wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,ref
626,66,5,enfanche,enfanche,66,N,N,enfance,/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 66"
627,66,6,desguisez,desguisez,66,Vpp,Vpp,déguiser,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 66"
628,66,7,et,et,66,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 66"
629,66,8,hastis,hastis,66,Adj,Adj,hâtif,C/V\.'C/V\,ADJ,"HugCap, v. 66"
630,67,1,et,et,67,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 67"
631,67,2,fist,fist,67,Vfin,Vfin,faire,C/V\,VERB,"HugCap, v. 67"
632,67,3,moult,moult,67,QIs,QIs,moult,C/V\,ADV,"HugCap, v. 67"
633,67,4,de,de,67,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 67"
634,67,5,mervellëz,mervellëz,67,N,N,merveille,C/V\.'C/V\.C/e\,NOUN,"HugCap, v. 67"
635,67,6,dont,dont,67,Qux,Qux,dont,C/V\,PRON,"HugCap, v. 67"
636,67,7,il,il,67,Prn,Prn$,il,/V\,PRON,"HugCap, v. 67"
637,67,8,fu,fu,67,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 67"
638,67,9,moult,moult,67,QIs,QIs,moult,C/V\,ADV,"HugCap, v. 67"
639,67,10,hais,hais,67,Vpp,Vpp,haïr,C/V\.'C/V\,VERB,"HugCap, v. 67"
640,67,11,.,.,67,Pnc,Pnc,.,,PUNCT,"HugCap, v. 67"
641,68,1,mais,mais,68,Crd,Crd,mais,C/V\,CCONJ,"HugCap, v. 68"
642,68,2,de,de,68,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 68"
643,68,3,biauté,biauté,68,N,N,beauté,C/V\.'C/V\,NOUN,"HugCap, v. 68"
644,68,4,estoit,estoit,68,Vfin,Vfin,être,/V\.'C/V\,VERB,"HugCap, v. 68"
645,68,5,parfaitement,parfaitement,68,Adv,Adv,parfaitement,C/V\.C/V\.C/e\.'C/V\,ADV,"HugCap, v. 68"
646,68,6,garnis,garnis,68,Vpp,Vpp,garnir,C/V\.'C/V\,VERB,"HugCap, v. 68"
647,68,7,",",",",68,Pnc,Pnc,",",,PUNCT,"HugCap, v. 68"
648,69,1,s',s',69,Adv,Adv,si4,C/\,ADV,"HugCap, v. 69"
649,69,2,estoit,estoit,69,Vfin,Vfin,être,/V\.'C/V\,VERB,"HugCap, v. 69"
650,69,3,de,de,69,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 69"
651,69,4,pleuseur,pleuseur,69,QIs,QIs,plusieurs,C/V\.'C/V\,PRON,"HugCap, v. 69"
652,69,5,damëz,damëz,69,N,N,dame,'C/V\.C/e\,PROPN|NOUN,"HugCap, v. 69"
653,69,6,et,et,69,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 69"
654,69,7,amez,amez,69,Vpp,Vpp,aimer,/V\.'C/V\,VERB,"HugCap, v. 69"
655,69,8,et,et,69,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 69"
656,69,9,cheris,cheris,69,Vpp,Vpp,chérir,C/V\.'C/V\,VERB,"HugCap, v. 69"
657,70,1,et,et,70,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 70"
658,70,2,huëz,huëz,70,N,N,Hugues,'C/V\./e\,NOUN,"HugCap, v. 70"
659,70,3,y,y,70,Prn,Prn$$,y2,/V\,PRON,"HugCap, v. 70"
660,70,4,prendoit,prendoit,70,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,"HugCap, v. 70"
661,70,5,volentier,volentier,70,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,"HugCap, v. 70"
662,70,6,cez,cez,70,Dem,Dem,cist,C/V\,DET,"HugCap, v. 70"
663,70,7,delis,delis,70,N,N,délit,C/V\.'C/V\,NOUN,"HugCap, v. 70"
664,70,8,;,;,70,Pnc,Pnc,;,,PUNCT,"HugCap, v. 70"
665,71,1,car,car,71,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 71"
666,71,2,ains,ains,71,Adv,Adv,onques,/V\,ADV,"HugCap, v. 71"
667,71,3,ne,ne,71,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 71"
668,71,4,fu,fu,71,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 71"
669,71,5,a,a,71,Pre,Pre,à,/V\,ADP,"HugCap, v. 71"
670,71,6,dame,dame,71,N,N,dame,'C/V\.C/(e)\,NOUN,"HugCap, v. 71"
671,71,7,ly,ly,71,Det,Det,le,C/V\,DET,"HugCap, v. 71"
672,71,8,sien,sien,71,Adj,Adj,son4,C/V\,ADJ,"HugCap, v. 71"
673,71,9,cors,cors,71,N,N,corps,C/V\,NOUN,"HugCap, v. 71"
674,71,10,escondis,escondis,71,Vpp,Vpp,escondire,/V\.C/V\.'C/V\,VERB,"HugCap, v. 71"
675,71,11,",",",",71,Pnc,Pnc,",",,PUNCT,"HugCap, v. 71"
676,72,1,s',s',72,Adv,Adv,si4,C/\,ADV,"HugCap, v. 72"
677,72,2,en,en,72,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 72"
678,72,3,fu,fu,72,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 72"
679,72,4,de,de,72,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 72"
680,72,5,plusseur,plusseur,72,QIs,QIs,plusieurs,C/V\.'C/V\,DET,"HugCap, v. 72"
681,72,6,lieus,lieus,72,N,N,lieu,C/V\,NOUN,"HugCap, v. 72"
682,72,7,decachiez,decachiez,72,Vpp,Vpp,déchasser,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 72"
683,72,8,et,et,72,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 72"
684,72,9,fuitis,fuitis,72,Adj,Adj,fuitif,C/V\.'C/V\,ADJ,"HugCap, v. 72"
685,72,10,.,.,72,Pnc,Pnc,.,,PUNCT,"HugCap, v. 72"
686,73,1,mais,mais,73,Crd,Crd,mais,C/V\,CCONJ,"HugCap, v. 73"
687,73,2,par,par,73,Pre,Pre,par,C/V\,ADP,"HugCap, v. 73"
688,73,3,son,son,73,Det,Det,son4,C/V\,DET,"HugCap, v. 73"
689,73,4,hardement,hardement,73,N,N,hardement,C/V\.C/e\.'C/V\,NOUN,"HugCap, v. 73"
690,73,5,issoit,issoit,73,Vfin,Vfin,issir,/V\.'C/V\,VERB,"HugCap, v. 73"
691,73,6,de,de,73,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 73"
692,73,7,tous,tous,73,QIs,QIs,tout,C/V\,DET,"HugCap, v. 73"
693,73,8,peris,peris,73,N,N,péril,C/V\.'C/V\,NOUN,"HugCap, v. 73"
694,73,9,.,.,73,Pnc,Pnc,.,,PUNCT,"HugCap, v. 73"
695,74,1,car,car,74,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 74"
696,74,2,a,a,74,Pre,Pre,à,/V\,ADP,"HugCap, v. 74"
697,74,3,haute,haute,74,Adj,Adj,haut,'C/V\.C/(e)\,ADJ,"HugCap, v. 74"
698,74,4,proesche,proesche,74,N,N,prouesse,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 74"
699,74,5,estoit,estoit,74,Vfin,Vfin,être,/V\.'C/V\,VERB,"HugCap, v. 74"
700,74,6,moult,moult,74,QIs,QIs,moult,C/V\,ADV,"HugCap, v. 74"
701,74,7,ententis,ententis,74,Adj,Adj,ententif,/V\.C/V\.'C/V\,ADJ,"HugCap, v. 74"
702,74,8,.,.,74,Pnc,Pnc,.,,PUNCT,"HugCap, v. 74"
703,75,1,de,de,75,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 75"
704,75,2,force,force,75,N,N,force,'C/V\.C/(e)\,NOUN,"HugCap, v. 75"
705,75,3,et,et,75,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 75"
706,75,4,de,de,75,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 75"
707,75,5,biauté,biauté,75,N,N,beauté,C/V\.'C/V\,NOUN,"HugCap, v. 75"
708,75,6,estoit,estoit,75,Vfin,Vfin,être,/V\.'C/V\,VERB,"HugCap, v. 75"
709,75,7,superlatis,superlatis,75,Adj,Adj,superlatif,C/V\.C/V\.C/V\.'C/V\,ADJ,"HugCap, v. 75"
710,76,1,et,et,76,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 76"
711,76,2,se,se,76,Adv,Adv,si4,C/(e)\,ADV,"HugCap, v. 76"
712,76,3,fu,fu,76,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 76"
713,76,4,de,de,76,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 76"
714,76,5,fortune,fortune,76,N,N,fortune,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 76"
