wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,verstype,subtype,syllabified,ref
971,124,4,con,con,418,Sub,Sub,comme,10s,---,C/V\,"ConBeth, chanson 4, v. 18"
972,124,5,cil,cil,418,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 18"
973,124,6,le,le,418,Prn,Prn$$,le,10s,---,C/(e)\,"ConBeth, chanson 4, v. 18"
974,124,7,secorront,secorront,418,Vfin,Vfin,secourir,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 18"
975,125,1,cui,cui,419,Qux,Qux,cui,10s,---,C/V\,"ConBeth, chanson 4, v. 19"
976,125,2,il,il,419,Prn,Prn$,il,10s,---,/V\,"ConBeth, chanson 4, v. 19"
977,125,3,jeta,jeta,419,Vfin,Vfin,jeter,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 19"
978,125,4,de,de,419,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 4, v. 19"
979,125,5,la,la,419,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 19"
980,125,6,prison,prison,419,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 19"
981,125,7,ombraje,ombraje,419,N,N,,10s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 19"
982,125,8,",",",",419,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 19"
983,126,1,quant,quant,420,Sub,Sub,quand,10s,---,C/V\,"ConBeth, chanson 4, v. 20"
984,126,2,il,il,420,Prn,Prn$,il,10s,---,/V\,"ConBeth, chanson 4, v. 20"
985,126,3,fu,fu,420,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 4, v. 20"
986,126,4,mis,mis,420,Vpp,Vpp,mettre,10s,---,C/V\,"ConBeth, chanson 4, v. 20"
987,126,5,ens,ens,420,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 4, v. 20"
988,126,6,la,la,420,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 20"
989,126,7,crois,crois,420,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 20"
990,126,8,ke,ke,420,Qux,Qux,que,10s,---,C/(e)\,"ConBeth, chanson 4, v. 20"
991,126,9,turc,turc,420,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 20"
992,126,10,ont,ont,420,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 4, v. 20"
993,126,11,.,.,420,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 20"
994,127,1,honi,honi,421,Vpp,Vpp,honnir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 21"
995,127,2,soient,soient,421,Vfin,Vfin,être,10s,---,'C/V\./e\,"ConBeth, chanson 4, v. 21"
996,127,3,tot,tot,421,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 21"
997,127,4,chil,chil,421,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 21"
998,127,5,ki,ki,421,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 21"
999,127,6,remanront,remanront,421,Vfin,Vfin,remanoir,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 21"
1000,127,7,",",",",421,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 21"
1001,128,1,s',s',422,Sub,Sub,si3,10s,---,C/\,"ConBeth, chanson 4, v. 22"
1002,128,2,il,il,422,Prn,Prn$,il,10s,---,/V\,"ConBeth, chanson 4, v. 22"
1003,128,3,n',n',422,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 4, v. 22"
1004,128,4,ont,ont,422,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 4, v. 22"
1005,128,5,poverte,poverte,422,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 22"
1006,128,6,ou,ou,422,Crd,Crd,ou,10s,---,/V\,"ConBeth, chanson 4, v. 22"
1007,128,7,viellece,viellece,422,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 22"
1008,128,8,ou,ou,422,Crd,Crd,ou,10s,---,/V\,"ConBeth, chanson 4, v. 22"
1009,128,9,malaige,malaige,422,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 22"
1010,128,10,!,!,422,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 22"
1011,129,1,et,et,423,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 23"
1012,129,2,cil,cil,423,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 23"
1013,129,3,ki,ki,423,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 23"
1014,129,4,sain,sain,423,Adj,Adj,,10s,---,C/V\,"ConBeth, chanson 4, v. 23"
1015,129,5,et,et,423,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 23"
1016,129,6,jone,jone,423,Adj,Adj,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 23"
1017,129,7,et,et,423,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 23"
1018,129,8,riche,riche,423,Adj,Adj,riche,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 23"
1019,129,9,sont,sont,423,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 4, v. 23"
1020,130,1,ne,ne,424,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 4, v. 24"
1021,130,2,poevent,poevent,424,Vfin,Vfin,pouvoir2,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 24"
1022,130,3,pas,pas,424,Neg,Neg,pas,10s,---,C/V\,"ConBeth, chanson 4, v. 24"
1023,130,4,demorer,demorer,424,Vinf,Vinf,demeurer,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 24"
1024,130,5,sans,sans,424,Pre,Pre,sans,10s,---,C/V\,"ConBeth, chanson 4, v. 24"
1025,130,6,hontaige,hontaige,424,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 24"
1026,130,7,.,.,424,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 24"
1027,131,1,tot,tot,425,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 25"
1028,131,2,li,li,425,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 25"
1029,131,3,clergié,clergié,425,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 25"
1030,131,4,et,et,425,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 25"
1031,131,5,li,li,425,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 25"
1032,131,6,home,home,425,N,N,,10s,---,'/V\.C/(e)\,"ConBeth, chanson 4, v. 25"
1033,131,7,d',d',425,Pre,Pre,de,10s,---,C/\,"ConBeth, chanson 4, v. 25"
1034,131,8,eaige,eaige,425,N,N,,10s,---,/(V)\.'/V\.C/(e)\,"ConBeth, chanson 4, v. 25"
1035,132,1,qui,qui,426,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 26"
1036,132,2,ens,ens,426,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 4, v. 26"
1037,132,3,ausmogne,ausmogne,426,N,N,,10s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 26"
1038,132,4,et,et,426,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 26"
1039,132,5,ens,ens,426,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 4, v. 26"
1040,132,6,biens,biens,426,N,N,bien,10s,---,C/V\,"ConBeth, chanson 4, v. 26"
1041,132,7,fais,fais,426,N,N,faire,10s,---,C/V\,"ConBeth, chanson 4, v. 26"
1042,132,8,manront,manront,426,Vfin,Vfin,manoir2,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 26"
1043,133,1,partiront,partiront,427,Vfin,Vfin,partir,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 27"
1044,133,2,tot,tot,427,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 27"
1045,133,3,a,a,427,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 27"
1046,133,4,cest,cest,427,Dem,Dem,cist,10s,---,C/V\,"ConBeth, chanson 4, v. 27"
1047,133,5,pelerinaige,pelerinaige,427,N,N,,10s,---,C/V\.C/e\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 27"
1048,133,6,",",",",427,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 27"
1049,134,1,et,et,428,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 28"
1050,134,2,les,les,428,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 28"
1051,134,3,dames,dames,428,N,N,,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 28"
1052,134,4,ki,ki,428,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 28"
1053,134,5,chastement,chastement,428,Adv,Adv,,10s,---,C/V\.C/e\.'C/V\,"ConBeth, chanson 4, v. 28"
1054,134,6,vivront,vivront,428,Vfin,Vfin,vivre,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 28"
1055,135,1,et,et,429,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 29"
1056,135,2,loiauté,loiauté,429,N,N,,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 29"
1057,135,3,feront,feront,429,Vfin,Vfin,faire,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 29"
1058,135,4,ceaus,ceaus,429,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 29"
1059,135,5,ki,ki,429,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 29"
1060,135,6,iront,iront,429,Vfin,Vfin,aller,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 29"
1061,135,7,;,;,429,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 29"
1062,136,1,et,et,430,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 30"
1063,136,2,s',s',430,Sub,Sub,si3,10s,---,C/\,"ConBeth, chanson 4, v. 30"
1064,136,3,eles,eles,430,Prn,Prn$,elle,10s,---,'/V\.C/e\,"ConBeth, chanson 4, v. 30"
1065,136,4,font,font,430,Vfin,Vfin,faire,10s,---,C/V\,"ConBeth, chanson 4, v. 30"
1066,136,5,par,par,430,Pre,Pre,par,10s,---,C/V\,"ConBeth, chanson 4, v. 30"
1067,136,6,mal,mal,430,Adj,Adj,mal2,10s,---,C/V\,"ConBeth, chanson 4, v. 30"
1068,136,7,consel,consel,430,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 30"
1069,136,8,folaige,folaige,430,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 30"
1070,136,9,",",",",430,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 30"
1071,137,1,a,a,431,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 31"
1072,137,2,lasques,lasques,431,Adj,Adj,,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 31"
1073,137,3,gens,gens,431,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 31"
1074,137,4,mauvaises,mauvaises,431,Adj,Adj,,10s,---,C/V\.'C/V\.C/e\,"ConBeth, chanson 4, v. 31"
1075,137,5,le,le,431,Prn,Prn$$,le,10s,---,C/(e)\,"ConBeth, chanson 4, v. 31"
1076,137,6,feront,feront,431,Vfin,Vfin,faire,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 31"
1077,137,7,",",",",431,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 31"
1078,138,1,car,car,432,Crd,Crd,car,10s,---,C/V\,"ConBeth, chanson 4, v. 32"
1079,138,2,tot,tot,432,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 32"
1080,138,3,li,li,432,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 32"
1081,138,4,boin,boin,432,Adj,Adj,bon,10s,---,C/V\,"ConBeth, chanson 4, v. 32"
1082,138,5,iront,iront,432,Vfin,Vfin,aller,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 32"
1083,138,6,en,en,432,Pre,Pre,en,10s,---,/V\,"ConBeth, chanson 4, v. 32"
1084,138,7,cest,cest,432,Dem,Dem,cist,10s,---,C/V\,"ConBeth, chanson 4, v. 32"
1085,138,8,voiaige,voiaige,432,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 32"
1086,138,9,.,.,432,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 32"
1087,139,1,ki,ki,433,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 33"
1088,139,2,chi,chi,433,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 33"
1089,139,3,ne,ne,433,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 4, v. 33"
1090,139,4,velt,velt,433,Vfin,Vfin,vouloir,10s,---,C/V\,"ConBeth, chanson 4, v. 33"
1091,139,5,avoir,avoir,433,Vinf,Vinf,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 33"
1092,139,6,vie,vie,433,N,N,,10s,---,'C/V\./(e)\,"ConBeth, chanson 4, v. 33"
1093,139,7,anuieuse,anuieuse,433,Adj,Adj,,10s,---,/V\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 33"
1094,140,1,si,si,434,Adv,Adv,si4,10s,---,C/V\,"ConBeth, chanson 4, v. 34"
1095,140,2,voist,voist,434,Vfin,Vfin,aller,10s,---,C/V\,"ConBeth, chanson 4, v. 34"
1096,140,3,por,por,434,Pre,Pre,pour,10s,---,C/V\,"ConBeth, chanson 4, v. 34"
1097,140,4,dieu,dieu,434,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 34"
1098,140,5,morir,morir,434,Vinf,Vinf,mourir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 34"
1099,140,6,liés,liés,434,Adj,Adj,lié,10s,---,C/V\,"ConBeth, chanson 4, v. 34"
1100,140,7,et,et,434,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 34"
1101,140,8,joieus,joieus,434,Adj,Adj,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 34"
1102,140,9,",",",",434,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 34"
1103,141,1,car,car,435,Crd,Crd,car,10s,---,C/V\,"ConBeth, chanson 4, v. 35"
1104,141,2,cele,cele,435,Dem,Dem,cil,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 35"
1105,141,3,mors,mors,435,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 35"
1106,141,4,est,est,435,Vfin,Vfin,être,10s,---,/V\,"ConBeth, chanson 4, v. 35"
1107,141,5,douce,douce,435,Adj,Adj,doux,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 35"
1108,141,6,et,et,435,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 35"
1109,141,7,savereuse,savereuse,435,Adj,Adj,,10s,---,C/V\.C/e\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 35"
1110,142,1,dont,dont,436,Qux,Qux,dont,10s,---,C/V\,"ConBeth, chanson 4, v. 36"
1111,142,2,on,on,436,Prn,Prn$,on,10s,---,/V\,"ConBeth, chanson 4, v. 36"
1112,142,3,conquiert,conquiert,436,Vfin,Vfin,conquérir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 36"
1113,142,4,le,le,436,Det,Det,le,10s,---,C/(e)\,"ConBeth, chanson 4, v. 36"
1114,142,5,resne,resne,436,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 36"
1115,142,6,presieus,presieus,436,Adj,Adj,,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 36"
1116,142,7,",",",",436,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 36"
1117,143,1,ne,ne,437,Crd,Crd,ne2,10s,---,C/(e)\,"ConBeth, chanson 4, v. 37"
1118,143,2,ja,ja,437,Adv,Adv,jà,10s,---,C/V\,"ConBeth, chanson 4, v. 37"
1119,143,3,de,de,437,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 4, v. 37"
1120,143,4,mort,mort,437,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 37"
1121,143,5,n',n',437,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 4, v. 37"
1122,143,6,en,en,437,Prn,Prn$$,en2,10s,---,/V\,"ConBeth, chanson 4, v. 37"
1123,143,7,i,i,437,Prn,Prn$$,y2,10s,---,/V\,"ConBeth, chanson 4, v. 37"
1124,143,8,morra,morra,437,Vfin,Vfin,mourir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 37"
1125,143,9,uns,uns,437,QIs,QIs,un,10s,---,/V\,"ConBeth, chanson 4, v. 37"
1126,143,10,sels,sels,437,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 37"
1127,143,11,",",",",437,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 37"
1128,144,1,ains,ains,438,Crd,Crd,ains,10s,---,/V\,"ConBeth, chanson 4, v. 38"
1129,144,2,naistront,naistront,438,Vfin,Vfin,naître,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 38"
1130,144,3,tot,tot,438,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 38"
1131,144,4,en,en,438,Pre,Pre,en,10s,---,/V\,"ConBeth, chanson 4, v. 38"
1132,144,5,vie,vie,438,N,N,,10s,---,'C/V\./(e)\,"ConBeth, chanson 4, v. 38"
1133,144,6,glorieuse,glorieuse,438,Adj,Adj,,10s,---,C/V\.C/{V}\.'/V\.C/(e)\,"ConBeth, chanson 4, v. 38"
1134,144,7,;,;,438,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 38"
1135,145,1,et,et,439,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 39"
1136,145,2,saiciés,saiciés,439,Vfin,Vfin,savoir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 39"
1137,145,3,bien,bien,439,Adv,Adv,bien,10s,---,C/V\,"ConBeth, chanson 4, v. 39"
1138,145,4,",",",",439,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 39"
1139,145,5,ki,ki,439,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 39"
1140,145,6,ne,ne,439,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 4, v. 39"
1141,145,7,fust,fust,439,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 4, v. 39"
1142,145,8,amereus,amereus,439,Adj,Adj,,10s,---,/V\.C/e\.'C/V\,"ConBeth, chanson 4, v. 39"
1143,145,9,",",",",439,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 39"
1144,146,1,mout,mout,440,QIs,QIs,moult,10s,---,C/V\,"ConBeth, chanson 4, v. 40"
1145,146,2,fust,fust,440,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 4, v. 40"
1146,146,3,la,la,440,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 40"
1147,146,4,voie,voie,440,N,N,,10s,---,'C/V\./(e)\,"ConBeth, chanson 4, v. 40"
1148,146,5,et,et,440,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 40"
1149,146,6,boine,boine,440,Adj,Adj,bon,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 40"
1150,146,7,et,et,440,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 40"
1151,146,8,deliteuse,deliteuse,440,Adj,Adj,,10s,---,C/V\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 40"
1152,146,9,.,.,440,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 40"
1153,147,1,dieus,dieus,441,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 41"
1154,147,2,!,!,441,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 41"
1155,147,3,tant,tant,441,QIs,QIs,tant,10s,---,C/V\,"ConBeth, chanson 4, v. 41"
1156,147,4,avons,avons,441,Vfin,Vfin,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 41"
1157,147,5,esté,esté,441,Vpp,Vpp,être,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 41"
1158,147,6,preus,preus,441,Adj,Adj,preux,10s,---,C/V\,"ConBeth, chanson 4, v. 41"
1159,147,7,par,par,441,Pre,Pre,par,10s,---,C/V\,"ConBeth, chanson 4, v. 41"
1160,147,8,huiseuse,huiseuse,441,N,N,,10s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 41"
1161,147,9,",",",",441,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 41"
1162,148,1,or,or,442,Adv,Adv,or2,10s,---,/V\,"ConBeth, chanson 4, v. 42"
1163,148,2,i,i,442,Prn,Prn$$,y2,10s,---,/V\,"ConBeth, chanson 4, v. 42"
1164,148,3,parra,parra,442,Vfin,Vfin,paroir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 42"
1165,148,4,ki,ki,442,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 42"
1166,148,5,a,a,442,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 42"
1167,148,6,certes,certes,442,Adv,Adv,certes,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 42"
1168,148,7,iert,iert,442,Vfin,Vfin,être,10s,---,/V\,"ConBeth, chanson 4, v. 42"
1169,148,8,preus,preus,442,Adj,Adj,preux,10s,---,C/V\,"ConBeth, chanson 4, v. 42"
1170,148,9,;,;,442,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 42"
1171,149,1,s',s',443,Adv,Adv,si4,10s,---,C/\,"ConBeth, chanson 4, v. 43"
1172,149,2,irons,irons,443,Vfin,Vfin,aller,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 43"
1173,149,3,vengier,vengier,443,Vinf,Vinf,venger,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 43"
1174,149,4,la,la,443,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 43"
1175,149,5,honte,honte,443,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 43"
1176,149,6,dolereuse,dolereuse,443,Adj,Adj,,10s,---,C/V\.C/e\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 43"
1177,150,1,dont,dont,444,Qux,Qux,dont,10s,---,C/V\,"ConBeth, chanson 4, v. 44"
1178,150,2,chascuns,chascuns,444,QIs,QIs,chacun,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 44"
1179,150,3,doit,doit,444,Vfin,Vfin,devoir2,10s,---,C/V\,"ConBeth, chanson 4, v. 44"
1180,150,4,estre,estre,444,Vinf,Vinf,être,10s,---,'/V\.C/(e)\,"ConBeth, chanson 4, v. 44"
1181,150,5,iriés,iriés,444,Vpp,Vpp,irer,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 44"
1182,150,6,et,et,444,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 44"
1183,150,7,honteus,honteus,444,Adj,Adj,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 44"
1184,150,8,;,;,444,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 44"
1185,151,1,car,car,445,Crd,Crd,car,10s,---,C/V\,"ConBeth, chanson 4, v. 45"
1186,151,2,a,a,445,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 45"
1187,151,3,no,no,445,Det,Det,notre,10s,---,C/V\,"ConBeth, chanson 4, v. 45"
1188,151,4,tans,tans,445,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 45"
1189,151,5,est,est,445,Vfin,Vfin,être,10s,---,/V\,"ConBeth, chanson 4, v. 45"
1190,151,6,perdus,perdus,445,Vpp,Vpp,perdre,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 45"
1191,151,7,li,li,445,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 45"
1192,151,8,sains,sains,445,Adj,Adj,saint,10s,---,C/V\,"ConBeth, chanson 4, v. 45"
1193,151,9,lieus,lieus,445,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 45"
1194,152,1,ou,ou,446,Qux,Qux,où,10s,---,/V\,"ConBeth, chanson 4, v. 46"
1195,152,2,dieus,dieus,446,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 46"
1196,152,3,soffri,soffri,446,Vfin,Vfin,souffrir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 46"
1197,152,4,por,por,446,Pre,Pre,pour,10s,---,C/V\,"ConBeth, chanson 4, v. 46"
1198,152,5,nos,nos,446,Prn,Prn,nous,10s,---,C/V\,"ConBeth, chanson 4, v. 46"
1199,152,6,mort,mort,446,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 46"
1200,152,7,angoisseuse,angoisseuse,446,Adj,Adj,,10s,---,/V\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 46"
1201,152,8,.,.,446,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 46"
1202,153,1,s',s',447,Sub,Sub,si3,10s,---,C/\,"ConBeth, chanson 4, v. 47"
1203,153,2,or,or,447,Adv,Adv,or2,10s,---,/V\,"ConBeth, chanson 4, v. 47"
1204,153,3,i,i,447,Prn,Prn$$,y2,10s,---,/V\,"ConBeth, chanson 4, v. 47"
1205,153,4,laissons,laissons,447,Vfin,Vfin,laisser,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 47"
1206,153,5,nos,nos,447,Det,Det,notre,10s,---,C/V\,"ConBeth, chanson 4, v. 47"
1207,153,6,anemis,anemis,447,N,N,,10s,---,/V\.C/e\.'C/V\,"ConBeth, chanson 4, v. 47"
1208,153,7,morteus,morteus,447,Adj,Adj,morteux,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 47"
1209,153,8,",",",",447,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 47"
1210,154,1,a,a,448,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 48"
1211,154,2,tos,tos,448,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 48"
1212,154,3,jors,jors,448,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 48"
1213,154,4,mais,mais,448,Adv,Adv,mais,10s,---,C/V\,"ConBeth, chanson 4, v. 48"
1214,154,5,iert,iert,448,Vfin,Vfin,être,10s,---,/V\,"ConBeth, chanson 4, v. 48"
1215,154,6,no,no,448,Det,Det,notre,10s,---,C/V\,"ConBeth, chanson 4, v. 48"
1216,154,7,vie,vie,448,N,N,,10s,---,'C/V\./(e)\,"ConBeth, chanson 4, v. 48"
1217,154,8,honteuse,honteuse,448,Adj,Adj,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 48"
1218,154,9,.,.,448,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 48"
