wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
1318,183,5,mentirai,mentirai,183,Vfin,Vfin,C/V\.C/V\.'C/V\,mentir
1319,183,6,mie,mie,183,Neg,Neg,'C/V\./(e)\,mie
1320,183,7,!,!,183,Pnc,Pnc,,!
1321,184,1,li,li,184,Det,Det,C/V\,le
1322,184,2,prestres,prestres,184,N,N,'C/V\.C/e\,prêtre
1323,184,3,avoit,avoit,184,Vfin,Vfin,/V\.'C/V\,avoir
1324,184,4,une,une,184,QIs,QIs,'/V\.C/(e)\,un
1325,184,5,amie,amie,184,N,N,/V\.'C/V\./(e)\,ami
1326,184,6,",",",",184,Pnc,Pnc,,","
1327,185,1,dont,dont,185,Qux,Qux,C/V\,dont
1328,185,2,il,il,185,Prn,Prn,/V\,il
1329,185,3,si,si,185,Adv,Adv,C/V\,si
1330,185,4,fin,fin,185,Adj,Adj,C/V\,fin
1331,185,5,jalous,jalous,185,Adj,Adj,C/V\.'C/V\,jaloux
1332,185,6,estoit,estoit,185,Vfin,Vfin,/V\.'C/V\,être
1333,185,7,:,:,185,Pnc,Pnc,,:
1334,186,1,totes,totes,186,QIs,QIs,'C/V\.C/e\,tout
1335,186,2,les,les,186,Det,Det,C/V\,le
1336,186,3,nuiz,nuiz,186,N,N,C/V\,nuit
1337,186,4,qu',qu',186,Qux,Qux,C/\,que
1338,186,5,ostes,ostes,186,N,N,'/V\.C/e\,hôte
1339,186,6,avoit,avoit,186,Vfin,Vfin,/V\.'C/V\,avoir
1340,187,1,la,la,187,Prn,Prn$$,C/V\,le
1341,187,2,fesoit,fesoit,187,Vfin,Vfin,C/V\.'C/V\,faire
1342,187,3,en,en,187,Pre,Pre,/V\,en
1343,187,4,sa,sa,187,Det,Det,C/V\,son
1344,187,5,chambre,chambre,187,N,N,'C/V\.C/(e)\,chambre
1345,187,6,entrer,entrer,187,Vinf,Vinf,/V\.'C/V\,entrer
1346,187,7,.,.,187,Pnc,Pnc,,.
1347,188,1,més,més,188,Crd,Crd,C/V\,mais
1348,188,2,cele,cele,188,Dem,Dem,'C/V\.C/(e)\,cil
1349,188,3,nuit,nuit,188,N,N,C/V\,nuit
1350,188,4,la,la,188,Prn,Prn$$,C/V\,le
1351,188,5,fist,fist,188,Vfin,Vfin,C/V\,faire
1352,188,6,souper,souper,188,Vinf,Vinf,C/V\.'C/V\,souper
1353,189,1,a,a,189,Pre,Pre,/V\,à
1354,189,2,la,la,189,Det,Det,C/V\,le
1355,189,3,table,table,189,N,N,'C/V\.C/(e)\,table
1356,189,4,avec,avec,189,PrA,PrA,/V\.'C/V\,avec
1357,189,5,le,le,189,Det,Det,C/(e)\,le
1358,189,6,bouchier,bouchier,189,N,N,C/V\.'C/V\,boucher
1359,189,7,:,:,189,Pnc,Pnc,,:
1360,190,1,senblant,senblant,190,N,N,C/V\.'C/V\,semblant
1361,190,2,li,li,190,Prn,Prn$$,C/V\,li
1362,190,3,fet,fet,190,Vfin,Vfin,C/V\,faire
1363,190,4,que,que,190,Sub,Sub,C/(e)\,que
1364,190,5,l',l',190,Prn,Prn$$,C/\,le
1365,190,6,eit,eit,190,Vfin,Vfin,/V\,avoir
1366,190,7,molt,molt,190,QIs,QIs,C/V\,moult
1367,190,8,chier,chier,190,Adj,Adj,C/V\,cher
1368,190,9,.,.,190,Pnc,Pnc,,.
1369,191,1,quant,quant,191,Sub,Sub,C/V\,quand
1370,191,2,mengié,mengié,191,Vpp,Vpp,C/V\.'C/V\,manger
1371,191,3,ont,ont,191,Vfin,Vfin,/V\,avoir
1372,191,4,par,par,191,Pre,Pre,C/V\,par
1373,191,5,grant,grant,191,Adj,Adj,C/V\,grand
1374,191,6,delit,delit,191,N,N,C/V\.'C/V\,délit
1375,191,7,",",",",191,Pnc,Pnc,,","
1376,192,1,meintenant,meintenant,192,Adv,Adv,C/V\.C/e\.'C/V\,maintenant
1377,192,2,a,a,192,Vfin,Vfin,/V\,avoir
1378,192,3,fet,fet,192,Vpp,Vpp,C/V\,faire
1379,192,4,fere,fere,192,Vinf,Vinf,'C/V\.C/(e)\,faire
1380,192,5,un,un,192,QIs,QIs,/V\,un
1381,192,6,lit,lit,192,N,N,C/V\,lit
1382,193,1,a,a,193,Pre,Pre,/V\,à
1383,193,2,son,son,193,Det,Det,C/V\,son
1384,193,3,oste,oste,193,N,N,'/V\.C/(e)\,hôte
1385,193,4,",",",",193,Pnc,Pnc,,","
1386,193,5,et,et,193,Crd,Crd,/V\,et
1387,193,6,bon,bon,193,Adj,Adj,C/V\,bon
1388,193,7,et,et,193,Crd,Crd,/V\,et
1389,193,8,bel,bel,193,Adj,Adj,C/V\,beau
1390,193,9,",",",",193,Pnc,Pnc,,","
1391,194,1,de,de,194,Pre,Pre,C/(e)\,de
1392,194,2,blans,blans,194,Adj,Adj,C/V\,blanc
1393,194,3,dras,dras,194,N,N,C/V\,drap
1394,194,4,büés,büés,194,Vpp,Vpp,C/V\.'C/V\,buer
1395,194,5,de,de,194,Pre,Pre,C/(e)\,de
1396,194,6,novel,novel,194,Adj,Adj,C/V\.'C/V\,nouveau
1397,194,7,.,.,194,Pnc,Pnc,,.
1398,195,1,li,li,195,Det,Det,C/V\,le
1399,195,2,prestre,prestre,195,N,N,'C/V\.C/(e)\,prêtre
1400,195,3,sa,sa,195,Det,Det,C/V\,son
1401,195,4,meschine,meschine,195,N,N,C/V\.'C/V\.C/(e)\,meschine
1402,195,5,apele,apele,195,Vfin,Vfin,/V\.'C/V\.C/(e)\,appeler
1403,195,6,:,:,195,Pnc,Pnc,,:
1404,196,1,"""","""",196,Pnc,Pnc,,""""
1405,196,2,je,je,196,Prn,Prn$,C/(e)\,je
1406,196,3,te,te,196,Prn,Prn$$,C/(e)\,te
1407,196,4,commant,commant,196,Vfin,Vfin,C/V\.'C/V\,commander
1408,196,5,",",",",196,Pnc,Pnc,,","
1409,196,6,fet,fet,196,Vfin,Vfin,C/V\,faire
1410,196,7,il,il,196,Prn,Prn%,/V\,il
1411,196,8,",",",",196,Pnc,Pnc,,","
1412,196,9,suer,suer,196,N,N,C/V\,soeur
1413,196,10,bele,bele,196,Adj,Adj,'C/V\.C/(e)\,beau
1414,196,11,",",",",196,Pnc,Pnc,,","
1415,197,1,que,que,197,Sub,Sub,C/(e)\,que
1416,197,2,nostre,nostre,197,Det,Det,'C/V\.C/(e)\,notre
1417,197,3,oste,oste,197,N,N,'/V\.C/(e)\,hôte
1418,197,4,soit,soit,197,Vfin,Vfin,C/V\,être
1419,197,5,bien,bien,197,Adv,Adv,C/V\,bien
1420,197,6,a,a,197,Pre,Pre,/V\,à
1421,197,7,ese,ese,197,N,N,'/V\.C/(e)\,aise
1422,197,8,",",",",197,Pnc,Pnc,,","
1423,198,1,si,si,198,Adv,Adv,C/V\,si
1424,198,2,qu',qu',198,Sub,Sub,C/\,que
1425,198,3,il,il,198,Prn,Prn$,/V\,il
1426,198,4,n',n',198,Neg,Neg$$,C/\,ne
1427,198,5,ert,ert,198,Vfin,Vfin,/V\,être
1428,198,6,rien,rien,198,N,N,C/V\,rien
1429,198,7,qui,qui,198,Qux,Qux,C/V\,qui
1430,198,8,li,li,198,Prn,Prn$$,C/V\,li
1431,198,9,desplese,desplese,198,Vfin,Vfin,C/V\.'C/V\.C/(e)\,déplaire
1432,198,10,.,.,198,Pnc,Pnc,,.
1433,198,11,"""","""",198,Pnc,Pnc,,""""
1434,199,1,adont,adont,199,Adv,Adv,/V\.'C/V\,adonc
1435,199,2,se,se,199,Prn,Prn$$,C/(e)\,se
1436,199,3,vont,vont,199,Vfin,Vfin,C/V\,aller
1437,199,4,couchier,couchier,199,Vinf,Vinf,C/V\.'C/V\,coucher
1438,199,5,ensemble,ensemble,199,Adv,Adv,/V\.'C/V\.C/(e)\,ensemble
1439,199,6,",",",",199,Pnc,Pnc,,","
1440,200,1,il,il,200,Prn,Prn,/V\,il
1441,200,2,et,et,200,Crd,Crd,/V\,et
1442,200,3,la,la,200,Det,Det,C/V\,le
1443,200,4,dame,dame,200,N,N,'C/V\.C/(e)\,dame
1444,200,5,",",",",200,Pnc,Pnc,,","
1445,200,6,ce,ce,200,Prn,Prn,C/(e)\,ce
1446,200,7,me,me,200,Prn,Prn$$,C/(e)\,me
1447,200,8,semble,semble,200,Vfin,Vfin,'C/V\.C/(e)\,sembler
1448,200,9,.,.,200,Pnc,Pnc,,.
1449,201,1,et,et,201,Crd,Crd,/V\,et
1450,201,2,le,le,201,Det,Det,C/(e)\,le
1451,201,3,bouchier,bouchier,201,N,N,C/V\.'C/V\,boucher
1452,201,4,remest,remest,201,Vfin,Vfin,C/V\.'C/V\,remanoir
1453,201,5,au,au,201,Pre+Det,Pre+Det,/V\,à.le
1454,201,6,fu,fu,201,N,N,C/V\,feu
1455,201,7,",",",",201,Pnc,Pnc,,","
1456,202,1,ainz,ainz,202,Adv,Adv,/V\,onques
1457,202,2,més,més,202,Adv,Adv,C/V\,mais
1458,202,3,si,si,202,Adv,Adv,C/V\,si
1459,202,4,a,a,202,Pre,Pre,/V\,à
1460,202,5,ese,ese,202,N,N,'/V\.C/(e)\,aise
1461,202,6,ne,ne,202,Neg,Neg$$,C/(e)\,ne
1462,202,7,fu,fu,202,Vfin,Vfin,C/V\,être
1463,202,8,:,:,202,Pnc,Pnc,,:
1464,203,1,bel,bel,203,Adj,Adj,C/V\,beau
1465,203,2,ostel,ostel,203,N,N,/V\.'C/V\,hôtel
1466,203,3,ot,ot,203,Vfin,Vfin,/V\,avoir
1467,203,4,et,et,203,Crd,Crd,/V\,et
1468,203,5,bel,bel,203,Adj,Adj,C/V\,beau
1469,203,6,semblant,semblant,203,N,N,C/V\.'C/V\,semblant
1470,203,7,.,.,203,Pnc,Pnc,,.
1471,204,1,"""","""",204,Pnc,Pnc,,""""
1472,204,2,meschine,meschine,204,N,N,C/V\.'C/V\.C/(e)\,meschine
1473,204,3,",",",",204,Pnc,Pnc,,","
1474,204,4,dist,dist,204,Vfin,Vfin,C/V\,dire
1475,204,5,il,il,204,Prn,Prn%,/V\,il
1476,204,6,",",",",204,Pnc,Pnc,,","
1477,204,7,vien,vien,204,Vfin,Vfin,C/V\,venir
1478,204,8,avant,avant,204,PrA,PrA,/V\.'C/V\,avant
1479,204,9,!,!,204,Pnc,Pnc,,!
1480,205,1,tré,tré,205,Vfin,Vfin,C/V\,traire
1481,205,2,te,te,205,Prn,Prn%%,C/(e)\,te
1482,205,3,ça,ça,205,Adv,Adv,C/V\,çà
1483,205,4,",",",",205,Pnc,Pnc,,","
1484,205,5,si,si,205,Adv,Adv,C/V\,si
1485,205,6,parole,parole,205,Vfin,Vfin,C/V\.'C/V\.C/(e)\,parler
1486,205,7,a,a,205,Pre,Pre,/V\,à
1487,205,8,mi,mi,205,Prn,Prn,C/V\,moi
1488,205,9,",",",",205,Pnc,Pnc,,","
1489,206,1,et,et,206,Crd,Crd,/V\,et
1490,206,2,si,si,206,Adv,Adv,C/V\,si
1491,206,3,fei,fei,206,Vfin,Vfin,C/V\,faire
1492,206,4,de,de,206,Pre,Pre,C/(e)\,de
1493,206,5,moi,moi,206,Prn,Prn,C/V\,moi
1494,206,6,ton,ton,206,Det,Det,C/V\,ton
1495,206,7,ami,ami,206,N,N,/V\.'C/V\,ami
1496,206,8,:,:,206,Pnc,Pnc,,:
1497,207,1,bien,bien,207,Adv,Adv,C/V\,bien
1498,207,2,i,i,207,Prn,Prn$$,/V\,y
1499,207,3,porras,porras,207,Vfin,Vfin,C/V\.'C/V\,pouvoir
1500,207,4,avoir,avoir,207,Vinf,Vinf,/V\.'C/V\,avoir
1501,207,5,grant,grant,207,Adj,Adj,C/V\,grand
1502,207,6,preu,preu,207,N,N,C/V\,preu
1503,207,7,.,.,207,Pnc,Pnc,,.
1504,208,1,-,-,208,Pnc,Pnc,,-
1505,208,2,ostes,ostes,208,N,N,'/V\.C/e\,hôte
1506,208,3,",",",",208,Pnc,Pnc,,","
1507,208,4,tesiez,tesiez,208,Vfin,Vfin,C/V\.'C/V\,taire
1508,208,5,",",",",208,Pnc,Pnc,,","
1509,208,6,ne,ne,208,Neg,Neg$$,C/(e)\,ne
1510,208,7,dites,dites,208,Vfin,Vfin,'C/V\.C/e\,dire
1511,208,8,preu,preu,208,Neg,Neg,C/V\,preu
1512,208,9,!,!,208,Pnc,Pnc,,!
1513,209,1,je,je,209,Prn,Prn$,C/(e)\,je
1514,209,2,n',n',209,Neg,Neg$$,C/\,ne
1515,209,3,apris,apris,209,Vfin,Vfin,/V\.'C/V\,apprendre
1516,209,4,onques,onques,209,Adv,Adv,'/V\.C/e\,onques
1517,209,5,tel,tel,209,Adj,Adj,C/V\,tel
1518,209,6,afere,afere,209,N,N,/V\.'C/V\.C/(e)\,affaire
1519,209,7,!,!,209,Pnc,Pnc,,!
1520,210,1,-,-,210,Pnc,Pnc,,-
1521,210,2,par,par,210,Pre,Pre,C/V\,par
1522,210,3,foi,foi,210,N,N,C/V\,foi
1523,210,4,",",",",210,Pnc,Pnc,,","
1524,210,5,il,il,210,Prn,Prn$,/V\,il
1525,210,6,le,le,210,Prn,Prn$$,C/(e)\,le
1526,210,7,te,te,210,Prn,Prn$$,C/(e)\,te
1527,210,8,covient,covient,210,Vfin,Vfin,C/V\.'C/V\,convenir
1528,210,9,fere,fere,210,Vinf,Vinf,'C/V\.C/(e)\,faire
1529,211,1,par,par,211,Pre,Pre,C/V\,par
1530,211,2,tel,tel,211,Adj,Adj,C/V\,tel
1531,211,3,covent,covent,211,N,N,C/V\.'C/V\,convent
1532,211,4,que,que,211,Qux,Qux,C/(e)\,que
1533,211,5,je,je,211,Prn,Prn$,C/(e)\,je
1534,211,6,dirai,dirai,211,Vfin,Vfin,C/V\.'C/V\,dire
1535,211,7,.,.,211,Pnc,Pnc,,.
1536,212,1,-,-,212,Pnc,Pnc,,-
1537,212,2,dites,dites,212,Vfin,Vfin,'C/V\.C/e\,dire
1538,212,3,donques,donques,212,Adv,Adv,'C/V\.C/e\,donc
1539,212,4,et,et,212,Crd,Crd,/V\,et
1540,212,5,je,je,212,Prn,Prn$,C/(e)\,je
1541,212,6,l',l',212,Prn,Prn$$,C/\,le
1542,212,7,orrai,orrai,212,Vfin,Vfin,/V\.'C/V\,ouïr
1543,212,8,!,!,212,Pnc,Pnc,,!
1544,213,1,-,-,213,Pnc,Pnc,,-
1545,213,2,se,se,213,Sub,Sub,C/(e)\,si
1546,213,3,tu,tu,213,Prn,Prn$,C/V\,tu
1547,213,4,veus,veus,213,Vfin,Vfin,C/V\,vouloir
1548,213,5,avec,avec,213,PrA,PrA,/V\.'C/V\,avec
1549,213,6,moi,moi,213,Prn,Prn,C/V\,moi
1550,213,7,jesir,jesir,213,Vinf,Vinf,C/V\.'C/V\,gésir
1551,213,8,",",",",213,Pnc,Pnc,,","
1552,214,1,fere,fere,214,Vinf,Vinf,'C/V\.C/(e)\,faire
1553,214,2,mon,mon,214,Det,Det,C/V\,mon
1554,214,3,bon,bon,214,Adj,Adj,C/V\,bon
1555,214,4,et,et,214,Crd,Crd,/V\,et
1556,214,5,mon,mon,214,Det,Det,C/V\,mon
1557,214,6,plesir,plesir,214,N,N,C/V\.'C/V\,plaisir
1558,214,7,",",",",214,Pnc,Pnc,,","
1559,215,1,par,par,215,Pre,Pre,C/V\,par
1560,215,2,dieu,dieu,215,N,N,C/V\,dieu
1561,215,3,qui,qui,215,Qux,Qux,C/V\,qui
1562,215,4,de,de,215,Pre,Pre,C/(e)\,de
1563,215,5,bon,bon,215,Adj,Adj,C/V\,bon
1564,215,6,cuer,cuer,215,N,N,C/V\,coeur
1565,215,7,apel,apel,215,Vfin,Vfin,/V\.'C/V\,appeler
1566,215,8,",",",",215,Pnc,Pnc,,","
1567,216,1,de,de,216,Pre,Pre,C/(e)\,de
1568,216,2,mon,mon,216,Det,Det,C/V\,mon
1569,216,3,mouton,mouton,216,N,N,C/V\.'C/V\,mouton
1570,216,4,aras,aras,216,Vfin,Vfin,/V\.'C/V\,avoir
1571,216,5,la,la,216,Det,Det,C/V\,le
1572,216,6,pel,pel,216,N,N,C/V\,peau
1573,216,7,.,.,216,Pnc,Pnc,,.
1574,217,1,-,-,217,Pnc,Pnc,,-
1575,217,2,tesiez,tesiez,217,Vfin,Vfin,C/V\.'C/V\,taire
1576,217,3,",",",",217,Pnc,Pnc,,","
1577,217,4,onques,onques,217,Adv,Adv,'/V\.C/e\,onques
1578,217,5,més,més,217,Adv,Adv,C/V\,mais
1579,217,6,ne,ne,217,Neg,Neg$$,C/(e)\,ne
1580,217,7,le,le,217,Prn,Prn$$,C/(e)\,le
1581,217,8,dites,dites,217,Vfin,Vfin,'C/V\.C/e\,dire
1582,217,9,!,!,217,Pnc,Pnc,,!
1583,218,1,vos,vos,218,Prn,Prn$,C/V\,vous
1584,218,2,n',n',218,Neg,Neg$$,C/\,ne
1585,218,3,estes,estes,218,Vfin,Vfin,'/V\.C/e\,être
1586,218,4,pas,pas,218,Neg,Neg,C/V\,pas
1587,218,5,leaus,leaus,218,Adj,Adj,C/(V)\.'/V\,loyal
1588,218,6,ermites,ermites,218,N,N,/V\.'C/V\.C/e\,ermite
1589,218,7,",",",",218,Pnc,Pnc,,","
1590,219,1,qui,qui,219,Qux,Qux,C/V\,qui
1591,219,2,tel,tel,219,Adj,Adj,C/V\,tel
1592,219,3,chose,chose,219,N,N,'C/V\.C/(e)\,chose
1593,219,4,me,me,219,Prn,Prn$$,C/(e)\,me
1594,219,5,requerez,requerez,219,Vfin,Vfin,C/V\.C/e\.'C/V\,requérir
1595,219,6,!,!,219,Pnc,Pnc,,!
1596,220,1,molt,molt,220,QIs,QIs,C/V\,moult
1597,220,2,estes,estes,220,Vfin,Vfin,'/V\.C/e\,être
1598,220,3,de,de,220,Pre,Pre,C/(e)\,de
1599,220,4,mal,mal,220,N,N,C/V\,mal
1600,220,5,enpensez,enpensez,220,Vpp,Vpp,/V\.C/V\.'C/V\,empenser
1601,220,6,:,:,220,Pnc,Pnc,,:
1602,221,1,dieus,dieus,221,N,N,C/V\,dieu
1603,221,2,",",",",221,Pnc,Pnc,,","
1604,221,3,merci,merci,221,N,N,C/V\.'C/V\,merci
1605,221,4,",",",",221,Pnc,Pnc,,","
1606,221,5,comme,comme,221,Sub,Sub,'C/V\.C/(e)\,comme
1607,221,6,semblez,semblez,221,Vfin,Vfin,C/V\.'C/V\,sembler
1608,221,7,sos,sos,221,Adj,Adj,C/V\,sot
1609,221,8,!,!,221,Pnc,Pnc,,!
1610,222,1,vos,vos,222,Det,Det,C/V\,votre
1611,222,2,bons,bons,222,Adj,Adj,C/V\,bon
1612,222,3,feise,feise,222,Vfin,Vfin,C/(V)\.'/V\.C/(e)\,faire
1613,222,4,",",",",222,Pnc,Pnc,,","
1614,222,5,més,més,222,Crd,Crd,C/V\,mais
1615,222,6,je,je,222,Prn,Prn$,C/(e)\,je
1616,222,7,n',n',222,Neg,Neg$$,C/\,ne
1617,222,8,os,os,222,Vfin,Vfin,/V\,oser
1618,222,9,:,:,222,Pnc,Pnc,,:
1619,223,1,vos,vos,223,Prn,Prn$,C/V\,vous
1620,223,2,le,le,223,Prn,Prn$$,C/(e)\,le
1621,223,3,diriez,diriez,223,Vfin,Vfin,C/V\.C/<V>\.'/V\,dire
1622,223,4,demein,demein,223,Adv,Adv,C/V\.'C/V\,demain
1623,223,5,madame,madame,223,N,N,C/V\.'C/V\.C/(e)\,madame
1624,223,6,.,.,223,Pnc,Pnc,,.
1625,224,1,-,-,224,Pnc,Pnc,,-
1626,224,2,suer,suer,224,N,N,C/V\,soeur
1627,224,3,",",",",224,Pnc,Pnc,,","
1628,224,4,se,se,224,Sub,Sub,C/(e)\,si
1629,224,5,dieus,dieus,224,N,N,C/V\,dieu
1630,224,6,eit,eit,224,Vfin,Vfin,/V\,avoir
1631,224,7,merci,merci,224,N,N,C/V\.'C/V\,merci
1632,224,8,de,de,224,Pre,Pre,C/(e)\,de
1633,224,9,m',m',224,Det,Det,C/\,mon
1634,224,10,ame,ame,224,N,N,'/V\.C/(e)\,âme
1635,224,11,",",",",224,Pnc,Pnc,,","
1636,225,1,en,en,225,Pre,Pre,/V\,en
1637,225,2,ma,ma,225,Det,Det,C/V\,mon
1638,225,3,vie,vie,225,N,N,'C/V\./(e)\,vie
1639,225,4,ne,ne,225,Neg,Neg$$,C/(e)\,ne
1640,225,5,le,le,225,Prn,Prn$$,C/(e)\,le
1641,225,6,dirai,dirai,225,Vfin,Vfin,C/V\.'C/V\,dire
1642,225,7,",",",",225,Pnc,Pnc,,","
1643,226,1,ne,ne,226,Crd,Crd,C/(e)\,ne
1644,226,2,ja,ja,226,Adv,Adv,C/V\,jà
1645,226,3,ne,ne,226,Neg,Neg$$,C/(e)\,ne
1646,226,4,t',t',226,Prn,Prn$$,C/\,te
1647,226,5,en,en,226,Prn,Prn$$,/V\,en
1648,226,6,encuserai,encuserai,226,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,encuser
1649,226,7,!,!,226,Pnc,Pnc,,!
1650,226,8,"""","""",226,Pnc,Pnc,,""""
1651,227,1,dont,dont,227,Adv,Adv,C/V\,donc
1652,227,2,li,li,227,Prn,Prn$$,C/V\,li
1653,227,3,a,a,227,Vfin,Vfin,/V\,avoir
1654,227,4,cele,cele,227,Dem,Dem,'C/V\.C/(e)\,cil
1655,227,5,acreanté,acreanté,227,Vpp,Vpp,/V\.C/V\.C/V\.'C/V\,acréanter
1656,228,1,qu',qu',228,Sub,Sub,C/\,que
1657,228,2,ele,ele,228,Prn,Prn$,'/V\.C/(e)\,elle
1658,228,3,fera,fera,228,Vfin,Vfin,C/V\.'C/V\,faire
1659,228,4,sa,sa,228,Det,Det,C/V\,son
1660,228,5,volenté,volenté,228,N,N,C/V\.C/V\.'C/V\,volonté
1661,228,6,.,.,228,Pnc,Pnc,,.
1662,229,1,avec,avec,229,PrA,PrA,/V\.'C/V\,avec
1663,229,2,li,li,229,Prn,Prn,C/V\,li
1664,229,3,jut,jut,229,Vfin,Vfin,C/V\,gésir
1665,229,4,tant,tant,229,QIs,QIs,C/V\,tant
1666,229,5,que,que,229,Sub,Sub,C/(e)\,que
1667,229,6,jor,jor,229,N,N,C/V\,jour
1668,229,7,fu,fu,229,Vfin,Vfin,C/V\,être
1669,229,8,.,.,229,Pnc,Pnc,,.
1670,230,1,dont,dont,230,Adv,Adv,C/V\,donc
1671,230,2,se,se,230,Prn,Prn$$,C/(e)\,se
1672,230,3,lieve,lieve,230,Vfin,Vfin,'C/V\.C/(e)\,lever
1673,230,4,",",",",230,Pnc,Pnc,,","
1674,230,5,si,si,230,Adv,Adv,C/V\,si
1675,230,6,fist,fist,230,Vfin,Vfin,C/V\,faire
1676,230,7,le,le,230,Det,Det,C/(e)\,le
1677,230,8,fu,fu,230,N,N,C/V\,feu
1678,230,9,;,;,230,Pnc,Pnc,,;
1679,231,1,son,son,231,Det,Det,C/V\,son
1680,231,2,mestier,mestier,231,N,N,C/V\.'C/V\,métier
1681,231,3,fet,fet,231,Vfin,Vfin,C/V\,faire
1682,231,4,et,et,231,Crd,Crd,/V\,et
1683,231,5,tret,tret,231,Vfin,Vfin,C/V\,traire
1684,231,6,ses,ses,231,Det,Det,C/V\,son
1685,231,7,bestes,bestes,231,N,N,'C/V\.C/e\,bête
1686,231,8,.,.,231,Pnc,Pnc,,.
1687,232,1,dont,dont,232,Adv,Adv,C/V\,donc
1688,232,2,primes,primes,232,Adv,Adv,'C/V\.C/e\,primes
1689,232,3,s',s',232,Prn,Prn$$,C/\,se
1690,232,4,est,est,232,Vfin,Vfin,/V\,être
1691,232,5,levé,levé,232,Vpp,Vpp,C/V\.'C/V\,lever
1692,232,6,li,li,232,Det,Det,C/V\,le
1693,232,7,prestres,prestres,232,N,N,'C/V\.C/e\,prêtre
1694,232,8,.,.,232,Pnc,Pnc,,.
1695,233,1,il,il,233,Prn,Prn,/V\,il
1696,233,2,et,et,233,Crd,Crd,/V\,et
1697,233,3,son,son,233,Det,Det,C/V\,son
1698,233,4,clerc,clerc,233,N,N,C/V\,clerc
1699,233,5,vont,vont,233,Vfin,Vfin,C/V\,aller
1700,233,6,au,au,233,Pre+Det,Pre+Det,/V\,à.le
1701,233,7,moustier,moustier,233,N,N,C/V\.'C/V\,moutier
1702,234,1,chanter,chanter,234,Vinf,Vinf,C/V\.'C/V\,chanter
1703,234,2,et,et,234,Crd,Crd,/V\,et
1704,234,3,fere,fere,234,Vinf,Vinf,'C/V\.C/(e)\,faire
1705,234,4,lor,lor,234,Det,Det,C/V\,leur
1706,234,5,mestier,mestier,234,N,N,C/V\.'C/V\,métier
1707,234,6,",",",",234,Pnc,Pnc,,","
1708,235,1,et,et,235,Crd,Crd,/V\,et
1709,235,2,la,la,235,Det,Det,C/V\,le
1710,235,3,dame,dame,235,N,N,'C/V\.C/(e)\,dame
1711,235,4,remest,remest,235,Vfin,Vfin,C/V\.'C/V\,remanoir
1712,235,5,dormant,dormant,235,Vprs,Vprs,C/V\.'C/V\,dormir
1713,235,6,.,.,235,Pnc,Pnc,,.
1714,236,1,et,et,236,Crd,Crd,/V\,et
1715,236,2,li,li,236,Det,Det,C/V\,le
1716,236,3,bouchier,bouchier,236,N,N,C/V\.'C/V\,boucher
1717,236,4,demeintenant,demeintenant,236,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,demaintenant
1718,237,1,se,se,237,Prn,Prn$$,C/(e)\,se
1719,237,2,vest,vest,237,Vfin,Vfin,C/V\,vêtir
1720,237,3,et,et,237,Crd,Crd,/V\,et
1721,237,4,chauce,chauce,237,Vfin,Vfin,'C/V\.C/(e)\,chausser
1722,237,5,sanz,sanz,237,Pre,Pre,C/V\,sans
1723,237,6,demeure,demeure,237,N,N,C/V\.'C/V\.C/(e)\,demeure
1724,237,7,",",",",237,Pnc,Pnc,,","
1725,238,1,car,car,238,Crd,Crd,C/V\,car
1726,238,2,bien,bien,238,Adv,Adv,C/V\,bien
1727,238,3,en,en,238,Prn,Prn$$,/V\,en
1728,238,4,est,est,238,Vfin,Vfin,/V\,être
1729,238,5,et,et,238,Crd,Crd,/V\,et
1730,238,6,tens,tens,238,N,N,C/V\,temps
1731,238,7,et,et,238,Crd,Crd,/V\,et
1732,238,8,eure,eure,238,N,N,'/V\.C/(e)\,heure
1733,238,9,.,.,238,Pnc,Pnc,,.
1734,239,1,a,a,239,Pre,Pre,/V\,à
1735,239,2,la,la,239,Det,Det,C/V\,le
1736,239,3,chambre,chambre,239,N,N,'C/V\.C/(e)\,chambre
1737,239,4,",",",",239,Pnc,Pnc,,","
1738,239,5,sanz,sanz,239,Pre,Pre,C/V\,sans
1739,239,6,plus,plus,239,Adv,Adv,C/V\,plus
1740,239,7,atendre,atendre,239,Vinf,Vinf,/V\.'C/V\.C/(e)\,attendre
1741,239,8,",",",",239,Pnc,Pnc,,","
1742,240,1,vint,vint,240,Vfin,Vfin,C/V\,venir
1743,240,2,a,a,240,Pre,Pre,/V\,à
1744,240,3,l',l',240,Det,Det,C/\,le
1745,240,4,ostesse,ostesse,240,N,N,/V\.'C/V\.C/(e)\,hôtesse
1746,240,5,congié,congié,240,N,N,C/V\.'C/V\,congé
1747,240,6,prendre,prendre,240,Vinf,Vinf,'C/V\.C/(e)\,prendre
1748,240,7,",",",",240,Pnc,Pnc,,","
1749,241,1,la,la,241,Det,Det,C/V\,le
1750,241,2,clique,clique,241,N,N,'C/V\.C/(e)\,clique
1751,241,3,sache,sache,241,Vfin,Vfin,'C/V\.C/(e)\,sacher
1752,241,4,",",",",241,Pnc,Pnc,,","
1753,241,5,l',l',241,Det,Det,C/\,le
1754,241,6,us,us,241,N,N,/V\,huis
