wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
97,12,7,appareil,appareil,12,N,N,appareil,/V\.C/V\.'C/V\,"FroissOrl, v. 12"
98,12,8,",",",",12,Pnc,Pnc,",",,"FroissOrl, v. 12"
99,13,1,ce,ce,13,Prn,Prn,ce,C/(e)\,"FroissOrl, v. 13"
100,13,2,que,que,13,Sub,Sub,que,C/(e)\,"FroissOrl, v. 13"
101,13,3,les,les,13,Det,Det,le,C/V\,"FroissOrl, v. 13"
102,13,4,aultres,aultres,13,Adj,Adj,autre,'/V\.C/e\,"FroissOrl, v. 13"
103,13,5,instrumens,instrumens,13,N,N,instrument,/V\.C/V\.'C/V\,"FroissOrl, v. 13"
104,13,6,ne,ne,13,Neg,Neg$$,ne,C/(e)\,"FroissOrl, v. 13"
105,13,7,font,font,13,Vfin,Vfin,faire,C/V\,"FroissOrl, v. 13"
106,13,8,pas,pas,13,Neg,Neg,pas,C/V\,"FroissOrl, v. 13"
107,13,9,",",",",13,Pnc,Pnc,",",,"FroissOrl, v. 13"
108,14,1,tant,tant,14,QIs,QIs,tant,C/V\,"FroissOrl, v. 14"
109,14,2,soient,soient,14,Vfin,Vfin,être,'C/V\./e\,"FroissOrl, v. 14"
110,14,3,fait,fait,14,Vpp,Vpp,faire,C/V\,"FroissOrl, v. 14"
111,14,4,par,par,14,Pre,Pre,par,C/V\,"FroissOrl, v. 14"
112,14,5,art,art,14,N,N,art,/V\,"FroissOrl, v. 14"
113,14,6,et,et,14,Crd,Crd,et,/V\,"FroissOrl, v. 14"
114,14,7,par,par,14,Pre,Pre,par,C/V\,"FroissOrl, v. 14"
115,14,8,compas,compas,14,N,N,compas,C/V\.'C/V\,"FroissOrl, v. 14"
116,14,9,.,.,14,Pnc,Pnc,.,,"FroissOrl, v. 14"
117,15,1,dont,dont,15,Qux,Qux,dont,C/V\,"FroissOrl, v. 15"
118,15,2,celi,celi,15,Dem,Dem,cil,C/V\.'C/V\,"FroissOrl, v. 15"
119,15,3,tienc,tienc,15,Vfin,Vfin,tenir,C/V\,"FroissOrl, v. 15"
120,15,4,pour,pour,15,Pre,Pre,pour,C/V\,"FroissOrl, v. 15"
121,15,5,vaillant,vaillant,15,Vprs,Vprs,valoir,C/V\.'C/V\,"FroissOrl, v. 15"
122,15,6,et,et,15,Crd,Crd,et,/V\,"FroissOrl, v. 15"
123,15,7,pour,pour,15,Pre,Pre,pour,C/V\,"FroissOrl, v. 15"
124,15,8,sage,sage,15,Adj,Adj,sage,'C/V\.C/(e)\,"FroissOrl, v. 15"
125,16,1,qui,qui,16,Qux,Qux,qui,C/V\,"FroissOrl, v. 16"
126,16,2,en,en,16,Prn,Prn$$,en,/V\,"FroissOrl, v. 16"
127,16,3,trouva,trouva,16,Vfin,Vfin,trouver,C/V\.'C/V\,"FroissOrl, v. 16"
128,16,4,premierement,premierement,16,Adv,Adv,premièrement,C/V\.C/V\.C/e\.'C/V\,"FroissOrl, v. 16"
129,16,5,l',l',16,Det,Det,le,C/\,"FroissOrl, v. 16"
130,16,6,usage,usage,16,N,N,usage,/V\.'C/V\.C/(e)\,"FroissOrl, v. 16"
131,16,7,",",",",16,Pnc,Pnc,",",,"FroissOrl, v. 16"
132,17,1,quant,quant,17,Sub,Sub,quand,C/V\,"FroissOrl, v. 17"
133,17,2,par,par,17,Pre,Pre,par,C/V\,"FroissOrl, v. 17"
134,17,3,son,son,17,Det,Det,son,C/V\,"FroissOrl, v. 17"
135,17,4,sens,sens,17,N,N,sens,C/V\,"FroissOrl, v. 17"
136,17,5,il,il,17,Prn,Prn$,il,/V\,"FroissOrl, v. 17"
137,17,6,commença,commença,17,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\,"FroissOrl, v. 17"
138,17,7,et,et,17,Crd,Crd,et,/V\,"FroissOrl, v. 17"
139,17,8,fit,fit,17,Vfin,Vfin,faire,C/V\,"FroissOrl, v. 17"
140,18,1,chose,chose,18,N,N,chose,'C/V\.C/(e)\,"FroissOrl, v. 18"
141,18,2,si,si,18,Adv,Adv,si,C/V\,"FroissOrl, v. 18"
142,18,3,noble,noble,18,Adj,Adj,noble,'C/V\.C/(e)\,"FroissOrl, v. 18"
143,18,4,et,et,18,Crd,Crd,et,/V\,"FroissOrl, v. 18"
144,18,5,de,de,18,Pre,Pre,de,C/(e)\,"FroissOrl, v. 18"
145,18,6,si,si,18,Adv,Adv,si,C/V\,"FroissOrl, v. 18"
146,18,7,grant,grant,18,Adj,Adj,grand,C/V\,"FroissOrl, v. 18"
147,18,8,proufit,proufit,18,N,N,profit,C/V\.'C/V\,"FroissOrl, v. 18"
148,18,9,.,.,18,Pnc,Pnc,.,,"FroissOrl, v. 18"
149,19,1,ensi,ensi,19,Adv,Adv,ainsi,/V\.'C/V\,"FroissOrl, v. 19"
150,19,2,amours,amours,19,N,N,amour,/V\.'C/V\,"FroissOrl, v. 19"
151,19,3,me,me,19,Prn,Prn$$,me,C/(e)\,"FroissOrl, v. 19"
152,19,4,fait,fait,19,Vfin,Vfin,faire,C/V\,"FroissOrl, v. 19"
153,19,5,considerer,considerer,19,Vinf,Vinf,considérer,C/V\.C/V\.C/e\.'C/V\,"FroissOrl, v. 19"
154,20,1,et,et,20,Crd,Crd,et,/V\,"FroissOrl, v. 20"
155,20,2,m',m',20,Prn,Prn$$,me,C/\,"FroissOrl, v. 20"
156,20,3,a,a,20,Vfin,Vfin,avoir,/V\,"FroissOrl, v. 20"
157,20,4,donné,donné,20,Vpp,Vpp,donner,C/V\.'C/V\,"FroissOrl, v. 20"
158,20,5,matere,matere,20,N,N,matière,C/V\.'C/V\.C/(e)\,"FroissOrl, v. 20"
159,20,6,de,de,20,Pre,Pre,de,C/(e)\,"FroissOrl, v. 20"
160,20,7,penser,penser,20,Vinf,Vinf,penser,C/V\.'C/V\,"FroissOrl, v. 20"
161,21,1,a,a,21,Pre,Pre,à,/V\,"FroissOrl, v. 21"
162,21,2,un,un,21,QIs,QIs,un,/V\,"FroissOrl, v. 21"
163,21,3,orloge,orloge,21,N,N,horloge,/V\.'C/V\.C/(e)\,"FroissOrl, v. 21"
164,21,4,",",",",21,Pnc,Pnc,",",,"FroissOrl, v. 21"
165,21,5,et,et,21,Crd,Crd,et,/V\,"FroissOrl, v. 21"
166,21,6,comment,comment,21,Qux,Qux,comment,C/V\.'C/V\,"FroissOrl, v. 21"
167,21,7,il,il,21,Prn,Prn$,il,/V\,"FroissOrl, v. 21"
168,21,8,est,est,21,Vfin,Vfin,être,/V\,"FroissOrl, v. 21"
169,21,9,fes,fes,21,Vpp,Vpp,faire,C/V\,"FroissOrl, v. 21"
170,21,10,.,.,21,Pnc,Pnc,.,,"FroissOrl, v. 21"
171,22,1,et,et,22,Crd,Crd,et,/V\,"FroissOrl, v. 22"
172,22,2,quant,quant,22,Sub,Sub,quand,C/V\,"FroissOrl, v. 22"
173,22,3,j',j',22,Prn,Prn$,je,C/\,"FroissOrl, v. 22"
174,22,4,ai,ai,22,Vfin,Vfin,avoir,/V\,"FroissOrl, v. 22"
175,22,5,bien,bien,22,Adv,Adv,bien,C/V\,"FroissOrl, v. 22"
176,22,6,consideré,consideré,22,Vpp,Vpp,considérer,C/V\.C/V\.C/V\.'C/V\,"FroissOrl, v. 22"
177,22,7,ses,ses,22,Det,Det,son,C/V\,"FroissOrl, v. 22"
178,22,8,fes,fes,22,N,N,fait,C/V\,"FroissOrl, v. 22"
179,22,9,",",",",22,Pnc,Pnc,",",,"FroissOrl, v. 22"
180,23,1,il,il,23,Prn,Prn$,il,/V\,"FroissOrl, v. 23"
181,23,2,me,me,23,Prn,Prn$$,me,C/(e)\,"FroissOrl, v. 23"
182,23,3,samble,samble,23,Vfin,Vfin,sembler,'C/V\.C/(e)\,"FroissOrl, v. 23"
183,23,4,",",",",23,Pnc,Pnc,",",,"FroissOrl, v. 23"
184,23,5,en,en,23,Pre,Pre,en,/V\,"FroissOrl, v. 23"
185,23,6,imagination,imagination,23,N,N,imagination,/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\,"FroissOrl, v. 23"
186,23,7,",",",",23,Pnc,Pnc,",",,"FroissOrl, v. 23"
187,24,1,qu',qu',24,Sub,Sub,que,C/\,"FroissOrl, v. 24"
188,24,2,il,il,24,Prn,Prn$,il,/V\,"FroissOrl, v. 24"
189,24,3,est,est,24,Vfin,Vfin,être,/V\,"FroissOrl, v. 24"
190,24,4,de,de,24,Pre,Pre,de,C/(e)\,"FroissOrl, v. 24"
191,24,5,grant,grant,24,Adj,Adj,grand,C/V\,"FroissOrl, v. 24"
192,24,6,signification,signification,24,N,N,signification,C/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\,"FroissOrl, v. 24"
193,24,7,",",",",24,Pnc,Pnc,",",,"FroissOrl, v. 24"
194,25,1,més,més,25,Crd,Crd,mais,C/V\,"FroissOrl, v. 25"
195,25,2,qu',qu',25,Sub,Sub,que,C/\,"FroissOrl, v. 25"
196,25,3,il,il,25,Prn,Prn$,il,/V\,"FroissOrl, v. 25"
197,25,4,soit,soit,25,Vfin,Vfin,être,C/V\,"FroissOrl, v. 25"
198,25,5,bien,bien,25,Adv,Adv,bien,C/V\,"FroissOrl, v. 25"
199,25,6,a,a,25,Pre,Pre,à,/V\,"FroissOrl, v. 25"
200,25,7,son,son,25,Det,Det,son,C/V\,"FroissOrl, v. 25"
201,25,8,droit,droit,25,N,N,droit,C/V\,"FroissOrl, v. 25"
