wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,ref
1574,253,8,richaces,richaces,253,NOM:obj:femi:pl,N,N,richesse,C/V\.'C/V\.C/e\,"JPriorat, v. 253"
1575,253,9,",",",",253,PON,Pnc,Pnc,",",,"JPriorat, v. 253"
1576,254,1,de,de,254,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 254"
1577,254,2,grant,grant,254,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 254"
1578,254,3,avoir,avoir,254,VER:infi,N,N,avoir2,/V\.'C/V\,"JPriorat, v. 254"
1579,254,4,et,et,254,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 254"
1580,254,5,de,de,254,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 254"
1581,254,6,noblaces,noblaces,254,NOM:obj:femi:pl,N,N,noblesse,C/V\.'C/V\.C/e\,"JPriorat, v. 254"
1582,254,7,.,.,254,PON,Pnc,Pnc,.,,"JPriorat, v. 254"
1583,255,1,ne,ne,255,PROCON,Crd,Crd,ne2,C/(e)\,"JPriorat, v. 255"
1584,255,2,de,de,255,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 255"
1585,255,3,ce,ce,255,PRO:invar,Prn,Prn,ce,C/(e)\,"JPriorat, v. 255"
1586,255,4,ne,ne,255,PRO:clit,Neg,Neg$$,ne,C/(e)\,"JPriorat, v. 255"
1587,255,5,rest,rest,255,VER:pres:3:sg,Vfin,Vfin,rêtre,C/e\,"JPriorat, v. 255"
1588,255,6,il,il,255,PRO:pers:suj:3:masc:sg:unb,Prn,Prn%,il,/V\,"JPriorat, v. 255"
1589,255,7,pas,pas,255,NOM:obj:masc:pl,Neg,Neg,pas,C/V\,"JPriorat, v. 255"
1590,255,8,dote,dote,255,NOM:suj:femi:sg,N,N,doute,'C/V\.C/(e)\,"JPriorat, v. 255"
1591,256,1,que,que,256,PROCON,Sub,Sub,que,C/(e)\,"JPriorat, v. 256"
1592,256,2,li,li,256,DET:def:suj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 256"
1593,256,3,grez,grez,256,NOM:suj:masc:pl,Adj,Adj,grec,C/V\,"JPriorat, v. 256"
1594,256,4,",",",",256,PON,Pnc,Pnc,",",,"JPriorat, v. 256"
1595,256,5,et,et,256,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 256"
1596,256,6,il,il,256,PRO:pers:suj:3:masc:pl,Prn,Prn,il,/V\,"JPriorat, v. 256"
1597,256,7,et,et,256,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 256"
1598,256,8,lor,lor,256,DET:poss:suj:femi:sg,Det,Det,leur2,C/V\,"JPriorat, v. 256"
1599,256,9,rote,rote,256,NOM:suj:femi:sg,N,N,route,'C/V\.C/(e)\,"JPriorat, v. 256"
1600,256,10,",",",",256,PON,Pnc,Pnc,",",,"JPriorat, v. 256"
1601,257,1,n,n,257,PRO:clit,Neg,Neg$$,ne,C/\,"JPriorat, v. 257"
1602,257,2,aient,aient,257,VER:subp:3:pl,Vfin,Vfin,avoir,'/V\./e\,"JPriorat, v. 257"
1603,257,3,toz,toz,257,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,"JPriorat, v. 257"
1604,257,4,jors,jors,257,NOM:obj:masc:pl,N,N,jour,C/V\,"JPriorat, v. 257"
1605,257,5,soremontez,soremontez,257,VER:pper:masc:pl,Vpp,Vpp,surmonter,C/V\.C/e\.C/V\.'C/V\,"JPriorat, v. 257"
1606,258,1,las,las,258,DET:def:obj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 258"
1607,258,2,romains,romains,258,NOM:obj:masc:pl,Adj,Adj,romain,C/V\.'C/V\,"JPriorat, v. 258"
1608,258,3,",",",",258,PON,Pnc,Pnc,",",,"JPriorat, v. 258"
1609,258,4,voincuz,voincuz,258,VER:pper:masc:pl,Vpp,Vpp,vaincre,C/V\.'C/V\,"JPriorat, v. 258"
1610,258,5,et,et,258,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 258"
1611,258,6,dontez,dontez,258,VER:pper:masc:pl,Vpp,Vpp,dompter,C/V\.'C/V\,"JPriorat, v. 258"
1612,258,7,",",",",258,PON,Pnc,Pnc,",",,"JPriorat, v. 258"
1613,259,1,per,per,259,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 259"
1614,259,2,ars,ars,259,NOM:obj:masc:pl,N,N,art,/V\,"JPriorat, v. 259"
1615,259,3,et,et,259,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 259"
1616,259,4,per,per,259,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 259"
1617,259,5,granz,granz,259,ADJ:obj:femi:pl,Adj,Adj,grand,C/V\,"JPriorat, v. 259"
1618,259,6,conoissances,conoissances,259,NOM:obj:femi:pl,N,N,connaissance,C/V\.C/V\.'C/V\.C/e\,"JPriorat, v. 259"
1619,260,1,et,et,260,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 260"
1620,260,2,per,per,260,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 260"
1621,260,3,plus,plus,260,ADV,Adv,Adv,plus,C/V\,"JPriorat, v. 260"
1622,260,4,naturax,naturax,260,ADJ:obj:femi:pl,Adj,Adj,naturel,C/V\.C/V\.'C/V\,"JPriorat, v. 260"
1623,260,5,sciances,sciances,260,NOM:obj:femi:pl,N,N,science,C/V\.'C/V\.C/e\,"JPriorat, v. 260"
1624,260,6,.,.,260,PON,Pnc,Pnc,.,,"JPriorat, v. 260"
1625,261,1,mas,mas,261,CON:subord,Crd,Crd,mais,C/V\,"JPriorat, v. 261"
1626,261,2,bien,bien,261,ADV,Adv,Adv,bien,C/V\,"JPriorat, v. 261"
1627,261,3,dient,dient,261,VER:pres:3:pl,Vfin,Vfin,dire,'C/V\./e\,"JPriorat, v. 261"
1628,261,4,trop,trop,261,ADV,Adv,Adv,trop,C/V\,"JPriorat, v. 261"
1629,261,5,lor,lor,261,PRO:pers:dat:3:pl,Prn,Prn$$,leur,C/V\,"JPriorat, v. 261"
1630,261,6,valut,valut,261,VER:simp:3:sg,Vfin,Vfin,valoir,C/V\.'C/V\,"JPriorat, v. 261"
1631,262,1,et,et,262,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 262"
1632,262,2,trop,trop,262,ADV,Adv,Adv,trop,C/V\,"JPriorat, v. 262"
1633,262,3,lor,lor,262,PRO:pers:dat:3:pl,Prn,Prn$$,leur,C/V\,"JPriorat, v. 262"
1634,262,4,dona,dona,262,VER:simp:3:sg,Vfin,Vfin,donner,C/V\.'C/V\,"JPriorat, v. 262"
1635,262,5,grant,grant,262,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 262"
1636,262,6,salut,salut,262,NOM:obj:masc:sg,N,N,salut,C/V\.'C/V\,"JPriorat, v. 262"
1637,263,1,si,si,263,PROCON,Adv,Adv,si4,C/V\,"JPriorat, v. 263"
1638,263,2,grant,grant,263,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 263"
1639,263,3,con,con,263,CON:subord,Sub,Sub,comme,C/V\,"JPriorat, v. 263"
1640,263,4,lon,lon,263,PRO:invar,Prn,Prn$,on,C/V\,"JPriorat, v. 263"
1641,263,5,porroit,porroit,263,VER:cond:3:sg,Vfin,Vfin,pouvoir2,C/V\.'C/V\,"JPriorat, v. 263"
1642,263,6,plus,plus,263,ADV,Adv,Adv,plus,C/V\,"JPriorat, v. 263"
1643,263,7,dire,dire,263,VER:infi,Vinf,Vinf,dire,'C/V\.C/(e)\,"JPriorat, v. 263"
1644,264,1,de,de,264,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 264"
1645,264,2,savoir,savoir,264,VER:infi,Vinf,Vinf,savoir,C/V\.'C/V\,"JPriorat, v. 264"
1646,264,3,prendre,prendre,264,VER:infi,Vinf,Vinf,prendre,'C/V\.C/(e)\,"JPriorat, v. 264"
1647,264,4,et,et,264,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 264"
1648,264,5,alire,alire,264,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,"JPriorat, v. 264"
1649,265,1,lor,lor,265,DET:poss:obj:masc:pl,Det,Det,leur2,C/V\,"JPriorat, v. 265"
1650,265,2,chevaliers,chevaliers,265,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 265"
1651,265,3,bien,bien,265,ADV,Adv,Adv,bien,C/V\,"JPriorat, v. 265"
1652,265,4,saigemant,saigemant,265,ADV,Adv,Adv,sagement,C/V\.C/e\.'C/V\,"JPriorat, v. 265"
1653,266,1,et,et,266,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 266"
1654,266,2,d',d',266,PRE,Pre,Pre,de,C/\,"JPriorat, v. 266"
1655,266,3,ensoingnier,ensoingnier,266,VER:infi,Vinf,Vinf,ensoigner,/V\.C/V\.'C/V\,"JPriorat, v. 266"
1656,266,4,dilijanmant,dilijanmant,266,ADV,Adv,Adv,diligemment,C/V\.C/V\.C/V\.'C/V\,"JPriorat, v. 266"
1657,267,1,d',d',267,PRE,Pre,Pre,de,C/\,"JPriorat, v. 267"
1658,267,2,armes,armes,267,NOM:obj:femi:pl,N,N,arme,'/V\.C/e\,"JPriorat, v. 267"
1659,267,3,l',l',267,DET:def:obj:masc:sg,Det,Det,le,C/\,"JPriorat, v. 267"
1660,267,4,usaige,usaige,267,NOM:obj:masc:sg,N,N,usage,/V\.'C/V\.C/(e)\,"JPriorat, v. 267"
1661,267,5,et,et,267,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 267"
1662,267,6,la,la,267,DET:def:obj:femi:sg,Det,Det,le,C/V\,"JPriorat, v. 267"
1663,267,7,meniere,meniere,267,NOM:obj:femi:sg,N,N,manière,C/V\.'C/V\.C/(e)\,"JPriorat, v. 267"
1664,268,1,et,et,268,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 268"
1665,268,2,enforcier,enforcier,268,VER:infi,Vinf,Vinf,enforcer,/V\.C/V\.'C/V\,"JPriorat, v. 268"
1666,268,3,per,per,268,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 268"
1667,268,4,grant,grant,268,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 268"
1668,268,5,matiere,matiere,268,NOM:obj:femi:sg,N,N,matière,C/V\.'C/V\.C/(e)\,"JPriorat, v. 268"
1669,268,6,",",",",268,PON,Pnc,Pnc,",",,"JPriorat, v. 268"
1670,269,1,sanz,sanz,269,PRE,Pre,Pre,sans,C/V\,"JPriorat, v. 269"
1671,269,2,doner,doner,269,VER:infi,Vinf,Vinf,donner,C/V\.'C/V\,"JPriorat, v. 269"
1672,269,3,repox,repox,269,NOM:obj:masc:sg,N,N,repos,C/V\.'C/V\,"JPriorat, v. 269"
1673,269,4,ne,ne,269,PROCON,Crd,Crd,ne2,C/(e)\,"JPriorat, v. 269"
1674,269,5,sejor,sejor,269,NOM:obj:masc:sg,N,N,séjour,C/V\.'C/V\,"JPriorat, v. 269"
1675,269,6,",",",",269,PON,Pnc,Pnc,",",,"JPriorat, v. 269"
1676,270,1,lor,lor,270,DET:poss:obj:masc:sg,Det,Det,leur2,C/V\,"JPriorat, v. 270"
1677,270,2,usaige,usaige,270,NOM:obj:masc:sg,N,N,usage,/V\.'C/V\.C/(e)\,"JPriorat, v. 270"
1678,270,3,de,de,270,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 270"
1679,270,4,jor,jor,270,NOM:obj:masc:sg,N,N,jour,C/V\,"JPriorat, v. 270"
1680,270,5,en,en,270,PRE,Pre,Pre,en,/V\,"JPriorat, v. 270"
1681,270,6,jor,jor,270,NOM:obj:masc:sg,N,N,jour,C/V\,"JPriorat, v. 270"
1682,270,7,",",",",270,PON,Pnc,Pnc,",",,"JPriorat, v. 270"
1683,271,1,lour,lour,271,PRO:pers:acc:3:masc:pl:bet,Prn,Prn,leur,C/V\,"JPriorat, v. 271"
1684,271,2,as,as,271,PREDET:a:obj:masc:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 271"
1685,271,3,chans,chans,271,NOM:obj:masc:pl,N,N,champ,C/V\,"JPriorat, v. 271"
1686,271,4,sovant,sovant,271,ADV,Adv,Adv,souvent,C/V\.'C/V\,"JPriorat, v. 271"
1687,271,5,envoier,envoier,271,VER:infi,Vinf,Vinf,envoyer,/V\.C/V\.'C/V\,"JPriorat, v. 271"
1688,272,1,por,por,272,PRE,Pre,Pre,pour,C/V\,"JPriorat, v. 272"
1689,272,2,conostre,conostre,272,VER:infi,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\,"JPriorat, v. 272"
1690,272,3,et,et,272,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 272"
1691,272,4,por,por,272,PRE,Pre,Pre,pour,C/V\,"JPriorat, v. 272"
1692,272,5,essaier,essaier,272,VER:infi,Vinf,Vinf,essayer,/V\.C/V\.'C/V\,"JPriorat, v. 272"
1693,273,1,toz,toz,273,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,"JPriorat, v. 273"
1694,273,2,las,las,273,DET:def:obj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 273"
1695,273,3,faiz,faiz,273,NOM:obj:masc:pl,N,N,fait,C/V\,"JPriorat, v. 273"
1696,273,4,et,et,273,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 273"
1697,273,5,totes,totes,273,DET:ind:obj:femi:pl,QIs,QIs,tout,'C/V\.C/e\,"JPriorat, v. 273"
1698,273,6,las,las,273,DET:def:obj:femi:pl,Det,Det,le,C/V\,"JPriorat, v. 273"
1699,273,7,choses,choses,273,NOM:obj:femi:pl,N,N,chose,'C/V\.C/e\,"JPriorat, v. 273"
1700,274,1,c',c',274,PROCON,Qux,Qux,que,C/\,"JPriorat, v. 274"
1701,274,2,on,on,274,PRO:invar,Prn,Prn$,on,/V\,"JPriorat, v. 274"
1702,274,3,fait,fait,274,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"JPriorat, v. 274"
1703,274,4,as,as,274,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 274"
1704,274,5,guerres,guerres,274,NOM:obj:femi:pl,N,N,guerre,'C/V\.C/e\,"JPriorat, v. 274"
1705,274,6,et,et,274,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 274"
1706,274,7,as,as,274,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 274"
1707,274,8,noses,noses,274,NOM:obj:femi:pl,N,N,noise,'C/V\.C/e\,"JPriorat, v. 274"
1708,274,9,",",",",274,PON,Pnc,Pnc,",",,"JPriorat, v. 274"
1709,275,1,et,et,275,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 275"
1710,275,2,lor,lor,275,PRO:pers:acc:3:masc:pl:bet,Prn,Prn$,leur,C/V\,"JPriorat, v. 275"
1711,275,3,aprandre,aprandre,275,VER:infi,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,"JPriorat, v. 275"
1712,275,4,tex,tex,275,ADJ:obj:femi:pl,Adj,Adj,tel,C/V\,"JPriorat, v. 275"
1713,275,5,mervoilles,mervoilles,275,NOM:obj:femi:pl,N,N,merveille,C/V\.'C/V\.C/e\,"JPriorat, v. 275"
1714,276,1,c',c',276,PROCON,Qux,Qux,que,C/\,"JPriorat, v. 276"
1715,276,2,on,on,276,PRO:invar,Prn,Prn$,on,/V\,"JPriorat, v. 276"
1716,276,3,fait,fait,276,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"JPriorat, v. 276"
1717,276,4,as,as,276,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 276"
1718,276,5,hoz,hoz,276,NOM:obj:femi:pl,N,N,ost,C/V\,"JPriorat, v. 276"
1719,276,6,et,et,276,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 276"
1720,276,7,as,as,276,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 276"
1721,276,8,batailles,batailles,276,NOM:obj:femi:pl,N,N,bataille,C/V\.'C/V\.C/e\,"JPriorat, v. 276"
1722,276,9,.,.,276,PON,Pnc,Pnc,.,,"JPriorat, v. 276"
1723,277,1,et,et,277,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 277"
1724,277,2,si,si,277,PROCON,Adv,Adv,si4,C/V\,"JPriorat, v. 277"
1725,277,3,lor,lor,277,PRO:pers:dat:3:pl,Prn,Prn$$,leur,C/V\,"JPriorat, v. 277"
1726,277,4,dona,dona,277,VER:simp:3:sg,Vfin,Vfin,donner,C/V\.'C/V\,"JPriorat, v. 277"
1727,277,5,grant,grant,277,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 277"
1728,277,6,vaillance,vaillance,277,NOM:obj:femi:sg,N,N,vaillance,C/V\.'C/V\.C/(e)\,"JPriorat, v. 277"
1729,278,1,de,de,278,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 278"
1730,278,2,savoir,savoir,278,VER:infi,Vinf,Vinf,savoir,C/V\.'C/V\,"JPriorat, v. 278"
1731,278,3,prandre,prandre,278,VER:infi,Vinf,Vinf,prendre,'C/V\.C/(e)\,"JPriorat, v. 278"
1732,278,4,la,la,278,DET:def:obj:femi:sg,Det,Det,le,C/V\,"JPriorat, v. 278"
1733,278,5,vanjance,vanjance,278,NOM:obj:femi:sg,N,N,vengeance,C/V\.'C/V\.C/(e)\,"JPriorat, v. 278"
1734,279,1,das,das,279,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 279"
1735,279,2,couhars,couhars,279,ADJ:obj:masc:pl,Adj,Adj,couard,C/V\.'C/V\,"JPriorat, v. 279"
1736,279,3,et,et,279,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 279"
1737,279,4,das,das,279,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 279"
1738,279,5,paroissoux,paroissoux,279,ADJ:obj:masc:pl,Adj,Adj,paresseux,C/V\.C/V\.'C/V\,"JPriorat, v. 279"
1739,279,6,",",",",279,PON,Pnc,Pnc,",",,"JPriorat, v. 279"
1740,280,1,das,das,280,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 280"
1741,280,2,tancis,tancis,280,ADJ:obj:masc:pl,Adj,Adj,tanceur,C/V\.'C/V\,"JPriorat, v. 280"
1742,280,3,et,et,280,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 280"
1743,280,4,das,das,280,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 280"
1744,280,5,fox,fox,280,ADJ:obj:masc:pl,Adj,Adj,fou,C/V\,"JPriorat, v. 280"
1745,280,6,noissoux,noissoux,280,ADJ:obj:masc:pl,Adj,Adj,noiseux,C/V\.'C/V\,"JPriorat, v. 280"
1746,280,7,.,.,280,PON,Pnc,Pnc,.,,"JPriorat, v. 280"
1747,281,1,car,car,281,CON:coord,Crd,Crd,car,C/V\,"JPriorat, v. 281"
1748,281,2,cil,cil,281,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,"JPriorat, v. 281"
1749,281,3,qui,qui,281,PROCON,Qux,Qux,qui,C/V\,"JPriorat, v. 281"
1750,281,4,per,per,281,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 281"
1751,281,5,s,s,281,DET:poss:obj:femi:sg,Det,Det,son4,C/\,"JPriorat, v. 281"
1752,281,6,acostumance,acostumance,281,NOM:obj:femi:sg,N,N,accoutumance,/V\.C/V\.C/V\.'C/V\.C/(e)\,"JPriorat, v. 281"
1753,282,1,set,set,282,VER:pres:3:sg,Vfin,Vfin,savoir,C/V\,"JPriorat, v. 282"
1754,282,2,de,de,282,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 282"
1755,282,3,bataillier,bataillier,282,VER:infi,Vinf,Vinf,batailler,C/V\.C/V\.'C/V\,"JPriorat, v. 282"
1756,282,4,la,la,282,DET:def:obj:femi:sg,Det,Det,le,C/V\,"JPriorat, v. 282"
1757,282,5,sciance,sciance,282,NOM:obj:femi:sg,N,N,science,C/V\.'C/V\.C/(e)\,"JPriorat, v. 282"
1758,282,6,",",",",282,PON,Pnc,Pnc,",",,"JPriorat, v. 282"
1759,283,1,cil,cil,283,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,"JPriorat, v. 283"
1760,283,2,se,se,283,PROCON,Prn,Prn$$,se,C/(e)\,"JPriorat, v. 283"
1761,283,3,norrit,norrit,283,VER:pres:3:sg,Vfin,Vfin,nourrir,C/V\.'C/V\,"JPriorat, v. 283"
1762,283,4,en,en,283,PRO:clit,Pre,Pre,en,/V\,"JPriorat, v. 283"
1763,283,5,hardemant,hardemant,283,NOM:obj:masc:sg,N,N,hardement,C/V\.C/e\.'C/V\,"JPriorat, v. 283"
1764,284,1,et,et,284,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 284"
1765,284,2,fait,fait,284,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"JPriorat, v. 284"
1766,284,3,plus,plus,284,ADV,Adv,Adv,plus,C/V\,"JPriorat, v. 284"
1767,284,4,coragousemant,coragousemant,284,ADV,Adv,Adv,courageusement,C/V\.C/V\.C/V\.C/e\.'C/V\,"JPriorat, v. 284"
1768,285,1,ce,ce,285,PRO:invar,Prn,Prn,ce,C/(e)\,"JPriorat, v. 285"
1769,285,2,que,que,285,PROCON,Qux,Qux,que,C/(e)\,"JPriorat, v. 285"
1770,285,3,il,il,285,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,il,/V\,"JPriorat, v. 285"
1771,285,4,ai,ai,285,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,"JPriorat, v. 285"
1772,285,5,apris,apris,285,VER:pper:masc:sg,Vpp,Vpp,apprendre,/V\.'C/V\,"JPriorat, v. 285"
1773,285,6,a,a,285,PRE,Pre,Pre,à,/V\,"JPriorat, v. 285"
1774,285,7,faire,faire,285,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,"JPriorat, v. 285"
1775,286,1,que,que,286,PROCON,Sub,Sub,que,C/(e)\,"JPriorat, v. 286"
1776,286,2,cil,cil,286,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,"JPriorat, v. 286"
1777,286,3,qui,qui,286,PROCON,Qux,Qux,qui,C/V\,"JPriorat, v. 286"
1778,286,4,n,n,286,PRO:clit,Neg,Neg$$,ne,C/\,"JPriorat, v. 286"
1779,286,5,ot,ot,286,VER:simp:3:sg,Vfin,Vfin,avoir,/V\,"JPriorat, v. 286"
1780,286,6,onques,onques,286,ADV,Adv,Adv,onques,'/V\.C/e\,"JPriorat, v. 286"
1781,286,7,afaire,afaire,286,NOM:obj:masc:sg,N,N,affaire,/V\.'C/V\.C/(e)\,"JPriorat, v. 286"
1782,286,8,;,;,286,PON,Pnc,Pnc,;,,"JPriorat, v. 286"
1783,287,1,car,car,287,CON:coord,Crd,Crd,car,C/V\,"JPriorat, v. 287"
1784,287,2,li,li,287,DET:def:suj:masc:sg,Det,Det,le,C/V\,"JPriorat, v. 287"
1785,287,3,arz,arz,287,NOM:suj:masc:sg,N,N,art,/V\,"JPriorat, v. 287"
1786,287,4,et,et,287,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 287"
1787,287,5,li,li,287,DET:def:suj:masc:sg,Det,Det,le,C/V\,"JPriorat, v. 287"
1788,287,6,bons,bons,287,ADJ:suj:masc:sg,Adj,Adj,bon,C/V\,"JPriorat, v. 287"
1789,287,7,usaiges,usaiges,287,NOM:suj:masc:sg,N,N,usage,/V\.'C/V\.C/e\,"JPriorat, v. 287"
1790,288,1,norrit,norrit,288,VER:pres:3:sg,Vfin,Vfin,nourrir,C/V\.'C/V\,"JPriorat, v. 288"
1791,288,2,et,et,288,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 288"
1792,288,3,fait,fait,288,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"JPriorat, v. 288"
1793,288,4,totes,totes,288,DET:ind:obj:femi:pl,QIs,QIs,tout,'C/V\.C/e\,"JPriorat, v. 288"
1794,288,5,janz,janz,288,NOM:obj:femi:pl,N,N,gent,C/V\,"JPriorat, v. 288"
1795,288,6,saiges,saiges,288,ADJ:obj:femi:pl,Adj,Adj,sage,'C/V\.C/e\,"JPriorat, v. 288"
1796,288,7,",",",",288,PON,Pnc,Pnc,",",,"JPriorat, v. 288"
1797,289,1,et,et,289,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 289"
1798,289,2,en,en,289,PRE,Pre,Pre,en,/V\,"JPriorat, v. 289"
1799,289,3,grant,grant,289,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 289"
1800,289,4,estrif,estrif,289,NOM:obj:masc:sg,N,N,estrif,/V\.'C/V\,"JPriorat, v. 289"
1801,289,5,de,de,289,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 289"
1802,289,6,bataille,bataille,289,NOM:obj:femi:sg,N,N,bataille,C/V\.'C/V\.C/(e)\,"JPriorat, v. 289"
1803,290,1,est,est,290,VER:pres:3:sg,Vfin,Vfin,être,/V\,"JPriorat, v. 290"
1804,290,2,bien,bien,290,ADV,Adv,Adv,bien,C/V\,"JPriorat, v. 290"
1805,290,3,samblanz,samblanz,290,VER:ppre:pl,Vprs,Vprs,sembler,C/V\.'C/V\,"JPriorat, v. 290"
1806,290,4,que,que,290,PROCON,Sub,Sub,que,C/(e)\,"JPriorat, v. 290"
1807,290,5,trop,trop,290,ADV,Adv,Adv,trop,C/V\,"JPriorat, v. 290"
1808,290,6,meuz,meuz,290,ADV,Adv,Adv,mieux,C/V\,"JPriorat, v. 290"
1809,290,7,vaille,vaille,290,VER:subp:3:sg,Vfin,Vfin,valoir,'C/V\.C/(e)\,"JPriorat, v. 290"
1810,291,1,un,un,291,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,"JPriorat, v. 291"
1811,291,2,pol,pol,291,ADV,N,N,peu,C/V\,"JPriorat, v. 291"
1812,291,3,de,de,291,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 291"
1813,291,4,jant,jant,291,NOM:obj:femi:sg,N,N,géant,C/V\,"JPriorat, v. 291"
1814,291,5,de,de,291,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 291"
1815,291,6,guerre,guerre,291,NOM:obj:femi:sg,N,N,guerre,'C/V\.C/(e)\,"JPriorat, v. 291"
1816,291,7,aprise,aprise,291,VER:pper:femi:sg,Vpp,Vpp,apprendre,/V\.'C/V\.C/(e)\,"JPriorat, v. 291"
1817,292,1,et,et,292,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 292"
1818,292,2,qui,qui,292,PROCON,Qux,Qux,qui,C/V\,"JPriorat, v. 292"
1819,292,3,sont,sont,292,VER:pres:3:pl,Vfin,Vfin,être,C/V\,"JPriorat, v. 292"
1820,292,4,de,de,292,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 292"
1821,292,5,grant,grant,292,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 292"
1822,292,6,entreprise,entreprise,292,NOM:obj:femi:sg,N,N,entreprise,/V\.C/e\.'C/V\.C/(e)\,"JPriorat, v. 292"
1823,293,1,que,que,293,PROCON,Sub,Sub,que,C/(e)\,"JPriorat, v. 293"
1824,293,2,grant,grant,293,ADJ:suj:femi:sg,Adj,Adj,grand,C/V\,"JPriorat, v. 293"
