wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma,ref
1887,257,3,vous,vous,257,Prn,Prn%,C/V\,vous,"ChrPisTroisJug, v. 257"
1888,257,4,comment,comment,257,Qux,Qux,C/V\.'C/V\,comment,"ChrPisTroisJug, v. 257"
1889,257,5,mon,mon,257,Det,Det,C/V\,mon,"ChrPisTroisJug, v. 257"
1890,257,6,cuer,cuer,257,N,N,C/V\,coeur,"ChrPisTroisJug, v. 257"
1891,257,7,se,se,257,Prn,Prn$$,C/(e)\,se,"ChrPisTroisJug, v. 257"
1892,257,8,deult,deult,257,Vfin,Vfin,C/V\,douloir,"ChrPisTroisJug, v. 257"
1893,257,9,?,?,257,Pnc,Pnc,,?,"ChrPisTroisJug, v. 257"
1894,258,1,et,et,258,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 258"
1895,258,2,je,je,258,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 258"
1896,258,3,ne,ne,258,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 258"
1897,258,4,sçay,sçay,258,Vfin,Vfin,C/V\,savoir,"ChrPisTroisJug, v. 258"
1898,258,5,que,que,258,Qux,Qux,C/(e)\,que,"ChrPisTroisJug, v. 258"
1899,258,6,le,le,258,Det,Det,C/(e)\,le,"ChrPisTroisJug, v. 258"
1900,258,7,vostre,vostre,258,Adj,Adj,'C/V\.C/(e)\,votre,"ChrPisTroisJug, v. 258"
1901,258,8,se,se,258,Prn,Prn$$,C/(e)\,se,"ChrPisTroisJug, v. 258"
1902,258,9,veult,veult,258,Vfin,Vfin,C/V\,vouloir,"ChrPisTroisJug, v. 258"
1903,258,10,",",",",258,Pnc,Pnc,,",","ChrPisTroisJug, v. 258"
1904,259,1,mais,mais,259,Crd,Crd,C/V\,mais,"ChrPisTroisJug, v. 259"
1905,259,2,je,je,259,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 259"
1906,259,3,voy,voy,259,Vfin,Vfin,C/V\,voir,"ChrPisTroisJug, v. 259"
1907,259,4,bien,bien,259,Adv,Adv,C/V\,bien,"ChrPisTroisJug, v. 259"
1908,259,5,que,que,259,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 259"
1909,259,6,moult,moult,259,QIs,QIs,C/V\,moult,"ChrPisTroisJug, v. 259"
1910,259,7,petit,petit,259,Adj,Adj,C/V\.'C/V\,petit,"ChrPisTroisJug, v. 259"
1911,259,8,requeult,requeult,259,Vfin,Vfin,C/V\.'C/V\,recueillir,"ChrPisTroisJug, v. 259"
1912,260,1,en,en,260,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 260"
1913,260,2,soy,soy,260,Prn,Prn,C/V\,soi,"ChrPisTroisJug, v. 260"
1914,260,3,mes,mes,260,Det,Det,C/V\,mon,"ChrPisTroisJug, v. 260"
1915,260,4,larmes,larmes,260,N,N,'C/V\.C/e\,larme,"ChrPisTroisJug, v. 260"
1916,260,5,.,.,260,Pnc,Pnc,,.,"ChrPisTroisJug, v. 260"
1917,261,1,si,si,261,Adv,Adv,C/V\,si,"ChrPisTroisJug, v. 261"
1918,261,2,soit,soit,261,Vfin,Vfin,C/V\,être,"ChrPisTroisJug, v. 261"
1919,261,3,mon,mon,261,Det,Det,C/V\,mon,"ChrPisTroisJug, v. 261"
1920,261,4,fait,fait,261,N,N,C/V\,fait,"ChrPisTroisJug, v. 261"
1921,261,5,exemple,exemple,261,N,N,/V\.'C/V\.C/(e)\,exemple,"ChrPisTroisJug, v. 261"
1922,261,6,a,a,261,Pre,Pre,/V\,à,"ChrPisTroisJug, v. 261"
1923,261,7,toutes,toutes,261,QIs,QIs,'C/V\.C/e\,tout,"ChrPisTroisJug, v. 261"
1924,261,8,dames,dames,261,N,N,'C/V\.C/e\,dame,"ChrPisTroisJug, v. 261"
1925,262,1,de,de,262,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 262"
1926,262,2,croire,croire,262,Vinf,Vinf,'C/V\.C/(e)\,croire,"ChrPisTroisJug, v. 262"
1927,262,3,pou,pou,262,Adv,Adv,C/V\,peu,"ChrPisTroisJug, v. 262"
1928,262,4,ceulx,ceulx,262,Dem,Dem,C/V\,cil,"ChrPisTroisJug, v. 262"
1929,262,5,qui,qui,262,Qux,Qux,C/V\,qui,"ChrPisTroisJug, v. 262"
1930,262,6,jurent,jurent,262,Vfin,Vfin,'C/V\.C/e\,jurer,"ChrPisTroisJug, v. 262"
1931,262,7,leurs,leurs,262,Det,Det,C/V\,leur,"ChrPisTroisJug, v. 262"
1932,262,8,armes,armes,262,N,N,'/V\.C/e\,âme,"ChrPisTroisJug, v. 262"
1933,262,9,",",",",262,Pnc,Pnc,,",","ChrPisTroisJug, v. 262"
1934,263,1,car,car,263,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 263"
1935,263,2,ce,ce,263,Prn,Prn$,C/(e)\,ce,"ChrPisTroisJug, v. 263"
1936,263,3,n',n',263,Neg,Neg$$,C/\,ne,"ChrPisTroisJug, v. 263"
1937,263,4,est,est,263,Vfin,Vfin,/V\,être,"ChrPisTroisJug, v. 263"
1938,263,5,tout,tout,263,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 263"
1939,263,6,fors,fors,263,PrA,PrA,C/V\,hors,"ChrPisTroisJug, v. 263"
1940,263,7,pour,pour,263,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 263"
1941,263,8,decevoir,decevoir,263,Vinf,Vinf,C/V\.C/e\.'C/V\,décevoir,"ChrPisTroisJug, v. 263"
1942,263,9,femes,femes,263,N,N,'C/V\.C/e\,femme,"ChrPisTroisJug, v. 263"
1943,263,10,.,.,263,Pnc,Pnc,,.,"ChrPisTroisJug, v. 263"
1944,264,1,c',c',264,Prn,Prn$,C/\,ce,"ChrPisTroisJug, v. 264"
1945,264,2,est,est,264,Vfin,Vfin,/V\,être,"ChrPisTroisJug, v. 264"
1946,264,3,folle,folle,264,Adj,Adj,'C/V\.C/(e)\,fou,"ChrPisTroisJug, v. 264"
1947,264,4,attente,attente,264,N,N,/V\.'C/V\.C/(e)\,attente,"ChrPisTroisJug, v. 264"
1948,264,5,",",",",264,Pnc,Pnc,,",","ChrPisTroisJug, v. 264"
1949,265,1,beau,beau,265,Adj,Adj,C/V\,beau,"ChrPisTroisJug, v. 265"
1950,265,2,doulx,doulx,265,Adj,Adj,C/V\,doux,"ChrPisTroisJug, v. 265"
1951,265,3,ami,ami,265,N,N,/V\.'C/V\,ami,"ChrPisTroisJug, v. 265"
1952,265,4,",",",",265,Pnc,Pnc,,",","ChrPisTroisJug, v. 265"
1953,265,5,et,et,265,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 265"
1954,265,6,se,se,265,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 265"
1955,265,7,je,je,265,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 265"
1956,265,8,me,me,265,Prn,Prn$$,C/(e)\,me,"ChrPisTroisJug, v. 265"
1957,265,9,guermente,guermente,265,Vfin,Vfin,C/V\.'C/V\.C/(e)\,guermenter,"ChrPisTroisJug, v. 265"
1958,266,1,ne,ne,266,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 266"
1959,266,2,pensez,pensez,266,Vfin,Vfin,C/V\.'C/V\,penser,"ChrPisTroisJug, v. 266"
1960,266,3,vous,vous,266,Prn,Prn%,C/V\,vous,"ChrPisTroisJug, v. 266"
1961,266,4,que,que,266,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 266"
1962,266,5,je,je,266,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 266"
1963,266,6,soie,soie,266,Vfin,Vfin,'C/V\./(e)\,être,"ChrPisTroisJug, v. 266"
1964,266,7,dolente,dolente,266,Adj,Adj,C/V\.'C/V\.C/(e)\,dolent,"ChrPisTroisJug, v. 266"
1965,267,1,quant,quant,267,Sub,Sub,C/V\,quand,"ChrPisTroisJug, v. 267"
1966,267,2,ne,ne,267,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 267"
1967,267,3,vous,vous,267,Prn,Prn$$,C/V\,vous,"ChrPisTroisJug, v. 267"
1968,267,4,voy,voy,267,Vfin,Vfin,C/V\,voir,"ChrPisTroisJug, v. 267"
1969,267,5,ne,ne,267,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 267"
1970,267,6,en,en,267,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 267"
1971,267,7,chemin,chemin,267,N,N,C/V\.'C/V\,chemin,"ChrPisTroisJug, v. 267"
1972,267,8,n',n',267,Crd,Crd,C/\,ne,"ChrPisTroisJug, v. 267"
1973,267,9,en,en,267,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 267"
1974,267,10,sente,sente,267,N,N,'C/V\.C/(e)\,sente,"ChrPisTroisJug, v. 267"
1975,268,1,ne,ne,268,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 268"
1976,268,2,autre,autre,268,Adj,Adj,'/V\.C/(e)\,autre,"ChrPisTroisJug, v. 268"
1977,268,3,part,part,268,N,N,C/V\,part,"ChrPisTroisJug, v. 268"
1978,268,4,",",",",268,Pnc,Pnc,,",","ChrPisTroisJug, v. 268"
1979,269,1,ne,ne,269,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 269"
1980,269,2,nouvelles,nouvelles,269,N,N,C/V\.'C/V\.C/e\,nouvelle,"ChrPisTroisJug, v. 269"
1981,269,3,n',n',269,Neg,Neg$$,C/\,ne,"ChrPisTroisJug, v. 269"
1982,269,4,en,en,269,Prn,Prn$$,/V\,en,"ChrPisTroisJug, v. 269"
1983,269,5,oy,oy,269,Vfin,Vfin,/V\,ouïr,"ChrPisTroisJug, v. 269"
1984,269,6,",",",",269,Pnc,Pnc,,",","ChrPisTroisJug, v. 269"
1985,269,7,dont,dont,269,Qux,Qux,C/V\,dont,"ChrPisTroisJug, v. 269"
1986,269,8,mon,mon,269,Det,Det,C/V\,mon,"ChrPisTroisJug, v. 269"
1987,269,9,cuer,cuer,269,N,N,C/V\,coeur,"ChrPisTroisJug, v. 269"
1988,269,10,part,part,269,Vfin,Vfin,C/V\,partir,"ChrPisTroisJug, v. 269"
1989,269,11,",",",",269,Pnc,Pnc,,",","ChrPisTroisJug, v. 269"
1990,270,1,dont,dont,270,Qux,Qux,C/V\,dont,"ChrPisTroisJug, v. 270"
1991,270,2,je,je,270,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 270"
1992,270,3,puis,puis,270,Vfin,Vfin,C/V\,pouvoir,"ChrPisTroisJug, v. 270"
1993,270,4,bien,bien,270,Adv,Adv,C/V\,bien,"ChrPisTroisJug, v. 270"
1994,270,5,de,de,270,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 270"
1995,270,6,vous,vous,270,Prn,Prn,C/V\,vous,"ChrPisTroisJug, v. 270"
1996,270,7,quitter,quitter,270,Vinf,Vinf,C/V\.'C/V\,quitter,"ChrPisTroisJug, v. 270"
1997,270,8,ma,ma,270,Det,Det,C/V\,mon,"ChrPisTroisJug, v. 270"
1998,270,9,part,part,270,N,N,C/V\,part,"ChrPisTroisJug, v. 270"
1999,270,10,.,.,270,Pnc,Pnc,,.,"ChrPisTroisJug, v. 270"
2000,271,1,je,je,271,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 271"
2001,271,2,le,le,271,Prn,Prn$$,C/(e)\,le,"ChrPisTroisJug, v. 271"
2002,271,3,voy,voy,271,Vfin,Vfin,C/V\,voir,"ChrPisTroisJug, v. 271"
2003,271,4,bien,bien,271,Adv,Adv,C/V\,bien,"ChrPisTroisJug, v. 271"
2004,271,5,",",",",271,Pnc,Pnc,,",","ChrPisTroisJug, v. 271"
2005,271,6,mais,mais,271,Crd,Crd,C/V\,mais,"ChrPisTroisJug, v. 271"
2006,271,7,se,se,271,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 271"
2007,271,8,avez,avez,271,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 271"
2008,271,9,a,a,271,Pre,Pre,/V\,à,"ChrPisTroisJug, v. 271"
2009,271,10,part,part,271,N,N,C/V\,part,"ChrPisTroisJug, v. 271"
2010,272,1,autre,autre,272,Adj,Adj,'/V\.C/(e)\,autre,"ChrPisTroisJug, v. 272"
2011,272,2,pensee,pensee,272,N,N,C/V\.'C/V\./(e)\,pensée,"ChrPisTroisJug, v. 272"
2012,273,1,par,par,273,Pre,Pre,C/V\,par,"ChrPisTroisJug, v. 273"
2013,273,2,quoy,quoy,273,Qux,Qux,C/V\,quoi,"ChrPisTroisJug, v. 273"
2014,273,3,l',l',273,Det,Det,C/\,le,"ChrPisTroisJug, v. 273"
2015,273,4,amour,amour,273,N,N,/V\.'C/V\,amour,"ChrPisTroisJug, v. 273"
2016,273,5,de,de,273,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 273"
2017,273,6,moy,moy,273,Prn,Prn,C/V\,moi,"ChrPisTroisJug, v. 273"
2018,273,7,en,en,273,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 273"
2019,273,8,vous,vous,273,Prn,Prn,C/V\,vous,"ChrPisTroisJug, v. 273"
2020,273,9,cessee,cessee,273,Vpp,Vpp,C/V\.'C/V\./(e)\,cesser,"ChrPisTroisJug, v. 273"
2021,274,1,soit,soit,274,Vfin,Vfin,C/V\,être,"ChrPisTroisJug, v. 274"
2022,274,2,et,et,274,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 274"
2023,274,3,autre,autre,274,Adj,Adj,'/V\.C/(e)\,autre,"ChrPisTroisJug, v. 274"
2024,274,4,vous,vous,274,Prn,Prn$$,C/V\,vous,"ChrPisTroisJug, v. 274"
2025,274,5,ayés,ayés,274,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 274"
2026,274,6,en,en,274,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 274"
2027,274,7,pensee,pensee,274,N,N,C/V\.'C/V\./(e)\,pensée,"ChrPisTroisJug, v. 274"
2028,275,1,et,et,275,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 275"
2029,275,2,de,de,275,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 275"
2030,275,3,tous,tous,275,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 275"
2031,275,4,poins,poins,275,N,N,C/V\,point,"ChrPisTroisJug, v. 275"
2032,275,5,la,la,275,Det,Det,C/V\,le,"ChrPisTroisJug, v. 275"
2033,275,6,moye,moye,275,Adj,Adj,'C/V\./(e)\,mien,"ChrPisTroisJug, v. 275"
2034,275,7,ayés,ayés,275,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 275"
2035,275,8,quassee,quassee,275,Vpp,Vpp,C/V\.'C/V\./(e)\,casser,"ChrPisTroisJug, v. 275"
2036,275,9,",",",",275,Pnc,Pnc,,",","ChrPisTroisJug, v. 275"
2037,276,1,ne,ne,276,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 276"
2038,276,2,le,le,276,Prn,Prn$$,C/(e)\,le,"ChrPisTroisJug, v. 276"
2039,276,3,celez,celez,276,Vfin,Vfin,C/V\.'C/V\,celer,"ChrPisTroisJug, v. 276"
2040,276,4,",",",",276,Pnc,Pnc,,",","ChrPisTroisJug, v. 276"
2041,277,1,mais,mais,277,Crd,Crd,C/V\,mais,"ChrPisTroisJug, v. 277"
2042,277,2,dites,dites,277,Vfin,Vfin,'C/V\.C/e\,dire,"ChrPisTroisJug, v. 277"
2043,277,3,moy,moy,277,Prn,Prn%,C/V\,moi,"ChrPisTroisJug, v. 277"
2044,277,4,le,le,277,Det,Det,C/(e)\,le,"ChrPisTroisJug, v. 277"
2045,277,5,fait,fait,277,N,N,C/V\,fait,"ChrPisTroisJug, v. 277"
2046,277,6,",",",",277,Pnc,Pnc,,",","ChrPisTroisJug, v. 277"
2047,277,7,se,se,277,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 277"
2048,277,8,vous,vous,277,Prn,Prn$,C/V\,vous,"ChrPisTroisJug, v. 277"
2049,277,9,voulez,voulez,277,Vfin,Vfin,C/V\.'C/V\,vouloir,"ChrPisTroisJug, v. 277"
2050,277,10,",",",",277,Pnc,Pnc,,",","ChrPisTroisJug, v. 277"
2051,278,1,car,car,278,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 278"
2052,278,2,je,je,278,Prn,Prn$,C/(e)\,je,"ChrPisTroisJug, v. 278"
2053,278,3,ne,ne,278,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 278"
2054,278,4,sçay,sçay,278,Vfin,Vfin,C/V\,savoir,"ChrPisTroisJug, v. 278"
2055,278,5,de,de,278,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 278"
2056,278,6,quel,quel,278,Qux,Qux,C/V\,quel,"ChrPisTroisJug, v. 278"
2057,278,7,mal,mal,278,N,N,C/V\,mal,"ChrPisTroisJug, v. 278"
2058,278,8,vous,vous,278,Prn,Prn$$,C/V\,vous,"ChrPisTroisJug, v. 278"
2059,278,9,doulez,doulez,278,Vfin,Vfin,C/V\.'C/V\,douloir,"ChrPisTroisJug, v. 278"
2060,278,10,",",",",278,Pnc,Pnc,,",","ChrPisTroisJug, v. 278"
2061,279,1,mais,mais,279,Crd,Crd,C/V\,mais,"ChrPisTroisJug, v. 279"
2062,279,2,devers,devers,279,PrA,PrA,C/V\.'C/V\,devers,"ChrPisTroisJug, v. 279"
2063,279,3,moy,moy,279,Prn,Prn,C/V\,moi,"ChrPisTroisJug, v. 279"
2064,279,4,vous,vous,279,Prn,Prn$,C/V\,vous,"ChrPisTroisJug, v. 279"
2065,279,5,ne,ne,279,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 279"
2066,279,6,venez,venez,279,Vfin,Vfin,C/V\.'C/V\,venir,"ChrPisTroisJug, v. 279"
2067,279,7,n',n',279,Neg,Neg$$,C/\,ne,"ChrPisTroisJug, v. 279"
2068,279,8,alez,alez,279,Vfin,Vfin,/V\.'C/V\,aller,"ChrPisTroisJug, v. 279"
2069,279,9,",",",",279,Pnc,Pnc,,",","ChrPisTroisJug, v. 279"
2070,280,1,et,et,280,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 280"
2071,280,2,se,se,280,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 280"
2072,280,3,j',j',280,Prn,Prn$,C/\,je,"ChrPisTroisJug, v. 280"
2073,280,4,en,en,280,Prn,Prn$$,/V\,en,"ChrPisTroisJug, v. 280"
2074,280,5,mens,mens,280,Vfin,Vfin,C/V\,mentir,"ChrPisTroisJug, v. 280"
2075,280,6,",",",",280,Pnc,Pnc,,",","ChrPisTroisJug, v. 280"
2076,281,1,ce,ce,281,Prn,Prn,C/(e)\,ce,"ChrPisTroisJug, v. 281"
2077,281,2,savez,savez,281,Vfin,Vfin,C/V\.'C/V\,savoir,"ChrPisTroisJug, v. 281"
2078,281,3,vous,vous,281,Prn,Prn%,C/V\,vous,"ChrPisTroisJug, v. 281"
2079,281,4,",",",",281,Pnc,Pnc,,",","ChrPisTroisJug, v. 281"
2080,281,5,non,non,281,Neg,Neg,C/V\,non,"ChrPisTroisJug, v. 281"
2081,281,6,obstant,obstant,281,Adv,Adv,/V\.'C/V\,obstant,"ChrPisTroisJug, v. 281"
2082,281,7,les,les,281,Det,Det,C/V\,le,"ChrPisTroisJug, v. 281"
2083,281,8,seremens,seremens,281,N,N,C/V\.C/e\.'C/V\,serment,"ChrPisTroisJug, v. 281"
2084,282,1,que,que,282,Qux,Qux,C/(e)\,que,"ChrPisTroisJug, v. 282"
2085,282,2,m',m',282,Prn,Prn$$,C/\,me,"ChrPisTroisJug, v. 282"
2086,282,3,avez,avez,282,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 282"
2087,282,4,fais,fais,282,Vpp,Vpp,C/V\,faire,"ChrPisTroisJug, v. 282"
2088,282,5,plains,plains,282,Adj,Adj,C/V\,plein,"ChrPisTroisJug, v. 282"
2089,282,6,de,de,282,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 282"
2090,282,7,decevemens,decevemens,282,N,N,C/V\.C/V\.C/e\.'C/V\,décèvement,"ChrPisTroisJug, v. 282"
2091,282,8,",",",",282,Pnc,Pnc,,",","ChrPisTroisJug, v. 282"
2092,283,1,qui,qui,283,Qux,Qux,C/V\,qui,"ChrPisTroisJug, v. 283"
2093,283,2,me,me,283,Prn,Prn$$,C/(e)\,me,"ChrPisTroisJug, v. 283"
2094,283,3,livrent,livrent,283,Vfin,Vfin,'C/V\.C/e\,livrer,"ChrPisTroisJug, v. 283"
2095,283,4,au,au,283,Pre+Det,Pre+Det,/V\,à.le,"ChrPisTroisJug, v. 283"
2096,283,5,cuer,cuer,283,N,N,C/V\,coeur,"ChrPisTroisJug, v. 283"
2097,283,6,trop,trop,283,Adv,Adv,C/V\,trop,"ChrPisTroisJug, v. 283"
2098,283,7,de,de,283,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 283"
2099,283,8,tourmens,tourmens,283,N,N,C/V\.'C/V\,tourment,"ChrPisTroisJug, v. 283"
2100,283,9,.,.,283,Pnc,Pnc,,.,"ChrPisTroisJug, v. 283"
2101,284,1,mais,mais,284,Crd,Crd,C/V\,mais,"ChrPisTroisJug, v. 284"
2102,284,2,c',c',284,Prn,Prn$,C/\,ce,"ChrPisTroisJug, v. 284"
2103,284,3,est,est,284,Vfin,Vfin,/V\,être,"ChrPisTroisJug, v. 284"
2104,284,4,pechié,pechié,284,N,N,C/V\.'C/V\,péché,"ChrPisTroisJug, v. 284"
2105,285,1,d',d',285,Pre,Pre,C/\,de,"ChrPisTroisJug, v. 285"
2106,285,2,un,un,285,QIs,QIs,/V\,un,"ChrPisTroisJug, v. 285"
2107,285,3,povre,povre,285,Adj,Adj,'C/V\.C/(e)\,pauvre,"ChrPisTroisJug, v. 285"
2108,285,4,cuer,cuer,285,N,N,C/V\,coeur,"ChrPisTroisJug, v. 285"
2109,285,5,livrer,livrer,285,Vinf,Vinf,C/V\.'C/V\,livrer,"ChrPisTroisJug, v. 285"
2110,285,6,a,a,285,Pre,Pre,/V\,à,"ChrPisTroisJug, v. 285"
2111,285,7,tel,tel,285,Adj,Adj,C/V\,tel,"ChrPisTroisJug, v. 285"
2112,285,8,meschié,meschié,285,N,N,C/V\.'C/V\,méchef,"ChrPisTroisJug, v. 285"
2113,286,1,et,et,286,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 286"
2114,286,2,quant,quant,286,Sub,Sub,C/V\,quand,"ChrPisTroisJug, v. 286"
2115,286,3,il,il,286,Prn,Prn$,/V\,il,"ChrPisTroisJug, v. 286"
2116,286,4,est,est,286,Vfin,Vfin,/V\,être,"ChrPisTroisJug, v. 286"
2117,286,5,pris,pris,286,Vpp,Vpp,C/V\,prendre,"ChrPisTroisJug, v. 286"
2118,286,6,et,et,286,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 286"
2119,286,7,fort,fort,286,Adv,Adv,C/V\,fort,"ChrPisTroisJug, v. 286"
2120,286,8,atachié,atachié,286,Vpp,Vpp,/V\.C/V\.'C/V\,attacher,"ChrPisTroisJug, v. 286"
2121,287,1,de,de,287,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 287"
2122,287,2,lui,lui,287,Prn,Prn$,C/V\,lui,"ChrPisTroisJug, v. 287"
2123,287,3,laisser,laisser,287,Vinf,Vinf,C/V\.'C/V\,laisser,"ChrPisTroisJug, v. 287"
2124,287,4,durement,durement,287,Adv,Adv,C/V\.C/e\.'C/V\,durement,"ChrPisTroisJug, v. 287"
2125,287,5,empechié,empechié,287,Vpp,Vpp,/V\.C/V\.'C/V\,empêcher,"ChrPisTroisJug, v. 287"
2126,287,6,.,.,287,Pnc,Pnc,,.,"ChrPisTroisJug, v. 287"
2127,288,1,et,et,288,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 288"
2128,288,2,dont,dont,288,Adv,Adv,C/V\,donc,"ChrPisTroisJug, v. 288"
2129,288,3,me,me,288,Prn,Prn$$,C/(e)\,me,"ChrPisTroisJug, v. 288"
2130,288,4,dites,dites,288,Vfin,Vfin,'C/V\.C/e\,dire,"ChrPisTroisJug, v. 288"
2131,289,1,se,se,289,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 289"
2132,289,2,vous,vous,289,Prn,Prn$,C/V\,vous,"ChrPisTroisJug, v. 289"
2133,289,3,vouldriés,vouldriés,289,Vfin,Vfin,C/V\.'C/V\,vouloir,"ChrPisTroisJug, v. 289"
2134,289,4,de,de,289,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 289"
2135,289,5,m',m',289,Det,Det,C/\,mon,"ChrPisTroisJug, v. 289"
2136,289,6,amour,amour,289,N,N,/V\.'C/V\,amour,"ChrPisTroisJug, v. 289"
2137,289,7,estre,estre,289,Vinf,Vinf,'/V\.C/(e)\,être,"ChrPisTroisJug, v. 289"
2138,289,8,quittes,quittes,289,Adj,Adj,'C/V\.C/e\,quitte,"ChrPisTroisJug, v. 289"
2139,289,9,",",",",289,Pnc,Pnc,,",","ChrPisTroisJug, v. 289"
2140,290,1,et,et,290,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 290"
2141,290,2,se,se,290,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 290"
2142,290,3,j',j',290,Prn,Prn$,C/\,je,"ChrPisTroisJug, v. 290"
2143,290,4,aray,aray,290,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 290"
2144,290,5,tout,tout,290,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 290"
2145,290,6,mal,mal,290,N,N,C/V\,mal,"ChrPisTroisJug, v. 290"
2146,290,7,pour,pour,290,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 290"
2147,290,8,mes,mes,290,Det,Det,C/V\,mon,"ChrPisTroisJug, v. 290"
2148,290,9,merites,merites,290,N,N,C/V\.'C/V\.C/e\,mérite,"ChrPisTroisJug, v. 290"
2149,290,10,",",",",290,Pnc,Pnc,,",","ChrPisTroisJug, v. 290"
2150,291,1,ou,ou,291,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 291"
2151,291,2,se,se,291,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 291"
2152,291,3,voulez,voulez,291,Vfin,Vfin,C/V\.'C/V\,vouloir,"ChrPisTroisJug, v. 291"
2153,291,4,la,la,291,Det,Det,C/V\,le,"ChrPisTroisJug, v. 291"
2154,291,5,valeur,valeur,291,N,N,C/V\.'C/V\,valeur,"ChrPisTroisJug, v. 291"
2155,291,6,de,de,291,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 291"
2156,291,7,.ij.,.ij.,291,QIs,QIs,C/V\,deux,"ChrPisTroisJug, v. 291"
2157,291,8,mites,mites,291,N,N,'C/V\.C/e\,mite,"ChrPisTroisJug, v. 291"
2158,292,1,vous,vous,292,Prn,Prn$,C/V\,vous,"ChrPisTroisJug, v. 292"
2159,292,2,amander,amander,292,Vinf,Vinf,/V\.C/V\.'C/V\,amender,"ChrPisTroisJug, v. 292"
2160,293,1,par,par,293,Pre,Pre,C/V\,par,"ChrPisTroisJug, v. 293"
2161,293,2,devers,devers,293,PrA,PrA,C/V\.'C/V\,devers,"ChrPisTroisJug, v. 293"
2162,293,3,moy,moy,293,Prn,Prn,C/V\,moi,"ChrPisTroisJug, v. 293"
2163,293,4,",",",",293,Pnc,Pnc,,",","ChrPisTroisJug, v. 293"
