wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
138,20,6,ne,ne,20,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 20"
139,20,7,li,li,20,Prn,Prn$$,li,C/V\,"MarieLanv, v. 20"
140,20,8,tient,tient,20,Vfin,Vfin,tenir,C/V\,"MarieLanv, v. 20"
141,20,9,.,.,20,Pnc,Pnc,.,,"MarieLanv, v. 20"
142,21,1,pur,pur,21,Pre,Pre,pour,C/V\,"MarieLanv, v. 21"
143,21,2,sa,sa,21,Det,Det,son4,C/V\,"MarieLanv, v. 21"
144,21,3,valur,valur,21,N,N,valeur,C/V\.'C/V\,"MarieLanv, v. 21"
145,21,4,",",",",21,Pnc,Pnc,",",,"MarieLanv, v. 21"
146,21,5,pur,pur,21,Pre,Pre,pour,C/V\,"MarieLanv, v. 21"
147,21,6,sa,sa,21,Det,Det,son4,C/V\,"MarieLanv, v. 21"
148,21,7,largesce,largesce,21,N,N,largesse,C/V\.'C/V\.C/(e)\,"MarieLanv, v. 21"
149,21,8,",",",",21,Pnc,Pnc,",",,"MarieLanv, v. 21"
150,22,1,pur,pur,22,Pre,Pre,pour,C/V\,"MarieLanv, v. 22"
151,22,2,sa,sa,22,Det,Det,son4,C/V\,"MarieLanv, v. 22"
152,22,3,beauté,beauté,22,N,N,beauté,C/V\.'C/V\,"MarieLanv, v. 22"
153,22,4,",",",",22,Pnc,Pnc,",",,"MarieLanv, v. 22"
154,22,5,pur,pur,22,Pre,Pre,pour,C/V\,"MarieLanv, v. 22"
155,22,6,sa,sa,22,Det,Det,son4,C/V\,"MarieLanv, v. 22"
156,22,7,pruesce,pruesce,22,N,N,prouesse,C/V\.'C/V\.C/(e)\,"MarieLanv, v. 22"
157,22,8,",",",",22,Pnc,Pnc,",",,"MarieLanv, v. 22"
158,23,1,l',l',23,Prn,Prn$$,le,C/\,"MarieLanv, v. 23"
159,23,2,envioent,envioent,23,Vfin,Vfin,envier,/V\.C/V\.'C/V\./e\,"MarieLanv, v. 23"
160,23,3,tut,tut,23,QIs,QIs,tout,C/V\,"MarieLanv, v. 23"
161,23,4,li,li,23,Det,Det,le,C/V\,"MarieLanv, v. 23"
162,23,5,plusur,plusur,23,QIs,QIs,plusieurs,C/V\.'C/V\,"MarieLanv, v. 23"
163,23,6,;,;,23,Pnc,Pnc,;,,"MarieLanv, v. 23"
164,24,1,tel,tel,24,Adj,Adj,tel,C/V\,"MarieLanv, v. 24"
165,24,2,li,li,24,Prn,Prn$$,li,C/V\,"MarieLanv, v. 24"
166,24,3,mustra,mustra,24,Vfin,Vfin,montrer,C/V\.'C/V\,"MarieLanv, v. 24"
167,24,4,semblant,semblant,24,N,N,semblant,C/V\.'C/V\,"MarieLanv, v. 24"
168,24,5,d',d',24,Pre,Pre,de,C/\,"MarieLanv, v. 24"
169,24,6,amur,amur,24,N,N,amour,/V\.'C/V\,"MarieLanv, v. 24"
170,24,7,",",",",24,Pnc,Pnc,",",,"MarieLanv, v. 24"
171,25,1,s',s',25,Sub,Sub,si3,C/\,"MarieLanv, v. 25"
172,25,2,al,al,25,Pre+Det,Pre+Det,à.le,/V\,"MarieLanv, v. 25"
173,25,3,chevaler,chevaler,25,N,N,chevalier,C/V\.C/V\.'C/V\,"MarieLanv, v. 25"
174,25,4,mesavenist,mesavenist,25,Vfin,Vfin,mésavenir,C/V\.C/V\.C/e\.'C/V\,"MarieLanv, v. 25"
175,25,5,",",",",25,Pnc,Pnc,",",,"MarieLanv, v. 25"
176,26,1,ja,ja,26,Adv,Adv,jà,C/V\,"MarieLanv, v. 26"
177,26,2,une,une,26,QIs,QIs,un,'/V\.C/(e)\,"MarieLanv, v. 26"
178,26,3,feiz,feiz,26,N,N,fois,C/V\,"MarieLanv, v. 26"
179,26,4,ne,ne,26,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 26"
180,26,5,l',l',26,Prn,Prn$$,le,C/\,"MarieLanv, v. 26"
181,26,6,en,en,26,Prn,Prn$$,en2,/V\,"MarieLanv, v. 26"
182,26,7,pleinsist,pleinsist,26,Vfin,Vfin,plaindre,C/V\.'C/V\,"MarieLanv, v. 26"
183,26,8,.,.,26,Pnc,Pnc,.,,"MarieLanv, v. 26"
184,27,1,fiz,fiz,27,N,N,fils,C/V\,"MarieLanv, v. 27"
185,27,2,a,a,27,Pre,Pre,à,/V\,"MarieLanv, v. 27"
186,27,3,rei,rei,27,N,N,roi,C/V\,"MarieLanv, v. 27"
187,27,4,fu,fu,27,Vfin,Vfin,être,C/V\,"MarieLanv, v. 27"
188,27,5,de,de,27,Pre,Pre,de,C/(e)\,"MarieLanv, v. 27"
189,27,6,haut,haut,27,Adj,Adj,haut,C/V\,"MarieLanv, v. 27"
190,27,7,parage,parage,27,N,N,parage,C/V\.'C/V\.C/(e)\,"MarieLanv, v. 27"
191,27,8,",",",",27,Pnc,Pnc,",",,"MarieLanv, v. 27"
192,28,1,mes,més,28,Crd,Crd,mais,C/V\,"MarieLanv, v. 28"
193,28,2,luin,luin,28,Adv,Adv,loin,C/V\,"MarieLanv, v. 28"
194,28,3,ert,ert,28,Vfin,Vfin,être,/V\,"MarieLanv, v. 28"
195,28,4,de,de,28,Pre,Pre,de,C/(e)\,"MarieLanv, v. 28"
196,28,5,sun,sun,28,Det,Det,son4,C/V\,"MarieLanv, v. 28"
197,28,6,heritage,heritage,28,N,N,héritage,/V\.C/V\.'C/V\.C/(e)\,"MarieLanv, v. 28"
198,28,7,.,.,28,Pnc,Pnc,.,,"MarieLanv, v. 28"
199,29,1,de,de,29,Pre,Pre,de,C/(e)\,"MarieLanv, v. 29"
200,29,2,la,la,29,Det,Det,le,C/V\,"MarieLanv, v. 29"
201,29,3,meisnee,meisnee,29,N,N,maisnie,C/V\.'C/V\./(e)\,"MarieLanv, v. 29"
202,29,4,le,le,29,Det,Det,le,C/(e)\,"MarieLanv, v. 29"
203,29,5,rei,rei,29,N,N,roi,C/V\,"MarieLanv, v. 29"
204,29,6,fu,fu,29,Vfin,Vfin,être,C/V\,"MarieLanv, v. 29"
205,29,7,.,.,29,Pnc,Pnc,.,,"MarieLanv, v. 29"
206,30,1,tut,tut,30,QIs,QIs,tout,C/V\,"MarieLanv, v. 30"
207,30,2,sun,sun,30,Det,Det,son4,C/V\,"MarieLanv, v. 30"
208,30,3,aveir,aveir,30,N,N,avoir2,/V\.'C/V\,"MarieLanv, v. 30"
209,30,4,ad,ad,30,Vfin,Vfin,avoir,/V\,"MarieLanv, v. 30"
210,30,5,despendu,despendu,30,Vpp,Vpp,dépendre,C/V\.C/V\.'C/V\,"MarieLanv, v. 30"
211,30,6,;,;,30,Pnc,Pnc,;,,"MarieLanv, v. 30"
212,31,1,kar,kar,31,Crd,Crd,car,C/V\,"MarieLanv, v. 31"
213,31,2,li,li,31,Det,Det,le,C/V\,"MarieLanv, v. 31"
214,31,3,reis,reis,31,N,N,roi,C/V\,"MarieLanv, v. 31"
215,31,4,rien,rien,31,N,N,rien,C/V\,"MarieLanv, v. 31"
216,31,5,ne,ne,31,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 31"
