wd_id,line_id,linewd,word,lemma,lex_id,textlineid,syntag,syntag2,syllabified,ref
651,105,8,deffault,défaut,deffault,129,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 129"
652,106,1,sera,être,sera,130,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 130"
653,106,2,monstré,montrer,monstré,130,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 130"
654,106,3,acop,acoup,acop,130,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 130"
655,106,4,si,si,si,130,Adv,Adv,C/V\,"MolinetJudHoloph, v. 130"
656,106,5,emple,ample,emple,130,Adj,Adj,'/V\.C/(e)\,"MolinetJudHoloph, v. 130"
657,107,1,que,que,que,131,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 131"
658,107,2,tous,tout,tous,131,QIs,QIs,C/V\,"MolinetJudHoloph, v. 131"
659,107,3,autres,autre,autres,131,Adj,Adj,'/V\.C/e\,"MolinetJudHoloph, v. 131"
660,107,4,prendront,prendre,prendront,131,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 131"
661,107,5,exemple,exemple,exemple,131,N,N,/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 131"
662,107,6,",",",",",",131,Pnc,Pnc,,"MolinetJudHoloph, v. 131"
663,108,1,tant,tant,tant,132,QIs,QIs,C/V\,"MolinetJudHoloph, v. 132"
664,108,2,les,le,les,132,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 132"
665,108,3,pugnirons,punir,pugnirons,132,Vfin,Vfin,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 132"
666,108,4,a,à,a,132,Pre,Pre,/V\,"MolinetJudHoloph, v. 132"
667,108,5,rigueur,rigueur,rigueur,132,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 132"
668,108,6,.,.,.,132,Pnc,Pnc,,"MolinetJudHoloph, v. 132"
669,109,1,holofernés,Holopherne,holofernés,133,N,N,C/V\.C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 133"
670,109,2,!,!,!,133,Pnc,Pnc,,"MolinetJudHoloph, v. 133"
671,109,3,|,|,|,133,Pnc,Pnc,,"MolinetJudHoloph, v. 133"
672,109,4,mon,mon,mon,133,Det,Det,C/V\,"MolinetJudHoloph, v. 133"
673,109,5,chier,cher,chier,133,Adj,Adj,C/V\,"MolinetJudHoloph, v. 133"
674,109,6,seigneur,seigneur,seigneur,133,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 133"
675,109,7,",",",",",",133,Pnc,Pnc,,"MolinetJudHoloph, v. 133"
676,110,1,commandez,commander,commandez,134,Vfin,Vfin,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 134"
677,110,2,ce,ce,ce,134,Prn,Prn,C/(e)\,"MolinetJudHoloph, v. 134"
678,110,3,qu',que,qu',134,Qux,Qux,C/\,"MolinetJudHoloph, v. 134"
679,110,4,il,il,il,134,Prn,Prn$,/V\,"MolinetJudHoloph, v. 134"
680,110,5,vous,vous,vous,134,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 134"
681,110,6,plaira,plaire,plaira,134,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 134"
682,110,7,.,.,.,134,Pnc,Pnc,,"MolinetJudHoloph, v. 134"
683,111,1,plus,plus,plus,135,Adv,Adv,C/V\,"MolinetJudHoloph, v. 135"
684,111,2,tost,tôt,tost,135,Adv,Adv,C/V\,"MolinetJudHoloph, v. 135"
685,111,3,que,que,que,135,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 135"
686,111,4,faire,faire,faire,135,Vinf,Vinf,'C/V\.C/(e)\,"MolinetJudHoloph, v. 135"
687,111,5,se,se,se,135,Prn,Prn$$,C/(e)\,"MolinetJudHoloph, v. 135"
688,111,6,pourra,pouvoir,pourra,135,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 135"
689,111,7,",",",",",",135,Pnc,Pnc,,"MolinetJudHoloph, v. 135"
690,112,1,faictez,faire,faictez,136,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 136"
691,112,2,assembler,assembler,assembler,136,Vinf,Vinf,/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 136"
692,112,3,noz,notre,noz,136,Det,Det,C/V\,"MolinetJudHoloph, v. 136"
693,112,4,gendarmes,gendarme,gendarmes,136,N,N,C/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 136"
694,112,5,",",",",",",136,Pnc,Pnc,,"MolinetJudHoloph, v. 136"
695,113,1,et,et,et,137,Crd,Crd,/V\,"MolinetJudHoloph, v. 137"
696,113,2,que,que,que,137,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 137"
697,113,3,chacun,chacun,chacun,137,QIs,QIs,C/V\.'C/V\,"MolinetJudHoloph, v. 137"
698,113,4,prengne,prendre,prengne,137,Vfin,Vfin,'C/V\.C/(e)\,"MolinetJudHoloph, v. 137"
699,113,5,ses,son,ses,137,Det,Det,C/V\,"MolinetJudHoloph, v. 137"
700,113,6,armes,arme,armes,137,N,N,'/V\.C/e\,"MolinetJudHoloph, v. 137"
701,114,1,sans,sans,sans,138,Pre,Pre,C/V\,"MolinetJudHoloph, v. 138"
702,114,2,differer,différer,differer,138,Vinf,Vinf,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 138"
703,114,3,aucunement,aucunement,aucunement,138,Adv,Adv,/V\.C/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 138"
704,114,4,.,.,.,138,Pnc,Pnc,,"MolinetJudHoloph, v. 138"
705,115,1,il,il,il,139,Prn,Prn$,/V\,"MolinetJudHoloph, v. 139"
706,115,2,sera,être,sera,139,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 139"
707,115,3,fait,faire,fait,139,Vpp,Vpp,C/V\,"MolinetJudHoloph, v. 139"
708,115,4,diligemment,diligemment,diligemment,139,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 139"
709,115,5,.,.,.,139,Pnc,Pnc,,"MolinetJudHoloph, v. 139"
710,116,1,sans,sans,sans,140,Pre,Pre,C/V\,"MolinetJudHoloph, v. 140"
711,116,2,delay,délai,delay,140,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 140"
712,116,3,.,.,.,140,Pnc,Pnc,,"MolinetJudHoloph, v. 140"
713,116,4,|,|,|,140,Pnc,Pnc,,"MolinetJudHoloph, v. 140"
714,116,5,a,à,a,140,Pre,Pre,/V\,"MolinetJudHoloph, v. 140"
715,116,6,l',le,l',140,Det,Det,C/\,"MolinetJudHoloph, v. 140"
716,116,7,heure,heure,heure,140,N,N,'/V\.C/(e)\,"MolinetJudHoloph, v. 140"
717,116,8,presente,présent,presente,140,Adj,Adj,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 140"
718,116,9,.,.,.,140,Pnc,Pnc,,"MolinetJudHoloph, v. 140"
719,117,1,tant,tant,tant,141,QIs,QIs,C/V\,"MolinetJudHoloph, v. 141"
720,117,2,plus,plus,plus,141,Adv,Adv,C/V\,"MolinetJudHoloph, v. 141"
721,117,3,y,y,y,141,Prn,Prn$$,/V\,"MolinetJudHoloph, v. 141"
722,117,4,auroit,avoir,auroit,141,Vfin,Vfin,/V\.'C/V\,"MolinetJudHoloph, v. 141"
723,117,5,longue,long,longue,141,Adj,Adj,'C/V\.C/(e)\,"MolinetJudHoloph, v. 141"
724,117,6,attente,attente,attente,141,N,N,/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 141"
725,117,7,",",",",",",141,Pnc,Pnc,,"MolinetJudHoloph, v. 141"
726,118,1,plus,plus,plus,142,Adv,Adv,C/V\,"MolinetJudHoloph, v. 142"
727,118,2,seroit,être,seroit,142,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 142"
728,118,3,leur,leur,leur,142,Det,Det,C/V\,"MolinetJudHoloph, v. 142"
729,118,4,couraige,courage,couraige,142,N,N,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 142"
730,118,5,fier,fier,fier,142,Adj,Adj,C/V\,"MolinetJudHoloph, v. 142"
731,118,6,.,.,.,142,Pnc,Pnc,,"MolinetJudHoloph, v. 142"
732,119,1,je,je,je,143,Prn,Prn$,C/(e)\,"MolinetJudHoloph, v. 143"
733,119,2,les,le,les,143,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 143"
734,119,3,ay,avoir,ay,143,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 143"
735,119,4,veü,voir,veü,143,Vpp,Vpp,C/(V)\.'/V\,"MolinetJudHoloph, v. 143"
736,119,5,fortifier,fortifier,fortifier,143,Vinf,Vinf,C/V\.C/V\.C/{V}\.'/V\,"MolinetJudHoloph, v. 143"
737,120,1,fort,fort,fort,144,Adj,Adj,C/V\,"MolinetJudHoloph, v. 144"
738,120,2,et,et,et,144,Crd,Crd,/V\,"MolinetJudHoloph, v. 144"
739,120,3,ferme,ferme,ferme,144,Adj,Adj,'C/V\.C/(e)\,"MolinetJudHoloph, v. 144"
740,120,4,",",",",",",144,Pnc,Pnc,,"MolinetJudHoloph, v. 144"
741,120,5,sans,sans,sans,144,Pre,Pre,C/V\,"MolinetJudHoloph, v. 144"
742,120,6,nulle,nul,nulle,144,QIs,QIs,'C/V\.C/(e)\,"MolinetJudHoloph, v. 144"
743,120,7,doubte,doute,doubte,144,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 144"
744,120,8,.,.,.,144,Pnc,Pnc,,"MolinetJudHoloph, v. 144"
745,121,1,qui,qui,qui,145,Qux,Qux,C/V\,"MolinetJudHoloph, v. 145"
746,121,2,tel,tel,tel,145,Adj,Adj,C/V\,"MolinetJudHoloph, v. 145"
747,121,3,puissance,puissance,puissance,145,N,N,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 145"
748,121,4,ne,ne,ne,145,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 145"
749,121,5,redoubte,redouter,redoubte,145,Vfin,Vfin,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 145"
750,121,6,",",",",",",145,Pnc,Pnc,,"MolinetJudHoloph, v. 145"
751,122,1,a,à,a,146,Pre,Pre,/V\,"MolinetJudHoloph, v. 146"
752,122,2,mon,mon,mon,146,Det,Det,C/V\,"MolinetJudHoloph, v. 146"
753,122,3,advis,avis,advis,146,N,N,/V\.'C/V\,"MolinetJudHoloph, v. 146"
754,122,4,",",",",",",146,Pnc,Pnc,,"MolinetJudHoloph, v. 146"
755,122,5,il,il,il,146,Prn,Prn$,/V\,"MolinetJudHoloph, v. 146"
756,122,6,n',ne,n',146,Neg,Neg$$,C/\,"MolinetJudHoloph, v. 146"
757,122,7,est,être,est,146,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 146"
758,122,8,pas,pas,pas,146,Neg,Neg,C/V\,"MolinetJudHoloph, v. 146"
759,122,9,saige,sage,saige,146,Adj,Adj,'C/V\.C/(e)\,"MolinetJudHoloph, v. 146"
760,122,10,.,.,.,146,Pnc,Pnc,,"MolinetJudHoloph, v. 146"
761,123,1,tout,tout,tout,147,QIs,QIs,C/V\,"MolinetJudHoloph, v. 147"
762,123,2,de,de,de,147,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 147"
763,123,3,vray,vrai,vray,147,Adj,Adj,C/V\,"MolinetJudHoloph, v. 147"
764,123,4,",",",",",",147,Pnc,Pnc,,"MolinetJudHoloph, v. 147"
765,123,5,il,il,il,147,Prn,Prn$,/V\,"MolinetJudHoloph, v. 147"
766,123,6,n',ne,n',147,Neg,Neg$$,C/\,"MolinetJudHoloph, v. 147"
767,123,7,y,y,y,147,Prn,Prn$$,/V\,"MolinetJudHoloph, v. 147"
768,123,8,a,avoir,a,147,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 147"
769,123,9,passaige,passage,passaige,147,N,N,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 147"
770,124,1,qui,qui,qui,148,Qux,Qux,C/V\,"MolinetJudHoloph, v. 148"
771,124,2,ne,ne,ne,148,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 148"
772,124,3,soit,être,soit,148,Vfin,Vfin,C/V\,"MolinetJudHoloph, v. 148"
773,124,4,gardé,garder,gardé,148,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 148"
774,124,5,jour,jour,jour,148,N,N,C/V\,"MolinetJudHoloph, v. 148"
775,124,6,et,et,et,148,Crd,Crd,/V\,"MolinetJudHoloph, v. 148"
776,124,7,nuyt,nuit,nuyt,148,N,N,C/V\,"MolinetJudHoloph, v. 148"
777,124,8,.,.,.,148,Pnc,Pnc,,"MolinetJudHoloph, v. 148"
778,125,1,povres,pauvre,povres,149,Adj,Adj,'C/V\.C/e\,"MolinetJudHoloph, v. 149"
779,125,2,orguilleux,orgueilleux,orguilleux,149,Adj,Adj,/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 149"
780,125,3,!,!,!,149,Pnc,Pnc,,"MolinetJudHoloph, v. 149"
781,125,4,par,par,par,149,Pre,Pre,C/V\,"MolinetJudHoloph, v. 149"
782,125,5,trop,trop,trop,149,Adv,Adv,C/V\,"MolinetJudHoloph, v. 149"
783,125,6,nuyt,nuit,nuyt,149,N,N,C/V\,"MolinetJudHoloph, v. 149"
784,126,1,a,à,a,150,Pre,Pre,/V\,"MolinetJudHoloph, v. 150"
785,126,2,son,son,son,150,Det,Det,C/V\,"MolinetJudHoloph, v. 150"
786,126,3,seigneur,seigneur,seigneur,150,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 150"
787,126,4,desobeir,désobéir,desobeir,150,Vinf,Vinf,C/V\.C/V\.C/(V)\.'/V\,"MolinetJudHoloph, v. 150"
788,126,5,!,!,!,150,Pnc,Pnc,,"MolinetJudHoloph, v. 150"
789,127,1,de,de,de,151,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 151"
790,127,2,bref,bref,bref,151,Adj,Adj,C/V\,"MolinetJudHoloph, v. 151"
791,127,3,vous,vous,vous,151,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 151"
792,127,4,ferons,faire,ferons,151,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 151"
793,127,5,obeir,obéir,obeir,151,Vinf,Vinf,/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 151"
794,128,1,et,et,et,152,Crd,Crd,/V\,"MolinetJudHoloph, v. 152"
795,128,2,vostre,votre,vostre,152,Det,Det,'C/V\.C/(e)\,"MolinetJudHoloph, v. 152"
796,128,3,couraige,courage,couraige,152,N,N,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 152"
797,128,4,müer,muer,müer,152,Vinf,Vinf,C/V\.'C/V\,"MolinetJudHoloph, v. 152"
798,128,5,!,!,!,152,Pnc,Pnc,,"MolinetJudHoloph, v. 152"
799,129,1,seigneurs,seigneur,seigneurs,153,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 153"
800,129,2,",",",",",",153,Pnc,Pnc,,"MolinetJudHoloph, v. 153"
801,129,3,il,il,il,153,Prn,Prn$,/V\,"MolinetJudHoloph, v. 153"
802,129,4,se,se,se,153,Prn,Prn$$,C/(e)\,"MolinetJudHoloph, v. 153"
803,129,5,fault,falloir,fault,153,Vfin,Vfin,C/V\,"MolinetJudHoloph, v. 153"
804,129,6,remuer,remuer,remuer,153,Vinf,Vinf,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 153"
805,130,1,et,et,et,154,Crd,Crd,/V\,"MolinetJudHoloph, v. 154"
806,130,2,aller,aller,aller,154,Vinf,Vinf,/V\.'C/V\,"MolinetJudHoloph, v. 154"
807,130,3,acop,acoup,acop,154,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 154"
808,130,4,sur,sur,sur,154,PrA,PrA,C/V\,"MolinetJudHoloph, v. 154"
809,130,5,les,le,les,154,Det,Det,C/V\,"MolinetJudHoloph, v. 154"
810,130,6,champs,champ,champs,154,N,N,C/V\,"MolinetJudHoloph, v. 154"
811,130,7,",",",",",",154,Pnc,Pnc,,"MolinetJudHoloph, v. 154"
812,131,1,sur,sur,sur,155,PrA,PrA,C/V\,"MolinetJudHoloph, v. 155"
813,131,2,aucuns,aucun,aucuns,155,QIs,QIs,/V\.'C/V\,"MolinetJudHoloph, v. 155"
814,131,3,rebelles,rebelle,rebelles,155,N,N,C/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 155"
815,131,4,meschans,méchant,meschans,155,Adj,Adj,C/V\.'C/V\,"MolinetJudHoloph, v. 155"
816,132,1,qui,qui,qui,156,Qux,Qux,C/V\,"MolinetJudHoloph, v. 156"
817,132,2,hongnent,hogner,hongnent,156,Vfin,Vfin,'C/V\.C/e\,"MolinetJudHoloph, v. 156"
818,132,3,contre,contre,contre,156,PrA,PrA,'C/V\.C/(e)\,"MolinetJudHoloph, v. 156"
819,132,4,nostre,notre,nostre,156,Det,Det,'C/V\.C/(e)\,"MolinetJudHoloph, v. 156"
820,132,5,roy,roi,roy,156,N,N,C/V\,"MolinetJudHoloph, v. 156"
821,132,6,.,.,.,156,Pnc,Pnc,,"MolinetJudHoloph, v. 156"
822,133,1,avant,avant,avant,157,PrA,PrA,/V\.'C/V\,"MolinetJudHoloph, v. 157"
823,133,2,",",",",",",157,Pnc,Pnc,,"MolinetJudHoloph, v. 157"
824,133,3,tost,tôt,tost,157,Adv,Adv,C/V\,"MolinetJudHoloph, v. 157"
825,133,4,",",",",",",157,Pnc,Pnc,,"MolinetJudHoloph, v. 157"
826,133,5,chacun,chacun,chacun,157,QIs,QIs,C/V\.'C/V\,"MolinetJudHoloph, v. 157"
827,133,6,en,en,en,157,Pre,Pre,/V\,"MolinetJudHoloph, v. 157"
828,133,7,arroy,arroi,arroy,157,N,N,/V\.'C/V\,"MolinetJudHoloph, v. 157"
829,133,8,",",",",",",157,Pnc,Pnc,,"MolinetJudHoloph, v. 157"
830,134,1,car,car,car,158,Crd,Crd,C/V\,"MolinetJudHoloph, v. 158"
831,134,2,il,il,il,158,Prn,Prn$,/V\,"MolinetJudHoloph, v. 158"
832,134,3,fault,falloir,fault,158,Vfin,Vfin,C/V\,"MolinetJudHoloph, v. 158"
833,134,4,partir,partir,partir,158,Vinf,Vinf,C/V\.'C/V\,"MolinetJudHoloph, v. 158"
834,134,5,promptement,promptement,promptement,158,Adv,Adv,C/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 158"
835,134,6,!,!,!,158,Pnc,Pnc,,"MolinetJudHoloph, v. 158"
836,135,1,trop,trop,trop,159,Adv,Adv,C/V\,"MolinetJudHoloph, v. 159"
837,135,2,avons,avoir,avons,159,Vfin,Vfin,/V\.'C/V\,"MolinetJudHoloph, v. 159"
838,135,3,esté,être,esté,159,Vpp,Vpp,/V\.'C/V\,"MolinetJudHoloph, v. 159"
839,135,4,longuement,longuement,longuement,159,Adv,Adv,C/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 159"
840,136,1,sans,sans,sans,160,Pre,Pre,C/V\,"MolinetJudHoloph, v. 160"
841,136,2,gaigner,gagner,gaigner,160,Vinf,Vinf,C/V\.'C/V\,"MolinetJudHoloph, v. 160"
842,136,3,;,;,;,160,Pnc,Pnc,,"MolinetJudHoloph, v. 160"
843,136,4,c',ce,c',160,Prn,Prn$,C/\,"MolinetJudHoloph, v. 160"
844,136,5,est,être,est,160,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 160"
845,136,6,toute,tout,toute,160,QIs,QIs,'C/V\.C/(e)\,"MolinetJudHoloph, v. 160"
846,136,7,joye,joie,joye,160,N,N,'C/V\./(e)\,"MolinetJudHoloph, v. 160"
847,136,8,.,.,.,160,Pnc,Pnc,,"MolinetJudHoloph, v. 160"
848,137,1,en,en,en,161,Pre,Pre,/V\,"MolinetJudHoloph, v. 161"
849,137,2,efait,effet,efait,161,N,N,/V\.'C/V\,"MolinetJudHoloph, v. 161"
850,137,3,",",",",",",161,Pnc,Pnc,,"MolinetJudHoloph, v. 161"
851,137,4,de,de,de,161,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 161"
852,137,5,guerre,guerre,guerre,161,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 161"
853,137,6,me,me,me,161,Prn,Prn$$,C/(e)\,"MolinetJudHoloph, v. 161"
854,137,7,resjoye,réjouir,resjoye,161,Vfin,Vfin,C/V\.'C/V\./(e)\,"MolinetJudHoloph, v. 161"
855,137,8,",",",",",",161,Pnc,Pnc,,"MolinetJudHoloph, v. 161"
856,138,1,et,et,et,162,Crd,Crd,/V\,"MolinetJudHoloph, v. 162"
857,138,2,est,être,est,162,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 162"
858,138,3,mon,mon,mon,162,Det,Det,C/V\,"MolinetJudHoloph, v. 162"
859,138,4,singulier,singulier,singulier,162,Adj,Adj,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 162"
860,138,5,deduyt,déduit,deduyt,162,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 162"
861,138,6,.,.,.,162,Pnc,Pnc,,"MolinetJudHoloph, v. 162"
862,139,1,mareshal,maréchal,mareshal,163,N,N,C/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 163"
863,139,2,",",",",",",163,Pnc,Pnc,,"MolinetJudHoloph, v. 163"
864,139,3,assez,assez,assez,163,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 163"
865,139,4,estez,être,estez,163,Vfin,Vfin,/V\.'C/V\,"MolinetJudHoloph, v. 163"
866,139,5,duyt,duire,duyt,163,Vpp,Vpp,C/V\,"MolinetJudHoloph, v. 163"
867,140,1,pour,pour,pour,164,Pre,Pre,C/V\,"MolinetJudHoloph, v. 164"
868,140,2,ordonnance,ordonnance,ordonnance,164,N,N,/V\.C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 164"
869,140,3,de,de,de,164,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 164"
870,140,4,gendarmes,gendarme,gendarmes,164,N,N,C/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 164"
871,140,5,",",",",",",164,Pnc,Pnc,,"MolinetJudHoloph, v. 164"
872,141,1,et,et,et,165,Crd,Crd,/V\,"MolinetJudHoloph, v. 165"
873,141,2,estez,être,estez,165,Vfin,Vfin,/V\.'C/V\,"MolinetJudHoloph, v. 165"
874,141,3,renommé,renommer,renommé,165,Vpp,Vpp,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 165"
875,141,4,en,en,en,165,Pre,Pre,/V\,"MolinetJudHoloph, v. 165"
876,141,5,armes,arme,armes,165,N,N,'/V\.C/e\,"MolinetJudHoloph, v. 165"
877,142,1,autant,autant,autant,166,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 166"
878,142,2,que,que,que,166,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 166"
879,142,3,nul,nul,nul,166,QIs,QIs,C/V\,"MolinetJudHoloph, v. 166"
880,142,4,que,que,que,166,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 166"
881,142,5,de,de,de,166,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 166"
882,142,6,ce,ce,ce,166,Dem,Dem,C/(e)\,"MolinetJudHoloph, v. 166"
883,142,7,païs,pays,païs,166,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 166"
884,142,8,.,.,.,166,Pnc,Pnc,,"MolinetJudHoloph, v. 166"
885,143,1,en,en,en,167,Pre,Pre,/V\,"MolinetJudHoloph, v. 167"
886,143,2,guerre,guerre,guerre,167,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 167"
887,143,3,point,point,point,167,Neg,Neg,C/V\,"MolinetJudHoloph, v. 167"
888,143,4,ne,ne,ne,167,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 167"
889,143,5,m',me,m',167,Prn,Prn$$,C/\,"MolinetJudHoloph, v. 167"
890,143,6,esbahys,ébahir,esbahys,167,Vfin,Vfin,/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 167"
891,143,7,;,;,;,167,Pnc,Pnc,,"MolinetJudHoloph, v. 167"
892,144,1,ce,ce,ce,168,Prn,Prn$,C/(e)\,"MolinetJudHoloph, v. 168"
893,144,2,m',me,m',168,Prn,Prn$$,C/\,"MolinetJudHoloph, v. 168"
894,144,3,est,être,est,168,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 168"
895,144,4,ung,un,ung,168,QIs,QIs,/V\,"MolinetJudHoloph, v. 168"
896,144,5,singulier,singulier,singulier,168,Adj,Adj,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 168"
897,144,6,plaisir,plaisir,plaisir,168,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 168"
898,144,7,.,.,.,168,Pnc,Pnc,,"MolinetJudHoloph, v. 168"
899,145,1,nul,nul,nul,169,QIs,QIs,C/V\,"MolinetJudHoloph, v. 169"
900,145,2,ne,ne,ne,169,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 169"
901,145,3,nous,nous,nous,169,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 169"
902,145,4,fera,faire,fera,169,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 169"
903,145,5,desplaisir,déplaisir,desplaisir,169,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 169"
904,146,1,en,en,en,170,Pre,Pre,/V\,"MolinetJudHoloph, v. 170"
905,146,2,quelque,quelque,quelque,170,QIs,QIs,'C/V\.C/(e)\,"MolinetJudHoloph, v. 170"
906,146,3,lieu,lieu,lieu,170,N,N,C/V\,"MolinetJudHoloph, v. 170"
907,146,4,ou,où,ou,170,Qux,Qux,/V\,"MolinetJudHoloph, v. 170"
908,146,5,j',je,j',170,Prn,Prn$,C/\,"MolinetJudHoloph, v. 170"
909,146,6,auray,avoir,auray,170,Vfin,Vfin,/V\.'C/V\,"MolinetJudHoloph, v. 170"
910,146,7,charge,charge,charge,170,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 170"
911,146,8,.,.,.,170,Pnc,Pnc,,"MolinetJudHoloph, v. 170"
912,147,1,de,de,de,171,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 171"
913,147,2,par,par,par,171,Pre,Pre,C/V\,"MolinetJudHoloph, v. 171"
914,147,3,le,le,le,171,Det,Det,C/(e)\,"MolinetJudHoloph, v. 171"
915,147,4,roy,roi,roy,171,N,N,C/V\,"MolinetJudHoloph, v. 171"
916,147,5,je,je,je,171,Prn,Prn$,C/(e)\,"MolinetJudHoloph, v. 171"
917,147,6,vous,vous,vous,171,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 171"
918,147,7,en,en,en,171,Prn,Prn$$,/V\,"MolinetJudHoloph, v. 171"
919,147,8,charge,charger,charge,171,Vfin,Vfin,'C/V\.C/(e)\,"MolinetJudHoloph, v. 171"
920,147,9,.,.,.,171,Pnc,Pnc,,"MolinetJudHoloph, v. 171"
921,148,1,que,que,que,172,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 172"
922,148,2,vous,vous,vous,172,Prn,Prn,C/V\,"MolinetJudHoloph, v. 172"
923,148,3,et,et,et,172,Crd,Crd,/V\,"MolinetJudHoloph, v. 172"
924,148,4,voz,votre,voz,172,Det,Det,C/V\,"MolinetJudHoloph, v. 172"
925,148,5,gens,gens,gens,172,N,N,C/V\,"MolinetJudHoloph, v. 172"
926,148,6,tout,tout,tout,172,QIs,QIs,C/V\,"MolinetJudHoloph, v. 172"
927,148,7,en,en,en,172,Pre,Pre,/V\,"MolinetJudHoloph, v. 172"
