wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
99,11,2,estoire,estoire,11,N,N,histoire,/V\.'C/V\.C/(e)\,"Berte, v. 11"
100,11,3,de,de,11,Pre,Pre,de,C/(e)\,"Berte, v. 11"
101,11,4,bertain,bertain,11,N,N,Berthe,C/V\.'C/V\,"Berte, v. 11"
102,11,5,et,et,11,Crd,Crd,et,/V\,"Berte, v. 11"
103,11,6,de,de,11,Pre,Pre,de,C/(e)\,"Berte, v. 11"
104,11,7,pepin,pepin,11,N,N,Pépin,C/V\.'C/V\,"Berte, v. 11"
105,11,8,aussi,aussi,11,Adv,Adv,aussi,/V\.'C/V\,"Berte, v. 11"
106,12,1,conment,conment,12,Qux,Qux,comment,C/V\.'C/V\,"Berte, v. 12"
107,12,2,n',n',12,Crd,Crd,ne2,C/\,"Berte, v. 12"
108,12,3,en,en,12,Pre,Pre,en,/V\,"Berte, v. 12"
109,12,4,quel,quel,12,Qux,Qux,quel,C/V\,"Berte, v. 12"
110,12,5,maniere,maniere,12,N,N,manière,C/V\.'C/V\.C/(e)\,"Berte, v. 12"
111,12,6,le,le,12,Det,Det,le,C/(e)\,"Berte, v. 12"
112,12,7,lion,lion,12,N,N,lion,C/V\.'C/V\,"Berte, v. 12"
113,12,8,assailli,assailli,12,Vfin,Vfin,assaillir,/V\.C/V\.'C/V\,"Berte, v. 12"
114,12,9,;,;,12,Pnc,Pnc,;,,"Berte, v. 12"
115,13,1,aprentiç,aprentiç,13,N,N,apprenti,/V\.C/V\.'C/V\,"Berte, v. 13"
116,13,2,jougleour,jougleour,13,N,N,jongleur,C/V\.C/(V)\.'/V\,"Berte, v. 13"
117,13,3,et,et,13,Crd,Crd,et,/V\,"Berte, v. 13"
118,13,4,escrivain,escrivain,13,N,N,écrivain,/V\.C/V\.'C/V\,"Berte, v. 13"
119,13,5,mari,mari,13,Vpp,Vpp,marrir,C/V\.'C/V\,"Berte, v. 13"
120,13,6,",",",",13,Pnc,Pnc,",",,"Berte, v. 13"
121,14,1,qui,qui,14,Qux,Qux,qui,C/V\,"Berte, v. 14"
122,14,2,l',l',14,Prn,Prn$$,le,C/\,"Berte, v. 14"
123,14,3,ont,ont,14,Vfin,Vfin,avoir,/V\,"Berte, v. 14"
124,14,4,de,de,14,Pre,Pre,de,C/(e)\,"Berte, v. 14"
125,14,5,lieus,lieus,14,N,N,lieu,C/V\,"Berte, v. 14"
126,14,6,en,en,14,Pre,Pre,en,/V\,"Berte, v. 14"
127,14,7,lieus,lieus,14,N,N,lieu,C/V\,"Berte, v. 14"
128,14,8,ça,ça,14,Adv,Adv,çà,C/V\,"Berte, v. 14"
129,14,9,et,et,14,Crd,Crd,et,/V\,"Berte, v. 14"
130,14,10,la,la,14,Adv,Adv,là,C/V\,"Berte, v. 14"
131,14,11,conqueilli,conqueilli,14,Vpp,Vpp,concueillir,C/V\.C/e\.'C/V\,"Berte, v. 14"
132,14,12,",",",",14,Pnc,Pnc,",",,"Berte, v. 14"
133,15,1,ont,ont,15,Vfin,Vfin,avoir,/V\,"Berte, v. 15"
134,15,2,l',l',15,Det,Det,le,C/\,"Berte, v. 15"
135,15,3,estoire,estoire,15,N,N,histoire,/V\.'C/V\.C/(e)\,"Berte, v. 15"
136,15,4,faussee,faussee,15,Vpp,Vpp,fausser,C/V\.'C/V\./(e)\,"Berte, v. 15"
137,15,5,",",",",15,Pnc,Pnc,",",,"Berte, v. 15"
138,15,6,onques,onques,15,Adv,Adv,onques,'/V\.C/e\,"Berte, v. 15"
139,15,7,mais,mais,15,Adv,Adv,mais,C/V\,"Berte, v. 15"
140,15,8,ne,ne,15,Neg,Neg$$,ne,C/(e)\,"Berte, v. 15"
141,15,9,vi,vi,15,Vfin,Vfin,voir,C/V\,"Berte, v. 15"
142,15,10,si,si,15,Adv,Adv,si,C/V\,"Berte, v. 15"
143,15,11,.,.,15,Pnc,Pnc,.,,"Berte, v. 15"
144,16,1,ilueques,ilueques,16,Adv,Adv,illuec,/V\.'C/V\.C/e\,"Berte, v. 16"
145,16,2,demorai,demorai,16,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\,"Berte, v. 16"
146,16,3,de,de,16,Pre,Pre,de,C/(e)\,"Berte, v. 16"
147,16,4,lors,lors,16,Adv,Adv,lors,C/V\,"Berte, v. 16"
148,16,5,jusqu',jusqu',16,PrA,PrA,jusque,C/V\,"Berte, v. 16"
149,16,6,au,au,16,Pre+Det,Pre+Det,à.le,/V\,"Berte, v. 16"
150,16,7,mardi,mardi,16,N,N,mardi,C/V\.'C/V\,"Berte, v. 16"
151,17,1,tant,tant,17,QIs,QIs,tant,C/V\,"Berte, v. 17"
152,17,2,que,que,17,Sub,Sub,que,C/(e)\,"Berte, v. 17"
153,17,3,la,la,17,Det,Det,le,C/V\,"Berte, v. 17"
154,17,4,vraie,vraie,17,Adj,Adj,vrai,'C/V\./(e)\,"Berte, v. 17"
155,17,5,estoire,estoire,17,N,N,histoire,/V\.'C/V\.C/(e)\,"Berte, v. 17"
156,17,6,enportai,enportai,17,Vfin,Vfin,emporter,/V\.C/V\.'C/V\,"Berte, v. 17"
157,17,7,avoec,avoec,17,PrA,PrA,avec,/V\.'C/V\,"Berte, v. 17"
158,17,8,mi,mi,17,Prn,Prn,moi,C/V\,"Berte, v. 17"
159,17,9,",",",",17,Pnc,Pnc,",",,"Berte, v. 17"
160,18,1,si,si,18,Adv,Adv,si,C/V\,"Berte, v. 18"
161,18,2,conme,conme,18,Sub,Sub,comme,'C/V\.C/(e)\,"Berte, v. 18"
162,18,3,berte,berte,18,N,N,Berthe,'C/V\.C/(e)\,"Berte, v. 18"
163,18,4,fu,fu,18,Vfin,Vfin,être,C/V\,"Berte, v. 18"
164,18,5,en,en,18,Pre,Pre,en,/V\,"Berte, v. 18"
165,18,6,la,la,18,Det,Det,le,C/V\,"Berte, v. 18"
166,18,7,forest,forest,18,N,N,forêt,C/V\.'C/V\,"Berte, v. 18"
167,18,8,par,par,18,Pre,Pre,par,C/V\,"Berte, v. 18"
168,18,9,li,li,18,Prn,Prn,li,C/V\,"Berte, v. 18"
169,18,10,",",",",18,Pnc,Pnc,",",,"Berte, v. 18"
170,19,1,ou,ou,19,Qux,Qux,où,/V\,"Berte, v. 19"
171,19,2,mainte,mainte,19,QIs,QIs,maint,'C/V\.C/(e)\,"Berte, v. 19"
172,19,3,grosse,grosse,19,Adj,Adj,gros,'C/V\.C/(e)\,"Berte, v. 19"
173,19,4,paine,paine,19,N,N,peine,'C/V\.C/(e)\,"Berte, v. 19"
174,19,5,endura,endura,19,Vfin,Vfin,endurer,/V\.C/V\.'C/V\,"Berte, v. 19"
175,19,6,et,et,19,Crd,Crd,et,/V\,"Berte, v. 19"
176,19,7,soufri,soufri,19,Vfin,Vfin,souffrir,C/V\.'C/V\,"Berte, v. 19"
177,19,8,.,.,19,Pnc,Pnc,.,,"Berte, v. 19"
178,20,1,l',l',20,Det,Det,le,C/\,"Berte, v. 20"
179,20,2,estoire,estoire,20,N,N,histoire,/V\.'C/V\.C/(e)\,"Berte, v. 20"
180,20,3,iert,iert,20,Vfin,Vfin,être,/V\,"Berte, v. 20"
181,20,4,si,si,20,Adv,Adv,si,C/V\,"Berte, v. 20"
182,20,5,rimee,rimee,20,Vpp,Vpp,rimer,C/V\.'C/V\./(e)\,"Berte, v. 20"
183,20,6,",",",",20,Pnc,Pnc,",",,"Berte, v. 20"
184,20,7,par,par,20,Pre,Pre,par,C/V\,"Berte, v. 20"
185,20,8,foi,foi,20,N,N,foi,C/V\,"Berte, v. 20"
186,20,9,le,le,20,Prn,Prn$$,le,C/(e)\,"Berte, v. 20"
187,20,10,vous,vous,20,Prn,Prn$$,vous,C/V\,"Berte, v. 20"
