wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref
215,34,9,.,.,BA2107,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 7"
216,35,1,et,et,BA2108,Crd,Crd,et,7s,---,/V\,"FroissPoés, ballade 21, v. 8"
217,35,2,c',c',BA2108,Prn,Prn$,ce,7s,---,C/\,"FroissPoés, ballade 21, v. 8"
218,35,3,est,est,BA2108,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 8"
219,35,4,raison,raison,BA2108,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 8"
220,35,5,",",",",BA2108,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 8"
221,35,6,par,par,BA2108,Pre,Pre,par,7s,---,C/V\,"FroissPoés, ballade 21, v. 8"
222,35,7,me,me,BA2108,Det,Det,mon,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 8"
223,35,8,foi,foi,BA2108,N,N,,7s,---,C/V\,"FroissPoés, ballade 21, v. 8"
224,35,9,",",",",BA2108,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 8"
225,36,1,car,car,BA2109,Crd,Crd,car,7s,---,C/V\,"FroissPoés, ballade 21, v. 9"
226,36,2,maniere,maniere,BA2109,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 21, v. 9"
227,36,3,a,a,BA2109,Pre,Pre,à,7s,---,/V\,"FroissPoés, ballade 21, v. 9"
228,36,4,point,point,BA2109,N,N,,7s,---,C/V\,"FroissPoés, ballade 21, v. 9"
229,36,5,arree,arree,BA2109,Vpp,Vpp,arroyer,7s,---,/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 9"
230,36,6,",",",",BA2109,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 9"
231,37,1,soit,soit,BA2110,Vfin,Vfin,être,7s,---,C/V\,"FroissPoés, ballade 21, v. 10"
232,37,2,a,a,BA2110,Pre,Pre,à,7s,---,/V\,"FroissPoés, ballade 21, v. 10"
233,37,3,vue,vue,BA2110,N,N,,7s,---,'C/V\./(e)\,"FroissPoés, ballade 21, v. 10"
234,37,4,",",",",BA2110,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 10"
235,37,5,ou,ou,BA2110,Crd,Crd,ou,7s,---,/V\,"FroissPoés, ballade 21, v. 10"
