wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,ref
1119,177,3,cest,cest,Dem,Dem,cist,C/V\,"MirNDPers, Miracle de la nonne, v. 177"
1120,177,4,anel,anel,N,N,anneau,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 177"
1121,177,5,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 177"
1122,177,6,prendre,prendre,Vinf,Vinf,prendre,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 177"
1123,178,1,que,que,Qux,Qux,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 178"
1124,178,2,par,par,Pre,Pre,par,C/V\,"MirNDPers, Miracle de la nonne, v. 178"
1125,178,3,fine,fine,Adj,Adj,fin2,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 178"
1126,178,4,amistié,amistié,N,N,amitié,/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 178"
1127,178,5,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 178"
1128,178,6,tens,tens,Vfin,Vfin,tendre2,C/V\,"MirNDPers, Miracle de la nonne, v. 178"
1129,179,1,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 179"
1130,179,2,qu',qu',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 179"
1131,179,3,avec,avec,PrA,PrA,avec,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 179"
1132,179,4,vous,vous,Prn,Prn,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 179"
1133,179,5,hui,hui,Adv,Adv,hui2,/V\,"MirNDPers, Miracle de la nonne, v. 179"
1134,179,6,mais,mais,Adv,Adv,mais,C/V\,"MirNDPers, Miracle de la nonne, v. 179"
1135,179,7,seans,seans,Adv,Adv,céans,C/(V)\.'/V\,"MirNDPers, Miracle de la nonne, v. 179"
1136,180,1,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 180"
1137,180,2,puisse,puisse,Vfin,Vfin,pouvoir2,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 180"
1138,180,3,esbattre,esbattre,Vinf,Vinf,ébattre,/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 180"
1139,180,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 180"
1140,181,1,folie,folie,N,N,folie,C/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 181"
1141,181,2,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 181"
1142,181,3,feroit,feroit,Vfin,Vfin,faire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 181"
1143,181,4,embatre,embatre,Vinf,Vinf,embattre,/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 181"
1144,182,1,la,la,Adv,Adv,là,C/V\,"MirNDPers, Miracle de la nonne, v. 182"
1145,182,2,ou,ou,Qux,Qux,où,/V\,"MirNDPers, Miracle de la nonne, v. 182"
1146,182,3,l',l',Det,Det,le,C/\,"MirNDPers, Miracle de la nonne, v. 182"
1147,182,4,en,en,Prn,Prn$,on,/V\,"MirNDPers, Miracle de la nonne, v. 182"
1148,182,5,n',n',Neg,Neg$$,ne,C/\,"MirNDPers, Miracle de la nonne, v. 182"
1149,182,6,a,a,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 182"
1150,182,7,cure,cure,N,N,cure,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 182"
1151,182,8,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 182"
1152,182,9,vous,vous,Prn,Prn,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 182"
1153,182,10,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 182"
1154,183,1,par,par,Pre,Pre,par,C/V\,"MirNDPers, Miracle de la nonne, v. 183"
1155,183,2,foy,foy,N,N,foi,C/V\,"MirNDPers, Miracle de la nonne, v. 183"
1156,183,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 183"
1157,183,4,miex,miex,Adv,Adv,mieux,C/V\,"MirNDPers, Miracle de la nonne, v. 183"
1158,183,5,vouldroie,vouldroie,Vfin,Vfin,vouloir,C/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 183"
1159,183,6,avoir,avoir,Vinf,Vinf,avoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 183"
1160,183,7,roupz,roupz,Vpp,Vpp,rompre,C/V\,"MirNDPers, Miracle de la nonne, v. 183"
1161,184,1,touz,touz,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 184"
1162,184,2,les,les,Det,Det,le,C/V\,"MirNDPers, Miracle de la nonne, v. 184"
1163,184,3,deux,deux,QIs,QIs,deux,C/V\,"MirNDPers, Miracle de la nonne, v. 184"
1164,184,4,braz,braz,N,N,bras,C/V\,"MirNDPers, Miracle de la nonne, v. 184"
1165,184,5,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 184"
1166,185,1,cuer,cuer,N,N,coeur,C/V\,"MirNDPers, Miracle de la nonne, v. 185"
1167,185,2,doulx,doulx,Adj,Adj,doux,C/V\,"MirNDPers, Miracle de la nonne, v. 185"
1168,185,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 185"
1169,185,4,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 185"
1170,185,5,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 185"
1171,185,6,refusez,refusez,Vfin,Vfin,refuser,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 185"
1172,185,7,pas,pas,Neg,Neg,pas,C/V\,"MirNDPers, Miracle de la nonne, v. 185"
1173,185,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 185"
1174,186,1,se,se,Sub,Sub,si3,C/(e)\,"MirNDPers, Miracle de la nonne, v. 186"
1175,186,2,vous,vous,Prn,Prn$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 186"
1176,186,3,faites,faites,Vfin,Vfin,faire,'C/V\.C/e\,"MirNDPers, Miracle de la nonne, v. 186"
1177,186,4,ma,ma,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 186"
1178,186,5,voulenté,voulenté,N,N,volonté,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 186"
1179,186,6,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 186"
1180,187,1,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 187"
1181,187,2,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 187"
1182,187,3,feray,feray,Vfin,Vfin,faire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 187"
1183,187,4,par,par,Pre,Pre,par,C/V\,"MirNDPers, Miracle de la nonne, v. 187"
1184,187,5,verité,verité,N,N,vérité,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 187"
1185,188,1,bien,bien,Adv,Adv,bien,C/V\,"MirNDPers, Miracle de la nonne, v. 188"
1186,188,2,riche,riche,Adj,Adj,riche,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 188"
1187,188,3,dame,dame,N,N,dame,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 188"
1188,188,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 188"
1189,189,1,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 189"
1190,189,2,dieu,dieu,N,N,dieu,C/V\,"MirNDPers, Miracle de la nonne, v. 189"
1191,189,3,me,me,Det,Det,mon,C/(e)\,"MirNDPers, Miracle de la nonne, v. 189"
1192,189,4,rens,rens,Vfin,Vfin,rendre,C/V\,"MirNDPers, Miracle de la nonne, v. 189"
1193,189,5,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 189"
1194,189,6,corps,corps,N,N,corps,C/V\,"MirNDPers, Miracle de la nonne, v. 189"
1195,189,7,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 189"
1196,189,8,d',d',Pre,Pre,de,C/\,"MirNDPers, Miracle de la nonne, v. 189"
1197,189,9,ame,ame,N,N,âme,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 189"
1198,189,10,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 189"
1199,190,1,biau,biau,Adj,Adj,beau,C/V\,"MirNDPers, Miracle de la nonne, v. 190"
1200,190,2,sire,sire,N,N,sire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 190"
1201,190,3,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 190"
1202,190,4,laissiez,laissiez,Vfin,Vfin,laisser,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 190"
1203,190,5,moy,moy,Prn,Prn%%,moi,C/V\,"MirNDPers, Miracle de la nonne, v. 190"
1204,190,6,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 190"
1205,190,7,paiz,paiz,N,N,paix,C/V\,"MirNDPers, Miracle de la nonne, v. 190"
1206,190,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 190"
1207,191,1,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 191"
1208,191,2,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 191"
1209,191,3,pris,pris,Vfin,Vfin,priser,C/V\,"MirNDPers, Miracle de la nonne, v. 191"
1210,191,4,voz,voz,Det,Det,votre,C/V\,"MirNDPers, Miracle de la nonne, v. 191"
1211,191,5,diz,diz,N,N,dit,C/V\,"MirNDPers, Miracle de la nonne, v. 191"
1212,191,6,ne,ne,Crd,Crd,ne2,C/(e)\,"MirNDPers, Miracle de la nonne, v. 191"
1213,191,7,voz,voz,Pre,Pre,votre,C/V\,"MirNDPers, Miracle de la nonne, v. 191"
1214,191,8,faiz,faiz,N,N,fait,C/V\,"MirNDPers, Miracle de la nonne, v. 191"
1215,191,9,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 191"
1216,192,1,si,si,Adv,Adv,si4,C/V\,"MirNDPers, Miracle de la nonne, v. 192"
1217,192,2,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 192"
1218,192,3,aïst,aïst,Vfin,Vfin,aider,/{V}\.'/V\,"MirNDPers, Miracle de la nonne, v. 192"
1219,192,4,diex,diex,N,N,dieu,C/V\,"MirNDPers, Miracle de la nonne, v. 192"
1220,192,5,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 192"
1221,192,6,ce,ce,Dem,Dem,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 192"
1222,192,7,festu,festu,N,N,fétu,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 192"
1223,192,8,ci,ci,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 192"
1224,192,9,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 192"
1225,193,1,pour,pour,Pre,Pre,pour,C/V\,"MirNDPers, Miracle de la nonne, v. 193"
1226,193,2,dieu,dieu,N,N,dieu,C/V\,"MirNDPers, Miracle de la nonne, v. 193"
1227,193,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 193"
1228,193,4,alez,alez,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 193"
1229,193,5,vous,vous,Prn,Prn%%,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 193"
1230,193,6,ent,ent,Prn,Prn,en2,/V\,"MirNDPers, Miracle de la nonne, v. 193"
1231,193,7,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 193"
1232,193,8,cy,cy,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 193"
1233,193,9,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 193"
1234,194,1,laissiez,laissiez,Vfin,Vfin,laisser,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 194"
1235,194,2,m',m',Prn,Prn%$,me,C/\,"MirNDPers, Miracle de la nonne, v. 194"
1236,194,3,ester,ester,Vinf,Vinf,ester,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 194"
1237,194,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 194"
1238,195,1,elas,elas,Exc,Exc,hélas,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 195"
1239,195,2,!,!,Pnc,Pnc,!,,"MirNDPers, Miracle de la nonne, v. 195"
1240,195,3,bien,bien,Adv,Adv,bien,C/V\,"MirNDPers, Miracle de la nonne, v. 195"
1241,195,4,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 195"
1242,195,5,doy,doy,Vfin,Vfin,devoir2,C/V\,"MirNDPers, Miracle de la nonne, v. 195"
1243,195,6,dementer,dementer,Vinf,Vinf,démenter,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 195"
1244,195,7,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 195"
1245,196,1,j',j',Prn,Prn$,je,C/\,"MirNDPers, Miracle de la nonne, v. 196"
1246,196,2,ay,ay,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 196"
1247,196,3,du,du,Pre+Det,Pre+Det,de.le,C/V\,"MirNDPers, Miracle de la nonne, v. 196"
1248,196,4,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 196"
1249,196,5,failly,failly,Vpp,Vpp,faillir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 196"
1250,196,6,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 196"
1251,196,7,ma,ma,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 196"
1252,196,8,proye,proye,N,N,proie,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 196"
1253,196,9,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 196"
1254,197,1,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 197"
1255,197,2,chose,chose,N,N,chose,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 197"
1256,197,3,que,que,Qux,Qux,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 197"
1257,197,4,ma,ma,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 197"
1258,197,5,bouche,bouche,N,N,bouche,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 197"
1259,197,6,proie,proie,Vfin,Vfin,prier,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 197"
1260,198,1,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 198"
1261,198,2,veult,veult,Vfin,Vfin,vouloir,C/V\,"MirNDPers, Miracle de la nonne, v. 198"
1262,198,3,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 198"
1263,198,4,que,que,Qux,Qux,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 198"
1264,198,5,j',j',Prn,Prn$,je,C/\,"MirNDPers, Miracle de la nonne, v. 198"
1265,198,6,ains,ains,Vfin,Vfin,aimer,/V\,"MirNDPers, Miracle de la nonne, v. 198"
1266,198,7,entendre,entendre,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 198"
1267,198,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 198"
1268,199,1,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 199"
1269,199,2,dont,dont,Qux,Qux,dont,C/V\,"MirNDPers, Miracle de la nonne, v. 199"
1270,199,3,viens,viens,Vfin,Vfin,venir,C/V\,"MirNDPers, Miracle de la nonne, v. 199"
1271,199,4,tu,tu,Prn,Prn%,tu,C/V\,"MirNDPers, Miracle de la nonne, v. 199"
1272,199,5,?,?,Pnc,Pnc,?,,"MirNDPers, Miracle de la nonne, v. 199"
1273,199,6,c',c',Crd,Crd,que,C/\,"MirNDPers, Miracle de la nonne, v. 199"
1274,199,7,on,on,Prn,Prn$,on,/V\,"MirNDPers, Miracle de la nonne, v. 199"
1275,199,8,te,te,Prn,Prn$$,te,C/(e)\,"MirNDPers, Miracle de la nonne, v. 199"
1276,199,9,puist,puist,Vfin,Vfin,pouvoir2,C/V\,"MirNDPers, Miracle de la nonne, v. 199"
1277,199,10,pendre,pendre,Vinf,Vinf,pendre,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 199"
1278,199,11,!,!,Pnc,Pnc,!,,"MirNDPers, Miracle de la nonne, v. 199"
1279,200,1,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 200"
1280,200,2,as,as,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 200"
1281,200,3,tu,tu,Prn,Prn%,tu,C/V\,"MirNDPers, Miracle de la nonne, v. 200"
1282,200,4,bien,bien,Adv,Adv,bien,C/V\,"MirNDPers, Miracle de la nonne, v. 200"
1283,200,5,fait,fait,Vfin,Vfin,faire,C/V\,"MirNDPers, Miracle de la nonne, v. 200"
1284,200,6,icy,icy,Adv,Adv,ici,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 200"
1285,200,7,muser,muser,Vinf,Vinf,muser,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 200"
1286,200,8,?,?,Pnc,Pnc,?,,"MirNDPers, Miracle de la nonne, v. 200"
1287,201,1,sui,sui,Vfin,Vfin,être,C/V\,"MirNDPers, Miracle de la nonne, v. 201"
1288,201,2,je,je,Prn,Prn%,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 201"
1289,201,3,homme,homme,N,N,homme,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 201"
1290,201,4,qui,qui,Qux,Qux,qui,C/V\,"MirNDPers, Miracle de la nonne, v. 201"
1291,201,5,doye,doye,Vfin,Vfin,devoir2,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 201"
1292,201,6,ruser,ruser,Vinf,Vinf,ruser,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 201"
1293,202,1,seul,seul,Adj,Adj,seul,C/V\,"MirNDPers, Miracle de la nonne, v. 202"
1294,202,2,enmy,enmy,PrA,PrA,enmi,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 202"
1295,202,3,voie,voie,N,N,voie,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 202"
1296,202,4,?,?,Pnc,Pnc,?,,"MirNDPers, Miracle de la nonne, v. 202"
1297,203,1,e,e,Exc,Exc,hé,/V\,"MirNDPers, Miracle de la nonne, v. 203"
1298,203,2,!,!,Pnc,Pnc,!,,"MirNDPers, Miracle de la nonne, v. 203"
1299,203,3,mon,mon,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 203"
1300,203,4,seigneur,seigneur,N,N,seigneur,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 203"
1301,203,5,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 203"
1302,203,6,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 203"
1303,203,7,dieu,dieu,N,N,dieu,C/V\,"MirNDPers, Miracle de la nonne, v. 203"
1304,203,8,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 203"
1305,203,9,voie,voie,Vfin,Vfin,voir,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 203"
1306,203,10,!,!,Pnc,Pnc,!,,"MirNDPers, Miracle de la nonne, v. 203"
1307,204,1,combien,combien,Qux,Qux,combien,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 204"
1308,204,2,a,a,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 204"
1309,204,3,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 204"
1310,204,4,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 204"
1311,204,5,sui,sui,Vfin,Vfin,être,C/V\,"MirNDPers, Miracle de la nonne, v. 204"
1312,204,6,venuz,venuz,Vpp,Vpp,venir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 204"
1313,205,1,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 205"
1314,205,2,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 205"
1315,205,3,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 205"
1316,205,4,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 205"
1317,205,5,sui,sui,Vfin,Vfin,être,C/V\,"MirNDPers, Miracle de la nonne, v. 205"
1318,205,6,ci,ci,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 205"
1319,205,7,tenuz,tenuz,Vpp,Vpp,tenir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 205"
1320,206,1,pour,pour,Pre,Pre,pour,C/V\,"MirNDPers, Miracle de la nonne, v. 206"
1321,206,2,ce,ce,Prn,Prn,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 206"
1322,206,3,qu',qu',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 206"
1323,206,4,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 206"
1324,206,5,vous,vous,Prn,Prn,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 206"
1325,206,6,n',n',Neg,Neg$$,ne,C/\,"MirNDPers, Miracle de la nonne, v. 206"
1326,206,7,osoie,osoie,Vfin,Vfin,oser,/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 206"
1327,206,8,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 206"
1328,206,9,?,?,Pnc,Pnc,?,,"MirNDPers, Miracle de la nonne, v. 206"
1329,207,1,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 207"
1330,207,2,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 207"
1331,207,3,regardoie,regardoie,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 207"
1332,207,4,parler,parler,Vinf,Vinf,parler,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 207"
1333,208,1,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 208"
1334,208,2,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 208"
1335,208,3,dame,dame,N,N,dame,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 208"
1336,208,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 208"
1337,209,1,haro,haro,Exc,Exc,haro,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 209"
1338,209,2,!,!,Pnc,Pnc,!,,"MirNDPers, Miracle de la nonne, v. 209"
1339,209,3,c',c',Prn,Prn,ce,C/\,"MirNDPers, Miracle de la nonne, v. 209"
1340,209,4,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 209"
1341,209,5,la,la,Det,Det,le,C/V\,"MirNDPers, Miracle de la nonne, v. 209"
1342,209,6,plus,plus,Adv,Adv,plus,C/V\,"MirNDPers, Miracle de la nonne, v. 209"
1343,209,7,dure,dure,Adj,Adj,dur,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 209"
1344,209,8,fame,fame,N,N,femme,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 209"
1345,210,1,c',c',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 210"
1346,210,2,onques,onques,Adv,Adv,onques,'/V\.C/e\,"MirNDPers, Miracle de la nonne, v. 210"
1347,210,3,mais,mais,Adv,Adv,mais,C/V\,"MirNDPers, Miracle de la nonne, v. 210"
1348,210,4,vi,vi,Vfin,Vfin,voir,C/V\,"MirNDPers, Miracle de la nonne, v. 210"
1349,210,5,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 210"
1350,210,6,la,la,Det,Det,le,C/V\,"MirNDPers, Miracle de la nonne, v. 210"
1351,210,7,plus,plus,Adv,Adv,plus,C/V\,"MirNDPers, Miracle de la nonne, v. 210"
1352,210,8,fiere,fiere,Adj,Adj,fier,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 210"
1353,210,9,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 210"
1354,211,1,un,un,QIs,QIs,un,/V\,"MirNDPers, Miracle de la nonne, v. 211"
1355,211,2,seul,seul,Adj,Adj,seul,C/V\,"MirNDPers, Miracle de la nonne, v. 211"
1356,211,3,tantait,tantait,QIs,QIs,tantet,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 211"
1357,211,4,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 211"
1358,211,5,belle,belle,Adj,Adj,beau,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 211"
1359,211,6,chiere,chiere,N,N,chère,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 211"
1360,212,1,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 212"
1361,212,2,puis,puis,Vfin,Vfin,pouvoir2,C/V\,"MirNDPers, Miracle de la nonne, v. 212"
1362,212,3,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 212"
1363,212,4,lui,lui,Prn,Prn,lui,C/V\,"MirNDPers, Miracle de la nonne, v. 212"
1364,212,5,traire,traire,Vinf,Vinf,traire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 212"
1365,212,6,n',n',Crd,Crd,ne2,C/\,"MirNDPers, Miracle de la nonne, v. 212"
1366,212,7,avoir,avoir,Vinf,Vinf,avoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 212"
1367,213,1,par,par,Pre,Pre,par,C/V\,"MirNDPers, Miracle de la nonne, v. 213"
1368,213,2,priere,priere,N,N,prière,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 213"
1369,213,3,ne,ne,Crd,Crd,ne2,C/(e)\,"MirNDPers, Miracle de la nonne, v. 213"
1370,213,4,pour,pour,Pre,Pre,pour,C/V\,"MirNDPers, Miracle de la nonne, v. 213"
1371,213,5,avoir,avoir,N,N,avoir2,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 213"
1372,213,6,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 213"
1373,214,1,briefment,briefment,Adv,Adv,brièvement,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 214"
1374,214,2,c',c',Prn,Prn,ce,C/\,"MirNDPers, Miracle de la nonne, v. 214"
