wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma,ref
817,85,10,",",",",2846,Pnc,Pnc,,",","AlexPar, branch II, v. 2846"
818,86,1,a,a,2847,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2847"
819,86,2,quatre,quatre,2847,QIs,QIs,'C/V\.C/(e)\,quatre,"AlexPar, branch II, v. 2847"
820,86,3,des,des,2847,Pre+Det,Pre+Det,C/V\,de.le,"AlexPar, branch II, v. 2847"
821,86,4,eschieles,eschieles,2847,N,N,/V\.'C/V\.C/e\,eschelle,"AlexPar, branch II, v. 2847"
822,86,5,josterent,josterent,2847,Vfin,Vfin,C/V\.'C/V\.C/e\,jouter,"AlexPar, branch II, v. 2847"
823,86,6,a,a,2847,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2847"
824,86,7,dayron,dayron,2847,N,N,C/V\.'C/V\,Darius,"AlexPar, branch II, v. 2847"
825,86,8,;,;,2847,Pnc,Pnc,,;,"AlexPar, branch II, v. 2847"
826,87,1,hauberc,hauberc,2848,N,N,C/V\.'C/V\,haubert,"AlexPar, branch II, v. 2848"
827,87,2,rompent,rompent,2848,Vfin,Vfin,'C/V\.C/e\,rompre,"AlexPar, branch II, v. 2848"
828,87,3,et,et,2848,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2848"
829,87,4,fausent,fausent,2848,Vfin,Vfin,'C/V\.C/e\,fausser,"AlexPar, branch II, v. 2848"
830,87,5,et,et,2848,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2848"
831,87,6,percent,percent,2848,Vfin,Vfin,'C/V\.C/e\,percer,"AlexPar, branch II, v. 2848"
832,87,7,li,li,2848,Det,Det,C/V\,le,"AlexPar, branch II, v. 2848"
833,87,8,blason,blason,2848,N,N,C/V\.'C/V\,blason,"AlexPar, branch II, v. 2848"
834,87,9,",",",",2848,Pnc,Pnc,,",","AlexPar, branch II, v. 2848"
835,88,1,des,des,2849,Pre+Det,Pre+Det,C/V\,de.le,"AlexPar, branch II, v. 2849"
836,88,2,hiaumes,hiaumes,2849,N,N,'C/V\.C/e\,heaume,"AlexPar, branch II, v. 2849"
837,88,3,",",",",2849,Pnc,Pnc,,",","AlexPar, branch II, v. 2849"
838,88,4,des,des,2849,Pre+Det,Pre+Det,C/V\,de.le,"AlexPar, branch II, v. 2849"
839,88,5,espees,espees,2849,N,N,/V\.'C/V\./e\,épée,"AlexPar, branch II, v. 2849"
840,88,6,oissiés,oissiés,2849,Vfin,Vfin,/V\.C/V\.'C/V\,ouïr,"AlexPar, branch II, v. 2849"
841,88,7,grant,grant,2849,Adj,Adj,C/V\,grand,"AlexPar, branch II, v. 2849"
842,88,8,tençon,tençon,2849,N,N,C/V\.'C/V\,tançon,"AlexPar, branch II, v. 2849"
843,88,9,",",",",2849,Pnc,Pnc,,",","AlexPar, branch II, v. 2849"
844,89,1,le,le,2850,Prn,Prn$$,C/(e)\,le,"AlexPar, branch II, v. 2850"
845,89,2,veissiés,veissiés,2850,Vfin,Vfin,C/(V)\./V\.'C/V\,voir,"AlexPar, branch II, v. 2850"
846,89,3,gesir,gesir,2850,Vinf,Vinf,C/V\.'C/V\,gésir,"AlexPar, branch II, v. 2850"
847,89,4,tant,tant,2850,QIs,QIs,C/V\,tant,"AlexPar, branch II, v. 2850"
848,89,5,vassal,vassal,2850,Adj,Adj,C/V\.'C/V\,vassal,"AlexPar, branch II, v. 2850"
849,89,6,el,el,2850,Pre+Det,Pre+Det,/V\,en.le,"AlexPar, branch II, v. 2850"
850,89,7,sablon,sablon,2850,N,N,C/V\.'C/V\,sablon,"AlexPar, branch II, v. 2850"
851,89,8,.,.,2850,Pnc,Pnc,,.,"AlexPar, branch II, v. 2850"
852,90,1,les,les,2851,Det,Det,C/V\,le,"AlexPar, branch II, v. 2851"
853,90,2,eschieles,eschieles,2851,N,N,/V\.'C/V\.C/e\,eschelle,"AlexPar, branch II, v. 2851"
854,90,3,de,de,2851,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2851"
855,90,4,persse,persse,2851,N,N,'C/V\.C/(e)\,Perse,"AlexPar, branch II, v. 2851"
856,90,5,n',n',2851,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2851"
857,90,6,i,i,2851,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2851"
858,90,7,font,font,2851,Vfin,Vfin,C/V\,faire,"AlexPar, branch II, v. 2851"
859,90,8,se,se,2851,Sub,Sub,C/(e)\,si,"AlexPar, branch II, v. 2851"
860,90,9,perdre,perdre,2851,Vinf,Vinf,'C/V\.C/(e)\,perdre,"AlexPar, branch II, v. 2851"
861,90,10,non,non,2851,NVP,NVP,C/V\,non,"AlexPar, branch II, v. 2851"
862,90,11,",",",",2851,Pnc,Pnc,,",","AlexPar, branch II, v. 2851"
863,91,1,toutes,toutes,2852,QIs,QIs,'C/V\.C/e\,tout,"AlexPar, branch II, v. 2852"
864,91,2,desbaretees,desbaretees,2852,Vpp,Vpp,C/V\.C/V\.C/e\.'C/V\./e\,débarater,"AlexPar, branch II, v. 2852"
865,91,3,les,les,2852,Prn,Prn$$,C/V\,le,"AlexPar, branch II, v. 2852"
866,91,4,mainent,mainent,2852,Vfin,Vfin,'C/V\.C/e\,mener,"AlexPar, branch II, v. 2852"
867,91,5,sor,sor,2852,Pre,Pre,C/V\,sur,"AlexPar, branch II, v. 2852"
868,91,6,dayron,dayron,2852,N,N,C/V\.'C/V\,Darius,"AlexPar, branch II, v. 2852"
869,91,7,.,.,2852,Pnc,Pnc,,.,"AlexPar, branch II, v. 2852"
870,92,1,lors,lors,2853,Adv,Adv,C/V\,lors,"AlexPar, branch II, v. 2853"
871,92,2,josterent,josterent,2853,Vfin,Vfin,C/V\.'C/V\.C/e\,jouter,"AlexPar, branch II, v. 2853"
872,92,3,les,les,2853,Det,Det,C/V\,le,"AlexPar, branch II, v. 2853"
873,92,4,os,os,2853,N,N,/V\,os,"AlexPar, branch II, v. 2853"
874,92,5,si,si,2853,Adv,Adv,C/V\,si,"AlexPar, branch II, v. 2853"
875,92,6,hurtent,hurtent,2853,Vfin,Vfin,'C/V\.C/e\,heurter,"AlexPar, branch II, v. 2853"
876,92,7,li,li,2853,Det,Det,C/V\,le,"AlexPar, branch II, v. 2853"
877,92,8,dragon,dragon,2853,N,N,C/V\.'C/V\,dragon,"AlexPar, branch II, v. 2853"
878,92,9,",",",",2853,Pnc,Pnc,,",","AlexPar, branch II, v. 2853"
879,93,1,or,or,2854,Adv,Adv,/V\,or,"AlexPar, branch II, v. 2854"
880,93,2,n',n',2854,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2854"
881,93,3,i,i,2854,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2854"
882,93,4,avra,avra,2854,Vfin,Vfin,/V\.'C/V\,avoir,"AlexPar, branch II, v. 2854"
883,93,5,parlé,parlé,2854,Vpp,Vpp,C/V\.'C/V\,parler,"AlexPar, branch II, v. 2854"
884,93,6,mais,mais,2854,Adv,Adv,C/V\,mais,"AlexPar, branch II, v. 2854"
885,93,7,se,se,2854,Sub,Sub,C/(e)\,si,"AlexPar, branch II, v. 2854"
886,93,8,de,de,2854,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2854"
887,93,9,ferir,ferir,2854,Vinf,Vinf,C/V\.'C/V\,férir,"AlexPar, branch II, v. 2854"
888,93,10,non,non,2854,NVP,NVP,C/V\,non,"AlexPar, branch II, v. 2854"
889,93,11,.,.,2854,Pnc,Pnc,,.,"AlexPar, branch II, v. 2854"
890,94,1,les,les,2855,Det,Det,C/V\,le,"AlexPar, branch II, v. 2855"
891,94,2,deus,deus,2855,QIs,QIs,C/V\,deux,"AlexPar, branch II, v. 2855"
892,94,3,os,os,2855,N,N,/V\,os,"AlexPar, branch II, v. 2855"
893,94,4,sont,sont,2855,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2855"
894,94,5,jostees,jostees,2855,Vpp,Vpp,C/V\.'C/V\./e\,jouter,"AlexPar, branch II, v. 2855"
895,94,6,",",",",2855,Pnc,Pnc,,",","AlexPar, branch II, v. 2855"
896,94,7,li,li,2855,Det,Det,C/V\,le,"AlexPar, branch II, v. 2855"
897,94,8,persant,persant,2855,Adj,Adj,C/V\.'C/V\,persan,"AlexPar, branch II, v. 2855"
898,94,9,et,et,2855,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2855"
899,94,10,li,li,2855,Det,Det,C/V\,le,"AlexPar, branch II, v. 2855"
900,94,11,gri,gri,2855,Adj,Adj,C/V\,grec,"AlexPar, branch II, v. 2855"
901,94,12,;,;,2855,Pnc,Pnc,,;,"AlexPar, branch II, v. 2855"
902,95,1,qant,qant,2856,Sub,Sub,C/V\,quand,"AlexPar, branch II, v. 2856"
903,95,2,les,les,2856,Det,Det,C/V\,le,"AlexPar, branch II, v. 2856"
904,95,3,lances,lances,2856,N,N,'C/V\.C/e\,lance,"AlexPar, branch II, v. 2856"
905,95,4,baissierent,baissierent,2856,Vfin,Vfin,C/V\.'C/V\.C/e\,baisser,"AlexPar, branch II, v. 2856"
906,95,5,",",",",2856,Pnc,Pnc,,",","AlexPar, branch II, v. 2856"
907,95,6,si,si,2856,Adv,Adv,C/V\,si,"AlexPar, branch II, v. 2856"
908,95,7,leverent,leverent,2856,Vfin,Vfin,C/V\.'C/V\.C/e\,lever,"AlexPar, branch II, v. 2856"
909,95,8,li,li,2856,Det,Det,C/V\,le,"AlexPar, branch II, v. 2856"
910,95,9,cri,cri,2856,N,N,C/V\,cri,"AlexPar, branch II, v. 2856"
911,95,10,.,.,2856,Pnc,Pnc,,.,"AlexPar, branch II, v. 2856"
912,96,1,li,li,2857,Det,Det,C/V\,le,"AlexPar, branch II, v. 2857"
913,96,2,rois,rois,2857,N,N,C/V\,roi,"AlexPar, branch II, v. 2857"
914,96,3,point,point,2857,Vfin,Vfin,C/V\,poindre,"AlexPar, branch II, v. 2857"
915,96,4,bucifal,bucifal,2857,N,N,C/V\.C/V\.'C/V\,Bucifal,"AlexPar, branch II, v. 2857"
916,96,5,et,et,2857,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2857"
917,96,6,ot,ot,2857,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2857"
918,96,7,mort,mort,2857,Vpp,Vpp,C/V\,mourir,"AlexPar, branch II, v. 2857"
919,96,8,salatri,salatri,2857,N,N,C/V\.C/V\.'C/V\,Salatri,"AlexPar, branch II, v. 2857"
920,96,9,;,;,2857,Pnc,Pnc,,;,"AlexPar, branch II, v. 2857"
921,97,1,mist,mist,2858,Vfin,Vfin,C/V\,mettre,"AlexPar, branch II, v. 2858"
922,97,2,l',l',2858,Det,Det,C/\,le,"AlexPar, branch II, v. 2858"
923,97,3,escu,escu,2858,N,N,/V\.'C/V\,écu,"AlexPar, branch II, v. 2858"
924,97,4,devant,devant,2858,PrA,PrA,C/V\.'C/V\,devant,"AlexPar, branch II, v. 2858"
925,97,5,soi,soi,2858,Prn,Prn,C/V\,soi,"AlexPar, branch II, v. 2858"
926,97,6,et,et,2858,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2858"
927,97,7,tint,tint,2858,Vfin,Vfin,C/V\,tenir,"AlexPar, branch II, v. 2858"
928,97,8,le,le,2858,Det,Det,C/(e)\,le,"AlexPar, branch II, v. 2858"
929,97,9,branc,branc,2858,N,N,C/V\,brant,"AlexPar, branch II, v. 2858"
930,97,10,forbi,forbi,2858,Vpp,Vpp,C/V\.'C/V\,fourbir,"AlexPar, branch II, v. 2858"
931,97,11,",",",",2858,Pnc,Pnc,,",","AlexPar, branch II, v. 2858"
932,98,1,car,car,2859,Crd,Crd,C/V\,car,"AlexPar, branch II, v. 2859"
933,98,2,sa,sa,2859,Det,Det,C/V\,son,"AlexPar, branch II, v. 2859"
934,98,3,lance,lance,2859,N,N,'C/V\.C/(e)\,lance,"AlexPar, branch II, v. 2859"
935,98,4,ot,ot,2859,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2859"
936,98,5,perdue,perdue,2859,Vpp,Vpp,C/V\.'C/V\./(e)\,perdre,"AlexPar, branch II, v. 2859"
937,98,6,el,el,2859,Pre+Det,Pre+Det,/V\,en.le,"AlexPar, branch II, v. 2859"
938,98,7,cors,cors,2859,N,N,C/V\,corps,"AlexPar, branch II, v. 2859"
939,98,8,d',d',2859,Pre,Pre,C/\,de,"AlexPar, branch II, v. 2859"
940,98,9,un,un,2859,QIs,QIs,/V\,un,"AlexPar, branch II, v. 2859"
941,98,10,arrabi,arrabi,2859,N,N,/V\.C/V\.'C/V\,arabi,"AlexPar, branch II, v. 2859"
942,98,11,",",",",2859,Pnc,Pnc,,",","AlexPar, branch II, v. 2859"
943,99,1,et,et,2860,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2860"
944,99,2,consieut,consieut,2860,Vfin,Vfin,C/V\.'C/V\,consuivre,"AlexPar, branch II, v. 2860"
945,99,3,perchael,perchael,2860,N,N,C/V\.C/(V)\.'/V\,Perchael,"AlexPar, branch II, v. 2860"
946,99,4,en,en,2860,Pre,Pre,/V\,en,"AlexPar, branch II, v. 2860"
947,99,5,son,son,2860,Det,Det,C/V\,son,"AlexPar, branch II, v. 2860"
948,99,6,elme,elme,2860,N,N,'/V\.C/(e)\,heaume,"AlexPar, branch II, v. 2860"
949,99,7,burni,burni,2860,Vpp,Vpp,C/V\.'C/V\,brunir,"AlexPar, branch II, v. 2860"
950,99,8,.,.,2860,Pnc,Pnc,,.,"AlexPar, branch II, v. 2860"
951,100,1,l',l',2861,Det,Det,C/\,le,"AlexPar, branch II, v. 2861"
952,100,2,espee,espee,2861,N,N,/V\.'C/V\./(e)\,épée,"AlexPar, branch II, v. 2861"
953,100,3,fu,fu,2861,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2861"
954,100,4,trenchans,trenchans,2861,Vprs,Vprs,C/V\.'C/V\,trancher,"AlexPar, branch II, v. 2861"
955,100,5,et,et,2861,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2861"
956,100,6,li,li,2861,Det,Det,C/V\,le,"AlexPar, branch II, v. 2861"
957,100,7,rois,rois,2861,N,N,C/V\,roi,"AlexPar, branch II, v. 2861"
958,100,8,le,le,2861,Prn,Prn$$,C/(e)\,le,"AlexPar, branch II, v. 2861"
959,100,9,fiert,fiert,2861,Vfin,Vfin,C/V\,férir,"AlexPar, branch II, v. 2861"
960,100,10,si,si,2861,Adv,Adv,C/V\,si,"AlexPar, branch II, v. 2861"
961,101,1,que,que,2862,Sub,Sub,C/(e)\,que,"AlexPar, branch II, v. 2862"
962,101,2,desi,desi,2862,PrA,Pra,C/e\.'C/V\,deci,"AlexPar, branch II, v. 2862"
963,101,3,es,es,2862,Pre+Det,Pre+Det,/V\,en.le,"AlexPar, branch II, v. 2862"
964,101,4,espaulles,espaulles,2862,N,N,/V\.'C/V\.C/e\,épaule,"AlexPar, branch II, v. 2862"
965,101,5,le,le,2862,Prn,Prn$$,C/(e)\,le,"AlexPar, branch II, v. 2862"
966,101,6,trencha,trencha,2862,Vfin,Vfin,C/V\.'C/V\,trancher,"AlexPar, branch II, v. 2862"
967,101,7,et,et,2862,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2862"
968,101,8,fendi,fendi,2862,Vfin,Vfin,C/V\.'C/V\,fendre,"AlexPar, branch II, v. 2862"
969,101,9,;,;,2862,Pnc,Pnc,,;,"AlexPar, branch II, v. 2862"
970,102,1,plus,plus,2863,Adv,Adv,C/V\,plus,"AlexPar, branch II, v. 2863"
971,102,2,de,de,2863,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2863"
972,102,3,set,set,2863,QIs,QIs,C/V\,sept,"AlexPar, branch II, v. 2863"
973,102,4,chevaliers,chevaliers,2863,N,N,C/V\.C/V\.'C/V\,chevalier,"AlexPar, branch II, v. 2863"
974,102,5,lor,lor,2863,Prn,Prn$$,C/V\,leur,"AlexPar, branch II, v. 2863"
975,102,6,a,a,2863,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2863"
976,102,7,mort,mort,2863,Vpp,Vpp,C/V\,mourir,"AlexPar, branch II, v. 2863"
977,102,8,autresi,autresi,2863,Adv,Adv,/V\.C/e\.'C/V\,autresi,"AlexPar, branch II, v. 2863"
978,102,9,.,.,2863,Pnc,Pnc,,.,"AlexPar, branch II, v. 2863"
979,103,1,emenidus,emenidus,2864,N,N,/V\.C/V\.C/V\.'C/V\,Émenidus,"AlexPar, branch II, v. 2864"
980,103,2,d',d',2864,Pre,Pre,C/\,de,"AlexPar, branch II, v. 2864"
981,103,3,arcage,arcage,2864,N,N,/V\.'C/V\.C/(e)\,Arcade,"AlexPar, branch II, v. 2864"
982,103,4,i,i,2864,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2864"
983,103,5,fu,fu,2864,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2864"
984,103,6,preus,preus,2864,Adj,Adj,C/V\,preux,"AlexPar, branch II, v. 2864"
985,103,7,",",",",2864,Pnc,Pnc,,",","AlexPar, branch II, v. 2864"
986,103,8,jel,jel,2864,Prn+Prn,Prn$+Prn$$,C/V\,je.le,"AlexPar, branch II, v. 2864"
987,103,9,vos,vos,2864,Prn,Prn$$,C/V\,vous,"AlexPar, branch II, v. 2864"
988,103,10,di,di,2864,Vfin,Vfin,C/V\,dire,"AlexPar, branch II, v. 2864"
989,103,11,;,;,2864,Pnc,Pnc,,;,"AlexPar, branch II, v. 2864"
990,104,1,molt,molt,2865,QIs,QIs,C/V\,moult,"AlexPar, branch II, v. 2865"
991,104,2,grant,grant,2865,Adj,Adj,C/V\,grand,"AlexPar, branch II, v. 2865"
992,104,3,pris,pris,2865,N,N,C/V\,prix,"AlexPar, branch II, v. 2865"
993,104,4,en,en,2865,Prn,Prn$$,/V\,en,"AlexPar, branch II, v. 2865"
994,104,5,porterent,porterent,2865,Vfin,Vfin,C/V\.'C/V\.C/e\,porter,"AlexPar, branch II, v. 2865"
995,104,6,tholomés,tholomés,2865,N,N,C/V\.C/V\.'C/V\,Ptolémée,"AlexPar, branch II, v. 2865"
996,104,7,et,et,2865,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2865"
997,104,8,dans,dans,2865,N,N,C/V\,dan,"AlexPar, branch II, v. 2865"
998,104,9,clin,clin,2865,N,N,C/V\,Clin,"AlexPar, branch II, v. 2865"
999,104,10,;,;,2865,Pnc,Pnc,,;,"AlexPar, branch II, v. 2865"
1000,105,1,perdicas,perdicas,2866,N,N,C/V\.C/V\.'C/V\,Perdicas,"AlexPar, branch II, v. 2866"
1001,105,2,le,le,2866,Det,Det,C/(e)\,le,"AlexPar, branch II, v. 2866"
1002,105,3,cortois,cortois,2866,Adj,Adj,C/V\.'C/V\,courtois,"AlexPar, branch II, v. 2866"
1003,105,4,i,i,2866,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2866"
1004,105,5,tienent,tienent,2866,Vfin,Vfin,'C/V\.C/e\,tenir,"AlexPar, branch II, v. 2866"
1005,105,6,a,a,2866,Pre,Pre,/V\,à,"AlexPar, branch II, v. 2866"
1006,105,7,hardi,hardi,2866,Adj,Adj,C/V\.'C/V\,hardi,"AlexPar, branch II, v. 2866"
1007,105,8,.,.,2866,Pnc,Pnc,,.,"AlexPar, branch II, v. 2866"
1008,106,1,les,les,2867,Det,Det,C/V\,le,"AlexPar, branch II, v. 2867"
1009,106,2,compaignes,compaignes,2867,N,N,C/V\.'C/V\.C/e\,compagne,"AlexPar, branch II, v. 2867"
1010,106,3,se,se,2867,Prn,Prn$$,C/(e)\,se,"AlexPar, branch II, v. 2867"
1011,106,4,mellent,mellent,2867,Vfin,Vfin,'C/V\.C/e\,mêler,"AlexPar, branch II, v. 2867"
1012,106,5,et,et,2867,Crd,Crd,/V\,et,"AlexPar, branch II, v. 2867"
1013,106,6,li,li,2867,Det,Det,C/V\,le,"AlexPar, branch II, v. 2867"
1014,106,7,renc,renc,2867,N,N,C/V\,rang,"AlexPar, branch II, v. 2867"
1015,106,8,sont,sont,2867,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2867"
1016,106,9,fremi,fremi,2867,Vpp,Vpp,C/V\.'C/V\,frémir,"AlexPar, branch II, v. 2867"
1017,106,10,",",",",2867,Pnc,Pnc,,",","AlexPar, branch II, v. 2867"
1018,107,1,li,li,2868,Det,Det,C/V\,le,"AlexPar, branch II, v. 2868"
1019,107,2,douze,douze,2868,QIs,QIs,'C/V\.C/(e)\,douze,"AlexPar, branch II, v. 2868"
1020,107,3,per,per,2868,N,N,C/V\,pair,"AlexPar, branch II, v. 2868"
1021,107,4,de,de,2868,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2868"
1022,107,5,gresce,gresce,2868,N,N,'C/V\.C/(e)\,Grèce,"AlexPar, branch II, v. 2868"
1023,107,6,ne,ne,2868,Neg,Neg$$,C/(e)\,ne,"AlexPar, branch II, v. 2868"
1024,107,7,sont,sont,2868,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2868"
1025,107,8,mie,mie,2868,Neg,Neg,'C/V\./(e)\,mie,"AlexPar, branch II, v. 2868"
1026,107,9,en,en,2868,Pre,Pre,/V\,en,"AlexPar, branch II, v. 2868"
1027,107,10,oubli,oubli,2868,N,N,/V\.'C/V\,oubli,"AlexPar, branch II, v. 2868"
1028,107,11,",",",",2868,Pnc,Pnc,,",","AlexPar, branch II, v. 2868"
1029,108,1,as,as,2869,Pre+Det,Pre+Det,/V\,à.le,"AlexPar, branch II, v. 2869"
1030,108,2,espees,espees,2869,N,N,/V\.'C/V\./e\,épée,"AlexPar, branch II, v. 2869"
1031,108,3,trenchans,trenchans,2869,Vprs,Vprs,C/V\.'C/V\,trancher,"AlexPar, branch II, v. 2869"
1032,108,4,lor,lor,2869,Prn,Prn$$,C/V\,leur,"AlexPar, branch II, v. 2869"
1033,108,5,ont,ont,2869,Vfin,Vfin,/V\,avoir,"AlexPar, branch II, v. 2869"
1034,108,6,un,un,2869,QIs,QIs,/V\,un,"AlexPar, branch II, v. 2869"
1035,108,7,gieu,gieu,2869,N,N,C/V\,jeu,"AlexPar, branch II, v. 2869"
1036,108,8,parti,parti,2869,Vpp,Vpp,C/V\.'C/V\,partir,"AlexPar, branch II, v. 2869"
1037,109,1,de,de,2870,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2870"
1038,109,2,qoi,qoi,2870,Qux,Qux,C/V\,quoi,"AlexPar, branch II, v. 2870"
1039,109,3,li,li,2870,Det,Det,C/V\,le,"AlexPar, branch II, v. 2870"
1040,109,4,desarmé,desarmé,2870,Vpp,Vpp,C/V\.C/V\.'C/V\,désarmer,"AlexPar, branch II, v. 2870"
1041,109,5,se,se,2870,Prn,Prn$$,C/(e)\,se,"AlexPar, branch II, v. 2870"
1042,109,6,tinrent,tinrent,2870,Vfin,Vfin,'C/V\.C/e\,tenir,"AlexPar, branch II, v. 2870"
1043,109,7,por,por,2870,Pre,Pre,C/V\,pour,"AlexPar, branch II, v. 2870"
1044,109,8,traï,traï,2870,Vpp,Vpp,C/V\.'C/V\,trahir,"AlexPar, branch II, v. 2870"
1045,109,9,.,.,2870,Pnc,Pnc,,.,"AlexPar, branch II, v. 2870"
1046,110,1,en,en,2871,Pre,Pre,/V\,en,"AlexPar, branch II, v. 2871"
1047,110,2,la,la,2871,Det,Det,C/V\,le,"AlexPar, branch II, v. 2871"
1048,110,3,melee,melee,2871,N,N,C/V\.'C/V\./(e)\,mêlée,"AlexPar, branch II, v. 2871"
1049,110,4,furent,furent,2871,Vfin,Vfin,'C/V\.C/e\,être,"AlexPar, branch II, v. 2871"
1050,110,5,li,li,2871,Det,Det,C/V\,le,"AlexPar, branch II, v. 2871"
1051,110,6,couart,couart,2871,Adj,Adj,C/V\.'C/V\,couard,"AlexPar, branch II, v. 2871"
1052,110,7,estordi,estordi,2871,Vpp,Vpp,/V\.C/V\.'C/V\,étourdir,"AlexPar, branch II, v. 2871"
1053,110,8,",",",",2871,Pnc,Pnc,,",","AlexPar, branch II, v. 2871"
1054,111,1,au,au,2872,Pre+Det,Pre+Det,/V\,à.le,"AlexPar, branch II, v. 2872"
1055,111,2,deffendre,deffendre,2872,Vinf,Vinf,C/V\.'C/V\.C/(e)\,défendre,"AlexPar, branch II, v. 2872"
1056,111,3,lor,lor,2872,Det,Det,C/V\,leur,"AlexPar, branch II, v. 2872"
1057,111,4,testes,testes,2872,N,N,'C/V\.C/e\,tête,"AlexPar, branch II, v. 2872"
1058,111,5,i,i,2872,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2872"
1059,111,6,sont,sont,2872,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2872"
1060,111,7,preu,preu,2872,Adj,Adj,C/V\,preux,"AlexPar, branch II, v. 2872"
1061,111,8,li,li,2872,Det,Det,C/V\,le,"AlexPar, branch II, v. 2872"
1062,111,9,hardi,hardi,2872,Adj,Adj,C/V\.'C/V\,hardi,"AlexPar, branch II, v. 2872"
1063,111,10,.,.,2872,Pnc,Pnc,,.,"AlexPar, branch II, v. 2872"
1064,112,1,par,par,2873,Pre,Pre,C/V\,par,"AlexPar, branch II, v. 2873"
1065,112,2,mi,mi,2873,N,N,C/V\,mi,"AlexPar, branch II, v. 2873"
1066,112,3,les,les,2873,Det,Det,C/V\,le,"AlexPar, branch II, v. 2873"
1067,112,4,pres,pres,2873,N,N,C/V\,pré,"AlexPar, branch II, v. 2873"
1068,112,5,de,de,2873,Pre,Pre,C/(e)\,de,"AlexPar, branch II, v. 2873"
1069,112,6,paile,paile,2873,N,N,'C/V\.C/(e)\,paile,"AlexPar, branch II, v. 2873"
1070,112,7,fu,fu,2873,Vfin,Vfin,C/V\,être,"AlexPar, branch II, v. 2873"
1071,112,8,fiere,fiere,2873,Adj,Adj,'C/V\.C/(e)\,fier,"AlexPar, branch II, v. 2873"
1072,112,9,la,la,2873,Det,Det,C/V\,le,"AlexPar, branch II, v. 2873"
1073,112,10,bataille,bataille,2873,N,N,C/V\.'C/V\.C/(e)\,bataille,"AlexPar, branch II, v. 2873"
1074,112,11,;,;,2873,Pnc,Pnc,,;,"AlexPar, branch II, v. 2873"
1075,113,1,la,la,2874,Adv,Adv,C/V\,là,"AlexPar, branch II, v. 2874"
1076,113,2,ou,ou,2874,Qux,Qux,/V\,où,"AlexPar, branch II, v. 2874"
1077,113,3,les,les,2874,Det,Det,C/V\,le,"AlexPar, branch II, v. 2874"
1078,113,4,os,os,2874,N,N,/V\,os,"AlexPar, branch II, v. 2874"
1079,113,5,s',s',2874,Prn,Prn$$,C/\,se,"AlexPar, branch II, v. 2874"
1080,113,6,encontrent,encontrent,2874,Vfin,Vfin,/V\.'C/V\.C/e\,encontrer,"AlexPar, branch II, v. 2874"
1081,113,7,",",",",2874,Pnc,Pnc,,",","AlexPar, branch II, v. 2874"
1082,113,8,n',n',2874,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2874"
1083,113,9,est,est,2874,Vfin,Vfin,/V\,être,"AlexPar, branch II, v. 2874"
1084,113,10,mie,mie,2874,Neg,Neg,'C/V\./(e)\,mie,"AlexPar, branch II, v. 2874"
1085,113,11,devinaille,devinaille,2874,N,N,C/V\.C/V\.'C/V\.C/(e)\,devinaille,"AlexPar, branch II, v. 2874"
1086,113,12,",",",",2874,Pnc,Pnc,,",","AlexPar, branch II, v. 2874"
1087,114,1,n',n',2875,Neg,Neg$$,C/\,ne,"AlexPar, branch II, v. 2875"
1088,114,2,i,i,2875,Prn,Prn$$,/V\,y,"AlexPar, branch II, v. 2875"
