wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
91,15,6,sanc,sanc,NOM:obj:masc:sg,23,N,N,sang,C/V\,"Gorm, v. 23"
92,16,1,ne,ne,PROCON,24,Crd,Crd,ne2,C/(e)\,"Gorm, v. 24"
93,16,2,de,de,PRE,24,Pre,Pre,de,C/(e)\,"Gorm, v. 24"
94,16,3,sun,sun,DET:poss:obj:masc:sg,24,Det,Det,son4,C/V\,"Gorm, v. 24"
95,16,4,cors,cors,NOM:obj:masc:sg,24,N,N,corps,C/V\,"Gorm, v. 24"
96,16,5,ne,ne,PRO:clit,24,Neg,Neg$$,ne,C/(e)\,"Gorm, v. 24"
97,16,6,li,li,PRO:pers:suj:3:masc:sg:bet,24,Prn,Prn$$,li,C/V\,"Gorm, v. 24"
98,16,7,fist,fist,VER:simp:3:sg,24,Vfin,Vfin,faire,C/V\,"Gorm, v. 24"
99,16,8,dam,dam,NOM:obj:masc:sg,24,N,N,dam,C/V\,"Gorm, v. 24"
100,17,1,gormund,gormund,NPR:suj:masc:sg,25,N,N,Gormont,C/V\.'C/V\,"Gorm, v. 25"
101,17,2,li,li,PRO:pers:suj:3:masc:sg:bet,25,Prn,Prn$$,li,C/V\,"Gorm, v. 25"
102,17,3,lance,lance,VER:pres:3:sg,25,Vfin,Vfin,lancer,'C/V\.C/(e)\,"Gorm, v. 25"
103,17,4,un,un,DET:ndf:obj:masc:sg,25,QIs,QIs,un,/V\,"Gorm, v. 25"
104,17,5,dart,dart,NOM:obj:masc:sg,25,N,N,dard,C/V\,"Gorm, v. 25"
105,17,6,trenchant,trenchant,VER:ppre,25,Vprs,Vprs,trancher,C/V\.'C/V\,"Gorm, v. 25"
106,18,1,parmi,parmi,PRE,26,PrA,PrA,parmi,C/V\.'C/V\,"Gorm, v. 26"
107,18,2,le,le,DET:def:obj:masc:sg,26,Det,Det,le,C/(e)\,"Gorm, v. 26"
108,18,3,cors,cors,NOM:obj:masc:sg,26,N,N,corps,C/V\,"Gorm, v. 26"
109,18,4,li,li,PRO:pers:suj:3:masc:sg:bet,26,Prn,Prn$$,li,C/V\,"Gorm, v. 26"
110,18,5,vait,vait,VER:pres:3:sg,26,Vfin,Vfin,aller,C/V\,"Gorm, v. 26"
111,18,6,bruiant,bruiant,VER:ppre,26,Vprs,Vprs,bruire,C/V\.'C/V\,"Gorm, v. 26"
112,19,1,tries,tries,PRE,27,PrA,PrA,très2,C/V\,"Gorm, v. 27"
113,19,2,li,li,PRO:pers:suj:3:masc:sg:bet,27,Prn,Prn$$,li,C/V\,"Gorm, v. 27"
114,19,3,cunsent,cunsent,VER:pres:3:sg,27,Vfin,Vfin,consentir,C/V\.'C/V\,"Gorm, v. 27"
115,19,4,un,un,DET:ndf:obj:masc:sg,27,QIs,QIs,un,/V\,"Gorm, v. 27"
116,19,5,aleman,aleman,NOM:obj:masc:sg,27,Adj,Adj,allemand,/V\.C/e\.'C/V\,"Gorm, v. 27"
117,20,1,que,que,PROCON,28,Sub,Sub,que,C/(e)\,"Gorm, v. 28"
118,20,2,ambesdous,ambesdous,ADJ:card,28,QIs,QIs,ambedeux,/V\.C/e\.'C/V\,"Gorm, v. 28"
119,20,3,les,les,PRO:pers:acc:3:masc:pl,28,Prn,Prn$$,le,C/V\,"Gorm, v. 28"
120,20,4,abat,abat,VER:pres:3:sg,28,Vfin,Vfin,abbattre,/V\.'C/V\,"Gorm, v. 28"
121,20,5,mort,mort,VER:pper:masc:sg,28,Vpp,Vpp,mourir,C/V\,"Gorm, v. 28"
122,20,6,el,el,PREDET:en:obj:masc:sg,28,Pre+Det,Pre+Det,en.le,/V\,"Gorm, v. 28"
123,20,7,camp,camp,NOM:obj:masc:sg,28,N,N,champ,C/V\,"Gorm, v. 28"
124,21,1,li,li,DET:def:suj:masc:sg,29,Det,Det,le,C/V\,"Gorm, v. 29"
125,21,2,meudre,meudre,ADJ:suj:masc:sg,29,Adj,Adj,meilleur,'C/V\.C/(e)\,"Gorm, v. 29"
