wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
103,16,7,.,.,16,Pnc,Pnc,.,,"Passion, v. 16"
104,17,1,cum,cum,17,Sub,Sub,comme,C/V\,"Passion, v. 17"
105,17,2,el,el,17,Prn,Prn$,il,/V\,"Passion, v. 17"
106,17,3,perveing,perveing,17,Vfin,Vfin,parvenir,C/V\.'C/V\,"Passion, v. 17"
107,17,4,a,a,17,Pre,Pre,à,/V\,"Passion, v. 17"
108,17,5,betfagé,betfagé,17,N,N,Bethphagé,C/V\.C/V\.'C/V\,"Passion, v. 17"
109,18,1,-,-,18,Pnc,Pnc,-,,"Passion, v. 18"
110,18,2,vil',vil',18,N,N,ville,C/V\,"Passion, v. 18"
111,18,3,es,es,18,Vfin,Vfin,être,/V\,"Passion, v. 18"
112,18,4,desoz,desoz,18,PrA,PrA,dessous,C/V\.'C/V\,"Passion, v. 18"
113,18,5,mont,mont,18,N,N,mont,C/V\,"Passion, v. 18"
114,18,6,olivet,olivet,18,N,N,olivier,/V\.C/V\.'C/V\,"Passion, v. 18"
115,18,7,-,-,18,Pnc,Pnc,-,,"Passion, v. 18"
116,18,8,",",",",18,Pnc,Pnc,",",,"Passion, v. 18"
117,19,1,avant,avant,19,PrA,PrA,avant,/V\.'C/V\,"Passion, v. 19"
118,19,2,dels,dels,19,Pre+Det,Pre+Det,de.le,C/V\,"Passion, v. 19"
119,19,3,sos,sos,19,Adj,Adj,sien,C/V\,"Passion, v. 19"
120,19,4,dos,dos,19,QIs,QIs,deux,C/V\,"Passion, v. 19"
121,19,5,enveied,enveied,19,Vfin,Vfin,envoyer,/V\.C/V\.'C/V\,"Passion, v. 19"
122,19,6,",",",",19,Pnc,Pnc,",",,"Passion, v. 19"
123,20,1,un,un,20,QIs,QIs,un,/V\,"Passion, v. 20"
124,20,2,asne,asne,20,N,N,âne,'/V\.C/(e)\,"Passion, v. 20"
125,20,3,adducere,adducere,20,Vinf,Vinf,aduire,/V\.'C/V\.C/(e)\,"Passion, v. 20"
126,20,4,se,se,20,Prn,Prn$$,se,C/(e)\,"Passion, v. 20"
127,20,5,roved,roved,20,Vfin,Vfin,rover,C/V\.'C/V\,"Passion, v. 20"
128,20,6,.,.,20,Pnc,Pnc,.,,"Passion, v. 20"
129,21,1,cum,cum,21,Sub,Sub,comme,C/V\,"Passion, v. 21"
130,21,2,cel,cel,21,Dem,Dem,cil,C/V\,"Passion, v. 21"
131,21,3,asnëz,asnëz,21,N,N,âne,'/V\.C/e\,"Passion, v. 21"
132,21,4,fu,fu,21,Vfin,Vfin,être,C/V\,"Passion, v. 21"
133,21,5,amenaz,amenaz,21,Vpp,Vpp,amener,/V\.C/e\.'C/V\,"Passion, v. 21"
134,21,6,",",",",21,Pnc,Pnc,",",,"Passion, v. 21"
135,22,1,de,de,22,Pre,Pre,de,C/(e)\,"Passion, v. 22"
136,22,2,lor,lor,22,Det,Det,leur,C/V\,"Passion, v. 22"
137,22,3,mantelz,mantelz,22,N,N,manteau,C/V\.'C/V\,"Passion, v. 22"
138,22,4,ben,ben,22,Adv,Adv,bien,C/V\,"Passion, v. 22"
139,22,5,l',l',22,Prn,Prn$$,le,C/\,"Passion, v. 22"
140,22,6,ant,ant,22,Vfin,Vfin,avoir,/V\,"Passion, v. 22"
141,22,7,parad,parad,22,Vpp,Vpp,parer,C/V\.'C/V\,"Passion, v. 22"
142,22,8,:,:,22,Pnc,Pnc,:,,"Passion, v. 22"
143,23,1,de,de,23,Pre,Pre,de,C/(e)\,"Passion, v. 23"
144,23,2,lor,lor,23,Det,Det,leur,C/V\,"Passion, v. 23"
145,23,3,mantelz,mantelz,23,N,N,manteau,C/V\.'C/V\,"Passion, v. 23"
146,23,4,",",",",23,Pnc,Pnc,",",,"Passion, v. 23"
147,23,5,de,de,23,Pre,Pre,de,C/(e)\,"Passion, v. 23"
148,23,6,lor,lor,23,Det,Det,leur,C/V\,"Passion, v. 23"
149,23,7,vestit,vestit,23,N,N,vestit,C/V\.'C/V\,"Passion, v. 23"
150,24,1,ben,ben,24,Adv,Adv,bien,C/V\,"Passion, v. 24"
151,24,2,li,li,24,Prn,Prn$$,le,C/V\,"Passion, v. 24"
152,24,3,aprestunt,aprestunt,24,Vfin,Vfin,apprêter,/V\.C/V\.'C/V\,"Passion, v. 24"
153,24,4,o,o,24,Qux,Qux,où,/V\,"Passion, v. 24"
154,24,5,·ss',·ss',24,Prn,Prn$$,se,C/\,"Passion, v. 24"
155,24,6,assis,assis,24,Vfin,Vfin,asseoir,/V\.'C/V\,"Passion, v. 24"
156,24,7,.,.,24,Pnc,Pnc,.,,"Passion, v. 24"
157,25,1,per,per,25,Pre,Pre,par,C/V\,"Passion, v. 25"
158,25,2,suä,suä,25,Det,Det,son,'C/V\./(e)\,"Passion, v. 25"
159,25,3,grand,grand,25,Adj,Adj,grand,C/V\,"Passion, v. 25"
160,25,4,humilitad,humilitad,25,N,N,humilité,/V\.C/V\.C/V\.'C/V\,"Passion, v. 25"
161,26,1,jesús,jesús,26,N,N,Jésus,C/V\.'C/V\,"Passion, v. 26"
162,26,2,rex,rex,26,N,N,roi,C/V\,"Passion, v. 26"
163,26,3,magnes,magnes,26,Adj,Adj,maigne,'C/V\.C/e\,"Passion, v. 26"
164,26,4,sus,sus,26,PrA,PrA,sus,C/V\,"Passion, v. 26"
165,26,5,monted,monted,26,Vfin,Vfin,monter,C/V\.'C/V\,"Passion, v. 26"
166,26,6,",",",",26,Pnc,Pnc,",",,"Passion, v. 26"
167,27,1,si,si,27,Adv,Adv,si,C/V\,"Passion, v. 27"
168,27,2,cum,cum,27,Sub,Sub,comme,C/V\,"Passion, v. 27"
169,27,3,prophetes,prophetes,27,N,N,prophète,C/V\.'C/V\.C/e\,"Passion, v. 27"
170,27,4,anz,anz,27,PrA,PrA,ains,/V\,"Passion, v. 27"
171,27,5,mulz,mulz,27,QIs,QIs,moult,C/V\,"Passion, v. 27"
172,27,6,dis,dis,27,N,N,di,C/V\,"Passion, v. 27"
173,28,1,canted,canted,28,Vpp,Vpp,chanter,C/V\.'C/V\,"Passion, v. 28"
174,28,2,aveien,aveien,28,Vfin,Vfin,avoir,/V\.'C/V\./e\,"Passion, v. 28"
175,28,3,de,de,28,Pre,Pre,de,C/(e)\,"Passion, v. 28"
176,28,4,jesu,jesu,28,N,N,Jésus,C/V\.'C/V\,"Passion, v. 28"
177,28,5,crist,crist,28,N,N,Christ,C/V\,"Passion, v. 28"
178,28,6,.,.,28,Pnc,Pnc,.,,"Passion, v. 28"
179,29,1,anz,anz,29,PrA,PrA,ains,/V\,"Passion, v. 29"
180,29,2,petiz,petiz,29,Adj,Adj,petit,C/V\.'C/V\,"Passion, v. 29"
181,29,3,dis,dis,29,N,N,di,C/V\,"Passion, v. 29"
182,29,4,que,que,29,Sub,Sub,que,C/(e)\,"Passion, v. 29"
183,29,5,cho,cho,29,Prn,Prn,ce,C/V\,"Passion, v. 29"
184,29,6,fus,fus,29,Vfin,Vfin,être,C/V\,"Passion, v. 29"
185,29,7,fait,fait,29,Vpp,Vpp,faire,C/V\,"Passion, v. 29"
186,29,8,",",",",29,Pnc,Pnc,",",,"Passion, v. 29"
187,30,1,jesús,jesús,30,N,N,Jésus,C/V\.'C/V\,"Passion, v. 30"
188,30,2,lo,lo,30,Det,Det,le,C/(e)\,"Passion, v. 30"
189,30,3,lazer,lazer,30,N,N,Lazare,C/V\.'C/V\,"Passion, v. 30"
190,30,4,suscitat,suscitat,30,Vfin,Vfin,susciter,C/V\.C/V\.'C/V\,"Passion, v. 30"
191,30,5,",",",",30,Pnc,Pnc,",",,"Passion, v. 30"
192,31,1,chi,chi,31,Qux,Qux,qui,C/V\,"Passion, v. 31"
193,31,2,quatre,quatre,31,QIs,QIs,quatre,'C/V\.C/(e)\,"Passion, v. 31"
