wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
335,que,que,PROCON,128,Sub,Sub,que,C/(e)\,SCONJ,que,10
336,ja,ja,ADV,128,Adv,Adv,jà,C/V\,ADV,jà,10
337,a,a,PRE,128,Pre,Pre,à,/V\,ADP,à,10
338,vostre,vostre,DET:poss,128,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
339,fil,fil,NOM,128,N,N,,C/V\,NOUN,fils,3
340,ne,ne,PRO:clit,128,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
341,metrai,metrai,VER,128,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
342,main,main,NOM,129,N,N,,C/V\,NOUN,main,8
343,",",",",PON,129,Pnc,Pnc,,,PUNCT,",",9
344,se,se,DET:poss,129,Sub,Sub,si3,C/(e)\,SCONJ,si,10
345,grant,grant,ADJ,129,Adj,Adj,grand,C/V\,ADJ,grand,10
346,besoingne,besoingne,NOM,129,N,N,,C/V\.'C/V\.C/(e)\,NOUN,besogne,8
347,ne,ne,PRO:clit,129,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
348,le,le,PRO:pers,129,Prn,Prn$$,le,C/(e)\,PRON,le,10
349,me,me,PRO:pers,129,Prn,Prn$$,me,C/(e)\,PRON,me,10
350,faisoit,faisoit,VER,129,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
351,faire,faire,VER,129,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
352,u,u,PROCON,129,Qux,Qux,où,/V\,PRON,où,10
353,il,il,PRO:pers,129,Prn,Prn$,il,/V\,PRON,il,10
354,ne,ne,PRO:clit,129,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
355,me,me,PRO:pers,129,Prn,Prn$$,me,C/(e)\,PRON,me,10
356,faisoit,faisoit,VER,130,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
357,tel,tel,ADJ,130,Adj,Adj,tel,C/V\,ADJ,tel,10
358,outrage,outrage,NOM,130,N,N,,/V\.'C/V\.C/(e)\,NOUN,outrage,8
359,que,que,PROCON,130,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
360,chevaliers,chevaliers,NOM,130,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
361,nel,nel,PROCON,130,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
362,deüst,deust,VER,130,Vfin,Vfin,devoir2,C/(V)\.'/V\,VERB,devoir,10
363,souffrir,souffrir,VER,130,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10
364,.,.,PON,130,Pnc,Pnc,,,PUNCT,.,9
365,»,»,PON:cit,130,Pnc,Pnc,,,PUNCT,»,9
366,Et,et,CON:coord,130,Crd,Crd,et,/V\,CCONJ,et,10
367,li,li,DET:def,130,Det,Det,le,C/V\,DET,le,10
368,preudom,preudom,NOM,131,N,N,,C/V\.'C/V\,NOUN,prudhomme,9
369,le,le,PRO:pers,131,Prn,Prn$$,le,C/(e)\,PRON,le,10
370,merchie,merchie,VER,131,Vfin,Vfin,,C/V\.'C/V\./(e)\,VERB,mercier,0
371,mout,mout,ADV,131,QIs,QIs,moult,C/V\,ADV,moult,10
372,durement,durement,ADV,131,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9
373,de,de,PRE,131,Pre,Pre,de,C/(e)\,ADP,de,10
374,cele,cele,DET:demo,131,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
375,proumesse,proumesse,NOM,131,N,N,,C/V\.'C/V\.C/(e)\,NOUN,promesse,9
376,.,.,PON,131,Pnc,Pnc,,,PUNCT,.,9
377,Atant,atant,ADV,132,Adv,Adv,atant,/V\.'C/V\,ADV,atant,10
378,le,le,PRO:pers,132,Prn,Prn$$,le,C/(e)\,PRON,le,10
379,conmande,conmande,VER,132,Vfin,Vfin,commander,C/V\.'C/V\.C/(e)\,VERB,commander,10
380,a,a,PRE,132,Pre,Pre,à,/V\,ADP,à,10
381,Nostre,nostre,DET:poss,132,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
382,Signeur,signeur,NOM,132,N,N,,C/V\.'C/V\,NOUN,seigneur,3
383,",",",",PON,132,Pnc,Pnc,,,PUNCT,",",9
384,si,si,ADV,132,Adv,Adv,si4,C/V\,ADV,si,10
385,li,li,PRO:pers,132,Prn,Prn$$,li,C/V\,PRON,li,10
386,enseigne,enseigne,VER,132,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,enseigner,8
387,adont,adont,ADV,132,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
388,la,la,DET:def,133,Det,Det,le,C/V\,DET,le,10
389,plus,plus,ADV,133,Adv,Adv,plus,C/V\,ADV,plus,10
390,droite,droite,ADJ,133,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
391,voie,voie,NOM,133,N,N,,'C/V\./(e)\,NOUN,voie,8
392,k',k',PROCON,133,Qux,Qux,que,C/\,PRON,que,10
393,il,il,PRO:pers,133,Prn,Prn$,il,/V\,PRON,il,10
394,puet,puet,VER,133,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
395,tenir,tenir,VER,133,Vinf,Vinf,tenir,C/V\.'C/V\,VERB,tenir,10
396,vers,vers,PRE,133,Pre,Pre,vers2,C/V\,ADP,vers,10
397,Sorelois,sorelois,NPR,133,N,N,,C/V\.C/e\.'C/V\,PROPN,Sorelois,-10
398,",",",",PON,133,Pnc,Pnc,,,PUNCT,",",9
399,ensi,ensi,ADV,133,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
400,com,com,CON:subord,133,Sub,Sub,comme,C/V\,SCONJ,comme,10
401,il,il,PRO:pers,133,Prn,Prn$,il,/V\,PRON,il,10
402,l',l',PRO:pers,134,Prn,Prn$$,le,C/\,PRON,le,10
403,avoit,avoit,VER,134,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
404,enseignie,enseignie,VER,134,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,enseigner,9
405,a,a,PRE,134,Pre,Pre,à,/V\,ADP,à,10
406,celui,celui,PRO:demo,134,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
407,a,a,PRE,134,Pre,Pre,à,/V\,ADP,à,10
408,la,la,DET:def,134,Det,Det,le,C/V\,DET,le,10
409,Cote,cote,NOM,134,N,N,,'C/V\.C/(e)\,NOUN,cotte,3
410,Mautaillie,mautaillie,VER,134,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,maltailli,-1
411,.,.,PON,134,Pnc,Pnc,,,PUNCT,.,9
412,Quant,quant,ADV,201,Sub,Sub,quand,C/V\,SCONJ,quand,10
413,Lanselos,lanselos,NPR,201,N,N,,C/V\.C/e\.'C/V\,PROPN,Lancelot,5
414,se,se,PRO:pers,201,Prn,Prn$$,se,C/(e)\,PRON,se,10
415,fu,fu,VER,201,Vfin,Vfin,être,C/V\,VERB,être,10
416,partis,partis,VER,201,Vpp,Vpp,partir,C/V\.'C/V\,VERB,partir,10
417,du,du,PREDET:de,201,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
418,preudoume,preudoume,NOM,201,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prudhomme,9
419,a,a,VER,201,Pre,Pre,à,/V\,ADP,à,10
420,qui,qui,PROCON,201,Qux,Qux,qui,C/V\,PRON,qui,10
421,il,il,PRO:pers,202,Prn,Prn$,il,/V\,PRON,il,10
422,avoit,avoit,VER,202,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
423,faite,faite,VER,202,Vpp,Vpp,faire,'C/V\.C/(e)\,VERB,faire,10
424,la,la,DET:def,202,Det,Det,le,C/V\,DET,le,10
425,proumesse,proumesse,NOM,202,N,N,,C/V\.'C/V\.C/(e)\,NOUN,promesse,9
426,tele,tele,ADJ,202,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10
427,con,con,NOM,202,Sub,Sub,comme,C/V\,SCONJ,comme,10
428,je,je,PRO:pers,202,Prn,Prn$,je,C/(e)\,PRON,je,10
429,vous,vous,PRO:pers,202,Prn,Prn$$,vous,C/V\,PRON,vous,10
430,ai,ai,VER,202,Vfin,Vfin,avoir,/V\,VERB,avoir,10
431,devisee,devisee,VER,202,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,deviser,3
432,",",",",PON,202,Pnc,Pnc,,,PUNCT,",",9
433,il,il,PRO:pers,202,Prn,Prn$,il,/V\,PRON,il,10
434,se,se,PRO:pers,202,Prn,Prn$$,se,C/(e)\,PRON,se,10
435,mist,mist,VER,203,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
436,maintenant,maintenant,ADV,203,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
437,au,au,PREDET:a,203,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
438,chemin,chemin,NOM,203,N,N,,C/V\.'C/V\,NOUN,chemin,8
439,entre,entre,PRE,203,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
440,lui,lui,PRO:pers,203,Prn,Prn,lui,C/V\,PRON,lui,10
441,et,et,CON:coord,203,Crd,Crd,et,/V\,CCONJ,et,10
442,ses,ses,DET:poss,203,Det,Det,son4,C/V\,DET,son,10
443,esquiers,esquiers,NOM,203,N,N,,/V\.'C/V\,NOUN,écuyer,9
444,.,.,PON,203,Pnc,Pnc,,,PUNCT,.,9
445,Dont,dont,PRO:invar,203,Adv,Adv,donc,C/V\,ADV,donc,10
446,n',n',PRO:clit,204,Neg,Neg$$,ne,C/\,ADV,ne,10
447,ot,ot,VER,204,Vfin,Vfin,avoir,/V\,VERB,avoir,10
448,mie,mie,ADV,204,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
449,granment,granment,ADV,204,Adv,Adv,,C/V\.'C/V\,ADV,grandement,9
450,alé,alé,VER,204,Vpp,Vpp,aller,/V\.'C/V\,VERB,aller,10
451,quant,quant,ADV,204,Sub,Sub,quand,C/V\,SCONJ,quand,10
452,il,il,PRO:pers,204,Prn,Prn$,il,/V\,PRON,il,10
453,ataint,ataint,VER,204,Vfin,Vfin,atteindre,/V\.'C/V\,VERB,atteindre,10
454,deus,deus,ADJ:card,204,QIs,QIs,deux,C/V\,NUM,deux,10
455,cevaliers,cevaliers,NOM,204,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
456,errans,errans,VER,205,Vprs,Vprs,errer,/V\.'C/V\,VERB,errer,10
457,ki,ki,PROCON,205,Qux,Qux,qui,C/V\,PRON,qui,10
458,cevauchoient,cevauchoient,VER,205,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\./e\,VERB,chevaucher,10
459,tout,tout,DET:ind,205,QIs,QIs,tout,C/V\,DET,tout,10
460,le,le,DET:def,205,Det,Det,le,C/(e)\,DET,le,10
461,grant,grant,ADJ,205,Adj,Adj,grand,C/V\,ADJ,grand,10
462,cemin,cemin,NOM,205,N,N,,C/V\.'C/V\,NOUN,chemin,8
463,et,et,CON:coord,205,Crd,Crd,et,/V\,CCONJ,et,10
464,menoient,menoient,VER,205,Vfin,Vfin,mener,C/V\.'C/V\./e\,VERB,mener,10
465,avoec,avoec,PRE,206,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
466,ax,ax,PRO:pers,206,Prn,Prn,eux,/V\,PRON,eux,10
467,deus,deus,ADJ:card,206,QIs,QIs,deux,C/V\,NUM,deux,10
468,esquiers,esquiers,NOM,206,N,N,,/V\.'C/V\,NOUN,écuyer,9
469,tant,tant,ADV,206,QIs,QIs,tant,C/V\,ADV,tant,10
470,seulement,seulement,ADV,206,Adv,Adv,seulement,C/V\.C/e\.'C/V\,ADV,seulement,10
471,.,.,PON,206,Pnc,Pnc,,,PUNCT,.,9
472,Et,et,CON:coord,206,Crd,Crd,et,/V\,CCONJ,et,10
473,sachiés,sachiés,VER,206,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
474,que,que,PROCON,206,Sub,Sub,que,C/(e)\,SCONJ,que,10
475,chil,chil,PRO:demo,206,Dem,Dem,cil,C/V\,DET,cil,10
476,doi,doi,VER,207,QIs,QIs,deux,C/V\,NUM,deux,10
477,chevalier,chevalier,NOM,207,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
478,estoient,estoient,VER,207,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
479,des,des,PREDET:de,207,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
480,cevaliers,cevaliers,NOM,207,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
481,errans,errans,VER,207,Vprs,Vprs,errer,/V\.'C/V\,VERB,errer,10
482,de,de,PRE,207,Pre,Pre,de,C/(e)\,ADP,de,10
483,la,la,DET:def,207,Det,Det,le,C/V\,DET,le,10
484,maison,maison,NOM,207,N,N,,C/V\.'C/V\,NOUN,maison,3
485,le,le,DET:def,207,Det,Det,le,C/(e)\,DET,le,10
486,roi,roi,NOM,208,N,N,,C/V\,NOUN,roi,8
487,Artu,artu,NPR,208,N,N,,/V\.'C/V\,PROPN,Arthur,9
488,et,et,CON:coord,208,Crd,Crd,et,/V\,CCONJ,et,10
489,compaingnon,compaingnon,NOM,208,N,N,,C/V\.C/V\.'C/V\,NOUN,compagnon,9
490,de,de,PRE,208,Pre,Pre,de,C/(e)\,ADP,de,10
491,la,la,DET:def,208,Det,Det,le,C/V\,DET,le,10
492,Table,table,NOM,208,N,N,,'C/V\.C/(e)\,NOUN,table,8
493,Reonde,reonde,ADJ,208,Adj,Adj,,C/(V)\.'/V\.C/(e)\,ADJ,rond,8
494,.,.,PON,208,Pnc,Pnc,,,PUNCT,.,9
495,Et,et,CON:coord,208,Crd,Crd,et,/V\,CCONJ,et,10
496,se,se,PRO:invar,208,Sub,Sub,si3,C/(e)\,SCONJ,si,10
497,aucuns,aucuns,PRO:ind,208,QIs,QIs,aucun,/V\.'C/V\,PRON,aucun,10
498,me,me,PRO:pers,209,Prn,Prn$$,me,C/(e)\,PRON,me,10
499,demandoit,demandoit,VER,209,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10
500,conment,conment,ADV,209,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
501,il,il,PRO:pers,209,Prn,Prn$,il,/V\,PRON,il,10
502,avoient,avoient,VER,209,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
503,a,a,PRE,209,Pre,Pre,à,/V\,ADP,à,10
504,non,non,NOM,209,N,N,,C/V\,NOUN,nom,8
505,",",",",PON,209,Pnc,Pnc,,,PUNCT,",",9
506,je,je,PRO:pers,209,Prn,Prn$,je,C/(e)\,PRON,je,10
507,diroie,diroie,VER,209,Vfin,Vfin,dire,C/V\.'C/V\./(e)\,VERB,dire,10
508,que,que,PROCON,209,Sub,Sub,que,C/(e)\,SCONJ,que,10
509,li,li,DET:def,209,Det,Det,le,C/V\,DET,le,10
510,uns,uns,DET:ndf,210,QIs,QIs,un,/V\,PRON,un,10
511,avoit,avoit,VER,210,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
512,a,a,PRE,210,Pre,Pre,à,/V\,ADP,à,10
513,non,non,NOM,210,N,N,,C/V\,NOUN,nom,8
514,Brandelis,brandelis,VER,210,N,N,,C/V\.C/e\.'C/V\,PROPN,Brandelis,-10
515,et,et,CON:coord,210,Crd,Crd,et,/V\,CCONJ,et,10
516,li,li,DET:def,210,Det,Det,le,C/V\,DET,le,10
517,autres,autres,ADJ,210,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
518,Quex,quex,ADJ,210,N,N,,C/V\,PROPN,quel,2
519,d',d',PRE,210,Pre,Pre,de,C/\,ADP,de,10
520,Estraus,estraus,NPR,210,N,N,,/V\.'C/V\,PROPN,écran,2
521,et,et,CON:coord,210,Crd,Crd,et,/V\,CCONJ,et,10
522,estoient,estoient,VER,211,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
523,ambedoi,ambedoi,ADJ:card,211,QIs,QIs,ambedeux,/V\.C/e\.'C/V\,NUM,ambedeux,10
524,boin,boin,ADJ,211,Adj,Adj,bon,C/V\,ADJ,bon,10
525,cevalier,cevalier,NOM,211,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
526,et,et,CON:coord,211,Crd,Crd,et,/V\,CCONJ,et,10
527,preudoume,preudoume,NOM,211,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prudhomme,9
528,et,et,CON:coord,211,Crd,Crd,et,/V\,CCONJ,et,10
529,hardi,hardi,ADJ,212,Vpp,Vpp,hardir,C/V\.'C/V\,VERB,hardir,10
530,durement,durement,ADV,212,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9
531,.,.,PON,212,Pnc,Pnc,,,PUNCT,.,9
532,Quant,quant,ADV,213,Sub,Sub,quand,C/V\,SCONJ,quand,10
533,li,li,DET:def,213,Det,Det,le,C/V\,DET,le,10
534,cevalier,cevalier,NOM,213,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
535,virent,virent,VER,213,Vfin,Vfin,voir,'C/V\.C/e\,VERB,voir,10
536,Lanselot,lanselot,NPR,213,N,N,,C/V\.C/e\.'C/V\,PROPN,Lancelot,6
537,",",",",PON,213,Pnc,Pnc,,,PUNCT,",",9
538,il,il,PRO:pers,213,Prn,Prn$,il,/V\,PRON,il,10
539,nel,nel,PROCON,213,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
540,reconnurent,reconnurent,VER,213,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\.C/e\,VERB,reconnaître,10
541,de,de,PRE,214,Pre,Pre,de,C/(e)\,ADP,de,10
542,riens,riens,ADV,214,N,N,rien,C/V\,PROPN|NOUN,rien,10
543,pour,pour,PRE,214,Pre,Pre,pour,C/V\,ADP,pour,10
544,ce,ce,PRO:invar,214,Prn,Prn,ce,C/(e)\,PRON,ce,10
545,k',k',PROCON,214,Sub,Sub,que,C/\,SCONJ,que,10
546,il,il,PRO:pers,214,Prn,Prn$,il,/V\,PRON,il,10
547,faisoit,faisoit,VER,214,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
548,son,son,DET:poss,214,Det,Det,son4,C/V\,DET,son,10
549,escu,escu,NOM,214,N,N,,/V\.'C/V\,NOUN,écu,8
550,porter,porter,VER,214,Vinf,Vinf,porter,C/V\.'C/V\,VERB,porter,10
551,couvert,couvert,VER,214,Vpp,Vpp,couvrir,C/V\.'C/V\,VERB,couvrir,10
552,d',d',PRE,214,Pre,Pre,de,C/\,ADP,de,10
553,une,une,DET:ndf,214,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
554,houche,houche,NOM,215,N,N,,'C/V\.C/(e)\,NOUN,houche,3
555,vermeille,vermeille,ADJ,215,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,vermeil,8
556,.,.,PON,215,Pnc,Pnc,,,PUNCT,.,9
557,Et,et,CON:coord,215,Crd,Crd,et,/V\,CCONJ,et,10
558,nonpourquant,nonpourquant,ADV,215,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,nonpourquant,10
559,s',s',PRO:pers,215,Sub,Sub,si3,C/\,SCONJ,si,10
560,il,il,PRO:pers,215,Prn,Prn$,il,/V\,PRON,il,10
561,veïssent,veissent,VER,215,Vfin,Vfin,voir,C/(V)\.'/V\.C/e\,VERB,voir,10
562,tout,tout,PRO:ind,215,QIs,QIs,tout,C/V\,ADV,tout,10
563,apertement,apertement,ADV,216,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,apertement,3
564,celui,celui,DET:demo,216,Dem,Dem,cil,C/V\.'C/V\,DET,cil,10
565,escu,escu,NOM,216,N,N,,/V\.'C/V\,NOUN,écu,8
566,qu',qu',PROCON,216,Qux,Qux,que,C/\,PRON,que,10
567,il,il,PRO:pers,216,Prn,Prn$,il,/V\,PRON,il,10
568,portoit,portoit,VER,216,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10
569,adont,adont,ADV,216,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
570,",",",",PON,216,Pnc,Pnc,,,PUNCT,",",9
571,si,si,ADV,216,Adv,Adv,si4,C/V\,ADV,si,10
572,nel,nel,PROCON,216,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
573,reconneüssent,reconneussent,VER,216,Vfin,Vfin,reconnaître,C/V\.C/V\.C/(V)\.'/V\.C/e\,VERB,reconnaître,10
574,il,il,PRO:pers,217,Prn,Prn%,il,/V\,PRON,il,10
575,de,de,PRE,217,Pre,Pre,de,C/(e)\,ADP,de,10
576,riens,riens,ADV,217,N,N,rien,C/V\,PROPN|NOUN,rien,10
577,",",",",PON,217,Pnc,Pnc,,,PUNCT,",",9
578,car,car,CON:coord,217,Crd,Crd,car,C/V\,CCONJ,car,10
579,il,il,PRO:pers,217,Prn,Prn$,il,/V\,PRON,il,10
580,l',l',PRO:pers,217,Prn,Prn$$,le,C/\,PRON,le,10
581,avoit,avoit,VER,217,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
582,fait,fait,VER,217,Vpp,Vpp,faire,C/V\,VERB,faire,10
583,faire,faire,VER,217,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
584,tout,tout,PRO:ind,217,QIs,QIs,tout,C/V\,ADV,tout,10
585,nouvelement,nouvelement,ADV,217,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,nouvellement,9
586,ne,ne,PRO:clit,218,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
587,n',n',PRO:clit,218,Neg,Neg$$,ne,C/\,ADV,ne,10
588,i,i,PRO:clit,218,Prn,Prn$$,y2,/V\,PRON,y,10
589,avoit,avoit,VER,218,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
590,nule,nule,DET:ind,218,QIs,QIs,nul,'C/V\.C/(e)\,DET,nul,10
591,entresaingne,entresaingne,NOM,218,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,entresigne,0
592,de,de,PRE,218,Pre,Pre,de,C/(e)\,ADP,de,10
593,son,son,DET:poss,218,Det,Det,son4,C/V\,DET,son,10
594,lignage,lignage,NOM,218,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,9
595,.,.,PON,218,Pnc,Pnc,,,PUNCT,.,9
596,Pour,pour,PRE,218,Pre,Pre,pour,C/V\,ADP,pour,10
597,ce,ce,PRO:invar,219,Prn,Prn,ce,C/(e)\,PRON,ce,10
598,nel,nel,PROCON,219,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
599,reconnurent,reconnurent,VER,219,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\.C/e\,VERB,reconnaître,10
600,il,il,PRO:pers,219,Prn,Prn%,il,/V\,PRON,il,10
601,pas,pas,NOM,219,Neg,Neg,pas,C/V\,ADV,pas,10
602,a,a,PRE,219,Pre,Pre,à,/V\,ADP,à,10
603,cele,cele,DET:demo,219,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
604,fois,fois,NOM,219,N,N,,C/V\,NOUN,fois,3
605,",",",",PON,219,Pnc,Pnc,,,PUNCT,",",9
606,mais,mais,CON:coord,219,Crd,Crd,mais,C/V\,CCONJ,mais,10
607,il,il,PRO:pers,219,Prn,Prn$,il,/V\,PRON,il,10
608,les,les,PRO:pers,219,Prn,Prn$$,le,C/V\,PRON,le,10
609,reconnut,reconnut,VER,219,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\,VERB,reconnaître,10
610,mout,mout,ADV,220,QIs,QIs,moult,C/V\,ADV,moult,10
611,bien,bien,ADV,220,Adv,Adv,bien,C/V\,ADV,bien,10
612,",",",",PON,220,Pnc,Pnc,,,PUNCT,",",9
613,tout,tout,PRO:ind,220,QIs,QIs,tout,C/V\,ADV,tout,10
614,maintenant,maintenant,ADV,220,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
615,k',k',PROCON,220,Sub,Sub,que,C/\,SCONJ,que,10
616,il,il,PRO:pers,220,Prn,Prn$,il,/V\,PRON,il,10
617,vit,vit,VER,220,Vfin,Vfin,voir,C/V\,VERB,voir,10
618,lour,lour,DET:poss,220,Det,Det,leur2,C/V\,DET,leur,10
619,escus,escus,NOM,220,N,N,,/V\.'C/V\,NOUN,écu,8
620,",",",",PON,220,Pnc,Pnc,,,PUNCT,",",9
621,car,car,CON:coord,220,Crd,Crd,car,C/V\,CCONJ,car,10
622,il,il,PRO:pers,220,Prn,Prn$,il,/V\,PRON,il,10
623,reconnissoit,reconnissoit,VER,221,Vfin,Vfin,reconnaître,C/V\.C/V\.C/V\.'C/V\,VERB,reconnaître,10
624,bien,bien,ADV,221,Adv,Adv,bien,C/V\,ADV,bien,10
625,les,les,DET:def,221,Det,Det,le,C/V\,DET,le,10
626,entreseignes,entreseignes,NOM,221,N,N,,/V\.C/e\.'C/V\.C/e\,NOUN,entresigne,9
627,de,de,PRE,221,Pre,Pre,de,C/(e)\,ADP,de,10
628,l',l',DET:def,221,Det,Det,le,C/\,DET,le,10
629,un,un,DET:ndf,221,QIs,QIs,un,/V\,PRON,un,10
630,et,et,CON:coord,221,Crd,Crd,et,/V\,CCONJ,et,10
631,de,de,PRE,221,Pre,Pre,de,C/(e)\,ADP,de,10
632,l',l',DET:def,221,Det,Det,le,C/\,DET,le,10
633,autre,autre,ADJ,221,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
634,.,.,PON,221,Pnc,Pnc,,,PUNCT,.,9
635,Quant,quant,ADV,222,Sub,Sub,quand,C/V\,SCONJ,quand,10
636,il,il,PRO:pers,222,Prn,Prn$,il,/V\,PRON,il,10
637,le,le,PRO:pers,222,Prn,Prn$$,le,C/(e)\,PRON,le,10
638,voient,voient,VER,222,Vfin,Vfin,voir,'C/V\./e\,VERB,voir,10
639,aprochier,aprochier,VER,222,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,approcher,9
640,d',d',PRE,222,Pre,Pre,de,C/\,ADP,de,10
641,aus,aus,PRO:pers,222,Prn,Prn,eux,/V\,PRON,eux,10
642,",",",",PON,222,Pnc,Pnc,,,PUNCT,",",9
643,il,il,PRO:pers,222,Prn,Prn$,il,/V\,PRON,il,10
644,s',s',PRO:pers,222,Prn,Prn$$,se,C/\,PRON,se,10
645,arestent,arestent,VER,222,Vfin,Vfin,arrêter,/V\.'C/V\.C/e\,VERB,arrêter,10
646,et,et,CON:coord,222,Crd,Crd,et,/V\,CCONJ,et,10
647,atendent,atendent,VER,222,Vfin,Vfin,attendre,/V\.'C/V\.C/e\,VERB,attendre,10
648,tant,tant,ADV,223,QIs,QIs,tant,C/V\,ADV,tant,10
649,k',k',PROCON,223,Sub,Sub,que,C/\,SCONJ,que,10
650,il,il,PRO:pers,223,Prn,Prn$,il,/V\,PRON,il,10
651,est,est,VER,223,Vfin,Vfin,être,/V\,VERB,être,10
652,venus,venus,VER,223,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
653,dusques,dusques,ADV,223,PrA,PrA,dusque,'C/V\.C/e\,ADV,dusque,10
654,a,a,PRE,223,Pre,Pre,à,/V\,ADP,à,10
655,aus,aus,PRO:pers,223,Prn,Prn,eux,/V\,PRON,eux,10
656,",",",",PON,223,Pnc,Pnc,,,PUNCT,",",9
657,si,si,ADV,223,Adv,Adv,si4,C/V\,ADV,si,10
658,le,le,PRO:pers,223,Prn,Prn$$,le,C/(e)\,PRON,le,10
