wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2850,386,2,estre,estre,386,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2851,386,3,sans,sans,386,Pre,Pre,sans,C/V\,ADP,sans,10
2852,386,4,comparer,comparer,386,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,comparer,3
2853,386,5,tenus,tenus,386,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10
2854,387,1,a,A,387,Pre,Pre,à,/V\,ADP,à,10
2855,387,2,plus,plus,387,Adv,Adv,plus,C/V\,ADV,plus,10
2856,387,3,tres,trés,387,Adv,Adv,très,C/V\,ADV,très,10
2857,387,4,dous,dous,387,Adj,Adj,doux,C/V\,ADJ,doux,10
2858,387,5,et,et,387,Crd,Crd,et,/V\,CCONJ,et,10
2859,387,6,a,a,387,Pre,Pre,à,/V\,ADP,à,10
2860,387,7,plus,plus,387,Adv,Adv,plus,C/V\,ADV,plus,10
2861,387,8,biaus,biaus,387,Adj,Adj,beau,C/V\,ADJ,beau,10
2862,387,9,que,que,387,Sub,Sub,que,C/(e)\,SCONJ,que,10
2863,387,10,nuls,nuls,387,QIs,QIs,nul,C/V\,PRON,nul,10
2864,387,11,.,.,387,Pnc,Pnc,,,PUNCT,.,9
2865,388,1,delié,Delié,388,Vpp,Vpp,,C/V\.'C/V\,VERB,délié,-1
2866,388,2,cuirien,cuirien,388,N,N,,C/V\.'C/V\,NOUN,cuirien,6
2867,389,1,blanc,Blanc,389,Adj,Adj,blanc,C/V\,ADJ,blanc,10
2868,389,2,et,et,389,Crd,Crd,et,/V\,CCONJ,et,10
2869,389,3,souef,souëf,389,Adj,Adj,souef,C/V\.'C/V\,ADJ,souef,10
2870,389,4,avoit,avoit,389,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2871,389,5,",",",",389,Pnc,Pnc,,,PUNCT,",",9
2872,389,6,sus,sus,389,PrA,PrA,sus,C/V\,ADP,sus,10
2873,389,7,toute,toute,389,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
2874,389,8,rien,rien,389,N,N,rien,C/V\,NOUN,rien,10
2875,390,1,resplendissant,Resplendissant,390,Vprs,Vprs,,C/V\.C/V\.C/V\.'C/V\,VERB,resplendir,8
2876,390,2,",",",",390,Pnc,Pnc,,,PUNCT,",",9
2877,390,3,si,si,390,Adv,Adv,si4,C/V\,ADV,si,10
2878,390,4,qu',qu',390,Sub,Sub,que,C/\,SCONJ,que,10
2879,390,5,on,on,390,Prn,Prn,on,/V\,PRON,on,10
2880,390,6,si,si,390,Adv,Adv,si4,C/V\,ADV,si,10
2881,390,7,mirast,mirast,390,Vfin,Vfin,,C/V\.'C/V\,VERB,mirer,9
2882,390,8,bien,bien,390,Adv,Adv,bien,C/V\,ADV,bien,10
2883,390,9,;,;,390,Pnc,Pnc,,,PUNCT,;,9
2884,391,1,vice,Vice,391,N,N,,'C/V\.C/(e)\,NOUN,vice,8
2885,391,2,",",",",391,Pnc,Pnc,,,PUNCT,",",9
2886,391,3,tache,tache,391,N,N,,'C/V\.C/(e)\,NOUN,tache,3
2887,391,4,n',n',391,Neg,Neg$$,ne,C/\,ADV,ne,10
2888,391,5,i,i,391,Prn,Prn$$,y2,/V\,PRON,y,10
2889,391,6,avoit,avoit,391,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2890,391,7,fors,fors,391,PrA,PrA,hors,C/V\,ADV,hors,10
2891,391,8,que,que,391,Sub,Sub,que,C/(e)\,SCONJ,que,10
2892,391,9,bien,bien,391,Adv,Adv,bien,C/V\,ADV,bien,10
2893,392,1,douce,Douce,392,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
2894,392,2,et,et,392,Crd,Crd,et,/V\,CCONJ,et,10
2895,392,3,serree,serrée,392,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,serrer,8
2896,393,1,avait,Avait,393,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2897,393,2,la,la,393,Det,Det,le,C/V\,DET,le,10
2898,393,3,char,char,393,N,N,,C/V\,NOUN,chair,3
2899,393,4,",",",",393,Pnc,Pnc,,,PUNCT,",",9
2900,393,5,tendrette,tendrette,393,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,tendret,8
2901,393,6,de,de,393,Pre,Pre,de,C/(e)\,ADP,de,10
2902,393,7,rousee,rousée,393,N,N,,C/V\.'C/V\./(e)\,NOUN,rosée,9
2903,393,8,",",",",393,Pnc,Pnc,,,PUNCT,",",9
2904,394,1,mais,Mais,394,Crd,Crd,mais,C/V\,CCONJ,mais,10
2905,394,2,de,de,394,Pre,Pre,de,C/(e)\,ADP,de,10
2906,394,3,maniere,maniere,394,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8
2907,394,4,humble,humble,394,Adj,Adj,,'/V\.C/(e)\,ADJ,humble,9
2908,394,5,et,et,394,Crd,Crd,et,/V\,CCONJ,et,10
2909,394,6,asseuree,asseurée,394,Vpp,Vpp,,/V\.C/(V)\./V\.'C/V\./(e)\,VERB,assurer,9
2910,395,1,et,Et,395,Crd,Crd,et,/V\,CCONJ,et,10
2911,395,2,de,de,395,Pre,Pre,de,C/(e)\,ADP,de,10
2912,395,3,tres,trés,395,Adv,Adv,très,C/V\,ADV,très,10
2913,395,4,biau,biau,395,Adj,Adj,beau,C/V\,ADJ,beau,10
2914,395,5,maintien,maintien,395,N,N,,C/V\.'C/V\,NOUN,maintien,8
2915,395,6,estoit,estoit,395,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2916,395,7,paree,parée,395,Vpp,Vpp,parer,C/V\.'C/V\./(e)\,VERB,parer,10
2917,395,8,.,.,395,Pnc,Pnc,,,PUNCT,.,9
2918,396,1,et,Et,396,Crd,Crd,et,/V\,CCONJ,et,10
2919,396,2,vraiement,vraiement,396,Adv,Adv,,C/V\.C/(V)\.'/V\,ADV,vraiment,9
2920,396,3,",",",",396,Pnc,Pnc,,,PUNCT,",",9
2921,397,1,tant,Tant,397,QIs,QIs,tant,C/V\,ADV,tant,10
2922,397,2,fu,fu,397,Vfin,Vfin,être,C/V\,VERB,être,10
2923,397,3,belle,belle,397,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
2924,397,4,",",",",397,Pnc,Pnc,,,PUNCT,",",9
2925,397,5,que,que,397,Sub,Sub,que,C/(e)\,SCONJ,que,10
2926,397,6,je,je,397,Prn,Prn$,je,C/(e)\,PRON,je,10
2927,397,7,croy,croy,397,Vfin,Vfin,croire,C/V\,VERB,croire,10
2928,397,8,fermement,fermement,397,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,fermement,8
2929,397,9,",",",",397,Pnc,Pnc,,,PUNCT,",",9
2930,398,1,se,Se,398,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2931,398,2,nature,Nature,398,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8
2932,398,3,",",",",398,Pnc,Pnc,,,PUNCT,",",9
2933,398,4,qui,qui,398,Qux,Qux,qui,C/V\,PRON,qui,10
2934,398,5,tout,tout,398,QIs,QIs,tout,C/V\,PRON,tout,10
2935,398,6,fait,fait,398,Vfin,Vfin,faire,C/V\,VERB,faire,10
2936,398,7,soutilment,soutilment,398,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,subtilement,9
2937,398,8,",",",",398,Pnc,Pnc,,,PUNCT,",",9
2938,399,1,en,En,399,Prn,Prn$$,en2,/V\,PRON,en,10
2939,399,2,voloit,voloit,399,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
2940,399,3,faire,faire,399,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2941,399,4,une,une,399,QIs,QIs,un,'/V\.C/(e)\,PRON,un,10
2942,399,5,aussi,aussi,399,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
2943,399,6,proprement,proprement,399,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,proprement,9
2944,399,7,",",",",399,Pnc,Pnc,,,PUNCT,",",9
2945,400,1,qu',Qu',400,Sub,Sub,que,C/\,SCONJ,que,10
2946,400,2,elle,elle,400,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2947,400,3,y,y,400,Prn,Prn$$,y2,/V\,PRON,y,10
2948,400,4,faurroit,faurroit,400,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10
2949,400,5,",",",",400,Pnc,Pnc,,,PUNCT,",",9
2950,401,1,et,Et,401,Crd,Crd,et,/V\,CCONJ,et,10
2951,401,2,que,que,401,Sub,Sub,que,C/(e)\,SCONJ,que,10
2952,401,3,jamais,jamais,401,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10
2953,401,4,assener,assener,401,Vinf,Vinf,,/V\.C/e\.'C/V\,VERB,assener,9
2954,401,5,n',n',401,Neg,Neg$$,ne,C/\,ADV,ne,10
2955,401,6,i,i,401,Prn,Prn$$,y2,/V\,PRON,y,10
2956,401,7,saroit,saroit,401,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
2957,401,8,",",",",401,Pnc,Pnc,,,PUNCT,",",9
2958,402,1,se,Se,402,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2959,402,2,l',l',402,Det,Det,le,C/\,DET,le,10
2960,402,3,exemple,exemple,402,N,N,,/V\.'C/V\.C/(e)\,NOUN,exemple,8
2961,402,4,de,de,402,Pre,Pre,de,C/(e)\,ADP,de,10
2962,402,5,ceste,ceste,402,Dem,Dem,cist,'C/V\.C/(e)\,PRON,cist,10
2963,402,6,ci,ci,402,Adv,Adv,ci,C/V\,ADV,ci,10
2964,402,7,n',n',402,Neg,Neg$$,ne,C/\,ADV,ne,10
2965,402,8,avoit,avoit,402,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2966,402,9,",",",",402,Pnc,Pnc,,,PUNCT,",",9
2967,403,1,qui,Qui,403,Qux,Qux,qui,C/V\,PRON,qui,10
2968,403,2,de,de,403,Pre,Pre,de,C/(e)\,ADP,de,10
2969,403,3,biauté,biauté,403,N,N,,C/V\.'C/V\,NOUN,beauté,9
2970,403,4,toutes,toutes,403,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10
2971,403,5,autres,autres,403,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
2972,403,6,passoit,passoit,403,Vfin,Vfin,passer,C/V\.'C/V\,VERB,passer,10
2973,403,7,.,.,403,Pnc,Pnc,,,PUNCT,.,9
2974,404,1,et,Et,404,Crd,Crd,et,/V\,CCONJ,et,10
2975,404,2,se,se,404,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2976,404,3,vous,vous,404,Prn,Prn$,vous,C/V\,PRON,vous,10
2977,404,4,di,di,404,Vfin,Vfin,dire,C/V\,VERB,dire,10
2978,405,1,qu',Qu',405,Sub,Sub,que,C/\,SCONJ,que,10
2979,405,2,onques,onques,405,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
2980,405,3,encor,encor,405,Adv,Adv,encore,/V\.'C/V\,ADV,encore,10
2981,405,4,en,en,405,Pre,Pre,en,/V\,ADP,en,10
2982,405,5,ma,ma,405,Det,Det,mon,C/V\,DET,mon,10
2983,405,6,vie,vie,405,N,N,,'C/V\./(e)\,NOUN,vie,3
2984,405,7,ne,ne,405,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2985,405,8,vi,vi,405,Vfin,Vfin,voir,C/V\,VERB,voir,10
2986,406,1,corps,Corps,406,N,N,,C/V\,NOUN,corps,3
2987,406,2,de,de,406,Pre,Pre,de,C/(e)\,ADP,de,10
2988,406,3,dame,dame,406,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2989,406,4,si,si,406,Adv,Adv,si4,C/V\,ADV,si,10
2990,406,5,tres,trés,406,Adv,Adv,très,C/V\,ADV,très,10
2991,406,6,bien,bien,406,Adv,Adv,bien,C/V\,ADV,bien,10
2992,406,7,assevi,assevi,406,Vpp,Vpp,,/V\.C/e\.'C/V\,VERB,assevir,9
2993,406,8,.,.,406,Pnc,Pnc,,,PUNCT,.,9
2994,407,1,mais,Mais,407,Crd,Crd,mais,C/V\,CCONJ,mais,10
2995,407,2,elle,elle,407,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2996,407,3,avoit,avoit,407,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2997,407,4,.xiiij.,.xiiij.,407,QIs,QIs,quatorze,C/V\.'C/V\./(e)\,NUM,quatorze,10
2998,407,5,ans,ans,407,N,N,,/V\,NOUN,an,8
2999,407,6,et,et,407,Crd,Crd,et,/V\,CCONJ,et,10
3000,407,7,demi,demi,407,Adj,Adj,demi,C/V\.'C/V\,ADJ,demi,10
3001,408,1,ou,Ou,408,Crd,Crd,ou,/V\,CCONJ,ou,10
3002,408,2,environ,environ,408,PrA,PrA,environ,/V\.C/V\.'C/V\,ADV,environ,10
3003,408,3,.,.,408,Pnc,Pnc,,,PUNCT,.,9
3004,409,1,si,Si,409,Adv,Adv,si4,C/V\,ADV,si,10
3005,409,2,que,que,409,Sub,Sub,que,C/(e)\,SCONJ,que,10
3006,409,3,",",",",409,Pnc,Pnc,,,PUNCT,",",9
3007,409,4,dame,dame,409,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3008,409,5,",",",",409,Pnc,Pnc,,,PUNCT,",",9
3009,409,6,quant,quant,409,Sub,Sub,quand,C/V\,SCONJ,quand,10
3010,409,7,je,je,409,Prn,Prn$,je,C/(e)\,PRON,je,10
3011,409,8,vi,vi,409,Vfin,Vfin,voir,C/V\,VERB,voir,10
3012,409,9,sa,sa,409,Det,Det,son4,C/V\,DET,son,10
3013,409,10,fasson,fasson,409,N,N,,C/V\.'C/V\,NOUN,façon,9
3014,409,11,",",",",409,Pnc,Pnc,,,PUNCT,",",9
3015,410,1,qui,Qui,410,Qux,Qux,qui,C/V\,PRON,qui,10
3016,410,2,tant,tant,410,QIs,QIs,tant,C/V\,ADV,tant,10
3017,410,3,estoit,estoit,410,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
3018,410,4,bele,bele,410,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
3019,410,5,sans,sans,410,Pre,Pre,sans,C/V\,ADP,sans,10
3020,410,6,meffaçon,meffaçon,410,N,N,,C/V\.C/V\.'C/V\,NOUN,méfaçon,9
3021,410,7,",",",",410,Pnc,Pnc,,,PUNCT,",",9
3022,411,1,dedens,Dedens,411,PrA,PrA,dedans,C/V\.'C/V\,ADP,dedans,10
3023,411,2,mon,mon,411,Det,Det,mon,C/V\,DET,mon,10
3024,411,3,cuer,cuer,411,N,N,,C/V\,NOUN,coeur,3
3025,411,4,la,la,411,Det,Det,le,C/V\,DET,le,10
3026,411,5,douce,douce,411,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
3027,411,6,impression,impression,411,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,impression,9
3028,412,1,de,De,412,Pre,Pre,de,C/(e)\,ADP,de,10
3029,412,2,sa,sa,412,Det,Det,son4,C/V\,DET,son,10
3030,412,3,figure,figure,412,N,N,,C/V\.'C/V\.C/(e)\,NOUN,figure,8
3031,413,1,fu,Fu,413,Vfin,Vfin,être,C/V\,VERB,être,10
3032,413,2,telement,telement,413,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,tellement,9
3033,413,3,empreinte,empreinte,413,Vpp,Vpp,,/V\.'C/V\.C/(e)\,VERB,empreindre,8
3034,413,4,qu',qu',413,Sub,Sub,que,C/\,SCONJ,que,10
3035,413,5,elle,elle,413,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
3036,413,6,y,y,413,Prn,Prn$$,y2,/V\,PRON,y,10
3037,413,7,dure,dure,413,Vfin,Vfin,durer,'C/V\.C/(e)\,VERB,durer,10
3038,413,8,",",",",413,Pnc,Pnc,,,PUNCT,",",9
3039,414,1,ne,Ne,414,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
3040,414,2,onques,onques,414,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
3041,414,3,puis,puis,414,PrA,PrA,puis,C/V\,ADV,puis,10
3042,414,4,n',n',414,Neg,Neg$$,ne,C/\,ADV,ne,10
3043,414,5,en,en,414,Prn,Prn$$,en2,/V\,PRON,en,10
3044,414,6,parti,parti,414,Vfin,Vfin,partir,C/V\.'C/V\,VERB,partir,10
3045,414,7,",",",",414,Pnc,Pnc,,,PUNCT,",",9
3046,414,8,dont,dont,414,Qux,Qux,dont,C/V\,PRON,dont,10
3047,414,9,j',j',414,Prn,Prn$,je,C/\,PRON,je,10
3048,414,10,endure,endure,414,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,endurer,9
3049,415,1,meinte,Meinte,415,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10
3050,415,2,doleur,doleur,415,N,N,,C/V\.'C/V\,NOUN,douleur,3
3051,415,3,et,et,415,Crd,Crd,et,/V\,CCONJ,et,10
3052,415,4,meinte,meinte,415,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10
3053,415,5,durté,durté,415,N,N,,C/V\.'C/V\,NOUN,dureté,9
3054,415,6,dure,dure,415,Adj,Adj,dur,'C/V\.C/(e)\,ADJ,dur,10
3055,415,7,.,.,415,Pnc,Pnc,,,PUNCT,.,9
3056,416,1,et,Et,416,Crd,Crd,et,/V\,CCONJ,et,10
3057,416,2,sans,sans,416,Pre,Pre,sans,C/V\,ADP,sans,10
3058,416,3,doutance,doutance,416,N,N,,C/V\.'C/V\.C/(e)\,NOUN,doutance,9
3059,416,4,",",",",416,Pnc,Pnc,,,PUNCT,",",9
3060,417,1,eins,Eins,417,PrA,PrA,ains,/V\,ADV,ains,10
3061,417,2,que,que,417,Sub,Sub,que,C/(e)\,SCONJ,que,10
3062,417,3,partis,partis,417,Vpp,Vpp,partir,C/V\.'C/V\,VERB,partir,10
3063,417,4,fusse,fusse,417,Vfin,Vfin,être,'C/V\.C/(e)\,VERB,être,10
3064,417,5,de,de,417,Pre,Pre,de,C/(e)\,ADP,de,10
3065,417,6,sa,sa,417,Det,Det,son4,C/V\,DET,son,10
3066,417,7,presence,presence,417,N,N,,C/V\.'C/V\.C/(e)\,NOUN,présence,9
3067,417,8,",",",",417,Pnc,Pnc,,,PUNCT,",",9
3068,418,1,dedens,Dedens,418,PrA,PrA,dedans,C/V\.'C/V\,ADP,dedans,10
3069,418,2,mon,mon,418,Det,Det,mon,C/V\,DET,mon,10
3070,418,3,cuer,cuer,418,N,N,,C/V\,NOUN,coeur,3
3071,418,4,se,se,418,Prn,Prn$$,se,C/(e)\,PRON,se,10
3072,418,5,fiche,fiche,418,Vfin,Vfin,,'C/V\.C/e\,VERB,ficher,8
3073,418,6,si,si,418,Adv,Adv,si4,C/V\,ADV,si,10
3074,418,7,plaisence,Plaisence,418,N,N,,C/V\.'C/V\.C/(e)\,NOUN,plaisance,9
3075,418,8,",",",",418,Pnc,Pnc,,,PUNCT,",",9
3076,419,1,en,En,419,Pre,Pre,en,/V\,ADP,en,10
3077,419,2,remirant,remirant,419,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,remirer,9
3078,419,3,sa,sa,419,Det,Det,son4,C/V\,DET,son,10
3079,419,4,douce,douce,419,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
3080,419,5,contenance,contenance,419,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,contenance,9
3081,419,6,",",",",419,Pnc,Pnc,,,PUNCT,",",9
3082,420,1,que,Que,420,Sub,Sub,que,C/(e)\,SCONJ,que,10
3083,420,2,sachiez,sachiez,420,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
3084,420,3,bien,bien,420,Adv,Adv,bien,C/V\,ADV,bien,10
3085,420,4,",",",",420,Pnc,Pnc,,,PUNCT,",",9
3086,421,1,se,Se,421,Sub,Sub,si3,C/(e)\,SCONJ,si,10
3087,421,2,j',j',421,Prn,Prn$,je,C/\,PRON,je,10
3088,421,3,eusse,eüsse,421,Vfin,Vfin,avoir,/(V)\.'/V\.C/(e)\,VERB,avoir,10
3089,421,4,l',l',421,Det,Det,le,C/\,DET,le,10
3090,421,5,avoir,avoir,421,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10
3091,421,6,othevien,Othevien,421,N,N,,/V\.C/V\.C/{V}\.'/V\,PROPN,Oteviien,-10
3092,421,7,",",",",421,Pnc,Pnc,,,PUNCT,",",9
3093,422,1,et,Et,422,Crd,Crd,et,/V\,CCONJ,et,10
3094,422,2,sceusse,sceüsse,422,Vfin,Vfin,savoir,C/(V)\.'/V\.C/(e)\,VERB,savoir,10
3095,422,3,le,le,422,Det,Det,le,C/(e)\,DET,le,10
3096,422,4,scens,scens,422,N,N,,C/V\,NOUN,sens,8
3097,422,5,de,de,422,Pre,Pre,de,C/(e)\,ADP,de,10
3098,422,6,galien,Galien,422,N,N,,C/V\.C/{V}\.'/V\,PROPN,Galien,9
3099,422,7,",",",",422,Pnc,Pnc,,,PUNCT,",",9
3100,423,1,et,Et,423,Crd,Crd,et,/V\,CCONJ,et,10
3101,423,2,avec,avec,423,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
3102,423,3,ce,ce,423,Prn,Prn,ce,C/(e)\,PRON,ce,10
3103,423,4,tuit,tuit,423,QIs,QIs,tout,C/V\,DET,tout,10
3104,423,5,li,li,423,Det,Det,le,C/V\,DET,le,10
3105,423,6,bien,bien,423,N,N,bien,C/V\,NOUN,bien,10
3106,423,7,fussent,fussent,423,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
3107,423,8,mien,mien,423,Adj,Adj,mon,C/V\,ADJ,mon,10
3108,423,9,",",",",423,Pnc,Pnc,,,PUNCT,",",9
3109,424,1,je,Je,424,Prn,Prn,je,C/(e)\,PRON,je,10
3110,424,2,tout,tout,424,QIs,QIs,tout,C/V\,PRON,tout,10
3111,424,3,eusse,eüsse,424,Vfin,Vfin,avoir,/(V)\.'/V\.C/(e)\,VERB,avoir,10
3112,425,1,guerpi,Guerpi,425,Vpp,Vpp,guerpir,C/V\.'C/V\,VERB,guerpir,10
3113,425,2,par,par,425,Pre,Pre,par,C/V\,ADP,par,10
3114,425,3,si,si,425,Adv,Adv,si4,C/V\,ADV,si,10
3115,425,4,",",",",425,Pnc,Pnc,,,PUNCT,",",9
3116,425,5,que,que,425,Sub,Sub,que,C/(e)\,SCONJ,que,10
3117,425,6,veoir,veoir,425,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10
3118,425,7,la,la,425,Prn,Prn$$,le,C/V\,PRON,le,10
3119,425,8,peusse,peüsse,425,Vfin,Vfin,pouvoir2,C/(V)\.'/V\.C/(e)\,VERB,pouvoir,10
3120,426,1,a,A,426,Pre,Pre,à,/V\,ADP,à,10
3121,426,2,mon,mon,426,Det,Det,mon,C/V\,DET,mon,10
3122,426,3,voloir,voloir,426,N,N,vouloir,C/V\.'C/V\,PROPN|NOUN,vouloir,10
3123,426,4,",",",",426,Pnc,Pnc,,,PUNCT,",",9
3124,426,5,ou,ou,426,Crd,Crd,ou,/V\,CCONJ,ou,10
3125,426,6,que,que,426,Sub,Sub,que,C/(e)\,SCONJ,que,10
3126,426,7,faire,faire,426,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
3127,426,8,sceusse,sceüsse,426,Vfin,Vfin,savoir,C/(V)\.'/V\.C/(e)\,VERB,savoir,10
3128,427,1,chose,Chose,427,N,N,,'C/V\.C/(e)\,NOUN,chose,8
3129,427,2,a,a,427,Pre,Pre,à,/V\,ADP,à,10
3130,427,3,son,son,427,Det,Det,son4,C/V\,DET,son,10
3131,427,4,vueil,vueil,427,N,N,,C/V\,NOUN,veuil,8
3132,427,5,",",",",427,Pnc,Pnc,,,PUNCT,",",9
3133,427,6,dont,dont,427,Qux,Qux,dont,C/V\,PRON,dont,10
3134,427,7,plaire,plaire,427,Vinf,Vinf,plaire,'C/V\.C/(e)\,VERB,plaire,10
3135,427,8,li,li,427,Prn,Prn$$,li,C/V\,PRON,li,10
3136,427,9,deusse,deüsse,427,Vfin,Vfin,devoir2,C/(V)\.'/V\.C/(e)\,VERB,devoir,10
3137,427,10,.,.,427,Pnc,Pnc,,,PUNCT,.,9
3138,428,1,mais,Mais,428,Crd,Crd,mais,C/V\,CCONJ,mais,10
3139,428,2,fine,Fine,428,Adj,Adj,fin2,'C/V\.C/(e)\,ADJ,fin,10
3140,428,3,amour,Amour,428,N,N,,/V\.'C/V\,NOUN,amour,8
3141,428,4,",",",",428,Pnc,Pnc,,,PUNCT,",",9
3142,429,1,qui,Qui,429,Qux,Qux,qui,C/V\,PRON,qui,10
3143,429,2,vit,vit,429,Vfin,Vfin,voir,C/V\,VERB,voir,10
3144,429,3,que,que,429,Sub,Sub,que,C/(e)\,SCONJ,que,10
3145,429,4,pris,pris,429,Vpp,Vpp,prendre,C/V\,VERB,prendre,10
3146,429,5,estoie,estoie,429,Vfin,Vfin,être,/V\.'C/V\./(e)\,VERB,être,10
3147,429,6,par,par,429,Pre,Pre,par,C/V\,ADP,par,10
3148,429,7,le,le,429,Det,Det,le,C/(e)\,DET,le,10
3149,429,8,tour,tour,429,N,N,,C/V\,NOUN,tour,8
3150,430,1,de,De,430,Pre,Pre,de,C/(e)\,ADP,de,10
3151,430,2,plaisence,Plaisence,430,N,N,,C/V\.'C/V\.C/(e)\,PROPN,plaisance,2
3152,430,3,",",",",430,Pnc,Pnc,,,PUNCT,",",9
3153,430,4,qui,qui,430,Qux,Qux,qui,C/V\,PRON,qui,10
3154,430,5,m',m',430,Prn,Prn$$,me,C/\,PRON,me,10
3155,430,6,ot,ot,430,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3156,430,7,mis,mis,430,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
3157,430,8,en,en,430,Pre,Pre,en,/V\,ADP,en,10
3158,430,9,sa,sa,430,Det,Det,son4,C/V\,DET,son,10
3159,430,10,tour,tour,430,N,N,,C/V\,NOUN,tour,8
3160,430,11,",",",",430,Pnc,Pnc,,,PUNCT,",",9
3161,431,1,en,En,431,Pre,Pre,en,/V\,ADP,en,10
3162,431,2,remirant,remirant,431,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,remirer,9
3163,431,3,son,son,431,Det,Det,son4,C/V\,DET,son,10
3164,431,4,gracieus,gracieus,431,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,gracieux,9
3165,431,5,atour,atour,431,N,N,,/V\.'C/V\,NOUN,atour,8
3166,431,6,",",",",431,Pnc,Pnc,,,PUNCT,",",9
3167,432,1,sans,Sans,432,Pre,Pre,sans,C/V\,ADP,sans,10
3168,432,2,menacier,menacier,432,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,menacer,9
3169,433,1,un,Un,433,QIs,QIs,un,/V\,DET,un,10
3170,433,2,dous,dous,433,Adj,Adj,doux,C/V\,ADJ,doux,10
3171,433,3,regart,regart,433,N,N,,C/V\.'C/V\,NOUN,regard,8
3172,433,4,riant,riant,433,Vprs,Vprs,rire,C/V\.'C/V\,VERB,rire,10
3173,433,5,me,me,433,Prn,Prn$$,me,C/(e)\,PRON,me,10
3174,433,6,fist,fist,433,Vfin,Vfin,faire,C/V\,VERB,faire,10
3175,433,7,lancier,lancier,433,Vinf,Vinf,,C/V\.'C/V\,VERB,lancer,8
3176,434,1,par,Par,434,Pre,Pre,par,C/V\,ADP,par,10
3177,434,2,mi,mi,434,N,N,,C/V\,NOUN,mi,8
3178,434,3,le,le,434,Det,Det,le,C/(e)\,DET,le,10
