wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1102,hosterent,hosterent,424,Vfin,Vfin,,/V\.'C/V\.C/e\,VERB,ôter,0
1103,le,le,424,Det,Det,le,C/(e)\,DET,le,10
1104,roy,roy,424,N,N,,C/V\,NOUN,roi,8
1105,d',d',424,Pre,Pre,de,C/\,ADP,de,10
1106,Engleterre,engleterre,424,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1107,et,et,424,Crd,Crd,et,/V\,CCONJ,et,10
1108,son,son,424,Det,Det,son4,C/V\,DET,son,10
1109,fil,fil,424,N,N,,C/V\,NOUN,fils,3
1110,qui,qui,424,Qux,Qux,qui,C/V\,PRON,qui,10
1111,estoit,estoit,424,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1112,hoir,hoir,424,N,N,,/V\,NOUN,hoir,9
1113,marlez,marlëz,425,Adj,Adj,,'C/V\.C/e\,ADJ,mâle,8
1114,et,et,425,Crd,Crd,et,/V\,CCONJ,et,10
1115,estoit,estoit,425,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1116,filz,filz,425,N,N,,C/V\,NOUN,fils,3
1117,de,de,425,Pre,Pre,de,C/(e)\,ADP,de,10
1118,la,la,425,Det,Det,le,C/V\,DET,le,10
1119,sereur,sereur,425,N,N,,C/V\.'C/V\,NOUN,soeur,9
1120,le,le,425,Det,Det,le,C/(e)\,DET,le,10
1121,darrain,darrain,425,Adj,Adj,,C/V\.'C/V\,ADJ,derrain,9
1122,roy,roy,425,N,N,,C/V\,NOUN,roi,8
1123,Carlon,carlon,425,N,N,,C/V\.'C/V\,PROPN,Charles,0
1124,.,.,425,Pnc,Pnc,,,PUNCT,.,9
1125,Ensi,ensi,426,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1126,ala,ala,426,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1127,li,li,426,Det,Det,le,C/V\,DET,le,10
1128,dis,dis,426,Vpp,Vpp,dire,C/V\,VERB,dire,10
1129,royaummes,royaummes,426,N,N,,C/V\.'C/V\.C/e\,NOUN,royaume,9
1130,hors,hors,426,PrA,PrA,hors,C/V\,ADV,hors,10
1131,de,de,426,Pre,Pre,de,C/(e)\,ADP,de,10
1132,la,la,426,Det,Det,le,C/V\,DET,le,10
1133,droite,droite,426,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
1134,lignie,lignie,426,N,N,,C/V\.'C/V\./(e)\,NOUN,lignée,3
1135,",",",",426,Pnc,Pnc,,,PUNCT,",",9
1136,che,che,426,Prn,Prn,ce,C/(e)\,PRON,ce,10
1137,samble,samble,426,Vfin,Vfin,sembler,'C/V\.C/(e)\,VERB,sembler,10
1138,il,il,426,Prn,Prn%,il,/V\,PRON,il,10
1139,à,à,427,Pre,Pre,à,/V\,ADP,à,10
1140,moult,moult,427,QIs,QIs,moult,C/V\,ADV,moult,10
1141,de,de,427,Pre,Pre,de,C/(e)\,ADP,de,10
1142,gens,gens,427,N,N,,C/V\,NOUN,gent,11
1143,",",",",427,Pnc,Pnc,,,PUNCT,",",9
1144,de,de,427,Pre,Pre,de,C/(e)\,ADP,de,10
1145,quoy,quoy,427,Qux,Qux,que,C/V\,PRON,que,10
1146,grant,grant,427,Adj,Adj,grand,C/V\,ADJ,grand,10
1147,gueres,gueres,427,N,N,,'C/V\.C/e\,NOUN,guère,2
1148,en,en,427,Prn,Prn$$,en2,/V\,PRON,en,10
1149,sont,sont,427,Vfin,Vfin,être,C/V\,VERB,être,10
1150,nees,nees,427,Vpp,Vpp,naître,'C/V\./e\,VERB,naître,10
1151,et,et,427,Crd,Crd,et,/V\,CCONJ,et,10
1152,venues,venues,427,Vpp,Vpp,venir,C/V\.'C/V\./e\,VERB,venir,10
1153,et,et,427,Crd,Crd,et,/V\,CCONJ,et,10
1154,grans,grans,427,Adj,Adj,grand,C/V\,ADJ,grand,10
1155,destructions,destructions,428,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,destruction,9
1156,de,de,428,Pre,Pre,de,C/(e)\,ADP,de,10
1157,gens,gens,428,N,N,,C/V\,NOUN,gent,11
1158,et,et,428,Crd,Crd,et,/V\,CCONJ,et,10
1159,de,de,428,Pre,Pre,de,C/(e)\,ADP,de,10
1160,pays,pays,428,N,N,,C/V\.'C/V\,NOUN,pays,8
1161,où,où,428,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1162,royaumme,royaumme,428,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
1163,de,de,428,Pre,Pre,de,C/(e)\,ADP,de,10
1164,France,france,428,N,N,,'C/V\.C/(e)\,PROPN,France,8
1165,et,et,428,Crd,Crd,et,/V\,CCONJ,et,10
1166,ailleurs,ailleurs,428,Adv,Adv,ailleurs,/V\.'C/V\,ADV,ailleurs,10
1167,",",",",428,Pnc,Pnc,,,PUNCT,",",9
1168,si,si,429,Adv,Adv,si4,C/V\,ADV,si,10
1169,comme,comme,429,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1170,vous,vous,429,Prn,Prn$,vous,C/V\,PRON,vous,10
1171,porés,porés,429,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1172,oyr,oÿr,429,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10
1173,chy,chy,429,Adv,Adv,ci,C/V\,ADV,ci,10
1174,apriés,apriés,429,PrA,PrA,après,/V\.'C/V\,ADV,après,10
1175,.,.,429,Pnc,Pnc,,,PUNCT,.,9
1176,Car,car,429,Crd,Crd,car,C/V\,CCONJ,car,10
1177,c',c',429,Prn,Prn,ce,C/\,PRON,ce,10
1178,est,est,429,Vfin,Vfin,être,/V\,VERB,être,10
1179,la,la,429,Det,Det,le,C/V\,DET,le,10
1180,vraie,vraie,429,Adj,Adj,vrai,'C/V\./(e)\,ADJ,vrai,10
1181,fondation,fondation,429,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,fondation,9
1182,de,de,429,Pre,Pre,de,C/(e)\,ADP,de,10
1183,ceste,ceste,430,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1184,histoire,histoire,430,N,N,,/V\.'C/V\.C/(e)\,NOUN,histoire,9
1185,pour,pour,430,Pre,Pre,pour,C/V\,ADP,pour,10
1186,raconter,raconter,430,Vinf,Vinf,raconter,C/V\.C/V\.'C/V\,VERB,raconter,10
1187,les,les,430,Det,Det,le,C/V\,DET,le,10
1188,grandes,grandes,430,Adj,Adj,grand,'C/V\.C/e\,ADJ,grand,10
1189,entreprises,entreprises,430,N,N,,/V\.C/e\.'C/V\.C/e\,NOUN,entreprise,8
1190,et,et,430,Crd,Crd,et,/V\,CCONJ,et,10
1191,les,les,430,Det,Det,le,C/V\,DET,le,10
1192,grans,grans,430,Adj,Adj,grand,C/V\,ADJ,grand,10
1193,fés,fés,430,N,N,,C/V\,NOUN,faire,2
1194,d',d',431,Pre,Pre,de,C/\,ADP,de,10
1195,armez,armëz,431,N,N,,'/V\.C/e\,PROPN|NOUN,arme,8
1196,qui,qui,431,Qux,Qux,qui,C/V\,PRON,qui,10
1197,avenu,avenu,431,Vpp,Vpp,avenir,/V\.C/e\.'C/V\,VERB,avenir,10
1198,en,en,431,Prn,Prn$$,en2,/V\,PRON,en,10
1199,sont,sont,431,Vfin,Vfin,être,C/V\,VERB,être,10
1200,.,.,431,Pnc,Pnc,,,PUNCT,.,9
1201,Car,car,431,Crd,Crd,car,C/V\,CCONJ,car,10
1202,puis,puis,431,PrA,PrA,puis,C/V\,ADP,puis,10
1203,le,le,431,Det,Det,le,C/(e)\,DET,le,10
1204,tamps,tamps,431,N,N,,C/V\,NOUN,temps,9
1205,le,le,431,Det,Det,le,C/(e)\,DET,le,10
1206,bon,bon,431,Adj,Adj,bon,C/V\,ADJ,bon,10
1207,roy,roy,431,N,N,,C/V\,NOUN,roi,8
1208,Carlemainne,carlemainne,431,N,N,,C/V\.C/e\.'C/V\.C/(e)\,PROPN,Charlemagne,6
1209,qui,qui,432,Qux,Qux,qui,C/V\,PRON,qui,10
1210,fu,fu,432,Vfin,Vfin,être,C/V\,VERB,être,10
1211,empererés,empererés,432,N,N,,/V\.C/V\.C/e\.'C/V\,NOUN,empereur,0
1212,d',d',432,Pre,Pre,de,C/\,ADP,de,10
1213,Alemaigne,alemaigne,432,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Allemagne,8
1214,et,et,432,Crd,Crd,et,/V\,CCONJ,et,10
1215,roys,roys,432,N,N,,C/V\,NOUN,roi,8
1216,de,de,432,Pre,Pre,de,C/(e)\,ADP,de,10
1217,Franche,franche,432,N,N,,'C/V\.C/(e)\,PROPN,franc,2
1218,",",",",432,Pnc,Pnc,,,PUNCT,",",9
1219,n',n',432,Neg,Neg$$,ne,C/\,ADV,ne,10
1220,avinrent,avinrent,432,Vfin,Vfin,avenir,/V\.'C/V\.C/e\,VERB,avenir,10
1221,si,si,432,Adv,Adv,si4,C/V\,ADV,si,10
1222,grans,grans,432,Adj,Adj,grand,C/V\,ADJ,grand,10
1223,aventurez,aventurëz,433,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,aventure,8
1224,de,de,433,Pre,Pre,de,C/(e)\,ADP,de,10
1225,guerrez,guerrëz,433,N,N,,'C/V\.C/e\,NOUN,guerre,8
1226,où,où,433,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1227,royaumme,royaumme,433,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
1228,de,de,433,Pre,Pre,de,C/(e)\,ADP,de,10
1229,France,france,433,N,N,,'C/V\.C/(e)\,PROPN,France,8
1230,que,que,433,Sub,Sub,que,C/(e)\,SCONJ,que,10
1231,ellez,ellëz,433,Prn,Prn$,elle,'/V\.C/e\,PRON,elle,10
1232,sont,sont,433,Vfin,Vfin,être,C/V\,VERB,être,10
1233,avenues,avenues,433,Vpp,Vpp,avenir,/V\.C/e\.'C/V\./e\,VERB,avenir,10
1234,par,par,434,Pre,Pre,par,C/V\,ADP,par,10
1235,ce,ce,434,Dem,Dem,cist,C/(e)\,PRON,cist,10
1236,fet,fet,434,N,N,,C/V\,PROPN|NOUN,fait,8
1237,chy,chy,434,Adv,Adv,ci,C/V\,ADV,ci,10
1238,",",",",434,Pnc,Pnc,,,PUNCT,",",9
1239,enssi,enssi,434,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1240,comme,comme,434,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1241,vous,vous,434,Prn,Prn$,vous,C/V\,PRON,vous,10
1242,orez,orez,434,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
1243,où,où,434,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1244,livre,livre,434,N,N,,'C/V\.C/(e)\,NOUN,livre,3
1245,més,més,434,Adv,Adv,mais,C/V\,ADV,mais,10
1246,que,que,434,Sub,Sub,que,C/(e)\,SCONJ,que,10
1247,j',j',434,Prn,Prn$,je,C/\,PRON,je,10
1248,aye,aye,434,Vfin,Vfin,avoir,'/V\./(e)\,VERB,avoir,10
1249,temps,temps,434,N,N,,C/V\,NOUN,temps,8
1250,et,et,434,Crd,Crd,et,/V\,CCONJ,et,10
1251,loisir,loisir,435,N,N,,C/V\.'C/V\,NOUN,loisir,8
1252,dou,dou,435,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1253,faire,faire,435,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1254,et,et,435,Crd,Crd,et,/V\,CCONJ,et,10
1255,vous,vous,435,Prn,Prn,vous,C/V\,PRON,vous,10
1256,dou,dou,435,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1257,lire,lire,435,Vinf,Vinf,lire,'C/V\.C/(e)\,VERB,lire,10
1258,.,.,435,Pnc,Pnc,,,PUNCT,.,9
1259,Or,or,436,Adv,Adv,or2,/V\,ADV,or,10
1260,voeil,voeil,436,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1261,retraire,retraire,436,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,VERB,retraire,10
1262,à,à,436,Pre,Pre,à,/V\,ADP,à,10
1263,le,le,436,Det,Det,le,C/(e)\,DET,le,10
1264,droite,droite,436,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
1265,matere,matere,436,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
1266,comnencie,comnencie,436,Vpp,Vpp,commencer,C/V\.C/V\.'C/V\./(e)\,VERB,commencer,10
1267,et,et,436,Crd,Crd,et,/V\,CCONJ,et,10
1268,taire,taire,436,Vinf,Vinf,taire,'C/V\.C/(e)\,VERB,taire,10
1269,de,de,436,Pre,Pre,de,C/(e)\,ADP,de,10
1270,ceste,ceste,436,Dem,Dem,cist,'C/V\.C/(e)\,PRON,cist,10
1271,tant,tant,437,QIs,QIs,tant,C/V\,ADV,tant,10
1272,que,que,437,Sub,Sub,que,C/(e)\,SCONJ,que,10
1273,temps,temps,437,N,N,,C/V\,NOUN,temps,8
1274,et,et,437,Crd,Crd,et,/V\,CCONJ,et,10
1275,lieu,lieu,437,N,N,,C/V\,NOUN,lieu,3
1276,venront,venront,437,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
1277,que,que,437,Sub,Sub,que,C/(e)\,SCONJ,que,10
1278,j',j',437,Prn,Prn$,je,C/\,PRON,je,10
1279,en,en,437,Prn,Prn$$,en2,/V\,PRON,en,10
1280,deveray,deveray,437,Vfin,Vfin,devoir2,C/V\.C/e\.'C/V\,VERB,devoir,10
1281,parler,parler,437,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
1282,.,.,437,Pnc,Pnc,,,PUNCT,.,9
1283,Or,or,501,Adv,Adv,or2,/V\,ADV,or,10
1284,dist,dist,501,Vfin,Vfin,dire,C/V\,VERB,dire,10
1285,li,li,501,Det,Det,le,C/V\,DET,le,10
1286,comtes,comtes,501,N,N,,'C/V\.C/e\,NOUN,comte,3
1287,que,que,501,Sub,Sub,que,C/(e)\,SCONJ,que,10
1288,chils,chils,501,Dem,Dem,cil,C/V\,DET,cil,10
1289,roys,roys,501,N,N,,C/V\,NOUN,roi,8
1290,d',d',501,Pre,Pre,de,C/\,ADP,de,10
1291,Engleterre,engleterre,501,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1292,",",",",501,Pnc,Pnc,,,PUNCT,",",9
1293,peres,peres,501,N,N,,'C/V\.C/e\,NOUN,père,8
1294,à,à,501,Pre,Pre,à,/V\,ADP,à,10
1295,cel,cel,501,Dem,Dem,cil,C/V\,DET,cil,10
1296,gentil,gentil,501,Adj,Adj,gentil,C/V\.'C/V\,ADJ,gentil,10
1297,roy,roy,502,N,N,,C/V\,NOUN,roi,8
1298,Edouwart,edouwart,502,N,N,,/V\.C/V\.'C/V\,PROPN,Édouard,9
1299,sour,sour,502,PrA,PrA,sur,C/V\,ADP,sur,10
1300,qui,qui,502,Qux,Qux,qui,C/V\,PRON,qui,10
1301,nostre,nostre,502,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
1302,matere,matere,502,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
1303,est,est,502,Vfin,Vfin,être,/V\,VERB,être,10
1304,fondee,fondee,502,Vpp,Vpp,fonder,C/V\.'C/V\./(e)\,VERB,fonder,10
1305,",",",",502,Pnc,Pnc,,,PUNCT,",",9
1306,gouv_r_ena,gouvrena,502,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,gouverner,9
1307,moult,moult,502,QIs,QIs,moult,C/V\,ADV,moult,10
1308,diversement,diversement,503,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,diversement,8
1309,son,son,503,Det,Det,son4,C/V\,DET,son,10
1310,royaume,royaume,503,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
1311,et,et,503,Crd,Crd,et,/V\,CCONJ,et,10
1312,fist,fist,503,Vfin,Vfin,faire,C/V\,VERB,faire,10
1313,moult,moult,503,QIs,QIs,moult,C/V\,ADV,moult,10
1314,de,de,503,Pre,Pre,de,C/(e)\,ADP,de,10
1315,divierses,divierses,503,QIs,QIs,divers,C/V\.'C/V\.C/e\,ADJ,divers,10
1316,merveilles,merveilles,503,N,N,,C/V\.'C/V\.C/e\,NOUN,merveille,8
1317,en,en,504,Pre,Pre,en,/V\,ADP,en,10
1318,son,son,504,Det,Det,son4,C/V\,DET,son,10
1319,pays,pays,504,N,N,,C/V\.'C/V\,NOUN,pays,8
1320,par,par,504,Pre,Pre,par,C/V\,ADP,par,10
1321,le,le,504,Det,Det,le,C/(e)\,DET,le,10
1322,conseil,conseil,504,N,N,,C/V\.'C/V\,NOUN,conseil,3
1323,et,et,504,Crd,Crd,et,/V\,CCONJ,et,10
1324,l',l',504,Det,Det,le,C/\,DET,le,10
1325,enort,enort,504,N,N,,/V\.'C/V\,NOUN,enhort,9
1326,de,de,504,Pre,Pre,de,C/(e)\,ADP,de,10
1327,monseigneur,monseigneur,504,N,N,,C/V\.C/V\.'C/V\,NOUN,monseigneur,8
1328,Huon,huon,504,N,N,,C/V\.'C/V\,PROPN,Huon,5
1329,le,le,504,Det,Det,le,C/(e)\,DET,le,10
1330,Espenssier,espenssier,505,N,N,,/V\.C/V\.'C/V\,NOUN,espensier,0
1331,qui,qui,505,Qux,Qux,qui,C/V\,PRON,qui,10
1332,avoit,avoit,505,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1333,estet,estét,505,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
1334,nouris,nouris,505,Vpp,Vpp,,C/V\.'C/V\,VERB,nourrir,9
1335,avoecq,avoecq,505,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1336,lui,lui,505,Prn,Prn,lui,C/V\,PRON,lui,10
1337,d',d',505,Pre,Pre,de,C/\,ADP,de,10
1338,enfance,enfance,505,N,N,,/V\.'C/V\.C/(e)\,NOUN,enfance,8
1339,.,.,505,Pnc,Pnc,,,PUNCT,.,9
1340,Et,et,505,Crd,Crd,et,/V\,CCONJ,et,10
1341,avoient,avoient,505,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1342,tant,tant,505,QIs,QIs,tant,C/V\,ADV,tant,10
1343,fait,fait,506,Vfin,Vfin,faire,C/V\,VERB,faire,10
1344,chils,chils,506,Dem,Dem,cil,C/V\,DET,cil,10
1345,messires,messires,506,N,N,,C/V\.'C/V\.C/e\,NOUN,messire,5
1346,Hues,hues,506,N,N,,'C/V\./e\,PROPN,Hues,-10
1347,que,que,506,Sub,Sub,que,C/(e)\,SCONJ,que,10
1348,il,il,506,Prn,Prn$,il,/V\,PRON,il,10
1349,et,et,506,Crd,Crd,et,/V\,CCONJ,et,10
1350,messires,messires,506,N,N,,C/V\.'C/V\.C/e\,NOUN,messire,5
1351,Hues,hues,506,N,N,,'C/V\./e\,PROPN,Hues,-10
1352,ses,ses,506,Det,Det,son4,C/V\,DET,son,10
1353,peres,peres,506,N,N,,'C/V\.C/e\,NOUN,père,8
1354,estoient,estoient,506,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1355,li,li,506,Det,Det,le,C/V\,DET,le,10
1356,plus,plus,507,Adv,Adv,plus,C/V\,ADV,plus,10
1357,grant,grant,507,Adj,Adj,grand,C/V\,ADJ,grand,10
1358,baron,baron,507,N,N,,C/V\.'C/V\,NOUN,baron,8
1359,d',d',507,Pre,Pre,de,C/\,ADP,de,10
1360,Engleterre,engleterre,507,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1361,tant,tant,507,QIs,QIs,tant,C/V\,ADV,tant,10
1362,que,que,507,Sub,Sub,que,C/(e)\,SCONJ,que,10
1363,de,de,507,Pre,Pre,de,C/(e)\,ADP,de,10
1364,riquece,riquece,507,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,6
1365,et,et,507,Crd,Crd,et,/V\,CCONJ,et,10
1366,estoient,estoient,507,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1367,toudis,toudis,507,Adv,Adv,toudis,C/V\.'C/V\,ADV,toudis,10
1368,li,li,508,Det,Det,le,C/V\,DET,le,10
1369,plus,plus,508,Adv,Adv,plus,C/V\,ADV,plus,10
1370,mestre,mestre,508,N,N,,'C/V\.C/(e)\,PROPN|NOUN,maître,8
1371,del,del,508,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1372,conseil,conseil,508,N,N,,C/V\.'C/V\,NOUN,conseil,3
1373,le,le,508,Det,Det,le,C/(e)\,DET,le,10
1374,roy,roy,508,N,N,,C/V\,NOUN,roi,8
1375,.,.,508,Pnc,Pnc,,,PUNCT,.,9
1376,Et,et,508,Crd,Crd,et,/V\,CCONJ,et,10
1377,volloient,volloient,508,Vfin,Vfin,vouloir,C/V\.'C/V\./e\,VERB,vouloir,10
1378,maistriier,maistriier,508,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,maîtrier,8
1379,et,et,508,Crd,Crd,et,/V\,CCONJ,et,10
1380,sourmonter,sourmonter,508,Vinf,Vinf,surmonter,C/V\.C/V\.'C/V\,VERB,surmonter,10
1381,tous,tous,509,QIs,QIs,tout,C/V\,DET,tout,10
1382,les,les,509,Det,Det,le,C/V\,DET,le,10
1383,aultrez,aultrëz,509,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
1384,haulx,haulx,509,Adj,Adj,haut,C/V\,ADJ,haut,10
1385,barons,barons,509,N,N,,C/V\.'C/V\,NOUN,baron,8
1386,d',d',509,Pre,Pre,de,C/\,ADP,de,10
1387,Engleterre,engleterre,509,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1388,par,par,509,Pre,Pre,par,C/V\,ADP,par,10
1389,envie,envie,509,N,N,,/V\.'C/V\./(e)\,NOUN,envie,8
1390,.,.,509,Pnc,Pnc,,,PUNCT,.,9
1391,De,de,509,Pre,Pre,de,C/(e)\,ADP,de,10
1392,quoy,quoy,509,Qux,Qux,que,C/V\,PRON,que,10
1393,et,et,509,Crd,Crd,et,/V\,CCONJ,et,10
1394,pour,pour,509,Pre,Pre,pour,C/V\,ADP,pour,10
1395,quoy,quoy,510,Qux,Qux,que,C/V\,PRON,que,10
1396,advinrent,advinrent,510,Vfin,Vfin,avenir,/V\.'C/V\.C/e\,VERB,avenir,10
1397,puisedy,puisedy,510,N,N,,C/V\.C/e\.'C/V\,NOUN,puissedi,2
1398,où,où,510,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1399,pays,pays,510,N,N,,C/V\.'C/V\,NOUN,pays,8
1400,et,et,510,Crd,Crd,et,/V\,CCONJ,et,10
1401,à,à,510,Pre,Pre,à,/V\,ADP,à,10
1402,eulx,eulx,510,Prn,Prn,eux,/V\,PRON,eux,10
1403,meysmes,meysmes,510,Adj,Adj,même,C/(V)\.'/V\.C/e\,ADJ,même,10
1404,moult,moult,510,QIs,QIs,moult,C/V\,ADV,moult,10
1405,de,de,510,Pre,Pre,de,C/(e)\,ADP,de,10
1406,maulx,maulx,510,N,N,,C/V\,NOUN,mal,8
1407,et,et,511,Crd,Crd,et,/V\,CCONJ,et,10
1408,de,de,511,Pre,Pre,de,C/(e)\,ADP,de,10
1409,tourmens,tourmens,511,N,N,,C/V\.'C/V\,NOUN,tourment,9
1410,.,.,511,Pnc,Pnc,,,PUNCT,.,9
1411,Car,car,511,Crd,Crd,car,C/V\,CCONJ,car,10
1412,apriés,apriés,511,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1413,la,la,511,Det,Det,le,C/V\,DET,le,10
1414,grande,grande,511,Adj,Adj,grand,'C/V\.C/(e)\,ADJ,grand,10
1415,desconfiture,desconfiture,511,N,N,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,déconfiture,8
1416,de,de,511,Pre,Pre,de,C/(e)\,ADP,de,10
1417,Struvelin,struvelin,511,N,N,,C/V\.C/e\.'C/V\,PROPN,Struvelin,-10
1418,",",",",511,Pnc,Pnc,,,PUNCT,",",9
1419,là,là,511,Adv,Adv,là,C/V\,ADV,là,10
1420,où,où,511,Qux,Qux,où,/V\,PRON,où,10
1421,li,li,512,Det,Det,le,C/V\,DET,le,10
1422,roys,roys,512,N,N,,C/V\,NOUN,roi,8
1423,Robiers,robiers,512,N,N,,C/V\.'C/V\,PROPN,Robert,9
1424,de,de,512,Pre,Pre,de,C/(e)\,ADP,de,10
1425,Breus,breus,512,N,N,,C/(V)\.'/V\,PROPN,bru,2
1426,",",",",512,Pnc,Pnc,,,PUNCT,",",9
1427,roys,roys,512,N,N,,C/V\,NOUN,roi,8
1428,d',d',512,Pre,Pre,de,C/\,ADP,de,10
1429,Escoce,escoce,512,N,N,,/V\.'C/V\.C/(e)\,PROPN,Écosse,8
1430,",",",",512,Pnc,Pnc,,,PUNCT,",",9
1431,desconfi,desconfi,512,Vfin,Vfin,déconfire,C/V\.C/V\.'C/V\,VERB,déconfire,10
1432,ce,ce,512,Dem,Dem,cist,C/(e)\,DET,cist,10
1433,roy,roy,512,N,N,,C/V\,NOUN,roi,8
1434,d',d',512,Pre,Pre,de,C/\,ADP,de,10
1435,Engleterre,engleterre,512,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1436,et,et,513,Crd,Crd,et,/V\,CCONJ,et,10
1437,tous,tous,513,QIs,QIs,tout,C/V\,DET,tout,10
1438,ses,ses,513,Det,Det,son4,C/V\,DET,son,10
1439,barons,barons,513,N,N,,C/V\.'C/V\,NOUN,baron,8
1440,",",",",513,Pnc,Pnc,,,PUNCT,",",9
1441,si,si,513,Adv,Adv,si4,C/V\,ADV,si,10
1442,comme,comme,513,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1443,vous,vous,513,Prn,Prn$,vous,C/V\,PRON,vous,10
1444,avés,avés,513,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1445,oy,oÿ,513,Vpp,Vpp,ouïr,/V\.'C/V\,VERB,ouïr,10
1446,chy,chy,513,Adv,Adv,ci,C/V\,ADV,ci,10
1447,devant,devant,513,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
1448,",",",",513,Pnc,Pnc,,,PUNCT,",",9
1449,grant,grant,513,Adj,Adj,grand,C/V\,ADJ,grand,10
1450,envie,envie,513,N,N,,/V\.'C/V\./(e)\,NOUN,envie,8
1451,et,et,513,Crd,Crd,et,/V\,CCONJ,et,10
1452,grant,grant,514,Adj,Adj,grand,C/V\,ADJ,grand,10
1453,murmure,murmure,514,N,N,,C/V\.'C/V\.C/(e)\,NOUN,murmure,8
1454,muteplia,muteplia,514,Vfin,Vfin,,C/V\.C/e\.C/V\.'C/V\,VERB,multeplier,-10
1455,où,où,514,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1456,pays,pays,514,N,N,,C/V\.'C/V\,NOUN,pays,8
1457,d',d',514,Pre,Pre,de,C/\,ADP,de,10
1458,Engleterre,engleterre,514,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1459,entre,entre,514,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
1460,les,les,514,Det,Det,le,C/V\,DET,le,10
1461,noblez,noblëz,514,Adj,Adj,noble,'C/V\.C/e\,ADJ,noble,10
1462,barons,barons,514,N,N,,C/V\.'C/V\,NOUN,baron,8
1463,et,et,515,Crd,Crd,et,/V\,CCONJ,et,10
1464,le,le,515,Det,Det,le,C/(e)\,DET,le,10
