wd_id,line_id,linewd,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
302,31,6,apareillies,apareillies,VER,2792,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./e\,VERB,appareiller,9
303,31,7,",",",",PON,2792,Pnc,Pnc,,,PUNCT,",",9
304,32,1,qui,qui,PROCON,2793,Qux,Qux,qui,C/V\,PRON,qui,10
305,32,2,venoient,venoient,VER,2793,Vfin,Vfin,venir,C/V\.'C/V\./e\,VERB,venir,10
306,32,3,vers,vers,PRE,2793,Pre,Pre,vers2,C/V\,ADP,vers,10
307,32,4,aus,aus,PRO:pers,2793,Prn,Prn,eux,/V\,PRON,eux,10
308,32,5,le,le,DET:def,2793,Det,Det,le,C/(e)\,DET,le,10
309,32,6,pas,pas,NOM,2793,N,N,,C/V\,NOUN,pas,8
310,32,7,",",",",PON,2793,Pnc,Pnc,,,PUNCT,",",9
311,32,8,lances,lances,NOM,2793,N,N,,'C/V\.C/e\,NOUN,lance,8
312,32,9,drecies,drecies,VER,2793,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,dresser,9
313,32,10,.,.,PON,2793,Pnc,Pnc,,,PUNCT,.,9
314,33,1,li,li,DET:def,2794,Det,Det,le,C/V\,DET,le,10
315,33,2,rois,rois,NOM,2794,N,N,,C/V\,NOUN,roi,3
316,33,3,ra,ra,VER,2794,Vfin,Vfin,ravoir,C/V\,VERB,ravoir,10
317,33,4,douze,douze,ADJ:card,2794,QIs,QIs,douze,'C/V\.C/(e)\,NUM,douze,10
318,33,5,eschieles,eschieles,NOM,2794,N,N,,/V\.'C/V\.C/e\,NOUN,échelle,6
319,33,6,jostees,jostees,VER,2794,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,jouter,0
320,33,7,et,et,CON:coord,2794,Crd,Crd,et,/V\,CCONJ,et,10
321,33,8,rengies,rengies,VER,2794,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,ranger,9
322,33,9,",",",",PON,2794,Pnc,Pnc,,,PUNCT,",",9
323,34,1,as,as,PREDET:a,2795,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
324,34,2,douze,douze,ADJ:card,2795,QIs,QIs,douze,'C/V\.C/(e)\,NUM,douze,10
325,34,3,pers,pers,NOM,2795,N,N,,C/V\,NOUN,pair,3
326,34,4,de,de,PRE,2795,Pre,Pre,de,C/(e)\,ADP,de,10
327,34,5,gresce,gresce,NPR,2795,N,N,,'C/V\.C/(e)\,NOUN,grâce,9
328,34,6,les,les,PRO:pers,2795,Prn,Prn$$,le,C/V\,PRON,le,10
329,34,7,a,a,VER,2795,Vfin,Vfin,avoir,/V\,VERB,avoir,10
330,34,8,par,par,PRE,2795,Pre,Pre,par,C/V\,ADP,par,10
331,34,9,non,non,NOM,2795,N,N,,C/V\,NOUN,nom,8
332,34,10,baillies,baillies,VER,2795,Vpp,Vpp,bailler,C/V\.'C/V\./e\,VERB,bailler,10
333,34,11,.,.,PON,2795,Pnc,Pnc,,,PUNCT,.,9
334,35,1,adont,adont,ADV,2796,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
335,35,2,les,les,PRO:pers,2796,Prn,Prn$$,le,C/V\,PRON,le,10
336,35,3,veissiés,veissiés,VER,2796,Vfin,Vfin,voir,C/(V)\./V\.'C/V\,VERB,voir,10
337,35,4,venir,venir,VER,2796,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10
338,35,5,bien,bien,ADV,2796,Adv,Adv,bien,C/V\,ADV,bien,10
339,35,6,arengies,arengies,VER,2796,Vpp,Vpp,,/V\.C/V\.'C/V\./e\,VERB,arranger,9
340,35,7,",",",",PON,2796,Pnc,Pnc,,,PUNCT,",",9
341,36,1,chascune,chascune,PRO:ind,2797,QIs,QIs,chacun,C/V\.'C/V\.C/(e)\,PRON,chacun,10
342,36,2,devant,devant,PRE,2797,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
343,36,3,l',l',DET:def,2797,Det,Det,le,C/\,DET,le,10
344,36,4,autre,autre,ADJ,2797,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
345,36,5,",",",",PON,2797,Pnc,Pnc,,,PUNCT,",",9
346,36,6,duites,duites,NOM,2797,Adj,Adj,,'C/V\.C/e\,ADJ,duite|duire,-1
347,36,7,et,et,CON:coord,2797,Crd,Crd,et,/V\,CCONJ,et,10
348,36,8,afaities,afaities,VER,2797,Vpp,Vpp,,/V\.C/V\.'C/V\./e\,VERB,affaiter,9
349,36,9,",",",",PON,2797,Pnc,Pnc,,,PUNCT,",",9
350,37,1,si,si,ADV,2798,Adv,Adv,si4,C/V\,ADV,si,10
351,37,2,com,com,CON:subord,2798,Sub,Sub,comme,C/V\,SCONJ,comme,10
352,37,3,li,li,DET:def,2798,Det,Det,le,C/V\,DET,le,10
353,37,4,maines,maines,ADJ,2798,Adj,Adj,,'C/V\.C/e\,ADJ,mener,2
354,37,5,rois,rois,NOM,2798,N,N,,C/V\,NOUN,roi,3
355,37,6,les,les,PRO:pers,2798,Prn,Prn$$,le,C/V\,PRON,le,10
356,37,7,avoit,avoit,VER,2798,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
357,37,8,ensegnies,ensegnies,VER,2798,Vpp,Vpp,,/V\.C/V\.'C/V\./e\,VERB,enseigner,9
358,37,9,.,.,PON,2798,Pnc,Pnc,,,PUNCT,.,9
359,38,1,les,les,DET:def,2799,Det,Det,le,C/V\,DET,le,10
360,38,2,ensegnes,ensegnes,NOM,2799,N,N,,/V\.'C/V\.C/e\,NOUN,enseigne,8
361,38,3,au,au,PREDET:a,2799,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
362,38,4,vent,vent,NOM,2799,N,N,,C/V\,NOUN,vent,8
363,38,5,ont,ont,VER,2799,Vfin,Vfin,avoir,/V\,VERB,avoir,10
364,38,6,li,li,DET:def,2799,Det,Det,le,C/V\,DET,le,10
365,38,7,grieu,grieu,NOM,2799,Adj,Adj,,C/V\,ADJ,grec,8
366,38,8,desploïes,desploïes,VER,2799,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\,VERB,déployer,9
367,38,9,",",",",PON,2799,Pnc,Pnc,,,PUNCT,",",9
368,39,1,onques,onques,ADV,2800,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
369,39,2,jusqu',jusqu',ADV,2800,PrA,PrA,jusque,C/V\,ADP,jusque,10
370,39,3,au,au,PREDET:a,2800,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
371,39,4,ferir,ferir,VER,2800,Vinf,Vinf,férir,C/V\.'C/V\,VERB,férir,10
372,39,5,n',n',PRO:clit,2800,Neg,Neg$$,ne,C/\,ADV,ne,10
373,39,6,i,i,PRO:clit,2800,Prn,Prn$$,y2,/V\,PRON,y,10
374,39,7,ot,ot,VER,2800,Vfin,Vfin,avoir,/V\,VERB,avoir,10
375,39,8,resnes,resnes,NOM,2800,N,N,,'C/V\.C/e\,NOUN,rêne,3
376,39,9,sachies,sachies,VER,2800,Vpp,Vpp,savoir,C/V\.'C/V\./e\,VERB,savoir,10
377,39,10,.,.,PON,2800,Pnc,Pnc,,,PUNCT,.,9
378,40,1,la,la,PRO:pers,2801,Adv,Adv,là,C/V\,ADV,là,10
379,40,2,ot,ot,VER,2801,Vfin,Vfin,avoir,/V\,VERB,avoir,10
380,40,3,molt,molt,ADV,2801,QIs,QIs,moult,C/V\,ADV,moult,10
381,40,4,grant,grant,ADJ,2801,Adj,Adj,grand,C/V\,ADJ,grand,10
382,40,5,meschief,meschief,NOM,2801,N,N,,C/V\.'C/V\,NOUN,méchef,9
383,40,6,",",",",PON,2801,Pnc,Pnc,,,PUNCT,",",9
384,40,7,mais,mais,CON:coord,2801,Crd,Crd,mais,C/V\,CCONJ,mais,10
385,40,8,les,les,DET:def,2801,Det,Det,le,C/V\,DET,le,10
386,40,9,gens,gens,NOM,2801,N,N,,C/V\,NOUN,gent,11
387,40,10,sont,sont,VER,2801,Vfin,Vfin,être,C/V\,VERB,être,10
388,40,11,proisies,proisies,VER,2801,Vpp,Vpp,priser,C/V\.'C/V\./e\,VERB,priser,10
389,40,12,",",",",PON,2801,Pnc,Pnc,,,PUNCT,",",9
390,41,1,qant,qant,ADV,2802,Sub,Sub,quand,C/V\,SCONJ,quand,10
391,41,2,a,a,PRE,2802,Pre,Pre,à,/V\,ADP,à,10
392,41,3,quarante,quarante,ADJ:card,2802,QIs,QIs,quarante,C/V\.'C/V\.C/(e)\,NUM,quarante,10
393,41,4,eschieles,eschieles,NOM,2802,N,N,,/V\.'C/V\.C/e\,NOUN,échelle,6
394,41,5,se,se,PRO:pers,2802,Prn,Prn$$,se,C/(e)\,PRON,se,10
395,41,6,sont,sont,VER,2802,Vfin,Vfin,être,C/V\,VERB,être,10
396,41,7,douze,douze,ADJ:card,2802,QIs,QIs,douze,'C/V\.C/(e)\,NUM,douze,10
397,41,8,apoies,apoies,VER,2802,Vpp,Vpp,appuyer,/V\.C/V\.'C/V\./e\,VERB,appuyer,10
398,41,9,",",",",PON,2802,Pnc,Pnc,,,PUNCT,",",9
399,42,1,mais,mais,CON:coord,2803,Crd,Crd,mais,C/V\,CCONJ,mais,10
400,42,2,",",",",PON,2803,Pnc,Pnc,,,PUNCT,",",9
401,42,3,s',s',DET:poss,2803,Sub,Sub,si3,C/\,SCONJ,si,10
402,42,4,alixandres,alixandres,NPR,2803,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,Alexandre,5
403,42,5,puet,puet,VER,2803,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
404,42,6,",",",",PON,2803,Pnc,Pnc,,,PUNCT,",",9
405,42,7,anqui,anqui,ADV,2803,Adv,Adv,encui,/V\.'C/V\,ADV,encui,10
406,42,8,seront,seront,VER,2803,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
407,42,9,percies,percies,VER,2803,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,percer,9
408,43,1,et,et,CON:coord,2804,Crd,Crd,et,/V\,CCONJ,et,10
409,43,2,les,les,DET:def,2804,Det,Det,le,C/V\,DET,le,10
410,43,3,compaignes,compaignes,NOM,2804,N,N,,C/V\.'C/V\.C/e\,NOUN,compagne,3
411,43,4,daire,daire,NPR,2804,N,N,,'C/V\.C/(e)\,PROPN|NOUN,Daire,8
412,43,5,matees,matees,VER,2804,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,mater,9
413,43,6,et,et,CON:coord,2804,Crd,Crd,et,/V\,CCONJ,et,10
414,43,7,brisies,brisies,VER,2804,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,briser,8
415,43,8,.,.,PON,2804,Pnc,Pnc,,,PUNCT,.,9
416,44,1,en,en,PRE,2805,Pre,Pre,en,/V\,ADP,en,10
417,44,2,la,la,DET:def,2805,Det,Det,le,C/V\,DET,le,10
418,44,3,premiere,premiere,ADJ:ord,2805,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10
419,44,4,eschiele,eschiele,NOM,2805,N,N,,/V\.'C/V\.C/(e)\,NOUN,eschelle,3
420,44,5,",",",",PON,2805,Pnc,Pnc,,,PUNCT,",",9
421,44,6,emenidus,emenidus,NPR,2805,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,émenide,-10
422,44,7,d',d',PRE,2805,Pre,Pre,de,C/\,ADP,de,10
423,44,8,arcage,arcage,NOM,2805,N,N,,/V\.'C/V\.C/(e)\,NOUN,archage,-10
424,44,9,",",",",PON,2805,Pnc,Pnc,,,PUNCT,",",9
425,45,1,vint,vint,VER,2806,Vfin,Vfin,venir,C/V\,VERB,venir,10
426,45,2,li,li,DET:def,2806,Det,Det,le,C/V\,DET,le,10
427,45,3,rois,rois,NOM,2806,N,N,,C/V\,NOUN,roi,3
428,45,4,tous,tous,PRO:ind,2806,QIs,QIs,tout,C/V\,PRON,tout,10
429,45,5,armés,armés,VER,2806,Vpp,Vpp,armer,/V\.'C/V\,VERB,armer,10
430,45,6,",",",",PON,2806,Pnc,Pnc,,,PUNCT,",",9
431,45,7,espris,espris,VER,2806,Vpp,Vpp,éprendre,/V\.'C/V\,VERB,éprendre,10
432,45,8,de,de,PRE,2806,Pre,Pre,de,C/(e)\,ADP,de,10
433,45,9,vasselage,vasselage,NOM,2806,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,vasselage,9
434,45,10,.,.,PON,2806,Pnc,Pnc,,,PUNCT,.,9
435,46,1,el,el,PREDET:en,2807,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
436,46,2,chief,chief,NOM,2807,N,N,,C/V\,NOUN,chef,8
437,46,3,de,de,PRE,2807,Pre,Pre,de,C/(e)\,ADP,de,10
438,46,4,la,la,DET:def,2807,Det,Det,le,C/V\,DET,le,10
439,46,5,bataille,bataille,NOM,2807,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
440,46,6,vit,vit,VER,2807,Vfin,Vfin,voir,C/V\,VERB,voir,10
441,46,7,le,le,DET:def,2807,Det,Det,le,C/(e)\,DET,le,10
442,46,8,roi,roi,NOM,2807,N,N,,C/V\,NOUN,roi,8
443,46,9,de,de,PRE,2807,Pre,Pre,de,C/(e)\,ADP,de,10
444,46,10,cartage,cartage,NPR,2807,N,N,,C/V\.'C/V\.C/(e)\,NOUN,cartage,5
445,46,11,",",",",PON,2807,Pnc,Pnc,,,PUNCT,",",9
446,47,1,qui,qui,PROCON,2808,Qux,Qux,qui,C/V\,PRON,qui,10
447,47,2,la,la,DET:def,2808,Det,Det,le,C/V\,DET,le,10
448,47,3,premiere,premiere,ADJ:ord,2808,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10
449,47,4,eschiele,eschiele,NOM,2808,N,N,,/V\.'C/V\.C/(e)\,NOUN,eschelle,3
450,47,5,daire,daire,NPR,2808,N,N,,'C/V\.C/(e)\,PROPN|NOUN,Daire,8
451,47,6,ot,ot,VER,2808,Vfin,Vfin,avoir,/V\,VERB,avoir,10
452,47,7,par,par,PRE,2808,Pre,Pre,par,C/V\,ADP,par,10
453,47,8,segnorage,segnorage,NOM,2808,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,seigneurage,9
454,47,9,.,.,PON,2808,Pnc,Pnc,,,PUNCT,.,9
455,48,1,alixandres,alixandres,NPR,2809,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN|NOUN,Alexandre,8
456,48,2,le,le,PRO:pers,2809,Prn,Prn$$,le,C/(e)\,PRON,le,10
457,48,3,fiert,fiert,VER,2809,Vfin,Vfin,férir,C/V\,VERB,férir,10
458,48,4,par,par,PRE,2809,Pre,Pre,par,C/V\,ADP,par,10
459,48,5,le,le,DET:def,2809,Det,Det,le,C/(e)\,DET,le,10
460,48,6,hardi,hardi,ADJ,2809,Vpp,Vpp,hardir,C/V\.'C/V\,VERB,hardir,10
461,48,7,corage,corage,NOM,2809,N,N,,C/V\.'C/V\.C/(e)\,NOUN,courage,9
462,48,8,;,;,PON,2809,Pnc,Pnc,,,PUNCT,;,9
463,49,1,tous,tous,DET:ind,2810,QIs,QIs,tout,C/V\,DET,tout,10
464,49,2,li,li,DET:def,2810,Det,Det,le,C/V\,DET,le,10
465,49,3,conrois,conrois,NOM,2810,N,N,,C/V\.'C/V\,NOUN,conroi,9
466,49,4,qu',qu',PROCON,2810,Qux,Qux,que,C/\,PRON,que,10
467,49,5,il,il,PRO:pers,2810,Prn,Prn$,il,/V\,PRON,il,10
468,49,6,porte,porte,VER,2810,Vfin,Vfin,porter,'C/V\.C/(e)\,VERB,porter,10
469,49,7,ne,ne,PRO:clit,2810,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
470,49,8,li,li,PRO:pers,2810,Prn,Prn$$,li,C/V\,PRON,li,10
471,49,9,vaut,vaut,VER,2810,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
472,49,10,un,un,DET:ndf,2810,QIs,QIs,un,/V\,DET,un,10
473,49,11,formage,formage,NOM,2810,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fromage,6
474,49,12,.,.,PON,2810,Pnc,Pnc,,,PUNCT,.,9
475,50,1,si,si,DET:poss,2811,Adv,Adv,si4,C/V\,ADV,si,10
476,50,2,grant,grant,ADJ,2811,Adj,Adj,grand,C/V\,ADJ,grand,10
477,50,3,caup,caup,NOM,2811,N,N,,C/V\,NOUN,coup,6
478,50,4,li,li,PRO:pers,2811,Prn,Prn$$,li,C/V\,PRON,li,10
479,50,5,dona,dona,VER,2811,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
480,50,6,que,que,PROCON,2811,Sub,Sub,que,C/(e)\,SCONJ,que,10
481,50,7,trestout,trestout,PRO:ind,2811,QIs,QIs,trèstout,C/V\.'C/V\,DET,trèstout,10
482,50,8,le,le,PRO:pers,2811,Prn,Prn$$,le,C/(e)\,PRON,le,10
483,50,9,sorbarge,sorbarge,VER,2811,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,surbarger,-10
484,50,10,",",",",PON,2811,Pnc,Pnc,,,PUNCT,",",9
485,51,1,toute,toute,PRO:ind,2812,QIs,QIs,tout,'C/V\.C/(e)\,ADV,tout,10
486,51,2,plaine,plaine,ADJ,2812,Adj,Adj,plein,'C/V\.C/(e)\,ADJ,plein,10
487,51,3,sa,sa,DET:poss,2812,Det,Det,son4,C/V\,DET,son,10
488,51,4,lance,lance,NOM,2812,N,N,,'C/V\.C/(e)\,NOUN,lance,8
489,51,5,l',l',PRO:pers,2812,Prn,Prn$$,le,C/\,PRON,le,10
490,51,6,abat,abat,VER,2812,Vfin,Vfin,abbattre,/V\.'C/V\,VERB,abbattre,10
491,51,7,mort,mort,NOM,2812,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
492,51,8,en,en,PRE,2812,Pre,Pre,en,/V\,ADP,en,10
493,51,9,l',l',DET:def,2812,Det,Det,le,C/\,DET,le,10
494,51,10,erbage,erbage,NOM,2812,N,N,,/V\.'C/V\.C/(e)\,NOUN,herbage,6
495,51,11,.,.,PON,2812,Pnc,Pnc,,,PUNCT,.,9
496,52,1,puis,puis,ADV,2813,PrA,PrA,puis,C/V\,ADV,puis,10
497,52,2,a,a,VER,2813,Vfin,Vfin,avoir,/V\,VERB,avoir,10
498,52,3,traite,traite,VER,2813,Vpp,Vpp,traire,'C/V\.C/(e)\,VERB,traire,10
499,52,4,l',l',DET:def,2813,Det,Det,le,C/\,DET,le,10
500,52,5,espee,espee,NOM,2813,N,N,,/V\.'C/V\./(e)\,NOUN,épée,3
501,52,6,",",",",PON,2813,Pnc,Pnc,,,PUNCT,",",9
502,52,7,fors,fors,ADV,2813,PrA,PrA,hors,C/V\,ADV,hors,10
503,52,8,du,du,PREDET:de,2813,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
504,52,9,fuerre,fuerre,NOM,2813,N,N,,'C/V\.C/(e)\,NOUN,fuerre,3
505,52,10,la,la,PRO:pers,2813,Prn,Prn$$,le,C/V\,PRON,le,10
506,52,11,sache,sache,VER,2813,Vfin,Vfin,savoir,'C/V\.C/(e)\,VERB,savoir,10
507,52,12,",",",",PON,2813,Pnc,Pnc,,,PUNCT,",",9
508,53,1,au,au,PREDET:a,2814,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
509,53,2,torner,torner,VER,2814,Vinf,Vinf,tourner,C/V\.'C/V\,VERB,tourner,10
510,53,3,de,de,PRE,2814,Pre,Pre,de,C/(e)\,ADP,de,10
511,53,4,sa,sa,DET:poss,2814,Det,Det,son4,C/V\,DET,son,10
512,53,5,joste,joste,NOM,2814,N,N,,'C/V\.C/(e)\,NOUN,joute,8
513,53,6,fiert,fiert,VER,2814,Vfin,Vfin,férir,C/V\,VERB,férir,10
514,53,7,balot,balot,NPR,2814,N,N,,C/V\.'C/V\,NOUN,ballot,6
515,53,8,de,de,PRE,2814,Pre,Pre,de,C/(e)\,ADP,de,10
516,53,9,valage,valage,GDF,2814,N,N,,C/V\.'C/V\.C/(e)\,NOUN,valage,8
517,53,10,",",",",PON,2814,Pnc,Pnc,,,PUNCT,",",9
518,54,1,que,que,PROCON,2815,Crd,Crd,que,C/(e)\,CCONJ,que,10
519,54,2,la,la,DET:def,2815,Det,Det,le,C/V\,DET,le,10
520,54,3,teste,teste,NOM,2815,N,N,,'C/V\.C/(e)\,NOUN,tête,3
521,54,4,li,li,PRO:pers,2815,Prn,Prn$$,li,C/V\,PRON,li,10
522,54,5,trenche,trenche,VER,2815,Vfin,Vfin,,'C/V\.C/(e)\,VERB,trancher,8
523,54,6,par,par,PRE,2815,Pre,Pre,par,C/V\,ADP,par,10
524,54,7,desous,desous,ADV,2815,PrA,PrA,dessous,C/V\.'C/V\,ADP,dessous,10
525,54,8,le,le,DET:def,2815,Det,Det,le,C/(e)\,DET,le,10
526,54,9,visage,visage,NOM,2815,N,N,,C/V\.'C/V\.C/(e)\,NOUN,visage,9
527,54,10,.,.,PON,2815,Pnc,Pnc,,,PUNCT,.,9
528,55,1,et,et,CON:coord,2816,Crd,Crd,et,/V\,CCONJ,et,10
529,55,2,li,li,DET:def,2816,Det,Det,le,C/V\,DET,le,10
530,55,3,grieu,grieu,NOM,2816,Adj,Adj,,C/V\,ADJ,grec,8
531,55,4,les,les,PRO:pers,2816,Prn,Prn$$,le,C/V\,PRON,le,10
532,55,5,ferirent,ferirent,VER,2816,Vfin,Vfin,férir,C/V\.'C/V\.C/e\,VERB,férir,10
533,55,6,qui,qui,PROCON,2816,Qux,Qux,qui,C/V\,PRON,qui,10
534,55,7,sont,sont,VER,2816,Vfin,Vfin,être,C/V\,VERB,être,10
535,55,8,cortois,cortois,ADJ,2816,Adj,Adj,,C/V\.'C/V\,ADJ,courtois,9
536,55,9,et,et,CON:coord,2816,Crd,Crd,et,/V\,CCONJ,et,10
537,55,10,sage,sage,ADJ,2816,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10
538,55,11,;,;,PON,2816,Pnc,Pnc,,,PUNCT,;,9
539,56,1,la,la,ADV,2817,Adv,Adv,là,C/V\,ADV,là,10
540,56,2,veissiés,veissiés,VER,2817,Vfin,Vfin,voir,C/(V)\./V\.'C/V\,VERB,voir,10
541,56,3,morir,morir,VER,2817,Vinf,Vinf,mourir,C/V\.'C/V\,VERB,mourir,10
542,56,4,la,la,DET:def,2817,Det,Det,le,C/V\,DET,le,10
543,56,5,gent,gent,NOM,2817,N,N,,C/V\,NOUN,gent,8
544,56,6,dayre,dayre,VER,2817,N,N,,'C/V\.C/(e)\,PROPN|NOUN,UNKNOWN,-10
545,56,7,el,el,PREDET:en,2817,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
546,56,8,rivage,rivage,NOM,2817,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rivage,8
547,56,9,",",",",PON,2817,Pnc,Pnc,,,PUNCT,",",9
548,57,1,autresi,autresi,ADV,2818,Adv,Adv,autresi,/V\.C/e\.'C/V\,ADV,autresi,10
549,57,2,les,les,DET:def,2818,Prn,Prn$$,le,C/V\,PRON,le,10
550,57,3,ocient,ocient,NOM,2818,Vfin,Vfin,occire,/V\.'C/V\./e\,VERB,occire,10
551,57,4,comme,comme,VER,2818,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
552,57,5,beste,beste,NOM,2818,N,N,,'C/V\.C/(e)\,NOUN,bête,8
553,57,6,salvage,salvage,ADJ,2818,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,sauvage,8
554,57,7,.,.,PON,2818,Pnc,Pnc,,,PUNCT,.,9
555,58,1,de,de,PRE,2819,Pre,Pre,de,C/(e)\,ADP,de,10
556,58,2,la,la,DET:def,2819,Det,Det,le,C/V\,DET,le,10
557,58,3,premiere,premiere,ADJ:ord,2819,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10
558,58,4,eschiele,eschiele,NOM,2819,N,N,,/V\.'C/V\.C/(e)\,NOUN,eschelle,3
559,58,5,lor,lor,PRO:pers,2819,Prn,Prn$$,leur,C/V\,PRON,leur,10
560,58,6,ont,ont,VER,2819,Vfin,Vfin,avoir,/V\,VERB,avoir,10
561,58,7,fait,fait,VER,2819,Vpp,Vpp,faire,C/V\,VERB,faire,10
562,58,8,tel,tel,ADJ,2819,Adj,Adj,tel,C/V\,ADJ,tel,10
563,58,9,damage,damage,NOM,2819,N,N,,C/V\.'C/V\.C/(e)\,NOUN,dommage,8
564,59,1,quatre,quatre,ADJ:card,2820,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
565,59,2,cens,cens,ADJ:card,2820,QIs,QIs,cent,C/V\,NUM,cent,10
566,59,3,en,en,PRO:clit,2820,Prn,Prn$$,en2,/V\,PRON,en,10
567,59,4,ont,ont,VER,2820,Vfin,Vfin,avoir,/V\,VERB,avoir,10
568,59,5,mort,mort,NOM,2820,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
569,59,6,a,a,PRE,2820,Pre,Pre,à,/V\,ADP,à,10
570,59,7,dolor,dolor,NOM,2820,N,N,,C/V\.'C/V\,NOUN,douleur,8
571,59,8,et,et,CON:coord,2820,Crd,Crd,et,/V\,CCONJ,et,10
572,59,9,a,a,PRE,2820,Pre,Pre,à,/V\,ADP,à,10
573,59,10,rage,rage,NOM,2820,N,N,,'C/V\.C/(e)\,NOUN,rage,9
574,59,11,.,.,PON,2820,Pnc,Pnc,,,PUNCT,.,9
575,60,1,et,et,CON:coord,2821,Crd,Crd,et,/V\,CCONJ,et,10
576,60,2,qant,qant,ADV,2821,Sub,Sub,quand,C/V\,SCONJ,quand,10
577,60,3,dayres,dayres,NOM,2821,N,N,,'C/V\.C/e\,NOUN,Darius,2
578,60,4,le,le,PRO:pers,2821,Prn,Prn$$,le,C/(e)\,PRON,le,10
579,60,5,voit,voit,VER,2821,Vfin,Vfin,voir,C/V\,VERB,voir,10
580,60,6,",",",",PON,2821,Pnc,Pnc,,,PUNCT,",",9
581,60,7,a,a,PRE,2821,Vfin,Vfin,avoir,/V\,VERB,avoir,10
582,60,8,poi,poi,ADV,2821,N,N,,C/V\,PROPN|NOUN,poix|Poi|peu,-1
583,60,9,que,que,PROCON,2821,Sub,Sub,que,C/(e)\,SCONJ,que,10
584,60,10,il,il,PRO:pers,2821,Prn,Prn$,il,/V\,PRON,il,10
585,60,11,n',n',PRO:clit,2821,Neg,Neg$$,ne,C/\,ADV,ne,10
586,60,12,esrage,esrage,VER,2821,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,esrager,3
587,60,13,.,.,PON,2821,Pnc,Pnc,,,PUNCT,.,9
588,61,1,l',l',DET:def,2822,Det,Det,le,C/\,DET,le,10
589,61,2,eschiele,eschiele,NOM,2822,N,N,,/V\.'C/V\.C/(e)\,NOUN,eschelle,3
590,61,3,tholomé,tholomé,VER,2822,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
591,61,4,vint,vint,VER,2822,Vfin,Vfin,venir,C/V\,VERB,venir,10
592,61,5,aprés,aprés,ADV,2822,PrA,PrA,après,/V\.'C/V\,ADP,après,10
593,61,6,la,la,DET:def,2822,Det,Det,le,C/V\,DET,le,10
594,61,7,premiere,premiere,ADJ:ord,2822,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10
595,62,1,a,a,PRE,2823,Pre,Pre,à,/V\,ADP,à,10
596,62,2,une,une,DET:ndf,2823,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
597,62,3,autre,autre,ADJ,2823,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
