wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2007,plaist,plaist,106010,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
2008,qu',qu',106010,Sub,Sub,que,C/\,SCONJ,que,10
2009,a,a,106010,Pre,Pre,à,/V\,ADP,à,10
2010,tes,tes,106010,Det,Det,ton2,C/V\,DET,ton,10
2011,saiges,saiges,106010,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
2012,bien,bien,106010,Adv,Adv,bien,C/V\,ADV,bien,10
2013,vueillans,vueillans,106010,Adj,Adj,,C/V\.'C/V\,ADJ,vouloir,4
2014,faces,faces,106010,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
2015,d',d',106010,Pre,Pre,de,C/\,ADP,de,10
2016,ores,ores,106010,Adv,Adv,or2,'/V\.C/e\,ADV,or,10
2017,en,en,106010,Pre,Pre,en,/V\,ADP,en,10
2018,avant,avant,106010,PrA,PrA,avant,/V\.'C/V\,ADV,avant,10
2019,present,present,106011,Vfin,Vfin,présenter,C/V\.'C/V\,VERB,présenter,10
2020,des,des,106011,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2021,memoires,memoires,106011,N,N,,C/V\.'C/V\.C/e\,NOUN,mémoire,9
2022,escriptes,escriptes,106011,Vpp,Vpp,écrire,/V\.'C/V\.C/e\,VERB,écrire,10
2023,de,de,106011,Pre,Pre,de,C/(e)\,ADP,de,10
2024,ma,ma,106011,Det,Det,mon,C/V\,DET,mon,10
2025,dignité,dignité,106011,N,N,,C/V\.C/V\.'C/V\,NOUN,dignité,9
2026,.,.,106011,Pnc,Pnc,,,PUNCT,.,9
2027,C',c',106011,Prn,Prn,ce,C/\,PRON,ce,10
2028,est,est,106011,Vfin,Vfin,être,/V\,VERB,être,10
2029,chose,chose,106011,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2030,nottoire,nottoire,106011,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,notoire,9
2031,qu',qu',106012,Sub,Sub,que,C/\,SCONJ,que,10
2032,a,a,106012,Pre,Pre,à,/V\,ADP,à,10
2033,cil,cil,106012,Dem,Dem,cil,C/V\,PRON,cil,10
2034,qui,qui,106012,Qux,Qux,qui,C/V\,PRON,qui,10
2035,bien,bien,106012,Adv,Adv,bien,C/V\,ADV,bien,10
2036,se,se,106012,Prn,Prn$$,se,C/(e)\,PRON,se,10
2037,veult,veult,106012,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
2038,declairier,declairier,106012,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,déclarer,3
2039,apartient,apartient,106012,Vfin,Vfin,appartenir,/V\.C/V\.'C/V\,VERB,appartenir,10
2040,qu',qu',106012,Sub,Sub,que,C/\,SCONJ,que,10
2041,il,il,106012,Prn,Prn$,il,/V\,PRON,il,10
2042,specifie,specifie,106012,Vfin,Vfin,,C/V\.C/V\.'C/V\./(e)\,VERB,spécifier,9
2043,son,son,106012,Det,Det,son4,C/V\,DET,son,10
2044,premier,premier,106013,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,premier,10
2045,principe,principe,106013,N,N,,C/V\.'C/V\.C/(e)\,NOUN,principe,3
2046,;,;,106013,Pnc,Pnc,,,PUNCT,;,9
2047,si,si,106013,Adv,Adv,si4,C/V\,ADV,si,10
2048,commenceray,commenceray,106013,Vfin,Vfin,commencer,C/V\.C/V\.C/e\.'C/V\,VERB,commencer,10
2049,a,a,106013,Pre,Pre,à,/V\,ADP,à,10
2050,l',l',106013,Det,Det,le,C/\,DET,le,10
2051,introite,introite,106013,N,N,,/V\.'C/V\.C/(e)\,NOUN,introïte,9
2052,de,de,106013,Pre,Pre,de,C/(e)\,ADP,de,10
2053,mes,mes,106013,Det,Det,mon,C/V\,DET,mon,10
2054,gestes,gestes,106013,N,N,,'C/V\.C/e\,NOUN,geste,3
2055,.,.,106013,Pnc,Pnc,,,PUNCT,.,9
2056,Ou,ou,106014,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2057,temps,temps,106014,N,N,,C/V\,NOUN,temps,9
2058,du,du,106014,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2059,second,second,106014,Adj,Adj,,C/V\.'C/V\,ADJ,second,8
2060,aage,aage,106014,N,N,,/(V)\.'/V\,NOUN,âge,3
2061,",",",",106014,Pnc,Pnc,,,PUNCT,",",9
2062,lors,lors,106014,Adv,Adv,lors,C/V\,ADV,lors,10
2063,que,que,106014,Sub,Sub,que,C/(e)\,SCONJ,que,10
2064,la,la,106014,Det,Det,le,C/V\,DET,le,10
2065,lignee,lignee,106014,N,N,,C/V\.'C/V\./(e)\,NOUN,lignée,8
2066,Neptunus,neptunus,106014,N,N,,C/V\.C/V\.'C/V\,PROPN,Neptune,6
2067,regnoit,regnoit,106014,Vfin,Vfin,,C/V\.'C/V\,VERB,régner,9
2068,en,en,106014,Pre,Pre,en,/V\,ADP,en,10
2069,marche,marche,106015,N,N,,'C/V\.C/(e)\,NOUN,marche,3
2070,chevalereuse,chevalereuse,106015,Adj,Adj,,C/V\.C/V\.C/e\.'C/V\.C/(e)\,ADJ,chevalereux,9
2071,es,es,106015,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2072,habitacions,habitacions,106015,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,habitation,9
2073,aisiees,aisiees,106015,Vpp,Vpp,,/V\.'C/V\./e\,VERB,aiser,8
2074,",",",",106015,Pnc,Pnc,,,PUNCT,",",9
2075,quant,quant,106015,Sub,Sub,quand,C/V\,SCONJ,quand,10
2076,pour,pour,106015,Pre,Pre,pour,C/V\,ADP,pour,10
2077,cause,cause,106015,N,N,,'C/V\.C/(e)\,NOUN,cause,3
2078,de,de,106015,Pre,Pre,de,C/(e)\,ADP,de,10
2079,la,la,106015,Det,Det,le,C/V\,DET,le,10
2080,fille,fille,106016,N,N,,'C/V\.C/(e)\,NOUN,fille,3
2081,electee,electee,106016,Vpp,Vpp,,/V\.C/e\.'C/V\./(e)\,VERB,ellecer,-10
2082,transportee,transportee,106016,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,transporter,9
2083,par,par,106016,Pre,Pre,par,C/V\,ADP,par,10
2084,le,le,106016,Det,Det,le,C/(e)\,DET,le,10
2085,pastour,pastour,106016,N,N,,C/V\.'C/V\,NOUN,pasteur,9
2086,mescongneu,mescongneü,106016,Vpp,Vpp,méconnaître,C/V\.C/V\.C/(V)\.'/V\,VERB,méconnaître,10
2087,",",",",106016,Pnc,Pnc,,,PUNCT,",",9
2088,vindrent,vindrent,106016,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
2089,les,les,106016,Det,Det,le,C/V\,DET,le,10
2090,hoirs,hoirs,106017,N,N,,/V\,NOUN,hoir,9
2091,des,des,106017,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2092,fremis,fremis,106017,N,N,,C/V\.'C/V\,PROPN|NOUN,fourmi,5
2093,chevauchant,chevauchant,106017,Vprs,Vprs,chevaucher,C/V\.C/V\.'C/V\,VERB,chevaucher,10
2094,chevaulz,chevaulz,106017,N,N,,C/V\.'C/V\,NOUN,cheval,9
2095,de,de,106017,Pre,Pre,de,C/(e)\,ADP,de,10
2096,bois,bois,106017,N,N,,C/V\,NOUN,bois,8
2097,atout,atout,106017,PrA,PrA,atout,/V\.'C/V\,ADP,atout,10
2098,force,force,106017,N,N,,'C/V\.C/(e)\,NOUN,force,3
2099,d',d',106017,Pre,Pre,de,C/\,ADP,de,10
2100,armes,armes,106017,N,N,,'/V\.C/e\,NOUN,arme,3
2101,",",",",106017,Pnc,Pnc,,,PUNCT,",",9
2102,furent,furent,106018,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2103,par,par,106018,Pre,Pre,par,C/V\,ADP,par,10
2104,l',l',106018,Det,Det,le,C/\,DET,le,10
2105,escu,escu,106018,N,N,,/V\.'C/V\,NOUN,écu,9
2106,de,de,106018,Pre,Pre,de,C/(e)\,ADP,de,10
2107,Barat,barat,106018,N,N,,C/V\.'C/V\,NOUN,barat,9
2108,en,en,106018,Pre,Pre,en,/V\,ADP,en,10
2109,la,la,106018,Det,Det,le,C/V\,DET,le,10
2110,fin,fin,106018,N,N,,C/V\,PROPN|NOUN,fin,3
2111,vainqueurs,vainqueurs,106018,N,N,,C/V\.'C/V\,NOUN,vainqueur,9
2112,.,.,106018,Pnc,Pnc,,,PUNCT,.,9
2113,Adont,adont,106019,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
2114,d',d',106019,Pre,Pre,de,C/\,ADP,de,10
2115,icelle,icelle,106019,Dem,Dem,cil,/V\.'C/V\.C/(e)\,DET,cil,10
2116,terre,terre,106019,N,N,,'C/V\.C/(e)\,NOUN,terre,8
2117,fu,fu,106019,Vfin,Vfin,être,C/V\,VERB,être,10
2118,esrachié,esrachié,106019,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,esracher,9
2119,l',l',106019,Det,Det,le,C/\,DET,le,10
2120,arbre,arbre,106019,N,N,,'/V\.C/(e)\,NOUN,arbre,9
2121,d',d',106019,Pre,Pre,de,C/\,ADP,de,10
2122,or,or,106019,N,N,,/V\,NOUN,or,8
2123,que,que,106019,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
2124,les,les,106019,Det,Det,le,C/V\,DET,le,10
2125,dieux,dieux,106019,N,N,,C/V\,NOUN,dieu,3
2126,anciens,anciens,106019,Adj,Adj,,/V\.C/{V}\.'/V\,ADJ,ancien,9
2127,",",",",106019,Pnc,Pnc,,,PUNCT,",",9
2128,selon,selon,106020,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10
2129,les,les,106020,Det,Det,le,C/V\,DET,le,10
2130,chançons,chançons,106020,N,N,,C/V\.'C/V\,NOUN,chanson,9
2131,des,des,106020,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2132,poetes,poetes,106020,N,N,,C/V\.'C/V\.C/e\,NOUN,poète,9
2133,",",",",106020,Pnc,Pnc,,,PUNCT,",",9
2134,avoient,avoient,106020,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
2135,reservé,reservé,106020,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,réserver,8
2136,pour,pour,106020,Pre,Pre,pour,C/V\,ADP,pour,10
2137,leur,leur,106020,Det,Det,leur2,C/V\,DET,leur,10
2138,gloire,gloire,106020,N,N,,'C/V\.C/(e)\,NOUN,gloire,9
2139,",",",",106020,Pnc,Pnc,,,PUNCT,",",9
2140,duquel,duquel,106021,Pre+Qux,Pre+Qux,duquel,C/V\.'C/V\,ADP.PRON,de.lequel,11
2141,la,la,106021,Det,Det,le,C/V\,DET,le,10
2142,haultece,haultece,106021,N,N,,C/V\.'C/V\.C/(e)\,NOUN,hautesse,9
2143,de,de,106021,Pre,Pre,de,C/(e)\,ADP,de,10
2144,l',l',106021,Det,Det,le,C/\,DET,le,10
2145,ombre,ombre,106021,N,N,,'/V\.C/(e)\,NOUN,ombre,3
2146,s',s',106021,Prn,Prn$$,se,C/\,PRON,se,10
2147,espandoit,espandoit,106021,Vfin,Vfin,épandre,/V\.C/V\.'C/V\,VERB,épandre,10
2148,jusques,jusques,106021,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
2149,sus,sus,106021,PrA,PrA,sus,C/V\,ADP,sus,10
2150,les,les,106021,Det,Det,le,C/V\,DET,le,10
2151,contrees,contrees,106021,N,N,,C/V\.'C/V\./e\,NOUN,contrée,9
2152,lonctaines,lonctaines,106022,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,lointain,0
2153,.,.,106022,Pnc,Pnc,,,PUNCT,.,9
2154,Si,si,106022,Adv,Adv,si4,C/V\,ADV,si,10
2155,fus,fus,106022,Vfin,Vfin,être,C/V\,VERB,être,10
2156,lors,lors,106022,Adv,Adv,lors,C/V\,ADV,lors,10
2157,",",",",106022,Pnc,Pnc,,,PUNCT,",",9
2158,par,par,106022,Pre,Pre,par,C/V\,ADP,par,10
2159,estrange,estrange,106022,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,étrange,8
2160,fortune,fortune,106022,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fortune,8
2161,favorable,favorable,106022,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,favorable,9
2162,a,a,106022,Pre,Pre,à,/V\,ADP,à,10
2163,ycelle,ycelle,106022,Dem,Dem,cil,/V\.'C/V\.C/(e)\,DET,cil,10
2164,fremiere,fremiere,106022,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fourmière,6
2165,desireuse,desireuse,106023,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,désireux,9
2166,de,de,106023,Pre,Pre,de,C/(e)\,ADP,de,10
2167,vengence,vengence,106023,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vengeance,9
2168,",",",",106023,Pnc,Pnc,,,PUNCT,",",9
2169,ars,ars,106023,Vpp,Vpp,ardre,/V\,VERB,ardre,10
2170,",",",",106023,Pnc,Pnc,,,PUNCT,",",9
2171,destruis,destruis,106023,Vpp,Vpp,détruire,C/V\.'C/V\,VERB,détruire,10
2172,et,et,106023,Crd,Crd,et,/V\,CCONJ,et,10
2173,mis,mis,106023,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
2174,en,en,106023,Pre,Pre,en,/V\,ADP,en,10
2175,cendre,cendre,106023,N,N,,'C/V\.C/(e)\,NOUN,cendre,8
2176,.,.,106023,Pnc,Pnc,,,PUNCT,.,9
2177,Mais,mais,106023,Crd,Crd,mais,C/V\,CCONJ,mais,10
2178,non,non,106023,Neg,Neg,ne,C/V\,ADV,ne,10
2179,obstant,obstant,106023,Adv,Adv,obstant,/V\.'C/V\,ADV,obstant,10
2180,le,le,106024,Det,Det,le,C/(e)\,DET,le,10
2181,furieux,furieux,106024,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,furieux,9
2182,desir,desir,106024,N,N,,C/V\.'C/V\,NOUN,désir,8
2183,maling,maling,106024,Adj,Adj,,C/V\.'C/V\,ADJ,malin,9
2184,d',d',106024,Pre,Pre,de,C/\,ADP,de,10
2185,iceulz,iceulz,106024,Dem,Dem,cil,/V\.'C/V\,DET|PRON,cil,10
2186,fremis,fremis,106024,N,N,,C/V\.'C/V\,PROPN|NOUN,fourmi,5
2187,",",",",106024,Pnc,Pnc,,,PUNCT,",",9
2188,furent,furent,106024,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2189,aucuns,aucuns,106024,QIs,QIs,aucun,/V\.'C/V\,DET,aucun,10
2190,cultiveurs,cultiveurs,106024,N,N,,C/V\.C/V\.'C/V\,NOUN,cultiveur,9
2191,desireux,desireux,106025,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,désireux,9
2192,de,de,106025,Pre,Pre,de,C/(e)\,ADP,de,10
2193,noble,noble,106025,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10
2194,semence,semence,106025,N,N,,C/V\.'C/V\.C/(e)\,NOUN,semence,9
2195,",",",",106025,Pnc,Pnc,,,PUNCT,",",9
2196,voiant,voiant,106025,Vprs,Vprs,voir,C/V\.'C/V\,VERB,voir,10
2197,la,la,106025,Det,Det,le,C/V\,DET,le,10
2198,persecucion,persecucion,106025,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,persécution,9
2199,de,de,106025,Pre,Pre,de,C/(e)\,ADP,de,10
2200,la,la,106025,Det,Det,le,C/V\,DET,le,10
2201,noble,noble,106025,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10
2202,plante,plante,106026,N,N,,'C/V\.C/(e)\,NOUN,plante,3
2203,",",",",106026,Pnc,Pnc,,,PUNCT,",",9
2204,qui,qui,106026,Qux,Qux,qui,C/V\,PRON,qui,10
2205,par,par,106026,Pre,Pre,par,C/V\,ADP,par,10
2206,soubtil,soubtil,106026,Adj,Adj,,C/V\.'C/V\,ADJ,subtil,9
2207,art,art,106026,N,N,,/V\,NOUN,art,8
2208,emblerent,emblerent,106026,Vfin,Vfin,,/V\.'C/V\.C/e\,VERB,embler,9
2209,et,et,106026,Crd,Crd,et,/V\,CCONJ,et,10
2210,de,de,106026,Pre,Pre,de,C/(e)\,ADP,de,10
2211,leurs,leurs,106026,Det,Det,leur2,C/V\,DET,leur,10
2212,mains,mains,106026,N,N,,C/V\,NOUN,main,8
2213,ravirent,ravirent,106026,Vfin,Vfin,ravir,C/V\.'C/V\.C/e\,VERB,ravir,10
2214,en,en,106026,Pre,Pre,en,/V\,ADP,en,10
2215,assez,assez,106027,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
2216,quantité,quantité,106027,N,N,,C/V\.C/V\.'C/V\,NOUN,quantité,9
2217,des,des,106027,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2218,vergettes,vergettes,106027,N,N,,C/V\.'C/V\.C/e\,NOUN,vergette,9
2219,et,et,106027,Crd,Crd,et,/V\,CCONJ,et,10
2220,des,des,106027,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2221,gittons,gittons,106027,N,N,,C/V\.'C/V\,PROPN|NOUN,jeton,6
2222,cueillis,cueillis,106027,Vpp,Vpp,cueillir,C/V\.'C/V\,VERB,cueillir,10
2223,sur,sur,106027,PrA,PrA,sur,C/V\,ADP,sur,10
2224,le,le,106027,Det,Det,le,C/(e)\,DET,le,10
2225,hault,hault,106027,Adj,Adj,haut,C/V\,ADJ,haut,10
2226,sommeton,sommeton,106027,N,N,,C/V\.C/e\.'C/V\,NOUN,sommeton,9
2227,d',d',106028,Pre,Pre,de,C/\,ADP,de,10
2228,ycellui,ycellui,106028,Dem,Dem,cil,/V\.C/e\.'C/V\,DET,cil,10
2229,seigneuri,seigneuri,106028,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,seigneuri,8
2230,noble,noble,106028,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10
2231,arbre,arbre,106028,N,N,,'/V\.C/(e)\,NOUN,arbre,9
2232,.,.,106028,Pnc,Pnc,,,PUNCT,.,9
2233,Et,et,106028,Crd,Crd,et,/V\,CCONJ,et,10
2234,comme,comme,106028,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2235,le,le,106028,Det,Det,le,C/(e)\,DET,le,10
2236,dieu,dieu,106028,N,N,,C/V\,NOUN,dieu,8
2237,Pelagus,pelagus,106028,N,N,,C/V\.C/V\.'C/V\,PROPN,Pelagus,-10
2238,fust,fust,106028,Vfin,Vfin,être,C/V\,VERB,être,10
2239,consentant,consentant,106029,Vprs,Vprs,consentir,C/V\.C/V\.'C/V\,VERB,consentir,10
2240,d',d',106029,Pre,Pre,de,C/\,ADP,de,10
2241,icellui,icellui,106029,Dem,Dem,cil,/V\.C/e\.'C/V\,DET,cil,10
2242,larrecin,larrecin,106029,N,N,,C/V\.C/e\.'C/V\,NOUN,larcin,9
2243,",",",",106029,Pnc,Pnc,,,PUNCT,",",9
2244,leur,leur,106029,Prn,Prn$$,leur,C/V\,PRON,leur,10
2245,donna,donna,106029,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
2246,voie,voie,106029,N,N,,'C/V\./(e)\,NOUN,voie,8
2247,et,et,106029,Crd,Crd,et,/V\,CCONJ,et,10
2248,passage,passage,106029,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,3
2249,par,par,106029,Pre,Pre,par,C/V\,ADP,par,10
2250,sa,sa,106029,Det,Det,son4,C/V\,DET,son,10
2251,terre,terre,106029,N,N,,'C/V\.C/(e)\,NOUN,terre,8
2252,.,.,106029,Pnc,Pnc,,,PUNCT,.,9
2253,Si,si,106030,Adv,Adv,si4,C/V\,ADV,si,10
2254,s',s',106030,Prn,Prn$$,se,C/\,PRON,se,10
2255,i,i,106030,Prn,Prn$$,y2,/V\,PRON,y,10
2256,transporterent,transporterent,106030,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/e\,VERB,transporter,9
2257,",",",",106030,Pnc,Pnc,,,PUNCT,",",9
2258,espandans,espandans,106030,Vprs,Vprs,épandre,/V\.C/V\.'C/V\,VERB,épandre,10
2259,en,en,106030,Pre,Pre,en,/V\,ADP,en,10
2260,diverses,diverses,106030,QIs,QIs,divers,C/V\.'C/V\.C/e\,DET,divers,10
2261,contrees,contrees,106030,N,N,,C/V\.'C/V\./e\,NOUN,contrée,9
2262,",",",",106030,Pnc,Pnc,,,PUNCT,",",9
2263,esquelles,esquelles,106030,Pre+Qux,Pre+Qux,en.lequel,/V\.'C/V\.C/e\,ADP.PRON,en.lequel,10
2264,par,par,106030,Pre,Pre,par,C/V\,ADP,par,10
2265,grant,grant,106031,Adj,Adj,grand,C/V\,ADJ,grand,10
2266,digneté,digneté,106031,N,N,,C/V\.C/e\.'C/V\,NOUN,dignité,6
2267,les,les,106031,Prn,Prn,le,C/V\,PRON,le,10
2268,planterent,planterent,106031,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,planter,9
2269,en,en,106031,Pre,Pre,en,/V\,ADP,en,10
2270,mains,mains,106031,QIs,QIs,maint,C/V\,DET,maint,10
2271,vergiers,vergiers,106031,N,N,,C/V\.'C/V\,NOUN,verger,9
2272,et,et,106031,Crd,Crd,et,/V\,CCONJ,et,10
2273,firent,firent,106031,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
2274,greffes,greffes,106031,N,N,,'C/V\.C/e\,NOUN,greffe,6
2275,de,de,106031,Pre,Pre,de,C/(e)\,ADP,de,10
2276,nouvelles,nouvelles,106032,Adj,Adj,nouveau,C/V\.'C/V\.C/e\,ADJ,nouveau,10
2277,entes,entes,106032,N,N,,'/V\.C/e\,NOUN,ente,8
2278,que,que,106032,Qux,Qux,que,C/(e)\,PRON,que,10
2279,fort,fort,106032,Adv,Adv,fort,C/V\,ADV,fort,10
2280,ilz,ilz,106032,Prn,Prn$,il,/V\,PRON,il,10
2281,cloirent,cloirent,106032,Vfin,Vfin,clore,'C/V\.C/e\,VERB,clore,10
2282,d',d',106032,Pre,Pre,de,C/\,ADP,de,10
2283,espineuses,espineuses,106032,Adj,Adj,,/V\.C/V\.'C/V\.C/e\,ADJ,épineux,9
2284,haies,haies,106032,N,N,,'C/V\./e\,NOUN,haie,8
2285,pour,pour,106032,Pre,Pre,pour,C/V\,ADP,pour,10
2286,obvier,obvier,106032,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,obvier,9
2287,aux,aux,106033,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2288,loisirs,loisirs,106033,N,N,,C/V\.'C/V\,NOUN,loisir,9
2289,des,des,106033,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2290,rapineulx,rapineulx,106033,N,N,,C/V\.C/V\.'C/V\,NOUN,rapinel,-10
2291,.,.,106033,Pnc,Pnc,,,PUNCT,.,9
2292,Et,et,106033,Crd,Crd,et,/V\,CCONJ,et,10
2293,ainsi,ainsi,106033,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2294,",",",",106033,Pnc,Pnc,,,PUNCT,",",9
2295,malgré,malgré,106033,PrA,PrA,malgré,C/V\.'C/V\,ADP|ADV,malgré,10
2296,les,les,106033,Det,Det,le,C/V\,DET,le,10
2297,influences,influences,106033,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,influence,9
2298,fortunees,fortunees,106033,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\,VERB,fortuné,2
2299,",",",",106033,Pnc,Pnc,,,PUNCT,",",9
2300,fu,fu,106033,Vfin,Vfin,être,C/V\,VERB,être,10
2301,renouvellee,renouvellee,106034,Vpp,Vpp,,C/V\.C/V\.C/e\.'C/V\./(e)\,VERB,renouveler,9
2302,en,en,106034,Pre,Pre,en,/V\,ADP,en,10
2303,plusieurs,plusieurs,106034,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
2304,lieux,lieux,106034,N,N,,C/V\,NOUN,lieu,3
2305,la,la,106034,Det,Det,le,C/V\,DET,le,10
2306,haulte,haulte,106034,Adj,Adj,haut,'C/V\.C/(e)\,ADJ,haut,10
2307,plante,plante,106034,N,N,,'C/V\.C/(e)\,NOUN,plante,3
2308,",",",",106034,Pnc,Pnc,,,PUNCT,",",9
2309,dont,dont,106034,Qux,Qux,dont,C/V\,PRON,dont,10
2310,puis,puis,106034,PrA,PrA,puis,C/V\,ADP|ADV,puis,10
2311,une,une,106034,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2312,vergete,vergete,106034,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vergette,9
2313,tant,tant,106035,QIs,QIs,tant,C/V\,ADV,tant,10
2314,crut,crut,106035,Vfin,Vfin,croître,C/V\,VERB,croître,10
2315,es,es,106035,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2316,marches,marches,106035,N,N,,'C/V\.C/e\,NOUN,marche,3
2317,d',d',106035,Pre,Pre,de,C/\,ADP,de,10
2318,Europpe,europpe,106035,N,N,,/(V)\./V\.'C/V\.C/(e)\,PROPN,Europe,9
2319,en,en,106035,Pre,Pre,en,/V\,ADP,en,10
2320,la,la,106035,Det,Det,le,C/V\,DET,le,10
2321,terre,terre,106035,N,N,,'C/V\.C/(e)\,NOUN,terre,8
2322,latine,latine,106035,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,latin,8
2323,que,que,106035,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
2324,la,la,106035,Det,Det,le,C/V\,DET,le,10
2325,hautece,hautece,106035,N,N,,C/V\.'C/V\.C/(e)\,NOUN,hautesse,9
2326,d',d',106036,Pre,Pre,de,C/\,ADP,de,10
2327,elle,elle,106036,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
2328,obombra,obombra,106036,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,obombrer,9
2329,tout,tout,106036,QIs,QIs,tout,C/V\,DET,tout,10
2330,le,le,106036,Det,Det,le,C/(e)\,DET,le,10
2331,monde,monde,106036,N,N,,'C/V\.C/(e)\,NOUN,monde,8
2332,et,et,106036,Crd,Crd,et,/V\,CCONJ,et,10
2333,preceda,preceda,106036,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,précéder,9
2334,sans,sans,106036,Pre,Pre,sans,C/V\,ADP,sans,10
2335,comparoison,comparoison,106036,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,comparaison,9
2336,sa,sa,106036,Det,Det,son4,C/V\,DET,son,10
2337,premiere,premiere,106037,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10
2338,racine,racine,106037,N,N,,C/V\.'C/V\.C/(e)\,NOUN,racine,3
2339,.,.,106037,Pnc,Pnc,,,PUNCT,.,9
2340,CY,cy,107001,Adv,Adv,ci,C/V\,ADV,ci,10
2341,DEVISE,devise,107001,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,Devise,-10
2342,LA,la,107001,Det,Det,le,C/V\,DET,le,10
2343,DAME,dame,107001,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2344,COURONNEE,couronnee,107001,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,couronner,9
2345,DE,de,107001,Pre,Pre,de,C/(e)\,ADP,de,10
2346,SON,son,107001,Det,Det,son4,C/V\,DET,son,10
2347,COMMENCEMENT,commencement,107001,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,commencement,9
