wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
705,104,4,petit,petit,202,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
706,104,5,m',m',202,Prn,Prn$$,me,C/\,PRON,me,10
707,104,6,entendez,entendez,202,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
708,104,7,.,.,202,Pnc,Pnc,,,PUNCT,.,9
709,105,1,se,se,203,Sub,Sub,si3,C/(e)\,SCONJ,si,10
710,105,2,vous,vous,203,Prn,Prn,vous,C/V\,PRON,vous,10
711,105,3,jhesucrist,jhesucrist,203,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,Jésus-Christ,6
712,105,4,me,me,203,Prn,Prn$$,me,C/(e)\,PRON,me,10
713,105,5,rendez,rendez,203,Vfin,Vfin,rendre,C/V\.'C/V\,VERB,rendre,10
714,106,1,trente,trente,204,QIs,QIs,trente,'C/V\.C/(e)\,NUM,trente,10
715,106,2,deniers,deniers,204,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,9
716,106,3,vous,vous,204,Prn,Prn$$,vous,C/V\,PRON,vous,10
717,106,4,en,en,204,Prn,Prn$$,en2,/V\,PRON,en,10
718,106,5,dourrai,dourrai,204,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
719,106,6,.,.,204,Pnc,Pnc,,,PUNCT,.,9
720,107,1,maintenant,maintenant,205,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
721,107,2,le,le,205,Prn,Prn$$,le,C/(e)\,PRON,le,10
722,107,3,vous,vous,205,Prn,Prn$$,vous,C/V\,PRON,vous,10
723,107,4,livrerai,livrerai,205,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,livrer,9
724,107,5,.,.,205,Pnc,Pnc,,,PUNCT,.,9
725,108,1,bailliez,bailliez,206,Vfin,Vfin,bailler,C/V\.'C/V\,VERB,bailler,10
726,108,2,les,les,206,Prn,Prn%%,le,C/V\,PRON,le,10
727,108,3,moy,moy,206,Prn,Prn,moi,C/V\,PRON,moi,10
