wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1644,ce,ce,PRO:invar,33,Prn,Prn,ce,C/(e)\,PRON,ce,10
1645,que,que,PROCON,33,Qux,Qux,que,C/(e)\,PRON,que,10
1646,il,il,PRO:pers:suj:3:masc:pl,33,Prn,Prn$,il,/V\,PRON,il,10
1647,devroient,devroient,VER:cond:3:pl,33,Vfin,Vfin,devoir2,C/V\.'C/V\./e\,VERB,devoir,10
1648,rendre,rendre,VER:infi,33,Vinf,Vinf,rendre,'C/V\.C/(e)\,VERB,rendre,10
1649,.,.,PON,33,Pnc,Pnc,,,PUNCT,.,9
1650,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
1651,me,me,PRO:pers:obj:1:sg:unb,34,Prn,Prn$$,me,C/(e)\,PRON,me,10
1652,dist,dist,VER:simp:3:sg,34,Vfin,Vfin,dire,C/V\,VERB,dire,10
1653,que,que,PROCON,34,Sub,Sub,que,C/(e)\,SCONJ,que,10
1654,je,je,PRO:pers:suj:1:sg:unb,34,Prn,Prn$,je,C/(e)\,PRON,je,10
1655,deisse,deisse,VER:subi:1:sg,34,Vfin,Vfin,dire,C/(V)\.'/V\.C/(e)\,VERB,dire,10
1656,au,au,PREDET:a:obj:masc:sg,34,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1657,roy,roy,NOM:obj:masc:sg,34,N,N,,C/V\,NOUN,roi,8
1658,tibaut,tibaut,NPR:obj:masc:sg,34,N,N,,C/V\.'C/V\,NOUN,Thibaut,2
1659,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1660,de,de,PRE,34,Pre,Pre,de,C/(e)\,ADP,de,10
1661,par,par,PRE,34,Pre,Pre,par,C/V\,ADP,par,10
1662,li,li,PRO:pers:obj:3:masc:sg:bet,34,Prn,Prn,li,C/V\,PRON,li,10
1663,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1664,que,que,PROCON,34,Sub,Sub,que,C/(e)\,SCONJ,que,10
1665,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
1666,se,se,PROCON,34,Prn,Prn$$,se,C/(e)\,PRON,se,10
1667,preist,preist,VER:subi:3:sg,34,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
1668,garde,garde,NOM:obj:femi:sg,34,N,N,,'C/V\.C/(e)\,NOUN,garde,8
1669,a,a,PRE,34,Pre,Pre,à,/V\,ADP,à,10
1670,la,la,DET:def:obj:femi:sg,34,Det,Det,le,C/V\,DET,le,10
1671,meson,meson,NOM:obj:femi:sg,34,N,N,,C/V\.'C/V\,NOUN,maison,9
1672,des,des,PREDET:de:obj:masc:pl,34,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1673,preescheurs,preescheurs,NOM:obj:masc:pl,34,N,N,,C/(V)\./V\.'C/V\,NOUN,prêcheur,0
1674,de,de,PRE,34,Pre,Pre,de,C/(e)\,ADP,de,10
1675,provins,provins,NPR:obj:masc:sg,34,N,N,,C/V\.'C/V\,NOUN,provin,8
1676,que,que,PROCON,34,Qux,Qux,que,C/(e)\,PRON,que,10
1677,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
1678,faisoit,faisoit,VER:impf:3:sg,34,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
1679,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1680,que,que,PROCON,34,Sub,Sub,que,C/(e)\,SCONJ,que,10
1681,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
1682,n,n,PRO:clit,34,Neg,Neg$$,ne,C/\,ADV,ne,10
1683,encombrast,encombrast,VER:subi:3:sg,34,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,encombrer,9
1684,l,l',DET:def:obj:femi:sg,34,Det,Det,le,C/\,DET,le,10
1685,ame,ame,NOM:obj:femi:sg,34,N,N,,'/V\.C/(e)\,NOUN,âme,3
1686,de,de,PRE,34,Pre,Pre,de,C/(e)\,ADP,de,10
1687,li,li,PRO:pers:obj:3:masc:sg:bet,34,Prn,Prn,li,C/V\,PRON,li,10
1688,pour,pour,PRE,34,Pre,Pre,pour,C/V\,ADP,pour,10
1689,les,les,DET:def:obj:masc:pl,34,Det,Det,le,C/V\,DET,le,10
1690,granz,granz,ADJ:obj:masc:pl,34,Adj,Adj,grand,C/V\,ADJ,grand,10
1691,deniers,deniers,NOM:obj:masc:pl,34,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,8
1692,que,que,PROCON,34,Qux,Qux,que,C/(e)\,PRON,que,10
1693,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
1694,y,y,PRO:clit,34,Prn,Prn$$,y2,/V\,PRON,y,10
1695,metoit,metoit,VER:impf:3:sg,34,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
1696,.,.,PON,34,Pnc,Pnc,,,PUNCT,.,9
1697,',',PON:cit,34,Pnc,Pnc,,,PUNCT,',9
1698,car,car,CON:coord,34,Crd,Crd,car,C/V\,CCONJ,car,10
1699,les,les,DET:def:suj:masc:pl,34,Det,Det,le,C/V\,DET,le,10
1700,sages,sages,ADJ:suj:masc:pl,34,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
1701,homes,homes,NOM:suj:masc:pl,34,N,N,,'/V\.C/e\,NOUN,homme,8
1702,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1703,tandisque,tandisque,CON:subord,34,Sub,Sub,tandisque,C/V\.'C/V\.C/(e)\,SCONJ,tandisque,10
1704,il,il,PRO:pers:suj:3:masc:pl,34,Prn,Prn$,il,/V\,PRON,il,10
1705,vivent,vivent,VER:pres:3:pl,34,Vfin,Vfin,vivre,'C/V\.C/e\,VERB,vivre,10
1706,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1707,doivent,doivent,VER:pres:3:pl,34,Vfin,Vfin,devoir2,'C/V\.C/e\,VERB,devoir,10
1708,faire,faire,VER:infi,34,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1709,du,du,PREDET:de:obj:masc:sg,34,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1710,leur,leur,PRO:poss:obj:masc:sg,34,Adj,Adj,leur2,C/V\,ADJ,leur,10
1711,aussi,aussi,ADV,34,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
1712,comme,comme,CON:subord,34,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1713,executeurz,executeurz,NOM:suj:masc:pl,34,N,N,,/V\.C/e\.C/V\.'C/V\,NOUN,exécuteur,9
1714,en,en,PRO:clit,34,Prn,Prn$$,en2,/V\,PRON,en,10
1715,devroient,devroient,VER:cond:3:pl,34,Vfin,Vfin,devoir2,C/V\.'C/V\./e\,VERB,devoir,10
1716,faire,faire,VER:infi,34,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1717,.,.,PON,34,Pnc,Pnc,,,PUNCT,.,9
1718,c,c',PRO:invar,34,Prn,Prn,ce,C/\,PRON,ce,10
1719,est,est,VER:pres:3:sg,34,Vfin,Vfin,être,/V\,VERB,être,10
1720,a,a,PRE,34,Pre,Pre,à,/V\,ADP,à,10
1721,savoir,savoir,VER:infi,34,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10
1722,que,que,PROCON,34,Sub,Sub,que,C/(e)\,SCONJ,que,10
1723,les,les,DET:def:suj:masc:pl,34,Det,Det,le,C/V\,DET,le,10
1724,bons,bons,ADJ:suj:masc:pl,34,Adj,Adj,bon,C/V\,ADJ,bon,10
1725,executeurs,executeurs,NOM:suj:masc:pl,34,N,N,,/V\.C/e\.C/V\.'C/V\,NOUN,exécuteur,9
1726,desfont,desfont,VER:pres:3:pl,34,Vfin,Vfin,défaire,C/V\.'C/V\,VERB,défaire,10
1727,premierement,premierement,ADV,34,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,premièrement,9
1728,les,les,DET:def:obj:masc:pl,34,Det,Det,le,C/V\,DET,le,10
1729,torsfaiz,torsfaiz,NOM:obj:masc:pl,34,N,N,,C/V\.'C/V\,NOUN,torfait,9
1730,au,au,PREDET:a:obj:masc:sg,34,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1731,mort,mort,VER:pper:masc:sg,34,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
1732,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1733,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1734,rendent,rendent,VER:pres:3:pl,34,Vfin,Vfin,rendre,'C/V\.C/e\,VERB,rendre,10
1735,l,l',DET:def:obj:masc:sg,34,Det,Det,le,C/\,DET,le,10
1736,autrui,autrui,PRO:invar,34,Adj,Adj,autrui,/V\.'C/V\,ADJ,autrui,10
1737,chatel,chatel,NOM:obj:masc:sg,34,N,N,,C/V\.'C/V\,NOUN,chatel,3
1738,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1739,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1740,du,du,PREDET:de:obj:masc:sg,34,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1741,remenant,remenant,NOM:obj:masc:sg,34,N,N,,C/V\.C/e\.'C/V\,NOUN,remanant,8
1742,de,de,PRE,34,Pre,Pre,de,C/(e)\,ADP,de,10
1743,l,l',DET:def:obj:masc:sg,34,Det,Det,le,C/\,DET,le,10
1744,avoir,avoir,VER:infi,34,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10
1745,au,au,PREDET:a:obj:masc:sg,34,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1746,mort,mort,VER:pper:masc:sg,34,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
1747,",",",",PON,34,Pnc,Pnc,,,PUNCT,",",9
1748,font,font,VER:pres:3:pl,34,Vfin,Vfin,faire,C/V\,VERB,faire,10
1749,aumosnes,aumosnes,NOM:obj:femi:pl,34,N,N,,/V\.'C/V\.C/e\,NOUN,aumône,8
1750,"""","""",PON:cit,34,Pnc,Pnc,,,PUNCT,"""",9
1751,.,.,PON,34,Pnc,Pnc,,,PUNCT,.,9
1752,le,le,DET:def:suj:masc:sg,35,Det,Det,le,C/(e)\,DET,le,10
1753,saint,saint,ADJ:suj:masc:sg,35,Adj,Adj,saint,C/V\,ADJ,saint,10
1754,roy,roy,NOM:suj:masc:sg,35,N,N,,C/V\,NOUN,roi,8
1755,fut,fut,VER:simp:3:sg,35,Vfin,Vfin,être,C/V\,VERB,être,10
1756,a,a,PRE,35,Pre,Pre,à,/V\,ADP,à,10
1757,corbeil,corbeil,NPR:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,corbeau,5
1758,a,a,PRE,35,Pre,Pre,à,/V\,ADP,à,10
1759,une,une,DET:ndf:obj:femi:sg,35,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1760,penthecouste,penthecouste,NOM:obj:femi:sg,35,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,pentecôte,3
1761,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1762,la,la,ADV,35,Adv,Adv,là,C/V\,ADV,là,10
1763,ou,ou,PROCON,35,Qux,Qux,où,/V\,PRON,où,10
1764,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\,PRON,il,10
1765,ot,ot,VER:simp:3:sg,35,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1766,quatorze,quatorze,ADJ:card,35,QIs,QIs,quatorze,C/V\.'C/V\.C/(e)\,NUM,quatorze,10
1767,vins,vins,ADJ:card,35,QIs,QIs,vingt,C/V\,NUM,vingt,10
1768,chevaliers,chevaliers,NOM:obj:masc:pl,35,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
1769,.,.,PON,35,Pnc,Pnc,,,PUNCT,.,9
1770,le,le,DET:def:suj:masc:sg,35,Det,Det,le,C/(e)\,DET,le,10
1771,roy,roy,NOM:suj:masc:sg,35,N,N,,C/V\,NOUN,roi,8
1772,descendi,descendi,VER:simp:3:sg,35,Vfin,Vfin,descendre,C/V\.C/V\.'C/V\,VERB,descendre,10
1773,apres,aprés,PRE,35,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1774,manger,manger,VER:infi,35,Vinf,Vinf,manger,C/V\.'C/V\,VERB,manger,10
1775,ou,ou,PREDET:en:obj:masc:sg,35,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1776,prael,prael,NOM:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,préau,9
1777,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1778,desouz,desouz,ADV,35,PrA,PrA,dessous,C/e\.'C/V\,ADP,dessous,10
1779,la,la,DET:def:obj:femi:sg,35,Det,Det,le,C/V\,DET,le,10
1780,chapelle,chapelle,NOM:obj:femi:sg,35,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chapelle,8
1781,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1782,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1783,parloit,parloit,VER:impf:3:sg,35,Vfin,Vfin,parler,C/V\.'C/V\,VERB,parler,10
1784,a,a,PRE,35,Pre,Pre,à,/V\,ADP,à,10
1785,l,l',DET:def:obj:masc:sg,35,Det,Det,le,C/\,DET,le,10
1786,uys,uys,NOM:obj:masc:sg,35,N,N,,/V\,NOUN,huis,9
1787,de,de,PRE,35,Pre,Pre,de,C/(e)\,ADP,de,10
1788,la,la,DET:def:obj:femi:sg,35,Det,Det,le,C/V\,DET,le,10
1789,porte,porte,NOM:obj:femi:sg,35,N,N,,'C/V\.C/(e)\,NOUN,porte,8
1790,au,au,PREDET:a:obj:masc:sg,35,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1791,conte,conte,NOM:obj:masc:sg,35,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1792,de,de,PRE,35,Pre,Pre,de,C/(e)\,ADP,de,10
1793,bretaigne,bretaigne,NPR:obj:femi:sg,35,N,N,,C/V\.'C/V\.C/(e)\,NOUN,Bretagne,5
1794,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1795,le,le,DET:def:obj:masc:sg,35,Det,Det,le,C/(e)\,DET,le,10
1796,pere,pere,NOM:obj:masc:sg,35,N,N,,'C/V\.C/(e)\,NOUN,père,3
1797,au,au,PREDET:a:obj:masc:sg,35,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1798,duc,duc,NOM:obj:masc:sg,35,N,N,,C/V\,NOUN,duc,8
1799,qui,qui,PROCON,35,Qux,Qux,qui,C/V\,PRON,qui,10
1800,ore,ore,ADV,35,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
1801,est,est,VER:pres:3:sg,35,Vfin,Vfin,être,/V\,VERB,être,10
1802,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1803,que,que,PROCON,35,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
1804,dieu,dieu,NOM:suj:masc:sg,35,N,N,,C/V\,PROPN,Dieu,3
1805,gart,gart,VER:subp:3:sg,35,Vfin,Vfin,garder,C/V\,VERB,garder,10
1806,.,.,PON,35,Pnc,Pnc,,,PUNCT,.,9
1807,la,la,ADV,35,Adv,Adv,là,C/V\,ADV,là,10
1808,me,me,PRO:pers:obj:1:sg:unb,35,Prn,Prn$$,me,C/(e)\,PRON,me,10
1809,vint,vint,VER:simp:3:sg,35,Vfin,Vfin,venir,C/V\,VERB,venir,10
1810,querre,querre,VER:infi,35,Vinf,Vinf,quérir,'C/V\.C/(e)\,VERB,quérir,10
1811,mestre,mestre,NOM:suj:masc:sg,35,N,N,,'C/V\.C/(e)\,NOUN,maître,8
1812,robert,robert,NPR:suj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,Robert,2
1813,de,de,PRE,35,Pre,Pre,de,C/(e)\,ADP,de,10
1814,cerbon,cerbon,NPR:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,cerbon,-10
1815,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1816,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1817,me,me,PRO:pers:obj:1:sg:unb,35,Prn,Prn$$,me,C/(e)\,PRON,me,10
1818,prist,prist,VER:simp:3:sg,35,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
1819,par,par,PRE,35,Pre,Pre,par,C/V\,ADP,par,10
1820,le,le,DET:def:obj:masc:sg,35,Det,Det,le,C/(e)\,DET,le,10
1821,cor,cor,NOM:obj:masc:sg,35,N,N,,C/V\,NOUN,cor,3
1822,de,de,PRE,35,Pre,Pre,de,C/(e)\,ADP,de,10
1823,mon,mon,DET:poss:obj:masc:sg,35,Det,Det,mon,C/V\,DET,mon,10
1824,mantel,mantel,NOM:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,manteau,8
1825,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1826,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1827,me,me,PRO:pers:obj:1:sg:unb,35,Prn,Prn$$,me,C/(e)\,PRON,me,10
1828,mena,mena,VER:simp:3:sg,35,Vfin,Vfin,mener,C/V\.'C/V\,VERB,mener,10
1829,au,au,PREDET:a:obj:masc:sg,35,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1830,roy,roy,NOM:obj:masc:sg,35,N,N,,C/V\,NOUN,roi,8
1831,.,.,PON,35,Pnc,Pnc,,,PUNCT,.,9
1832,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1833,tuit,tuit,DET:ind:suj:masc:pl,35,QIs,QIs,tout,C/V\,DET,tout,10
1834,li,li,DET:def:suj:masc:pl,35,Det,Det,le,C/V\,DET,le,10
1835,autre,autre,ADJ:suj:masc:pl,35,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1836,chevalier,chevalier,NOM:suj:masc:pl,35,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
1837,vindrent,vindrent,VER:simp:3:pl,35,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
1838,apres,aprés,PRE,35,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1839,nous,nous,PRO:pers:1:pl,35,Prn,Prn,nous,C/V\,PRON,nous,10
1840,.,.,PON,35,Pnc,Pnc,,,PUNCT,.,9
1841,lors,lors,ADV,35,Adv,Adv,lors,C/V\,ADV,lors,10
1842,demandai,demandai,VER:simp:1:sg,35,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10
1843,-,-,PON,35,Pnc,Pnc,,,PUNCT,-,9
1844,je,je,PRO:pers:suj:1:sg:unb,35,Prn,Prn,je,C/(e)\,PRON,je,10
1845,a,a,PRE,35,Pre,Pre,à,/V\,ADP,à,10
1846,mestre,mestre,NOM:obj:masc:sg,35,N,N,,'C/V\.C/(e)\,NOUN,maître,8
1847,robert,robert,NPR:obj:masc:sg,35,N,N,,C/V\.'C/V\,PROPN|NOUN,Robert,8
1848,.,.,PON,35,Pnc,Pnc,,,PUNCT,.,9
1849,',',PON:cit,35,Pnc,Pnc,,,PUNCT,',9
1850,mestre,mestre,NOM:suj:masc:sg,35,N,N,,'C/V\.C/(e)\,NOUN,maître,8
1851,robert,robert,NPR:suj:masc:sg,35,N,N,,C/V\.'C/V\,PROPN|NOUN,Robert,8
1852,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1853,que,que,PROCON,35,Qux,Qux,que,C/(e)\,PRON,que,10
1854,me,me,PRO:pers:obj:1:sg:unb,35,Prn,Prn$$,me,C/(e)\,PRON,me,10
1855,voulez,voulez,VER:pres:2:pl,35,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1856,-,-,PON,35,Pnc,Pnc,,,PUNCT,-,9
1857,vous,vous,PRO:pers:2:pl,35,Prn,Prn,vous,C/V\,PRON,vous,10
1858,?,?,PON,35,Pnc,Pnc,,,PUNCT,?,9
1859,"""","""",PON:cit,35,Pnc,Pnc,,,PUNCT,"""",9
1860,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1861,me,me,PRO:pers:obj:1:sg:unb,35,Prn,Prn$$,me,C/(e)\,PRON,me,10
1862,dist,dist,VER:simp:3:sg,35,Vfin,Vfin,dire,C/V\,VERB,dire,10
1863,:,:,PON,35,Pnc,Pnc,,,PUNCT,:,9
1864,',',PON:cit,35,Pnc,Pnc,,,PUNCT,',8
1865,je,je,PRO:pers:suj:1:sg:unb,35,Prn,Prn$,je,C/(e)\,PRON,je,10
1866,vous,vous,PRO:pers:2:pl,35,Prn,Prn$$,vous,C/V\,PRON,vous,10
1867,veil,veil,VER:pres:1:sg,35,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1868,demander,demander,VER:infi,35,Vinf,Vinf,demander,C/V\.C/V\.'C/V\,VERB,demander,10
1869,se,se,PROCON,35,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1870,le,le,DET:def:suj:masc:sg,35,Det,Det,le,C/(e)\,DET,le,10
1871,roy,roy,NOM:suj:masc:sg,35,N,N,,C/V\,NOUN,roi,8
1872,se,se,PROCON,35,Prn,Prn$$,se,C/(e)\,PRON,se,10
1873,seoit,seoit,VER:impf:3:sg,35,Vfin,Vfin,seoir,C/(V)\.'/V\,VERB,seoir,10
1874,en,en,PRO:clit,35,Pre,Pre,en,/V\,ADP,en,10
1875,cest,cest,DET:demo:obj:masc:sg,35,Dem,Dem,cist,C/V\,DET,cist,10
1876,prael,prael,NOM:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,préau,9
1877,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1878,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1879,vous,vous,PRO:pers:2:pl,35,Prn,Prn$,vous,C/V\,PRON,vous,10
1880,vous,vous,PRO:pers:2:pl,35,Prn,Prn$$,vous,C/V\,PRON,vous,10
1881,aliez,aliez,VER:impf:2:pl,35,Vfin,Vfin,aller,/V\.C/V\.'C/V\,VERB,aller,10
1882,seoir,seoir,VER:infi,35,Vinf,Vinf,seoir,C/(V)\.'/V\,VERB,seoir,10
1883,sur,sur,PRE,35,PrA,PrA,sur,C/V\,ADP,sur,10
1884,son,son,DET:poss:obj:masc:sg,35,Det,Det,son4,C/V\,DET,son,10
1885,banc,banc,NOM:obj:masc:sg,35,N,N,,C/V\,NOUN,banc,3
1886,plus,plus,ADV,35,Adv,Adv,plus,C/V\,ADV,plus,10
1887,haut,haut,ADJ:obj:masc:sg,35,Adj,Adj,haut,C/V\,ADJ,haut,10
1888,que,que,PROCON,35,Sub,Sub,que,C/(e)\,SCONJ,que,10
1889,li,li,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn,li,C/V\,PRON,li,10
1890,",",",",PON,35,Pnc,Pnc,,,PUNCT,",",9
1891,se,se,PROCON,35,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1892,en,en,PRO:invar,35,Prn,Prn$,on,/V\,PRON,on,10
1893,vous,vous,PRO:pers:2:pl,35,Prn,Prn$$,vous,C/V\,PRON,vous,10
1894,en,en,PRO:clit,35,Prn,Prn$$,en2,/V\,PRON,en,10
1895,devroit,devroit,VER:cond:3:sg,35,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
1896,bien,bien,ADV,35,Adv,Adv,bien,C/V\,ADV,bien,10
1897,blasmer,blasmer,VER:infi,35,Vinf,Vinf,,C/V\.'C/V\,VERB,blâmer,9
1898,?,?,PON,35,Pnc,Pnc,,,PUNCT,?,9
1899,"""","""",PON:cit,35,Pnc,Pnc,,,PUNCT,"""",9
1900,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1901,je,je,PRO:pers:suj:1:sg:unb,35,Prn,Prn$,je,C/(e)\,PRON,je,10
1902,li,li,PRO:pers:suj:3:masc:sg:bet,35,Prn,Prn$$,li,C/V\,PRON,li,10
1903,diz,diz,VER:simp:1:sg,35,Vfin,Vfin,dire,C/V\,VERB,dire,10
1904,que,que,PROCON,35,Sub,Sub,que,C/(e)\,SCONJ,que,10
1905,oil,oïl,ADV,35,NVP,NVP,oui,/{V}\.'/V\,ADV,oui,10
1906,.,.,PON,35,Pnc,Pnc,,,PUNCT,.,9
1907,et,et,CON:coord,36,Crd,Crd,et,/V\,CCONJ,et,10
1908,il,il,PRO:pers:suj:3:masc:sg:unb,36,Prn,Prn$,il,/V\,PRON,il,10
1909,me,me,PRO:pers:obj:1:sg:unb,36,Prn,Prn$$,me,C/(e)\,PRON,me,10
1910,dit,dit,VER:simp:3:sg,36,Vfin,Vfin,dire,C/V\,VERB,dire,10
1911,:,:,PON,36,Pnc,Pnc,,,PUNCT,:,9
1912,',',PON:cit,36,Pnc,Pnc,,,PUNCT,',9
1913,dont,dont,ADV,36,Adv,Adv,donc,C/V\,ADV,donc,10
1914,faites,faites,VER:pres:2:pl,36,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
1915,-,-,PON,36,Pnc,Pnc,,,PUNCT,-,9
1916,vous,vous,PRO:pers:2:pl,36,Prn,Prn,vous,C/V\,PRON,vous,10
1917,bien,bien,ADV,36,Adv,Adv,bien,C/V\,ADV,bien,10
1918,a,a,PRE,36,Pre,Pre,à,/V\,ADP,à,10
1919,blasmer,blasmer,VER:infi,36,Vinf,Vinf,,C/V\.'C/V\,VERB,blâmer,9
1920,",",",",PON,36,Pnc,Pnc,,,PUNCT,",",9
1921,quant,quant,ADV,36,Sub,Sub,quand,C/V\,SCONJ,quand,10
1922,vous,vous,PRO:pers:2:pl,36,Prn,Prn$,vous,C/V\,PRON,vous,10
1923,estes,estes,VER:pres:2:pl,36,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10
1924,plus,plus,ADV,36,Adv,Adv,plus,C/V\,ADV,plus,10
1925,noblement,noblement,ADV,36,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,noblement,9
1926,vestu,vestu,VER:pper:masc:sg,36,Vpp,Vpp,vêtir,C/V\.'C/V\,VERB,vêtir,10
1927,que,que,PROCON,36,Sub,Sub,que,C/(e)\,SCONJ,que,10
1928,le,le,DET:def:suj:masc:sg,36,Det,Det,le,C/(e)\,DET,le,10
1929,roy,roy,NOM:suj:masc:sg,36,N,N,,C/V\,NOUN,roi,8
1930,.,.,PON,36,Pnc,Pnc,,,PUNCT,.,9
1931,car,car,CON:coord,36,Crd,Crd,car,C/V\,CCONJ,car,10
1932,vous,vous,PRO:pers:2:pl,36,Prn,Prn$,vous,C/V\,PRON,vous,10
1933,vous,vous,PRO:pers:2:pl,36,Prn,Prn$$,vous,C/V\,PRON,vous,10
1934,vestez,vestez,VER:pres:2:pl,36,Vfin,Vfin,vêtir,C/V\.'C/V\,VERB,vêtir,10
1935,de,de,PRE,36,Pre,Pre,de,C/(e)\,ADP,de,10
1936,vair,vair,ADJ:obj:masc:sg,36,N,N,,C/V\,NOUN,vair,9
1937,et,et,CON:coord,36,Crd,Crd,et,/V\,CCONJ,et,10
1938,de,de,PRE,36,Pre,Pre,de,C/(e)\,ADP,de,10
1939,vert,vert,ADJ:obj:masc:sg,36,Adj,Adj,vert,C/V\,ADJ,vert,10
1940,",",",",PON,36,Pnc,Pnc,,,PUNCT,",",9
