wd_id,word,lex_id,page_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1621,penssemens,penssemens,1029,N,N,,C/V\.C/e\.'C/V\,NOUN,pensement,0
1622,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1623,Madame,madame,1029,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
1624,en,en,1029,Pre,Pre,en,/V\,ADP,en,10
1625,sousriant,sousriant,1029,Vprs,Vprs,sourire,C/V\.C/V\.'C/V\,VERB,sourire,10
1626,a,a,1029,Pre,Pre,à,/V\,ADP,à,10
1627,ses,ses,1029,Det,Det,son4,C/V\,DET,son,10
1628,femmes,femmes,1029,N,N,,'C/V\.C/e\,NOUN,femme,8
1629,lui,lui,1029,Prn,Prn$$,lui,C/V\,PRON,lui,10
1630,dist,dist,1029,Vfin,Vfin,dire,C/V\,VERB,dire,10
1631,:,:,1029,Pnc,Pnc,,,PUNCT,:,9
1632,«,«,1029,Pnc,Pnc,,,PUNCT,«,9
1633,Or,or,1029,Adv,Adv,or2,/V\,ADV,or,10
1634,ça,ça,1029,Adv,Adv,çà,C/V\,ADV,çà,10
1635,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1636,maistre,maistre,1029,N,N,,'C/V\.C/(e)\,NOUN,maître,8
1637,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1638,ça,ça,1029,Adv,Adv,çà,C/V\,ADV,çà,10
1639,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1640,par,par,1029,Pre,Pre,par,C/V\,ADP,par,10
1641,la,la,1029,Det,Det,le,C/V\,DET,le,10
1642,foy,foy,1029,N,N,,C/V\,NOUN,foi,3
1643,que,que,1029,Qux,Qux,que,C/(e)\,PRON,que,10
1644,j',j',1029,Prn,Prn$,je,C/\,PRON,je,10
1645,ay,ay,1029,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1646,de,de,1029,Pre,Pre,de,C/(e)\,ADP,de,10
1647,vous,vous,1029,Prn,Prn,vous,C/V\,PRON,vous,10
1648,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1649,dittes,dittes,1029,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1650,moy,moy,1029,Prn,Prn%%,moi,C/V\,PRON,moi,10
1651,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1652,tout,tout,1029,QIs,QIs,tout,C/V\,ADV,tout,10
1653,premier,premier,1029,Adv,Adv,premier,C/V\.C/<V>\.'/V\,ADV,premier,10
1654,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1655,combien,combien,1029,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10
1656,il,il,1029,Prn,Prn$,il,/V\,PRON,il,10
1657,y,y,1029,Prn,Prn$$,y2,/V\,PRON,y,10
1658,a,a,1029,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1659,que,que,1029,Sub,Sub,que,C/(e)\,SCONJ,que,10
1660,ne,ne,1029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1661,veistes,veistes,1029,Vfin,Vfin,voir,C/(V)\.'/V\.C/e\,VERB,voir,10
1662,vostre,vostre,1029,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
1663,dame,dame,1029,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1664,par,par,1029,Pre,Pre,par,C/V\,ADP,par,10
1665,amours,amours,1029,N,N,,/V\.'C/V\,NOUN,amour,8
1666,?,?,1029,Pnc,Pnc,,,PUNCT,?,9
1667,»,»,1029,Pnc,Pnc,,,PUNCT,»,9
1668,Et,et,1029,Crd,Crd,et,/V\,CCONJ,et,10
1669,quant,quant,1029,Sub,Sub,quand,C/V\,SCONJ,quand,10
1670,il,il,1029,Prn,Prn$,il,/V\,PRON,il,10
1671,oÿ,oÿ,1029,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
1672,parler,parler,1029,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
1673,de,de,1029,Pre,Pre,de,C/(e)\,ADP,de,10
1674,dame,dame,1029,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1675,par,par,1029,Pre,Pre,par,C/V\,ADP,par,10
1676,amours,amours,1029,N,N,,/V\.'C/V\,NOUN,amour,8
1677,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1678,comme,comme,1029,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1679,cellui,cellui,1029,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
1680,qui,qui,1029,Qux,Qux,qui,C/V\,PRON,qui,10
1681,oncques,oncques,1029,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
1682,ne,ne,1029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1683,l',l',1029,Prn,Prn$$,le,C/\,PRON,le,10
1684,avoit,avoit,1029,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1685,em,em,1029,Prn,Prn$$,en2,/V\,PRON,en,10
1686,penssé,penssé,1029,Vpp,Vpp,penser,C/V\.'C/V\,VERB,penser,10
1687,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1688,les,les,1029,Det,Det,le,C/V\,DET,le,10
1689,yeulx,yeulx,1029,N,N,,C/V\,NOUN,oeil,8
1690,lui,lui,1029,Prn,Prn$$,lui,C/V\,PRON,lui,10
1691,larmoiant,larmoiant,1029,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,larmoyer,9
1692,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1693,le,le,1029,Det,Det,le,C/(e)\,DET,le,10
1694,ceur,ceur,1029,N,N,,C/V\,NOUN,coeur,3
1695,lui,lui,1029,Prn,Prn$$,lui,C/V\,PRON,lui,10
1696,fremist,fremist,1029,Vfin,Vfin,,C/V\.'C/V\,VERB,frémir,9
1697,et,et,1029,Crd,Crd,et,/V\,CCONJ,et,10
1698,le,le,1029,Det,Det,le,C/(e)\,DET,le,10
1699,viz,viz,1029,N,N,,C/V\,NOUN,vis,3
1700,lui,lui,1029,Prn,Prn$$,lui,C/V\,PRON,lui,10
1701,pallist,pallist,1029,Vfin,Vfin,,C/V\.'C/V\,VERB,pâlir,6
1702,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1703,par,par,1029,Pre,Pre,par,C/V\,ADP,par,10
1704,sy,sy,1029,Adv,Adv,si4,C/V\,ADV,si,10
1705,qu',qu',1029,Sub,Sub,que,C/\,SCONJ,que,10
1706,il,il,1029,Prn,Prn$,il,/V\,PRON,il,10
1707,ne,ne,1029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1708,sceust,sceust,1029,Vfin,Vfin,savoir,C/(V)\.'/V\,VERB,savoir,10
1709,ung,ung,1029,QIs,QIs,un,/V\,DET,un,10
1710,seul,seul,1029,Adj,Adj,seul,C/V\,ADJ,seul,10
1711,mot,mot,1029,N,N,,C/V\,NOUN,mot,8
1712,parler,parler,1029,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
1713,.,.,1029,Pnc,Pnc,,,PUNCT,.,9
1714,Alors,alors,1029,Adv,Adv,alors,/V\.'C/V\,ADV,alors,10
1715,Madame,madame,1029,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
1716,lui,lui,1029,Prn,Prn$$,lui,C/V\,PRON,lui,10
1717,dist,dist,1029,Vfin,Vfin,dire,C/V\,VERB,dire,10
1718,:,:,1029,Pnc,Pnc,,,PUNCT,:,9
1719,«,«,1029,Pnc,Pnc,,,PUNCT,«,9
1720,Et,et,1029,Crd,Crd,et,/V\,CCONJ,et,10
1721,que,que,1029,Qux,Qux,que,C/(e)\,PRON,que,10
1722,est,est,1029,Vfin,Vfin,être,/V\,VERB,être,10
1723,ce,ce,1029,Prn,Prn,ce,C/(e)\,PRON,ce,10
1724,cy,cy,1029,Adv,Adv,ci,C/V\,ADV,ci,10
1725,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1726,maistre,maistre,1029,N,N,,'C/V\.C/(e)\,NOUN,maître,8
1727,?,?,1029,Pnc,Pnc,,,PUNCT,?,9
1728,et,et,1029,Crd,Crd,et,/V\,CCONJ,et,10
1729,que,que,1029,Qux,Qux,que,C/(e)\,PRON,que,10
1730,vuelt,vuelt,1029,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1731,dire,dire,1029,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1732,ceste,ceste,1029,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1733,chiere,chiere,1029,N,N,,'C/V\.C/(e)\,NOUN,chère,3
1734,?,?,1029,Pnc,Pnc,,,PUNCT,?,9
1735,»,»,1029,Pnc,Pnc,,,PUNCT,»,9
1736,Les,les,1029,Det,Det,le,C/V\,DET,le,10
1737,aultres,aultres,1029,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
1738,dames,dames,1029,N,N,,'C/V\.C/e\,NOUN,dame,3
1739,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1740,qui,qui,1029,Qux,Qux,qui,C/V\,PRON,qui,10
1741,entour,entour,1029,PrA,PrA,entour,/V\.'C/V\,ADV,entour,10
1742,rioient,rioient,1029,Vfin,Vfin,rire,C/V\.'C/V\./e\,VERB,rire,10
1743,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1744,lui,lui,1029,Prn,Prn$$,lui,C/V\,PRON,lui,10
1745,dirent,dirent,1029,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1746,:,:,1029,Pnc,Pnc,,,PUNCT,:,9
1747,«,«,1029,Pnc,Pnc,,,PUNCT,«,9
1748,Et,et,1029,Exc,Exc,,/V\,INTJ,hé,0
1749,!,!,1029,Pnc,Pnc,,,PUNCT,!,9
1750,Saintré,saintré,1029,N,N,,C/V\.'C/V\,NOUN,seintref,-10
1751,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1752,mon,mon,1029,Det,Det,mon,C/V\,DET,mon,10
1753,ami,ami,1029,N,N,,/V\.'C/V\,NOUN,ami,8
1754,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1755,pourquoy,pourquoy,1029,Qux,Qux,pourquoi,C/V\.'C/V\,ADV,pourquoi,10
1756,ne,ne,1029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1757,dittes,dittes,1029,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1758,vous,vous,1029,Prn,Prn%,vous,C/V\,PRON,vous,10
1759,a,a,1029,Pre,Pre,à,/V\,ADP,à,10
1760,Madame,madame,1029,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
1761,puis,puis,1029,PrA,PrA,puis,C/V\,ADV,puis,10
1762,quant,quant,1029,Qux,Qux,quand,C/V\,ADJ|ADV|DET|PRON,quand,10
1763,vostre,vostre,1029,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
1764,dame,dame,1029,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1765,ne,ne,1029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1766,veistes,veistes,1029,Vfin,Vfin,voir,C/(V)\.'/V\.C/e\,VERB,voir,10
1767,?,?,1029,Pnc,Pnc,,,PUNCT,?,9
1768,Ce,ce,1029,Prn,Prn,ce,C/(e)\,PRON,ce,10
1769,n',n',1029,Neg,Neg$$,ne,C/\,ADV,ne,10
1770,est,est,1029,Vfin,Vfin,être,/V\,VERB,être,10
1771,pas,pas,1029,Neg,Neg,pas,C/V\,ADV,pas,10
1772,grant,grant,1029,Adj,Adj,grand,C/V\,ADJ,grand,10
1773,demande,demande,1029,N,N,,C/V\.'C/V\.C/(e)\,NOUN,demande,8
1774,!,!,1029,Pnc,Pnc,,,PUNCT,!,9
1775,»,»,1029,Pnc,Pnc,,,PUNCT,»,9
1776,Et,et,1029,Crd,Crd,et,/V\,CCONJ,et,10
1777,tant,tant,1029,QIs,QIs,tant,C/V\,ADV,tant,10
1778,le,le,1029,Prn,Prn$$,le,C/(e)\,PRON,le,10
1779,presserent,presserent,1029,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,presser,9
1780,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1781,qu',qu',1029,Sub,Sub,que,C/\,SCONJ,que,10
1782,il,il,1029,Prn,Prn$,il,/V\,PRON,il,10
1783,dist,dist,1029,Vfin,Vfin,dire,C/V\,VERB,dire,10
1784,:,:,1029,Pnc,Pnc,,,PUNCT,:,9
1785,«,«,1029,Pnc,Pnc,,,PUNCT,«,9
1786,Madame,madame,1029,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
1787,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1788,je,je,1029,Prn,Prn$,je,C/(e)\,PRON,je,10
1789,n',n',1029,Neg,Neg$$,ne,C/\,ADV,ne,10
1790,en,en,1029,Prn,Prn$$,en2,/V\,PRON,en,10
1791,ay,ay,1029,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1792,point,point,1029,Neg,Neg,point2,C/V\,ADV,point,10
1793,.,.,1029,Pnc,Pnc,,,PUNCT,.,9
1794,—,—,1029,Pnc,Pnc,,,PUNCT,—,8
1795,N',n',1029,Neg,Neg$$,ne,C/\,ADV,ne,10
1796,en,en,1029,Prn,Prn$$,en2,/V\,PRON,en,10
1797,avez,avez,1029,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1798,vous,vous,1029,Prn,Prn%,vous,C/V\,PRON,vous,10
1799,point,point,1029,Neg,Neg,point2,C/V\,ADV,point,10
1800,?,?,1029,Pnc,Pnc,,,PUNCT,?,9
1801,dist,dist,1029,Vfin,Vfin,dire,C/V\,VERB,dire,10
1802,Madame,madame,1029,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
1803,;,;,1029,Pnc,Pnc,,,PUNCT,;,9
1804,puet,puet,1029,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
1805,bien,bien,1029,Adv,Adv,bien,C/V\,ADV,bien,10
1806,estre,estre,1029,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
1807,que,que,1029,Sub,Sub,que,C/(e)\,SCONJ,que,10
1808,n',n',1029,Neg,Neg$$,ne,C/\,ADV,ne,10
1809,en,en,1029,Prn,Prn$$,en2,/V\,PRON,en,10
1810,avez,avez,1029,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1811,point,point,1029,Neg,Neg,point2,C/V\,ADV,point,10
1812,l',l',1029,Prn,Prn$$,le,C/\,PRON,le,10
1813,ottroy,ottroy,1029,Vfin,Vfin,octroyer,/V\.'C/V\,VERB,octroyer,10
1814,.,.,1029,Pnc,Pnc,,,PUNCT,.,9
1815,Mais,mais,1029,Crd,Crd,mais,C/V\,CCONJ,mais,10
1816,de,de,1029,Pre,Pre,de,C/(e)\,ADP,de,10
1817,celle,celle,1029,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10
1818,que,que,1029,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
1819,plus,plus,1029,Adv,Adv,plus,C/V\,ADV,plus,10
1820,vous,vous,1029,Prn,Prn$,vous,C/V\,PRON,vous,10
1821,amez,amez,1029,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10
1822,et,et,1029,Crd,Crd,et,/V\,CCONJ,et,10
1823,vouldriez,vouldriez,1029,Vfin,Vfin,vouloir,C/V\.C/<V>\.'/V\,VERB,vouloir,10
1824,que,que,1029,Sub,Sub,que,C/(e)\,SCONJ,que,10
1825,fust,fust,1029,Vfin,Vfin,être,C/V\,VERB,être,10
1826,vostre,vostre,1029,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
1827,dame,dame,1029,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1828,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1829,puis,puis,1029,PrA,PrA,puis,C/V\,ADV,puis,10
1830,quant,quant,1029,Qux,Qux,quand,C/V\,ADJ|ADV|DET|PRON,quand,10
1831,ne,ne,1029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1832,la,la,1029,Prn,Prn$$,le,C/V\,PRON,le,10
1833,veistes,veistes,1029,Vfin,Vfin,voir,C/(V)\.'/V\.C/e\,VERB,voir,10
1834,vous,vous,1029,Prn,Prn%,vous,C/V\,PRON,vous,10
1835,?,?,1029,Pnc,Pnc,,,PUNCT,?,9
1836,»,»,1029,Pnc,Pnc,,,PUNCT,»,9
1837,Le,le,1029,Det,Det,le,C/(e)\,DET,le,10
1838,petit,petit,1029,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
1839,Saintré,saintré,1029,N,N,,C/V\.'C/V\,PROPN,Saintref,-10
1840,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1841,qui,qui,1029,Qux,Qux,qui,C/V\,PRON,qui,10
1842,encores,encores,1029,Adv,Adv,encore,/V\.'C/V\.C/e\,ADV,encore,10
1843,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1844,comme,comme,1029,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1845,dit,dit,1029,Vpp,Vpp,dire,C/V\,VERB,dire,10
1846,est,est,1029,Vfin,Vfin,être,/V\,VERB,être,10
1847,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1848,n',n',1029,Neg,Neg$$,ne,C/\,ADV,ne,10
1849,avoit,avoit,1029,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1850,senti,senti,1029,Vpp,Vpp,sentir,C/V\.'C/V\,VERB,sentir,10
1851,ne,ne,1029,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1852,gousté,gousté,1029,Vpp,Vpp,,C/V\.'C/V\,VERB,goûter,9
1853,des,des,1029,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1854,amoreux,amoreux,1029,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,amoureux,9
1855,desirs,desirs,1029,N,N,,C/V\.'C/V\,NOUN,désir,9
1856,nullement,nullement,1029,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,nullement,9
1857,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
1858,dont,dont,1029,Qux,Qux,dont,C/V\,PRON,dont,10
1859,par,par,1029,Pre,Pre,par,C/V\,ADP,par,10
1860,ce,ce,1029,Prn,Prn,ce,C/(e)\,PRON,ce,10
1861,avoit,avoit,1029,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1862,perdue,perdue,1029,Vpp,Vpp,perdre,C/V\.'C/V\./(e)\,VERB,perdre,10
1863,toute,toute,1029,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
1864,contenance,contenance,1029,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,contenance,9
1865,",",",",1029,Pnc,Pnc,,,PUNCT,",",9
