wd_id,word,lex_id,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
371,tant,tant,1,QIs,QIs,tant,C/V\,ADV,tant,10
372,comme,comme,1,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
373,la,la,1,Det,Det,le,C/V\,DET,le,10
374,personne,personne,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,personne,8
375,est,est,1,Vfin,Vfin,être,/V\,VERB,être,10
376,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
377,plus,plus,1,Adv,Adv,plus,C/V\,ADV,plus,10
378,grant,grant,1,Adj,Adj,grand,C/V\,ADJ,grand,10
379,noblesce,noblesce,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,noblesse,9
380,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
381,en,en,1,Pre,Pre,en,/V\,ADP,en,10
382,plus,plus,1,Adv,Adv,plus,C/V\,ADV,plus,10
383,grant,grant,1,Adj,Adj,grand,C/V\,ADJ,grand,10
384,seignourie,seignourie,1,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
385,",",",",1,Pnc,Pnc,,,PUNCT,",",9
386,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
387,tant,tant,1,QIs,QIs,tant,C/V\,ADV,tant,10
388,sont,sont,1,Vfin,Vfin,être,C/V\,VERB,être,10
389,ses,ses,1,Det,Det,son4,C/V\,DET,son,10
390,euvres,euvres,1,N,N,,'/V\.C/e\,NOUN,oeuvre,8
391,plus,plus,1,Adv,Adv,plus,C/V\,ADV,plus,10
392,congnoissans,congnoissans,1,Vprs,Vprs,connaître,C/V\.C/V\.'C/V\,VERB,connaître,10
393,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
394,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
395,plus,plus,1,Adv,Adv,plus,C/V\,ADV,plus,10
396,grant,grant,1,Adj,Adj,grand,C/V\,ADJ,grand,10
397,auttorité,auttorité,1,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,autorité,9
398,.,.,1,Pnc,Pnc,,,PUNCT,.,9
399,Et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
400,pour,pour,1,Pre,Pre,pour,C/V\,ADP,pour,10
401,la,la,1,Det,Det,le,C/V\,DET,le,10
402,petitece,petitece,1,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,petitesse,9
403,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
404,moy,moy,1,Prn,Prn,moi,C/V\,PRON,moi,10
405,ne,ne,1,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
406,lairay,lairay,1,Vfin,Vfin,laisser,C/V\.'C/V\,VERB,laisser,10
407,je,je,1,Prn,Prn%,je,C/(e)\,PRON,je,10
408,mie,mie,1,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
409,que,que,1,Sub,Sub,que,C/(e)\,SCONJ,que,10
410,je,je,1,Prn,Prn$,je,C/(e)\,PRON,je,10
411,ne,ne,1,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
412,acomplisse,acomplisse,1,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\,VERB,accomplir,9
413,le,le,1,Det,Det,le,C/(e)\,DET,le,10
414,commandement,commandement,1,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,commandement,8
415,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
416,mon,mon,1,Det,Det,mon,C/V\,DET,mon,10
417,seigneur,seigneur,1,N,N,,C/V\.'C/V\,NOUN,seigneur,8
418,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
419,que,que,1,Sub,Sub,que,C/(e)\,SCONJ,que,10
420,je,je,1,Prn,Prn$,je,C/(e)\,PRON,je,10
421,ne,ne,1,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
422,mette,mette,1,Vfin,Vfin,mettre,'C/V\.C/(e)\,VERB,mettre,10
423,peine,peine,1,N,N,,'C/V\.C/(e)\,NOUN,peine,8
424,a,a,1,Pre,Pre,à,/V\,ADP,à,10
425,sa,sa,1,Det,Det,son4,C/V\,DET,son,10
426,volenté,volenté,1,N,N,,C/V\.C/V\.'C/V\,NOUN,volonté,8
427,faire,faire,1,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
428,",",",",1,Pnc,Pnc,,,PUNCT,",",9
429,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
430,avecques,avecques,1,PrA,PrA,avec,/V\.'C/V\.C/e\,ADP,avec,10
431,ce,ce,1,Prn,Prn,ce,C/(e)\,PRON,ce,10
432,la,la,1,Det,Det,le,C/V\,DET,le,10
433,matiere,matiere,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
434,me,me,1,Prn,Prn$$,me,C/(e)\,PRON,me,10
435,plaist,plaist,1,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
436,.,.,1,Pnc,Pnc,,,PUNCT,.,9
437,Et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
438,n',n',1,Neg,Neg$$,ne,C/\,ADV,ne,10
439,entendez,entendez,1,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
440,pas,pas,1,Neg,Neg,pas,C/V\,ADV,pas,10
441,que,que,1,Sub,Sub,que,C/(e)\,SCONJ,que,10
442,je,je,1,Prn,Prn$,je,C/(e)\,PRON,je,10
443,dye,dye,1,Vfin,Vfin,dire,'C/V\./(e)\,VERB,dire,10
444,qu',qu',1,Sub,Sub,que,C/\,SCONJ,que,10
445,elle,elle,1,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
446,soit,soit,1,Vfin,Vfin,être,C/V\,VERB,être,10
447,nouvelle,nouvelle,1,Adj,Adj,nouveau,C/V\.'C/V\.C/(e)\,ADJ,nouveau,10
448,",",",",1,Pnc,Pnc,,,PUNCT,",",9
449,ainçois,ainçois,1,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
450,est,est,1,Vfin,Vfin,être,/V\,VERB,être,10
451,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
452,moult,moult,1,QIs,QIs,moult,C/V\,ADV,moult,10
453,grant,grant,1,Adj,Adj,grand,C/V\,ADJ,grand,10
454,ancienneté,ancienneté,1,N,N,,/V\.C/V\.C/V\.C/e\.'C/V\,NOUN,ancienneté,8
455,",",",",1,Pnc,Pnc,,,PUNCT,",",9
456,mais,mais,1,Crd,Crd,mais,C/V\,CCONJ,mais,10
457,pour,pour,1,Pre,Pre,pour,C/V\,ADP,pour,10
458,ce,ce,1,Prn,Prn,ce,C/(e)\,PRON,ce,10
459,n',n',1,Neg,Neg$$,ne,C/\,ADV,ne,10
460,est,est,1,Vfin,Vfin,être,/V\,VERB,être,10
461,elle,elle,1,Prn,Prn%,elle,'/V\.C/(e)\,PRON,elle,10
462,pas,pas,1,Neg,Neg,pas,C/V\,ADV,pas,10
463,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
464,mains,mains,1,Adv,Adv,moins,C/V\,ADV,moins,10
465,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
466,valeur,valeur,1,N,N,,C/V\.'C/V\,NOUN,valeur,9
467,;,;,1,Pnc,Pnc,,,PUNCT,;,9
468,car,car,1,Crd,Crd,car,C/V\,CCONJ,car,10
469,jadiz,jadiz,1,Adv,Adv,jadis,C/V\.'C/V\,ADV,jadis,10
470,",",",",1,Pnc,Pnc,,,PUNCT,",",9
471,au,au,1,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
472,temps,temps,1,N,N,,C/V\,NOUN,temps,8
473,des,des,1,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
474,preudommes,preudommes,1,N,N,,C/V\.'C/V\.C/e\,NOUN,prudhomme,9
475,anciens,anciens,1,Adj,Adj,,/V\.C/{V}\.'/V\,ADJ,ancien,8
476,",",",",1,Pnc,Pnc,,,PUNCT,",",9
477,si,si,1,Adv,Adv,si4,C/V\,ADV,si,10
478,comme,comme,1,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
479,Abraham,abraham,1,N,N,,/V\.C/V\.'C/V\,PROPN,Abraham,9
480,",",",",1,Pnc,Pnc,,,PUNCT,",",9
481,Ysaac,ysaac,1,N,N,,/V\.'C/V\,PROPN,Isaac,6
482,",",",",1,Pnc,Pnc,,,PUNCT,",",9
483,David,david,1,N,N,,C/V\.'C/V\,PROPN,David,8
484,",",",",1,Pnc,Pnc,,,PUNCT,",",9
485,Salemon,salemon,1,N,N,,C/V\.C/e\.'C/V\,PROPN,Salomon,6
486,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
487,autres,autres,1,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
488,pluseurs,pluseurs,1,QIs,QIs,plusieurs,C/V\.'C/V\,PRON,plusieurs,10
489,",",",",1,Pnc,Pnc,,,PUNCT,",",9
490,avindrent,avindrent,1,Vfin,Vfin,avenir,/V\.'C/V\.C/e\,VERB,avenir,10
491,les,les,1,Det,Det,le,C/V\,DET,le,10
492,faiz,faiz,1,N,N,,C/V\,NOUN,fait,3
493,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
494,les,les,1,Det,Det,le,C/V\,DET,le,10
495,belles,belles,1,Adj,Adj,beau,'C/V\.C/e\,ADJ,beau,10
496,aventures,aventures,1,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,aventure,8
497,qui,qui,1,Qux,Qux,qui,C/V\,PRON,qui,10
498,bien,bien,1,Adv,Adv,bien,C/V\,ADV,bien,10
499,doivent,doivent,1,Vfin,Vfin,devoir2,'C/V\.C/e\,VERB,devoir,10
500,estre,estre,1,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
501,mises,mises,1,Vpp,Vpp,mettre,'C/V\.C/e\,VERB,mettre,10
502,en,en,1,Pre,Pre,en,/V\,ADP,en,10
503,memoire,memoire,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mémoire,8
504,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
505,recordees,recordees,1,Vpp,Vpp,recorder,C/V\.C/V\.'C/V\./e\,VERB,recorder,10
506,",",",",1,Pnc,Pnc,,,PUNCT,",",9
507,car,car,1,Crd,Crd,car,C/V\,CCONJ,car,10
508,l',l',1,Det,Det,le,C/\,DET,le,10
509,en,en,1,Prn,Prn$,on,/V\,PRON,on,10
510,y,y,1,Prn,Prn$$,y2,/V\,PRON,y,10
511,peut,peut,1,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
512,prendre,prendre,1,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
513,maint,maint,1,QIs,QIs,maint,C/V\,DET,maint,10
514,bon,bon,1,Adj,Adj,bon,C/V\,ADJ,bon,10
515,exemple,exemple,1,N,N,,/V\.'C/V\.C/(e)\,NOUN,exemple,8
516,qui,qui,1,Qux,Qux,qui,C/V\,PRON,qui,10
517,pourroit,pourroit,1,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
518,estre,estre,1,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
519,converti,converti,1,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,convertir,9
520,a,a,1,Pre,Pre,à,/V\,ADP,à,10
521,l',l',1,Det,Det,le,C/\,DET,le,10
522,onneur,onneur,1,N,N,,/V\.'C/V\,NOUN,honneur,8
523,du,du,1,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
524,corps,corps,1,N,N,,C/V\,NOUN,corps,3
525,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
526,au,au,1,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
527,proufit,proufit,1,N,N,,C/V\.'C/V\,NOUN,profit,9
528,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
529,l',l',1,Det,Det,le,C/\,DET,le,10
530,ame,ame,1,N,N,,'/V\.C/(e)\,NOUN,âme,3
531,.,.,1,Pnc,Pnc,,,PUNCT,.,9
532,Et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
533,nequedent,nequedent,1,Adv,Adv,nequedent,C/V\.C/e\.'C/V\,ADV,nequedent,10
534,n',n',1,Neg,Neg$$,ne,C/\,ADV,ne,10
535,ay,ay,1,Vfin,Vfin,avoir,/V\,VERB,avoir,10
536,je,je,1,Prn,Prn%,je,C/(e)\,PRON,je,10
537,pas,pas,1,Neg,Neg,pas,C/V\,ADV,pas,10
538,en,en,1,Pre,Pre,en,/V\,ADP,en,10
539,propos,propos,1,N,N,,C/V\.'C/V\,NOUN,propos,8
540,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
541,dire,dire,1,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
542,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
543,chascun,chascun,1,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10
544,",",",",1,Pnc,Pnc,,,PUNCT,",",9
545,car,car,1,Crd,Crd,car,C/V\,CCONJ,car,10
546,trop,trop,1,Adv,Adv,trop,C/V\,ADV,trop,10
547,entreprendroie,entreprendroie,1,Vfin,Vfin,entreprendre,/V\.C/e\.C/V\.'C/V\./(e)\,VERB,entreprendre,10
548,grief,grief,1,Adj,Adj,,C/V\,ADJ,grief,8
549,fais,fais,1,N,N,,C/V\,NOUN,faix,3
550,",",",",1,Pnc,Pnc,,,PUNCT,",",9
551,se,se,1,Sub,Sub,si3,C/(e)\,SCONJ,si,10
552,je,je,1,Prn,Prn$,je,C/(e)\,PRON,je,10
553,vous,vous,1,Prn,Prn$$,vous,C/V\,PRON,vous,10
554,vouloye,vouloye,1,Vfin,Vfin,vouloir,C/V\.'C/V\./(e)\,VERB,vouloir,10
555,compter,compter,1,Vinf,Vinf,conter,C/V\.'C/V\,VERB,conter,10
556,comment,comment,1,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
557,Adam,adam,1,N,N,,/V\.'C/V\,PROPN,Adam,8
558,menga,menga,1,Vfin,Vfin,manger,C/V\.'C/V\,VERB,manger,10
559,la,la,1,Det,Det,le,C/V\,DET,le,10
560,pomme,pomme,1,N,N,,'C/V\.C/(e)\,NOUN,pomme,3
561,",",",",1,Pnc,Pnc,,,PUNCT,",",9
562,ne,ne,1,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
563,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
564,Caÿn,cayn,1,N,N,,C/V\.'C/V\,PROPN,Caïn,9
565,qui,qui,1,Qux,Qux,qui,C/V\,PRON,qui,10
566,occist,occist,1,Vfin,Vfin,occire,/V\.'C/V\,VERB,occire,10
567,son,son,1,Det,Det,son4,C/V\,DET,son,10
568,frere,frere,1,N,N,,'C/V\.C/(e)\,NOUN,frère,8
569,Abel,abel,1,N,N,,/V\.'C/V\,PROPN,Abel,9
570,",",",",1,Pnc,Pnc,,,PUNCT,",",9
571,ne,ne,1,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
572,comment,comment,1,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
573,Noé,noé,1,N,N,,C/V\.'C/V\,PROPN,Noé,8
574,fist,fist,1,Vfin,Vfin,faire,C/V\,VERB,faire,10
575,l',l',1,Det,Det,le,C/\,DET,le,10
576,arche,arche,1,N,N,,'/V\.C/(e)\,NOUN,arche,3
577,ne,ne,1,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
578,ainsi,ainsi,1,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
579,comme,comme,1,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
580,Dieux,dieux,1,N,N,,C/V\,PROPN,Dieu,3
581,fist,fist,1,Vfin,Vfin,faire,C/V\,VERB,faire,10
582,les,les,1,Det,Det,le,C/V\,DET,le,10
583,langaiges,langaiges,1,N,N,,C/V\.'C/V\.C/e\,NOUN,langage,9
584,pour,pour,1,Pre,Pre,pour,C/V\,ADP,pour,10
585,la,la,1,Det,Det,le,C/V\,DET,le,10
586,grant,grant,1,Adj,Adj,grand,C/V\,ADJ,grand,10
587,euvre,euvre,1,N,N,,'/V\.C/(e)\,NOUN,oeuvre,8
588,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
589,Babel,babel,1,N,N,,C/V\.'C/V\,PROPN,Babel,9
590,destourner,destourner,1,Vinf,Vinf,détourner,C/V\.C/V\.'C/V\,VERB,détourner,10
591,",",",",1,Pnc,Pnc,,,PUNCT,",",9
592,ne,ne,1,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
593,de,de,1,Pre,Pre,de,C/(e)\,ADP,de,10
594,pluseurs,pluseurs,1,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
595,autres,autres,1,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
596,aventures,aventures,1,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,aventure,8
597,diverses,diverses,1,QIs,QIs,divers,C/V\.'C/V\.C/e\,ADJ,divers,10
598,qui,qui,1,Qux,Qux,qui,C/V\,PRON,qui,10
599,avindrent,avindrent,1,Vfin,Vfin,avenir,/V\.'C/V\.C/e\,VERB,avenir,10
600,anciennement,anciennement,1,Adv,Adv,,/V\.C/{V}\./V\.C/e\.'C/V\,ADV,anciennement,9
601,ne,ne,1,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
602,vous,vous,1,Prn,Prn$$,vous,C/V\,PRON,vous,10
603,feray,feray,1,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
604,je,je,1,Prn,Prn%,je,C/(e)\,PRON,je,10
605,plus,plus,1,Adv,Adv,plus,C/V\,ADV,plus,10
606,mencion,mencion,1,N,N,,C/V\.C/{V}\.'/V\,NOUN,mention,3
607,",",",",1,Pnc,Pnc,,,PUNCT,",",9
608,ains,ains,1,Crd,Crd,ains,/V\,CCONJ,ains,10
609,vouldray,vouldray,1,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
610,revenir,revenir,1,Vinf,Vinf,revenir,C/V\.C/e\.'C/V\,VERB,revenir,10
611,a,a,1,Pre,Pre,à,/V\,ADP,à,10
612,m',m',1,Det,Det,mon,C/\,DET,mon,10
613,entente,entente,1,N,N,,/V\.'C/V\.C/(e)\,NOUN,entente,8
614,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
615,a,a,1,Pre,Pre,à,/V\,ADP,à,10
616,la,la,1,Det,Det,le,C/V\,DET,le,10
617,matiere,matiere,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
618,pour,pour,1,Pre,Pre,pour,C/V\,ADP,pour,10
619,quoy,quoy,1,Qux,Qux,que,C/V\,PRON,que,10
620,j',j',1,Prn,Prn$,je,C/\,PRON,je,10
621,ay,ay,1,Vfin,Vfin,avoir,/V\,VERB,avoir,10
622,ce,ce,1,Dem,Dem,cist,C/(e)\,DET,cist,10
623,livre,livre,1,N,N,,'C/V\.C/(e)\,NOUN,livre,3
624,entrepris,entrepris,1,Vpp,Vpp,entreprendre,/V\.C/e\.'C/V\,VERB,entreprendre,10
625,et,et,1,Crd,Crd,et,/V\,CCONJ,et,10
626,commencié,commencié,1,Vpp,Vpp,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
627,a,a,1,Pre,Pre,à,/V\,ADP,à,10
628,faire,faire,1,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
629,.,.,1,Pnc,Pnc,,,PUNCT,.,9
630,Verités,verités,2,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,9
631,est,est,2,Vfin,Vfin,être,/V\,VERB,être,10
632,que,que,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
633,depuis,depuis,2,PrA,PrA,depuis,C/V\.'C/V\,ADV,depuis,10
634,que,que,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
635,la,la,2,Det,Det,le,C/V\,DET,le,10
636,cité,cité,2,N,N,,C/V\.'C/V\,NOUN,cité,8
637,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
638,Romme,romme,2,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
639,fu,fu,2,Vfin,Vfin,être,C/V\,VERB,être,10
640,fondee,fondee,2,Vpp,Vpp,fonder,C/V\.'C/V\./(e)\,VERB,fonder,10
641,et,et,2,Crd,Crd,et,/V\,CCONJ,et,10
642,que,que,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
643,Romulus,romulus,2,N,N,,C/V\.C/V\.'C/V\,PROPN,Romulus,9
644,l',l',2,Prn,Prn$$,le,C/\,PRON,le,10
645,ot,ot,2,Vfin,Vfin,avoir,/V\,VERB,avoir,10
646,compasee,compasee,2,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,compasser,6
647,et,et,2,Crd,Crd,et,/V\,CCONJ,et,10
648,edifiee,edifiee,2,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,édifier,9
649,a,a,2,Pre,Pre,à,/V\,ADP,à,10
650,l',l',2,Det,Det,le,C/\,DET,le,10
651,aide,aide,2,N,N,,'/V\.C/(e)\,NOUN,aide,8
652,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
653,Romus,romus,2,N,N,,C/V\.'C/V\,PROPN,Romus,-10
654,son,son,2,Det,Det,son4,C/V\,DET,son,10
655,frere,frere,2,N,N,,'C/V\.C/(e)\,NOUN,frère,8
656,",",",",2,Pnc,Pnc,,,PUNCT,",",9
657,l',l',2,Det,Det,le,C/\,DET,le,10
658,en,en,2,Prn,Prn$,on,/V\,PRON,on,10
659,n',n',2,Neg,Neg$$,ne,C/\,ADV,ne,10
660,oÿ,oÿ,2,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
661,onques,onques,2,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
662,parler,parler,2,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
663,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
664,cité,cité,2,N,N,,C/V\.'C/V\,NOUN,cité,8
665,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
666,greigneur,greigneur,2,Adj,Adj,graindre,C/V\.'C/V\,ADJ,graindre,10
667,dignité,dignité,2,N,N,,C/V\.C/V\.'C/V\,NOUN,dignité,8
668,ne,ne,2,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
669,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
670,plus,plus,2,Adv,Adv,plus,C/V\,ADV,plus,10
671,grant,grant,2,Adj,Adj,grand,C/V\,ADJ,grand,10
672,noblesce,noblesce,2,N,N,,C/V\.'C/V\.C/(e)\,NOUN,noblesse,9
673,.,.,2,Pnc,Pnc,,,PUNCT,.,9
674,Mais,mais,2,Crd,Crd,mais,C/V\,CCONJ,mais,10
675,treuve,treuve,2,Vfin,Vfin,trouver,'C/V\.C/(e)\,VERB,trouver,10
676,l',l',2,Det,Det,le,C/\,DET,le,10
677,en,en,2,Prn,Prn,on,/V\,PRON,on,10
678,en,en,2,Pre,Pre,en,/V\,ADP,en,10
679,escript,escript,2,N,N,,/V\.'C/V\,NOUN,écrit,8
680,que,que,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
681,cil,cil,2,Dem,Dem,cil,C/V\,DET,cil,10
682,Romulus,romulus,2,N,N,,C/V\.C/V\.'C/V\,PROPN,Romulus,9
683,conquist,conquist,2,Vfin,Vfin,conquérir,C/V\.'C/V\,VERB,conquérir,10
684,par,par,2,Pre,Pre,par,C/V\,ADP,par,10
685,force,force,2,N,N,,'C/V\.C/(e)\,NOUN,force,3
686,pluseurs,pluseurs,2,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
687,royaumes,royaumes,2,N,N,,C/V\.'C/V\.C/e\,NOUN,royaume,9
688,et,et,2,Crd,Crd,et,/V\,CCONJ,et,10
689,pluseurs,pluseurs,2,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
690,pays,pays,2,N,N,,C/V\.'C/V\,NOUN,pays,8
691,et,et,2,Crd,Crd,et,/V\,CCONJ,et,10
692,les,les,2,Prn,Prn$$,le,C/V\,PRON,le,10
693,subzmist,subzmist,2,Vfin,Vfin,soumettre,C/V\.'C/V\,VERB,soumettre,10
694,a,a,2,Pre,Pre,à,/V\,ADP,à,10
695,la,la,2,Det,Det,le,C/V\,DET,le,10
696,loy,loy,2,N,N,,C/V\,NOUN,loi,8
697,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
698,Romme,romme,2,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
699,",",",",2,Pnc,Pnc,,,PUNCT,",",9
700,si,si,2,Adv,Adv,si4,C/V\,ADV,si,10
701,qu',qu',2,Sub,Sub,que,C/\,SCONJ,que,10
702,il,il,2,Prn,Prn$,il,/V\,PRON,il,10
703,fu,fu,2,Vfin,Vfin,être,C/V\,VERB,être,10
704,ja,ja,2,Adv,Adv,jà,C/V\,ADV,jà,10
705,telle,telle,2,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10
706,heure,heure,2,N,N,,'/V\.C/(e)\,NOUN,heure,3
707,et,et,2,Crd,Crd,et,/V\,CCONJ,et,10
708,tel,tel,2,Adj,Adj,tel,C/V\,ADJ,tel,10
709,temps,temps,2,N,N,,C/V\,NOUN,temps,8
710,que,que,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
711,toutes,toutes,2,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10
712,terres,terres,2,N,N,,'C/V\.C/e\,NOUN,terre,8
713,rendoient,rendoient,2,Vfin,Vfin,rendre,C/V\.'C/V\./e\,VERB,rendre,10
714,treü,treu,2,N,N,,C/V\,NOUN,treü,9
715,a,a,2,Pre,Pre,à,/V\,ADP,à,10
716,la,la,2,Det,Det,le,C/V\,DET,le,10
717,cité,cité,2,N,N,,C/V\.'C/V\,NOUN,cité,8
718,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
719,Romme,romme,2,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
720,",",",",2,Pnc,Pnc,,,PUNCT,",",9
721,si,si,2,Adv,Adv,si4,C/V\,ADV,si,10
722,que,que,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
723,l',l',2,Det,Det,le,C/\,DET,le,10
724,en,en,2,Prn,Prn$,on,/V\,PRON,on,10
725,l',l',2,Prn,Prn$$,le,C/\,PRON,le,10
726,appeloit,appeloit,2,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,VERB,appeler,10
727,le,le,2,Det,Det,le,C/(e)\,DET,le,10
728,chief,chief,2,N,N,,C/V\,NOUN,chef,8
729,de,de,2,Pre,Pre,de,C/(e)\,ADP,de,10
730,tout,tout,2,QIs,QIs,tout,C/V\,DET,tout,10
731,le,le,2,Det,Det,le,C/(e)\,DET,le,10
732,monde,monde,2,N,N,,'C/V\.C/(e)\,NOUN,monde,8
733,et,et,2,Crd,Crd,et,/V\,CCONJ,et,10
734,avoit,avoit,2,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
735,la,la,2,Det,Det,le,C/V\,DET,le,10
736,seignourie,seignourie,2,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
737,du,du,2,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
738,tout,tout,2,QIs,QIs,tout,C/V\,PRON,tout,10
739,.,.,2,Pnc,Pnc,,,PUNCT,.,9
740,Mais,mais,3,Crd,Crd,mais,C/V\,CCONJ,mais,10
741,ainsi,ainsi,3,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
