wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2331,",",",",PON,7,209,Pnc,Pnc,,,PUNCT,",",9
2332,un,un,DET:ndf:suj:masc:sg,7,209,QIs,QIs,un,/V\,DET,un,10
2333,autre,autre,ADJ:suj:masc:sg,7,209,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2334,mire,mire,NOM:suj:masc:sg,7,209,N,N,,'C/V\.C/(e)\,NOUN,mire,8
2335,qui,qui,PROCON,7,209,Qux,Qux,qui,C/V\,PRON,qui,10
2336,avoit,avoit,VER:impf:3:sg,7,209,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2337,non,non,NOM:obj:masc:sg,7,209,N,N,,C/V\,NOUN,nom,8
2338,mestre,mestre,NOM:obj:masc:sg,7,209,N,N,,'C/V\.C/(e)\,PROPN|NOUN,maître,8
2339,bernart,bernart,NPR:obj:masc:sg,7,209,N,N,,C/V\.'C/V\,PROPN|NOUN,bernard|Bernard,-1
2340,",",",",PON,7,209,Pnc,Pnc,,,PUNCT,",",9
2341,qui,qui,PROCON,7,209,Qux,Qux,qui,C/V\,PRON,qui,10
2342,demouroit,demouroit,VER:impf:3:sg,7,209,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\,VERB,demeurer,10
2343,a,a,PRE,7,209,Pre,Pre,à,/V\,ADP,à,10
2344,paris,paris,NPR:obj:masc:sg,7,209,N,N,,C/V\.'C/V\,NOUN,Paris,5
2345,",",",",PON,7,209,Pnc,Pnc,,,PUNCT,",",9
2346,ot,ot,VER:simp:3:sg,7,209,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2347,le,le,DET:def:obj:masc:sg,7,209,Det,Det,le,C/(e)\,DET,le,10
2348,dit,dit,VER:pper:masc:sg,7,209,Vpp,Vpp,dire,C/V\,VERB,dire,10
2349,guillot,guillot,NPR:obj:masc:sg,7,209,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2350,en,en,PRE,7,209,Pre,Pre,en,/V\,ADP,en,10
2351,cure,cure,NOM:obj:femi:sg,7,209,N,N,,'C/V\.C/(e)\,NOUN,cure,3
2352,par,par,PRE,7,209,Pre,Pre,par,C/V\,ADP,par,10
2353,un,un,DET:ndf:obj:masc:sg,7,209,QIs,QIs,un,/V\,NUM,un,10
2354,mois,mois,NOM:obj:masc:sg,7,209,N,N,,C/V\,NOUN,mois,8
2355,ou,ou,PROCON,7,209,Crd,Crd,ou,/V\,CCONJ,ou,10
2356,la,la,ADV,7,209,Adv,Adv,là,C/V\,ADV,là,10
2357,entour,entour,ADV,7,209,PrA,PrA,entour,/V\.'C/V\,ADV,entour,10
2358,et,et,CON:coord,7,209,Crd,Crd,et,/V\,CCONJ,et,10
2359,s,s,PROCON,7,209,Prn,Prn$$,se,C/\,PRON,se,10
2360,efforcoit,efforcoit,VER:impf:3:sg,7,209,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,efforcer,9
2361,de,de,PRE,7,209,Pre,Pre,de,C/(e)\,ADP,de,10
2362,lui,lui,PRO:pers:obj:3:masc:sg:bet,7,209,Prn,Prn$,lui,C/V\,PRON,lui,10
2363,curer,curer,VER:infi,7,209,Vinf,Vinf,,C/V\.'C/V\,VERB,courir,3
2364,en,en,PRE,7,209,Pre,Pre,en,/V\,ADP,en,10
2365,tant,tant,ADV,7,209,QIs,QIs,tant,C/V\,ADV,tant,10
2366,com,com,CON:subord,7,209,Sub,Sub,comme,C/V\,SCONJ,comme,10
2367,il,il,PRO:pers:suj:3:masc:sg:unb,7,209,Prn,Prn$,il,/V\,PRON,il,10
2368,pouoit,pouoit,VER:impf:3:sg,7,209,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2369,.,.,PON,7,209,Pnc,Pnc,,,PUNCT,.,9
2370,et,et,CON:coord,7,210,Crd,Crd,et,/V\,CCONJ,et,10
2371,quant,quant,ADV,7,210,Sub,Sub,quand,C/V\,SCONJ,quand,10
2372,il,il,PRO:pers:suj:3:masc:sg:unb,7,210,Prn,Prn$,il,/V\,PRON,il,10
2373,vit,vit,VER:simp:3:sg,7,210,Vfin,Vfin,voir,C/V\,VERB,voir,10
2374,que,que,PROCON,7,210,Sub,Sub,que,C/(e)\,SCONJ,que,10
2375,il,il,PRO:pers:suj:3:masc:sg:unb,7,210,Prn,Prn$,il,/V\,PRON,il,10
2376,ne,ne,PRO:clit,7,210,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2377,pouoit,pouoit,VER:impf:3:sg,7,210,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2378,guerir,guerir,VER:infi,7,210,Vinf,Vinf,guérir,C/V\.'C/V\,VERB,guérir,10
2379,le,le,DET:def:obj:masc:sg,7,210,Det,Det,le,C/(e)\,DET,le,10
2380,dit,dit,VER:pper:masc:sg,7,210,Vpp,Vpp,dire,C/V\,VERB,dire,10
2381,guillot,guillot,NPR:obj:masc:sg,7,210,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2382,",",",",PON,7,210,Pnc,Pnc,,,PUNCT,",",9
2383,il,il,PRO:pers:suj:3:masc:sg:unb,7,210,Prn,Prn$,il,/V\,PRON,il,10
2384,le,le,PRO:pers:obj:3:masc:sg:unb,7,210,Prn,Prn$$,le,C/(e)\,PRON,le,10
2385,delessa,delessa,VER:simp:3:sg,7,210,Vfin,Vfin,délaisser,C/V\.C/V\.'C/V\,VERB,délaisser,10
2386,.,.,PON,7,210,Pnc,Pnc,,,PUNCT,.,9
2387,et,et,CON:coord,7,211,Crd,Crd,et,/V\,CCONJ,et,10
2388,apres,aprés,PRE,7,211,PrA,PrA,après,/V\.'C/V\,ADP,après,10
2389,ce,ce,PRO:invar,7,211,Prn,Prn,ce,C/(e)\,PRON,ce,10
2390,",",",",PON,7,211,Pnc,Pnc,,,PUNCT,",",9
2391,la,la,DET:def:suj:femi:sg,7,211,Det,Det,le,C/V\,DET,le,10
2392,maladie,maladie,NOM:suj:femi:sg,7,211,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
2393,se,se,PROCON,7,211,Prn,Prn$$,se,C/(e)\,PRON,se,10
2394,monteplia,monteplia,VER:simp:3:sg,7,211,Vfin,Vfin,,C/V\.C/e\.C/V\.'C/V\,VERB,moulteplier,9
2395,si,si,PROCON,7,211,Adv,Adv,si4,C/V\,ADV,si,10
2396,que,que,PROCON,7,211,Sub,Sub,que,C/(e)\,SCONJ,que,10
2397,les,les,DET:def:suj:masc:pl,7,211,Det,Det,le,C/V\,DET,le,10
2398,os,os,NOM:suj:masc:pl,7,211,N,N,,/V\,NOUN,os,3
2399,issoient,issoient,VER:impf:3:pl,7,211,Vfin,Vfin,issir,/V\.'C/V\./e\,VERB,issir,10
2400,de,de,PRE,7,211,Pre,Pre,de,C/(e)\,ADP,de,10
2401,son,son,DET:poss:obj:masc:sg,7,211,Det,Det,son4,C/V\,DET,son,10
2402,pie,pié,NOM:obj:masc:sg,7,211,N,N,,C/V\,NOUN,pied,3
2403,",",",",PON,7,211,Pnc,Pnc,,,PUNCT,",",9
2404,et,et,CON:coord,7,211,Crd,Crd,et,/V\,CCONJ,et,10
2405,les,les,PRO:pers:acc:3:masc:pl,7,211,Prn,Prn$$,le,C/V\,PRON,le,10
2406,traioit,traioit,VER:impf:3:sg,7,211,Vfin,Vfin,traire,C/V\.'C/V\,VERB,traire,10
2407,le,le,DET:def:suj:masc:sg,7,211,Det,Det,le,C/(e)\,DET,le,10
2408,dit,dit,VER:pper:masc:sg,7,211,Vpp,Vpp,dire,C/V\,VERB,dire,10
2409,guillot,guillot,NPR:suj:masc:sg,7,211,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2410,hors,hors,ADV,7,211,PrA,PrA,hors,C/V\,ADV,hors,10
2411,a,a,PRE,7,211,Pre,Pre,à,/V\,ADP,à,10
2412,ses,ses,DET:poss:obj:femi:pl,7,211,Det,Det,son4,C/V\,DET,son,10
2413,propres,propres,ADJ:obj:femi:pl,7,211,Adj,Adj,propre,'C/V\.C/e\,ADJ,propre,10
2414,mains,mains,NOM:obj:femi:pl,7,211,N,N,,C/V\,NOUN,main,8
2415,",",",",PON,7,211,Pnc,Pnc,,,PUNCT,",",9
2416,et,et,CON:coord,7,211,Crd,Crd,et,/V\,CCONJ,et,10
2417,ce,ce,PRO:invar,7,211,Prn,Prn,ce,C/(e)\,PRON,ce,10
2418,qui,qui,PROCON,7,211,Qux,Qux,qui,C/V\,PRON,qui,10
2419,estoit,estoit,VER:impf:3:sg,7,211,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2420,mis,mis,VER:pper:masc:sg,7,211,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
2421,d,d',PRE,7,211,Pre,Pre,de,C/\,ADP,de,10
2422,une,une,DET:ndf:obj:femi:sg,7,211,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2423,part,part,NOM:obj:femi:sg,7,211,N,N,,C/V\,NOUN,part,3
2424,de,de,PRE,7,211,Pre,Pre,de,C/(e)\,ADP,de,10
2425,son,son,DET:poss:obj:masc:sg,7,211,Det,Det,son4,C/V\,DET,son,10
2426,pie,pié,NOM:obj:masc:sg,7,211,N,N,,C/V\,NOUN,pied,3
2427,issoit,issoit,VER:impf:3:sg,7,211,Vfin,Vfin,issir,/V\.'C/V\,VERB,issir,10
2428,par,par,PRE,7,211,Pre,Pre,par,C/V\,ADP,par,10
2429,l,l',DET:def:obj:masc:sg,7,211,Det,Det,le,C/\,DET,le,10
2430,autre,autre,ADJ:obj:masc:sg,7,211,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2431,",",",",PON,7,211,Pnc,Pnc,,,PUNCT,",",9
2432,se,se,PROCON,7,211,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2433,ce,ce,PRO:invar,7,211,Prn,Prn,ce,C/(e)\,PRON,ce,10
2434,fust,fust,VER:subi:3:sg,7,211,Vfin,Vfin,être,C/V\,VERB,être,10
2435,festu,festu,NOM:suj:masc:sg,7,211,N,N,,C/V\.'C/V\,PROPN|NOUN,fétu|festu,-1
2436,ou,ou,PROCON,7,211,Crd,Crd,ou,/V\,CCONJ,ou,10
2437,autre,autre,ADJ:suj:femi:sg,7,211,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2438,chose,chose,NOM:suj:femi:sg,7,211,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2439,",",",",PON,7,211,Pnc,Pnc,,,PUNCT,",",9
2440,et,et,CON:coord,7,211,Crd,Crd,et,/V\,CCONJ,et,10
2441,estoit,estoit,VER:impf:3:sg,7,211,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2442,la,la,DET:def:suj:femi:sg,7,211,Det,Det,le,C/V\,DET,le,10
2443,pueur,pueur,NOM:suj:femi:sg,7,211,N,N,,C/V\.'C/V\,NOUN,pueur,8
2444,si,si,PROCON,7,211,Adv,Adv,si4,C/V\,ADV,si,10
2445,grant,grant,ADJ:suj:femi:sg,7,211,Adj,Adj,grand,C/V\,ADJ,grand,10
2446,et,et,CON:coord,7,211,Crd,Crd,et,/V\,CCONJ,et,10
2447,la,la,DET:def:suj:femi:sg,7,211,Det,Det,le,C/V\,DET,le,10
2448,pourreture,pourreture,NOM:suj:femi:sg,7,211,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,pourriture,9
2449,qui,qui,PROCON,7,211,Qux,Qux,qui,C/V\,PRON,qui,10
2450,issoit,issoit,VER:impf:3:sg,7,211,Vfin,Vfin,issir,/V\.'C/V\,VERB,issir,10
2451,de,de,PRE,7,211,Pre,Pre,de,C/(e)\,ADP,de,10
2452,son,son,DET:poss:obj:masc:sg,7,211,Det,Det,son4,C/V\,DET,son,10
2453,pie,pié,NOM:obj:masc:sg,7,211,N,N,,C/V\,NOUN,pied,3
2454,que,que,PROCON,7,211,Sub,Sub,que,C/(e)\,SCONJ,que,10
2455,la,la,DET:def:suj:femi:sg,7,211,Det,Det,le,C/V\,DET,le,10
2456,mesniee,mesniee,NOM:suj:femi:sg,7,211,N,N,,C/V\.'C/V\./(e)\,NOUN,maisnie,9
2457,du,du,PREDET:de:obj:masc:sg,7,211,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2458,dit,dit,VER:pper:masc:sg,7,211,Vpp,Vpp,dire,C/V\,VERB,dire,10
2459,robert,robert,NPR:obj:masc:sg,7,211,N,N,,C/V\.'C/V\,NOUN,Robert,2
2460,ne,ne,PRO:clit,7,211,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2461,la,la,PRO:pers:acc:3:femi:sg,7,211,Prn,Prn$$,le,C/V\,PRON,le,10
2462,pooit,pooit,VER:impf:3:sg,7,211,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2463,soufrir,soufrir,VER:infi,7,211,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10
2464,",",",",PON,7,211,Pnc,Pnc,,,PUNCT,",",9
2465,aincois,aincois,ADV,7,211,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
2466,blamoient,blamoient,VER:impf:3:pl,7,211,Vfin,Vfin,,C/V\.'C/V\./e\,VERB,blamoyer,-10
2467,le,le,DET:def:obj:masc:sg,7,211,Det,Det,le,C/(e)\,DET,le,10
2468,dit,dit,VER:pper:masc:sg,7,211,Vpp,Vpp,dire,C/V\,VERB,dire,10
2469,robert,robert,NPR:obj:masc:sg,7,211,N,N,,C/V\.'C/V\,NOUN,Robert,2
2470,pour,pour,PRE,7,211,Pre,Pre,pour,C/V\,ADP,pour,10
2471,ce,ce,PRO:invar,7,211,Prn,Prn,ce,C/(e)\,PRON,ce,10
2472,que,que,PROCON,7,211,Sub,Sub,que,C/(e)\,SCONJ,que,10
2473,il,il,PRO:pers:suj:3:masc:sg:unb,7,211,Prn,Prn$,il,/V\,PRON,il,10
2474,le,le,PRO:pers:obj:3:masc:sg:unb,7,211,Prn,Prn$$,le,C/(e)\,PRON,le,10
2475,tenoit,tenoit,VER:impf:3:sg,7,211,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
2476,en,en,PRO:clit,7,211,Pre,Pre,en,/V\,ADP,en,10
2477,sa,sa,DET:poss:obj:femi:sg,7,211,Det,Det,son4,C/V\,DET,son,10
2478,meson,meson,NOM:obj:femi:sg,7,211,N,N,,C/V\.'C/V\,NOUN,maison,9
2479,.,.,PON,7,211,Pnc,Pnc,,,PUNCT,.,9
2480,et,et,CON:coord,7,212,Crd,Crd,et,/V\,CCONJ,et,10
2481,avoit,avoit,VER:impf:3:sg,7,212,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2482,environ,environ,ADV,7,212,PrA,PrA,environ,/V\.C/V\.'C/V\,ADV,environ,10
2483,le,le,DET:def:obj:masc:sg,7,212,Det,Det,le,C/(e)\,DET,le,10
2484,grant,grant,ADJ:obj:masc:sg,7,212,Adj,Adj,grand,C/V\,ADJ,grand,10
2485,pertuis,pertuis,NOM:obj:masc:sg,7,212,N,N,,C/V\.'C/V\,NOUN,pertuis,8
2486,du,du,PREDET:de:obj:masc:sg,7,212,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2487,pie,pié,NOM:obj:masc:sg,7,212,N,N,,C/V\,NOUN,pied,3
2488,du,du,PREDET:de:obj:masc:sg,7,212,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2489,dit,dit,VER:pper:masc:sg,7,212,Vpp,Vpp,dire,C/V\,VERB,dire,10
2490,guillot,guillot,NPR:obj:masc:sg,7,212,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2491,sept,sept,ADJ:card,7,212,QIs,QIs,sept,C/V\,NUM,sept,10
2492,ou,ou,PROCON,7,212,Crd,Crd,ou,/V\,CCONJ,ou,10
2493,huit,huit,ADJ:card,7,212,QIs,QIs,huit,/V\,NUM,huit,10
2494,pertuis,pertuis,NOM:obj:masc:pl,7,212,N,N,,C/V\.'C/V\,NOUN,pertuis,8
2495,qui,qui,PROCON,7,212,Qux,Qux,qui,C/V\,PRON,qui,10
2496,touz,touz,PRO:ind:suj:masc:pl,7,212,QIs,QIs,tout,C/V\,PRON,tout,10
2497,couroient,couroient,VER:impf:3:pl,7,212,Vfin,Vfin,courir,C/V\.'C/V\./e\,VERB,courir,10
2498,et,et,CON:coord,7,212,Crd,Crd,et,/V\,CCONJ,et,10
2499,getoient,getoient,VER:impf:3:pl,7,212,Vfin,Vfin,jeter,C/V\.'C/V\./e\,VERB,jeter,10
2500,ordure,ordure,NOM:obj:femi:sg,7,212,N,N,,/V\.'C/V\.C/(e)\,NOUN,ordure,9
2501,et,et,CON:coord,7,212,Crd,Crd,et,/V\,CCONJ,et,10
2502,pourreture,pourreture,NOM:obj:femi:sg,7,212,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,pourriture,9
2503,.,.,PON,7,212,Pnc,Pnc,,,PUNCT,.,9
2504,et,et,CON:coord,7,213,Crd,Crd,et,/V\,CCONJ,et,10
2505,avoit,avoit,VER:impf:3:sg,7,213,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2506,le,le,DET:def:suj:masc:sg,7,213,Det,Det,le,C/(e)\,DET,le,10
2507,dit,dit,VER:pper:masc:sg,7,213,Vpp,Vpp,dire,C/V\,VERB,dire,10
2508,guillot,guillot,NPR:suj:masc:sg,7,213,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2509,la,la,DET:def:obj:femi:sg,7,213,Det,Det,le,C/V\,DET,le,10
2510,jambe,jambe,NOM:obj:femi:sg,7,213,N,N,,'C/V\.C/(e)\,NOUN,jambe,9
2511,contrete,contrete,VER:pper:femi:sg,7,213,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,contrait,0
2512,",",",",PON,7,213,Pnc,Pnc,,,PUNCT,",",9
2513,si,si,PROCON,7,213,Adv,Adv,si4,C/V\,ADV,si,10
2514,que,que,PROCON,7,213,Sub,Sub,que,C/(e)\,SCONJ,que,10
2515,il,il,PRO:pers:suj:3:masc:sg:unb,7,213,Prn,Prn$,il,/V\,PRON,il,10
2516,ne,ne,PRO:clit,7,213,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2517,la,la,PRO:pers:acc:3:femi:sg,7,213,Prn,Prn$$,le,C/V\,PRON,le,10
2518,pooit,pooit,VER:impf:3:sg,7,213,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2519,metre,metre,VER:infi,7,213,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
2520,a,a,PRE,7,213,Pre,Pre,à,/V\,ADP,à,10
2521,terre,terre,NOM:obj:femi:sg,7,213,N,N,,'C/V\.C/(e)\,NOUN,terre,8
2522,",",",",PON,7,213,Pnc,Pnc,,,PUNCT,",",9
2523,ne,ne,PROCON,7,213,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2524,le,le,DET:def:obj:masc:sg,7,213,Det,Det,le,C/(e)\,DET,le,10
2525,pie,pié,NOM:obj:masc:sg,7,213,N,N,,C/V\,NOUN,pied,3
2526,.,.,PON,7,213,Pnc,Pnc,,,PUNCT,.,9
2527,de,de,PRE,7,214,Pre,Pre,de,C/(e)\,ADP,de,10
2528,quoi,quoi,PRO:invar,7,214,Qux,Qux,que,C/V\,PRON,que,10
2529,le,le,DET:def:suj:masc:sg,7,214,Det,Det,le,C/(e)\,DET,le,10
2530,dit,dit,VER:pper:masc:sg,7,214,Vpp,Vpp,dire,C/V\,VERB,dire,10
2531,robert,robert,NPR:suj:masc:sg,7,214,N,N,,C/V\.'C/V\,NOUN,Robert,2
2532,reboule,reboule,NPR:suj:masc:sg,7,214,N,N,,C/V\.'C/V\.C/(e)\,NOUN,reboule,8
2533,li,li,PRO:pers:suj:3:masc:sg:bet,7,214,Prn,Prn$$,li,C/V\,PRON,li,10
2534,conseilla,conseilla,VER:simp:3:sg,7,214,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\,VERB,conseiller,10
2535,que,que,PROCON,7,214,Sub,Sub,que,C/(e)\,SCONJ,que,10
2536,il,il,PRO:pers:suj:3:masc:sg:unb,7,214,Prn,Prn$,il,/V\,PRON,il,10
2537,se,se,PROCON,7,214,Prn,Prn$$,se,C/(e)\,PRON,se,10
2538,feist,feist,VER:subi:3:sg,7,214,Vfin,Vfin,faire,C/(V)\.'/V\,VERB,faire,10
2539,couper,couper,VER:infi,7,214,Vinf,Vinf,,C/V\.'C/V\,VERB,couper,8
2540,le,le,DET:def:obj:masc:sg,7,214,Det,Det,le,C/(e)\,DET,le,10
2541,pie,pié,NOM:obj:masc:sg,7,214,N,N,,C/V\,NOUN,pied,3
2542,et,et,CON:coord,7,214,Crd,Crd,et,/V\,CCONJ,et,10
2543,fere,fere,VER:infi,7,214,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2544,une,une,DET:ndf:obj:femi:sg,7,214,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2545,eschace,eschace,NOM:obj:femi:sg,7,214,N,N,,/V\.'C/V\.C/(e)\,NOUN,échasse,9
2546,de,de,PRE,7,214,Pre,Pre,de,C/(e)\,ADP,de,10
2547,fust,fust,NOM:obj:masc:sg,7,214,N,N,,C/V\,NOUN,fût,8
2548,",",",",PON,7,214,Pnc,Pnc,,,PUNCT,",",9
2549,si,si,PROCON,7,214,Adv,Adv,si4,C/V\,ADV,si,10
2550,que,que,PROCON,7,214,Sub,Sub,que,C/(e)\,SCONJ,que,10
2551,il,il,PRO:pers:suj:3:masc:sg:unb,7,214,Prn,Prn$,il,/V\,PRON,il,10
2552,peust,peust,VER:subi:3:sg,7,214,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
2553,miex,miex,ADV,7,214,Adv,Adv,mieux,C/V\,ADV,mieux,10
2554,estre,estre,VER:infi,7,214,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2555,curé,curé,VER:pper:masc:sg,7,214,Vpp,Vpp,,C/V\.'C/V\,VERB,courer,0
2556,et,et,CON:coord,7,214,Crd,Crd,et,/V\,CCONJ,et,10
2557,estre,estre,VER:infi,7,214,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2558,entre,entre,PRE,7,214,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
2559,les,les,DET:def:obj:femi:pl,7,214,Det,Det,le,C/V\,DET,le,10
2560,genz,genz,NOM:obj:femi:pl,7,214,N,N,,C/V\,NOUN,gent,3
2561,a,a,PRE,7,214,Pre,Pre,à,/V\,ADP,à,10
2562,gaaignier,gaaignier,VER:infi,7,214,Vinf,Vinf,gagner,C/(V)\./V\.'C/V\,VERB,gagner,10
2563,son,son,DET:poss:obj:masc:sg,7,214,Det,Det,son4,C/V\,DET,son,10
2564,pain,pain,NOM:obj:masc:sg,7,214,N,N,,C/V\,NOUN,pain,8
2565,.,.,PON,7,214,Pnc,Pnc,,,PUNCT,.,9
2566,et,et,CON:coord,7,215,Crd,Crd,et,/V\,CCONJ,et,10
2567,donques,donques,ADV,7,215,Adv,Adv,donc,'C/V\.C/e\,ADV,donc,10
2568,le,le,DET:def:suj:masc:sg,7,215,Det,Det,le,C/(e)\,DET,le,10
2569,dit,dit,VER:pper:masc:sg,7,215,Vpp,Vpp,dire,C/V\,VERB,dire,10
2570,guillot,guillot,NPR:suj:masc:sg,7,215,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2571,ala,ala,VER:simp:3:sg,7,215,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2572,au,au,PREDET:a:obj:masc:sg,7,215,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2573,charpentier,charpentier,NOM:obj:masc:sg,7,215,N,N,,C/V\.C/V\.'C/V\,NOUN,charpentier,8
2574,et,et,CON:coord,7,215,Crd,Crd,et,/V\,CCONJ,et,10
2575,li,li,PRO:pers:suj:3:masc:sg:bet,7,215,Prn,Prn$$,li,C/V\,PRON,li,10
2576,raconta,raconta,VER:simp:3:sg,7,215,Vfin,Vfin,raconter,C/V\.C/V\.'C/V\,VERB,raconter,10
2577,que,que,PROCON,7,215,Sub,Sub,que,C/(e)\,SCONJ,que,10
2578,il,il,PRO:pers:suj:3:masc:sg:unb,7,215,Prn,Prn$,il,/V\,PRON,il,10
2579,entendoit,entendoit,VER:impf:3:sg,7,215,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
2580,a,a,PRE,7,215,Pre,Pre,à,/V\,ADP,à,10
2581,fere,fere,VER:infi,7,215,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2582,.,.,PON,7,215,Pnc,Pnc,,,PUNCT,.,9
2583,et,et,CON:coord,7,216,Crd,Crd,et,/V\,CCONJ,et,10
2584,quant,quant,ADV,7,216,Sub,Sub,quand,C/V\,SCONJ,quand,10
2585,cel,cel,DET:demo:suj:masc:sg,7,216,Dem,Dem,cil,C/V\,DET,cil,10
2586,charpentier,charpentier,NOM:suj:masc:sg,7,216,N,N,,C/V\.C/V\.'C/V\,NOUN,charpentier,8
2587,l,l',PRO:pers:obj:3:masc:sg:unb,7,216,Prn,Prn$$,le,C/\,PRON,le,10
2588,oi,oi,VER:simp:3:sg,7,216,Vfin,Vfin,ouïr,/V\,VERB,ouïr,10
2589,",",",",PON,7,216,Pnc,Pnc,,,PUNCT,",",9
2590,il,il,PRO:pers:suj:3:masc:sg:unb,7,216,Prn,Prn$,il,/V\,PRON,il,10
2591,li,li,PRO:pers:suj:3:masc:sg:bet,7,216,Prn,Prn$$,li,C/V\,PRON,li,10
2592,desloa,desloa,VER:simp:3:sg,7,216,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,deslouer,9
2593,et,et,CON:coord,7,216,Crd,Crd,et,/V\,CCONJ,et,10
2594,guillot,guillot,NPR:suj:masc:sg,7,216,N,N,,C/V\.'C/V\,PROPN|NOUN,Guillot,8
2595,crut,crut,VER:simp:3:sg,7,216,Vfin,Vfin,croire,C/V\,VERB,croire,10
2596,son,son,DET:poss:obj:masc:sg,7,216,Det,Det,son4,C/V\,DET,son,10
2597,conseil,conseil,NOM:obj:masc:sg,7,216,N,N,,C/V\.'C/V\,NOUN,conseil,3
2598,",",",",PON,7,216,Pnc,Pnc,,,PUNCT,",",9
2599,meesmement,meesmement,ADV,7,216,Adv,Adv,,C/(V)\./V\.C/e\.'C/V\,ADV,mêmement,9
2600,pour,pour,PRE,7,216,Pre,Pre,pour,C/V\,ADP,pour,10
2601,la,la,DET:def:obj:femi:sg,7,216,Det,Det,le,C/V\,DET,le,10
2602,doute,doute,NOM:obj:femi:sg,7,216,N,N,,'C/V\.C/(e)\,NOUN,doute,8
2603,du,du,PREDET:de:obj:masc:sg,7,216,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2604,couper,couper,VER:infi,7,216,Vinf,Vinf,,C/V\.'C/V\,VERB,couper,8
2605,le,le,DET:def:obj:masc:sg,7,216,Det,Det,le,C/(e)\,DET,le,10
2606,pie,pié,NOM:obj:masc:sg,7,216,N,N,,C/V\,NOUN,pied,3
2607,.,.,PON,7,216,Pnc,Pnc,,,PUNCT,.,9
2608,et,et,CON:coord,7,217,Crd,Crd,et,/V\,CCONJ,et,10
2609,fu,fu,VER:simp:3:sg,7,217,Vfin,Vfin,être,C/V\,VERB,être,10
2610,le,le,DET:def:suj:masc:sg,7,217,Det,Det,le,C/(e)\,DET,le,10
2611,dit,dit,VER:pper:masc:sg,7,217,Vpp,Vpp,dire,C/V\,VERB,dire,10
