wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1584,chevauchierent,chevauchierent,VER:simp:3:pl,32,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\.C/e\,VERB,chevaucher,10
1585,par,par,PRE,32,Pre,Pre,par,C/V\,ADP,par,10
1586,lor,lor,DET:poss:obj:femi:pl,32,Det,Det,leur2,C/V\,DET,leur,10
1587,jornees,jornees,NOM:obj:femi:pl,32,N,N,,C/V\.'C/V\./e\,NOUN,journée,9
1588,tant,tant,ADV,32,QIs,QIs,tant,C/V\,ADV,tant,10
1589,que,que,PROCON,32,Sub,Sub,que,C/(e)\,SCONJ,que,10
1590,il,il,PRO:pers:suj:3:masc:pl,32,Prn,Prn$,il,/V\,PRON,il,10
1591,vindrent,vindrent,VER:simp:3:pl,32,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
1592,a,a,PRE,32,Pre,Pre,à,/V\,ADP,à,10
1593,plasence,plasence,NPR:obj:masc:sg,32,N,N,,C/V\.'C/V\.C/(e)\,NOUN,plasence,-10
1594,en,en,PRE,32,Pre,Pre,en,/V\,ADP,en,10
1595,lombardie,lombardie,NPR:obj:femi:sg,32,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,Lombardie,2
1596,enki,enki,ADV,32,Adv,Adv,encui,/V\.'C/V\,ADV,encui,10
1597,se,se,PROCON,32,Prn,Prn$$,se,C/(e)\,PRON,se,10
1598,partirent,partirent,VER:simp:3:pl,32,Vfin,Vfin,partir,C/V\.'C/V\.C/e\,VERB,partir,10
1599,joffrois,joffrois,NPR:suj:masc:sg,32,N,N,,C/V\.'C/V\,NOUN,Geoffroy,2
1600,li,li,DET:def:suj:masc:sg,32,Det,Det,le,C/V\,DET,le,10
1601,mareschaus,mareschaus,NOM:suj:masc:sg,32,N,N,,C/V\.C/V\.'C/V\,NOUN,maréchal,9
1602,de,de,PRE,32,Pre,Pre,de,C/(e)\,ADP,de,10
1603,champaigne,champaigne,NPR:obj:femi:sg,32,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
1604,et,et,CON:coord,32,Crd,Crd,et,/V\,CCONJ,et,10
1605,alarz,alarz,NPR:suj:masc:sg,32,N,N,,/V\.'C/V\,PROPN|NOUN,Alard,8
1606,makeriaus,makeriaus,NOM:suj:masc:sg,32,N,N,,C/V\.C/e\.'C/V\,NOUN,machereau,-10
1607,si,si,PROCON,32,Adv,Adv,si4,C/V\,ADV,si,10
1608,s,s,PROCON,32,Prn,Prn$$,se,C/\,PRON,se,10
1609,en,en,PRO:clit,32,Prn,Prn$$,en2,/V\,PRON,en,10
1610,alerent,alerent,VER:simp:3:pl,32,Vfin,Vfin,aller,/V\.'C/V\.C/e\,VERB,aller,10
1611,droit,droit,ADJ:obj:masc:sg,32,Adv,Adv,droit2,C/V\,ADV,droit,10
1612,en,en,PRE,32,Pre,Pre,en,/V\,ADP,en,10
1613,france,france,NPR:obj:femi:sg,32,N,N,,'C/V\.C/(e)\,NOUN,France,5
1614,et,et,CON:coord,32,Crd,Crd,et,/V\,CCONJ,et,10
1615,li,li,DET:def:suj:masc:pl,32,Det,Det,le,C/V\,DET,le,10
1616,autre,autre,ADJ:suj:masc:pl,32,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1617,s,s,PROCON,32,Prn,Prn$$,se,C/\,PRON,se,10
1618,en,en,PRO:clit,32,Prn,Prn$$,en2,/V\,PRON,en,10
1619,alerent,alerent,VER:simp:3:pl,32,Vfin,Vfin,aller,/V\.'C/V\.C/e\,VERB,aller,10
1620,a,a,PRE,32,Pre,Pre,à,/V\,ADP,à,10
1621,jeene,jeene,NPR:obj:masc:sg,32,N,N,,C/(V)\.'/V\.C/(e)\,NOUN,jeune,0
1622,et,et,CON:coord,32,Crd,Crd,et,/V\,CCONJ,et,10
1623,a,a,PRE,32,Pre,Pre,à,/V\,ADP,à,10
1624,pise,pise,NPR:obj:masc:sg,32,N,N,,'C/V\.C/(e)\,NOUN,pise,8
1625,por,por,PRE,32,Pre,Pre,pour,C/V\,ADP,pour,10
1626,savoir,savoir,VER:infi,32,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10
1627,quele,quele,ADJ:obj:femi:sg,32,Qux,Qux,quel,'C/V\.C/(e)\,DET,quel,10
1628,aie,aïe,NOM:obj:femi:sg,32,N,N,,/V\.'C/V\./(e)\,NOUN,aie,-10
1629,il,il,PRO:pers:suj:3:masc:pl,32,Prn,Prn$,il,/V\,PRON,il,10
1630,feroient,feroient,VER:cond:3:pl,32,Vfin,Vfin,faire,C/V\.'C/V\./e\,VERB,faire,10
1631,a,a,PRE,32,Pre,Pre,à,/V\,ADP,à,10
1632,la,la,DET:def:obj:femi:sg,32,Det,Det,le,C/V\,DET,le,10
1633,terre,terre,NOM:obj:femi:sg,32,N,N,,'C/V\.C/(e)\,NOUN,terre,8
1634,d,d,PRE,32,Pre,Pre,de,C/\,ADP,de,10
1635,outremer,outremer,ADV,32,Adv,Adv,outremer,/V\.C/e\.'C/V\,ADV,outremer,10
1636,quant,quant,ADV,33,Sub,Sub,quand,C/V\,SCONJ,quand,10
1637,joffrois,joffrois,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\,NOUN,Geoffroy,2
1638,li,li,DET:def:suj:masc:sg,33,Det,Det,le,C/V\,DET,le,10
1639,mareschaus,mareschaus,NOM:suj:masc:sg,33,N,N,,C/V\.C/V\.'C/V\,NOUN,maréchal,9
1640,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1641,champaigne,champaigne,NPR:obj:femi:sg,33,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
1642,passa,passa,VER:simp:3:sg,33,Vfin,Vfin,passer,C/V\.'C/V\,VERB,passer,10
1643,moncenins,moncenins,NPR:obj:masc:sg,33,N,N,,C/V\.C/e\.'C/V\,NOUN,moncenin,-10
1644,si,si,PROCON,33,Adv,Adv,si4,C/V\,ADV,si,10
1645,encontra,encontra,VER:simp:3:sg,33,Vfin,Vfin,encontrer,/V\.C/V\.'C/V\,VERB,encontrer,10
1646,le,le,DET:def:obj:masc:sg,33,Det,Det,le,C/(e)\,DET,le,10
1647,conte,conte,NOM:obj:masc:sg,33,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1648,gautier,gautier,NPR:obj:masc:sg,33,N,N,,C/V\.'C/V\,PROPN|NOUN,gautier|Gauthier,-1
1649,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1650,brene,brene,NPR:obj:masc:sg,33,N,N,,'C/V\.C/(e)\,NOUN,braine,-10
1651,qui,qui,PROCON,33,Qux,Qux,qui,C/V\,PRON,qui,10
1652,s,s,PROCON,33,Prn,Prn$$,se,C/\,PRON,se,10
1653,en,en,PRO:clit,33,Prn,Prn$$,en2,/V\,PRON,en,10
1654,aloit,aloit,VER:impf:3:sg,33,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1655,en,en,PRO:clit,33,Pre,Pre,en,/V\,ADP,en,10
1656,puile,puile,NPR:obj:masc:sg,33,N,N,,'C/V\.C/(e)\,NOUN,puile,-10
1657,conquerre,conquerre,VER:infi,33,Vinf,Vinf,conquérir,C/V\.'C/V\.C/(e)\,VERB,conquérir,10
1658,la,la,DET:def:obj:femi:sg,33,Det,Det,le,C/V\,DET,le,10
1659,terre,terre,NOM:obj:femi:sg,33,N,N,,'C/V\.C/(e)\,NOUN,terre,8
1660,sa,sa,DET:poss:obj:femi:sg,33,Det,Det,son4,C/V\,DET,son,10
1661,fame,fame,NOM:obj:femi:sg,33,N,N,,'C/V\.C/(e)\,NOUN,femme,3
1662,que,que,PROCON,33,Qux,Qux,que,C/(e)\,PRON,que,10
1663,il,il,PRO:pers:suj:3:masc:sg:unb,33,Prn,Prn$,il,/V\,PRON,il,10
1664,avoit,avoit,VER:impf:3:sg,33,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1665,espousee,espousee,VER:pper:femi:sg,33,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,épouser,3
1666,puisque,puisque,CON:subord,33,Sub,Sub,puisque,'C/V\.C/(e)\,SCONJ,puisque,10
1667,il,il,PRO:pers:suj:3:masc:sg:unb,33,Prn,Prn$,il,/V\,PRON,il,10
1668,ot,ot,VER:simp:3:sg,33,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1669,la,la,DET:def:obj:femi:sg,33,Det,Det,le,C/V\,DET,le,10
1670,croiz,croiz,NOM:obj:femi:sg,33,N,N,,C/V\,NOUN,croix,8
1671,prise,prise,VER:pper:femi:sg,33,Vpp,Vpp,prendre,'C/V\.C/(e)\,VERB,prendre,10
1672,et,et,CON:coord,33,Crd,Crd,et,/V\,CCONJ,et,10
1673,qui,qui,PROCON,33,Qux,Qux,qui,C/V\,PRON,qui,10
1674,ere,ere,VER:impf:3:sg,33,Vfin,Vfin,être,'/V\.C/(e)\,VERB,être,10
1675,file,file,NOM:suj:femi:sg,33,N,N,,'C/V\.C/(e)\,NOUN,fille,0
1676,le,le,DET:def:obj:masc:sg,33,Det,Det,le,C/(e)\,DET,le,10
1677,roi,roi,NOM:obj:masc:sg,33,N,N,,C/V\,NOUN,roi,8
1678,tancre,tancré,NPR:obj:masc:sg,33,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
1679,avec,avec,PRE,33,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1680,lui,lui,PRO:pers:obj:3:masc:sg:bet,33,Prn,Prn,lui,C/V\,PRON,lui,10
1681,en,en,PRO:clit,33,Prn,Prn$$,en2,/V\,PRON,en,10
1682,aloit,aloit,VER:impf:3:sg,33,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1683,gautiers,gautiers,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\,NOUN,Gauthier,2
1684,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1685,mombeliart,mombeliart,NPR:obj:masc:sg,33,N,N,,C/V\.C/e\.'C/V\,NOUN,mombeliard,-10
1686,et,et,CON:coord,33,Crd,Crd,et,/V\,CCONJ,et,10
1687,eutaices,eutaices,NPR:suj:masc:sg,33,N,N,,/V\.'C/V\.C/e\,NOUN,étache,-10
1688,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1689,covelans,covelans,NPR:obj:masc:sg,33,N,N,,C/V\.C/e\.'C/V\,NOUN,couvelant,-10
1690,roberz,roberz,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\,PROPN|NOUN,Robert,8
1691,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1692,joenvile,joenvile,NPR:obj:masc:sg,33,N,N,,C/V\.'C/V\.C/(e)\,NOUN,jouvenville,-10
1693,et,et,CON:coord,33,Crd,Crd,et,/V\,CCONJ,et,10
1694,grant,grant,ADJ:suj:femi:sg,33,Adj,Adj,grand,C/V\,ADJ,grand,10
1695,partie,partie,NOM:suj:femi:sg,33,N,N,,C/V\.'C/V\./(e)\,NOUN,partie,8
1696,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1697,la,la,DET:def:obj:femi:sg,33,Det,Det,le,C/V\,DET,le,10
1698,bone,bone,ADJ:obj:femi:sg,33,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
1699,gent,gent,NOM:obj:femi:sg,33,N,N,,C/V\,NOUN,gent,8
1700,de,de,PRE,33,Pre,Pre,de,C/(e)\,ADP,de,10
1701,champaigne,champaigne,NPR:obj:femi:sg,33,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
1702,qui,qui,PROCON,33,Qux,Qux,qui,C/V\,PRON,qui,10
1703,croisié,croisié,VER:pper:masc:sg,33,N,N,,C/V\.'C/V\,PROPN|NOUN,croisé|croisée,-1
1704,estoient,estoient,VER:impf:3:pl,33,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1705,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1706,quant,quant,ADV,34,Sub,Sub,quand,C/V\,SCONJ,quand,10
1707,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\,PRON,il,10
1708,lor,lor,PRO:pers:dat:3:pl,34,Prn,Prn$$,leur,C/V\,PRON,leur,10
1709,conta,conta,VER:simp:3:sg,34,Vfin,Vfin,conter,C/V\.'C/V\,VERB,conter,10
1710,les,les,DET:def:obj:femi:pl,34,Det,Det,le,C/V\,DET,le,10
1711,novelles,novelles,NOM:obj:femi:pl,34,N,N,,C/V\.'C/V\.C/e\,NOUN,nouvelle,3
1712,coment,coment,ADV,34,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
1713,il,il,PRO:pers:suj:3:masc:pl,34,Prn,Prn$,il,/V\,PRON,il,10
1714,avoient,avoient,VER:impf:3:pl,34,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1715,esploitié,esploitié,VER:pper:masc:sg,34,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,exploiter,9
1716,en,en,PRO:clit,34,Prn,Prn$$,en2,/V\,PRON,en,10
1717,firent,firent,VER:simp:3:pl,34,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
1718,mult,mult,ADV,34,QIs,QIs,moult,C/V\,ADV,moult,10
1719,grant,grant,ADJ:obj:femi:sg,34,Adj,Adj,grand,C/V\,ADJ,grand,10
1720,joie,joie,NOM:obj:femi:sg,34,N,N,,'C/V\./(e)\,NOUN,joie,8
1721,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1722,mult,mult,ADV,34,QIs,QIs,moult,C/V\,ADV,moult,10
1723,presierent,presierent,VER:simp:3:pl,34,Vfin,Vfin,priser,C/V\.'C/V\.C/e\,VERB,priser,10
1724,l,l,DET:def:obj:masc:sg,34,Det,Det,le,C/\,DET,le,10
1725,afaire,afaire,NOM:obj:masc:sg,34,N,N,,/V\.'C/V\.C/(e)\,NOUN,affaire,8
1726,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1727,li,li,PRO:pers:suj:3:masc:sg:bet,34,Prn,Prn$$,li,C/V\,PRON,li,10
1728,distrent,distrent,VER:simp:3:pl,34,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1729,"""","""",PON:cit,34,Pnc,Pnc,,,PUNCT,"""",9
1730,nos,nos,PRO:pers:1:pl,34,Prn,Prn$,nous,C/V\,PRON,nous,10
1731,somes,somes,VER:pres:1:pl,34,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
1732,ja,ja,ADV,34,Adv,Adv,jà,C/V\,ADV,jà,10
1733,meu,meü,VER:pper:masc:sg,34,Vpp,Vpp,mouvoir,C/(V)\.'/V\,VERB,mouvoir,10
1734,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1735,quant,quant,ADV,34,Sub,Sub,quand,C/V\,SCONJ,quand,10
1736,vos,vos,PRO:pers:2:pl,34,Prn,Prn$,vous,C/V\,PRON,vous,10
1737,vendroiz,vendroiz,VER:futu:2:pl,34,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
1738,vos,vos,PRO:pers:2:pl,34,Prn,Prn$,vous,C/V\,PRON,vous,10
1739,nos,nos,PRO:pers:1:pl,34,Prn,Prn$,nous,C/V\,PRON,nous,10
1740,troveroiz,troveroiz,VER:futu:2:pl,34,Vfin,Vfin,trouver,C/V\.C/e\.'C/V\,VERB,trouver,10
1741,toz,toz,DET:ind:obj:masc:pl,34,QIs,QIs,tout,C/V\,ADV,tout,10
1742,prest,prest,ADJ:obj:masc:pl,34,Adj,Adj,,C/V\,ADJ,prêt,8
1743,"""","""",PON:cit,34,Pnc,Pnc,,,PUNCT,"""",9
1744,mes,mes,CON:subord,34,Crd,Crd,mais,C/V\,CCONJ,mais,10
1745,les,les,DET:def:suj:femi:pl,34,Det,Det,le,C/V\,DET,le,10
1746,aventures,aventures,NOM:suj:femi:pl,34,N,N,,/V\.C/V\.'C/V\.C/e\,NOUN,aventure,8
1747,avienent,avienent,VER:pres:3:pl,34,Vfin,Vfin,avenir,/V\.'C/V\.C/e\,VERB,avenir,10
1748,ensi,ensi,ADV,34,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1749,con,con,CON:subord,34,Sub,Sub,comme,C/V\,SCONJ,comme,10
1750,dieu,dieu,NOM:obj:masc:sg,34,N,N,,C/V\,PROPN,Dieu,3
1751,plaist,plaist,VER:pres:3:sg,34,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
1752,ne,ne,PRO:clit,34,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1753,n,n,PRO:clit,34,Neg,Neg$$,ne,C/\,ADV,ne,10
1754,orent,orent,VER:simp:3:pl,34,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
1755,nul,nul,DET:ind:obj:masc:sg,34,QIs,QIs,nul,C/V\,DET,nul,10
1756,pooir,pooir,VER:infi,34,N,N,pouvoir,C/V\.'C/V\,PROPN|NOUN,pouvoir,10
1757,que,que,PROCON,34,Sub,Sub,que,C/(e)\,SCONJ,que,10
1758,plus,plus,ADV,34,Adv,Adv,plus,C/V\,ADV,plus,10
1759,assemblassent,assemblassent,VER:subi:3:pl,34,Vfin,Vfin,assembler,/V\.C/V\.'C/V\.C/e\,VERB,assembler,10
1760,en,en,PRO:clit,34,Pre,Pre,en,/V\,ADP,en,10
1761,l,l,DET:def:obj:femi:sg,34,Det,Det,le,C/\,DET,le,10
1762,ost,ost,NOM:obj:femi:sg,34,N,N,,/V\,NOUN,ost,8
1763,ce,ce,PRO:invar,34,Prn,Prn,ce,C/(e)\,PRON,ce,10
1764,fu,fu,VER:simp:3:sg,34,Vfin,Vfin,être,C/V\,VERB,être,10
1765,mult,mult,ADV,34,QIs,QIs,moult,C/V\,ADV,moult,10
1766,granz,granz,ADJ:suj:masc:sg,34,Adj,Adj,grand,C/V\,ADJ,grand,10
1767,domages,domages,NOM:suj:masc:sg,34,N,N,,C/V\.'C/V\.C/e\,NOUN,dommage,9
1768,que,que,PROCON,34,Crd,Crd,que,C/(e)\,CCONJ,que,10
1769,mult,mult,ADV,34,QIs,QIs,moult,C/V\,ADV,moult,10
1770,estoient,estoient,VER:impf:3:pl,34,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1771,preu,preu,ADJ:suj:masc:pl,34,Adj,Adj,preux,C/V\,ADJ,preux,10
1772,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1773,vaillant,vaillant,ADJ:suj:masc:pl,34,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,valoir,10
1774,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
1775,ensi,ensi,ADV,34,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1776,se,se,PROCON,34,Prn,Prn$$,se,C/(e)\,PRON,se,10
1777,partirent,partirent,VER:simp:3:pl,34,Vfin,Vfin,partir,C/V\.'C/V\.C/e\,VERB,partir,10
1778,si,si,PROCON,34,Adv,Adv,si4,C/V\,ADV,si,10
1779,tint,tint,VER:simp:3:sg,34,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
1780,cascuns,cascuns,PRO:ind:suj:masc:sg,34,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10
1781,sa,sa,DET:poss:obj:femi:sg,34,Det,Det,son4,C/V\,DET,son,10
1782,voie,voie,NOM:obj:femi:sg,34,N,N,,'C/V\./(e)\,NOUN,voie,8
1783,tant,tant,ADV,35,QIs,QIs,tant,C/V\,ADV,tant,10
1784,chevaucha,chevaucha,VER:simp:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\,VERB,chevaucher,10
1785,joffrois,joffrois,NPR:suj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,Geoffroy,2
1786,li,li,DET:def:suj:masc:sg,35,Det,Det,le,C/V\,DET,le,10
1787,mareschaus,mareschaus,NOM:suj:masc:sg,35,N,N,,C/V\.C/V\.'C/V\,NOUN,maréchal,9
1788,par,par,PRE,35,Pre,Pre,par,C/V\,ADP,par,10
1789,ses,ses,DET:poss:obj:femi:pl,35,Det,Det,son4,C/V\,DET,son,10
1790,jornees,jornees,NOM:obj:femi:pl,35,N,N,,C/V\.'C/V\./e\,NOUN,journée,9
1791,que,que,PROCON,35,Sub,Sub,que,C/(e)\,SCONJ,que,10
1792,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\,PRON,il,10
1793,vint,vint,VER:simp:3:sg,35,Vfin,Vfin,venir,C/V\,VERB,venir,10
1794,a,a,PRE,35,Pre,Pre,à,/V\,ADP,à,10
1795,troies,troies,NPR:obj:masc:sg,35,N,N,,'C/V\./e\,PROPN|NOUN,Troie|Troyes,-1
1796,en,en,PRE,35,Pre,Pre,en,/V\,ADP,en,10
1797,campaigne,campaigne,NPR:obj:femi:sg,35,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
1798,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1799,trova,trova,VER:simp:3:sg,35,Vfin,Vfin,trouver,C/V\.'C/V\,VERB,trouver,10
1800,son,son,DET:poss:obj:masc:sg,35,Det,Det,son4,C/V\,DET,son,10
1801,seignor,seignor,NOM:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1802,le,le,DET:def:obj:masc:sg,35,Det,Det,le,C/(e)\,DET,le,10
1803,conte,conte,NOM:obj:masc:sg,35,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1804,tibaut,tibaut,NPR:obj:masc:sg,35,N,N,,C/V\.'C/V\,NOUN,Thibaut,2
1805,malade,malade,ADJ:obj:masc:sg,35,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,malade,9
1806,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1807,deshaitié,deshaitié,VER:pper:masc:sg,35,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,deshaitier,9
1808,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1809,si,si,PROCON,35,Adv,Adv,si4,C/V\,ADV,si,10
1810,fu,fu,VER:simp:3:sg,35,Vfin,Vfin,être,C/V\,VERB,être,10
1811,mult,mult,ADV,35,QIs,QIs,moult,C/V\,ADV,moult,10
1812,liez,liez,ADJ:suj:masc:sg,35,Adj,Adj,lié,C/V\,ADJ,lié,10
1813,de,de,PRE,35,Pre,Pre,de,C/(e)\,ADP,de,10
1814,sa,sa,DET:poss:obj:femi:sg,35,Det,Det,son4,C/V\,DET,son,10
1815,venue,venue,NOM:obj:femi:sg,35,N,N,,C/V\.'C/V\./(e)\,NOUN,venue,8
1816,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1817,quant,quant,ADV,35,Sub,Sub,quand,C/V\,SCONJ,quand,10
1818,cil,cil,PRO:demo:suj:masc:sg,35,Dem,Dem,cil,C/V\,PRON,cil,10
1819,li,li,PRO:pers:suj:3:masc:sg:bet,35,Prn,Prn$$,li,C/V\,PRON,li,10
1820,ot,ot,VER:simp:3:sg,35,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1821,contee,contee,VER:pper:femi:sg,35,Vpp,Vpp,conter,C/V\.'C/V\./(e)\,VERB,conter,10
1822,la,la,DET:def:obj:femi:sg,35,Det,Det,le,C/V\,DET,le,10
1823,novelle,novelle,NOM:obj:femi:sg,35,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nouvelle,3
1824,coment,coment,ADV,35,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
1825,il,il,PRO:pers:suj:3:masc:pl,35,Prn,Prn$,il,/V\,PRON,il,10
1826,avoient,avoient,VER:impf:3:pl,35,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1827,esploitié,esploitié,VER:pper:masc:sg,35,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,exploiter,9
1828,si,si,PROCON,35,Adv,Adv,si4,C/V\,ADV,si,10
1829,fu,fu,VER:simp:3:sg,35,Vfin,Vfin,être,C/V\,VERB,être,10
1830,si,si,PROCON,35,Adv,Adv,si4,C/V\,ADV,si,10
1831,liez,liez,ADJ:suj:masc:sg,35,Adj,Adj,lié,C/V\,ADJ,lié,10
1832,qu,qu,PROCON,35,Sub,Sub,que,C/\,SCONJ,que,10
1833,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\,PRON,il,10
1834,dist,dist,VER:simp:3:sg,35,Vfin,Vfin,dire,C/V\,VERB,dire,10
1835,qu,qu,PROCON,35,Sub,Sub,que,C/\,SCONJ,que,10
1836,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\,PRON,il,10
1837,chevaucheroit,chevaucheroit,VER:cond:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.C/e\.'C/V\,VERB,chevaucher,10
1838,ce,ce,PRO:invar,35,Prn,Prn,ce,C/(e)\,PRON,ce,10
1839,qu,qu,PROCON,35,Qux,Qux,que,C/\,PRON,que,10
1840,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\,PRON,il,10
1841,n,n,PRO:clit,35,Neg,Neg$$,ne,C/\,ADV,ne,10
1842,avoit,avoit,VER:impf:3:sg,35,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1843,pieca,pieca,ADV,35,Adv,Adv,pieça,C/V\.'C/V\,ADV,pieça,10
1844,fait,fait,VER:pper:masc:sg,35,Vpp,Vpp,faire,C/V\,VERB,faire,10
1845,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1846,leva,leva,VER:simp:3:sg,35,Vfin,Vfin,lever,C/V\.'C/V\,VERB,lever,10
1847,sus,sus,ADV,35,PrA,PrA,sus,C/V\,ADV,sus,10
1848,et,et,CON:coord,35,Crd,Crd,et,/V\,CCONJ,et,10
1849,chevalcha,chevalcha,VER:simp:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\,VERB,chevaucher,10
1850,alas,alas,EXC,35,Exc,Exc,,/V\.'C/V\,INTJ,alas,8
1851,com,com,CON:subord,35,Sub,Sub,comme,C/V\,SCONJ,comme,10
1852,grant,grant,ADJ:suj:masc:sg,35,Adj,Adj,grand,C/V\,ADJ,grand,10
1853,domages,domages,NOM:suj:masc:sg,35,N,N,,C/V\.'C/V\.C/e\,NOUN,dommage,9
1854,car,car,CON:coord,35,Crd,Crd,car,C/V\,CCONJ,car,10
1855,onques,onques,ADV,35,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
1856,puis,puis,ADV,35,PrA,PrA,puis,C/V\,ADV,puis,10
1857,ne,ne,PRO:clit,35,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1858,chevalcha,chevalcha,VER:simp:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\,VERB,chevaucher,10
1859,que,que,PROCON,35,Sub,Sub,que,C/(e)\,SCONJ,que,10
1860,cele,cele,DET:demo:obj:femi:sg,35,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
1861,foiz,foiz,NOM:obj:femi:sg,35,N,N,,C/V\,NOUN,fois,3
1862,sa,sa,DET:poss:suj:femi:sg,36,Det,Det,son4,C/V\,DET,son,10
1863,maladie,maladie,NOM:suj:femi:sg,36,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
1864,crut,crut,VER:simp:3:sg,36,Vfin,Vfin,croître,C/V\,VERB,croître,10
1865,et,et,CON:coord,36,Crd,Crd,et,/V\,CCONJ,et,10
