wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1304,189,2,uns,uns,691,QIs,QIs,un,/V\,PRON,un,10
1305,189,3,et,et,691,Crd,Crd,et,/V\,CCONJ,et,10
1306,189,4,li,li,691,Det,Det,le,C/V\,DET,le,10
1307,189,5,autres,autres,691,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
1308,189,6,passages,passages,691,N,N,,C/V\.'C/V\.C/e\,NOUN,passage,3
1309,189,7,;,;,691,Pnc,Pnc,,,PUNCT,;,9
1310,190,1,del,del,692,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1311,190,2,prandre,prandre,692,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
1312,190,3,ne,ne,692,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1313,190,4,puis,puis,692,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
1314,190,5,estre,estre,692,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
1315,190,6,sages,sages,692,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
1316,190,7,",",",",692,Pnc,Pnc,,,PUNCT,",",9
1317,191,1,je,je,693,Prn,Prn$,je,C/(e)\,PRON,je,10
1318,191,2,ne,ne,693,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1319,191,3,sai,sai,693,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
1320,191,4,preu,preu,693,Neg,Neg,preu,C/V\,ADV,preu,10
1321,191,5,le,le,693,Det,Det,le,C/(e)\,DET,le,10
1322,191,6,quel,quel,693,Qux,Qux,quel,C/V\,PRON,quel,10
1323,191,7,je,je,693,Prn,Prn$,je,C/(e)\,PRON,je,10
1324,191,8,praigne,praigne,693,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,prendre,10
1325,191,9,;,;,693,Pnc,Pnc,,,PUNCT,;,9
1326,192,1,mes,més,694,Crd,Crd,mais,C/V\,CCONJ,mais,10
1327,192,2,n',n',694,Neg,Neg$$,ne,C/\,ADV,ne,10
1328,192,3,est,est,694,Vfin,Vfin,être,/V\,VERB,être,10
1329,192,4,pas,pas,694,Neg,Neg,pas,C/V\,ADV,pas,10
1330,192,5,droiz,droiz,694,Adj,Adj,droit2,C/V\,ADJ,droit,10
1331,192,6,qu',qu',694,Sub,Sub,que,C/\,SCONJ,que,10
1332,192,7,an,an,694,Pre,Pre,en,/V\,ADP,en,10
1333,192,8,moi,moi,694,Prn,Prn,moi,C/V\,PRON,moi,10
1334,192,9,remaingne,remaingne,694,Vfin,Vfin,remanoir,C/V\.'C/V\.C/(e)\,VERB,remanoir,10
1335,193,1,quant,quant,695,Sub,Sub,quand,C/V\,SCONJ,quand,10
1336,193,2,parti,parti,695,Vpp,Vpp,partir,C/V\.'C/V\,VERB,partir,10
1337,193,3,m',m',695,Prn,Prn$$,me,C/\,PRON,me,10
1338,193,4,an,an,695,Prn,Prn$$,en2,/V\,PRON,en,10
1339,193,5,avez,avez,695,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1340,193,6,le,le,695,Det,Det,le,C/(e)\,DET,le,10
1341,193,7,geu,geu,695,N,N,,C/V\,NOUN,jeu,8
1342,193,8,:,:,695,Pnc,Pnc,,,PUNCT,:,9
1343,194,1,au,au,696,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1344,194,2,Pont,pont,696,N,N,,C/V\,NOUN,pont,8
1345,194,3,desoz,desoz,696,PrA,PrA,dessous,C/V\.'C/V\,ADP,dessous,10
1346,194,4,Eve,eve,696,N,N,,'/V\.C/(e)\,PROPN,Eve,3
1347,194,5,me,me,696,Prn,Prn$$,me,C/(e)\,PRON,me,10
1348,194,6,veu,veu,696,Vfin,Vfin,voir,C/V\,VERB,voir,10
1349,194,7,.,.,696,Pnc,Pnc,,,PUNCT,.,9
1350,195,1,-,-,697,Pnc,Pnc,,,PUNCT,-,9
1351,195,2,Donc,donc,697,Adv,Adv,donc,C/V\,ADV,donc,10
