wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
352,56,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
353,56,2,la,la,Det,Det,le,C/V\,DET,le,10
354,56,3,tresbelle,tresbelle,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,beau,8
355,56,4,gracieuse,gracieuse,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,gracieux,9
356,57,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
357,57,2,veulent,veulent,Vfin,Vfin,vouloir,'C/V\.C/e\,VERB,vouloir,10
358,57,3,oïr,oïr,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10
359,57,4,le,le,Det,Det,le,C/(e)\,DET,le,10
360,57,5,sermon,sermon,N,N,,C/V\.'C/V\,NOUN,sermon,8
361,57,6,.,.,Pnc,Pnc,,,PUNCT,.,9
362,58,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
363,58,2,vueil,vueil,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
364,58,3,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
365,58,4,faire,faire,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
366,58,5,arrestoison,arrestoison,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,arrêtoison,-10
367,59,1,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
368,59,2,l',l',Det,Det,le,C/\,DET,le,10
369,59,3,escouter,escouter,Vinf,Vinf,écouter,/V\.C/V\.'C/V\,VERB,écouter,10
370,59,4,.,.,Pnc,Pnc,,,PUNCT,.,9
371,60,1,dont,dont,Qux,Qux,dont,C/V\,ADV,dont,10
372,60,2,puis,puis,PrA,PrA,puis,C/V\,ADP|ADV,puis,10
373,60,3,j',j',Prn,Prn$,je,C/\,PRON,je,10
374,60,4,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
375,60,5,l',l',Det,Det,le,C/\,DET,le,10
376,60,6,ostel,ostel,N,N,,/V\.'C/V\,NOUN,hôtel,3
377,60,7,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
378,60,8,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
379,61,1,savoir,savoir,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10
380,61,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
381,61,3,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
382,61,4,demandera,demandera,Vfin,Vfin,demander,C/V\.C/V\.C/e\.'C/V\,VERB,demander,10
383,61,5,",",",",Pnc,Pnc,,,PUNCT,",",9
384,62,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
385,62,2,revenir,revenir,Vinf,Vinf,revenir,C/V\.C/e\.'C/V\,VERB,revenir,10
386,62,3,quant,quant,Sub,Sub,quand,C/V\,SCONJ,quand,10
387,62,4,vous,vous,Prn,Prn$,vous,C/V\,PRON,vous,10
388,62,5,plaira,plaira,Vfin,Vfin,plaire,C/V\.'C/V\,VERB,plaire,10
389,63,1,icy,icy,Adv,Adv,ici,/V\.'C/V\,ADV,ici,10
390,63,2,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
391,63,3,querre,querre,Vinf,Vinf,quérir,'C/V\.C/(e)\,VERB,quérir,10
392,63,4,.,.,Pnc,Pnc,,,PUNCT,.,9
393,64,1,tu,tu,Prn,Prn$,tu,C/V\,PRON,tu,10
394,64,2,diz,diz,Vfin,Vfin,dire,C/V\,VERB,dire,10
395,64,3,verité,verité,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,8
396,64,4,;,;,Pnc,Pnc,,,PUNCT,;,9
397,64,5,va,va,Vfin,Vfin,aller,C/V\,VERB,aller,10
398,64,6,bonne,bonne,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
399,64,7,erre,erre,N,N,,'/V\.C/(e)\,NOUN,erre,3
400,65,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
401,65,2,reviens,reviens,Vfin,Vfin,revenir,C/V\.'C/V\,VERB,revenir,10
402,65,3,ja,ja,Adv,Adv,jà,C/V\,ADV,jà,10
403,65,4,.,.,Pnc,Pnc,,,PUNCT,.,9
404,66,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
405,66,2,passion,passion,N,N,,C/V\.C/V\.'C/V\,NOUN,passion,8
406,66,3,chiét,chiét,Vfin,Vfin,choir,C/V\,VERB,choir,10
407,66,4,cil,cil,Dem,Dem,cil,C/V\,PRON,cil,10
408,66,5,en,en,Pre,Pre,en,/V\,ADP,en,10
409,66,6,hen,hen,N,N,,C/V\,NOUN,han,5
410,67,1,par,par,Pre,Pre,par,C/V\,ADP,par,10
411,67,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
412,67,3,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
413,67,4,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
414,67,5,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
415,67,6,tant,tant,QIs,QIs,tant,C/V\,ADV,tant,10
416,67,7,tenuz,tenuz,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10
417,67,8,!,!,Pnc,Pnc,,,PUNCT,!,9
418,68,1,egar,egar,Exc,Exc,,/V\.'C/V\,INTJ,esgar,8
419,68,2,!,!,Pnc,Pnc,,,PUNCT,!,9
420,68,3,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
421,68,4,fusse,fusse,Vfin,Vfin,être,'C/V\.C/(e)\,VERB,être,10
422,68,5,puis,puis,PrA,PrA,puis,C/V\,ADV,puis,10
423,68,6,venuz,venuz,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
424,69,1,quatre,quatre,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
425,69,2,liues,liues,N,N,,'C/V\./e\,NOUN,lieue,9
426,69,3,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
427,69,4,il,il,Prn,Prn$,il,/V\,PRON,il,10
428,69,5,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
429,69,6,fina,fina,Vfin,Vfin,finer,C/V\.'C/V\,VERB,finer,10
430,69,7,.,.,Pnc,Pnc,,,PUNCT,.,9
431,70,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
432,70,2,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
433,70,3,merveil,merveil,N,N,,C/V\.'C/V\,PROPN|NOUN,merveiller,-1
434,70,4,se,se,Sub,Sub,si3,C/(e)\,SCONJ,si,10
435,70,5,grant,grant,Adj,Adj,grand,C/V\,ADJ,grand,10
436,70,6,mal,mal,N,N,mal,C/V\,NOUN,mal,10
437,70,7,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
438,70,8,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
439,71,1,en,en,Pre,Pre,en,/V\,ADP,en,10
440,71,2,sa,sa,Det,Det,son4,C/V\,DET,son,10
441,71,3,cervelle,cervelle,N,N,,C/V\.'C/V\.C/(e)\,NOUN,cervelle,5
442,71,4,.,.,Pnc,Pnc,,,PUNCT,.,9
443,72,1,ha,ha,Exc,Exc,,/V\,INTJ,haa,3
444,72,2,!,!,Pnc,Pnc,,,PUNCT,!,9
445,72,3,tresdoulce,tresdoulce,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,doux,8
446,72,4,vierge,vierge,N,N,,'C/V\.C/(e)\,NOUN,vierge,3
447,72,5,pucelle,pucelle,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
448,72,6,",",",",Pnc,Pnc,,,PUNCT,",",9
449,73,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
450,73,2,pitié,pitié,N,N,,C/V\.'C/V\,NOUN,pitié,8
451,73,3,",",",",Pnc,Pnc,,,PUNCT,",",9
452,73,4,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
453,73,5,grace,grace,N,N,,'C/V\.C/(e)\,NOUN,grâce,8
454,73,6,et,et,Crd,Crd,et,/V\,CCONJ,et,10
455,73,7,d',d',Pre,Pre,de,C/\,ADP,de,10
456,73,8,amour,amour,N,N,,/V\.'C/V\,NOUN,amour,8
457,73,9,",",",",Pnc,Pnc,,,PUNCT,",",9
458,74,1,moult,moult,QIs,QIs,moult,C/V\,ADV,moult,10
459,74,2,fait,fait,Vfin,Vfin,faire,C/V\,VERB,faire,10
460,74,3,en,en,Pre,Pre,en,/V\,ADP,en,10
461,74,4,terre,terre,N,N,,'C/V\.C/(e)\,NOUN,terre,8
462,74,5,bon,bon,Adj,Adj,bon,C/V\,ADJ,bon,10
463,74,6,labour,labour,N,N,,C/V\.'C/V\,NOUN,labeur,3
464,75,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
465,75,2,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
466,75,3,aime,aime,Vfin,Vfin,aimer,'/V\.C/(e)\,VERB,aimer,10
467,75,4,",",",",Pnc,Pnc,,,PUNCT,",",9
468,75,5,sert,sert,Vfin,Vfin,servir,C/V\,VERB,servir,10
469,75,6,et,et,Crd,Crd,et,/V\,CCONJ,et,10
470,75,7,honneure,honneure,Vfin,Vfin,honorer,/V\.'C/V\.C/(e)\,VERB,honorer,10
471,75,8,",",",",Pnc,Pnc,,,PUNCT,",",9
472,76,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
473,76,2,cilz,cilz,Dem,Dem,cil,C/V\,PRON,cil,10
474,76,3,est,est,Vfin,Vfin,être,/V\,VERB,être,10
475,76,4,nez,nez,Vpp,Vpp,naître,C/V\,VERB,naître,10
476,76,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
477,76,6,moult,moult,QIs,QIs,moult,C/V\,ADV,moult,10
478,76,7,male,male,Adj,Adj,mal2,'C/V\.C/(e)\,ADJ,mal,10
479,76,8,heure,heure,N,N,,'/V\.C/(e)\,NOUN,heure,3
480,77,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
481,77,2,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
482,77,3,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
483,77,4,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
484,77,5,servir,servir,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
485,77,6,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
486,77,7,entent,entent,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10
487,77,8,",",",",Pnc,Pnc,,,PUNCT,",",9
488,78,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
489,78,2,a,a,Pre,Pre,à,/V\,ADP,à,10
490,78,3,la,la,Det,Det,le,C/V\,DET,le,10
491,78,4,perdicion,perdicion,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,perdition,8
492,78,5,tent,tent,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
493,79,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
494,79,2,sa,sa,Det,Det,son4,C/V\,DET,son,10
495,79,3,povre,povre,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
496,79,4,ame,ame,N,N,,'/V\.C/(e)\,NOUN,âme,3
497,79,5,.,.,Pnc,Pnc,,,PUNCT,.,9
498,80,1,certes,certes,Adv,Adv,certes,'C/V\.C/e\,ADV,certes,10
499,80,2,",",",",Pnc,Pnc,,,PUNCT,",",9
500,80,3,vous,vous,Prn,Prn$,vous,C/V\,PRON,vous,10
501,80,4,dites,dites,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
502,80,5,voir,voir,N,N,voir2,C/V\,PROPN|NOUN,voir,10
503,80,6,",",",",Pnc,Pnc,,,PUNCT,",",9
504,80,7,ma,ma,Det,Det,mon,C/V\,DET,mon,10
505,80,8,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
506,80,9,",",",",Pnc,Pnc,,,PUNCT,",",9
507,81,1,bon,bon,Adj,Adj,bon,C/V\,ADJ,bon,10
508,81,2,la,la,Prn,Prn$$,le,C/V\,PRON,le,10
509,81,3,fait,fait,Vfin,Vfin,faire,C/V\,VERB,faire,10
510,81,4,servir,servir,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
511,81,5,et,et,Crd,Crd,et,/V\,CCONJ,et,10
512,81,6,amer,amer,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10
513,81,7,.,.,Pnc,Pnc,,,PUNCT,.,9
514,82,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
515,82,2,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
516,82,3,doulceur,doulceur,N,N,,C/V\.'C/V\,NOUN,douceur,8
517,82,4,est,est,Vfin,Vfin,être,/V\,VERB,être,10
518,82,5,sanz,sanz,Pre,Pre,sans,C/V\,ADP,sans,10
519,82,6,amer,amer,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10
520,83,1,la,la,Det,Det,le,C/V\,DET,le,10
521,83,2,tresoriere,tresoriere,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,trésorière,3
522,83,3,.,.,Pnc,Pnc,,,PUNCT,.,9
523,84,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
524,84,2,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
525,84,3,",",",",Pnc,Pnc,,,PUNCT,",",9
526,84,4,ma,ma,Det,Det,mon,C/V\,DET,mon,10
527,84,5,doulce,doulce,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
528,84,6,amie,amie,N,N,,/V\.'C/V\./(e)\,NOUN,ami,8
529,84,7,chiere,chiere,Adj,Adj,cher,'C/V\.C/(e)\,ADJ,cher,10
530,84,8,",",",",Pnc,Pnc,,,PUNCT,",",9
531,85,1,avez,avez,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
532,85,2,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
533,85,3,oÿ,oÿ,Vpp,Vpp,ouïr,/V\.'C/V\,VERB,ouïr,10
534,85,4,ce,ce,Dem,Dem,cist,C/(e)\,DET,cist,10
535,85,5,preudomme,preudomme,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prudhomme,9
536,85,6,?,?,Pnc,Pnc,,,PUNCT,?,9
537,86,1,s',s',Sub,Sub,si3,C/\,SCONJ,si,10
538,86,2,il,il,Prn,Prn$,il,/V\,PRON,il,10
539,86,3,estoit,estoit,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
540,86,4,cardinal,cardinal,N,N,,C/V\.C/V\.'C/V\,NOUN,cardinal,8
541,86,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
542,86,6,romme,romme,N,N,,'C/V\.C/(e)\,NOUN,Rome,2
543,86,7,",",",",Pnc,Pnc,,,PUNCT,",",9
544,87,1,s',s',Adv,Adv,si4,C/\,ADV,si,10
545,87,2,a,a,Pre,Pre,à,/V\,ADP,à,10
546,87,3,il,il,Prn,Prn,il,/V\,PRON,il,10
547,87,4,dit,dit,Vpp,Vpp,dire,C/V\,VERB,dire,10
548,87,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
549,87,6,belles,belles,Adj,Adj,beau,'C/V\.C/e\,ADJ,beau,10
550,87,7,raisons,raisons,N,N,,C/V\.'C/V\,NOUN,raison,9
551,87,8,.,.,Pnc,Pnc,,,PUNCT,.,9
552,88,1,benoist,benoist,Adj,Adj,,C/V\.'C/V\,ADJ,benoît,8
553,88,2,soit,soit,Vfin,Vfin,être,C/V\,VERB,être,10
554,88,3,le,le,Det,Det,le,C/(e)\,DET,le,10
555,88,4,jour,jour,N,N,,C/V\,NOUN,jour,8
556,88,5,q',q',Qux,Qux,que,C/\,ADJ|ADV|DET|PRON,que,10
557,88,6,un,un,QIs,QIs,un,/V\,DET,un,10
558,88,7,telz,telz,Adj,Adj,tel,C/V\,ADJ,tel,10
559,88,8,homs,homs,N,N,,/V\,NOUN,homme,8
560,89,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
561,89,2,femme,femme,N,N,,'C/V\.C/(e)\,NOUN,femme,3
562,89,3,naist,naist,Vfin,Vfin,naître,C/V\,VERB,naître,10
563,89,4,.,.,Pnc,Pnc,,,PUNCT,.,9
564,90,1,oïl,oïl,NVP,NVP,oui,/{V}\.'/V\,ADV,oui,10
565,90,2,",",",",Pnc,Pnc,,,PUNCT,",",9
566,90,3,ma,ma,Det,Det,mon,C/V\,DET,mon,10
567,90,4,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
568,90,5,:,:,Pnc,Pnc,,,PUNCT,:,9
569,90,6,diex,diex,N,N,,C/V\,NOUN,dieu,3
570,90,7,li,li,Prn,Prn$$,li,C/V\,PRON,li,10
571,90,8,laist,laist,Vfin,Vfin,laisser,C/V\,VERB,laisser,10
572,91,1,parfaire,parfaire,Vinf,Vinf,parfaire,C/V\.'C/V\.C/(e)\,VERB,parfaire,10
573,91,2,le,le,Det,Det,le,C/(e)\,DET,le,10
574,91,3,bien,bien,N,N,bien,C/V\,NOUN,bien,10
575,91,4,qu',qu',Qux,Qux,que,C/\,PRON,que,10
576,91,5,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
577,91,6,empris,empris,Vpp,Vpp,emprendre,/V\.'C/V\,VERB,emprendre,10
578,91,7,;,;,Pnc,Pnc,,,PUNCT,;,9
579,92,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
580,92,2,d',d',Pre,Pre,de,C/\,ADP,de,10
581,92,3,amer,amer,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10
582,92,4,dieu,dieu,N,N,,C/V\,NOUN,dieu,3
583,92,5,est,est,Vfin,Vfin,être,/V\,VERB,être,10
584,92,6,moult,moult,QIs,QIs,moult,C/V\,ADV,moult,10
585,92,7,espris,espris,Vpp,Vpp,éprendre,/V\.'C/V\,VERB,éprendre,10
586,92,8,",",",",Pnc,Pnc,,,PUNCT,",",9
587,93,1,selon,selon,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10
588,93,2,m',m',Det,Det,mon,C/\,DET,mon,10
589,93,3,entente,entente,N,N,,/V\.'C/V\.C/(e)\,NOUN,entente,8
590,93,4,.,.,Pnc,Pnc,,,PUNCT,.,9
591,94,1,prieure,prieure,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prière,0
592,94,2,",",",",Pnc,Pnc,,,PUNCT,",",9
593,94,3,venez,venez,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
594,94,4,sanz,sanz,Pre,Pre,sans,C/V\,ADP,sans,10
595,94,5,attente,attente,N,N,,/V\.'C/V\.C/(e)\,NOUN,attente,8
596,95,1,a,a,Pre,Pre,à,/V\,ADP,à,10
597,95,2,moy,moy,Prn,Prn,moi,C/V\,PRON,moi,10
598,95,3,en,en,Pre,Pre,en,/V\,ADP,en,10
599,95,4,ma,ma,Det,Det,mon,C/V\,DET,mon,10
600,95,5,chambre,chambre,N,N,,'C/V\.C/(e)\,NOUN,chambre,8
601,95,6,parler,parler,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
602,95,7,",",",",Pnc,Pnc,,,PUNCT,",",9
603,96,1,ainçoys,ainçoys,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
604,96,2,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
605,96,3,ailleurs,ailleurs,Adv,Adv,ailleurs,/V\.'C/V\,ADV,ailleurs,10
606,96,4,pensez,pensez,Vfin,Vfin,penser,C/V\.'C/V\,VERB,penser,10
607,96,5,d',d',Pre,Pre,de,C/\,ADP,de,10
608,96,6,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
609,96,7,.,.,Pnc,Pnc,,,PUNCT,.,9
610,97,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
611,97,2,vois,vois,Vfin,Vfin,aller,C/V\,VERB,aller,10
612,97,3,devant,devant,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
613,97,4,.,.,Pnc,Pnc,,,PUNCT,.,9
614,98,1,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
615,98,2,",",",",Pnc,Pnc,,,PUNCT,",",9
616,98,3,aprés,aprés,PrA,PrA,après,/V\.'C/V\,ADP,après,10
617,98,4,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
618,98,5,m',m',Prn,Prn$$,me,C/\,PRON,me,10
619,98,6,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
620,98,7,vois,vois,Vfin,Vfin,aller,C/V\,VERB,aller,10
621,98,8,suivant,suivant,Vprs,Vprs,suivre,C/V\.'C/V\,VERB,suivre,10
622,99,1,sanz,sanz,Pre,Pre,sans,C/V\,ADP,sans,10
623,99,2,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
624,99,3,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
625,99,4,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
626,99,5,.,.,Pnc,Pnc,,,PUNCT,.,9
627,100,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
628,100,2,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
629,100,3,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
630,100,4,vois,vois,Vfin,Vfin,aller,C/V\,VERB,aller,10
631,100,5,a,a,Pre,Pre,à,/V\,ADP,à,10
632,100,6,genouz,genouz,N,N,,C/V\.'C/V\,NOUN,genou,9
633,100,7,mettre,mettre,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
634,101,1,devant,devant,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
635,101,2,l',l',Det,Det,le,C/\,DET,le,10
636,101,3,image,image,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,9
637,101,4,nostre,nostre,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
638,101,5,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
639,102,1,a,a,Pre,Pre,à,/V\,ADP,à,10
640,102,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
641,102,3,j',j',Prn,Prn$,je,C/\,PRON,je,10
642,102,4,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
643,102,5,donné,donné,Vpp,Vpp,donner,C/V\.'C/V\,VERB,donner,10
644,102,6,corps,corps,N,N,,C/V\,NOUN,corps,3
645,102,7,et,et,Crd,Crd,et,/V\,CCONJ,et,10
646,102,8,ame,ame,N,N,,'/V\.C/(e)\,NOUN,âme,3
647,103,1,a,a,Pre,Pre,à,/V\,ADP,à,10
648,103,2,lui,lui,Prn,Prn$,lui,C/V\,PRON,lui,10
649,103,3,servir,servir,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
650,103,4,",",",",Pnc,Pnc,,,PUNCT,",",9
651,103,5,et,et,Crd,Crd,et,/V\,CCONJ,et,10
652,103,6,mon,mon,Det,Det,mon,C/V\,DET,mon,10
653,103,7,pensé,pensé,N,N,,C/V\.'C/V\,NOUN,pensé,8
654,103,8,.,.,Pnc,Pnc,,,PUNCT,.,9
655,104,1,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
656,104,2,par,par,Pre,Pre,par,C/V\,ADP,par,10
657,104,3,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
658,104,4,fumes,fumes,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
659,104,5,tensé,tensé,Vpp,Vpp,,C/V\.'C/V\,VERB,tancer,6
660,105,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
661,105,2,la,la,Det,Det,le,C/V\,DET,le,10
662,105,3,mort,mort,N,N,,C/V\,NOUN,mort,3
663,105,4,d',d',Pre,Pre,de,C/\,ADP,de,10
664,105,5,enfer,enfer,N,N,,/V\.'C/V\,NOUN,enfer,9
665,105,6,perdurable,perdurable,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,perdurable,9
666,106,1,quant,quant,Sub,Sub,quand,C/V\,SCONJ,quand,10
667,106,2,dieu,dieu,N,N,,C/V\,NOUN,dieu,3
668,106,3,le,le,Det,Det,le,C/(e)\,DET,le,10
669,106,4,pere,pere,N,N,,'C/V\.C/(e)\,NOUN,père,3
670,106,5,esperitable,esperitable,Adj,Adj,,/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,espiritable,9
671,107,1,fist,fist,Vfin,Vfin,faire,C/V\,VERB,faire,10
672,107,2,son,son,Det,Det,son4,C/V\,DET,son,10
673,107,3,filz,filz,N,N,,C/V\,NOUN,fils,3
674,107,4,des,des,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
675,107,5,haulx,haulx,Adj,Adj,haut,C/V\,ADJ,haut,10
676,107,6,cieulx,cieulx,N,N,,C/V\,NOUN,ciel,9
677,107,7,descendre,descendre,Vinf,Vinf,descendre,C/V\.'C/V\.C/(e)\,VERB,descendre,10
678,108,1,en,en,Pre,Pre,en,/V\,ADP,en,10
679,108,2,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
680,108,3,et,et,Crd,Crd,et,/V\,CCONJ,et,10
681,108,4,humanité,humanité,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,humanité,9
682,108,5,prendre,prendre,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
683,109,1,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
684,109,2,nous,nous,Prn,Prn$,nous,C/V\,PRON,nous,10
685,109,3,mener,mener,Vinf,Vinf,mener,C/V\.'C/V\,VERB,mener,10
686,109,4,en,en,Pre,Pre,en,/V\,ADP,en,10
687,109,5,paradis,paradis,N,N,,C/V\.C/V\.'C/V\,NOUN,paradis,8
688,109,6,",",",",Pnc,Pnc,,,PUNCT,",",9
689,110,1,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
690,110,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
691,110,3,en,en,Pre,Pre,en,/V\,ADP,en,10
692,110,4,faiz,faiz,Vfin,Vfin,faire,C/V\,VERB,faire,10
693,110,5,et,et,Crd,Crd,et,/V\,CCONJ,et,10
694,110,6,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
695,110,7,dis,dis,Vfin,Vfin,dire,C/V\,VERB,dire,10
696,111,1,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
697,111,2,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
698,111,3,autre,autre,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
699,111,4,par,par,Pre,Pre,par,C/V\,ADP,par,10
700,111,5,prerogative,prerogative,N,N,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,prérogatif|prérogative,-1
701,112,1,futes,futes,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
702,112,2,a,a,Pre,Pre,à,/V\,ADP,à,10
703,112,3,dieu,dieu,N,N,,C/V\,PROPN,Dieu,3
704,112,4,contemplative,contemplative,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,contemplatif,8
705,113,1,en,en,Pre,Pre,en,/V\,ADP,en,10
706,113,2,sainte,sainte,Adj,Adj,saint,'C/V\.C/(e)\,ADJ,saint,10
707,113,3,conversacion,conversacion,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,conversation,8
708,113,4,",",",",Pnc,Pnc,,,PUNCT,",",9
709,114,1,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
710,114,2,",",",",Pnc,Pnc,,,PUNCT,",",9
