wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
486,72,1,tout,tout,72,QIs,QIs,tout,C/V\,ADV,tout,10
487,72,2,seuls,seuls,72,Adj,Adj,seul,C/V\,ADJ,seul,10
488,72,3,et,et,72,Crd,Crd,et,/V\,CCONJ,et,10
489,72,4,merancolioie,merancolioie,72,Adj,Adj,,C/V\.C/V\.C/V\.C/V\.'C/V\./(e)\,ADJ,UNKNOWN,-10
490,72,5,",",",",72,Pnc,Pnc,,,PUNCT,",",9
491,73,1,je,je,73,Prn,Prn$,je,C/(e)\,PRON,je,10
492,73,2,vi,vi,73,Vfin,Vfin,voir,C/V\,VERB,voir,10
493,73,3,venir,venir,73,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10
494,73,4,tout,tout,73,QIs,QIs,tout,C/V\,ADV,tout,10
495,73,5,droit,droit,73,Adj,Adj,droit2,C/V\,ADJ,droit,10
496,73,6,a,a,73,Pre,Pre,à,/V\,ADP,à,10
497,73,7,mi,mi,73,Prn,Prn,moi,C/V\,PRON,moi,10
498,74,1,un,un,74,QIs,QIs,un,/V\,DET,un,10
499,74,2,mien,mien,74,Adj,Adj,mon,C/V\,ADJ,mon,10
500,74,3,especial,especial,74,Adj,Adj,,/V\.C/V\.C/{V}\.'/V\,ADJ,espécial,9
501,74,4,ami,ami,74,N,N,,/V\.'C/V\,NOUN,ami,8
502,75,1,qui,qui,75,Qux,Qux,qui,C/V\,PRON,qui,10
503,75,2,me,me,75,Prn,Prn$$,me,C/(e)\,PRON,me,10
504,75,3,getta,getta,75,Vfin,Vfin,jeter,C/V\.'C/V\,VERB,jeter,10
505,75,4,de,de,75,Pre,Pre,de,C/(e)\,ADP,de,10
506,75,5,mon,mon,75,Det,Det,mon,C/V\,DET,mon,10
507,75,6,penser,penser,75,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
508,75,7,",",",",75,Pnc,Pnc,,,PUNCT,",",9
509,76,1,quar,quar,76,Crd,Crd,car,C/V\,CCONJ,car,10
510,76,2,nulz,nulz,76,QIs,QIs,nul,C/V\,DET,nul,10
511,76,3,homs,homs,76,N,N,,/V\,NOUN,homme,8
512,76,4,ne,ne,76,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
513,76,5,porroit,porroit,76,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
