wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
301,42,9,amét,amét,42,Vpp,Vpp,aimer,/V\.'C/V\,VERB,aimer,10
302,42,10,.,.,42,Pnc,Pnc,,,PUNCT,.,9
303,43,1,a,a,43,Pre,Pre,à,/V\,ADP,à,10
304,43,2,se,sé,43,Prn,Prn,se,C/V\,PRON,se,10
305,43,3,·l,·l,43,Prn,Prn$$,le,/\C,PRON,le,10
306,43,4,mandat,mandat,43,Vfin,Vfin,mander,C/V\.'C/V\,VERB,mander,10
307,43,5,et,et,43,Crd,Crd,et,/V\,CCONJ,et,10
308,43,6,cio,cio,43,Prn,Prn,ce,C/V\,PRON,ce,10
309,43,7,li,li,43,Prn,Prn$$,li,C/V\,PRON,li,10
310,43,8,dist,dist,43,Vfin,Vfin,dire,C/V\,VERB,dire,10
311,43,9,:,:,43,Pnc,Pnc,,,PUNCT,:,9
312,44,1,a,a,44,Pre,Pre,à,/V\,ADP,à,10
313,44,2,curt,curt,44,N,N,,C/V\,NOUN,courir,2
314,44,3,fust,fust,44,Vfin,Vfin,être,C/V\,VERB,être,10
315,44,4,",",",",44,Pnc,Pnc,,,PUNCT,",",9
316,44,5,sempre,sempre,44,Adv,Adv,sempre,'C/V\.C/(e)\,ADV,sempre,10
317,44,6,lui,lui,44,Prn,Prn$$,lui,C/V\,PRON,lui,10
318,44,7,servist,servist,44,Vfin,Vfin,servir,C/V\.'C/V\,VERB,servir,10
319,44,8,.,.,44,Pnc,Pnc,,,PUNCT,.,9
320,45,1,il,il,45,Prn,Prn$,il,/V\,PRON,il,10
321,45,2,l',l',45,Prn,Prn$$,le,C/\,PRON,le,10
322,45,3,exaltat,exaltat,45,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,exalter,9
323,45,4,e,e,45,Crd,Crd,et,/V\,CCONJ,et,10
324,45,5,l',l',45,Prn,Prn$$,le,C/\,PRON,le,10
325,45,6,onorat,onorat,45,Vfin,Vfin,honorer,/V\.C/V\.'C/V\,VERB,honorer,10
326,45,7,",",",",45,Pnc,Pnc,,,PUNCT,",",9
327,46,1,sa,sa,46,Det,Det,son4,C/V\,DET,son,10
328,46,2,gratia,gratia,46,N,N,,C/V\.'C/e\./e\,NOUN,grâce,0
329,46,3,li,li,46,Prn,Prn$$,li,C/V\,PRON,li,10
330,46,4,perdonat,perdonat,46,Vfin,Vfin,pardonner,C/V\.C/V\.'C/V\,VERB,pardonner,10
331,46,5,",",",",46,Pnc,Pnc,,,PUNCT,",",9
332,47,1,et,et,47,Crd,Crd,et,/V\,CCONJ,et,10
333,47,2,hunc,hunc,47,Adv,Adv,,C/V\,ADV,onques,0
334,47,3,tam,tam,47,QIs,QIs,tant,C/V\,ADV,tant,10
335,47,4,bien,bien,47,Adv,Adv,bien,C/V\,ADV,bien,10
336,47,5,que,que,47,Sub,Sub,que,C/(e)\,SCONJ,que,10
337,47,6,il,il,47,Prn,Prn$,il,/V\,PRON,il,10
338,47,7,en,en,47,Prn,Prn$$,en2,/V\,PRON,en,10
339,47,8,fist,fist,47,Vfin,Vfin,faire,C/V\,VERB,faire,10
340,48,1,de,de,48,Pre,Pre,de,C/(e)\,ADP,de,10
341,48,2,hostedun,hostedun,48,N,N,,C/V\.C/e\.'C/V\,NOUN,oston,-10
342,48,3,evesque,evesque,48,N,N,,/V\.'C/V\.C/(e)\,NOUN,évêque,8
343,48,4,en,en,48,Prn,Prn$$,en2,/V\,PRON,en,10
344,48,5,fist,fist,48,Vfin,Vfin,faire,C/V\,VERB,faire,10
345,48,6,.,.,48,Pnc,Pnc,,,PUNCT,.,9
346,49,1,quandius,quandius,49,Sub,Sub,quand,'C/V\./e\,SCONJ,quand,10
347,49,2,visquet,visquet,49,Vfin,Vfin,vivre,'C/V\.C/e\,VERB,vivre,10
348,49,3,ciel,ciel,49,Dem,Dem,cil,C/V\,DET,cil,10
349,49,4,reis,reis,49,N,N,,C/V\,NOUN,roi,3
350,49,5,lothiers,lothiers,49,N,N,,C/V\.'C/V\,NOUN,louthier,-10
351,49,6,",",",",49,Pnc,Pnc,,,PUNCT,",",9
352,50,1,bien,bien,50,Adv,Adv,bien,C/V\,ADV,bien,10
353,50,2,honorez,honorez,50,Vpp,Vpp,honorer,/V\.C/V\.'C/V\,VERB,honorer,10
354,50,3,fud,fud,50,Vfin,Vfin,être,C/V\,VERB,être,10
355,50,4,sancz,sancz,50,Adj,Adj,saint,C/V\,ADJ,saint,10
356,50,5,lethgiers,lethgiers,50,N,N,,C/V\.'C/V\,NOUN,léger,0
357,50,6,.,.,50,Pnc,Pnc,,,PUNCT,.,9
358,51,1,il,il,51,Prn,Prn$,il,/V\,PRON,il,10
359,51,2,se,se,51,Prn,Prn$$,se,C/(e)\,PRON,se,10
360,51,3,fud,fud,51,Vfin,Vfin,être,C/V\,VERB,être,10
361,51,4,morz,morz,51,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
362,51,5,",",",",51,Pnc,Pnc,,,PUNCT,",",9
363,51,6,damz,damz,51,N,N,,C/V\,NOUN,dam,9
364,51,7,i,i,51,Prn,Prn$$,y2,/V\,PRON,y,10
365,51,8,fud,fud,51,Vfin,Vfin,être,C/V\,VERB,être,10
366,51,9,granz,granz,51,Adj,Adj,grand,C/V\,ADJ,grand,10
367,51,10,.,.,51,Pnc,Pnc,,,PUNCT,.,9
368,52,1,cio,cio,52,Prn,Prn,ce,C/V\,PRON,ce,10
369,52,2,controverent,controverent,52,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/e\,VERB,controuver,0
370,52,3,baron,baron,52,N,N,,C/V\.'C/V\,NOUN,baron,8
371,52,4,franc,franc,52,Adj,Adj,franc2,C/V\,ADJ,franc,10
372,52,5,",",",",52,Pnc,Pnc,,,PUNCT,",",9
373,53,1,por,por,53,Pre,Pre,pour,C/V\,ADP,pour,10
374,53,2,cio,cio,53,Prn,Prn,ce,C/V\,PRON,ce,10
375,53,3,que,que,53,Sub,Sub,que,C/(e)\,SCONJ,que,10
376,53,4,fud,fud,53,Vfin,Vfin,être,C/V\,VERB,être,10
