wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
2955,483,3,la,la,PRO:pers:acc:3:femi:sg,4511,Prn,Prn$$,le,C/V\,PRON,le,10,,
2956,483,4,desevroit,desevroit,VER:impf:3:sg,4511,Vfin,Vfin,désevrer,C/V\.C/e\.'C/V\,VERB,désevrer,10,,
2957,484,1,qui,qui,PROCON,4512,Qux,Qux,qui,C/V\,PRON,qui,10,,
2958,484,2,des,des,PREDET:de:obj:femi:pl,4512,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2959,484,3,vanitez,vanitez,NOM:obj:femi:pl,4512,N,N,,C/V\.C/V\.'C/V\,NOUN,vanité,9,,
2960,484,4,s,s,PROCON,4512,Prn,Prn$$,se,C/\,PRON,se,10,,
2961,484,5,abevroit,abevroit,VER:impf:3:sg,4512,Vfin,Vfin,abreuver,/V\.C/e\.'C/V\,VERB,abreuver,10,,
2962,485,1,quar,quar,CON:coord,4513,Crd,Crd,car,C/V\,CCONJ,car,10,,
2963,485,2,li,li,DET:def:suj:masc:sg,4513,Det,Det,le,C/V\,DET,le,10,,
2964,485,3,presens,presens,NOM:suj:masc:sg,4513,N,N,,C/V\.'C/V\,NOUN,présent,8,,
2965,485,4,si,si,PROCON,4513,Adv,Adv,si4,C/V\,ADV,si,10,,
2966,485,5,poi,poi,ADV,4513,N,N,,C/V\,PROPN|NOUN,poix|Poi|peu,-1,peu,DMF
2967,485,6,li,li,PRO:pers:suj:3:masc:sg:bet,4513,Prn,Prn$$,li,C/V\,PRON,li,10,,
2968,485,7,dure,dure,VER:pres:3:sg,4513,Vfin,Vfin,durer,'C/V\.C/(e)\,VERB,durer,10,,
2969,486,1,qu,qu,PROCON,4514,Sub,Sub,que,C/\,SCONJ,que,10,,
2970,486,2,il,il,PRO:pers:suj:3:masc:sg:unb,4514,Prn,Prn$,il,/V\,PRON,il,10,,
2971,486,3,n,n,PRO:clit,4514,Neg,Neg$$,ne,C/\,ADV,ne,10,,
2972,486,4,i,i,PRO:clit,4514,Prn,Prn$$,y2,/V\,PRON,y,10,,
2973,486,5,a,a,VER:pres:3:sg,4514,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2974,486,6,conte,conte,NOM:obj:masc:sg,4514,N,N,,'C/V\.C/(e)\,NOUN,comte,3,,
2975,486,7,ne,ne,PROCON,4514,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
2976,486,8,mesure,mesure,NOM:obj:femi:sg,4514,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mesure,8,,
2977,487,1,mes,més,CON:subord,4515,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
2978,487,2,conmentque,conmentque,CON:subord,4515,Sub,Sub,comment.que,C/V\.'C/V\.C/(e)\,SCONJ,comment.que,10,,
2979,487,3,la,la,DET:def:suj:femi:sg,4515,Det,Det,le,C/V\,DET,le,10,,
2980,487,4,besoigne,besoigne,NOM:suj:femi:sg,4515,N,N,,C/V\.'C/V\.C/(e)\,NOUN,besogne,8,,
2981,487,5,aille,aille,VER:subp:3:sg,4515,Vfin,Vfin,aller,'/V\.C/(e)\,VERB,aller,10,,
2982,488,1,qui,qui,PROCON,4516,Qux,Qux,qui,C/V\,PRON,qui,10,,
2983,488,2,veust,veust,VER:pres:3:sg,4516,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
2984,488,3,d,d,PRE,4516,Pre,Pre,de,C/\,ADP,de,10,,
2985,488,4,amors,amors,NOM:obj:femi:pl,4516,N,N,,/V\.'C/V\,NOUN,amour,3,,
2986,488,5,joir,joir,VER:infi,4516,Vinf,Vinf,jouir,C/V\.'C/V\,VERB,jouir,10,,
2987,488,6,sanz,sanz,PRE,4516,Pre,Pre,sans,C/V\,ADP,sans,10,,
2988,488,7,faille,faille,NOM:obj:femi:sg,4516,N,N,,'C/V\.C/(e)\,NOUN,faille,8,,
2989,489,1,fruit,fruit,NOM:obj:masc:sg,4517,N,N,,C/V\,NOUN,fruit,8,,
2990,489,2,i,i,PRO:clit,4517,Prn,Prn$$,y2,/V\,PRON,y,10,,
2991,489,3,doit,doit,VER:pres:3:sg,4517,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,
2992,489,4,querre,querre,VER:infi,4517,Vinf,Vinf,quérir,'C/V\.C/(e)\,VERB,quérir,10,,
2993,489,5,et,et,CON:coord,4517,Crd,Crd,et,/V\,CCONJ,et,10,,
2994,489,6,cil,cil,PRO:demo:suj:masc:sg,4517,Dem,Dem,cil,C/V\,PRON,cil,10,,
2995,489,7,et,et,CON:coord,4517,Crd,Crd,et,/V\,CCONJ,et,10,,
2996,489,8,cele,cele,PRO:demo:suj:femi:sg,4517,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10,,
2997,490,1,quel,quel,ADJ:suj:femi:sg,4518,Qux,Qux,quel,C/V\,PRON,quel,10,,
2998,490,2,qu,qu,PROCON,4518,Sub,Sub,que,C/\,SCONJ,que,10,,
2999,490,3,ele,ele,PRO:pers:suj:3:femi:sg,4518,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,,
3000,490,4,soit,soit,VER:subp:3:sg,4518,Vfin,Vfin,être,C/V\,VERB,être,10,,
3001,490,5,dame,dame,NOM:suj:femi:sg,4518,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
3002,490,6,ou,ou,PROCON,4518,Crd,Crd,ou,/V\,CCONJ,ou,10,,
3003,490,7,pucele,pucele,NOM:suj:femi:sg,4518,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8,,
