wd_id,word,lex_id,chapter_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
1028,deliberation,deliberation,1.5,N,N,,C/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,délibération,9,
1029,ce,ce,1.5,Prn,Prn,ce,C/(e)\,PRON,ce,10,
1030,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1031,estoit,estoit,1.5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1032,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1033,faire,faire,1.5,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,
1034,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1035,Et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1036,comme,comme,1.5,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1037,ilz,ilz,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1038,estoient,estoient,1.5,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,
1039,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1040,plusieurs,plusieurs,1.5,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10,
1041,pièces,pieces,1.5,N,N,,'C/V\.C/e\,NOUN,pièce,9,
1042,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1043,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1044,non,non,1.5,Neg,Neg,ne,C/V\,ADV,ne,10,
1045,pas,pas,1.5,Neg,Neg,pas,C/V\,ADV,pas,10,
1046,obeissans,obeissans,1.5,Vprs,Vprs,,/V\.C/(V)\./V\.'C/V\,VERB,obéir,8,
1047,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1048,ung,ung,1.5,QIs,QIs,un,/V\,DET,un,10,
1049,seul,seul,1.5,Adj,Adj,seul,C/V\,ADJ,seul,10,
1050,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1051,comme,comme,1.5,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1052,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1053,est,est,1.5,Vfin,Vfin,être,/V\,VERB,être,10,
1054,bien,bien,1.5,Adv,Adv,bien,C/V\,ADV,bien,10,
1055,requis,requis,1.5,Vpp,Vpp,requérir,C/V\.'C/V\,VERB,requérir,10,
1056,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1057,telles,telles,1.5,Adj,Adj,tel,'C/V\.C/e\,ADJ,tel,10,
1058,assemblées,assemblees,1.5,N,N,,/V\.C/V\.'C/V\./e\,NOUN,assemblée,8,
1059,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1060,aussi,aussi,1.5,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10,
1061,eurent,eurent,1.5,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10,
1062,-,-,1.5,Pnc,Pnc,,,PUNCT,-,9,
1063,ilz,ilz,1.5,Prn,Prn,il,/V\,PRON,il,10,
1064,divers,divers,1.5,QIs,QIs,divers,C/V\.'C/V\,ADJ,divers,10,
1065,propoz,propoz,1.5,N,N,,C/V\.'C/V\,NOUN,propos,9,
1066,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1067,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1068,entre,entre,1.5,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10,
1069,les,les,1.5,Det,Det,le,C/V\,DET,le,10,
1070,autres,autres,1.5,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
1071,parolles,parolles,1.5,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8,
1072,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1073,furent,furent,1.5,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,
1074,bien,bien,1.5,Adv,Adv,bien,C/V\,ADV,bien,10,
1075,recueillies,recueillies,1.5,Vpp,Vpp,recueillir,C/V\.C/V\.'C/V\./e\,VERB,recueillir,10,
1076,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1077,nottées,nottees,1.5,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,noter,9,
1078,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1079,mondit,mondit,1.5,Dem,Dem,mondit,C/V\.'C/V\,DET,mondit,10,
1080,seigneur,seigneur,1.5,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
1081,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1082,Berry,berry,1.5,N,N,,C/V\.'C/V\,PROPN,Berry,9,
1083,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1084,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1085,estoit,estoit,1.5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1086,fort,fort,1.5,Adv,Adv,fort,C/V\,ADV,fort,10,
1087,jeune,jeune,1.5,Adj,Adj,,'C/V\.C/(e)\,ADJ,jeune,3,
1088,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1089,n',n',1.5,Neg,Neg$$,ne,C/\,ADV,ne,10,
1090,avoit,avoit,1.5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1091,jamais,jamais,1.5,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10,
1092,veu,veu,1.5,Vpp,Vpp,voir,C/V\,VERB,voir,10,
1093,telz,telz,1.5,Adj,Adj,tel,C/V\,ADJ,tel,10,
1094,exploictz,exploictz,1.5,N,N,,/V\.'C/V\,NOUN,exploit,9,
1095,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1096,sembla,sembla,1.5,Vfin,Vfin,sembler,C/V\.'C/V\,VERB,sembler,10,
1097,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1098,ses,ses,1.5,Det,Det,son4,C/V\,DET,son,10,
1099,parolles,parolles,1.5,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8,
1100,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1101,ja,ja,1.5,Adv,Adv,jà,C/V\,ADV,jà,10,
1102,en,en,1.5,Prn,Prn$$,en2,/V\,PRON,en,10,
1103,fust,fust,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1104,ennuyé,ennuyé,1.5,Vpp,Vpp,ennuyer,/V\.C/V\.'C/V\,VERB,ennuyer,10,
1105,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1106,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1107,allegua,allegua,1.5,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,alléguer,9,
1108,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1109,grande,grande,1.5,Adj,Adj,grand,'C/V\.C/(e)\,ADJ,grand,10,
1110,quantité,quantité,1.5,N,N,,C/V\.C/V\.'C/V\,NOUN,quantité,8,
1111,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1112,gens,gens,1.5,N,N,,C/V\,NOUN,gent,11,
1113,blesséz,blessez,1.5,Vpp,Vpp,,C/V\.'C/V\,VERB,blesser,9,
1114,qu',qu',1.5,Qux,Qux,que,C/\,PRON,que,10,
1115,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1116,avoit,avoit,1.5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1117,veu,veu,1.5,Vpp,Vpp,voir,C/V\,VERB,voir,10,
1118,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1119,ceulx,ceulx,1.5,Dem,Dem,cil,C/V\,PRON,cil,10,
1120,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1121,monsr,monsr,1.5,N,N,,C/V\.'C/V\,NOUN,monsieur,6,
1122,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1123,Charroloys,charroloys,1.5,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
1124,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1125,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1126,monstrant,monstrant,1.5,Vprs,Vprs,montrer,C/V\.'C/V\,VERB,montrer,10,
1127,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1128,ses,ses,1.5,Det,Det,son4,C/V\,DET,son,10,
1129,parolles,parolles,1.5,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8,
1130,en,en,1.5,Prn,Prn$$,en2,/V\,PRON,en,10,
1131,avoir,avoir,1.5,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,
1132,pitié,pitié,1.5,N,N,,C/V\.'C/V\,NOUN,pitié,8,
1133,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1134,usant,usant,1.5,Vprs,Vprs,user,/V\.'C/V\,VERB,user,10,
1135,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1136,ces,ces,1.5,Dem,Dem,cist,C/V\,DET,cist,10,
1137,motz,motz,1.5,N,N,,C/V\,NOUN,mot,9,
1138,qu',qu',1.5,Sub,Sub,que,C/\,SCONJ,que,10,
1139,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1140,eust,eust,1.5,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10,
1141,myeulx,myeulx,1.5,Adv,Adv,mieux,C/V\,ADV,mieux,10,
1142,aymé,aymé,1.5,Vpp,Vpp,aimer,/V\.'C/V\,VERB,aimer,10,
1143,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1144,ces,ces,1.5,Dem,Dem,cist,C/V\,DET,cist,10,
1145,choses,choses,1.5,N,N,,'C/V\.C/e\,NOUN,chose,8,
1146,n',n',1.5,Neg,Neg$$,ne,C/\,ADV,ne,10,
1147,eussent,eussent,1.5,Vfin,Vfin,avoir,/(V)\.'/V\.C/e\,VERB,avoir,10,
1148,jamais,jamais,1.5,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10,
1149,esté,esté,1.5,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
1150,encommancées,encommancees,1.5,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./e\,VERB,encommencer,9,
1151,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1152,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1153,veoir,veoir,1.5,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10,
1154,desja,desja,1.5,Adv,Adv,déjà,C/V\.'C/V\,ADV,déjà,10,
1155,tant,tant,1.5,QIs,QIs,tant,C/V\,ADV,tant,10,
1156,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1157,maulx,maulx,1.5,N,N,,C/V\,NOUN,mal,8,
1158,venuz,venuz,1.5,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,
1159,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1160,luy,luy,1.5,Prn,Prn,lui,C/V\,PRON,lui,10,
1161,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1162,sa,sa,1.5,Det,Det,son4,C/V\,DET,son,10,
1163,cause,cause,1.5,N,N,,'C/V\.C/(e)\,NOUN,cause,3,
1164,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1165,Ces,ces,1.5,Dem,Dem,cist,C/V\,DET,cist,10,
1166,propoz,propoz,1.5,N,N,,C/V\.'C/V\,NOUN,propos,9,
1167,despleurent,despleurent,1.5,Vfin,Vfin,déplorer,C/V\.'C/V\.C/e\,VERB,déplorer,10,
1168,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1169,monsr,monsr,1.5,N,N,,C/V\.'C/V\,NOUN,monsieur,6,
1170,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1171,Charroloys,charroloys,1.5,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
1172,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1173,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1174,ses,ses,1.5,Det,Det,son4,C/V\,DET,son,10,
1175,gens,gens,1.5,N,N,,C/V\,NOUN,gent,11,
1176,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1177,comme,comme,1.5,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1178,je,je,1.5,Prn,Prn$,je,C/(e)\,PRON,je,10,
1179,diray,diray,1.5,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,
1180,cy,cy,1.5,Adv,Adv,ci,C/V\,ADV,ci,10,
1181,après,aprés,1.5,PrA,PrA,après,/V\.'C/V\,ADV,après,10,
1182,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1183,Toutesfois,toutesfois,1.5,Adv,Adv,toutefois,C/V\.C/e\.'C/V\,ADV,toutefois,10,
1184,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1185,ce,ce,1.5,Dem,Dem,cist,C/(e)\,DET,cist,10,
1186,conseil,conseil,1.5,N,N,,C/V\.'C/V\,NOUN,conseil,3,
1187,fut,fut,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1188,conclud,conclud,1.5,Vpp,Vpp,conclure,C/V\.'C/V\,VERB,conclure,10,
1189,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1190,on,on,1.5,Prn,Prn$,on,/V\,PRON,on,10,
1191,tireroit,tireroit,1.5,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,tirer,9,
1192,devant,devant,1.5,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,
1193,Paris,paris,1.5,N,N,,C/V\.'C/V\,PROPN,Paris,3,
1194,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1195,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1196,essayer,essayer,1.5,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,essayer,9,
1197,se,se,1.5,Sub,Sub,si3,C/(e)\,SCONJ,si,10,
1198,on,on,1.5,Prn,Prn$,on,/V\,PRON,on,10,
1199,pourroit,pourroit,1.5,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,
1200,reduyre,reduyre,1.5,Vinf,Vinf,reduire,C/V\.'C/V\.C/(e)\,VERB,reduire,10,
1201,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1202,ville,ville,1.5,N,N,,'C/V\.C/(e)\,NOUN,ville,3,
1203,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1204,vouloir,vouloir,1.5,Vinf,Vinf,vouloir,C/V\.'C/V\,VERB,vouloir,10,
1205,entendre,entendre,1.5,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\,VERB,entendre,10,
1206,au,au,1.5,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
1207,bien,bien,1.5,N,N,bien,C/V\,NOUN,bien,10,
1208,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1209,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1210,chose,chose,1.5,N,N,,'C/V\.C/(e)\,NOUN,chose,8,
1211,publicque,publicque,1.5,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,public,9,
1212,du,du,1.5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1213,royaulme,royaulme,1.5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,8,
1214,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1215,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1216,lequel,lequel,1.5,Qux,Qux,lequel,C/V\.'C/V\,PRON,lequel,10,
1217,disoient,disoient,1.5,Vfin,Vfin,dire,C/V\.'C/V\./e\,VERB,dire,10,
1218,estre,estre,1.5,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10,
1219,tous,tous,1.5,QIs,QIs,tout,C/V\,PRON,tout,10,
1220,assembléz,assemblez,1.5,Vpp,Vpp,assembler,/V\.C/V\.'C/V\,VERB,assembler,10,
1221,;,;,1.5,Pnc,Pnc,,,PUNCT,;,9,
1222,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1223,leur,leur,1.5,Prn,Prn$$,leur,C/V\,PRON,leur,10,
1224,sembloit,sembloit,1.5,Vfin,Vfin,sembler,C/V\.'C/V\,VERB,sembler,10,
1225,bien,bien,1.5,Adv,Adv,bien,C/V\,ADV,bien,10,
1226,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1227,si,si,1.5,Sub,Sub,si3,C/V\,SCONJ,si,10,
1228,ceulx,ceulx,1.5,Dem,Dem,cil,C/V\,PRON,cil,10,
1229,-,-,1.5,Pnc,Pnc,,,PUNCT,-,9,
1230,là,la,1.5,Adv,Adv,là,C/V\,ADV,là,10,
1231,leur,leur,1.5,Prn,Prn$$,leur,C/V\,PRON,leur,10,
1232,prestoient,prestoient,1.5,Vfin,Vfin,,C/V\.'C/V\./e\,VERB,prêter,9,
1233,l',l',1.5,Det,Det,le,C/\,DET,le,10,
1234,oreille,oreille,1.5,N,N,,/V\.'C/V\.C/(e)\,NOUN,oreille,3,
1235,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1236,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1237,tout,tout,1.5,QIs,QIs,tout,C/V\,DET,tout,10,
1238,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1239,reste,reste,1.5,N,N,,'C/V\.C/(e)\,NOUN,reste,8,
1240,des,des,1.5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1241,villes,villes,1.5,N,N,,'C/V\.C/e\,NOUN,ville,8,
1242,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1243,ce,ce,1.5,Dem,Dem,cist,C/(e)\,DET,cist,10,
1244,royaulme,royaulme,1.5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,8,
1245,feroient,feroient,1.5,Vfin,Vfin,faire,C/V\.'C/V\./e\,VERB,faire,10,
1246,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1247,semblable,semblable,1.5,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,semblable,9,
1248,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1249,Comme,comme,1.5,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1250,j',j',1.5,Prn,Prn$,je,C/\,PRON,je,10,
1251,ay,ay,1.5,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1252,dit,dit,1.5,Vpp,Vpp,dire,C/V\,VERB,dire,10,
1253,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1254,les,les,1.5,Det,Det,le,C/V\,DET,le,10,
1255,parolles,parolles,1.5,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8,
1256,dictes,dictes,1.5,Vpp,Vpp,dire,'C/V\.C/e\,VERB,dire,10,
1257,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1258,monsr,monsr,1.5,N,N,,C/V\.'C/V\,NOUN,monsieur,6,
1259,Charles,charles,1.5,N,N,,'C/V\.C/e\,PROPN,Charles,9,
1260,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1261,ce,ce,1.5,Dem,Dem,cist,C/(e)\,DET,cist,10,
1262,conseil,conseil,1.5,N,N,,C/V\.'C/V\,NOUN,conseil,3,
1263,misrent,misrent,1.5,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10,
1264,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1265,ceste,ceste,1.5,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
1266,doubte,doubte,1.5,N,N,,'C/V\.C/(e)\,NOUN,doute,8,
1267,monsr,monsr,1.5,N,N,,C/V\.'C/V\,NOUN,monsieur,6,
1268,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1269,Charroloys,charroloys,1.5,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
1270,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1271,ses,ses,1.5,Det,Det,son4,C/V\,DET,son,10,
1272,gens,gens,1.5,N,N,,C/V\,NOUN,gent,11,
1273,qu',qu',1.5,Sub,Sub,que,C/\,SCONJ,que,10,
1274,ilz,ilz,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1275,vindrent,vindrent,1.5,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10,
1276,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1277,dire,dire,1.5,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10,
1278,:,:,1.5,Pnc,Pnc,,,PUNCT,:,9,
1279,«,«,1.5,Pnc,Pnc,,,PUNCT,«,9,
1280,Avez,avez,1.5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1281,vous,vous,1.5,Prn,Prn%,vous,C/V\,PRON,vous,10,
1282,ouy,ouy,1.5,Vpp,Vpp,ouïr,/V\.'C/V\,VERB,ouïr,10,
1283,parler,parler,1.5,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10,
1284,cest,cest,1.5,Dem,Dem,cist,C/V\,DET,cist,10,
1285,homme,homme,1.5,N,N,,'/V\.C/(e)\,NOUN,homme,8,
1286,?,?,1.5,Pnc,Pnc,,,PUNCT,?,9,
1287,Il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1288,se,se,1.5,Prn,Prn$$,se,C/(e)\,PRON,se,10,
1289,trouve,trouve,1.5,Vfin,Vfin,trouver,'C/V\.C/(e)\,VERB,trouver,10,
1290,esbahy,esbahy,1.5,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,ébahir,9,
1291,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1292,sept,sept,1.5,QIs,QIs,sept,C/V\,NUM,sept,10,
1293,ou,ou,1.5,Crd,Crd,ou,/V\,CCONJ,ou,10,
1294,huict,huict,1.5,QIs,QIs,huit,C/V\,NUM,huit,10,
1295,cens,cens,1.5,QIs,QIs,cent,C/V\,NUM,cent,10,
1296,hommes,hommes,1.5,N,N,,'/V\.C/e\,NOUN,homme,8,
1297,qu',qu',1.5,Qux,Qux,que,C/\,PRON,que,10,
1298,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1299,voit,voit,1.5,Vfin,Vfin,voir,C/V\,VERB,voir,10,
1300,blesséz,blessez,1.5,Vpp,Vpp,,C/V\.'C/V\,VERB,blesser,9,
1301,allans,allans,1.5,Vprs,Vprs,aller,/V\.'C/V\,VERB,aller,10,
1302,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1303,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1304,ville,ville,1.5,N,N,,'C/V\.C/(e)\,NOUN,ville,3,
1305,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1306,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1307,ne,ne,1.5,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
1308,luy,luy,1.5,Prn,Prn$$,lui,C/V\,PRON,lui,10,
1309,sont,sont,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1310,riens,riens,1.5,N,N,rien,C/V\,PROPN|NOUN,rien,10,
1311,ne,ne,1.5,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
1312,qu',qu',1.5,Qux,Qux,que,C/\,PRON,que,10,
1313,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1314,ne,ne,1.5,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
1315,congnoist,congnoist,1.5,Vfin,Vfin,connaître,C/V\.'C/V\,VERB,connaître,10,
1316,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1317,Il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1318,s',s',1.5,Prn,Prn$$,se,C/\,PRON,se,10,
1319,esbahyroit,esbahyroit,1.5,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\,VERB,ébahir,9,
1320,bien,bien,1.5,Adv,Adv,bien,C/V\,ADV,bien,10,
1321,tost,tost,1.5,Adv,Adv,tôt,C/V\,ADV,tôt,10,
1322,si,si,1.5,Sub,Sub,si3,C/V\,SCONJ,si,10,
1323,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1324,cas,cas,1.5,N,N,,C/V\,NOUN,cas,3,
1325,luy,luy,1.5,Prn,Prn$$,lui,C/V\,PRON,lui,10,
1326,touchoit,touchoit,1.5,Vfin,Vfin,,C/V\.'C/V\,VERB,toucher,9,
1327,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1328,quelque,quelque,1.5,QIs,QIs,quelque,'C/V\.C/(e)\,DET,quelque,10,
1329,chose,chose,1.5,N,N,,'C/V\.C/(e)\,NOUN,chose,8,
1330,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1331,seroit,seroit,1.5,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,
1332,homme,homme,1.5,N,N,,'/V\.C/(e)\,NOUN,homme,8,
1333,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1334,appointer,appointer,1.5,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,appointer,9,
1335,bien,bien,1.5,Adv,Adv,bien,C/V\,ADV,bien,10,
1336,legièrement,legierement,1.5,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,légèrement,9,
1337,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1338,nous,nous,1.5,Prn,Prn$$,nous,C/V\,PRON,nous,10,
1339,laisser,laisser,1.5,Vinf,Vinf,laisser,C/V\.'C/V\,VERB,laisser,10,
1340,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1341,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1342,fange,fange,1.5,N,N,,'C/V\.C/(e)\,NOUN,fange,9,
1343,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1344,Et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1345,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1346,les,les,1.5,Det,Det,le,C/V\,DET,le,10,
1347,anciennes,anciennes,1.5,Adj,Adj,,/V\.C/{V}\.'/V\.C/e\,ADJ,ancien,9,
1348,guerres,guerres,1.5,N,N,,'C/V\.C/e\,NOUN,guerre,8,
1349,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1350,ont,ont,1.5,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1351,esté,esté,1.5,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
1352,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1353,temps,temps,1.5,N,N,,C/V\,NOUN,temps,8,
1354,passé,passé,1.5,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10,
1355,entre,entre,1.5,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10,
1356,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1357,roy,roy,1.5,N,N,,C/V\,NOUN,roi,8,
1358,Charles,charles,1.5,N,N,,'C/V\.C/e\,PROPN,Charles,9,
1359,son,son,1.5,Det,Det,son4,C/V\,DET,son,10,
1360,père,pere,1.5,N,N,,'C/V\.C/(e)\,NOUN,père,9,
1361,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
