wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,lemma_gold
845,133,4,fin,fin,133,N,N,,C/V\,NOUN,fin,3,,
846,133,5,",",",",133,Pnc,Pnc,,,PUNCT,",",9,,
847,133,6,tousjours,tousjours,133,Adv,Adv,toujours,C/V\.'C/V\,ADV,toujours,10,,toujours
848,133,7,lyesse,lyesse,133,N,N,,C/V\.'C/V\.C/(e)\,PROPN|NOUN,liesse,8,,
849,133,8,.,.,133,Pnc,Pnc,,,PUNCT,.,9,,
850,134,1,«,«,134,Pnc,Pnc,,,PUNCT,«,9,,
851,134,2,Et,et,134,Crd,Crd,et,/V\,CCONJ,et,10,,et
852,134,3,tous,tous,134,QIs,QIs,tout,C/V\,DET,tout,10,,tout
853,134,4,autres,autres,134,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,,autre
854,134,5,qui,qui,134,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
855,134,6,",",",",134,Pnc,Pnc,,,PUNCT,",",9,,
856,134,7,par,par,134,Pre,Pre,par,C/V\,ADP,par,10,,par
857,134,8,simplesse,simplesse,134,N,N,,C/V\.'C/V\.C/(e)\,PROPN|NOUN,simplesse,8,,
858,134,9,",",",",134,Pnc,Pnc,,,PUNCT,",",9,,
859,135,1,«,«,135,Pnc,Pnc,,,PUNCT,«,9,,
860,135,2,Servent,servent,135,Vfin,Vfin,servir,'C/V\.C/e\,VERB,servir,10,,servir
861,135,3,et,et,135,Crd,Crd,et,/V\,CCONJ,et,10,,et
862,135,4,prient,prient,135,Vfin,Vfin,prier,'C/V\./e\,VERB,prier,10,,prier
863,135,5,les,les,135,Det,Det,le,C/V\,DET,le,10,,le
864,135,6,ydolles,ydolles,135,N,N,,/V\.'C/V\.C/e\,NOUN,idole,9,,
865,135,7,",",",",135,Pnc,Pnc,,,PUNCT,",",9,,
866,136,1,«,«,136,Pnc,Pnc,,,PUNCT,«,9,,
867,136,2,Ont,ont,136,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,avoir
868,136,3,leurs,leurs,136,Det,Det,leur2,C/V\,DET,leur,10,,leur2
869,136,4,opinio[n]s,opinions,136,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,opinion,8,,
870,136,5,si,si,136,Adv,Adv,si4,C/V\,ADV,si,10,,si4
871,136,6,folles,folles,136,Adj,Adj,fou,'C/V\.C/e\,ADJ,fou,10,,fou
872,137,1,«,«,137,Pnc,Pnc,,,PUNCT,«,9,,
873,137,2,Qu',qu',137,Sub,Sub,que,C/\,SCONJ,que,10,,que
874,137,3,ilz,ilz,137,Prn,Prn$,il,/V\,PRON,il,10,,il
875,137,4,font,font,137,Vfin,Vfin,faire,C/V\,VERB,faire,10,,faire
876,137,5,des,des,137,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,de.le
877,137,6,grands,grands,137,Adj,Adj,grand,C/V\,ADJ,grand,10,,grand
878,137,7,Dyables,dyables,137,N,N,,C/{V}\.'/V\.C/e\,NOUN,diable,9,,
879,137,8,leurs,leurs,137,Det,Det,leur2,C/V\,DET,leur,10,,leur2
880,137,9,dieux,dieux,137,N,N,,C/V\,NOUN,dieu,3,,
881,138,1,«,«,138,Pnc,Pnc,,,PUNCT,«,9,,
882,138,2,Tant,tant,138,QIs,QIs,tant,C/V\,ADV,tant,10,,tant
883,138,3,sont,sont,138,Vfin,Vfin,être,C/V\,VERB,être,10,,être
884,138,4,aveuglez,aveuglez,138,Vpp,Vpp,,/V\.C/V\.'C/(e)\,VERB,aveugler,8,,
885,138,5,en,en,138,Pre,Pre,en,/V\,ADP,en,10,,en
886,138,6,leurs,leurs,138,Det,Det,leur2,C/V\,DET,leur,10,,leur2
887,138,7,yeulx,yeulx,138,N,N,,C/V\,NOUN,oeil,8,,
888,138,8,",",",",138,Pnc,Pnc,,,PUNCT,",",9,,
889,139,1,«,«,139,Pnc,Pnc,,,PUNCT,«,9,,
890,139,2,Car,car,139,Crd,Crd,car,C/V\,CCONJ,car,10,,car
891,139,3,nul,nul,139,QIs,QIs,nul,C/V\,PRON,nul,10,,nul
892,139,4,ne,ne,139,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
893,139,5,doit,doit,139,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,devoir2
894,139,6,pour,pour,139,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
895,139,7,nul,nul,139,QIs,QIs,nul,C/V\,DET,nul,10,,nul
896,139,8,office,office,139,N,N,,/V\.'C/V\.C/(e)\,NOUN,office,8,,
897,140,1,«,«,140,Pnc,Pnc,,,PUNCT,«,9,,
898,140,2,Fors,fors,140,PrA,PrA,hors,C/V\,ADV,hors,10,,hors
899,140,3,à,à,140,Pre,Pre,à,/V\,ADP,à,10,,à
900,140,4,Dieu,dieu,140,N,N,,C/V\,PROPN,Dieu,3,,
901,140,5,faire,faire,140,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,faire
902,140,6,sacrifice,sacrifice,140,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,sacrifice,9,,
903,140,7,",",",",140,Pnc,Pnc,,,PUNCT,",",9,,
904,141,1,«,«,141,Pnc,Pnc,,,PUNCT,«,9,,
905,141,2,Et,et,141,Crd,Crd,et,/V\,CCONJ,et,10,,et
906,141,3,quiconques,quiconques,141,Qux,Qux,quiconque,C/V\.'C/V\.C/e\,PRON,quiconque,10,,quiconque
907,141,4,fait,fait,141,Vfin,Vfin,faire,C/V\,VERB,faire,10,,faire
908,141,5,autrement,autrement,141,Adv,Adv,,/V\.C/e\.'C/V\,ADV,autrement,9,,
909,141,6,",",",",141,Pnc,Pnc,,,PUNCT,",",9,,
910,142,1,«,«,142,Pnc,Pnc,,,PUNCT,«,9,,
911,142,2,Se,se,142,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,si3
912,142,3,ainsi,ainsi,142,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,,ainsi
913,142,4,meurt,meurt,142,Vfin,Vfin,mourir,C/V\,VERB,mourir,10,,mourir
914,142,5,",",",",142,Pnc,Pnc,,,PUNCT,",",9,,
915,142,6,va,va,142,Vfin,Vfin,aller,C/V\,VERB,aller,10,,aller
916,142,7,à,à,142,Pre,Pre,à,/V\,ADP,à,10,,à
917,142,8,damnement,damnement,142,N,N,,C/V\.C/e\.'C/V\,NOUN,damnement,6,,
918,143,1,«,«,143,Pnc,Pnc,,,PUNCT,«,9,,
919,143,2,En,en,143,Pre,Pre,en,/V\,ADP,en,10,,en
920,143,3,toute,toute,143,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,,tout
921,143,4,douleur,douleur,143,N,N,,C/V\.'C/V\,NOUN,douleur,8,,
922,143,5,et,et,143,Crd,Crd,et,/V\,CCONJ,et,10,,et
923,143,6,peine,peine,143,N,N,,'C/V\.C/(e)\,NOUN,peine,8,,
924,143,7,;,;,143,Pnc,Pnc,,,PUNCT,;,9,,
925,144,1,«,«,144,Pnc,Pnc,,,PUNCT,«,9,,
926,144,2,La,la,144,Det,Det,le,C/V\,DET,le,10,,le
927,144,3,chose,chose,144,N,N,,'C/V\.C/(e)\,NOUN,chose,8,,
928,144,4,en,en,144,Prn,Prn$$,en2,/V\,PRON,en,10,,en2
929,144,5,est,est,144,Vfin,Vfin,être,/V\,VERB,être,10,,être
930,144,6,toute,toute,144,QIs,QIs,tout,'C/V\.C/(e)\,ADV,tout,10,,tout
931,144,7,certaine,certaine,144,Adj,Adj,certain,C/V\.'C/V\.C/(e)\,ADJ,certain,10,,certain
932,144,8,.,.,144,Pnc,Pnc,,,PUNCT,.,9,,
933,144,9,»,»,144,Pnc,Pnc,,,PUNCT,»,9,,
934,145,1,Adonc,adonc,145,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10,,adonc
935,145,2,sa,sa,145,Det,Det,son4,C/V\,DET,son,10,,son4
936,145,3,mère,mere,145,N,N,,'C/V\.C/(e)\,NOUN,mère,3,,
937,145,4,le,le,145,Prn,Prn$$,le,C/(e)\,PRON,le,10,,le
938,145,5,reprist,reprist,145,Vfin,Vfin,reprendre,C/V\.'C/V\,VERB,reprendre,10,,reprendre
939,146,1,A,a,147,Pre,Pre,à,/V\,ADP,à,10,,à
940,146,2,luy,luy,147,Prn,Prn$,lui,C/V\,PRON,lui,10,,lui
941,146,3,monstrer,monstrer,147,Vinf,Vinf,montrer,C/V\.'C/V\,VERB,montrer,10,,montrer
942,146,4,sur,sur,147,PrA,PrA,sur,C/V\,ADP,sur,10,,sur
943,146,5,ce,ce,147,Dem,Dem,cist,C/(e)\,DET,cist,10,,cist
944,146,6,passage,passage,147,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,3,,
945,147,1,Qu',qu',148,Sub,Sub,que,C/\,SCONJ,que,10,,que
946,147,2,il,il,148,Prn,Prn$,il,/V\,PRON,il,10,,il
947,147,3,se,se,148,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
948,147,4,teust,teust,148,Vfin,Vfin,taire,C/(V)\.'/V\,VERB,taire,10,,taire
949,147,5,",",",",148,Pnc,Pnc,,,PUNCT,",",9,,
950,147,6,il,il,148,Prn,Prn$,il,/V\,PRON,il,10,,il
951,147,7,feroit,feroit,148,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,faire
952,147,8,que,que,148,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
953,147,9,sage,sage,148,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10,,sage
954,147,10,;,;,148,Pnc,Pnc,,,PUNCT,;,9,,
955,148,1,Que,que,149,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
956,148,2,son,son,149,Det,Det,son4,C/V\,DET,son,10,,son4
957,148,3,père,pere,149,N,N,,'C/V\.C/(e)\,NOUN,père,9,,
958,148,4,n',n',149,Neg,Neg$$,ne,C/\,ADV,ne,10,,ne
959,148,5,eust,eust,149,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10,,avoir
960,148,6,congnoissance,congnoissance,149,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,connaissance,8,,
961,149,1,De,de,150,Pre,Pre,de,C/(e)\,ADP,de,10,,de
962,149,2,son,son,150,Det,Det,son4,C/V\,DET,son,10,,son4
963,149,3,fait,fait,150,N,N,,C/V\,NOUN,fait,8,,
964,149,4,ou,ou,150,Crd,Crd,ou,/V\,CCONJ,ou,10,,ou
965,149,5,appercevance,appercevance,150,N,N,,/V\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,apercevance,9,,
966,150,1,Par,par,151,Pre,Pre,par,C/V\,ADP,par,10,,par
967,150,2,aucune,aucune,151,QIs,QIs,aucun,/V\.'C/V\.C/(e)\,DET,aucun,10,,aucun
968,150,3,voye,voye,151,N,N,,'C/V\./(e)\,NOUN,voie,8,,
969,150,4,ou,ou,151,Crd,Crd,ou,/V\,CCONJ,ou,10,,ou
970,150,5,moyen,moyen,151,N,N,,C/V\.'C/V\,NOUN,moyen,8,,
971,151,1,Qu',qu',152,Sub,Sub,que,C/\,SCONJ,que,10,,que
972,151,2,il,il,152,Prn,Prn$,il,/V\,PRON,il,10,,il
973,151,3,tenist,tenist,152,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10,,tenir
974,151,4,foy,foy,152,N,N,,C/V\,NOUN,foi,3,,
975,151,5,de,de,152,Pre,Pre,de,C/(e)\,ADP,de,10,,de
976,151,6,crestien,crestien,152,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8,,
977,151,7,",",",",152,Pnc,Pnc,,,PUNCT,",",9,,
978,152,1,Affin,affin,153,Adv,Adv,afin,/V\.'C/V\,ADV,afin,10,,afin
979,152,2,qu',qu',153,Sub,Sub,que,C/\,SCONJ,que,10,,que
980,152,3,il,il,153,Prn,Prn$,il,/V\,PRON,il,10,,il
981,152,4,ne,ne,153,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
982,152,5,le,le,153,Prn,Prn$$,le,C/(e)\,PRON,le,10,,le
983,152,6,fist,fist,153,Vfin,Vfin,faire,C/V\,VERB,faire,10,,faire
984,152,7,mourir,mourir,153,Vinf,Vinf,mourir,C/V\.'C/V\,VERB,mourir,10,,mourir
985,153,1,Sans,sans,154,Pre,Pre,sans,C/V\,ADP,sans,10,,sans
986,153,2,ce,ce,154,Prn,Prn,ce,C/(e)\,PRON,ce,10,,ce
987,153,3,qu',qu',154,Sub,Sub,que,C/\,SCONJ,que,10,,que
988,153,4,elle,elle,154,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,,elle
989,153,5,en,en,154,Prn,Prn$$,en2,/V\,PRON,en,10,,en2
990,153,6,peult,peult,154,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,pouvoir2
991,153,7,secourir,secourir,154,Vinf,Vinf,secourir,C/V\.C/V\.'C/V\,VERB,secourir,10,,secourir
992,153,8,",",",",154,Pnc,Pnc,,,PUNCT,",",9,,
993,154,1,Et,et,155,Crd,Crd,et,/V\,CCONJ,et,10,,et
994,154,2,luy,luy,155,Prn,Prn$$,lui,C/V\,PRON,lui,10,,lui
995,154,3,disoit,disoit,155,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,,dire
996,154,4,en,en,155,Pre,Pre,en,/V\,ADP,en,10,,en
997,154,5,ses,ses,155,Det,Det,son4,C/V\,DET,son,10,,son4
998,154,6,regretz,regretz,155,N,N,,C/V\.'C/V\,NOUN,regret,3,,
999,154,7,",",",",155,Pnc,Pnc,,,PUNCT,",",9,,
1000,155,1,Eulx,eulx,156,Prn,Prn,eux,/V\,PRON,eux,10,,eux
1001,155,2,deux,deux,156,QIs,QIs,deux,C/V\,NUM,deux,10,,deux
1002,155,3,tous,tous,156,QIs,QIs,tout,C/V\,DET,tout,10,,tout
1003,155,4,ceulx,ceulx,156,Dem,Dem,cil,C/V\,PRON,cil,10,,cil
1004,155,5,comme,comme,156,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,comme
1005,155,6,secrez,secrez,156,N,N,,C/V\.'C/V\,NOUN,secret,8,,
1006,155,7,:,:,156,Pnc,Pnc,,,PUNCT,:,9,,
1007,156,1,«,«,157,Pnc,Pnc,,,PUNCT,«,9,,
1008,156,2,Mon,mon,157,Det,Det,mon,C/V\,DET,mon,10,,mon
1009,156,3,très,tres,157,Adv,Adv,très,C/V\,ADV,très,10,,très
1010,156,4,cher,cher,157,Adj,Adj,cher,C/V\,ADJ,cher,10,,cher
1011,156,5,enfant,enfant,157,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1012,156,6,",",",",157,Pnc,Pnc,,,PUNCT,",",9,,
1013,156,7,que,que,157,Qux,Qux,que,C/(e)\,PRON,que,10,,que
1014,156,8,ferois,ferois,157,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,faire
1015,156,9,-,-,157,Pnc,Pnc,,,PUNCT,-,9,,
1016,156,10,je,je,157,Prn,Prn,je,C/(e)\,PRON,je,10,,je
1017,157,1,«,«,158,Pnc,Pnc,,,PUNCT,«,9,,
1018,157,2,En,en,158,Pre,Pre,en,/V\,ADP,en,10,,en
1019,157,3,ce,ce,158,Dem,Dem,cist,C/(e)\,DET,cist,10,,cist
1020,157,4,monde,monde,158,N,N,,'C/V\.C/(e)\,NOUN,monde,8,,
1021,157,5,",",",",158,Pnc,Pnc,,,PUNCT,",",9,,
1022,157,6,que,que,158,Qux,Qux,que,C/(e)\,PRON,que,10,,que
1023,157,7,deviendrois,deviendrois,158,Vfin,Vfin,devenir,C/V\.C/V\.'C/V\,VERB,devenir,10,,devenir
1024,157,8,-,-,158,Pnc,Pnc,,,PUNCT,-,9,,
1025,157,9,je,je,158,Prn,Prn,je,C/(e)\,PRON,je,10,,je
1026,158,1,«,«,159,Pnc,Pnc,,,PUNCT,«,9,,
1027,158,2,Si,si,159,Sub,Sub,si3,C/V\,SCONJ,si,10,,si3
1028,158,3,je,je,159,Prn,Prn$,je,C/(e)\,PRON,je,10,,je
1029,158,4,te,te,159,Prn,Prn$$,te,C/(e)\,PRON,te,10,,te
1030,158,5,véoye,veoye,159,Vfin,Vfin,voir,C/(V)\.'/V\./(e)\,VERB,voir,10,,voir
1031,158,6,souffrir,souffrir,159,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10,,souffrir
1032,158,7,mort,mort,159,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,mourir
1033,158,8,?,?,159,Pnc,Pnc,,,PUNCT,?,9,,
1034,159,1,«,«,160,Pnc,Pnc,,,PUNCT,«,9,,
1035,159,2,Jamais,jamais,160,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10,,jamais
1036,159,3,mon,mon,160,Det,Det,mon,C/V\,DET,mon,10,,mon
1037,159,4,cueur,cueur,160,N,N,,C/V\,NOUN,coeur,3,,
1038,159,5,n',n',160,Neg,Neg$$,ne,C/\,ADV,ne,10,,ne
1039,159,6,auroit,auroit,160,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,avoir
1040,159,7,confort,confort,160,N,N,,C/V\.'C/V\,NOUN,confort,8,,
1041,159,8,;,;,160,Pnc,Pnc,,,PUNCT,;,9,,
1042,160,1,«,«,161,Pnc,Pnc,,,PUNCT,«,9,,
1043,160,2,Tout,tout,161,QIs,QIs,tout,C/V\,DET,tout,10,,tout
1044,160,3,le,le,161,Det,Det,le,C/(e)\,DET,le,10,,le
1045,160,4,surplus,surplus,161,N,N,,C/V\.'C/V\,NOUN,surplus,9,,
1046,160,5,de,de,161,Pre,Pre,de,C/(e)\,ADP,de,10,,de
1047,160,6,ma,ma,161,Det,Det,mon,C/V\,DET,mon,10,,mon
1048,160,7,vieillesse,vieillesse,161,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vieillesse,9,,
1049,161,1,«,«,162,Pnc,Pnc,,,PUNCT,«,9,,
1050,161,2,Hors,hors,162,PrA,PrA,hors,C/V\,ADV,hors,10,,hors
1051,161,3,seroit,seroit,162,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,être
1052,161,4,de,de,162,Pre,Pre,de,C/(e)\,ADP,de,10,,de
1053,161,5,toute,toute,162,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,,tout
1054,161,6,lyesse,lyesse,162,N,N,,C/V\.'C/V\.C/(e)\,NOUN,liesse,9,,
1055,161,7,",",",",162,Pnc,Pnc,,,PUNCT,",",9,,
1056,162,1,«,«,163,Pnc,Pnc,,,PUNCT,«,9,,
1057,162,2,Car,car,163,Crd,Crd,car,C/V\,CCONJ,car,10,,car
1058,162,3,je,je,163,Prn,Prn$,je,C/(e)\,PRON,je,10,,je
1059,162,4,fineroye,fineroye,163,Vfin,Vfin,finer,C/V\.C/e\.'C/V\./(e)\,VERB,finer,10,,finer
1060,162,5,en,en,163,Pre,Pre,en,/V\,ADP,en,10,,en
1061,162,6,douleurs,douleurs,163,N,N,,C/V\.'C/V\,NOUN,douleur,8,,
1062,162,7,",",",",163,Pnc,Pnc,,,PUNCT,",",9,,
1063,163,1,«,«,164,Pnc,Pnc,,,PUNCT,«,9,,
1064,163,2,En,en,164,Pre,Pre,en,/V\,ADP,en,10,,en
1065,163,3,tous,tous,164,QIs,QIs,tout,C/V\,DET,tout,10,,tout
1066,163,4,gemissemens,gemissemens,164,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,gémissement,9,,
1067,163,5,et,et,164,Crd,Crd,et,/V\,CCONJ,et,10,,et
1068,163,6,pleurs,pleurs,164,N,N,,C/V\,NOUN,pleur,9,,
1069,163,7,.,.,164,Pnc,Pnc,,,PUNCT,.,9,,
1070,163,8,»,»,164,Pnc,Pnc,,,PUNCT,»,9,,
1071,164,1,Le,le,165,Det,Det,le,C/(e)\,DET,le,10,,le
1072,164,2,doulx,doulx,165,Adj,Adj,doux,C/V\,ADJ,doux,10,,doux
1073,164,3,Mathurin,mathurin,165,N,N,,C/V\.C/V\.'C/V\,PROPN,mathurin,2,,
1074,164,4,",",",",165,Pnc,Pnc,,,PUNCT,",",9,,
1075,164,5,son,son,165,Det,Det,son4,C/V\,DET,son,10,,son4
1076,164,6,enfant,enfant,165,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1077,164,7,",",",",165,Pnc,Pnc,,,PUNCT,",",9,,
1078,165,1,Ne,ne,166,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
1079,165,2,se,se,166,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
1080,165,3,voulut,voulut,166,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10,,vouloir
1081,165,4,pas,pas,166,Neg,Neg,pas,C/V\,ADV,pas,10,,pas
1082,165,5,taire,taire,166,Vinf,Vinf,taire,'C/V\.C/(e)\,VERB,taire,10,,taire
1083,165,6,pourtant,pourtant,166,Adv,Adv,pourtant,C/V\.'C/V\,ADV,pourtant,10,,pourtant
1084,165,7,",",",",166,Pnc,Pnc,,,PUNCT,",",9,,
1085,166,1,Mais,mais,167,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
1086,166,2,il,il,167,Prn,Prn$,il,/V\,PRON,il,10,,il
1087,166,3,monstra,monstra,167,Vfin,Vfin,montrer,C/V\.'C/V\,VERB,montrer,10,,montrer
1088,166,4,à,à,167,Pre,Pre,à,/V\,ADP,à,10,,à
1089,166,5,sa,sa,167,Det,Det,son4,C/V\,DET,son,10,,son4
1090,166,6,mère,mere,167,N,N,,'C/V\.C/(e)\,NOUN,mère,3,,
1091,167,1,Nompas,nompas,168,Neg,Neg,nompas,C/V\.'C/V\,ADV,nompas,10,,nompas
1092,167,2,d',d',168,Pre,Pre,de,C/\,ADP,de,10,,de
1093,167,3,une,une,168,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,un
1094,167,4,façon,façon,168,N,N,,C/V\.'C/V\,NOUN,façon,8,,
1095,167,5,amère,amere,168,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,amer,9,,
1096,167,6,",",",",168,Pnc,Pnc,,,PUNCT,",",9,,
1097,168,1,Mais,mais,169,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
1098,168,2,humblement,humblement,169,Adv,Adv,,/V\.C/e\.'C/V\,ADV,humblement,9,,
1099,168,3,;,;,169,Pnc,Pnc,,,PUNCT,;,9,,
1100,168,4,il,il,169,Prn,Prn$,il,/V\,PRON,il,10,,il
1101,168,5,luy,luy,169,Prn,Prn$$,lui,C/V\,PRON,lui,10,,lui
1102,168,6,disoit,disoit,169,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,,dire
1103,169,1,Que,que,170,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
1104,169,2,pour,pour,170,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
1105,169,3,luy,luy,170,Prn,Prn,lui,C/V\,PRON,lui,10,,lui
1106,169,4,seul,seul,170,Adj,Adj,seul,C/V\,ADJ,seul,10,,seul
1107,169,5,pas,pas,170,Neg,Neg,pas,C/V\,ADV,pas,10,,pas
1108,169,6,ne,ne,170,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
1109,169,7,faisoit,faisoit,170,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,faire
1110,170,1,Ses,ses,171,Det,Det,son4,C/V\,DET,son,10,,son4
1111,170,2,oraisons,oraisons,171,N,N,,/V\.C/V\.'C/V\,NOUN,oraison,9,,
1112,170,3,tant,tant,171,QIs,QIs,tant,C/V\,ADV,tant,10,,tant
1113,170,4,seullement,seullement,171,Adv,Adv,seulement,C/V\.C/e\.'C/V\,ADV,seulement,10,,seulement
1114,170,5,",",",",171,Pnc,Pnc,,,PUNCT,",",9,,
1115,171,1,Mais,mais,172,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
1116,171,2,pour,pour,172,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
1117,171,3,eulx,eulx,172,Prn,Prn,eux,/V\,PRON,eux,10,,eux
1118,171,4,deux,deux,172,QIs,QIs,deux,C/V\,NUM,deux,10,,deux
1119,171,5,semblablement,semblablement,172,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,semblablement,9,,
1120,171,6,;,;,172,Pnc,Pnc,,,PUNCT,;,9,,
1121,172,1,Il,il,173,Prn,Prn$,il,/V\,PRON,il,10,,il
1122,172,2,demandoit,demandoit,173,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10,,demander
1123,172,3,misericorde,misericorde,173,N,N,,C/V\.C/e\.C/V\.'C/V\.C/(e)\,NOUN,miséricorde,9,,
1124,173,1,A,a,174,Pre,Pre,à,/V\,ADP,à,10,,à
1125,173,2,Dieu,dieu,174,N,N,,C/V\,PROPN,Dieu,3,,
1126,173,3,",",",",174,Pnc,Pnc,,,PUNCT,",",9,,
1127,173,4,pour,pour,174,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
1128,173,5,les,les,174,Prn,Prn$,le,C/V\,PRON,le,10,,le
1129,173,6,oster,oster,174,Vinf,Vinf,ôter,/V\.'C/V\,VERB,ôter,10,,ôter
1130,173,7,de,de,174,Pre,Pre,de,C/(e)\,ADP,de,10,,de
1131,173,8,sordre[=orde],orde,174,Adj,Adj,,'/V\.C/(e)\,ADJ,UNKNOWN,-10,sourdre,ord
1132,174,1,Et,et,175,Crd,Crd,et,/V\,CCONJ,et,10,,et
1133,174,2,faulce,faulce,175,Adj,Adj,,'C/V\.C/(e)\,ADJ,faux,9,,
1134,174,3,loy,loy,175,N,N,,C/V\,NOUN,loi,8,,
1135,174,4,de,de,175,Pre,Pre,de,C/(e)\,ADP,de,10,,de
1136,174,5,ydolatrie,ydolatrie,175,N,N,,/V\.C/V\.C/V\.'C/V\./(e)\,NOUN,idolâtrie,9,,
1137,174,6,",",",",175,Pnc,Pnc,,,PUNCT,",",9,,
1138,175,1,Dont,dont,176,Qux,Qux,dont,C/V\,PRON,dont,10,,dont
1139,175,2,leur,leur,176,Det,Det,leur2,C/V\,DET,leur,10,,leur2
1140,175,3,povre,povre,176,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10,,pauvre
1141,175,4,ame,ame,176,N,N,,'/V\.C/(e)\,NOUN,âme,3,,
1142,175,5,estoit,estoit,176,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,être
1143,175,6,meurtrie,meurtrie,176,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,meurtrir,8,,
1144,175,7,",",",",176,Pnc,Pnc,,,PUNCT,",",9,,
1145,176,1,Affin,affin,177,Adv,Adv,afin,/V\.'C/V\,ADV,afin,10,,afin
1146,176,2,qu',qu',177,Sub,Sub,que,C/\,SCONJ,que,10,,que
1147,176,3,ilz,ilz,177,Prn,Prn$,il,/V\,PRON,il,10,,il
1148,176,4,péussent,peussent,177,Vfin,Vfin,pouvoir2,C/(V)\.'/V\.C/e\,VERB,pouvoir,10,,pouvoir2
1149,176,5,congnoistre,congnoistre,177,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\,VERB,connaître,10,,connaître
1150,177,1,Le,le,178,Det,Det,le,C/(e)\,DET,le,10,,le
1151,177,2,Dieu,dieu,178,N,N,,C/V\,PROPN,Dieu,3,,
1152,177,3,qui,qui,178,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
1153,177,4,les,les,178,Prn,Prn$$,le,C/V\,PRON,le,10,,le
1154,177,5,avoit,avoit,178,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,avoir
