wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
941,155,3,li,li,155,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
942,155,4,loie,loie,155,VER:pres:3:sg,Vfin,Vfin,lier,'C/V\./(e)\,VERB,lier,10,,
943,155,5,d',d',155,PRE,Pre,Pre,de,C/\,ADP,de,10,,
944,155,6,une,une,155,DET:ndf:obj:femi:sg,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
945,155,7,corde,corde,155,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,corde,8,,
946,156,1,mais,mais,156,CON:coord,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
947,156,2,li,li,156,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
948,156,3,foi,foi,156,NOM:suj:femi:sg,N,N,,C/V\,NOUN,foi,8,,
949,156,4,dou,dou,156,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
950,156,5,fait,fait,156,NOM:obj:masc:sg,N,N,,C/V\,NOUN,fait,8,,
951,156,6,se,se,156,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
952,156,7,descorde,descorde,156,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,discorder,3,,
953,157,1,pié,pié,157,NOM:obj:masc:sg,N,N,,C/V\,NOUN,pied,8,,
954,157,2,a,a,157,PRE,Pre,Pre,à,/V\,ADP,à,10,,
955,157,3,pié,pié,157,NOM:obj:masc:sg,N,N,,C/V\,NOUN,pied,8,,
956,157,4,se,se,157,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
957,157,5,sunt,sunt,157,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10,,
958,157,6,ajostees,ajostees,157,VER:pper:femi:pl,Vpp,Vpp,,/V\.C/V\.'C/V\./e\,VERB,ajouter,0,,
959,158,1,mais,mais,158,CON:coord,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
960,158,2,desjointes,desjointes,158,VER:pper:femi:pl,Vpp,Vpp,,C/V\.'C/V\.C/e\,VERB,desjointer,6,,
961,158,3,sont,sont,158,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10,,
962,158,4,les,les,158,DET:def:suj:femi:pl,Det,Det,le,C/V\,DET,le,10,,
963,158,5,pansees,pansees,158,NOM:suj:femi:pl,N,N,,C/V\.'C/V\./e\,NOUN,pensée,3,,
964,159,1,la,la,159,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
965,159,2,rainne,rainne,159,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,raine,9,,
966,159,3,noe,noe,159,VER:pres:3:sg,Vfin,Vfin,noer,'C/V\./(e)\,VERB,noer,10,,
967,159,4,atout,atout,159,PRE,PrA,PrA,atout,/V\.'C/V\,ADP,atout,10,,
968,159,5,la,la,159,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
969,159,6,rate,rate,159,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,rate,9,,
970,160,1,et,et,160,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
971,160,2,malvaisemant,malvaisemant,160,ADV,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,mauvaisement,0,,
972,160,3,la,la,160,PRO:pers:acc:3:femi:sg,Prn,Prn$$,le,C/V\,PRON,le,10,,
973,160,4,barate,barate,160,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,baratter,8,,
974,161,1,la,la,161,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
975,161,2,rainne,rainne,161,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,raine,9,,
976,161,3,plainne,plainne,161,ADJ:suj:femi:sg,Adj,Adj,plein,'C/V\.C/(e)\,ADJ,plein,10,,
977,161,4,de,de,161,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
978,161,5,manconge,manconge,161,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,menconge,-10,mensonge,DMF
979,162,1,por,por,162,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
980,162,2,noier,noier,162,VER:infi,Vinf,Vinf,noyer,C/V\.'C/V\,VERB,noyer,10,,
981,162,3,la,la,162,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
982,162,4,rate,rate,162,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,rate,9,,
983,162,5,se,se,162,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
984,162,6,plonge,plonge,162,VER:pres:3:sg,Vfin,Vfin,,'C/V\.C/(e)\,VERB,plonger,8,,
985,163,1,foiz,foiz,163,NOM:suj:femi:sg,N,N,,C/V\,NOUN,fois,3,,
986,163,2,en,en,163,PRE,Pre,Pre,en,/V\,ADP,en,10,,
987,163,3,soi,soi,163,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,soi,C/V\,PRON,soi,10,,
988,163,4,meisme,meisme,163,ADV,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10,,
989,163,5,perille,perille,163,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,périller,8,,
990,164,1,qui,qui,164,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
991,164,2,son,son,164,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
992,164,3,ami,ami,164,NOM:obj:masc:sg,N,N,,/V\.'C/V\,NOUN,ami,8,,
993,164,4,decoit,decoit,164,VER:pres:3:sg,Vfin,Vfin,décevoir,C/V\.'C/V\,VERB,décevoir,10,,
994,164,5,et,et,164,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
995,164,6,guile,guile,164,VER:pres:3:sg,Vfin,Vfin,,'C/V\.C/(e)\,VERB,guile,2,,
996,165,1,de,de,165,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
997,165,2,plongier,plongier,165,VER:infi,Vinf,Vinf,,C/V\.'C/V\,VERB,plonger,3,,
998,165,3,s,s,165,PROCON,Prn,Prn$$,se,C/\,PRON,se,10,,
999,165,4,efforce,efforce,165,VER:pres:3:sg,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,efforcer,8,,
1000,165,5,la,la,165,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1001,165,6,rainne,rainne,165,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,raine,9,,
1002,166,1,l',l',166,DET:def:obj:femi:sg,Det,Det,le,C/\,DET,le,10,,
1003,166,2,autre,autre,166,ADJ:obj:femi:sg,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
1004,166,3,de,de,166,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1005,166,4,sornoier,sornoier,166,VER:infi,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,sournoyer,-10,surnoer,DMF
1006,166,5,se,se,166,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1007,166,6,poine,poine,166,VER:pres:3:sg,Vfin,Vfin,pener,'C/V\.C/(e)\,VERB,pener,10,,
1008,167,1,paour,paour,167,NOM:suj:femi:sg,N,N,,C/(V)\.'/V\,NOUN,peur,8,,
1009,167,2,fait,fait,167,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1010,167,3,a,a,167,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1011,167,4,la,la,167,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1012,167,5,rate,rate,167,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,rate,9,,
1013,167,6,prandre,prandre,167,VER:infi,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
1014,168,1,force,force,168,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
1015,168,2,por,por,168,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
1016,168,3,sa,sa,168,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
1017,168,4,vie,vie,168,NOM:obj:femi:sg,N,N,,'C/V\./(e)\,NOUN,vie,3,,
1018,168,5,deffendre,deffendre,168,VER:infi,Vinf,Vinf,défendre,C/V\.'C/V\.C/(e)\,VERB,défendre,10,,
1019,169,1,chescune,chescune,169,PRO:ind:suj:femi:sg,QIs,QIs,chacun,C/V\.'C/V\.C/(e)\,PRON,chacun,10,,
1020,169,2,de,de,169,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1021,169,3,contretenir,contretenir,169,VER:infi,Vinf,Vinf,contretenir,C/V\.C/e\.C/e\.'C/V\,VERB,contretenir,10,,
1022,170,1,s,s,170,PROCON,Prn,Prn$$,se,C/\,PRON,se,10,,
1023,170,2,efforce,efforce,170,VER:pres:3:sg,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,efforcer,8,,
1024,170,3,tandis,tandis,170,ADV,Adv,Adv,tandis,C/V\.'C/V\,ADV,tandis,10,,
1025,170,4,vai,vai,170,VER:pres:3:sg,Vfin,Vfin,aller,C/V\,VERB,aller,10,,
1026,170,5,venir,venir,170,VER:infi,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,,
1027,171,1,li,li,171,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1028,171,2,niebles,niebles,171,NOM:suj:masc:sg,N,N,,'C/V\.C/e\,NOUN,nièble,-10,nieule?,DMF
1029,171,3,per,per,171,PRE,Pre,Pre,par,C/V\,ADP,par,10,,
1030,171,4,dessus,dessus,171,ADV,PrA,PrA,dessus,C/V\.'C/V\,ADV,dessus,10,,
1031,171,5,volant,volant,171,VER:ppre,Vprs,Vprs,,C/V\.'C/V\,VERB,voler,3,,
1032,172,1,cilz,cilz,172,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,PRON,cil,10,,
1033,172,2,ne,ne,172,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1034,172,3,fust,fust,172,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10,,
1035,172,4,tristes,tristes,172,ADJ:suj:masc:sg,Adj,Adj,triste,'C/V\.C/e\,ADJ,triste,10,,
1036,172,5,ne,ne,172,PROCON,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
1037,172,6,dolanz,dolanz,172,ADJ:suj:masc:sg,Adj,Adj,dolent,C/V\.'C/V\,ADJ,dolent,10,,
1038,173,1,sa,sa,173,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
1039,173,2,proie,proie,173,NOM:obj:femi:sg,N,N,,'C/V\./(e)\,NOUN,proie,8,,
1040,173,3,trueve,trueve,173,VER:pres:3:sg,Vfin,Vfin,trouver,'C/V\.C/(e)\,VERB,trouver,10,,
1041,173,4,aparoillie,aparoillie,173,VER:pper:femi:sg,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,appareiller,9,,
1042,174,1,a,a,174,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1043,174,2,ses,ses,174,DET:poss:obj:masc:pl,Det,Det,son4,C/V\,DET,son,10,,
1044,174,3,forz,forz,174,ADJ:obj:masc:pl,Adj,Adj,fort,C/V\,ADJ,fort,10,,
1045,174,4,ongles,ongles,174,NOM:obj:masc:pl,N,N,,'/V\.C/e\,NOUN,ongle,3,,
1046,174,5,l',l',174,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/\,PRON,le,10,,
1047,174,6,a,a,174,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1048,174,7,ravie,ravie,174,VER:pper:femi:sg,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,ravir,8,,
1049,175,1,andous,andous,175,ADJ:card,QIs,QIs,ambedeux,/V\.'C/V\,NUM,ambedeux,10,,
1050,175,2,les,les,175,PRO:pers:acc:3:masc:pl,Prn,Prn$$,le,C/V\,PRON,le,10,,
1051,175,3,deront,deront,175,VER:pres:3:sg,Vfin,Vfin,dérompre,C/V\.'C/V\,VERB,dérompre,10,,
1052,175,4,fieremant,fieremant,175,ADV,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,fièrement,9,,
1053,176,1,s,s,176,PROCON,Sub,Sub,si3,C/\,SCONJ,si,10,,
1054,176,2,ai,ai,176,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1055,176,3,feni,feni,176,VER:pper:masc:sg,Vpp,Vpp,finir,C/V\.'C/V\,VERB,finir,10,,
1056,176,4,cest,cest,176,DET:demo:obj:masc:sg,Dem,Dem,cist,C/V\,DET,cist,10,,
1057,176,5,tornoiement,tornoiement,176,NOM:obj:masc:sg,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,tournoiement,9,,
1058,177,1,en,en,177,PRE,Pre,Pre,en,/V\,ADP,en,10,,
1059,177,2,fenissant,fenissant,177,VER:ppre,Vprs,Vprs,finir,C/V\.C/V\.'C/V\,VERB,finir,10,,
1060,177,3,cele,cele,177,DET:demo:obj:femi:sg,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10,,
1061,177,4,bataille,bataille,177,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8,,
1062,178,1,ai,ai,178,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1063,178,2,conquestee,conquestee,178,VER:pper:femi:sg,Vpp,Vpp,,C/V\.C/e\.'C/V\./(e)\,VERB,conquêter,9,,
1064,178,3,sa,sa,178,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
1065,178,4,vitaille,vitaille,178,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vitaille,3,,
1066,179,1,ensinc,ensinc,179,ADV,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,,
1067,179,2,vienent,vienent,179,VER:pres:3:pl,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10,,
1068,179,3,a,a,179,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1069,179,4,maule,maule,179,ADJ:obj:femi:sg,Adj,Adj,mal2,'C/V\.C/(e)\,ADJ,mal,10,,
1070,179,5,fin,fin,179,NOM:obj:femi:sg,N,N,,C/V\,NOUN,fin,3,,
1071,180,1,tuit,tuit,180,PRO:ind:suj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10,,
1072,180,2,cil,cil,180,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10,,
1073,180,3,qui,qui,180,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1074,180,4,n,n,180,PRO:clit,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1075,180,5,ainment,ainment,180,VER:pres:3:pl,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10,,
1076,180,6,de,de,180,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1077,180,7,cuer,cuer,180,NOM:obj:masc:sg,N,N,,C/V\,NOUN,coeur,3,,
1078,180,8,fin,fin,180,ADJ:obj:masc:sg,Adj,Adj,fin2,C/V\,ADJ,fin,10,,
1079,181,1,qui,qui,181,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1080,181,2,ami,ami,181,NOM:obj:masc:sg,N,N,,/V\.'C/V\,NOUN,ami,8,,
1081,181,3,se,se,181,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1082,181,4,font,font,181,VER:pres:3:pl,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1083,181,5,a,a,181,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1084,181,6,clamer,clamer,181,VER:infi,Vinf,Vinf,clamer,C/V\.'C/V\,VERB,clamer,10,,
1085,182,1,et,et,182,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1086,182,2,ne,ne,182,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1087,182,3,ont,ont,182,VER:pres:3:pl,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1088,182,4,loi,loi,182,NOM:obj:femi:sg,N,N,,C/V\,NOUN,loi,8,,
1089,182,5,de,de,182,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1090,182,6,bien,bien,182,ADV,Adv,Adv,bien,C/V\,ADV,bien,10,,
1091,182,7,amer,amer,182,VER:infi,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10,,
1092,183,1,que,que,183,PROCON,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10,,
1093,183,2,sus,sus,183,ADV,PrA,PrA,sus,C/V\,ADP,sus,10,,
1094,183,3,son,son,183,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
1095,183,4,maistre,maistre,183,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,PROPN|NOUN,maître,8,,
1096,183,5,traison,traison,183,NOM:obj:femi:sg,N,N,,C/V\.C/V\.'C/V\,NOUN,trahison,5,,
1097,184,1,retornoit,retornoit,184,VER:subp:3:sg,Vfin,Vfin,retourner,C/V\.C/V\.'C/V\,VERB,retourner,10,,
1098,184,2,c',c',184,PRO:invar,Prn,Prn$,ce,C/\,PRON,ce,10,,
1099,184,3,est,est,184,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
1100,184,4,jeus,jeus,184,NOM:suj:masc:sg,N,N,,C/V\,NOUN,jeu,8,,
1101,184,5,de,de,184,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1102,184,6,raison,raison,184,NOM:obj:femi:sg,N,N,,C/V\.'C/V\,NOUN,raison,8,,
1103,185,1,avenant,avenant,185,VER:ppre,Vprs,Vprs,avenir,/V\.C/e\.'C/V\,VERB,avenir,10,,
1104,185,2,est,est,185,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
1105,185,3,que,que,185,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1106,185,4,du,du,185,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1107,185,5,meffait,meffait,185,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,méfait,8,,
1108,186,1,portoit,portoit,186,VER:subp:3:sg,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10,,
1109,186,2,la,la,186,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1110,186,3,poinne,poinne,186,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,peine,8,,
1111,186,4,qui,qui,186,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1112,186,5,lo,lo,186,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1113,186,6,fait,fait,186,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1114,187,1,li,li,187,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1115,187,2,chiens,chiens,187,NOM:suj:masc:sg,N,N,,C/V\,NOUN,chien,8,,
1116,187,3,en,en,187,PRE,Pre,Pre,en,/V\,ADP,en,10,,
1117,187,4,jugemant,jugemant,187,NOM:obj:masc:sg,N,N,,C/V\.C/e\.'C/V\,NOUN,jugement,9,,
1118,187,5,apele,apele,187,VER:pres:3:sg,Vfin,Vfin,appeler,/V\.'C/V\.C/(e)\,VERB,appeler,10,,
1119,188,1,la,la,188,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1120,188,2,burbiz,burbiz,188,NOM:obj:femi:sg,N,N,,C/V\.'C/V\,NOUN,bourbis,-10,brebis,DMF
1121,188,3,et,et,188,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1122,188,4,li,li,188,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
1123,188,5,muet,muet,188,VER:pres:3:sg,Vfin,Vfin,mouvoir,C/V\,VERB,mouvoir,10,,
1124,188,6,querele,querele,188,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,querelle,9,,
1125,189,1,en,en,189,PRE,Pre,Pre,en,/V\,ADP,en,10,,
1126,189,2,cel,cel,189,DET:demo:obj:masc:sg,Dem,Dem,cil,C/V\,DET,cil,10,,
1127,189,3,plait,plait,189,NOM:obj:masc:sg,N,N,,C/V\,NOUN,plaid,8,,
1128,189,4,est,est,189,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
1129,189,5,juges,juges,189,NOM:suj:masc:sg,N,N,,'C/V\.C/e\,NOUN,juge,3,,
1130,189,6,li,li,189,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1131,189,7,lous,lous,189,NOM:suj:masc:sg,N,N,,C/V\,NOUN,loup,3,,
1132,190,1,cilz,cilz,190,DET:demo:suj:masc:sg,Dem,Dem,cil,C/V\,DET,cil,10,,
1133,190,2,juges,juges,190,NOM:suj:masc:sg,N,N,,'C/V\.C/e\,NOUN,juge,3,,
1134,190,3,est,est,190,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
1135,190,4,mout,mout,190,ADV,QIs,QIs,moult,C/V\,ADV,moult,10,,
1136,190,5,perillous,perillous,190,ADJ:suj:masc:sg,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,périlleux,9,,
1137,191,1,li,li,191,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1138,191,2,chiens,chiens,191,NOM:suj:masc:sg,N,N,,C/V\,NOUN,chien,8,,
1139,191,3,avoit,avoit,191,VER:impf:3:sg,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1140,191,4,bons,bons,191,ADJ:obj:masc:pl,Adj,Adj,bon,C/V\,ADJ,bon,10,,
1141,191,5,consoillours,consoillours,191,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,conseilleur,0,,
1142,192,1,por,por,192,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
1143,192,2,son,son,192,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
1144,192,3,plait,plait,192,NOM:obj:masc:sg,N,N,,C/V\,NOUN,plaid,8,,
1145,192,4,ne,ne,192,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1146,192,5,querez,querez,192,VER:pres:2:pl,Vfin,Vfin,quérir,C/V\.'C/V\,VERB,quérir,10,,
1147,192,6,moillours,moillours,192,ADJ:obj:masc:pl,Adj,Adj,meilleur,C/V\.'C/V\,ADJ,meilleur,10,,
1148,193,1,lo,lo,193,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,DET,le,10,,
1149,193,2,nieble,nieble,193,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,NOUN,nièble,-10,nieule?,DMF
1150,193,3,et,et,193,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1151,193,4,lo,lo,193,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,DET,le,10,,
1152,193,5,voutour,voutour,193,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,vautour,0,,
1153,193,6,ensamble,ensamble,193,ADV,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10,,
1154,194,1,se,se,194,PROCON,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
1155,194,2,li,li,194,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1156,194,3,uns,uns,194,DET:ndf:suj:masc:sg,QIs,QIs,un,/V\,PRON,un,10,,
1157,194,4,tost,tost,194,VER:pres:3:sg,Vfin,Vfin,tolir,C/V\,VERB,tolir,10,,
1158,194,5,li,li,194,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1159,194,6,autres,autres,194,ADJ:suj:masc:sg,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,,
1160,194,7,amble,amble,194,VER:pres:3:sg,Vfin,Vfin,,'/V\.C/(e)\,VERB,ambler|embler,-1,ambler,DMF
1161,195,1,consoil,consoil,195,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,conseil,8,,
1162,195,2,ne,ne,195,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1163,195,3,avoit,avoit,195,VER:impf:3:sg,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1164,195,4,ne,ne,195,PRO:clit,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
1165,195,5,haïe,haïe,195,NOM:obj:femi:sg,N,N,,C/V\.'C/V\./(e)\,PROPN|NOUN,haïe,8,,
1166,196,1,la,la,196,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1167,196,2,berbiz,berbiz,196,NOM:suj:femi:sg,N,N,,C/V\.'C/V\,NOUN,brebis,8,,
1168,196,3,s,s,196,PROCON,Prn,Prn$$,se,C/\,PRON,se,10,,
1169,196,4,estoit,estoit,196,VER:impf:3:sg,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
1170,196,5,esbaie,esbaie,196,VER:pper:femi:sg,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,ébahir,9,,
1171,197,1,hautemant,hautemant,197,ADV,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,hautement,9,,
1172,197,2,parle,parle,197,VER:pres:3:sg,Vfin,Vfin,parler,'C/V\.C/(e)\,VERB,parler,10,,
1173,197,3,a,a,197,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1174,197,4,ploinne,ploinne,197,ADJ:obj:femi:sg,Adj,Adj,plein,'C/V\.C/(e)\,ADJ,plein,10,,
1175,197,5,goule,goule,197,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,gueule,9,,
1176,198,1,li,li,198,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1177,198,2,chiens,chiens,198,NOM:suj:masc:sg,N,N,,C/V\,NOUN,chien,8,,
1178,198,3,quant,quant,198,ADV,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1179,198,4,voit,voit,198,VER:pres:3:sg,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
1180,198,5,la,la,198,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1181,198,6,berbiz,berbiz,198,NOM:obj:femi:sg,N,N,,C/V\.'C/V\,NOUN,brebis,8,,
1182,198,7,soule,soule,198,ADJ:obj:femi:sg,Adj,Adj,seul,'C/V\.C/(e)\,ADJ,seul,10,,
1183,199,1,un,un,199,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,DET,un,10,,
1184,199,2,pain,pain,199,NOM:obj:masc:sg,N,N,,C/V\,NOUN,pain,8,,
1185,199,3,a,a,199,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1186,199,4,la,la,199,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1187,199,5,berbiz,berbiz,199,NOM:obj:femi:sg,N,N,,C/V\.'C/V\,NOUN,brebis,8,,
1188,199,6,chalonge,chalonge,199,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,challenge,-1,challenge,DMF
1189,200,1,li,li,200,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
