wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
892,134,1,que,que,134,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
893,134,2,de,de,134,Pre,Pre,de,C/(e)\,ADP,de,10,,
894,134,3,lui,lui,134,Prn,Prn,lui,C/V\,PRON,lui,10,,
895,134,4,n',n',134,Neg,Neg$$,ne,C/\,ADV,ne,10,,
896,134,5,eust,eust,134,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10,,
897,134,6,riche,riche,134,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10,,
898,134,7,dun,dun,134,N,N,,C/V\,NOUN,don,3,,
899,134,8,;,;,134,Pnc,Pnc,,,PUNCT,;,9,,
900,135,1,n',n',135,Neg,Neg$$,ne,C/\,ADV,ne,10,,
901,135,2,i,i,135,Prn,Prn$$,y2,/V\,PRON,y,10,,
902,135,3,out,out,135,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
903,135,4,vaslet,vaslet,135,N,N,,C/V\.'C/V\,NOUN,valet,9,,
904,135,5,el,el,135,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
905,135,6,regné,regné,135,N,N,,C/V\.'C/V\,NOUN,régné,8,,
906,136,1,que,que,136,Qux,Qux,que,C/(e)\,PRON,que,10,,
907,136,2,tant,tant,136,QIs,QIs,tant,C/V\,ADV,tant,10,,
908,136,3,fust,fust,136,Vfin,Vfin,être,C/V\,VERB,être,10,,
909,136,4,amé,amé,136,Vpp,Vpp,aimer,/V\.'C/V\,VERB,aimer,10,,
910,136,5,ne,ne,136,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
911,136,6,preisé,preisé,136,Vpp,Vpp,priser,C/V\.'C/V\,VERB,priser,10,,
912,136,7,.,.,136,Pnc,Pnc,,,PUNCT,.,9,,
913,137,1,pur,pur,137,Pre,Pre,pour,C/V\,ADP,pour,10,,
914,137,2,ço,ço,137,Prn,Prn,ce,C/V\,PRON,ce,10,,
915,137,3,qu',qu',137,Sub,Sub,que,C/\,SCONJ,que,10,,
916,137,4,il,il,137,Prn,Prn$,il,/V\,PRON,il,10,,
917,137,5,ert,ert,137,Vfin,Vfin,être,/V\,VERB,être,10,,
918,137,6,e,e,137,Crd,Crd,et,/V\,CCONJ,et,10,,
919,137,7,bels,bels,137,Adj,Adj,beau,C/V\,ADJ,beau,10,,
920,137,8,e,e,137,Crd,Crd,et,/V\,CCONJ,et,10,,
921,137,9,preuz,preuz,137,Adj,Adj,preux,C/V\,ADJ,preux,10,,
922,138,1,e,e,138,Crd,Crd,et,/V\,CCONJ,et,10,,
923,138,2,de,de,138,Pre,Pre,de,C/(e)\,ADP,de,10,,
924,138,3,bunté,bunté,138,N,N,,C/V\.'C/V\,NOUN,bonté,9,,
925,138,4,sormuntout,sormuntout,138,Vfin,Vfin,surmonter,C/V\.C/V\.'C/V\,VERB,surmonter,10,,
926,138,5,tuz,tuz,138,QIs,QIs,tout,C/V\,PRON,tout,10,,
927,138,6,",",",",138,Pnc,Pnc,,,PUNCT,",",9,,
928,139,1,a,a,139,Pre,Pre,à,/V\,ADP,à,10,,
929,139,2,merveilles,merveilles,139,N,N,,C/V\.'C/V\.C/e\,NOUN,merveille,8,,
930,139,3,l',l',139,Prn,Prn$$,le,C/\,PRON,le,10,,
931,139,4,unt,unt,139,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
932,139,5,tuit,tuit,139,QIs,QIs,tout,C/V\,PRON,tout,10,,
933,139,6,esgardé,esgardé,139,Vpp,Vpp,égarder,/V\.C/V\.'C/V\,VERB,égarder,10,,
934,139,7,;,;,139,Pnc,Pnc,,,PUNCT,;,9,,
935,140,1,tant,tant,140,QIs,QIs,tant,C/V\,ADV,tant,10,,
936,140,2,ert,ert,140,Vfin,Vfin,être,/V\,VERB,être,10,,
937,140,3,bels,bels,140,Adj,Adj,beau,C/V\,ADJ,beau,10,,
938,140,4,e,e,140,Crd,Crd,et,/V\,CCONJ,et,10,,
939,140,5,aligné,aligné,140,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,aligner,9,,
940,140,6,;,;,140,Pnc,Pnc,,,PUNCT,;,9,,
941,141,1,mult,mult,141,QIs,QIs,moult,C/V\,ADV,moult,10,,
942,141,2,se,se,141,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
943,141,3,pena,pena,141,Vfin,Vfin,pener,C/V\.'C/V\,VERB,pener,10,,
944,141,4,dame,dame,141,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
945,141,5,nature,nature,141,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8,,
946,142,1,de,de,142,Pre,Pre,de,C/(e)\,ADP,de,10,,
947,142,2,faire,faire,142,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
948,142,3,tant,tant,142,QIs,QIs,tant,C/V\,ADV,tant,10,,
949,142,4,bele,bele,142,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,,
950,142,5,creature,creature,142,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,créature,8,,
951,142,6,;,;,142,Pnc,Pnc,,,PUNCT,;,9,,
952,143,1,totes,totes,143,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10,,
953,143,2,bontez,bontez,143,N,N,,C/V\.'C/V\,NOUN,bonté,9,,
954,143,3,en,en,143,Pre,Pre,en,/V\,ADP,en,10,,
955,143,4,lui,lui,143,Prn,Prn,lui,C/V\,PRON,lui,10,,
956,143,5,esteient,esteient,143,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,,
957,143,6,",",",",143,Pnc,Pnc,,,PUNCT,",",9,,
958,144,1,tuit,tuit,144,QIs,QIs,tout,C/V\,PRON,tout,10,,
959,144,2,de,de,144,Pre,Pre,de,C/(e)\,ADP,de,10,,
960,144,3,lui,lui,144,Prn,Prn,lui,C/V\,PRON,lui,10,,
961,144,4,grant,grant,144,Adj,Adj,grand,C/V\,ADJ,grand,10,,
962,144,5,ben,ben,144,N,N,bien,C/V\,NOUN,bien,10,,
963,144,6,diseient,diseient,144,Vfin,Vfin,dire,C/V\.'C/V\./e\,VERB,dire,10,,
964,144,7,",",",",144,Pnc,Pnc,,,PUNCT,",",9,,
965,145,1,de,de,145,Pre,Pre,de,C/(e)\,ADP,de,10,,
966,145,2,bohurder,bohurder,145,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,bourder,0,,
967,145,3,e,e,145,Crd,Crd,et,/V\,CCONJ,et,10,,
968,145,4,de,de,145,Pre,Pre,de,C/(e)\,ADP,de,10,,
969,145,5,escermir,escermir,145,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,escermir,-10,eschermir,DMF
970,145,6,",",",",145,Pnc,Pnc,,,PUNCT,",",9,,
971,146,1,de,de,146,Pre,Pre,de,C/(e)\,ADP,de,10,,
972,146,2,cheval,cheval,146,N,N,,C/V\.'C/V\,NOUN,cheval,8,,
973,146,3,poindre,poindre,146,Vinf,Vinf,poindre,'C/V\.C/(e)\,VERB,poindre,10,,
974,146,4,e,e,146,Crd,Crd,et,/V\,CCONJ,et,10,,
975,146,5,retenir,retenir,146,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,VERB,retenir,10,,
976,146,6,.,.,146,Pnc,Pnc,,,PUNCT,.,9,,
977,147,1,icist,icist,147,Dem,Dem,cist,/V\.'C/V\,DET,cist,10,,
978,147,2,gui,gui,147,N,N,,C/V\,NOUN,gui,8,,
979,147,3,un,un,147,QIs,QIs,un,/V\,DET,un,10,,
980,147,4,meistre,meistre,147,N,N,,'C/V\.C/(e)\,NOUN,maître,8,,
981,147,5,aveit,aveit,147,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
982,147,6,",",",",147,Pnc,Pnc,,,PUNCT,",",9,,
983,148,1,heralt,heralt,148,N,N,,C/V\.'C/V\,NOUN,héraut,0,,
984,148,2,d',d',148,Pre,Pre,de,C/\,ADP,de,10,,
985,148,3,arderne,arderne,148,N,N,,/V\.'C/V\.C/(e)\,NOUN,arderne,-10,?,
986,148,4,apelé,apelé,148,Vpp,Vpp,appeler,/V\.C/e\.'C/V\,VERB,appeler,10,,
987,148,5,esteit,esteit,148,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
988,148,6,;,;,148,Pnc,Pnc,,,PUNCT,;,9,,
989,149,1,curteis,curteis,149,Adj,Adj,,C/V\.'C/V\,ADJ,courtois,9,,
990,149,2,esteit,esteit,149,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
991,149,3,e,e,149,Crd,Crd,et,/V\,CCONJ,et,10,,
992,149,4,enseignez,enseignez,149,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,enseigner,8,,
993,149,5,",",",",149,Pnc,Pnc,,,PUNCT,",",9,,
994,150,1,qui,qui,150,Qux,Qux,qui,C/V\,PRON,qui,10,,
995,150,2,mult,mult,150,QIs,QIs,moult,C/V\,ADV,moult,10,,
996,150,3,ben,ben,150,Adv,Adv,bien,C/V\,ADV,bien,10,,
997,150,4,l',l',150,Prn,Prn$$,le,C/\,PRON,le,10,,
998,150,5,ad,ad,150,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
999,150,6,endoctrinez,endoctrinez,150,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\,VERB,endoctriner,9,,
1000,151,1,e,e,151,Crd,Crd,et,/V\,CCONJ,et,10,,
1001,151,2,de,de,151,Pre,Pre,de,C/(e)\,ADP,de,10,,
1002,151,3,chens,chens,151,N,N,,C/V\,NOUN,chien,3,,
1003,151,4,e,e,151,Crd,Crd,et,/V\,CCONJ,et,10,,
1004,151,5,de,de,151,Pre,Pre,de,C/(e)\,ADP,de,10,,
1005,151,6,oiseals,oiseals,151,N,N,,/V\.'C/V\,NOUN,oiseau,9,,
1006,151,7,",",",",151,Pnc,Pnc,,,PUNCT,",",9,,
1007,152,1,d',d',152,Pre,Pre,de,C/\,ADP,de,10,,
1008,152,2,osturs,osturs,152,N,N,,/V\.'C/V\,NOUN,autour,0,,
1009,152,3,",",",",152,Pnc,Pnc,,,PUNCT,",",9,,
1010,152,4,de,de,152,Pre,Pre,de,C/(e)\,ADP,de,10,,
1011,152,5,falcuns,falcuns,152,N,N,,C/V\.'C/V\,NOUN,faucon,0,,
1012,152,6,e,e,152,Crd,Crd,et,/V\,CCONJ,et,10,,
1013,152,7,de,de,152,Pre,Pre,de,C/(e)\,ADP,de,10,,
1014,152,8,girfalcs,girfalcs,152,N,N,,C/V\.'C/V\,NOUN,gerfauc,-10,gerfaut,DMF
1015,152,9,.,.,152,Pnc,Pnc,,,PUNCT,.,9,,
1016,153,1,ki,ki,153,Qux,Qux,qui,C/V\,PRON,qui,10,,
1017,153,2,que,que,153,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1018,153,3,unques,unques,153,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10,,
1019,153,4,rien,rien,153,N,N,rien,C/V\,PROPN|NOUN,rien,10,,
1020,153,5,li,li,153,Prn,Prn$$,li,C/V\,PRON,li,10,,
1021,153,6,demanda,demanda,153,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10,,
1022,153,7,",",",",153,Pnc,Pnc,,,PUNCT,",",9,,
1023,154,1,de,de,154,Pre,Pre,de,C/(e)\,ADP,de,10,,
1024,154,2,mult,mult,154,QIs,QIs,moult,C/V\,ADV,moult,10,,
1025,154,3,bon,bon,154,Adj,Adj,bon,C/V\,ADJ,bon,10,,
1026,154,4,quer,quer,154,N,N,,C/V\,NOUN,coeur,3,,
1027,154,5,li,li,154,Prn,Prn$$,li,C/V\,PRON,li,10,,
1028,154,6,dona,dona,154,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
1029,154,7,;,;,154,Pnc,Pnc,,,PUNCT,;,9,,
1030,155,1,a,a,155,Pre,Pre,à,/V\,ADP,à,10,,
1031,155,2,povres,povres,155,Adj,Adj,pauvre,'C/V\.C/e\,ADJ,pauvre,10,,
1032,155,3,chevalers,chevalers,155,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9,,
1033,155,4,e,e,155,Crd,Crd,et,/V\,CCONJ,et,10,,
1034,155,5,a,a,155,Pre,Pre,à,/V\,ADP,à,10,,
1035,155,6,prisuns,prisuns,155,N,N,,C/V\.'C/V\,NOUN,prison,0,,
1036,156,1,dona,dona,156,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
1037,156,2,sovent,sovent,156,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10,,
1038,156,3,riches,riches,156,Adj,Adj,riche,'C/V\.C/e\,ADJ,riche,10,,
1039,156,4,duns,duns,156,N,N,,C/V\,NOUN,don,8,,
1040,156,5,",",",",156,Pnc,Pnc,,,PUNCT,",",9,,
1041,157,1,palefreiz,palefreiz,157,N,N,,C/V\.C/e\.'C/V\,NOUN,palefroi,0,,
1042,157,2,",",",",157,Pnc,Pnc,,,PUNCT,",",9,,
1043,157,3,chasçurs,chasçurs,157,N,N,,C/V\.'C/V\,NOUN,chasseur,0,,
1044,157,4,e,e,157,Crd,Crd,et,/V\,CCONJ,et,10,,
1045,157,5,destrers,destrers,157,N,N,,C/V\.'C/V\,NOUN,destrier,0,,
1046,158,1,lur,lur,158,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
1047,158,2,dona,dona,158,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
1048,158,3,il,il,158,Prn,Prn%,il,/V\,PRON,il,10,,
1049,158,4,mult,mult,158,QIs,QIs,moult,C/V\,ADV,moult,10,,
1050,158,5,volenters,volenters,158,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,volentiers,10,,
1051,158,6,",",",",158,Pnc,Pnc,,,PUNCT,",",9,,
1052,159,1,chascun,chascun,159,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10,,
1053,159,2,solunc,solunc,159,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10,,
1054,159,3,ço,ço,159,Prn,Prn,ce,C/V\,PRON,ce,10,,
1055,159,4,qu',qu',159,Qux,Qux,que,C/\,PRON,que,10,,
1056,159,5,il,il,159,Prn,Prn$,il,/V\,PRON,il,10,,
1057,159,6,esteit,esteit,159,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
1058,159,7,",",",",159,Pnc,Pnc,,,PUNCT,",",9,,
1059,160,1,de,de,160,Pre,Pre,de,C/(e)\,ADP,de,10,,
1060,160,2,lui,lui,160,Prn,Prn,lui,C/V\,PRON,lui,10,,
1061,160,3,mult,mult,160,QIs,QIs,moult,C/V\,ADV,moult,10,,
1062,160,4,bel,bel,160,Adj,Adj,beau,C/V\,ADJ,beau,10,,
1063,160,5,dun,dun,160,N,N,,C/V\,NOUN,don,3,,
1064,160,6,aveit,aveit,160,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1065,160,7,.,.,160,Pnc,Pnc,,,PUNCT,.,9,,
1066,161,1,a,a,161,Pre,Pre,à,/V\,ADP,à,10,,
1067,161,2,un,un,161,QIs,QIs,un,/V\,DET,un,10,,
1068,161,3,jur,jur,161,N,N,,C/V\,NOUN,jour,8,,
1069,161,4,de,de,161,Pre,Pre,de,C/(e)\,ADP,de,10,,
1070,161,5,pentecoste,pentecoste,161,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,pentecôte,3,,
1071,161,6,avint,avint,161,Vfin,Vfin,avenir,/V\.'C/V\,VERB,avenir,10,,
1072,162,1,ke,ke,162,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1073,162,2,li,li,162,Det,Det,le,C/V\,DET,le,10,,
1074,162,3,coens,coens,162,N,N,,C/V\,NOUN,comte,9,,
1075,162,4,une,une,162,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
1076,162,5,feste,feste,162,N,N,,'C/V\.C/(e)\,NOUN,fête,3,,
1077,162,6,tint,tint,162,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,,
1078,162,7,;,;,162,Pnc,Pnc,,,PUNCT,;,9,,
1079,163,1,en,en,163,Pre,Pre,en,/V\,ADP,en,10,,
1080,163,2,warewic,warewic,163,N,N,,C/V\.C/e\.'C/V\,NOUN,garwic,-10,Warwick,Warwick - Google Maps 
1081,163,3,",",",",163,Pnc,Pnc,,,PUNCT,",",9,,
1082,163,4,sa,sa,163,Det,Det,son4,C/V\,DET,son,10,,
1083,163,5,riche,riche,163,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10,,
1084,163,6,cité,cité,163,N,N,,C/V\.'C/V\,NOUN,cité,8,,
1085,163,7,",",",",163,Pnc,Pnc,,,PUNCT,",",9,,
1086,164,1,par,par,164,Pre,Pre,par,C/V\,ADP,par,10,,
1087,164,2,custome,custome,164,N,N,,C/V\.'C/V\.C/(e)\,NOUN,coutome,-10,coutume,DMF
1088,164,3,s',s',164,Prn,Prn$$,se,C/\,PRON,se,10,,
1089,164,4,esteient,esteient,164,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,,
1090,164,5,asemblé,asemblé,164,Vpp,Vpp,assembler,/V\.C/V\.'C/V\,VERB,assembler,10,,
1091,164,6,",",",",164,Pnc,Pnc,,,PUNCT,",",9,,
1092,165,1,cuntes,cuntes,165,N,N,,'C/V\.C/e\,NOUN,comte,3,,
1093,165,2,e,e,165,Crd,Crd,et,/V\,CCONJ,et,10,,
1094,165,3,baruns,baruns,165,N,N,,C/V\.'C/V\,NOUN,baron,9,,
1095,165,4,i,i,165,Prn,Prn$$,y2,/V\,PRON,y,10,,
1096,165,5,esteient,esteient,165,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,,
1097,165,6,",",",",165,Pnc,Pnc,,,PUNCT,",",9,,
1098,166,1,de,de,166,Pre,Pre,de,C/(e)\,ADP,de,10,,
1099,166,2,multes,multes,166,QIs,QIs,moult,'C/V\.C/e\,DET,moult,10,,
1100,166,3,terres,terres,166,N,N,,'C/V\.C/e\,NOUN,terre,8,,
1101,166,4,i,i,166,Prn,Prn$$,y2,/V\,PRON,y,10,,
1102,166,5,veneient,veneient,166,Vfin,Vfin,venir,C/V\.'C/V\./e\,VERB,venir,10,,
1103,166,6,",",",",166,Pnc,Pnc,,,PUNCT,",",9,,
1104,167,1,les,les,167,Det,Det,le,C/V\,DET,le,10,,
1105,167,2,dames,dames,167,N,N,,'C/V\.C/e\,NOUN,dame,3,,
1106,167,3,e,e,167,Crd,Crd,et,/V\,CCONJ,et,10,,
1107,167,4,les,les,167,Det,Det,le,C/V\,DET,le,10,,
1108,167,5,damaiseles,damaiseles,167,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,damoiselle,0,,
1109,167,6,",",",",167,Pnc,Pnc,,,PUNCT,",",9,,
1110,168,1,de,de,168,Pre,Pre,de,C/(e)\,ADP,de,10,,
1111,168,2,la,la,168,Det,Det,le,C/V\,DET,le,10,,
1112,168,3,terre,terre,168,N,N,,'C/V\.C/(e)\,NOUN,terre,8,,
1113,168,4,les,les,168,Det,Det,le,C/V\,DET,le,10,,
1114,168,5,plus,plus,168,Adv,Adv,plus,C/V\,ADV,plus,10,,
1115,168,6,beles,beles,168,Adj,Adj,beau,'C/V\.C/e\,ADJ,beau,10,,
1116,168,7,;,;,168,Pnc,Pnc,,,PUNCT,;,9,,
1117,169,1,mainte,mainte,169,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10,,
1118,169,2,pucele,pucele,169,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8,,
1119,169,3,i,i,169,Prn,Prn$$,y2,/V\,PRON,y,10,,
1120,169,4,reçut,reçut,169,Vfin,Vfin,recevoir,C/V\.'C/V\,VERB,recevoir,10,,
1121,169,5,sun,sun,169,Det,Det,son4,C/V\,DET,son,10,,
1122,169,6,dru,dru,169,N,N,,C/V\,NOUN,dru,8,,
1123,170,1,des,des,170,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1124,170,2,chevalers,chevalers,170,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9,,
1125,170,3,qui,qui,170,Qux,Qux,qui,C/V\,PRON,qui,10,,
1126,170,4,erent,erent,170,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10,,
1127,170,5,venu,venu,170,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,
1128,170,6,",",",",170,Pnc,Pnc,,,PUNCT,",",9,,
1129,171,1,e,e,171,Crd,Crd,et,/V\,CCONJ,et,10,,
1130,171,2,li,li,171,Det,Det,le,C/V\,DET,le,10,,
1131,171,3,chevaler,chevaler,171,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8,,
1132,171,4,lur,lur,171,Det,Det,leur2,C/V\,DET,leur,10,,
1133,171,5,drues,drues,171,N,N,,'C/V\./e\,NOUN,dru,8,,
1134,172,1,des,des,172,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1135,172,2,puceles,puceles,172,N,N,,C/V\.'C/V\.C/e\,NOUN,pucelle,8,,
1136,172,3,que,que,172,Qux,Qux,que,C/(e)\,PRON,que,10,,
1137,172,4,i,i,172,Prn,Prn$$,y2,/V\,PRON,y,10,,
1138,172,5,erent,erent,172,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10,,
1139,172,6,venues,venues,172,Vpp,Vpp,venir,C/V\.'C/V\./e\,VERB,venir,10,,
1140,172,7,.,.,172,Pnc,Pnc,,,PUNCT,.,9,,
1141,173,1,cum,cum,173,Sub,Sub,comme,C/V\,SCONJ,comme,10,,
1142,173,2,del,del,173,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1143,173,3,muster,muster,173,N,N,,C/V\.'C/V\,NOUN,moutier,8,,
1144,173,4,sunt,sunt,173,Vfin,Vfin,être,C/V\,VERB,être,10,,
1145,173,5,repairez,repairez,173,Vpp,Vpp,répairer,C/V\.C/V\.'C/V\,VERB,répairer,10,,
1146,174,1,e,e,174,Crd,Crd,et,/V\,CCONJ,et,10,,
1147,174,2,en,en,174,Pre,Pre,en,/V\,ADP,en,10,,
1148,174,3,la,la,174,Det,Det,le,C/V\,DET,le,10,,
1149,174,4,sale,sale,174,N,N,,'C/V\.C/(e)\,NOUN,salle,3,,
1150,174,5,sunt,sunt,174,Vfin,Vfin,être,C/V\,VERB,être,10,,
1151,174,6,entrez,entrez,174,Vpp,Vpp,entrer,/V\.'C/V\,VERB,entrer,10,,
1152,174,7,",",",",174,Pnc,Pnc,,,PUNCT,",",9,,
1153,175,1,li,li,175,Det,Det,le,C/V\,DET,le,10,,
1154,175,2,coens,coens,175,N,N,,C/V\,NOUN,comte,9,,
1155,175,3,s',s',175,Prn,Prn$$,se,C/\,PRON,se,10,,
1156,175,4,asist,asist,175,Vfin,Vfin,asseoir,/V\.'C/V\,VERB,asseoir,10,,
1157,175,5,al,al,175,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
1158,175,6,manger,manger,175,Vinf,Vinf,manger,C/V\.'C/V\,VERB,manger,10,,
1159,175,7,;,;,175,Pnc,Pnc,,,PUNCT,;,9,,
1160,176,1,gui,gui,176,N,N,,C/V\,PROPN|NOUN,gui|Guy,-1,?,
1161,176,2,devant,devant,176,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
1162,176,3,lui,lui,176,Prn,Prn,lui,C/V\,PRON,lui,10,,
1163,176,4,vit,vit,176,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
1164,176,5,ester,ester,176,Vinf,Vinf,être,/V\.'C/V\,VERB,être,10,,
1165,176,6,",",",",176,Pnc,Pnc,,,PUNCT,",",9,,
1166,177,1,fiz,fiz,177,N,N,,C/V\,NOUN,fils,8,,
1167,177,2,fud,fud,177,Vfin,Vfin,être,C/V\,VERB,être,10,,
1168,177,3,sequart,sequart,177,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,souquart,DMF
1169,177,4,le,le,177,Det,Det,le,C/(e)\,DET,le,10,,
1170,177,5,senescal,senescal,177,N,N,,C/V\.C/e\.'C/V\,NOUN,sénéchal,9,,
1171,177,6,",",",",177,Pnc,Pnc,,,PUNCT,",",9,,
1172,178,1,qui,qui,178,Qux,Qux,qui,C/V\,PRON,qui,10,,
1173,178,2,dens,dens,178,N,N,,C/V\,PROPN|NOUN,dent,8,,
1174,178,3,garisse,garisse,178,Vfin,Vfin,guérir,C/V\.'C/V\.C/(e)\,VERB,guérir,10,,
1175,178,4,de,de,178,Pre,Pre,de,C/(e)\,ADP,de,10,,
1176,178,5,mal,mal,178,N,N,mal,C/V\,NOUN,mal,10,,
1177,178,6,;,;,178,Pnc,Pnc,,,PUNCT,;,9,,
1178,179,1,a,a,179,Pre,Pre,à,/V\,ADP,à,10,,
1179,179,2,sei,sei,179,Prn,Prn,soi,C/V\,PRON,soi,10,,
1180,179,3,l',l',179,Prn,Prn$$,le,C/\,PRON,le,10,,
1181,179,4,ad,ad,179,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1182,179,5,donques,donques,179,Adv,Adv,donc,'C/V\.C/e\,ADV,donc,10,,
1183,179,6,apelé,apelé,179,Vpp,Vpp,appeler,/V\.C/e\.'C/V\,VERB,appeler,10,,
1184,179,7,",",",",179,Pnc,Pnc,,,PUNCT,",",9,,
1185,180,1,si,si,180,Adv,Adv,si4,C/V\,ADV,si,10,,
1186,180,2,lui,lui,180,Prn,Prn$$,lui,C/V\,PRON,lui,10,,
1187,180,3,ad,ad,180,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1188,180,4,dit,dit,180,Vpp,Vpp,dire,C/V\,VERB,dire,10,,
1189,180,5,e,e,180,Crd,Crd,et,/V\,CCONJ,et,10,,
1190,180,6,comandé,comandé,180,Vpp,Vpp,commander,C/V\.C/V\.'C/V\,VERB,commander,10,,
1191,181,1,qu',qu',181,Sub,Sub,que,C/\,SCONJ,que,10,,
1192,181,2,il,il,181,Prn,Prn,il,/V\,PRON,il,10,,
1193,181,3,en,en,181,Pre,Pre,en,/V\,ADP,en,10,,
1194,181,4,la,la,181,Det,Det,le,C/V\,DET,le,10,,
1195,181,5,chambre,chambre,181,N,N,,'C/V\.C/(e)\,NOUN,chambre,8,,
1196,181,6,alast,alast,181,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
1197,181,7,",",",",181,Pnc,Pnc,,,PUNCT,",",9,,
1198,182,1,sa,sa,182,Det,Det,son4,C/V\,DET,son,10,,
1199,182,2,fille,fille,182,N,N,,'C/V\.C/(e)\,NOUN,fille,3,,
1200,182,3,felice,felice,182,N,N,,C/V\.'C/V\.C/(e)\,NOUN,Felice,5,,
1201,182,4,saluast,saluast,182,Vfin,Vfin,saluer,C/V\.C/V\.'C/V\,VERB,saluer,10,,
1202,182,5,",",",",182,Pnc,Pnc,,,PUNCT,",",9,,
1203,183,1,e,e,183,Crd,Crd,et,/V\,CCONJ,et,10,,
1204,183,2,qu',qu',183,Sub,Sub,que,C/\,SCONJ,que,10,,
1205,183,3,il,il,183,Prn,Prn$,il,/V\,PRON,il,10,,
1206,183,4,la,la,183,Prn,Prn$$,le,C/V\,PRON,le,10,,
1207,183,5,deust,deust,183,Vfin,Vfin,devoir2,C/(V)\.'/V\,VERB,devoir,10,,
1208,183,6,le,le,183,Det,Det,le,C/(e)\,DET,le,10,,
1209,183,7,jur,jur,183,N,N,,C/V\,NOUN,jour,8,,
1210,183,8,servir,servir,183,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10,,
