wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
133,21,2,ansaigniee,ansaigniee,21,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,enseigner,0,,
134,21,3,",",",",21,Pnc,Pnc,,,PUNCT,",",9,,
135,21,4,preuz,preuz,21,Adj,Adj,preux,C/V\,ADJ,preux,10,,
136,21,5,et,et,21,Crd,Crd,et,/V\,CCONJ,et,10,,
137,21,6,sage,sage,21,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10,,
138,21,7,.,.,21,Pnc,Pnc,,,PUNCT,.,9,,
139,22,1,chaucun,chaucun,22,QIs,QIs,chacun,C/V\.'C/V\,DET,chacun,10,,
140,22,2,jour,jour,22,N,N,,C/V\,NOUN,jour,8,,
141,22,3,avoit,avoit,22,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
142,22,4,en,en,22,Pre,Pre,en,/V\,ADP,en,10,,
143,22,5,usage,usage,22,N,N,,/V\.'C/V\.C/(e)\,NOUN,usage,8,,
144,23,1,d',d',23,Pre,Pre,de,C/\,ADP,de,10,,
145,23,2,aler,aler,23,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10,,
146,23,3,prier,prier,23,Vinf,Vinf,prier,C/V\.'C/V\,VERB,prier,10,,
147,23,4,a,a,23,Pre,Pre,à,/V\,ADP,à,10,,
148,23,5,sainte,sainte,23,Adj,Adj,saint,'C/V\.C/(e)\,ADJ,saint,10,,
149,23,6,eglise,eglise,23,N,N,,/V\.'C/V\.C/(e)\,NOUN,église,8,,
150,24,1,et,et,24,Crd,Crd,et,/V\,CCONJ,et,10,,
151,24,2,d',d',24,Pre,Pre,de,C/\,ADP,de,10,,
152,24,3,escouter,escouter,24,Vinf,Vinf,écouter,/V\.C/V\.'C/V\,VERB,écouter,10,,
153,24,4,tot,tot,24,QIs,QIs,tout,C/V\,DET,tout,10,,
154,24,5,le,le,24,Det,Det,le,C/(e)\,DET,le,10,,
155,24,6,servise,servise,24,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8,,
156,25,1,que,que,25,Qux,Qux,que,C/(e)\,PRON,que,10,,
157,25,2,li,li,25,Det,Det,le,C/V\,DET,le,10,,
158,25,3,couvens,couvens,25,N,N,,C/V\.'C/V\,NOUN,convent,3,,
159,25,4,si,si,25,Adv,Adv,si4,C/V\,ADV,si,10,,
160,25,5,biau,biau,25,Adj,Adj,beau,C/V\,ADJ,beau,10,,
161,25,6,fasoit,fasoit,25,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,,
162,25,7,.,.,25,Pnc,Pnc,,,PUNCT,.,9,,
163,26,1,un,un,26,QIs,QIs,un,/V\,DET,un,10,,
164,26,2,matin,matin,26,N,N,,C/V\.'C/V\,NOUN,matin,3,,
165,26,3,",",",",26,Pnc,Pnc,,,PUNCT,",",9,,
166,26,4,sicomme,sicomme,26,Sub,Sub,sicomme,C/V\.'C/V\.C/(e)\,SCONJ,sicomme,10,,
167,26,5,soloit,soloit,26,Vfin,Vfin,souloir,C/V\.'C/V\,VERB,souloir,10,,
168,26,6,",",",",26,Pnc,Pnc,,,PUNCT,",",9,,
169,27,1,se,se,27,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
170,27,2,leva,leva,27,Vfin,Vfin,lever,C/V\.'C/V\,VERB,lever,10,,
171,27,3,et,et,27,Crd,Crd,et,/V\,CCONJ,et,10,,
172,27,4,vint,vint,27,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
173,27,5,au,au,27,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
174,27,6,mostier,mostier,27,N,N,,C/V\.'C/V\,NOUN,moutier,3,,
175,28,1,pour,pour,28,Pre,Pre,pour,C/V\,ADP,pour,10,,
176,28,2,aorer,aorer,28,Vinf,Vinf,aorer,/(V)\./V\.'C/V\,VERB,aorer,10,,
177,28,3,et,et,28,Crd,Crd,et,/V\,CCONJ,et,10,,
178,28,4,pour,pour,28,Pre,Pre,pour,C/V\,ADP,pour,10,,
