wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
723,138,8,oeuvre,oeuvre,NOM,2451,uevre_+Z,N,N,,1215,,'/V\.C/(e)\
724,139,1,et,et,CON:coord,2453,et_S,Crd,Crd,et,1215,,/V\
725,139,2,de,de,PRE,2454,de_+S,Pre,Pre,de,1215,,C/(e)\
726,139,3,l',l',DET:def,2455,le_S,Det,Det,le,1215,,C/\
727,139,4,oeuvre,oeuvre,NOM,2456,uevre_+Z,N,N,,1215,,'/V\.C/(e)\
728,139,5,vient,vient,VER,2457,venir_+I,Vfin,Vfin,venir,1215,,C/V\
729,139,6,la,la,DET:def,2458,le_S,Det,Det,le,1215,,C/V\
730,139,7,louenge,louenge,NOM,2459,löenge_*+IdTd,N,N,,1216,,C/V\.'C/V\.C/(e)\
731,140,1,vient,vient,VER,2457,venir_+I,Vfin,Vfin,venir,1215,,C/V\
732,140,2,la,la,DET:def,2458,le_S,Det,Det,le,1215,,C/V\
733,140,3,louenge,louenge,NOM,2459,löenge_*+IdTd,N,N,,1216,,C/V\.'C/V\.C/(e)\
734,140,4,et,et,CON:coord,2460,et_S,Crd,Crd,et,1216,,/V\
735,140,5,le,le,DET:def,2461,le_S,Det,Det,le,1216,,C/(e)\
736,140,6,guerdon,guerdon,NOM,2462,<nolem>,N,N,,1216,,C/V\.'C/V\
737,141,1,et,et,CON:coord,2486,et_S,Crd,Crd,et,1218,,/V\
738,141,2,mettent,mettent,VER,2487,metre_M,Vfin,Vfin,mettre,1218,,'C/V\.C/e\
739,141,3,avant,avant,PRE,2488,avant_S,PrA,PrA,avant,1218,,/V\.'C/V\
740,141,4,en,en,PRE,2489,en1_+S,Pre,Pre,en1,1218,,/V\
741,141,5,besoigne,besoigne,NOM,2490,besoigne_+IT,N,N,,1219,,C/V\.'C/V\.C/(e)\
742,142,1,Ou,ou,PRO:pers,2517,il|vos1_S|S,Qux,Qux,où,1221,c,/V\
743,142,2,est,est,VER,2518,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,1221,,/V\
744,142,3,la,la,DET:def,2519,le_S,Det,Det,le,1221,,C/V\
745,142,4,prudence,prudence,NOM,2520,prudence_+T,N,N,,1221,,C/V\.'C/V\.C/(e)\
746,142,5,des,des,PREDET:de,2521,de+le_S,Pre+Det,Pre+Det,de+le,1221,,C/V\
747,142,6,clers,clers,NOM,2522,clerc_+CI,N,N,,1221,,C/V\
748,143,1,et,et,CON:coord,2523,et_S,Crd,Crd,et,1221,,/V\
749,143,2,conseilliers,conseilliers,NOM,2524,conseillier2|conseillier3_*+IT|+T,N,N,,1221,,C/V\.C/V\.'C/V\
750,143,3,",",",",PON,2525,",",Pnc,Pnc,,1221,,
751,143,4,qui,qui,PROCON,2526,qui_S,Qux,Qux,qui,1221,s,C/V\
752,143,5,par,par,PRE,2527,par_S,Pre,Pre,par1,1221,,C/V\
753,143,6,leurs,leurs,DET:poss,2528,lor2_S,Det,Det,leur2,1221,,C/V\
754,143,7,sens,sens,NOM,2529,sens_+IT,N,N,,1222,,C/V\
755,144,1,qui,qui,PROCON,2526,qui_S,Qux,Qux,qui,1221,s,C/V\
756,144,2,par,par,PRE,2527,par_S,Pre,Pre,par1,1221,,C/V\
757,144,3,leurs,leurs,DET:poss,2528,lor2_S,Det,Det,leur2,1221,,C/V\
758,144,4,sens,sens,NOM,2529,sens_+IT,N,N,,1222,,C/V\
759,144,5,ont,ont,VER,2530,avoir|devoir_+CIM|+M,Vfin,Vfin,avoir1,1222,,/V\
760,144,6,mains,mains,DET:ind,2531,maint_S,QIs,QIs,maint,1222,,C/V\
761,144,7,royaumes,royaumes,NOM,2532,roiaume_*+IT,N,N,,1222,,C/V\.'C/V\.C/e\
762,145,1,ont,ont,VER,2530,avoir|devoir_+CIM|+M,Vfin,Vfin,avoir1,1222,,/V\
763,145,2,mains,mains,DET:ind,2531,maint_S,QIs,QIs,maint,1222,,C/V\
764,145,3,royaumes,royaumes,NOM,2532,roiaume_*+IT,N,N,,1222,,C/V\.'C/V\.C/e\
765,145,4,preservez,preservez,VER,2533,<unknown>,Vpp,Vpp,,1222,,C/V\.C/V\.'C/V\
766,146,1,Qu',qu',PROCON,2541,que1|que2|que3|que4_S|S|S|S,Sub,Sub,que,1223,a,C/\
767,146,2,est,est,VER,2542,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,1223,,/V\
768,146,3,devenue,devenue,VER,2543,devenir_+I,Vpp,Vpp,devenir,1223,,C/V\.C/e\.'C/V\./(e)\
769,146,4,la,la,DET:def,2544,le_S,Det,Det,le,1223,,C/V\
770,146,5,constance,constance,NPR,2545,<nolem>,N,N,,1223,,C/V\.'C/V\.C/(e)\
771,147,1,qui,qui,PROCON,2552,qui_S,Qux,Qux,qui,1224,s,C/V\
772,147,2,si,si,DET:poss,2553,son4_S,Adv,Adv,si4,1224,,C/V\
773,147,3,longtemps,longtemps,NOM,2554,<unknown>,Adv,Adv,,1224,,C/V\.'C/V\
774,147,4,a,a,VER,2555,avoir_+CMI,Vfin,Vfin,avoir1,1224,,/V\
775,147,5,eu,eu,PREDET:en,2556,en1+le_S,Vpp,Vpp,avoir1,1224,,/(V)\.'/V\
776,147,6,renom,renom,NOM,2557,renom_+IT,N,N,,1224,,C/V\.'C/V\
777,148,1,de,de,PRE,2558,de_+S,Pre,Pre,de,1224,,C/(e)\
778,148,2,perseverer,perseverer,VER,2559,perseverer_+MT,Vinf,Vinf,,1224,,C/V\.C/V\.C/V\.'C/V\
779,148,3,loial,loial,ADJ,2560,lëal_+T,Adj,Adj,,1225,,C/V\.'C/V\
780,148,4,",",",",PON,2561,",",Pnc,Pnc,,1225,,
781,148,5,ferme,ferme,ADJ,2562,enferm|ferm|ferme1_+T|+CIT|+T,Adj,Adj,,1225,&,'C/V\.C/(e)\
782,149,1,de,de,PRE,2585,de_+S,Pre,Pre,de,1227,,C/(e)\
783,149,2,la,la,DET:def,2586,le_S,Det,Det,le,1227,,C/V\
784,149,3,dignité,dignité,NOM,2587,dignité_+T,N,N,,1227,,C/V\.C/V\.'C/V\
785,149,4,et,et,CON:coord,2588,et_S,Crd,Crd,et,1227,,/V\
786,149,5,devoir,devoir,VER,2589,devoir_+MIT,N,N,devoir1,1227,,C/V\.'C/V\
787,150,1,Pluseurs,pluseurs,PRO:ind,2594,plusor_S,QIs,QIs,plusieurs,1228,,C/V\.'C/V\
788,150,2,de,de,PRE,2595,de_+S,Pre,Pre,de,1228,,C/(e)\
789,150,3,la,la,DET:def,2596,le_S,Det,Det,le,1228,,C/V\
790,150,4,chevalerie,chevalerie,NOM,2597,chevalerie_+IT,N,N,,1228,,C/V\.C/V\.C/e\.'C/V\./(e)\
791,151,1,le,le,DET:def,2612,le_S,Det,Det,le,1229,,C/(e)\
792,151,2,clergé,clergé,NOM,2613,<unknown>,N,N,,1229,,C/V\.'C/V\
793,151,3,et,et,CON:coord,2614,et_S,Crd,Crd,et,1229,,/V\
794,151,4,les,les,DET:def,2615,le_S,Det,Det,le,1229,,C/V\
795,151,5,conseilliers,conseilliers,NOM,2616,conseillier2|conseillier3_*+IT|+T,N,N,,1229,,C/V\.C/V\.'C/V\
796,152,1,le,le,DET:def,2627,le_S,Det,Det,le,1230,,C/(e)\
797,152,2,peuple,peuple,NOM,2628,pueple_+T,N,N,,1231,,'C/V\.C/(e)\
798,152,3,veult,veult,VER,2629,vëoir_*+IdMMd,Vfin,Vfin,voir1,1231,,C/V\
799,152,4,estre,estre,VER,2630,entr'estre|estre1_+M|+IT,Vinf,Vinf,être1|ester,1231,,'/V\.C/(e)\
800,152,5,en,en,PRO:clit,2631,en2_S,Pre,Pre,en1,1231,,/V\
801,152,6,sceurté,sceurté,VER,2632,<unknown>,N,N,,1231,,C/V\.'C/V\
802,153,1,en,en,PRO:clit,2631,en2_S,Pre,Pre,en1,1231,,/V\
803,153,2,sceurté,sceurté,VER,2632,<unknown>,N,N,,1231,,C/V\.'C/V\
804,153,3,gardé,gardé,VER,2633,garder_+MI,Vpp,Vpp,garder,1231,,C/V\.'C/V\
805,153,4,et,et,CON:coord,2634,et_S,Crd,Crd,et,1231,,/V\
806,153,5,tenu,tenu,VER,2635,tenir_CMI,Vpp,Vpp,tenir,1231,,C/V\.'C/V\
807,154,1,subgection,subgection,NOM,2644,<unknown>,N,N,,1232,,C/V\.C/V\.C/{V}\.'/V\
808,154,2,de,de,PRE,2645,de_+S,Pre,Pre,de,1232,,C/(e)\
809,154,3,seigneurie,seigneurie,NOM,2646,<nolem>,N,N,,1232,,C/V\.C/V\.'C/V\./(e)\
810,155,1,dont,dont,PRO:invar,2682,dont_S,Qux,Qux,dont,1303,,C/V\
811,155,2,Fortune,fortune,NOM,2683,fortune_+IT,N,N,,1303,s,C/V\.'C/V\.C/(e)\
812,155,3,nous,nous,PRO:pers,2684,nos1_S,Prn,Prn$$,1pp,1303,,C/V\
813,155,4,fait,fait,VER,2685,faire|farre_+CMI|M,Vfin,Vfin,faire,1303,,C/V\
814,155,5,ciseau,ciseau,NOM,2686,<unknown>,N,N,,1303,,C/V\.'C/V\
815,156,1,de,de,PRE,2687,de_+S,Pre,Pre,de,1303,,C/(e)\
816,156,2,si,si,DET:poss,2688,son4_S,Adv,Adv,si4,1303,,C/V\
817,156,3,prez,prez,NOM,2689,pré_+IT,N,N,,1303,,C/V\
818,156,4,",",",",PON,2690,",",Pnc,Pnc,,1303,,
819,156,5,nous,nous,PRO:pers,2691,nos1_S,Prn,Prn$$,1pp,1304,,C/V\
820,156,6,avez,avez,VER,2692,avoir_+IM,Vfin,Vfin,avoir1,1304,,/V\.'C/V\
821,156,7,couvee,couvee,NOM,2693,covee_*+T,Vpp,Vpp,,1304,,C/V\.'C/V\./(e)\
822,157,1,de,de,PRE,2713,de_+S,Pre,Pre,de,1305,,C/(e)\
823,157,2,la,la,DET:def,2714,le_S,Det,Det,le,1305,,C/V\
824,157,3,seigneurie,seigneurie,NOM,2715,<nolem>,N,N,,1305,,C/V\.C/V\.'C/V\./(e)\
825,157,4,et,et,CON:coord,2716,et_S,Crd,Crd,et,1306,,/V\
826,157,5,d',d',PRE,2717,de_+S,Pre,Pre,de,1306,,C/\
827,157,6,eulx,eulx,PRO:pers,2718,il_S,Prn,Prn,3p,1306,,/V\
828,157,7,mesmes,mesmes,ADJ,2719,meisme_CZ,Adv,Adv,même,1306,,'C/V\.C/e\
829,158,1,des,des,PREDET:de,2741,de+le_S,Pre+Det,Pre+Det,de+le,1308,,C/V\
830,158,2,voluptez,voluptez,NOM,2742,<unknown>,N,N,,1308,,C/V\.C/V\.'C/V\
831,158,3,delicieuses,delicieuses,ADJ,2743,<nolem>,Adj,Adj,,1308,,C/V\.C/V\.C/V\.'C/V\.C/e\
832,159,1,et,et,CON:coord,2783,et_S,Crd,Crd,et,1312,,/V\
833,159,2,si,si,ADV,2784,si_+IT,Adv,Adv,si4,1312,,C/V\
834,159,3,ne,ne,PRO:clit,2785,en2_S,Neg,Neg$$,ne1,1312,,C/(e)\
835,159,4,les,les,PRO:pers,2786,il_S,Prn,Prn$$,3p,1312,c,C/V\
836,159,5,voulez,voulez,VER,2787,voler|voloir_*+I|+I,Vfin,Vfin,vouloir,1312,,C/V\.'C/V\
837,159,6,laisser,laisser,VER,2788,laissier_+I,Vinf,Vinf,laisser,1313,c,C/V\.'C/V\
838,160,1,et,et,CON:coord,2806,et_S,Crd,Crd,et,1314,,/V\
839,160,2,en,en,PRO:clit,2807,en2_S,Pre,Pre,en1,1314,,/V\
840,160,3,querant,querant,VER,2808,querre_+I,Vprs,Vprs,quérir,1314,,C/V\.'C/V\
841,160,4,vostre,vostre,DET:poss,2809,vostre_S,Det,Det,votre,1314,,'C/V\.C/(e)\
842,160,5,ressource,ressource,NOM,2810,<unknown>,N,N,,1314,,C/V\.'C/V\.C/(e)\
843,161,1,se,se,PRO:pers,2832,soi1_S,Prn,Prn$$,soi,1317,,C/(e)\
844,161,2,veult,veult,VER,2833,vëoir_*+IdMMd,Vfin,Vfin,voir1,1317,,C/V\
845,161,3,aux,aux,PREDET:a,2834,a+le_S,Pre+Det,Pre+Det,à+le,1317,,/V\
846,161,4,honnourables,honnourables,ADJ,2835,<nolem>,Adj,Adj,,1317,,/V\.C/V\.'C/V\.C/e\
847,161,5,fais,fais,NOM,2836,fais_+IT,N,N,,1317,,C/V\
848,162,1,quant,quant,ADV,2865,cant_C,Sub,Sub,quand,1320,,C/V\
849,162,2,premier,premier,ADJ:ord,2866,premier_C,Adv,Adv,premier1,1320,,C/V\.C/<V>\.'/V\
850,162,3,demena,demena,VER,2867,demener_+I,Vfin,Vfin,démener,1320,,C/V\.C/V\.'C/V\
851,162,4,son,son,DET:poss,2868,son4_S,Det,Det,son4,1320,,C/V\
852,162,5,ost,ost,NOM,2869,ost_+IT,N,N,,1320,,/V\
853,163,1,en,en,PRO:clit,2888,en2_S,Prn,Prn$$,en2,1322,,/V\
854,163,2,fussent,fussent,VER,2889,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,1322,,'C/V\.C/e\
855,163,3,tantost,tantost,ADV,2890,tantost_+IT,Adv,Adv,tantôt,1322,,C/V\.'C/V\
856,163,4,degeteez,degeteez,VER,2891,<unknown>,Vpp,Vpp,,1322,,C/V\.C/V\.'C/V\./e\
857,164,1,Et,et,CON:coord,2929,et_S,Crd,Crd,et,1326,,/V\
858,164,2,pour,pour,PRE,2930,por2_+S,Pre,Pre,pour,1326,,C/V\
859,164,3,exemple,exemple,NOM,2931,essemple_+Z,N,N,,1326,,/V\.'C/V\.C/(e)\
860,164,4,de,de,PRE,2932,de_+S,Pre,Pre,de,1326,,C/(e)\
861,164,5,hault,hault,ADJ,2933,haut_+Z,Adj,Adj,haut,1326,,C/V\
862,164,6,prince,prince,NOM,2934,prince_+CIT,N,N,,1326,,'C/V\.C/(e)\
863,165,1,quelle,quelle,ADJ,2983,quel_C,Qux,Qux,quel,1331,,'C/V\.C/(e)\
864,165,2,sceurté,sceurté,VER,2984,<unknown>,N,N,,1331,,C/V\.'C/V\
865,165,3,peuent,peuent,VER,2985,pouvoir_M,Vfin,Vfin,pouvoir2,1331,,'C/V\./e\
866,165,4,avoir,avoir,VER,2986,avoir_+MIT,Vinf,Vinf,avoir1,1331,c,/V\.'C/V\
867,166,1,et,et,CON:coord,3000,et_S,Crd,Crd,et,1332,,/V\
868,166,2,corruption,corruption,NOM,3001,corrupcïon_*+Td,N,N,,1332,,C/V\.C/V\.C/{V}\.'/V\
869,166,3,de,de,PRE,3002,de_+S,Pre,Pre,de,1333,,C/(e)\
870,166,4,leurs,leurs,DET:poss,3003,lor2_S,Det,Det,leur2,1333,,C/V\
871,166,5,meurs,meurs,NOM,3004,mors1_+T,N,N,,1333,,C/V\
872,167,1,Et,et,CON:coord,3006,et_S,Crd,Crd,et,1333,,/V\
873,167,2,telz,telz,ADJ,3007,tel_+C,Adj,Adj,tel,1333,,C/V\
874,167,3,y,y,PRO:clit,3008,i2_S,Prn,Prn$$,y,1333,,/V\
875,167,4,a,a,VER,3009,avoir_+CMI,Vfin,Vfin,avoir1,1333,,/V\
876,167,5,qui,qui,PROCON,3010,qui_S,Qux,Qux,qui,1333,s,C/V\
877,167,6,jour,jour,NOM,3011,jor_+C,N,N,,1333,,C/V\
878,167,7,et,et,CON:coord,3012,et_S,Crd,Crd,et,1333,,/V\
879,167,8,nuit,nuit,NOM,3013,nuit_+CIT,N,N,,1333,,C/V\
880,168,1,sont,sont,VER,3014,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,1333,,C/V\
881,168,2,par,par,PRE,3015,par_S,Pre,Pre,par1,1333,,C/V\
882,168,3,les,les,DET:def,3016,le_S,Det,Det,le,1401,,C/V\
883,168,4,bois,bois,NOM,3017,bois|buis_+CIT|+T,N,N,,1401,,C/V\
884,168,5,et,et,CON:coord,3018,et_S,Crd,Crd,et,1401,,/V\
885,168,6,par,par,PRE,3019,par_S,Pre,Pre,par1,1401,,C/V\
886,168,7,les,les,DET:def,3020,le_S,Det,Det,le,1401,,C/V\
887,168,8,champs,champs,NOM,3021,champ_*+CIT,N,N,,1401,,C/V\
888,169,1,et,et,CON:coord,3032,et_S,Crd,Crd,et,1402,,/V\
889,169,2,les,les,DET:def,3033,le_S,Det,Det,le,1402,,C/V\
890,169,3,aultres,aultres,ADJ,3034,autre_Z,Adj,Adj,autre,1402,,'/V\.C/e\
891,169,4,rompent,rompent,VER,3035,rompre_+M,Vfin,Vfin,rompre,1402,,'C/V\.C/e\
892,169,5,chevaulz,chevaulz,VER,3036,<unknown>,N,N,,1402,c,C/V\.'C/V\
893,170,1,ne,ne,PRO:clit,3062,en2_S,Neg,Neg$$,ne1,1404,,C/(e)\
894,170,2,laisseroient,laisseroient,VER,3063,<unknown>,Vfin,Vfin,laisser,1405,,C/V\.C/e\.'C/V\./e\
895,170,3,le,le,DET:def,3064,le_S,Det,Det,le,1405,,C/(e)\
896,170,4,repos,repos,NOM,3065,repos_+IT,N,N,,1405,,C/V\.'C/V\
897,171,1,ou,ou,PRO:pers,3076,il|vos1_S|S,Crd,Crd,ou1,1406,,/V\
898,171,2,messaisé,messaisé,VER,3077,<unknown>,Vpp,Vpp,,1406,,C/V\.C/V\.'C/V\
899,171,3,hebergement,hebergement,NOM,3078,<nolem>,N,N,,1406,,C/V\.C/V\.C/e\.'C/V\
900,172,1,des,des,PREDET:de,3089,de+le_S,Pre+Det,Pre+Det,de+le,1407,,C/V\
901,172,2,viandes,viandes,NOM,3090,vïande_*+IIdTd,N,N,,1407,,C/V\.'C/V\.C/e\
902,172,3,",",",",PON,3091,",",Pnc,Pnc,,1407,,
903,172,4,les,les,DET:def,3092,le_S,Det,Det,le,1408,,C/V\
904,172,5,longs,longs,ADJ,3093,lonc_*+Z,Adj,Adj,long,1408,,C/V\
905,172,6,repoz,repoz,NOM,3094,<nolem>,N,N,,1408,,C/V\.'C/V\
906,173,1,a,a,PRE,3118,a_S,Pre,Pre,à,1410,,/V\
907,173,2,ceulx,ceulx,PRO:demo,3119,cel_S,Dem,Dem,cil,1410,,C/V\
908,173,3,a,a,PRE,3120,a_S,Pre,Pre,à,1410,,/V\
909,173,4,qui,qui,PROCON,3121,qui_S,Qux,Qux,qui,1410,,C/V\
910,173,5,ilz,ilz,PRO:pers,3122,il_S,Prn,Prn$,3p,1410,s,/V\
911,173,6,appartiennent,appartiennent,VER,3123,<unknown>,Vfin,Vfin,appartenir,1410,,/V\.C/V\.'C/V\.C/e\
912,174,1,Endormez,endormez,VER,3131,<unknown>,Vfin,Vfin,endormir,1411,,/V\.C/V\.'C/V\
913,174,2,vous,vous,PRO:pers,3132,vos1_S,Prn,Prn%%,2pp,1411,,C/V\
914,174,3,comme,comme,VER,3133,commer_M,Sub,Sub,comme,1411,,'C/V\.C/(e)\
915,174,4,pourceaux,pourceaux,NOM,3134,<unknown>,N,N,,1411,,C/V\.'C/V\
916,175,1,de,de,PRE,3182,de_+S,Pre,Pre,de,1416,,C/(e)\
917,175,2,vostre,vostre,DET:poss,3183,vostre_S,Det,Det,votre,1416,,'C/V\.C/(e)\
918,175,3,exterminacion,exterminacion,NOM,3184,<unknown>,N,N,,1416,,/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\
919,176,1,prins,prins,VER,3201,prendre_+M,Vpp,Vpp,prendre,1417,,C/V\
920,176,2,vous,vous,PRO:pers,3202,vos1_S,Prn,Prn$$,2pp,1417,c,C/V\
921,176,3,en,en,PRO:clit,3203,en2_S,Prn,Prn$$,en2,1418,,/V\
922,176,4,fera,fera,VER,3204,faire_+CMI,Vfin,Vfin,faire,1418,,C/V\.'C/V\
923,176,5,souffreteux,souffreteux,ADJ,3205,<unknown>,Adj,Adj,,1418,a,C/V\.C/e\.'C/V\
924,177,1,Semiramis,semiramis,NPR,3209,<nolem>_I,N,N,,1418,,C/V\.C/V\.C/V\.'C/V\
925,177,2,de,de,PRE,3210,de_+S,Pre,Pre,de,1418,,C/(e)\
926,177,3,Babilone,babilone,NPR,3211,<nolem>,N,N,,1418,,C/V\.C/V\.'C/V\.C/(e)\
927,178,1,a,a,PRE,3218,a_S,Pre,Pre,à,1419,,/V\
928,178,2,peigner,peigner,VER,3219,<unknown>,Vinf,Vinf,,1419,,C/V\.'C/V\
929,178,3,",",",",PON,3220,",",Pnc,Pnc,,1419,,
930,178,4,quant,quant,ADV,3221,cant_C,Sub,Sub,quand,1419,,C/V\
931,178,5,en,en,PRO:clit,3222,en2_S,Pre,Pre,en1,1419,,/V\
932,178,6,les,les,PRO:pers,3223,il_S,Prn,Prn$$,3p,1419,c,C/V\
933,178,7,peignant,peignant,VER,3224,peindre_*M,Vprs,Vprs,,1419,,C/V\.'C/V\
934,179,1,de,de,PRE,3278,de_+S,Pre,Pre,de,1424,,C/(e)\
935,179,2,leurs,leurs,DET:poss,3279,lor2_S,Det,Det,leur2,1424,,C/V\
936,179,3,abis,abis,NOM,3280,abis_+T,N,N,,1424,,/V\.'C/V\
937,179,4,et,et,CON:coord,3281,et_S,Crd,Crd,et,1424,,/V\
938,179,5,la,la,DET:def,3282,le_S,Det,Det,le,1424,,C/V\
939,179,6,cointise,cointise,NOM,3283,cointise_+IT,N,N,,1424,,C/V\.'C/V\.C/(e)\
940,180,1,toute,toute,DET:ind,3313,tot_S,QIs,QIs,tout,1427,,'C/V\.C/(e)\
941,180,2,remonstrance,remonstrance,NOM,3314,remostrance_+T,N,N,,1427,,C/V\.C/V\.C/V\.'C/V\
942,180,3,de,de,PRE,3315,de_+S,Pre,Pre,de,1427,,C/(e)\
943,180,4,leesce,leesce,NOM,3316,lëece_+I,N,N,,1427,,C/(V)\.'/V\.C/(e)\
944,181,1,a,a,PRE,3339,a_S,Pre,Pre,à,1429,,/V\
945,181,2,vostre,vostre,DET:poss,3340,vostre_S,Det,Det,votre,1429,,'C/V\.C/(e)\
946,181,3,escient,escient,NOM,3341,escïent_+IdTd,N,N,,1429,,/V\.C/V\.'C/V\
947,181,4,",",",",PON,3342,",",Pnc,Pnc,,1429,,
948,181,5,sans,sans,PRE,3343,sans_+S,Pre,Pre,sans,1430,,C/V\
949,181,6,vouloir,vouloir,VER,3344,voloir_*+IT,Vinf,Vinf,vouloir,1430,,C/V\.'C/V\
950,182,1,et,et,CON:coord,3352,et_S,Crd,Crd,et,1430,,/V\
951,182,2,vous,vous,PRO:pers,3353,vos1_S,Prn,Prn$$,2pp,1430,c,C/V\
952,182,3,tire,tire,VER,3354,tirer_+IM,Vfin,Vfin,,1431,,'C/V\.C/(e)\
953,182,4,a,a,PRE,3355,a_S,Pre,Pre,à,1431,,/V\
954,182,5,perdicion,perdicion,NOM,3356,perdicïon_+IIdTd,N,N,,1431,,C/V\.C/V\.C/{V}\.'/V\
955,183,1,et,et,CON:coord,3375,et_S,Crd,Crd,et,1433,,/V\
956,183,2,vous,vous,PRO:pers,3376,vos1_S,Prn,Prn$$,2pp,1433,,C/V\
957,183,3,souviengne,souviengne,VER,3377,sovenir_+Z,Vfin,Vfin,souvenir,1433,,C/V\.'C/V\.C/(e)\
958,183,4,que,que,PROCON,3378,que3_S,Sub,Sub,que,1433,,C/(e)\
959,183,5,les,les,DET:def,3379,le_S,Det,Det,le,1433,,C/V\
960,183,6,glaces,glaces,NOM,3380,<unknown>,N,N,,1433,,'C/V\.C/e\
961,184,1,des,des,PREDET:de,3399,de+le_S,Pre+Det,Pre+Det,de+le,1502,,C/V\
962,184,2,armes,armes,NOM,3400,ame|arme_+C|+I,N,N,,1502,c,'/V\.C/e\
963,184,3,vestir,vestir,VER,3401,vestir_+IMT,Vinf,Vinf,vêtir,1502,,C/V\.'C/V\
964,184,4,et,et,CON:coord,3402,et_S,Crd,Crd,et,1502,,/V\
965,184,5,porter,porter,VER,3403,porter_+MIT,Vinf,Vinf,porter,1502,,C/V\.'C/V\
966,185,1,vestir,vestir,VER,3401,vestir_+IMT,Vinf,Vinf,vêtir,1502,,C/V\.'C/V\
967,185,2,et,et,CON:coord,3402,et_S,Crd,Crd,et,1502,,/V\
968,185,3,porter,porter,VER,3403,porter_+MIT,Vinf,Vinf,porter,1502,,C/V\.'C/V\
969,185,4,nuit,nuit,NOM,3404,nuit_+CIT,N,N,,1503,,C/V\
970,185,5,et,et,CON:coord,3405,et_S,Crd,Crd,et,1503,,/V\
971,185,6,jour,jour,NOM,3406,jor_+C,N,N,,1503,,C/V\
972,186,1,ne,ne,PRO:clit,3415,en2_S,Crd,Crd,ne2,1503,,C/(e)\
973,186,2,ilz,ilz,PRO:pers,3416,il_S,Prn,Prn$,3p,1503,s,/V\
974,186,3,n',n',PRO:clit,3417,en2_S,Neg,Neg$$,ne1,1504,,C/\
975,186,4,en,en,PRO:clit,3418,en2_S,Prn,Prn$$,en2,1504,,/V\
976,186,5,laissent,laissent,VER,3419,laissier_+IM,Vfin,Vfin,laisser,1504,,'C/V\.C/e\
977,186,6,sieges,sieges,NOM,3420,siege_+I,N,N,,1504,c,'C/V\.C/e\
978,186,7,a,a,PRE,3421,a_S,Pre,Pre,à,1504,,/V\
979,186,8,mectre,mectre,VER,3422,<nolem>,Vinf,Vinf,mettre,1504,,'C/V\.C/(e)\
980,187,1,a,a,PRE,3421,a_S,Pre,Pre,à,1504,,/V\
981,187,2,mectre,mectre,VER,3422,<nolem>,Vinf,Vinf,mettre,1504,,'C/V\.C/(e)\
982,187,3,",",",",PON,3423,",",Pnc,Pnc,,1504,,
983,187,4,ne,ne,PRO:clit,3424,en2_S,Crd,Crd,ne2,1504,,C/(e)\
984,187,5,champs,champs,NOM,3425,champ_*+CIT,N,N,,1504,c,C/V\
985,187,6,a,a,PRE,3426,a_S,Pre,Pre,à,1504,,/V\
986,187,7,tenir,tenir,VER,3427,tenir1|tenir|tenoir_+T|MI|M,Vinf,Vinf,tenir,1504,,C/V\.'C/V\
987,188,1,finances,finances,NOM,3476,<unknown>,N,N,,1510,c,C/V\.'C/V\.C/e\
988,188,2,et,et,CON:coord,3477,et_S,Crd,Crd,et,1510,,/V\
989,188,3,voz,voz,DET:poss,3478,vostre_S,Det,Det,votre,1510,,C/V\
990,188,4,vanitez,vanitez,NOM,3479,vanité_*+Z,N,N,,1510,,C/V\.C/V\.'C/V\
