wd_id,line_id,linewd,word,lex_id,old_wd_id,textlineid,syntag,syntag2,lemma,syllabified
569,140,3,desordonnances,desordonnances,2155,1121,N,N,,C/V\.C/V\.C/V\.'C/V\.C/e\
570,141,1,en,en,2159,1121,Pre,Pre,en,/V\
571,141,2,cuidant,cuidant,2160,1122,Vprs,Vprs,cuider,C/V\.'C/V\
572,141,3,demourer,demourer,2161,1122,Vinf,Vinf,demeurer,C/V\.C/V\.'C/V\
573,142,1,delivres,delivres,2162,1122,Adj,Adj,,C/V\.'C/V\.C/e\
574,142,2,des,des,2163,1122,Pre+Det,Pre+Det,de.le,C/V\
575,142,3,dangiers,dangiers,2164,1122,N,N,,C/V\.'C/V\
576,143,1,Ilz,ilz,2169,1123,Prn,Prn$,il,/V\
577,143,2,me,me,2170,1123,Prn,Prn$$,me,C/(e)\
578,143,3,portent,portent,2171,1123,Vfin,Vfin,porter,'C/V\.C/e\
579,143,4,dommaige,dommaige,2172,1123,N,N,,C/V\.'C/V\.C/(e)\
580,144,1,et,et,2181,1124,Crd,Crd,et,/V\
581,144,2,de,de,2182,1124,Pre,Pre,de,C/(e)\
582,144,3,chevalerie,chevalerie,2183,1124,N,N,,C/V\.C/V\.C/e\.'C/V\./(e)\
583,145,1,d',d',2195,1125,Pre,Pre,de,C/\
584,145,2,amis,amis,2196,1125,N,N,,/V\.'C/V\
585,145,3,et,et,2197,1125,Crd,Crd,et,/V\
586,145,4,deffenseurs,deffenseurs,2198,1125,N,N,,C/V\.C/V\.'C/V\
587,146,1,parachevez,parachevez,2200,1125,Vfin,Vfin,parachever,C/V\.C/V\.C/e\.'C/V\
588,146,2,ma,ma,2201,1125,Det,Det,mon,C/V\
589,146,3,perte,perte,2202,1125,N,N,,'C/V\.C/(e)\
590,147,1,mais,mais,2222,1127,Crd,Crd,mais,C/V\
591,147,2,",",",",2223,1127,Pnc,Pnc,,
592,147,3,a,a,2224,1128,Pre,Pre,à,/V\
593,147,4,les,les,2225,1128,Prn,Prn$,le,C/V\
594,147,5,comparoir,comparoir,2226,1128,Vinf,Vinf,comparoir,C/V\.C/V\.'C/V\
595,148,1,que,que,2242,1129,Sub,Sub,que,C/(e)\
596,148,2,le,le,2243,1129,Det,Det,le,C/(e)\
597,148,3,cas,cas,2244,1129,N,N,,C/V\
598,148,4,qui,qui,2245,1129,Qux,Qux,qui,C/V\
599,148,5,s',s',2246,1129,Prn,Prn$$,se,C/\
600,148,6,i,i,2247,1129,Prn,Prn$$,y2,/V\
601,148,7,offre,offre,2248,1129,Vfin,Vfin,offrir,'/V\.C/(e)\
602,149,1,denuez,denuez,2264,1131,Vfin,Vfin,,C/V\.C/V\.'C/V\
603,149,2,voz,voz,2265,1131,Det,Det,votre,C/V\
604,149,3,pensees,pensees,2266,1131,N,N,,C/V\.'C/V\./e\
605,150,1,qui,qui,2270,1131,Qux,Qux,qui,C/V\
606,150,2,vous,vous,2271,1131,Prn,Prn$$,vous,C/V\
607,150,3,meuvent,meuvent,2272,1132,Vfin,Vfin,mouvoir,'C/V\.C/e\
608,150,4,a,a,2273,1132,Pre,Pre,à,/V\
609,150,5,part,part,2274,1132,N,N,,C/V\
610,151,1,dont,dont,2287,1133,Qux,Qux,dont,C/V\
611,151,2,vous,vous,2288,1133,Prn,Prn$,vous,C/V\
612,151,3,estes,estes,2289,1133,Vfin,Vfin,être,'/V\.C/e\
613,151,4,subgiez,subgiez,2290,1133,Vpp,Vpp,,C/V\.'C/V\
614,152,1,sans,sans,2291,1133,Pre,Pre,sans,C/V\
615,152,2,defense,defense,2292,1133,N,N,,C/V\.'C/V\.C/(e)\
616,152,3,exposee,exposee,2293,1201,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
617,153,1,par,par,2302,1201,Pre,Pre,par,C/V\
618,153,2,tempeste,tempeste,2303,1201,N,N,,C/V\.'C/V\.C/(e)\
619,153,3,de,de,2304,1202,Pre,Pre,de,C/(e)\
620,153,4,mer,mer,2305,1202,N,N,,C/V\
621,154,1,ou,ou,2311,1202,Qux,Qux,où,/V\
622,154,2,le,le,2312,1202,Det,Det,le,C/(e)\
623,154,3,vent,vent,2313,1202,N,N,,C/V\
624,154,4,et,et,2314,1202,Crd,Crd,et,/V\
625,154,5,les,les,2315,1202,Det,Det,le,C/V\
626,154,6,vagues,vagues,2316,1202,N,N,,'C/V\.C/e\
627,155,1,esbahit,esbahit,2368,1207,Vfin,Vfin,,/V\.C/V\.'C/V\
628,155,2,voz,voz,2369,1207,Det,Det,votre,C/V\
629,155,3,couraiges,couraiges,2370,1207,N,N,,C/V\.'C/V\.C/e\
630,156,1,et,et,2371,1208,Crd,Crd,et,/V\
631,156,2,vostre,vostre,2372,1208,Det,Det,votre,'C/V\.C/(e)\
632,156,3,negligence,negligence,2373,1208,N,N,,C/V\.C/V\.'C/V\.C/(e)\
633,157,1,et,et,2384,1209,Crd,Crd,et,/V\
634,157,2,les,les,2385,1209,Det,Det,le,C/V\
635,157,3,soubhais,soubhais,2386,1209,N,N,,C/V\.'C/V\
636,157,4,des,des,2387,1209,Pre+Det,Pre+Det,de.le,C/V\
637,157,5,hommes,hommes,2388,1209,N,N,,'/V\.C/e\
638,158,1,mais,mais,2404,1211,Crd,Crd,mais,C/V\
639,158,2,aux,aux,2405,1211,Pre+Det,Pre+Det,à.le,/V\
640,158,3,travaillans,travaillans,2406,1211,Vprs,Vprs,,C/V\.C/V\.'C/V\
641,158,4,saiges,saiges,2407,1211,Adj,Adj,sage,'C/V\.C/e\
642,159,1,saiges,saiges,2407,1211,Adj,Adj,sage,'C/V\.C/e\
643,159,2,et,et,2408,1211,Crd,Crd,et,/V\
644,159,3,curieux,curieux,2409,1211,Adj,Adj,,C/V\.C/V\.'C/V\
645,160,1,et,et,2433,1213,Crd,Crd,et,/V\
646,160,2,liberté,liberté,2434,1214,N,N,,C/V\.C/V\.'C/V\
647,160,3,publique,publique,2435,1214,Adj,Adj,,C/V\.'C/V\.C/(e)\
648,161,1,il,il,2444,1215,Prn,Prn$,il,/V\
649,161,2,fault,fault,2445,1215,Vfin,Vfin,faillir,C/V\
650,161,3,mectre,mectre,2446,1215,Vinf,Vinf,mettre,'C/V\.C/(e)\
651,161,4,la,la,2447,1215,Det,Det,le,C/V\
652,161,5,main,main,2448,1215,N,N,,C/V\
653,162,1,quierent,quierent,2474,1217,Vfin,Vfin,quérir,'C/V\.C/e\
654,162,2,leur,leur,2475,1217,Det,Det,leur2,C/V\
655,162,3,renommee,renommee,2476,1217,N,N,,C/V\.C/V\.'C/V\./(e)\
656,163,1,et,et,2477,1217,Crd,Crd,et,/V\
657,163,2,leur,leur,2478,1217,Det,Det,leur2,C/V\
658,163,3,perfection,perfection,2479,1218,N,N,,C/V\.C/V\.C/{V}\.'/V\
659,164,1,et,et,2491,1219,Crd,Crd,et,/V\
660,164,2,que,que,2492,1219,Sub,Sub,que,C/(e)\
661,164,3,entre,entre,2493,1219,PrA,PrA,entre,'/V\.C/(e)\
662,164,4,les,les,2494,1219,Det,Det,le,C/V\
663,164,5,autres,autres,2495,1219,Adj,Adj,autre,'/V\.C/e\
664,165,1,des,des,2521,1221,Pre+Det,Pre+Det,de.le,C/V\
665,165,2,clers,clers,2522,1221,N,N,,C/V\
666,165,3,et,et,2523,1221,Crd,Crd,et,/V\
667,165,4,conseilliers,conseilliers,2524,1221,N,N,,C/V\.C/V\.'C/V\
668,166,1,qui,qui,2552,1224,Qux,Qux,qui,C/V\
669,166,2,si,si,2553,1224,Adv,Adv,si4,C/V\
670,166,3,longtemps,longtemps,2554,1224,Adv,Adv,,C/V\.'C/V\
671,166,4,a,a,2555,1224,Vfin,Vfin,avoir,/V\
672,166,5,eu,eu,2556,1224,Vpp,Vpp,avoir,/(V)\.'/V\
673,167,1,loial,loial,2560,1225,Adj,Adj,,C/V\.'C/V\
674,167,2,",",",",2561,1225,Pnc,Pnc,,
675,167,3,ferme,ferme,2562,1225,Adj,Adj,,'C/V\.C/(e)\
676,167,4,et,et,2563,1225,Crd,Crd,et,/V\
677,167,5,entier,entier,2564,1225,Adj,Adj,,/V\.'C/V\
678,168,1,parlent,parlent,2617,1230,Vfin,Vfin,parler,'C/V\.C/e\
679,168,2,a,a,2618,1230,Pre,Pre,à,/V\
680,168,3,deux,deux,2619,1230,QIs,QIs,deux,C/V\
681,168,4,visaiges,visaiges,2620,1230,N,N,,C/V\.'C/V\.C/e\
682,169,1,gardé,gardé,2633,1231,Vpp,Vpp,garder,C/V\.'C/V\
683,169,2,et,et,2634,1231,Crd,Crd,et,/V\
684,169,3,tenu,tenu,2635,1231,Vpp,Vpp,tenir,C/V\.'C/V\
685,169,4,franc,franc,2636,1231,Adj,Adj,franc2,C/V\
686,170,1,de,de,2653,1233,Pre,Pre,de,C/(e)\
687,170,2,voluptez,voluptez,2654,1233,N,N,,C/V\.C/V\.'C/V\
688,170,3,et,et,2655,1301,Crd,Crd,et,/V\
689,170,4,d',d',2656,1301,Pre,Pre,de,C/\
690,170,5,aises,aises,2657,1301,N,N,,'/V\.C/e\
691,171,1,norreture,norreture,2663,1301,N,N,,C/V\.C/e\.'C/V\.C/(e)\
692,171,2,de,de,2664,1301,Pre,Pre,de,C/(e)\
693,171,3,pompes,pompes,2665,1301,N,N,,'C/V\.C/e\
694,172,1,tant,tant,2670,1302,QIs,QIs,tant,C/V\
695,172,2,avez,avez,2671,1302,Vfin,Vfin,avoir,/V\.'C/V\
696,172,3,bestourné,bestourné,2672,1302,Vpp,Vpp,,C/V\.C/V\.'C/V\
697,173,1,les,les,2675,1302,Det,Det,le,C/V\
698,173,2,courages,courages,2676,1302,N,N,,C/V\.'C/V\.C/e\
