wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,para_id,ch_id,syntag,syntag2,lemma,verse_id,synfunc,syllabified
686,120,4,volt,volt,VER,2021,valoir|voler|voloir_+M|+I|+CI,7,2,Vfin,Vfin,vouloir,25,,C/V\
687,120,5,ocire,ocire,VER,2022,ocire_+MIT,7,2,Vinf,Vinf,occire,25,,/V\.'C/V\.C/(e)\
688,120,6,é,e,CON:coord,2023,et_S,7,2,Crd,Crd,et,25,,/V\
689,120,7,faire,faire,VER,2024,faire_+MIT,7,2,Vinf,Vinf,faire,25,,'C/V\.C/(e)\
690,121,1,é,e,CON:coord,2033,et_S,7,2,Crd,Crd,et,26,,/V\
691,121,2,plout,plout,VER,2034,plaire|pleuvoir_+M|M,7,2,Vfin,Vfin,?,26,,C/V\
692,121,3,á,a,PRE,2035,a_S,7,2,Pre,Pre,à,26,,/V\
693,121,4,Deu,deu,NOM,2036,dieu_+IT,7,2,N,N,,26,,C/V\
694,121,5,é,e,CON:coord,2037,et_S,7,2,Crd,Crd,et,26,,/V\
695,121,6,a,a,PRE,2038,a_S,7,2,Pre,Pre,à,26,,/V\
696,121,7,sa,sa,DET:poss,2039,son4_S,7,2,Det,Det,son4,26,,C/V\
697,121,8,gent,gent,NOM,2040,gent1|giant_+IT|+T,7,2,N,N,,26,,C/V\
698,122,1,par,par,PRE,2064,par_S,8,2,Pre,Pre,par1,27,,C/V\
699,122,2,mei,mei,PRO:pers,2065,je_S,8,2,Prn,Prn,1ps,27,,C/V\
700,122,3,:,:,PON,2066,:,8,2,Pnc,Pnc,,27,,
701,122,4,«,«,PON:cit,2067,«,8,2,Pnc,Pnc,,27,,
702,122,5,Dun,dun,ADV,2068,dont_I,8,2,Adv,Adv,donc,27,,C/V\
703,122,6,ne,ne,PRO:clit,2069,en2_S,8,2,Neg,Neg$$,ne1,27,,C/(e)\
704,122,7,me,me,PRO:pers,2070,je_S,8,2,Prn,Prn$$,1ps,27,c,C/(e)\
705,122,8,revelái,revelai,VER,2071,reveler_M,8,2,Vfin,Vfin,,27,,C/V\.C/e\.'C/V\
706,123,1,muntast,muntast,VER,2115,monter_*+I,8,2,Vfin,Vfin,monter,28,,C/V\.'C/V\
707,123,2,é,e,CON:coord,2116,et_S,8,2,Crd,Crd,et,28,,/V\
708,123,3,encens,encens,NOM,2117,encens_+IT,8,2,N,N,,28,c,/V\.'C/V\
709,123,4,í,i,PRO:clit,2118,i2_S,8,2,Prn,Prn$$,y,28,,/V\
710,123,5,portast,portast,VER,2119,porter_+IM,8,2,Vfin,Vfin,porter,28,,C/V\.'C/V\
711,124,1,É,e,CON:coord,2121,et_S,8,2,Crd,Crd,et,28,,/V\
712,124,2,dunai,dunai,VER,2122,doner_*+MI,8,2,Vfin,Vfin,donner,28,,C/V\.'C/V\
713,124,3,li,li,PRO:pers,2123,il_S,8,2,Prn,Prn,3p,28,,C/V\
714,124,4,tutes,tutes,DET:ind,2124,tot_S,8,2,QIs,QIs,tout,28,,'C/V\.C/e\
715,124,5,les,les,DET:def,2125,le_S,8,2,Det,Det,le,28,,C/V\
716,124,6,choses,choses,NOM,2126,chose_+CI,8,2,N,N,,28,,'C/V\.C/e\
717,125,1,ki,ki,PROCON,2127,qui_S,8,2,Qux,Qux,qui,28,s,C/V\
718,125,2,alíevent,alievent,VER,2128,alever_*+Z,8,2,Vfin,Vfin,,28,,/V\.'C/V\.C/e\
719,125,3,des,des,PREDET:de,2129,de+le_S,8,2,Pre+Det,Pre+Det,de+le,28,,C/V\
720,125,4,sacrefises,sacrefises,NOM,2130,sacrefise_*+T,8,2,N,N,,28,,C/V\.C/e\.'C/V\.C/e\
721,126,1,É,e,CON:coord,2135,et_S,8,2,Crd,Crd,et,29,,/V\
722,126,2,purquei,purquei,ADV,2136,por_coi_Z,8,2,Qux,Qux,pourquoi,29,,C/V\.'C/V\
723,126,3,as,as,VER,2137,avoir_+MI,8,2,Vfin,Vfin,avoir1,29,,/V\
724,126,4,buted,butéd,VER,2138,buter_M,8,2,Vpp,Vpp,,29,,C/V\.'C/V\
725,126,5,en,en,PRE,2139,en1_+S,8,2,Pre,Pre,en1,29,,/V\
726,126,6,veie,veie,NOM,2140,voie_+I,8,2,N,N,,29,,'C/V\./(e)\
727,127,1,mes,mes,DET:poss,2143,mon1_S,8,2,Det,Det,mon1,29,,C/V\
728,127,2,sacrefises,sacrefises,NOM,2144,sacrefise_*+T,8,2,N,N,,29,,C/V\.C/e\.'C/V\.C/e\
729,127,3,é,e,CON:coord,2145,et_S,8,2,Crd,Crd,et,29,,/V\
730,127,4,mes,mes,DET:poss,2146,mon1_S,8,2,Det,Det,mon1,29,,C/V\
731,127,5,duns,duns,NOM,2147,don_+I,8,2,N,N,,29,,C/V\
732,128,1,é,e,CON:coord,2167,et_S,8,2,Crd,Crd,et,29,,/V\
733,128,2,despendre,despendre,VER,2168,despendre1|despendre2_+T|+T,8,2,Vinf,Vinf,dépendre,29,,C/V\.'C/V\.C/(e)\
734,128,3,del,del,PREDET:de,2169,de+le_S,8,2,Pre+Det,Pre+Det,de+le,29,,C/V\
735,128,4,sacrefise,sacrefise,NOM,2170,sacrefise_+T,8,2,N,N,,29,,C/V\.C/e\.'C/V\.C/(e)\
736,129,1,fud,fud,VER,2189,estre_M,8,2,Vfin,Vfin,être1|ester,30,,C/V\
737,129,2,que,que,PROCON,2190,que3_S,8,2,Sub,Sub,que,30,,C/(e)\
738,129,3,tu,tu,PRO:pers,2191,tu_S,8,2,Prn,Prn,2ps,30,,C/V\
739,129,4,é,e,CON:coord,2192,et_S,8,2,Crd,Crd,et,30,,/V\
740,129,5,li,li,DET:def,2193,le_S,8,2,Det,Det,le,30,,C/V\
741,129,6,tuens,tuens,ADJ:poss,2194,ton4_S,8,2,Adj,Adj,ton2,30,,C/V\
742,129,7,lignages,lignages,NOM,2195,lignage_+I,8,2,N,N,,30,,C/V\.'C/V\.C/e\
743,130,1,É,e,CON:coord,2263,et_S,8,2,Crd,Crd,et,31,,/V\
744,130,2,ne,ne,PRO:clit,2264,en2_S,8,2,Neg,Neg$$,ne1,31,,C/(e)\
745,130,3,remaindra,remaindra,VER,2265,remanoir_+Z,8,2,Vfin,Vfin,remanoir,31,,C/V\.C/V\.'C/V\
746,130,4,hoem,hoem,NOM,2266,ome_+I,8,2,N,N,,31,,C/V\
747,130,5,antif,antif,ADJ,2267,antif_+GT,8,2,Adj,Adj,,31,,/V\.'C/V\
748,131,1,en,en,PRE,2290,en1_+S,8,2,Pre,Pre,en1,32,,/V\
749,131,2,tutes,tutes,DET:ind,2291,tot_S,8,2,QIs,QIs,tout,32,,'C/V\.C/e\
750,131,3,les,les,DET:def,2292,le_S,8,2,Det,Det,le,32,,C/V\
751,131,4,prosperitez,prosperitez,NOM,2293,<nolem>,8,2,N,N,,32,,C/V\.C/e\.C/V\.'C/V\
752,132,1,murrunt,murrunt,VER,2353,morir_+I,8,2,Vfin,Vfin,mourir,33,,C/V\.'C/V\
753,132,2,quant,quant,ADV,2354,cant_C,8,2,Sub,Sub,quand,33,,C/V\
754,132,3,á,a,PRE,2355,a_S,8,2,Pre,Pre,à,33,,/V\
755,132,4,age,age,NOM,2356,agie_G,8,2,N,N,,33,,'/V\.C/(e)\
756,132,5,vendrunt,vendrunt,VER,2357,vendre|venir_+I|+I,8,2,Vfin,Vfin,?,33,,C/V\.'C/V\
757,133,1,en,en,PRE,2367,en1_+S,8,2,Pre,Pre,en1,33,,/V\
758,133,2,un,un,DET:ndf,2368,un_S,8,2,QIs,QIs,un,33,,/V\
759,133,3,jur,jur,NOM,2369,jor_+I,8,2,N,N,,33,,C/V\
760,133,4,quatre,quatre,ADJ:card,2370,catre_CIT,8,2,QIs,QIs,4,33,,'C/V\.C/(e)\
761,133,5,vinz,vinz,ADJ:card,2371,vint_C,8,2,QIs,QIs,20,33,,C/V\
762,133,6,pruveires,pruveires,NOM,2372,provoire_+Z,8,2,N,N,,33,,C/V\.'C/V\.C/e\
763,134,1,de,de,PRE,2373,de_+S,8,2,Pre,Pre,de,33,,C/(e)\
764,134,2,sun,sun,DET:poss,2374,son4_S,8,2,Det,Det,son4,33,,C/V\
765,134,3,parente,parenté,NOM,2375,parent|parente_+T|+T,8,2,N,N,,33,,C/V\.C/V\.'C/V\
766,134,4,é,e,CON:coord,2376,et_S,8,2,Crd,Crd,et,33,,/V\
767,134,5,lur,lur,DET:poss,2377,lor2_S,8,2,Det,Det,leur2,33,,C/V\
768,134,6,femmes,femmes,NOM,2378,feme_+CI,8,2,N,N,,33,,'C/V\.C/e\
769,135,1,é,e,CON:coord,2376,et_S,8,2,Crd,Crd,et,33,,/V\
770,135,2,lur,lur,DET:poss,2377,lor2_S,8,2,Det,Det,leur2,33,,C/V\
771,135,3,femmes,femmes,NOM,2378,feme_+CI,8,2,N,N,,33,,'C/V\.C/e\
772,135,4,é,e,CON:coord,2379,et_S,8,2,Crd,Crd,et,33,,/V\
773,135,5,lur,lur,DET:poss,2380,lor2_S,8,2,Det,Det,leur2,33,,C/V\
774,135,6,enfanz,enfanz,NOM,2381,enfant_+I,8,2,N,N,,33,,/V\.'C/V\
775,136,1,Içó,iço,NOM,2413,<unknown>,8,2,Prn,Prn,ce1,35,s,/V\.'C/V\
776,136,2,fud,fud,VER,2414,estre_M,8,2,Vfin,Vfin,être1|ester,35,,C/V\
777,136,3,dit,dit,VER,2415,dire_+CMI,8,2,Vpp,Vpp,dire,35,,C/V\
778,136,4,de,de,PRE,2416,de_+S,8,2,Pre,Pre,de,35,,C/(e)\
779,136,5,Jesu,jesu,NPR,2417,<unknown>,8,2,N,N,,35,,C/V\.'C/V\
780,136,6,-,-,PON,2418,-,8,2,Pnc,Pnc,,35,,
781,136,7,Crist,crist,NPR,2419,<unknown>,8,2,N,N,,35,,C/V\
782,137,1,ki,ki,PROCON,2456,qui_S,8,2,Qux,Qux,qui,35,s,C/V\
783,137,2,tuz,tuz,DET:ind,2457,tot_S,8,2,QIs,QIs,tout,35,,C/V\
784,137,3,jurs,jurs,NOM,2458,jor_*+I,8,2,N,N,,35,,C/V\
785,137,4,devant,devant,PRE,2459,devant_S,8,2,PrA,PrA,devant,35,,C/V\.'C/V\
786,137,5,Jesu,jesu,NPR,2460,<unknown>,8,2,N,N,,35,,C/V\.'C/V\
787,137,6,-,-,PON,2461,-,8,2,Pnc,Pnc,,35,,
788,137,7,Crist,crist,NPR,2462,<unknown>,8,2,N,N,,35,,C/V\
789,138,1,e,e,CON:coord,2489,et_S,8,2,Crd,Crd,et,36,,/V\
790,138,2,face,face,VER,2490,faire|farre|feire_+CMI|M|M,8,2,Vfin,Vfin,faire,36,,'C/V\.C/(e)\
791,138,3,offerende,offerende,NOM,2491,ofrende_*+I,8,2,N,N,,36,,/V\.C/e\.'C/V\.C/(e)\
792,138,4,é,e,CON:coord,2492,et_S,8,2,Crd,Crd,et,36,,/V\
793,138,5,present,present,NOM,2493,present2_+IT,8,2,N,N,,36,,C/V\.'C/V\
794,139,1,ke,ke,PROCON,2500,que1|que2|que3|que4_S|S|S|S,8,2,Sub,Sub,que,36,,C/(e)\
795,139,2,il,il,PRO:pers,2501,il_S,8,2,Prn,Prn$,3p,36,s,/V\
796,139,3,seit,seit,VER,2502,savoir_+M,8,2,Vfin,Vfin,savoir,36,,C/V\
