wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
1,1,1,en,en,PRE,22,en1_+S,Pre,Pre,en1,202,,/V\
2,1,2,Engleterre,engleterre,NPR,23,angleterre_I|Z,N,N,,202,,/V\.C/e\.'C/V\.C/(e)\
3,1,3,puis,puis,ADV,24,puis_IT,PrA,PrA,puis,202,,C/V\
4,1,4,le,le,DET:def,25,le_S,Det,Det,le,202,,C/(e)\
5,1,5,tamps,tamps,NOM,26,tens_*+CT,N,N,,203,,C/V\
6,2,1,qui,qui,PROCON,70,qui_S,Qux,Qux,qui,206,s,C/V\
7,2,2,tant,tant,ADV,71,tant_CI,QIs,QIs,tant,206,,C/V\
8,2,3,eult,eult,VER,72,oloir_+M,Vfin,Vfin,avoir1,206,,/V\
9,2,4,affaire,affaire,NOM,73,afaire_G,N,N,,206,,/V\.'C/V\.C/(e)\
10,2,5,as,as,PREDET:a,74,a+le_S,Pre+Det,Pre+Det,à+le,206,,/V\
11,2,6,Danois,danois,NOM,75,deni_*+T,N,N,,207,,C/V\.'C/V\
12,3,1,ses,ses,DET:poss,89,son4_S,Det,Det,son4,208,,C/V\
13,3,2,fils,fils,NOM,90,fil1|fil2|fils1|fils2_+T|+T|+T|+T,N,N,,208,,C/V\
14,3,3,li,li,DET:def,91,le_S,Det,Det,le,208,,C/V\
15,3,4,seconds,seconds,NOM,92,<unknown>,Adj,Adj,,208,,C/V\.'C/V\
16,3,5,Edouars,edouars,NPR,93,<unknown>,N,N,,208,,/V\.C/V\.'C/V\
17,4,1,et,et,CON:coord,155,et_S,Crd,Crd,et,213,,/V\
18,4,2,qui,qui,PROCON,156,qui_S,Qux,Qux,qui,213,s,C/V\
19,4,3,tant,tant,ADV,157,tant_CI,QIs,QIs,tant,213,,C/V\
20,4,4,avoit,avoit,VER,158,avoiier|avoir_+MI|+MI,Vfin,Vfin,avoir1,213,,/V\.'C/V\
21,4,5,gueriiet,gueriiét,VER,159,<unknown>,Vpp,Vpp,,213,,C/V\.C/V\.'C/V\
22,5,1,qui,qui,PROCON,180,qui_S,Qux,Qux,qui,215,s,C/V\
23,5,2,avoient,avoient,VER,181,avoiier|avoir_+M|+MI,Vfin,Vfin,avoir1,215,,/V\.'C/V\./e\
24,5,3,estet,estét,VER,182,ester|estre_+M|IM,Vpp,Vpp,être1|ester,215,,/V\.'C/V\
25,5,4,concquis,concquis,VER,183,<unknown>,Vpp,Vpp,,215,,C/V\.'C/V\
26,6,1,bien,bien,ADV,200,bien1|bien2|bien_+IT|C|I,Adv,Adv,bien,216,,C/V\
27,6,2,.IIII.,.iiii.,ADJ:card,201,catre|iiii_I|C,QIs,QIs,4,216,,'/V\./(e)\
28,6,3,journees,journees,NOM,202,jornee_+C,N,N,,216,,C/V\.'C/V\./e\
29,6,4,ou,ou,PREDET:en,203,en1+le_S,Crd,Crd,ou1,216,,/V\
30,6,5,.V.,.v.,GDF,204,v_G,QIs,QIs,5,217,,C/V\
31,7,1,meysmes,meysmes,NOM,269,<unknown>,Adv,Adv,même,222,,C/(V)\.'/V\.C/e\
32,7,2,de,de,PRE,270,de_+S,Pre,Pre,de,222,,C/(e)\
33,7,3,celle,celle,DET:demo,271,cel_S,Dem,Dem,cil,222,,'C/V\.C/(e)\
34,7,4,aventure,aventure,NOM,272,aventure_+IT,N,N,,222,,/V\.C/V\.'C/V\.C/(e)\
35,8,1,Chils,chils,NPR,296,<unknown>,Dem,Dem,cil,301,,C/V\
36,8,2,roys,roys,NOM,297,roi_C,N,N,,301,,C/V\
37,8,3,Edouars,edouars,NPR,298,<unknown>,N,N,,301,,/V\.C/V\.'C/V\
38,8,4,qui,qui,PROCON,299,qui_S,Qux,Qux,qui,301,s,C/V\
39,8,5,fu,fu,VER,300,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,301,,C/V\
40,8,6,peres,peres,NOM,301,pere_CI,N,N,,301,,'C/V\.C/e\
41,9,1,à,à,PRE,302,a_S,Pre,Pre,à,301,,/V\
42,9,2,ce,ce,PRO:invar,303,ce1_S,Dem,Dem,cist,301,,C/(e)\
43,9,3,gentil,gentil,ADJ,304,gentil_+IT,Adj,Adj,gentil1,301,,C/V\.'C/V\
44,9,4,roy,roy,NOM,305,roi_C,N,N,,301,,C/V\
45,9,5,Edouart,edouart,NPR,306,<unknown>,N,N,,301,,/V\.C/V\.'C/V\
46,10,1,avoit,avoit,VER,332,avoiier|avoir_+MI|+MI,Vfin,Vfin,avoir1,304,,/V\.'C/V\
47,10,2,nom,nom,NOM,333,nom_+CIT,N,N,,304,c,C/V\
48,10,3,messires,messires,VER,334,<unknown>,N,N,,304,,C/V\.'C/V\.C/e\
49,10,4,Ammons,ammons,VER,335,<unknown>,N,N,,304,,/V\.'C/V\
50,11,1,estoit,estoit,VER,350,ester|estre1_+IM|+I,Vfin,Vfin,être1|ester,305,,/V\.'C/V\
51,11,2,moult,moult,ADV,351,mout_I,QIs,QIs,moult,305,,C/V\
52,11,3,doulz,doulz,ADJ,352,douz_*+IT,Adj,Adj,doux,305,,C/V\
53,11,4,et,et,CON:coord,353,et_S,Crd,Crd,et,305,,/V\
54,11,5,debonnaires,debonnaires,ADJ,354,debonaire_*+IT,Adj,Adj,,305,,C/V\.C/V\.'C/V\.C/e\
55,12,1,et,et,CON:coord,355,et_S,Crd,Crd,et,305,,/V\
56,12,2,bien,bien,ADV,356,bien1|bien2|bien_+IT|C|I,Adv,Adv,bien,305,,C/V\
57,12,3,amés,amés,VER,357,amer_M,Vpp,Vpp,aimer,306,,/V\.'C/V\
58,12,4,des,des,PREDET:de,358,de+le_S,Pre+Det,Pre+Det,de+le,306,,C/V\
59,12,5,bonnes,bonnes,ADJ,359,bon_+C,Adj,Adj,bon,306,,'C/V\.C/e\
60,12,6,gens,gens,NOM,360,gent1|giens_+I|+T,N,N,,306,,C/V\
61,13,1,estoit,estoit,VER,367,ester|estre1_+IM|+I,Vfin,Vfin,être1|ester,306,,/V\.'C/V\
62,13,2,mariés,mariés,VER,368,<unknown>,Vpp,Vpp,marier,307,,C/V\.C/V\.'C/V\
63,13,3,à,à,PRE,369,a_S,Pre,Pre,à,307,,/V\
64,13,4,le,le,DET:def,370,le_S,Det,Det,le,307,,C/(e)\
65,13,5,fille,fille,NOM,371,fille_+CIT,N,N,,307,,'C/V\.C/(e)\
66,14,1,dou,dou,PREDET:de,372,de+le_S,Pre+Det,Pre+Det,de+le,307,,C/V\
67,14,2,biau,biau,ADJ,373,bel_I,Adj,Adj,beau,307,,C/V\
68,14,3,roy,roy,NOM,374,roi_C,N,N,,307,,C/V\
69,14,4,Phelippe,phelippe,NPR,375,felipon_Z,N,N,,307,,C/V\.'C/V\.C/(e)\
70,14,5,de,de,PRE,376,de_+S,Pre,Pre,de,307,,C/(e)\
71,14,6,Franche,franche,NPR,377,france_Z,N,N,,307,,'C/V\.C/(e)\
72,15,1,et,et,CON:coord,378,et_S,Crd,Crd,et,307,,/V\
73,15,2,li,li,PRO:pers,379,il_S,Prn,Prn$$,3p,307,,C/V\
74,15,3,avoit,avoit,VER,380,avoiier|avoir_+MI|+MI,Vfin,Vfin,avoir1,307,,/V\.'C/V\
75,15,4,li,li,DET:def,381,le_S,Det,Det,le,307,,C/V\
76,15,5,rois,rois,NOM,382,roi2|rois1|rois2|roix_+I|+T|+T|+T,N,N,,307,,C/V\
77,15,6,de,de,PRE,383,de_+S,Pre,Pre,de,307,,C/(e)\
78,15,7,Franche,franche,NPR,384,france_Z,N,N,,308,,'C/V\.C/(e)\
79,16,1,dounné,dounné,VER,385,<unknown>,Vpp,Vpp,donner,308,,C/V\.'C/V\
80,16,2,sa,sa,DET:poss,386,son4_S,Det,Det,son4,308,,C/V\
81,16,3,fille,fille,NOM,387,fille_+CIT,N,N,,308,,'C/V\.C/(e)\
82,16,4,par,par,PRE,388,par_S,Pre,Pre,par1,308,,C/V\
83,16,5,envie,envie,NOM,389,envie_+IT,N,N,,308,,/V\.'C/V\./(e)\
84,17,1,sans,sans,PRE,417,sans_+S,Pre,Pre,sans,310,,C/V\
85,17,2,le,le,DET:def,418,le_S,Det,Det,le,310,,C/(e)\
86,17,3,congiet,congiét,NOM,419,congié_+Z,N,N,,310,,C/V\.'C/V\
87,17,4,et,et,CON:coord,420,et_S,Crd,Crd,et,310,,/V\
88,17,5,ordounnance,ordounnance,NOM,421,<unknown>,N,N,,310,,/V\.C/V\.'C/V\.C/(e)\
89,18,1,il,il,PRO:pers,453,il_S,Prn,Prn$,3p,312,s,/V\
90,18,2,manda,manda,VER,454,mander_+IM,Vfin,Vfin,mander,312,,C/V\.'C/V\
91,18,3,au,au,PREDET:a,455,a+le_S,Pre+Det,Pre+Det,à+le,312,,/V\
92,18,4,comte,comte,NOM,456,<nolem>,N,N,,312,,'C/V\.C/(e)\
93,18,5,de,de,PRE,457,de_+S,Pre,Pre,de,313,,C/(e)\
94,18,6,Flandres,flandres,NPR,458,flandres_I|Z,N,N,,313,,'C/V\.C/e\
95,19,1,Quant,quant,ADV,489,cant_C,Sub,Sub,quand,314,,C/V\
96,19,2,li,li,DET:def,490,le_S,Det,Det,le,315,,C/V\
97,19,3,roys,roys,NOM,491,roi_C,N,N,,315,,C/V\
98,19,4,Phelippes,phelippes,NPR,492,felipon_*Z,N,N,,315,,C/V\.'C/V\.C/e\
99,19,5,le,le,PRO:pers,493,il_S,Prn,Prn$$,3p,315,c,C/(e)\
100,19,6,vit,vit,VER,494,vivre1|vëoir_+I|+I,Vfin,Vfin,voir1,315,,C/V\
101,20,1,furent,furent,VER,521,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,317,,'C/V\.C/e\
102,20,2,en,en,PRE,522,en1_+S,Pre,Pre,en1,317,,/V\
103,20,3,Flandres,flandres,NPR,523,flandres_I|Z,N,N,,317,,'C/V\.C/e\
104,20,4,et,et,CON:coord,524,et_S,Crd,Crd,et,317,,/V\
105,20,5,en,en,PRE,525,en1_+S,Pre,Pre,en1,317,,/V\
106,20,6,France,france,NPR,526,france_CI|Z,N,N,,317,,'C/V\.C/(e)\
107,21,1,et,et,CON:coord,560,et_S,Crd,Crd,et,320,,/V\
108,21,2,li,li,PRO:pers,561,il_S,Prn,Prn$$,3p,320,,C/V\
109,21,3,dounna,dounna,VER,562,<unknown>,Vfin,Vfin,donner,320,,C/V\.'C/V\
110,21,4,en,en,PRO:clit,563,en2_S,Pre,Pre,en1,320,,/V\
111,21,5,mariaige,mariaige,NOM,564,mariage_C,N,N,,320,,C/V\.C/V\.'C/V\.C/(e)\
112,22,1,toutte,toutte,GDF,565,tot_G,QIs,QIs,tout,320,,'C/V\.C/(e)\
113,22,2,la,la,ADV,566,là_+IIdTd,Det,Det,le,320,,C/V\
114,22,3,comté,comté,VER,567,<nolem>,N,N,,320,,C/V\.'C/V\
115,22,4,de,de,PRE,568,de_+S,Pre,Pre,de,321,,C/(e)\
116,22,5,Pontieu,pontieu,NPR,569,<nolem>,N,N,,321,,C/V\.'C/V\
117,23,1,d',d',PRE,579,de_+S,Pre,Pre,de,321,,C/\
118,23,2,Engleterre,engleterre,NPR,580,angleterre_I|Z,N,N,,321,,/V\.C/e\.'C/V\.C/(e)\
119,23,3,et,et,CON:coord,581,et_S,Crd,Crd,et,322,,/V\
120,23,4,de,de,PRE,582,de_+S,Pre,Pre,de,322,,C/(e)\
121,23,5,celle,celle,DET:demo,583,cel_S,Dem,Dem,cil,322,,'C/V\.C/(e)\
122,23,6,dame,dame,NOM,584,dam|dame|dan2_+T|+CIT|+T,N,N,,322,,'C/V\.C/(e)\
123,24,1,yssirent,yssirent,VER,585,issir_+M,Vfin,Vfin,issir,322,,/V\.'C/V\.C/e\
124,24,2,.IIII.,.iiii.,ADJ:card,586,catre|iiii_I|C,QIs,QIs,4,322,,'/V\./(e)\
125,24,3,enfans,enfans,NOM,587,enfant_+C,N,N,,322,,/V\.'C/V\
126,24,4,.II.,.ii.,ADJ:card,588,deus|ii_I|C,QIs,QIs,2,322,,C/V\
127,24,5,fils,fils,NOM,589,fil1|fil2|fils1|fils2_+T|+T|+T|+T,N,N,,322,,C/V\
128,25,1,Jehan,jehan,NPR,618,jehan_C|I|Z,N,N,,324,,C/(V)\.'/V\
129,25,2,de,de,PRE,619,de_+S,Pre,Pre,de,324,,C/(e)\
130,25,3,Eltem,eltem,NPR,620,<unknown>,N,N,,324,,/V\.'C/V\
131,25,4,et,et,CON:coord,621,et_S,Crd,Crd,et,324,,/V\
132,25,5,morut,morut,VER,622,morir_+I,Vfin,Vfin,mourir,325,,C/V\.'C/V\
133,25,6,jones,jones,ADJ,623,juene_*T,Adj,Adj,,325,a,'C/V\.C/e\
134,26,1,_le,le,DET:def,647,le_S,Det,Det,le,326,,C/(e)\
135,26,2,fils,fils,NOM,648,fil1|fil2|fils1|fils2_+T|+T|+T|+T,N,N,,326,,C/V\
136,26,3,le_,le,DET:def,649,le_S,Det,Det,le,326,,C/(e)\
137,26,4,roy,roy,NOM,650,roi_C,N,N,,326,,C/V\
138,26,5,Robert,robert,NPR,651,robert_C|Z,N,N,,326,,C/V\.'C/V\
139,26,6,de,de,PRE,652,de_+S,Pre,Pre,de,327,,C/(e)\
140,26,7,Brus,brus,NOM,653,bru|bruis1|bruis2|bu_+T|+T|+T|+T,N,N,,327,,C/V\
141,27,1,et,et,CON:coord,654,et_S,Crd,Crd,et,327,,/V\
142,27,2,li,li,PRO:pers,655,il_S,Prn,Prn$$,3p,327,,C/V\
143,27,3,fu,fu,VER,656,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,327,,C/V\
144,27,4,dounnee,dounnee,VER,657,<unknown>,Vpp,Vpp,,327,,C/V\.'C/V\./(e)\
145,27,5,par,par,PRE,658,par_S,Pre,Pre,par1,327,,C/V\
146,27,6,pais,pais,NOM,659,pais|päis_+CIT|+IdTd,N,N,,327,c,C/V\
147,28,1,par,par,PRE,661,par_S,Pre,Pre,par1,327,,C/V\
148,28,2,l',l',DET:def,662,le_S,Det,Det,le,327,,C/\
149,28,3,asentement,asentement,NOM,663,<unknown>,N,N,,327,,/V\.C/V\.C/e\.'C/V\
150,28,4,et,et,CON:coord,664,et_S,Crd,Crd,et,327,,/V\
151,28,5,acord,acord,NOM,665,acort|acort_+G|+G,N,N,,327,,/V\.'C/V\
152,29,1,des,des,PREDET:de,666,de+le_S,Pre+Det,Pre+Det,de+le,327,,C/V\
153,29,2,.II.,.ii.,ADJ:card,667,deus|ii_I|C,QIs,QIs,2,328,,C/V\
154,29,3,royaummes,royaummes,NOM,668,<unknown>,N,N,,328,,C/V\.'C/V\.C/e\
155,29,4,d',d',PRE,669,de_+S,Pre,Pre,de,328,,C/\
156,29,5,Engleterre,engleterre,NPR,670,angleterre_I|Z,N,N,,328,,/V\.C/e\.'C/V\.C/(e)\
157,30,1,et,et,CON:coord,689,et_S,Crd,Crd,et,329,,/V\
158,30,2,deux,deux,ADJ:card,690,deus_CZ,QIs,QIs,2,329,,C/V\
159,30,3,filles,filles,NOM,691,fille_+CI,N,N,,329,,'C/V\.C/e\
160,30,4,—,—,PON,692,-,Pnc,Pnc,,329,,
161,30,5,messire,messire,NOM,693,seignor_+I,N,N,,329,,C/V\.'C/V\.C/(e)\
162,30,6,Ernaut,ernaut,NPR,694,<nolem>,N,N,,329,,/V\.'C/V\
163,31,1,et,et,CON:coord,695,et_S,Crd,Crd,et,329,,/V\
164,31,2,messire,messire,NOM,696,seignor_+I,N,N,,330,,C/V\.'C/V\.C/(e)\
165,31,3,Edouwart,edouwart,NPR,697,<unknown>,N,N,,330,,/V\.C/V\.'C/V\
166,31,4,qui,qui,PROCON,698,qui_S,Qux,Qux,qui,330,,C/V\
167,31,5,tant,tant,ADV,699,tant_CI,QIs,QIs,tant,330,,C/V\
168,32,1,De,de,PRE,704,de_+S,Pre,Pre,de,330,,C/(e)\
169,32,2,ses,ses,DET:poss,705,son4_S,Det,Det,son4,330,,C/V\
170,32,3,filles,filles,NOM,706,fille_+CI,N,N,,330,,'C/V\.C/e\
171,32,4,",",",",PON,707,",",Pnc,Pnc,,330,,
172,32,5,l',l',DET:def,708,le_S,Det,Det,le,330,,C/\
173,32,6,une,une,DET:ndf,709,un_S,QIs,QIs,un,330,,'/V\.C/(e)\
174,32,7,eut,eut,VER,710,avoir|oloir_+MIdMd|+M,Vfin,Vfin,avoir1,330,,/V\
175,32,8,li,li,DET:def,711,le_S,Det,Det,le,331,,C/V\
176,32,9,contes,contes,NOM,712,conte1|conte2_+I|+I,N,N,,331,,'C/V\.C/e\
177,33,1,eult,eult,VER,718,oloir_+M,Vfin,Vfin,avoir1,331,,/V\
178,33,2,depuis,depuis,PRE,719,depuis_S,PrA,PrA,depuis,331,,C/V\.'C/V\
179,33,3,li,li,DET:def,720,le_S,Det,Det,le,331,,C/V\
180,33,4,comtes,comtes,NOM,721,<nolem>,N,N,,331,,'C/V\.C/e\
181,33,5,Jehans,jehans,NPR,722,jehan_C|Z,N,N,,331,,C/(V)\.'/V\
182,34,1,chils,chils,ADJ,740,<unknown>,Dem,Dem,cil,332,,C/V\
183,34,2,comtes,comtes,NOM,741,<nolem>,N,N,,332,,'C/V\.C/e\
184,34,3,des,des,PREDET:de,742,de+le_S,Pre+Det,Pre+Det,de+le,333,,C/V\
185,34,4,Mons,mons,NOM,743,monde1|mont_+Z|+Z,N,N,,333,,C/V\
186,34,5,fu,fu,VER,744,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,333,,C/V\
187,34,6,marcis,marcis,NOM,745,marchis_Z,N,N,,333,,C/V\.'C/V\
188,35,1,des,des,PREDET:de,742,de+le_S,Pre+Det,Pre+Det,de+le,333,,C/V\
189,35,2,Mons,mons,NOM,743,monde1|mont_+Z|+Z,N,N,,333,,C/V\
190,35,3,fu,fu,VER,744,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,333,,C/V\
191,35,4,marcis,marcis,NOM,745,marchis_Z,N,N,,333,,C/V\.'C/V\
192,35,5,_de,de,PRE,746,de_+S,Pre,Pre,de,333,,C/(e)\
193,35,6,Jullers_,jullers,NOM,747,<unknown>,N,N,,333,,C/V\.'C/V\
194,36,1,Encorres,encorres,ADV,785,encore_*+IT,Adv,Adv,encore,401,,/V\.'C/V\.C/e\
195,36,2,",",",",PON,786,",",Pnc,Pnc,,401,,
196,36,3,pour,pour,PRE,787,por2_+S,Pre,Pre,pour,401,,C/V\
197,36,4,mieux,mieux,ADV,788,mieus_Z,Adv,Adv,mieux,401,,C/V\
198,36,5,esclarchir,esclarchir,VER,789,<nolem>,Vinf,Vinf,,401,,/V\.C/V\.'C/V\
199,37,1,ceste,ceste,DET:demo,790,cest_S,Dem,Dem,cist,401,,'C/V\.C/(e)\
200,37,2,grande,grande,ADJ,791,grant_+IT,Adj,Adj,grand,401,,'C/V\.C/(e)\
201,37,3,et,et,CON:coord,792,et_S,Crd,Crd,et,401,,/V\
202,37,4,noble,noble,ADJ,793,noble1|noble_+IT|CI,Adj,Adj,noble,401,,'C/V\.C/(e)\
203,37,5,matere,matere,NOM,794,matiere_+T,N,N,,401,,C/V\.'C/V\.C/(e)\
204,38,1,et,et,CON:coord,792,et_S,Crd,Crd,et,401,,/V\
205,38,2,noble,noble,ADJ,793,noble1|noble_+IT|CI,Adj,Adj,noble,401,,'C/V\.C/(e)\
206,38,3,matere,matere,NOM,794,matiere_+T,N,N,,401,,C/V\.'C/V\.C/(e)\
207,38,4,et,et,CON:coord,795,et_S,Crd,Crd,et,401,,/V\
208,38,5,ouvrir,ouvrir,VER,796,ovrir_+M,Vinf,Vinf,ouvrir,402,,/V\.'C/V\
209,39,1,avant,avant,PRE,810,avant_S,PrA,PrA,avant,403,,/V\.'C/V\
210,39,2,dont,dont,PRO:invar,811,dont_S,Qux,Qux,dont,403,,C/V\
211,39,3,li,li,DET:def,812,le_S,Det,Det,le,403,,C/V\
212,39,4,roys,roys,NOM,813,roi_C,N,N,,403,,C/V\
213,39,5,Edouars,edouars,NPR,814,<unknown>,N,N,,403,,/V\.C/V\.'C/V\
214,40,1,qui,qui,PROCON,816,qui_S,Qux,Qux,qui,403,s,C/V\
215,40,2,_assega_,assega,VER,817,<unknown>,Vfin,Vfin,,403,,/V\.C/V\.'C/V\
216,40,3,Tournay,tournay,NPR,818,tournai_Z,N,N,,403,c,C/V\.'C/V\
217,40,4,—,—,PON,819,-,Pnc,Pnc,,403,,
218,40,5,yssi,yssi,VER,820,issir_*+MI,Vfin,Vfin,issir,403,,/V\.'C/V\
219,41,1,qui,qui,PROCON,853,qui_S,Qux,Qux,qui,406,s,C/V\
220,41,2,fu,fu,VER,854,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,406,,C/V\
221,41,3,ses,ses,DET:poss,855,son4_S,Det,Det,son4,406,,C/V\
222,41,4,tayons,tayons,GDF,856,taion_G,N,N,,406,,C/V\.'C/V\
223,41,5,eult,eult,VER,857,oloir_+M,Vfin,Vfin,avoir1,406,,/V\
224,41,6,trois,trois,ADJ:card,858,trois1|trois_T|CI,QIs,QIs,3,406,,C/V\
225,41,7,filx,filx,NOM,859,<nolem>,N,N,,406,,C/V\
226,42,1,et,et,CON:coord,873,et_S,Crd,Crd,et,407,,/V\
227,42,2,grant,grant,ADJ,874,grant_+CIT,Adj,Adj,grand,407,,C/V\
228,42,3,et,et,CON:coord,875,et_S,Crd,Crd,et,407,,/V\
229,42,4,puissant,puissant,ADJ,876,poissant_+IT,Adj,Adj,,407,,C/V\.'C/V\
230,42,5,chevalier,chevalier,NOM,877,chevalier_+IT,N,N,,407,,C/V\.C/V\.'C/V\
231,43,1,et,et,CON:coord,875,et_S,Crd,Crd,et,407,,/V\
232,43,2,puissant,puissant,ADJ,876,poissant_+IT,Adj,Adj,,407,,C/V\.'C/V\
233,43,3,chevalier,chevalier,NOM,877,chevalier_+IT,N,N,,407,,C/V\.C/V\.'C/V\
234,43,4,de,de,PRE,878,de_+S,Pre,Pre,de,407,,C/(e)\
235,43,5,membres,membres,NOM,879,membre_+I,N,N,,408,,'C/V\.C/e\
236,44,1,nés,nés,VER,910,nasquir_M,Vpp,Vpp,naître,409,,C/V\
237,44,2,eut,eut,VER,911,avoir|oloir_+MIdMd|+M,Vfin,Vfin,avoir1,409,,/V\
238,44,3,nom,nom,NOM,912,nom_+CIT,N,N,,409,c,C/V\
239,44,4,Phelippes,phelippes,NPR,913,felipon_*Z,N,N,,410,,C/V\.'C/V\.C/e\
240,44,5,li,li,DET:def,914,le_S,Det,Det,le,410,,C/V\
241,44,6,Biaux,biaux,ADJ,915,bel_Z,Adj,Adj,beau,410,,C/V\
242,45,1,et,et,CON:coord,922,et_S,Crd,Crd,et,410,,/V\
243,45,2,furent,furent,VER,923,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,410,,'C/V\.C/e\
244,45,3,tout,tout,PRO:ind,924,tot_S,QIs,QIs,tout,410,,C/V\
245,45,4,troy,troy,ADJ:card,925,trois_*CI,QIs,QIs,3,410,,C/V\
246,45,5,roy,roy,NOM,926,roi_C,N,N,,410,,C/V\
247,45,6,de,de,PRE,927,de_+S,Pre,Pre,de,411,,C/(e)\
248,45,7,France,france,NPR,928,france_CI|Z,N,N,,411,,'C/V\.C/(e)\
249,46,1,li,li,DET:def,961,le_S,Det,Det,le,413,,C/V\
250,46,2,.XII.,.xii.,ADJ:card,962,doze_I,QIs,QIs,12,413,,'C/V\./(e)\
251,46,3,per,per,NOM,963,per_IT,N,N,,413,,C/V\
252,46,4,et,et,CON:coord,964,et_S,Crd,Crd,et,413,,/V\
253,46,5,li,li,DET:def,965,le_S,Det,Det,le,414,,C/V\
254,46,6,baron,baron,NOM,966,baron_+IT,N,N,,414,,C/V\.'C/V\
255,47,1,et,et,CON:coord,995,et_S,Crd,Crd,et,416,,/V\
256,47,2,maintenir,maintenir,VER,996,maintenir_+IT,Vinf,Vinf,maintenir,416,c,C/V\.C/e\.'C/V\
257,47,3,encorrez,encorrëz,VER,997,<unknown>,Adv,Adv,encore,416,,/V\.'C/V\.C/e\
258,47,4,voellent,voellent,VER,998,voloir_*+I,Vfin,Vfin,vouloir,416,,'C/V\.C/e\
259,48,1,de,de,PRE,1022,de_+S,Pre,Pre,de,418,,C/(e)\
260,48,2,fumelle,fumelle,NOM,1023,femele_*T,N,N,,418,,C/V\.'C/V\.C/(e)\
261,48,3,de,de,PRE,1024,de_+S,Pre,Pre,de,418,,C/(e)\
262,48,4,par,par,PRE,1025,par_S,Pre,Pre,par1,418,,C/V\
263,48,5,sa,sa,DET:poss,1026,son4_S,Det,Det,son4,418,,C/V\
264,48,6,mere,mere,NOM,1027,mere_+CIT,N,N,,418,,'C/V\.C/(e)\
265,49,1,venant,venant,VER,1028,venir_+I,Vprs,Vprs,venir,418,,C/V\.'C/V\
266,49,2,là,là,ADV,1029,là_+IIdTd,Adv,Adv,là,418,,C/V\
267,49,3,où,où,PRE,1030,o4_+S,Qux,Qux,où,418,,/V\
268,49,4,sa,sa,DET:poss,1031,son4_S,Det,Det,son4,418,,C/V\
269,49,5,mere,mere,NOM,1032,mere_+CIT,N,N,,418,,'C/V\.C/(e)\
270,49,6,n',n',PRO:clit,1033,en2_S,Neg,Neg$$,ne1,418,,C/\
271,49,7,a,a,VER,1034,avoir_+CMI,Vfin,Vfin,avoir1,418,,/V\
272,50,1,ne,ne,PRO:clit,1035,en2_S,Crd,Crd,ne2,419,,C/(e)\
273,50,2,ne,ne,PRO:clit,1036,en2_S,Neg,Neg$$,ne1,419,,C/(e)\
274,50,3,puet,puet,VER,1037,pöoir_+I,Vfin,Vfin,pouvoir2,419,,C/V\
275,50,4,avoir,avoir,VER,1038,avoir_+MIT,Vinf,Vinf,avoir1,419,c,/V\.'C/V\
276,50,5,point,point,NOM,1039,point_+CIT,Neg,Neg,point2,419,,C/V\
277,50,6,de,de,PRE,1040,de_+S,Pre,Pre,de,419,,C/(e)\
278,50,7,droit,droit,NOM,1041,droit_CIT,N,N,droit1,419,,C/V\
279,51,1,li,li,DET:def,1047,le_S,Det,Det,le,419,,C/V\
280,51,2,.XII.,.xii.,ADJ:card,1048,doze_I,QIs,QIs,12,419,,'C/V\./(e)\
281,51,3,per,per,NOM,1049,per_IT,N,N,,419,,C/V\
282,51,4,et,et,CON:coord,1050,et_S,Crd,Crd,et,419,,/V\
283,51,5,li,li,DET:def,1051,le_S,Det,Det,le,420,,C/V\
284,51,6,baron,baron,NOM,1052,baron_+IT,N,N,,420,,C/V\.'C/V\
285,52,1,et,et,CON:coord,1067,et_S,Crd,Crd,et,421,,/V\
286,52,2,le,le,DET:def,1068,le_S,Det,Det,le,421,,C/(e)\
287,52,3,courounne,courounne,NOM,1069,<unknown>,N,N,,421,,C/V\.'C/V\.C/(e)\
288,52,4,dou,dou,PREDET:de,1070,de+le_S,Pre+Det,Pre+Det,de+le,421,,C/V\
289,52,5,royaumme,royaumme,NOM,1071,<unknown>,N,N,,421,,C/V\.'C/V\.C/(e)\
290,53,1,fils,fils,NOM,1086,fil1|fil2|fils1|fils2_+T|+T|+T|+T,N,N,,422,,C/V\
291,53,2,jadis,jadis,ADV,1087,jadis_+CIT,Adv,Adv,jadis,423,,C/V\.'C/V\
292,53,3,à,à,PRE,1088,a_S,Pre,Pre,à,423,,/V\
293,53,4,Monseigneur,monseigneur,NOM,1089,<unknown>,N,N,,423,,C/V\.C/V\.'C/V\
294,53,5,Carle,carle,NPR,1090,<nolem>_I,N,N,,423,,'C/V\.C/(e)\
295,54,1,et,et,CON:coord,1107,et_S,Crd,Crd,et,424,,/V\
296,54,2,son,son,DET:poss,1108,son4_S,Det,Det,son4,424,,C/V\
