lex_id,syll_str,in_el,fin_el,ms,backwards dd
saintuarie,vvvs,n,y,,
sainture,vvs,n,y,,
sainz,v,n,n,,
sairement,vsv,n,n,,
sairemenz,vsv,n,n,,
sais,v,n,n,,
saisi,vv,n,n,,
saisie,vvs,n,y,,
saisine,vvs,n,y,,
saisir,vv,n,n,,
saisis,vv,n,n,,
saisist,vv,n,n,,
saisit,vv,n,n,,
saisiz,vv,n,n,,
saisne,vs,n,y,,
saisnes,vs,n,n,,
saison,vv,n,n,,
saisons,vv,n,n,,
sait,v,n,n,,
saive,vs,n,y,,
saivent,vs,n,n,,
saixit,vv,n,n,,
saize,vs,n,y,,
sajement,vsv,n,n,,
sakiés,vv,n,n,,
salaires,vvs,n,n,,
salatin,vvv,n,n,,
salatins,vvv,n,n,,
salatri,vvv,n,n,,
salceie,vvs,n,y,,
sale,vs,n,y,,
salemon,vsv,n,n,,
salemons,vsv,n,n,,
salemun,vsv,n,n,,
sales,vs,n,n,,
salezart,vsv,n,n,,
salies,vvs,n,n,,
salins,vv,n,n,,
salis,vv,n,n,,
sallade,vvs,n,y,,
sallades,vvs,n,n,,
salle,vs,n,n,,
sallepaistre,vsvs,n,y,,
sallirent,vvs,n,n,,
sallus,vv,n,n,,
sallye,vvs,n,y,,
salmon,vv,n,n,,
salomon,vvv,n,n,,
salt,v,n,n,,
salterions,vsdd,n,n,,
salu,vv,n,n,,
salua,vvv,n,n,,
saluacion,vvdd,n,n,,
saluast,vvv,n,n,,
saluce,vvs,n,y,,
saludent,vvs,n,n,,
salue,vvs,n,y,,
salué,vvv,n,n,,
saluee,vvvs,n,y,,
salueiz,vv,n,n,,
saluent,vvs,n,n,,
saluer,vvv,n,n,,
saluerai,vvsv,n,n,,
salueront,vvv,n,n,,
salués,vvv,n,n,,
saluet,vvs,n,n,,
salueur,vhv,n,n,,
salueure,vhvs,n,y,,
saluez,vvv,n,n,,
saluirons,vvv,n,n,,
saluon,vvv,n,n,,
salus,vv,n,n,,
salut,vv,n,n,,
salutaire,vvvs,n,y,,
salutes,vvs,n,n,,
saluz,vv,n,n,,
salv,v,n,n,,
salvable,vvs,n,y,,
salvad,vv,n,n,,
salvage,vvs,n,y,,
salvaige,vvs,n,y,,
salvament,vvv,n,n,,
salvar,vv,n,n,,
salvation,vvdd,n,n,,
salve,vs,n,y,,
salvé,vv,n,n,,
salvee,vvs,n,y,,
salvei,vv,n,n,,
salveit,vv,n,n,,
salver,vv,n,n,,
salveres,vvs,n,n,,
salves,vs,n,n,,
salvetét,vsv,n,n,,
salveur,vhv,n,n,,
salvur,vv,n,n,,
samadi,vvv,n,n,,
samarie,vvvs,n,y,,
samayne,vvs,n,y,,
samblable,vvs,n,y,,
samblance,vvs,n,y,,
samblans,vv,n,n,,
samblant,vv,n,n,,
samblanz,vv,n,n,,
samble,vs,n,y,,
samblé,vv,n,n,,
sambler,vv,n,n,,
samblera,vsv,n,n,,
sambleroit,vsv,n,n,,
samblés,vv,n,n,,
sambloient,vvs,n,n,,
sambloit,vv,n,n,,
same,vs,n,y,,
samedi,vsv,n,n,,
sameine,evs,n,y,,
samin,vv,n,n,,
samit,vv,n,n,,
samle,vvs,n,y,,
samlés,vv,n,n,,
samuel,vvv,n,n,,
san,v,n,n,,
sanblance,vvs,n,y,,
sanblant,vv,n,n,,
sanble,vs,n,y,,
sanbler,vv,n,n,,
sanbleroit,vsv,n,n,,
sanblés,vv,n,n,,
sanc,v,n,n,,
sanct,v,n,n,,
sanctä,vs,n,y,,
sanctäs,vs,n,n,,
sancté,vv,n,n,,
sanctificat,vvvv,n,n,,
sanctificrons,vvvv,n,n,,
sanctuaries,vvvs,n,n,,
sanctus,vs,n,n,Lat. borrow,
sancz,v,n,n,,
saned,vv,n,n,,
saner,vv,n,n,,
sang,v,n,n,,
sangin,vv,n,n,,
sanglant,vv,n,n,,
sanglante,vvs,n,y,,
sangle,vs,n,y,,
sanglens,vv,n,n,,
sanglent,vv,n,n,,
sanglente,vvs,n,y,,
sangler,vv,n,n,,
sanguine,vvs,n,y,,
sanior,vv,n,n,,
sanitad,vvv,n,n,,
sanlanche,vvs,n,y,,
sanlant,vv,n,n,,
sanle,vs,n,y,,
sanler,vv,n,n,,
sanleras,vsv,n,n,,
sanliz,vv,n,n,,
sanloient,vvs,n,n,,
sanloit,vv,n,n,,
sans,v,n,n,y,
sanson,vv,n,n,,
sansun,vv,n,n,,
sant,v,n,n,,
santé,vv,n,n,,
santei,vv,n,n,,
santeit,vv,n,n,,
santeive,vhvs,n,y,,
santét,vv,n,n,,
santey,vv,n,n,,
santismes,vvs,n,n,,
sanz,v,n,n,,
saoul,av,n,n,,
saoule,avs,n,y,,
saouler,avv,n,n,,
saous,av,n,n,,
saphir,vv,n,n,,
saphire,vvs,n,y,,
saphirs,vv,n,n,,
sapience,vdds,n,y,,
sapin,vv,n,n,,
sapine,vvs,n,y,,
saquant,vv,n,n,,
saquel,vv,n,n,,
saquiét,vv,n,n,,
sara,vv,n,n,,
sarai,vv,n,n,,
saras,vv,n,n,,
saray,vv,n,n,,
sarazenois,vvsv,n,n,,
sarazins,vvv,n,n,,
sarcus,vv,n,n,,
sardanapalus,vvvvv,n,n,,
saré,vv,n,n,,
sareis,vv,n,n,,
sarés,vv,n,n,,
sarez,vv,n,n,,
sariens,vv,n,n,,
sariés,vv,n,n,,
sariez,vv,n,n,,
sarmon,vv,n,n,,
sarmonei,vvv,n,n,,
sarmonnez,vvv,n,n,,
saroie,vvs,n,y,,
saroit,vv,n,n,,
sarons,vv,n,n,,
saront,vv,n,n,,
saroye,vvs,n,y,,
sarpe,vs,n,y,,
sarpetus,vsv,n,n,,
sarqueul,vv,n,n,,
sarraguce,vvvs,n,y,,
sarrasin,vvv,n,n,,
sarrasinois,vvvv,n,n,,
sarrazin,vvv,n,n,,
sarrazinois,vvvv,n,n,,
sarrazinoys,vvvv,n,n,,
sarrazins,vvv,n,n,,
sarrement,vsv,n,n,,
sarrez,vv,n,n,,
sarunt,vv,n,n,,
sas,v,n,n,,
sasist,vv,n,n,,
sassoigne,vvs,n,y,,
sassongne,vvs,n,y,,
satan,vv,n,n,,
satanán,vvv,n,n,,
satanás,vvv,n,n,,
satenas,vsv,n,n,,
sathan,vv,n,n,,
sathanas,vvv,n,n,,
sathanz,vv,n,n,,
satin,vv,n,n,,
satisfaction,vvvdd,n,n,,
satisfactions,vvvdd,n,n,,
satisfactiun,vvvdd,n,n,,
satisfaire,vvvs,n,y,,
satumart,vvv,n,n,,
saturne,vvs,n,y,,
sauage,vvs,n,n,,
saudee,vvs,n,y,,
saudoiers,vvv,n,n,,
saueis,vv,n,n,,
sauerai,vsv,n,n,,
saueur,vhv,n,n,,
sauez,vv,n,n,,
sauf,v,n,n,,
saufconduitz,vvv,n,n,,
saül,vv,n,n,,
sauldra,vv,n,n,,
sault,v,n,n,,
saulte,vs,n,y,,
saulteurs,vv,n,n,,
saulvees,vvs,n,n,,
saulx,v,n,n,,
saumoier,vvv,n,n,,
saunté,vv,n,n,,
sauoie,vvs,n,y,,
sauoir,vv,n,n,,
sauons,vv,n,n,,
saura,vv,n,n,,
saurions,vvv,n,n,,
sauroient,vvs,n,n,,
sauront,vv,n,n,,
saurra,vv,n,n,,
saus,v,n,n,,
sause,vs,n,y,,
sausse,vs,n,y,,
saut,v,n,n,,
sautele,vvs,n,y,,
sauter,vv,n,n,,
sautiers,vv,n,n,,
sauva,vv,n,n,,
sauvage,vvs,n,y,,
sauvages,vvs,n,n,,
sauvagines,vvvs,n,n,,
sauvaige,vvs,n,y,,
sauvaiges,vvs,n,n,,
sauve,vs,n,y,,
sauvé,vv,n,n,,
sauvee,vvs,n,y,,
sauvegarde,vsvs,n,y,,
sauvement,vsv,n,n,,
sauveor,vhv,n,n,,
sauver,vv,n,n,,
sauveroit,vvv,n,n,,
sauves,vs,n,n,,
sauveté,vsv,n,n,,
sauveur,vv,n,n,,
sauvez,vv,n,n,,
sauz,v,n,n,,
savance,vvs,n,y,,
savant,vv,n,n,,
savari,vvv,n,n,,
savatiun,vvdd,n,n,,
savege,vvs,n,y,,
saveient,vvs,n,n,,
saveir,vv,n,n,,
saveit,vv,n,n,,
saveiz,vv,n,n,,
saver,vv,n,n,,
saveras,vsv,n,n,,
savereie,vsvs,n,y,,
savereuse,vsvs,n,y,,
saverez,vvv,n,n,,
saveriez,vsv,n,n,,
saverous,vsv,n,n,,
saverunt,vv,n,n,=savrunt,
savés,vv,n,n,,
savetey,vsv,n,n,,
savetier,vsv,n,n,,
saveur,vv,n,n,,
saveure,vvs,n,y,,
saveurs,vv,n,n,,
savez,vv,n,n,,
savie,vs,n,y,,
savier,vv,n,n,,
saviés,vrr,n,n,,
saviez,vrr,n,n,,
savoie,vvs,n,y,,
savoient,vvs,n,n,,
savoies,vvs,n,n,,
savoir,vv,n,n,,
savoit,vv,n,n,,
savommëz,vvs,n,n,,
savon,vv,n,n,,
savons,vv,n,n,,
savonz,vv,n,n,,
savor,vv,n,n,,
savoreuse,vvvs,n,y,,
savour,vv,n,n,,
savourables,vvvs,n,n,,
savourer,vvv,n,n,,
savoureus,vvv,n,n,,
savoureuse,vvvs,n,y,,
savoureux,vvv,n,n,,
savoye,vvs,n,y,,
savoys,vv,n,n,,
savra,vv,n,n,,
savrai,vv,n,n,,
savrais,vv,n,n,,
savrait,vv,n,n,,
savras,vv,n,n,,
savrat,vv,n,n,,
savré,vv,n,n,,
savrés,vv,n,n,,
savrez,vv,n,n,,
savriez,vrr,n,n,,
savroie,vvs,n,y,,
savroient,vvs,n,n,,
savroit,vv,n,n,,
savroiz,vv,n,n,,
savront,vv,n,n,,
savum,vv,n,n,,
say,v,n,n,,
saye,vs,n,y,,
says,v,n,n,,
saziez,vv,n,n,,
sçache,vs,n,y,,
sçachez,vv,n,n,,
sçachiés,vv,n,n,,
sçai,v,n,n,,
scant,v,n,n,,
sçara,vv,n,n,,
scarioth,vvv,n,n,,
sçaroit,vv,n,n,,
sçaueis,vv,n,n,,
sçaura,vv,n,n,,
sçauray,vv,n,n,,
sçaurés,vv,n,n,,
sçauriés,vv,n,n,,
sçauront,vv,n,n,,
sçauroye,vvs,n,y,,
sçavant,vv,n,n,,
sçavés,vv,n,n,,
sçavez,vv,n,n,,
sçavoir,vv,n,n,,
sçavois,vv,n,n,,
sçavoit,vv,n,n,,
sçavons,vv,n,n,,
sçavroit,vv,n,n,,
scay,v,n,n,,
sçay,v,n,n,,
sceit,v,n,n,,
scens,v,n,n,,
sceptre,vs,n,y,,
sces,v,n,n,,
scet,v,n,n,,
sceu,v,n,n,,
sceü,hv,n,n,ppart. savoir,
sceüe,hvs,n,y,,
sceuissent,hvs,n,n,,
sceuist,hv,n,n,,
sceurent,hvs,n,n,,
sceurté,vv,n,n,,
sceus,hv,n,n,,
sceusse,hvs,n,y,,
sceussent,hvs,n,n,,
sceussiez,hvv,n,n,,
sceussons,hvv,n,n,,
sceust,hv,n,n,,
sceut,v,n,n,"3rd pers pret --- trial, now like eut",?
scevent,vs,n,n,,
scez,v,n,n,,
sciance,vvs,n,y,,
sciances,vvs,n,n,,
scie,vs,n,y,,
scien,v,n,n,,
science,vvs,n,y,,
sciences,vvs,n,n,,
scienceus,vvv,n,n,,
scienche,vvs,n,y,,
sciencheus,vvv,n,n,,
scient,vv,n,n,,
scilence,vvs,n,y,,
scipion,vvv,n,n,,
scipions,vdd,n,n,,
scite,vs,n,y,,
scithe,vs,n,y,,
sçot,v,n,n,,
screpe,vs,n,y,,
scribes,vs,n,n,,
scrine,vs,n,y,,
sçurent,vs,n,n,,
scypion,vdd,n,n,,
se,s,n,y,y,
sé,v,n,n,,
seals,hv,n,n,,
seans,hv,n,n,,
seant,vv,n,n,,
seat,v,n,n,,
seau,v,n,n,,
seaulx,v,n,n,,
seaus,hv,n,n,,
sebile,vvs,n,y,,
sec,v,n,n,,
secha,vv,n,n,,
seche,vs,n,y,,
sechee,evs,n,y,,
sechees,vvs,n,n,,
secheresse,vsvs,n,y,,
seches,vs,n,n,,
sechier,vv,n,n,,
sechiez,vv,n,n,,
sechons,ev,n,n,,
seck,v,n,n,,
secle,vs,n,y,,
secles,vs,n,n,,
second,ev,n,n,,
seconde,evs,n,y,,
seconds,ev,n,n,,
secondz,ev,n,n,,
secons,ev,n,n,,
secont,ev,n,n,,
secor,ev,n,n,,
secorre,evs,n,y,,
secorront,evv,n,n,,
secors,ev,n,n,,
secoru,evv,n,n,,
secourable,evvs,n,y,,
secourant,evv,n,n,,
secourir,evv,n,n,,
secourray,evv,n,n,,
secours,ev,n,n,,
secourt,ev,n,n,,
secourue,evvs,n,y,,
secourus,evv,n,n,,
secrei,ev,n,n,,
secreit,ev,n,n,,
secreiz,ev,n,n,,
secrés,ev,n,n,,
secret,ev,n,n,,
secretain,esv,n,n,,
secretaire,esvs,n,y,,
secretement,evsv,n,n,,
secrez,ev,n,n,,
secula,vvv,n,n,Lat. Borrow.,
secund,ev,n,n,,
sed,v,n,n,,
séd,v,n,n,,
sedant,vv,n,n,,
sedeir,ev,n,n,,
sedent,vs,n,n,,
seder,ev,n,n,,
sediciun,evdd,n,n,,
seducion,vvvv,n,n,,
seductions,vvvv,n,n,,
seduit,ev,n,n,,
seduite,evs,n,y,,
seeit,vv,n,n,,
seel,hv,n,n,,
seele,hvs,n,y,,
seelé,vvv,n,n,,
seelee,hvvs,n,n, = sceller < SIGILLARE,
seelleur,vv,n,n,,
seens,hv,n,n,,
seés,hv,n,n,,
seez,hv,n,n,,
segnefie,vsvs,n,y,,
segnefier,vsvv,n,n,,
segnefiier,vsvv,n,n,,
segneur,vv,n,n,,
segnieur,vv,n,n,,
segnor,vv,n,n,,
segnorage,vvvs,n,y,,
segnoraige,vvvs,n,y,,
segnoré,evv,n,n,,
segnorie,vvvs,n,y,,
segnour,vv,n,n,,
segocon,vvv,n,n,,
segon,vv,n,n,,
segret,ev,n,n,,
seguan,ev,n,n,,
seguin,vv,n,n,,
segure,evs,n,y,,
segurement,evsv,n,n,,
segurs,ev,n,n,,
segwen,vv,n,n,gerund,
sehust,ev,n,n,,
sei,v,n,n,,
seie,vs,n,y,,
seient,vs,n,n,,
seies,vs,n,n,,
seiez,vv,n,n,,
seigna,vv,n,n,,
seignacle,vvs,n,y,,
seignat,vv,n,n,,
seigne,vs,n,y,,
seignerie,vsvs,n,y,,
seigneur,vv,n,n,,
seigneuri,vvv,n,n,,
seigneuriage,vvvvs,n,y,,
seigneurie,vvvs,n,y,,
seigneuries,vvvs,n,n,,
seigneurieux,vvvv,n,n,,
seigneurissant,vvvv,n,n,,
seigneurs,vv,n,n,,
seigneury,vvv,n,n,,
seignez,vv,n,n,,
seigniant,vdd,n,n,,
seignieur,vv,n,n,,
seigniur,vv,n,n,,
seignoit,vv,n,n,,
seignor,vv,n,n,,
seignorer,vvv,n,n,,
seignorie,vvvs,n,y,,
seignoriement,vvvsv,n,n,,
seignors,vv,n,n,,
seignour,vv,n,n,,
seignourage,vvvs,n,y,,
seignourie,vvvs,n,y,,
seignouries,vvvs,n,n,,
seignouriz,vvv,n,n,,
seignours,vv,n,n,,
seignur,vv,n,n,,
seignurie,vvvs,n,y,,
seignurs,vv,n,n,,
seiler,vv,n,n,,
seïler,vvv,n,n,,
sein,v,n,n,,
seindrae,vs,n,y,,
seine,vs,n,y,,
seines,vs,n,n,,
seingneur,vv,n,n,,
seingneurie,vvvs,n,y,,
seingneurs,vv,n,n,,
seingnor,vv,n,n,,
seingnors,vv,n,n,,
seingnur,vv,n,n,,
seinnoient,vvs,n,n,,
seinor,vv,n,n,,
seinors,vv,n,n,,
seins,v,n,n,,
seint,v,n,n,,
seinte,vs,n,y,,
seintefiéd,vsvv,n,n,,
seinture,vvs,n,y,,
seinur,vv,n,n,,
seinurs,vv,n,n,,
seinz,v,n,n,,
seioir,hv,n,n,,
seirat,vv,n,n,,
seis,v,n,n,,
seisine,vvs,n,y,,
seisir,vv,n,n,,
seismes,hvs,n,n,,
seison,vv,n,n,,
seissist,vv,n,n,,
seissons,vv,n,n,,
seist,hv,n,n,,
seisun,vv,n,n,,
seit,v,n,n,,
seium,vv,n,n,,
seivent,vs,n,n,,
seives,vs,n,n,,
seize,vs,n,y,,
sejor,ev,n,n,,
sejorne,vvs,n,y,,
sejorné,evv,n,n,,
sejorneir,evv,n,n,,
sejornent,vvs,n,n,,
sejorner,evv,n,n,,
sejornez,vvv,n,n,,
sejort,vv,n,n,,
sejour,vv,n,n,,
sejour,vv,n,n,,
sejourne,evs,n,y,,
sejourné,vvv,n,n,,
sejourner,vvv,n,n,,
sejournerent,evvs,n,n,,
sejournes,vvs,n,n,,
sejours,ev,n,n,,
sekeure,evs,n,y,,
sel,v,n,n,,
sel(se),s,n,n,y,
sele,vs,n,y,,
selle,vs,n,y,,
selles,vs,n,n,,
selon,ev,n,n,,
selonc,ev,n,n,,
selonch,vv,n,n,,
selonk,ev,n,n,,
sels,v,n,n,,
selui,ev,n,n,,
sema,ev,n,n,,
semaine,evs,n,y,,
semaines,evs,n,n,,
semainne,evs,n,y,,
semainnes,evs,n,n,,
semance,evs,n,y,,
semances,evs,n,n,,
sembla,vv,n,n,,
semblable,vvs,n,y,,
semblablement,vvsv,n,n,,
semblables,vvs,n,n,,
semblance,vvs,n,y,,
semblances,vvs,n,n,,
semblant,vv,n,n,,
semblanz,vv,n,n,,
semblassent,vvs,n,n,,
semblast,vv,n,n,,
semble,vs,n,y,,
semblé,vv,n,n,,
semblee,vvs,n,y,,
sembleir,vv,n,n,,
sembleis,vv,n,n,,
sembleiz,vv,n,n,,
semblence,vvs,n,y,,
semblent,vs,n,n,,
sembler,vv,n,n,,
semblera,vsv,n,n,,
sembleroit,vsv,n,n,,
semblés,vv,n,n,,
semblet,vs,n,y,,
semblez,vv,n,n,,
sembloient,vvs,n,n,,
sembloit,vv,n,n,,
semblot,vv,n,n,,
semé,ev,n,n,,
semees,evs,n,n,,
semele,evs,n,y,,
semelle,evs,n,y,,
semence,evs,n,y,,
semences,evs,n,n,,
semer,ev,n,n,,
semiramis,vvvv,n,n,,
semma,vv,n,n,,
semme,vs,n,y,,
semondrai,vvv,n,n,,
semons,ev,n,n,,
semonse,evs,n,y,,
semont,ev,n,n,,
semper,vs,n,n,,
sempiternelles,vvvvs,n,n,,
sempre,vs,n,y,,
sempres,vs,n,n,,
semundre,evs,n,y,,
sen,v,n,n,,
sen(se),s,n,n,y,
sena,vv,n,n,,
senat,ev,n,n,,
senblable,vvs,n,y,,
senblance,vvs,n,y,,
senblant,vv,n,n,,
senble,vs,n,y,,
senblent,vs,n,n,,
senc,v,n,n,,
sené,vv,n,n,,
senechal,evv,n,n,,
senechaul,vsv,n,n,,
senee,vvs,n,y,,
senefianche,esvvs,n,y,,
senefie,vvvs,n,y,,
senefié,vsv,n,n,,
senefient,esvs,n,n,,
seneit,ev,n,n,,
seneiz,ev,n,n,,
senerai,esv,n,n,,
senes,vv,n,n,,
senés,vv,n,n,,
senescal,esv,n,n,,
senescaus,esv,n,n,,
seneschal,vsv,n,n,,
seneschaus,vvv,n,n,,
seneschauz,vvv,n,n,,
senestre,evs,n,y,,
senestres,evs,n,n,,
seneuc,ev,n,n,,
senez,ev,n,n,,
senglante,vvs,n,y,,
sengle,vs,n,y,,
senglement,vsv,n,n,,
senglentes,vvs,n,n,,
sengler,vv,n,n,,
senglers,vv,n,n,,
sengnay,vv,n,n,,
senier,ev,n,n,,
seniestre,vvs,n,y,,
senior,ev,n,n,,
seniorie,vvvs,n,y,,
seniors,vv,n,n,,
senlis,vv,n,n,,
sennior,vv,n,n,,
senpr',v,n,n,,
sens,v,n,n,,
sensible,vvs,n,y,,
senssible,vvs,n,y,,
sent,v,n,n,,
sentant,vv,n,n,,
sente,vs,n,y,,
sentement,vsv,n,n,,
sentence,vvs,n,y,,
sentences,vvs,n,n,,
sentense,vvs,n,y,,
sentent,vs,n,n,,
senter,vv,n,n,,
sentés,vv,n,n,,
sentez,vv,n,n,,
senti,vv,n,n,,
sentier,vv,n,n,,
sentiers,vv,n,n,,
sentir,vv,n,n,,
sentira,vvv,n,n,,
sentirent,vvs,n,n,,
sentist,vv,n,n,,
sentiz,vv,n,n,,
sentoie,vvs,n,y,,
sentoient,vvs,n,n,,
sentoit,vv,n,n,,
sentons,vv,n,n,,
sentu,vv,n,n,,
senuec,vv,n,n,,
senz,v,n,n,,
seoient,evs,n,n,,
seoir,hv,n,n,,
seoit,hv,n,n,,
seon,v,n,n,,
seons,v,n,n,=suens,
sep,v,n,n,,
separee,evvs,n,y,,
separees,vvvs,n,n,,
separoit,vvv,n,n,,
sepmaine,vvs,n,y,,
sepmaines,evs,n,n,,
seps,v,n,n,,
sept,v,n,n,,
septembre,vvs,n,y,,
septentrion,vvdd,n,n,,
septentrionné,vvvvv,n,n,,
septieme,vvs,n,y,,
septiesme,vvs,n,y,,
septiesmes,vvs,n,n,,
septre,vs,n,y,,
septz,v,n,n,,
sepucre,evs,n,y,,
sepucres,evs,n,n,,
sepulchre,vvs,n,y,,
sepulcra,evv,n,n,Lat. borr.,
sepulcre,evs,n,y,,
sepulture,evvs,n,y,,
sepultures,vvvs,n,n,,
sequard,ev,n,n,,
sequart,ev,n,n,,
sequelle,evs,n,y,,
sequeure,evs,n,y,,
ser,v,n,n,,
sera,ev,n,n,,
serad,ev,n,n,,
serai,ev,n,n,,
serain,ev,n,n,,
serait,ev,n,n,,
seran,ev,n,n,,
seraphins,evv,n,n,,
seras,ev,n,n,,
serat,ev,n,n,,
seray,ev,n,n,,
serbadé,vvv,n,n,,
serchant,vv,n,n,,
serche,vs,n,y,,
serchierent,vvs,n,n,,
serchoit,vv,n,n,,
seré,ev,n,n,,
sereie,evs,n,y,,
sereit,ev,n,n,,
sereiz,ev,n,n,,
seremens,vsv,n,n,2syll 3jugements,
serement,vsv,n,n,,
seremenz,vsv,n,n,,
serés,ev,n,n,,
sereur,vv,n,n,,
sereurs,ev,n,n,,
serez,ev,n,n,,
serf,v,n,n,,
serfs,v,n,n,,
serfz,v,n,n,,
sergant,vv,n,n,,
serganz,vv,n,n,,
sergens,vv,n,n,,
sergent,vv,n,n,,
seri,ev,n,n,,
serie,vvs,n,y,,
seriens,vv,n,n,= serons,
series,vvs,n,n,,
seriés,err,n,n,,
seriez,err,n,n,,
seriiez,err,n,n,,
seriom,vvv,n,n,,
seris,ev,n,n,,
serjans,vv,n,n,,
serjant,vv,n,n,,
serjanz,vv,n,n,,
sermens,vv,n,n,,
serment,vv,n,n,,
sermenz,vv,n,n,,
sermon,vv,n,n,,
sermoneit,vvv,n,n,,
sermonent,vvs,n,n,,
sermoner,vvv,n,n,,
sermonerent,vvvs,n,n,,
sermonné,vvv,n,n,,
sermonner,vvv,n,n,,
sermons,vv,n,n,,
sermun,vv,n,n,,
seroie,vvs,n,y,,
seroient,evs,n,n,,
seroies,evs,n,n,,
serois,ev,n,n,,
seroit,ev,n,n,,
seroiz,ev,n,n,,
seron,ev,n,n,,
serons,ev,n,n,,
seront,ev,n,n,,
seror,ev,n,n,,
serors,ev,n,n,,
serour,ev,n,n,,
serourges,evs,n,n,,
seroye,evs,n,y,,
seroys,ev,n,n,,
seroyt,ev,n,n,,
serpens,vv,n,n,,
serpent,vv,n,n,,
serpentin,vvv,n,n,,
serpentine,vvvs,n,y,,
serpentines,vvvs,n,n,,
serpenz,vv,n,n,,
serra,vv,n,n,,
serrai,ev,n,n,,
serras,ev,n,n,,
serrat,ev,n,n,,
serre,vs,n,y,,
serree,evs,n,y,,
serreie,evs,n,y,,
serreient,evs,n,n,,
serreit,ev,n,n,,
serres,vs,n,n,,
serrez,ev,n,n,,
serriez,err,n,n,,
serroit,ev,n,n,,
serroms,ev,n,n,,
serront,ev,n,n,,
serrunt,vv,n,n,,
sers,v,n,n,,
sert,v,n,n,,
sertaignement,vvsv,n,n,,
sertain,vv,n,n,,
seruans,vv,n,n,,
seruant,ev,n,n,,
seruice,vvs,n,n,,
seruir,vv,n,n,,
seruirat,vvv,n,n,,
seruitude,vvvs,n,n,,
serunt,ev,n,n,,
serurgiene,vvvvs,n,y,,
serv,v,n,n,,
servage,vvs,n,y,,
servager,vvv,n,n,,
servaige,vvs,n,y,,
servans,vv,n,n,,
servant,vv,n,n,,
servantes,vvs,n,n,,
serve,vs,n,y,,
served,vs,n,n,,
serveit,vv,n,n,,
servent,vs,n,n,,
serventois,vvv,n,n,,
serves,vs,n,n,,
servés,vv,n,n,,
servez,vv,n,n,,
servi,vv,n,n,,
service,vvs,n,y,,
services,vvs,n,n,,
serviche,vvs,n,y,,
servid,vv,n,n,,
servie,vvs,n,y,,
serviel,vv,n,n,,
servir,vv,n,n,,
servira,vvv,n,n,,
servirai,vvv,n,n,,
servirant,vvv,n,n,,
serviray,vvv,n,n,,
servireit,vvv,n,n,,
servirent,vvs,n,n,,
servirés,vvv,n,n,,
serviroie,vvvs,n,y,,
serviroit,vvv,n,n,,
serviron,vvv,n,n,,
servirons,vvv,n,n,,
serviront,vvv,n,n,,
servis,vv,n,n,,
servisce,vvs,n,y,,
servise,vvs,n,y,,
servises,vvs,n,n,,
servisëz,vvs,n,n,,
servisses,vvs,n,n,,
servist,vv,n,n,,
servit,vv,n,n,,
serviteur,vvv,n,n,,
serviteurs,vvv,n,n,,
servitor,vvv,n,n,,
servitude,vvvs,n,y,,
servitune,vvvs,n,y,,
servitute,vvvs,n,y,,
servixe,vvs,n,y,,
servoie,vvs,n,y,,
servoient,vvs,n,n,,
servoit,vv,n,n,,
servoyent,vvs,n,n,,
servré,vv,n,n,,
servy,vv,n,n,,
serw,v,n,n,,
serz,v,n,n,,
ses,v,n,n,y,
sés,v,n,n,,
ses(se),s,n,n,y,
sesile,vvs,n,y,,
sesille,evs,n,y,,
seson,vv,n,n,,
sesons,vv,n,n,,
sessir,vv,n,n,,
sesson,ev,n,n,,
sestier,vv,n,n,,
set,v,n,n,,
setembre,evs,n,y,,
setheir,ev,n,n,,
seu,v,n,n,,
seü,hv,n,n,,
seud,hv,n,n,,
seue,vs,n,y,=poss,
seüe,hvs,n,y,,
seües,hvs,n,n,,
seuf,v,n,n,,
seuffre,vs,n,y,,
seuffrent,vs,n,n,,
seuffres,vs,n,n,,
seuisse,hvs,n,y,,
seuist,hv,n,n,,
seul,v,n,n,,
seule,vs,n,y,,
seulemant,vsv,n,n,,
seulement,vsv,n,n,,
seulent,vs,n,n,,
seulét,vv,n,n,,
seulete,vvs,n,y,,
seulette,vvs,n,y,,
seulle,vs,n,y,,
seullement,vsv,n,n,,
seulles,vs,n,n,,
seuls,v,n,n,,
seult,v,n,n,,
seulz,v,n,n,,
seumes,hvs,n,n,,
seur,v,n,n,,
seür,hv,n,n,,
seurconduit,vvv,n,n,,
seurcot,vv,n,n,,
seure,vs,n,n,above (?),
seüre,hvs,n,y,,
seuremant,hvsv,n,n,,
seüremant,hvsv,n,n,,
seurement,hvsv,n,n,,
seurent,vs,n,n,3pl pret savoir,
seurequot,vsv,n,n,,
seureté,hvsv,n,n,,
seurmonte,vvs,n,y,,
seurmonté,vvv,n,n,,
seurmonter,vvv,n,n,,
seurmontoit,vvv,n,n,,
seurnom,vv,n,n,,
seurnoms,vv,n,n,,
seurplus,vv,n,n,,
seurpris,vv,n,n,,
seurs,hv,n,n,,
seürs,hv,n,n,,
seurtance,hvvs,n,y,,
seürtance,hvvs,n,y,,
seurté,hvv,n,n,,
seurtei,hvv,n,n,,
seurvint,vv,n,n,,
seus,v,n,n,,
seusez,hvv,n,n,,
seusmes,hvs,n,n,,
seusse,hvs,n,y,,
seüssent,hvs,n,n,,
seüst,hv,n,n,,
seut,v,n,n,,
seüt,hv,n,n,,
sevals,ev,n,n,,
sevent,vs,n,n,,
severad,vsv,n,n,,
