wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
2650,390,9,",",",",VA924,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 24",PUNCT,",",9
2651,391,1,car,car,VA925,Crd,Crd,car,mix,---,C/V\,"FroissPoés, virelai 9, v. 25",CCONJ,car,10
2652,391,2,",",",",VA925,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 25",PUNCT,",",9
2653,391,3,quele,quele,VA925,QIs,QIs,quel,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 9, v. 25",DET,quel,10
2654,391,4,part,part,VA925,N,N,,mix,---,C/V\,"FroissPoés, virelai 9, v. 25",NOUN,part,3
2655,391,5,que,que,VA925,Qux,Qux,que,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 25",PRON,que,10
2656,391,6,je,je,VA925,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 25",PRON,je,10
2657,391,7,voie,voie,VA925,Vfin,Vfin,voir,mix,---,'C/V\./(e)\,"FroissPoés, virelai 9, v. 25",VERB,voir,10
2658,391,8,",",",",VA925,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 25",PUNCT,",",9
2659,392,1,tant,tant,VA926,QIs,QIs,tant,mix,---,C/V\,"FroissPoés, virelai 9, v. 26",ADV,tant,10
2660,392,2,l',l',VA926,Prn,Prn$$,le,mix,---,C/\,"FroissPoés, virelai 9, v. 26",PRON,le,10
2661,392,3,aim,aim,VA926,Vfin,Vfin,aimer,mix,---,/V\,"FroissPoés, virelai 9, v. 26",VERB,aimer,10
2662,392,4,ardanment,ardanment,VA926,Adv,Adv,,mix,---,/V\.C/V\.'C/V\,"FroissPoés, virelai 9, v. 26",ADV,ardemment,9
2663,393,1,(,(,VA927,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 27",PUNCT,(,9
2664,393,2,il,il,VA927,Prn,Prn$,il,mix,---,/V\,"FroissPoés, virelai 9, v. 27",PRON,il,10
2665,393,3,m',m',VA927,Prn,Prn$$,me,mix,---,C/\,"FroissPoés, virelai 9, v. 27",PRON,me,10
2666,393,4,est,est,VA927,Vfin,Vfin,être,mix,---,/V\,"FroissPoés, virelai 9, v. 27",VERB,être,10
2667,393,5,avis,avis,VA927,N,N,,mix,---,/V\.'C/V\,"FroissPoés, virelai 9, v. 27",NOUN,avis,8
2668,393,6,vraiement,vraiement,VA927,Adv,Adv,,mix,---,C/V\.C/(V)\.'/V\,"FroissPoés, virelai 9, v. 27",ADV,vraiment,9
2669,393,7,),),VA927,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 27",PUNCT,),9
2670,394,1,que,que,VA928,Sub,Sub,que,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 28",SCONJ,que,10
2671,394,2,toutdis,toutdis,VA928,Adv,Adv,toudis,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 28",ADV,toudis,10
2672,394,3,le,le,VA928,Prn,Prn$$,le,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 28",PRON,le,10
2673,394,4,voie,voie,VA928,Vfin,Vfin,voir,mix,---,'C/V\./(e)\,"FroissPoés, virelai 9, v. 28",VERB,voir,10
2674,394,5,.,.,VA928,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 28",PUNCT,.,9
2675,395,1,moult,moult,VA929,QIs,QIs,moult,mix,---,C/V\,"FroissPoés, virelai 9, v. 29",ADV,moult,10
2676,395,2,m',m',VA929,Prn,Prn$$,me,mix,---,C/\,"FroissPoés, virelai 9, v. 29",PRON,me,10
2677,395,3,est,est,VA929,Vfin,Vfin,être,mix,---,/V\,"FroissPoés, virelai 9, v. 29",VERB,être,10
2678,395,4,tart,tart,VA929,Adv,Adv,tard,mix,---,C/V\,"FroissPoés, virelai 9, v. 29",ADV,tard,10
2679,395,5,que,que,VA929,Sub,Sub,que,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 29",SCONJ,que,10
2680,395,6,je,je,VA929,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 29",PRON,je,10
2681,395,7,revoie,revoie,VA929,Vfin,Vfin,revoir,mix,---,C/V\.'C/V\./(e)\,"FroissPoés, virelai 9, v. 29",VERB,revoir,10
2682,395,8,.,.,VA929,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 29",PUNCT,.,9
2683,396,1,or,or,VA930,Adv,Adv,or,mix,---,/V\,"FroissPoés, virelai 9, v. 30",ADV,or,10
2684,396,2,sont,sont,VA930,Vfin,Vfin,être,mix,---,C/V\,"FroissPoés, virelai 9, v. 30",VERB,être,10
2685,396,3,grief,grief,VA930,Adj,Adj,,mix,---,C/V\,"FroissPoés, virelai 9, v. 30",ADJ,grief,8
2686,396,4,plour,plour,VA930,N,N,,mix,---,C/V\,"FroissPoés, virelai 9, v. 30",NOUN,pleur,8
2687,396,5,et,et,VA930,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 9, v. 30",CCONJ,et,10
2688,396,6,grant,grant,VA930,Adj,Adj,grand,mix,---,C/V\,"FroissPoés, virelai 9, v. 30",ADJ,grand,10
2689,396,7,cri,cri,VA930,N,N,,mix,---,C/V\,"FroissPoés, virelai 9, v. 30",NOUN,cri,8
2690,396,8,",",",",VA930,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 30",PUNCT,",",9
2691,397,1,regret,regret,VA931,N,N,,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 31",NOUN,regret,8
2692,397,2,",",",",VA931,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 31",PUNCT,",",9
2693,397,3,anoi,anoi,VA931,N,N,,mix,---,/V\.'C/V\,"FroissPoés, virelai 9, v. 31",NOUN,anoi,3
2694,397,4,et,et,VA931,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 9, v. 31",CCONJ,et,10
2695,397,5,soussi,soussi,VA931,N,N,,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 31",NOUN,souci,5
2696,397,6,",",",",VA931,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 31",PUNCT,",",9
2697,398,1,en,en,VA932,Pre,Pre,en,mix,---,/V\,"FroissPoés, virelai 9, v. 32",ADP,en,10
2698,398,2,moi,moi,VA932,Prn,Prn,moi,mix,---,C/V\,"FroissPoés, virelai 9, v. 32",PRON,moi,10
2699,398,3,nuit,nuit,VA932,N,N,,mix,---,C/V\,"FroissPoés, virelai 9, v. 32",NOUN,nuit,8
2700,398,4,et,et,VA932,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 9, v. 32",CCONJ,et,10
2701,398,5,jour,jour,VA932,N,N,,mix,---,C/V\,"FroissPoés, virelai 9, v. 32",NOUN,jour,8
2702,398,6,",",",",VA932,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 32",PUNCT,",",9
2703,399,1,car,car,VA933,Crd,Crd,car,mix,---,C/V\,"FroissPoés, virelai 9, v. 33",CCONJ,car,10
2704,399,2,sus,sus,VA933,PrA,PrA,sus,mix,---,C/V\,"FroissPoés, virelai 9, v. 33",ADP,sus,10
2705,399,3,l',l',VA933,Det,Det,le,mix,---,C/\,"FroissPoés, virelai 9, v. 33",DET,le,10
2706,399,4,espoir,espoir,VA933,N,N,,mix,---,/V\.'C/V\,"FroissPoés, virelai 9, v. 33",NOUN,espoir,8
2707,399,5,de,de,VA933,Pre,Pre,de,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 33",ADP,de,10
2708,399,6,merci,merci,VA933,N,N,,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 33",NOUN,merci,8
2709,400,1,de,de,VA934,Pre,Pre,de,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 34",ADP,de,10
2710,400,2,li,li,VA934,Prn,Prn,li,mix,---,C/V\,"FroissPoés, virelai 9, v. 34",PRON,li,10
2711,400,3,au,au,VA934,Pre+Det,Pre+Det,à.le,mix,---,/V\,"FroissPoés, virelai 9, v. 34",ADP.DET,à.le,10
2712,400,4,partir,partir,VA934,Vinf,Vinf,partir,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 34",VERB,partir,10
2713,400,5,parti,parti,VA934,Vfin,Vfin,partir,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 34",VERB,partir,10
2714,401,1,et,et,VA935,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 9, v. 35",CCONJ,et,10
2715,401,2,par,par,VA935,Pre,Pre,par,mix,---,C/V\,"FroissPoés, virelai 9, v. 35",ADP,par,10
2716,401,3,bonne,bonne,VA935,Adj,Adj,bon,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 9, v. 35",ADJ,bon,10
2717,401,4,amour,amour,VA935,N,N,,mix,---,/V\.'C/V\,"FroissPoés, virelai 9, v. 35",NOUN,amour,8
2718,401,5,;,;,VA935,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 35",PUNCT,;,3
2719,402,1,dont,dont,VA936,Adv,Adv,donc,mix,---,C/V\,"FroissPoés, virelai 9, v. 36",ADV,donc,10
2720,402,2,s',s',VA936,Sub,Sub,si3,mix,---,C/\,"FroissPoés, virelai 9, v. 36",SCONJ,si,10
2721,402,3,a,a,VA936,Pre,Pre,à,mix,---,/V\,"FroissPoés, virelai 9, v. 36",ADP,à,10
2722,402,4,li,li,VA936,Prn,Prn,li,mix,---,C/V\,"FroissPoés, virelai 9, v. 36",PRON,li,10
2723,402,5,parler,parler,VA936,Vinf,Vinf,parler,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 36",VERB,parler,10
2724,402,6,pooie,pooie,VA936,Vfin,Vfin,pouvoir,mix,---,C/V\.'C/V\./(e)\,"FroissPoés, virelai 9, v. 36",VERB,pouvoir,10
2725,402,7,",",",",VA936,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 36",PUNCT,",",9
2726,403,1,au,au,VA937,Pre+Det,Pre+Det,à.le,mix,---,/V\,"FroissPoés, virelai 9, v. 37",ADP.DET,à.le,10
2727,403,2,mains,mains,VA937,Adv,Adv,moins,mix,---,C/V\,"FroissPoés, virelai 9, v. 37",ADV,moins,10
2728,403,3,je,je,VA937,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 37",PRON,je,10
2729,403,4,li,li,VA937,Prn,Prn$$,le,mix,---,C/V\,"FroissPoés, virelai 9, v. 37",PRON,le,10
2730,403,5,monsteroie,monsteroie,VA937,Vfin,Vfin,montrer,mix,---,C/V\.C/e\.'C/V\./(e)\,"FroissPoés, virelai 9, v. 37",VERB,montrer,10
2731,404,1,ce,ce,VA938,Prn,Prn,ce,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 38",PRON,ce,10
2732,404,2,que,que,VA938,Qux,Qux,que,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 38",PRON,que,10
2733,404,3,mon,mon,VA938,Det,Det,mon,mix,---,C/V\,"FroissPoés, virelai 9, v. 38",DET,mon,10
2734,404,4,coer,coer,VA938,N,N,,mix,---,C/V\,"FroissPoés, virelai 9, v. 38",NOUN,coeur,8
2735,404,5,sent,sent,VA938,Vfin,Vfin,sentir,mix,---,C/V\,"FroissPoés, virelai 9, v. 38",VERB,sentir,10
2736,404,6,;,;,VA938,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 38",PUNCT,;,3
2737,405,1,més,més,VA939,Crd,Crd,mais,mix,---,C/V\,"FroissPoés, virelai 9, v. 39",CCONJ,mais,10
2738,405,2,bien,bien,VA939,Adv,Adv,bien,mix,---,C/V\,"FroissPoés, virelai 9, v. 39",ADV,bien,10
2739,405,3,voi,voi,VA939,Vfin,Vfin,voir,mix,---,C/V\,"FroissPoés, virelai 9, v. 39",VERB,voir,10
2740,405,4,",",",",VA939,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 39",PUNCT,",",9
2741,405,5,tant,tant,VA939,QIs,QIs,tant,mix,---,C/V\,"FroissPoés, virelai 9, v. 39",ADV,tant,10
2742,405,6,qu',qu',VA939,Sub,Sub,que,mix,---,C/\,"FroissPoés, virelai 9, v. 39",SCONJ,que,10
2743,405,7,en,en,VA939,Pre,Pre,en,mix,---,/V\,"FroissPoés, virelai 9, v. 39",ADP,en,10
2744,405,8,present,present,VA939,N,N,,mix,---,C/V\.'C/V\,"FroissPoés, virelai 9, v. 39",NOUN,présent,8
2745,405,9,",",",",VA939,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 39",PUNCT,",",9
2746,406,1,nuls,nuls,VA940,QIs,QIs,nul,mix,---,C/V\,"FroissPoés, virelai 9, v. 40",PRON,nul,10
2747,406,2,ne,ne,VA940,Neg,Neg,ne,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 40",ADV,ne,10
2748,406,3,m',m',VA940,Prn,Prn$$,me,mix,---,C/\,"FroissPoés, virelai 9, v. 40",PRON,me,10
2749,406,4,i,i,VA940,Prn,Prn$$,y,mix,---,/V\,"FroissPoés, virelai 9, v. 40",PRON,y,10
2750,406,5,renvoie,renvoie,VA940,Vfin,Vfin,renvoyer,mix,---,C/V\.'C/V\./(e)\,"FroissPoés, virelai 9, v. 40",VERB,renvoyer,10
2751,406,6,.,.,VA940,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 40",PUNCT,.,9
2752,407,1,moult,moult,VA941,QIs,QIs,moult,mix,---,C/V\,"FroissPoés, virelai 9, v. 41",ADV,moult,10
2753,407,2,m',m',VA941,Prn,Prn$$,me,mix,---,C/\,"FroissPoés, virelai 9, v. 41",PRON,me,10
2754,407,3,est,est,VA941,Vfin,Vfin,être,mix,---,/V\,"FroissPoés, virelai 9, v. 41",VERB,être,10
2755,407,4,tart,tart,VA941,Adv,Adv,tard,mix,---,C/V\,"FroissPoés, virelai 9, v. 41",ADV,tard,10
2756,407,5,que,que,VA941,Sub,Sub,que,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 41",SCONJ,que,10
2757,407,6,je,je,VA941,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 9, v. 41",PRON,je,10
2758,407,7,revoie,revoie,VA941,Vfin,Vfin,revoir,mix,---,C/V\.'C/V\./(e)\,"FroissPoés, virelai 9, v. 41",VERB,revoir,10
2759,407,8,.,.,VA941,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 9, v. 41",PUNCT,.,9
2760,408,1,se,se,VA1201,Sub,Sub,si3,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 1",SCONJ,si,10
2761,408,2,je,je,VA1201,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 1",PRON,je,10
2762,408,3,sui,sui,VA1201,Vfin,Vfin,être,mix,---,C/V\,"FroissPoés, virelai 12, v. 1",VERB,être,10
2763,408,4,gais,gais,VA1201,Adj,Adj,,mix,---,C/V\,"FroissPoés, virelai 12, v. 1",ADJ,gai,8
2764,408,5,et,et,VA1201,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 12, v. 1",CCONJ,et,10
2765,408,6,joieus,joieus,VA1201,Adj,Adj,,mix,---,C/V\.'C/V\,"FroissPoés, virelai 12, v. 1",ADJ,joyeux,9
2766,409,1,et,et,VA1202,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 12, v. 2",CCONJ,et,10
2767,409,2,envoisiés,envoisiés,VA1202,Vpp,Vpp,envoiser,mix,---,/V\.C/V\.'C/V\,"FroissPoés, virelai 12, v. 2",VERB,envoiser,10
2768,409,3,",",",",VA1202,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 2",PUNCT,",",9
2769,410,1,je,je,VA1203,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 3",PRON,je,10
2770,410,2,vous,vous,VA1203,Prn,Prn$$,vous,mix,---,C/V\,"FroissPoés, virelai 12, v. 3",PRON,vous,10
2771,410,3,pri,pri,VA1203,Vfin,Vfin,prier,mix,---,C/V\,"FroissPoés, virelai 12, v. 3",VERB,prier,10
2772,410,4,",",",",VA1203,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 3",PUNCT,",",9
2773,410,5,or,or,VA1203,Adv,Adv,or,mix,---,/V\,"FroissPoés, virelai 12, v. 3",ADV,or,10
2774,410,6,assaiiés,assaiiés,VA1203,Vfin,Vfin,essayer,mix,---,/V\.C/V\.'C/V\,"FroissPoés, virelai 12, v. 3",VERB,essayer,10
2775,411,1,les,les,VA1204,Det,Det,le,mix,---,C/V\,"FroissPoés, virelai 12, v. 4",DET,le,10
2776,411,2,envieus,envieus,VA1204,Adj,Adj,,mix,---,/V\.C/{V}\.'/V\,"FroissPoés, virelai 12, v. 4",ADJ,envieux,9
2777,411,3,.,.,VA1204,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 4",PUNCT,.,9
2778,412,1,dittes,dittes,VA1205,Vfin,Vfin,dire,mix,---,'C/V\.C/e\,"FroissPoés, virelai 12, v. 5",VERB,dire,10
2779,412,2,leur,leur,VA1205,Prn,Prn%,leur,mix,---,C/V\,"FroissPoés, virelai 12, v. 5",PRON,leur,10
2780,412,3,que,que,VA1205,Sub,Sub,que,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 5",SCONJ,que,10
2781,412,4,c',c',VA1205,Prn,Prn$,ce,mix,---,C/\,"FroissPoés, virelai 12, v. 5",PRON,ce,10
2782,412,5,est,est,VA1205,Vfin,Vfin,être,mix,---,/V\,"FroissPoés, virelai 12, v. 5",VERB,être,10
2783,412,6,pour,pour,VA1205,Pre,Pre,pour,mix,---,C/V\,"FroissPoés, virelai 12, v. 5",ADP,pour,10
2784,412,7,euls,euls,VA1205,Prn,Prn,eux,mix,---,/V\,"FroissPoés, virelai 12, v. 5",PRON,eux,10
2785,413,1,que,que,VA1206,Sub,Sub,que,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 6",SCONJ,que,10
2786,413,2,je,je,VA1206,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 6",PRON,je,10
2787,413,3,sui,sui,VA1206,Vfin,Vfin,être,mix,---,C/V\,"FroissPoés, virelai 12, v. 6",VERB,être,10
2788,413,4,liés,liés,VA1206,Adj,Adj,lié,mix,---,C/V\,"FroissPoés, virelai 12, v. 6",ADJ,lié,10
2789,413,5,.,.,VA1206,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 6",PUNCT,.,9
2790,414,1,si,si,VA1207,Adv,Adv,si,mix,---,C/V\,"FroissPoés, virelai 12, v. 7",ADV,si,10
2791,414,2,les,les,VA1207,Prn,Prn$$,le,mix,---,C/V\,"FroissPoés, virelai 12, v. 7",PRON,le,10
2792,414,3,ferés,ferés,VA1207,Vfin,Vfin,faire,mix,---,C/V\.'C/V\,"FroissPoés, virelai 12, v. 7",VERB,faire,10
2793,414,4,tout,tout,VA1207,QIs,QIs,tout,mix,---,C/V\,"FroissPoés, virelai 12, v. 7",ADV,tout,10
2794,414,5,quoi,quoi,VA1207,Qux,Qux,que,mix,---,C/V\,"FroissPoés, virelai 12, v. 7",ADJ,que,10
2795,414,6,taire,taire,VA1207,Vinf,Vinf,taire,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 12, v. 7",VERB,taire,10
2796,414,7,",",",",VA1207,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 7",PUNCT,",",9
2797,415,1,ou,ou,VA1208,Crd,Crd,ou,mix,---,/V\,"FroissPoés, virelai 12, v. 8",CCONJ,ou,10
2798,415,2,plus,plus,VA1208,Adv,Adv,plus,mix,---,C/V\,"FroissPoés, virelai 12, v. 8",ADV,plus,10
2799,415,3,haut,haut,VA1208,Adj,Adj,haut,mix,---,C/V\,"FroissPoés, virelai 12, v. 8",ADJ,haut,10
2800,415,4,criier,criier,VA1208,Vinf,Vinf,crier,mix,---,C/V\.'C/V\,"FroissPoés, virelai 12, v. 8",VERB,crier,10
2801,415,5,et,et,VA1208,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 12, v. 8",CCONJ,et,10
2802,415,6,braire,braire,VA1208,Vinf,Vinf,braire,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 12, v. 8",VERB,braire,10
2803,416,1,qu',qu',VA1209,Sub,Sub,que,mix,---,C/\,"FroissPoés, virelai 12, v. 9",SCONJ,que,10
2804,416,2,il,il,VA1209,Prn,Prn$,il,mix,---,/V\,"FroissPoés, virelai 12, v. 9",PRON,il,10
2805,416,3,ne,ne,VA1209,Neg,Neg,ne,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 9",ADV,ne,10
2806,416,4,font,font,VA1209,Vfin,Vfin,faire,mix,---,C/V\,"FroissPoés, virelai 12, v. 9",VERB,faire,10
2807,416,5,presentement,presentement,VA1209,Adv,Adv,,mix,---,C/V\.C/V\.C/e\.'C/V\,"FroissPoés, virelai 12, v. 9",ADV,présentement,8
2808,416,6,.,.,VA1209,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 9",PUNCT,.,9
2809,417,1,envieus,envieus,VA1210,Adj,Adj,,mix,---,/V\.C/{V}\.'/V\,"FroissPoés, virelai 12, v. 10",ADJ,envieux,9
2810,417,2,en,en,VA1210,Pre,Pre,en,mix,---,/V\,"FroissPoés, virelai 12, v. 10",ADP,en,10
2811,417,3,son,son,VA1210,Det,Det,son,mix,---,C/V\,"FroissPoés, virelai 12, v. 10",DET,son,10
2812,417,4,afaire,afaire,VA1210,N,N,,mix,---,/V\.'C/V\.C/(e)\,"FroissPoés, virelai 12, v. 10",NOUN,affaire,8
2813,418,1,ne,ne,VA1211,Neg,Neg,ne,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 11",ADV,ne,10
2814,418,2,scet,scet,VA1211,Vfin,Vfin,savoir,mix,---,C/V\,"FroissPoés, virelai 12, v. 11",VERB,savoir,10
2815,418,3,ne,ne,VA1211,Crd,Crd,ne2,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 11",CCONJ,ne,10
2816,418,4,dire,dire,VA1211,Vinf,Vinf,dire,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 12, v. 11",VERB,dire,10
2817,418,5,ne,ne,VA1211,Crd,Crd,ne2,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 11",CCONJ,ne,10
2818,418,6,faire,faire,VA1211,Vinf,Vinf,faire,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 12, v. 11",VERB,faire,10
2819,419,1,nulle,nulle,VA1212,QIs,QIs,nul,mix,---,'C/V\.C/(e)\,"FroissPoés, virelai 12, v. 12",DET,nul,10
2820,419,2,riens,riens,VA1212,N,N,rien,mix,---,C/V\,"FroissPoés, virelai 12, v. 12",NOUN,rien,10
2821,419,3,d',d',VA1212,Pre,Pre,de,mix,---,C/\,"FroissPoés, virelai 12, v. 12",ADP,de,10
2822,419,4,esbatement,esbatement,VA1212,N,N,,mix,---,/V\.C/V\.C/e\.'C/V\,"FroissPoés, virelai 12, v. 12",NOUN,ébattement,8
2823,419,5,",",",",VA1212,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 12",PUNCT,",",9
2824,420,1,mais,mais,VA1213,Crd,Crd,mais,mix,---,C/V\,"FroissPoés, virelai 12, v. 13",CCONJ,mais,10
2825,420,2,est,est,VA1213,Vfin,Vfin,être,mix,---,/V\,"FroissPoés, virelai 12, v. 13",VERB,être,10
2826,420,3,merancolieus,merancolieus,VA1213,Adj,Adj,,mix,---,C/V\.C/V\.C/V\.C/V\.'C/V\,"FroissPoés, virelai 12, v. 13",ADJ,mélancolieux,9
2827,421,1,et,et,VA1214,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 12, v. 14",CCONJ,et,10
2828,421,2,courouchiés,courouchiés,VA1214,Vpp,Vpp,courroucer,mix,---,C/V\.C/V\.'C/V\,"FroissPoés, virelai 12, v. 14",VERB,courroucer,10
2829,422,1,dou,dou,VA1215,Pre+Det,Pre+Det,de.le,mix,---,C/V\,"FroissPoés, virelai 12, v. 15",ADP.DET,de.le,10
2830,422,2,bien,bien,VA1215,N,N,bien,mix,---,C/V\,"FroissPoés, virelai 12, v. 15",NOUN,bien,10
2831,422,3,d',d',VA1215,Pre,Pre,de,mix,---,C/\,"FroissPoés, virelai 12, v. 15",ADP,de,10
2832,422,4,autrui,autrui,VA1215,Adj,Adj,autrui,mix,---,/V\.'C/V\,"FroissPoés, virelai 12, v. 15",ADJ,autrui,10
2833,422,5,.,.,VA1215,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 15",PUNCT,.,9
2834,422,6,or,or,VA1215,Adv,Adv,or,mix,---,/V\,"FroissPoés, virelai 12, v. 15",ADV,or,10
2835,422,7,laissiés,laissiés,VA1215,Vfin,Vfin,laisser,mix,---,C/V\.'C/V\,"FroissPoés, virelai 12, v. 15",VERB,laisser,10
2836,423,1,les,les,VA1216,Det,Det,le,mix,---,C/V\,"FroissPoés, virelai 12, v. 16",DET,le,10
2837,423,2,dolereus,dolereus,VA1216,Adj,Adj,,mix,---,C/V\.C/e\.'C/V\,"FroissPoés, virelai 12, v. 16",ADJ,douloureux,9
2838,423,3,",",",",VA1216,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 16",PUNCT,",",9
2839,424,1,car,car,VA1217,Crd,Crd,car,mix,---,C/V\,"FroissPoés, virelai 12, v. 17",CCONJ,car,10
2840,424,2,point,point,VA1217,Neg,Neg,point,mix,---,C/V\,"FroissPoés, virelai 12, v. 17",ADV,point,10
2841,424,3,ne,ne,VA1217,Neg,Neg,ne,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 17",ADV,ne,10
2842,424,4,voel,voel,VA1217,Vfin,Vfin,vouloir,mix,---,C/V\,"FroissPoés, virelai 12, v. 17",VERB,vouloir,10
2843,424,5,de,de,VA1217,Pre,Pre,de,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 17",ADP,de,10
2844,424,6,tels,tels,VA1217,Adj,Adj,tel,mix,---,C/V\,"FroissPoés, virelai 12, v. 17",ADJ,tel,10
2845,424,7,neus,neus,VA1217,N,N,,mix,---,C/V\,"FroissPoés, virelai 12, v. 17",NOUN,noif,3
2846,425,1,estre,estre,VA1218,Vinf,Vinf,être,mix,---,'/V\.C/(e)\,"FroissPoés, virelai 12, v. 18",VERB,être,10
2847,425,2,loiiés,loiiés,VA1218,Vpp,Vpp,lier,mix,---,C/V\.'C/V\,"FroissPoés, virelai 12, v. 18",VERB,lier,10
2848,425,3,.,.,VA1218,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 18",PUNCT,.,9
2849,426,1,se,se,VA1219,Sub,Sub,si3,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 19",SCONJ,si,10
2850,426,2,je,je,VA1219,Prn,Prn$,je,mix,---,C/(e)\,"FroissPoés, virelai 12, v. 19",PRON,je,10
2851,426,3,sui,sui,VA1219,Vfin,Vfin,être,mix,---,C/V\,"FroissPoés, virelai 12, v. 19",VERB,être,10
2852,426,4,gais,gais,VA1219,Adj,Adj,,mix,---,C/V\,"FroissPoés, virelai 12, v. 19",ADJ,gai,8
2853,426,5,et,et,VA1219,Crd,Crd,et,mix,---,/V\,"FroissPoés, virelai 12, v. 19",CCONJ,et,10
2854,426,6,joieus,joieus,VA1219,Adj,Adj,,mix,---,C/V\.'C/V\,"FroissPoés, virelai 12, v. 19",ADJ,joyeux,9
2855,426,7,.,.,VA1219,Pnc,Pnc,,mix,---,,"FroissPoés, virelai 12, v. 19",PUNCT,.,9
