wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
1834,211,7,osberc,osberc,1227,N,N,,/V\.'C/V\,"Rol, v. 1227",NOUN,haubert,9
1835,211,8,li,li,1227,Prn,Prn$$,le,C/V\,"Rol, v. 1227",PRON,le,10
1836,211,9,derumpt,derumpt,1227,Vfin,Vfin,dérompre,C/V\.'C/V\,"Rol, v. 1227",VERB,dérompre,10
1837,211,10,",",",",1227,Pnc,Pnc,,,"Rol, v. 1227",PUNCT,",",9
1838,212,1,el,el,1228,Pre+Det,Pre+Det,en.le,/V\,"Rol, v. 1228",ADP.DET,en.le,10
1839,212,2,cors,cors,1228,N,N,,C/V\,"Rol, v. 1228",NOUN,corps,3
1840,212,3,li,li,1228,Prn,Prn$$,le,C/V\,"Rol, v. 1228",PRON,le,10
1841,212,4,met,met,1228,Vfin,Vfin,mettre,C/V\,"Rol, v. 1228",VERB,mettre,10
1842,212,5,les,les,1228,Det,Det,le,C/V\,"Rol, v. 1228",DET,le,10
1843,212,6,pans,pans,1228,N,N,,C/V\,"Rol, v. 1228",NOUN,pan,3
1844,212,7,del,del,1228,Pre+Det,Pre+Det,de.le,C/V\,"Rol, v. 1228",ADP.DET,de.le,10
1845,212,8,gunfanun,gunfanun,1228,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1228",NOUN,gonfalon,8
1846,212,9,",",",",1228,Pnc,Pnc,,,"Rol, v. 1228",PUNCT,",",9
1847,213,1,pleine,pleine,1229,Adj,Adj,plein,'C/V\.C/(e)\,"Rol, v. 1229",ADJ,plein,10
1848,213,2,sa,sa,1229,Det,Det,son,C/V\,"Rol, v. 1229",DET,son,10
1849,213,3,hanste,hanste,1229,N,N,,'C/V\.C/(e)\,"Rol, v. 1229",NOUN,hanste,8
1850,213,4,l',l',1229,Prn,Prn$$,le,C/\,"Rol, v. 1229",PRON,le,10
1851,213,5,abat,abat,1229,Vfin,Vfin,abattre,/V\.'C/V\,"Rol, v. 1229",VERB,abattre,10
1852,213,6,mort,mort,1229,Vpp,Vpp,mourir,C/V\,"Rol, v. 1229",VERB,mourir,10
1853,213,7,des,des,1229,Pre+Det,Pre+Det,de.le,C/V\,"Rol, v. 1229",ADP.DET,de.le,10
1854,213,8,arçuns,arçuns,1229,N,N,,/V\.'C/V\,"Rol, v. 1229",NOUN,arçon,9
1855,213,9,.,.,1229,Pnc,Pnc,,,"Rol, v. 1229",PUNCT,.,9
1856,214,1,guardet,guardet,1230,Vfin,Vfin,garder,'C/V\.C/(e)\,"Rol, v. 1230",VERB,garder,10
1857,214,2,a,a,1230,Pre,Pre,à,/V\,"Rol, v. 1230",ADP,à,10
1858,214,3,tere,tere,1230,N,N,,'C/V\.C/(e)\,"Rol, v. 1230",NOUN,terre,8
1859,214,4,",",",",1230,Pnc,Pnc,,,"Rol, v. 1230",PUNCT,",",9
1860,214,5,veit,veit,1230,Vfin,Vfin,voir,C/V\,"Rol, v. 1230",VERB,voir,10
1861,214,6,gesir,gesir,1230,Vinf,Vinf,gésir,C/V\.'C/V\,"Rol, v. 1230",VERB,gésir,10
1862,214,7,le,le,1230,Det,Det,le,C/(e)\,"Rol, v. 1230",DET,le,10
1863,214,8,glutun,glutun,1230,N,N,,C/V\.'C/V\,"Rol, v. 1230",NOUN,glouton,3
1864,214,9,",",",",1230,Pnc,Pnc,,,"Rol, v. 1230",PUNCT,",",9
1865,215,1,si,si,1231,Adv,Adv,si,C/V\,"Rol, v. 1231",ADV,si,10
1866,215,2,li,li,1231,Prn,Prn$$,le,C/V\,"Rol, v. 1231",PRON,le,10
1867,215,3,ad,ad,1231,Vfin,Vfin,avoir,/V\,"Rol, v. 1231",VERB,avoir,10
1868,215,4,dit,dit,1231,Vpp,Vpp,dire,C/V\,"Rol, v. 1231",VERB,dire,10
1869,215,5,par,par,1231,Pre,Pre,par,C/V\,"Rol, v. 1231",ADP,par,10
1870,215,6,mult,mult,1231,QIs,QIs,moult,C/V\,"Rol, v. 1231",ADV,moult,10
1871,215,7,fiere,fiere,1231,Adj,Adj,fier,'C/V\.C/(e)\,"Rol, v. 1231",ADJ,fier,10
1872,215,8,raison,raison,1231,N,N,,C/V\.'C/V\,"Rol, v. 1231",NOUN,raison,8
1873,215,9,:,:,1231,Pnc,Pnc,,,"Rol, v. 1231",PUNCT,:,9
1874,216,1,"""","""",1232,Pnc,Pnc,,,"Rol, v. 1232",PUNCT,"""",9
1875,216,2,de,de,1232,Pre,Pre,de,C/(e)\,"Rol, v. 1232",ADP,de,10
1876,216,3,voz,voz,1232,Det,Det,votre,C/V\,"Rol, v. 1232",DET,votre,10
1877,216,4,manaces,manaces,1232,N,N,,C/V\.'C/V\.C/e\,"Rol, v. 1232",NOUN,menace,8
1878,216,5,",",",",1232,Pnc,Pnc,,,"Rol, v. 1232",PUNCT,",",9
1879,216,6,culvert,culvert,1232,N,N,,C/V\.'C/V\,"Rol, v. 1232",NOUN,culvert,8
1880,216,7,",",",",1232,Pnc,Pnc,,,"Rol, v. 1232",PUNCT,",",9
1881,216,8,jo,jo,1232,Prn,Prn$,je,C/V\,"Rol, v. 1232",PRON,je,10
1882,216,9,n',n',1232,Neg,Neg$$,ne,C/\,"Rol, v. 1232",ADV,ne,10
1883,216,10,ai,ai,1232,Vfin,Vfin,avoir,/V\,"Rol, v. 1232",VERB,avoir,10
1884,216,11,essoign,essoign,1232,N,N,,/V\.'C/V\,"Rol, v. 1232",NOUN,essoing,9
1885,216,12,.,.,1232,Pnc,Pnc,,,"Rol, v. 1232",PUNCT,.,9
1886,217,1,ferez,ferez,1233,Vfin,Vfin,férir,C/V\.'C/V\,"Rol, v. 1233",VERB,férir,10
1887,217,2,i,i,1233,Prn,Prn%,y,/V\,"Rol, v. 1233",PRON,y,10
1888,217,3,",",",",1233,Pnc,Pnc,,,"Rol, v. 1233",PUNCT,",",9
1889,217,4,francs,francs,1233,Adj,Adj,franc2,C/V\,"Rol, v. 1233",ADJ,franc,10
1890,217,5,",",",",1233,Pnc,Pnc,,,"Rol, v. 1233",PUNCT,",",9
1891,217,6,kar,kar,1233,Crd,Crd,car,C/V\,"Rol, v. 1233",CCONJ,car,10
1892,217,7,tres,tres,1233,PrA,PrA,très,C/V\,"Rol, v. 1233",ADV,très,10
1893,217,8,ben,ben,1233,Adv,Adv,bien,C/V\,"Rol, v. 1233",ADV,bien,10
1894,217,9,les,les,1233,Prn,Prn$$,le,C/V\,"Rol, v. 1233",PRON,le,10
1895,217,10,veintrum,veintrum,1233,Vfin,Vfin,vaincre,C/V\.'C/V\,"Rol, v. 1233",VERB,vaincre,10
1896,217,11,!,!,1233,Pnc,Pnc,,,"Rol, v. 1233",PUNCT,!,9
1897,217,12,"""","""",1233,Pnc,Pnc,,,"Rol, v. 1233",PUNCT,"""",9
1898,218,1,munjoie,munjoie,1234,Exc,Exc,,C/V\.'C/V\./(e)\,"Rol, v. 1234",INTJ,montjoie,9
1899,218,2,escriet,escriet,1234,Vfin,Vfin,écrier,/V\.'C/V\./(e)\,"Rol, v. 1234",VERB,écrier,10
1900,218,3,",",",",1234,Pnc,Pnc,,,"Rol, v. 1234",PUNCT,",",9
1901,218,4,ço,ço,1234,Prn,Prn,ce,C/V\,"Rol, v. 1234",PRON,ce,10
1902,218,5,est,est,1234,Vfin,Vfin,être,/V\,"Rol, v. 1234",VERB,être,10
1903,218,6,l',l',1234,Det,Det,le,C/\,"Rol, v. 1234",DET,le,10
1904,218,7,enseigne,enseigne,1234,N,N,,/V\.'C/V\.C/(e)\,"Rol, v. 1234",NOUN,enseigne,8
1905,218,8,carlun,carlun,1234,N,N,,C/V\.'C/V\,"Rol, v. 1234",NOUN,Charles,2
1906,218,9,.,.,1234,Pnc,Pnc,,,"Rol, v. 1234",PUNCT,.,9
1907,218,10,aoi,aoi,1234,Exc,Exc,,,"Rol, v. 1234",INTJ,aoi,8
1908,218,11,.,.,1234,Pnc,Pnc,,,"Rol, v. 1234",PUNCT,.,9
1909,219,1,uns,uns,1235,QIs,QIs,un,/V\,"Rol, v. 1235",DET,un,10
1910,219,2,reis,reis,1235,N,N,,C/V\,"Rol, v. 1235",NOUN,roi,3
1911,219,3,i,i,1235,Prn,Prn$$,y,/V\,"Rol, v. 1235",PRON,y,10
1912,219,4,est,est,1235,Vfin,Vfin,être,/V\,"Rol, v. 1235",VERB,être,10
1913,219,5,",",",",1235,Pnc,Pnc,,,"Rol, v. 1235",PUNCT,",",9
1914,219,6,si,si,1235,Adv,Adv,si,C/V\,"Rol, v. 1235",ADV,si,10
1915,219,7,ad,ad,1235,Vfin,Vfin,avoir,/V\,"Rol, v. 1235",VERB,avoir,10
1916,219,8,num,num,1235,N,N,,C/V\,"Rol, v. 1235",NOUN,nom,8
1917,219,9,corsablix,corsablix,1235,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1235",NOUN,Corsablix,2
1918,219,10,",",",",1235,Pnc,Pnc,,,"Rol, v. 1235",PUNCT,",",9
1919,220,1,barbarins,barbarins,1236,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1236",NOUN,barbarin,8
1920,220,2,est,est,1236,Vfin,Vfin,être,/V\,"Rol, v. 1236",VERB,être,10
1921,220,3,",",",",1236,Pnc,Pnc,,,"Rol, v. 1236",PUNCT,",",9
1922,220,4,d',d',1236,Pre,Pre,de,C/\,"Rol, v. 1236",ADP,de,10
1923,220,5,un,un,1236,QIs,QIs,un,/V\,"Rol, v. 1236",DET,un,10
1924,220,6,estrage,estrage,1236,Adj,Adj,,/V\.'C/V\.C/(e)\,"Rol, v. 1236",ADJ,étrange,8
1925,220,7,païs,païs,1236,N,N,,C/V\.'C/V\,"Rol, v. 1236",NOUN,pays,8
1926,220,8,",",",",1236,Pnc,Pnc,,,"Rol, v. 1236",PUNCT,",",9
1927,221,1,si,si,1237,Adv,Adv,si,C/V\,"Rol, v. 1237",ADV,si,10
1928,221,2,apelad,apelad,1237,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,"Rol, v. 1237",VERB,appeler,10
1929,221,3,lé,lé,1237,Det,Det,le,C/V\,"Rol, v. 1237",DET,le,10
1930,221,4,altres,altres,1237,Adj,Adj,autre,'/V\.C/e\,"Rol, v. 1237",ADJ,autre,10
1931,221,5,sarrazins,sarrazins,1237,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1237",PROPN|NOUN,sarrasin,3
1932,221,6,:,:,1237,Pnc,Pnc,,,"Rol, v. 1237",PUNCT,:,9
1933,222,1,"""","""",1238,Pnc,Pnc,,,"Rol, v. 1238",PUNCT,"""",9
1934,222,2,ceste,ceste,1238,Dem,Dem,cist,'C/V\.C/(e)\,"Rol, v. 1238",DET,cist,10
1935,222,3,bataille,bataille,1238,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1238",NOUN,bataille,8
1936,222,4,ben,ben,1238,Adv,Adv,bien,C/V\,"Rol, v. 1238",ADV,bien,10
1937,222,5,la,la,1238,Prn,Prn$$,le,C/V\,"Rol, v. 1238",PRON,le,10
1938,222,6,puum,puum,1238,Vfin,Vfin,pouvoir,C/V\.'C/V\,"Rol, v. 1238",VERB,pouvoir,10
1939,222,7,tenir,tenir,1238,Vinf,Vinf,tenir,C/V\.'C/V\,"Rol, v. 1238",VERB,tenir,10
1940,222,8,",",",",1238,Pnc,Pnc,,,"Rol, v. 1238",PUNCT,",",9
1941,223,1,kar,kar,1239,Crd,Crd,car,C/V\,"Rol, v. 1239",CCONJ,car,10
1942,223,2,de,de,1239,Pre,Pre,de,C/(e)\,"Rol, v. 1239",ADP,de,10
1943,223,3,franceis,franceis,1239,Adj,Adj,français,C/V\.'C/V\,"Rol, v. 1239",ADJ,français,10
1944,223,4,i,i,1239,Prn,Prn$$,y,/V\,"Rol, v. 1239",PRON,y,10
1945,223,5,ad,ad,1239,Vfin,Vfin,avoir,/V\,"Rol, v. 1239",VERB,avoir,10
1946,223,6,asez,asez,1239,Adv,Adv,assez,/V\.'C/V\,"Rol, v. 1239",ADV,assez,10
1947,223,7,petit,petit,1239,Adj,Adj,petit,C/V\.'C/V\,"Rol, v. 1239",ADJ,petit,10
1948,223,8,.,.,1239,Pnc,Pnc,,,"Rol, v. 1239",PUNCT,.,9
1949,224,1,cels,cels,1240,Dem,Dem,cil,C/V\,"Rol, v. 1240",PRON,cil,10
1950,224,2,ki,ki,1240,Qux,Qux,qui,C/V\,"Rol, v. 1240",PRON,qui,10
1951,224,3,ci,ci,1240,Adv,Adv,ci,C/V\,"Rol, v. 1240",ADV,ci,10
1952,224,4,sunt,sunt,1240,Vfin,Vfin,être,C/V\,"Rol, v. 1240",VERB,être,10
1953,224,5,devum,devum,1240,Vfin,Vfin,devoir,C/V\.'C/V\,"Rol, v. 1240",VERB,devoir,10
1954,224,6,aveir,aveir,1240,Vinf,Vinf,avoir,/V\.'C/V\,"Rol, v. 1240",VERB,avoir,10
1955,224,7,mult,mult,1240,QIs,QIs,moult,C/V\,"Rol, v. 1240",ADV,moult,10
1956,224,8,vil,vil,1240,Adj,Adj,,C/V\,"Rol, v. 1240",ADJ,vil,9
1957,224,9,.,.,1240,Pnc,Pnc,,,"Rol, v. 1240",PUNCT,.,9
1958,225,1,ja,ja,1241,Adv,Adv,jà,C/V\,"Rol, v. 1241",ADV,jà,10
1959,225,2,pur,pur,1241,Pre,Pre,pour,C/V\,"Rol, v. 1241",ADP,pour,10
1960,225,3,charles,charles,1241,N,N,,'C/V\.C/e\,"Rol, v. 1241",NOUN,Charles,5
1961,225,4,n',n',1241,Neg,Neg$$,ne,C/\,"Rol, v. 1241",ADV,ne,10
1962,225,5,i,i,1241,Prn,Prn$$,y,/V\,"Rol, v. 1241",PRON,y,10
1963,225,6,ert,ert,1241,Vfin,Vfin,être,/V\,"Rol, v. 1241",VERB,être,10
1964,225,7,un,un,1241,QIs,QIs,un,/V\,"Rol, v. 1241",DET,un,10
1965,225,8,sul,sul,1241,Adj,Adj,seul,C/V\,"Rol, v. 1241",ADJ,seul,10
1966,225,9,guarit,guarit,1241,Vpp,Vpp,guérir,C/V\.'C/V\,"Rol, v. 1241",VERB,guérir,10
1967,225,10,:,:,1241,Pnc,Pnc,,,"Rol, v. 1241",PUNCT,:,9
1968,226,1,or,or,1242,Adv,Adv,or,/V\,"Rol, v. 1242",ADV,or,10
1969,226,2,est,est,1242,Vfin,Vfin,être,/V\,"Rol, v. 1242",VERB,être,10
1970,226,3,le,le,1242,Det,Det,le,C/(e)\,"Rol, v. 1242",DET,le,10
1971,226,4,jur,jur,1242,N,N,,C/V\,"Rol, v. 1242",NOUN,jour,8
1972,226,5,qu',qu',1242,Qux,Qux,que,C/\,"Rol, v. 1242",PRON,que,10
1973,226,6,els,els,1242,Prn,Prn,eux,/V\,"Rol, v. 1242",PRON,eux,10
1974,226,7,estuvrat,estuvrat,1242,Vfin,Vfin,estovoir,/V\.C/V\.'C/V\,"Rol, v. 1242",VERB,estovoir,10
1975,226,8,murir,murir,1242,Vinf,Vinf,mourir,C/V\.'C/V\,"Rol, v. 1242",VERB,mourir,10
1976,226,9,.,.,1242,Pnc,Pnc,,,"Rol, v. 1242",PUNCT,.,9
1977,226,10,"""","""",1242,Pnc,Pnc,,,"Rol, v. 1242",PUNCT,"""",9
1978,227,1,ben,ben,1243,Adv,Adv,bien,C/V\,"Rol, v. 1243",ADV,bien,10
1979,227,2,l',l',1243,Prn,Prn$$,le,C/\,"Rol, v. 1243",PRON,le,10
1980,227,3,entendit,entendit,1243,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,"Rol, v. 1243",VERB,entendre,10
1981,227,4,li,li,1243,Det,Det,le,C/V\,"Rol, v. 1243",DET,le,10
1982,227,5,arcevesques,arcevesques,1243,N,N,,/V\.C/e\.'C/V\.C/e\,"Rol, v. 1243",NOUN,archevêque,8
1983,227,6,turpin,turpin,1243,N,N,,C/V\.'C/V\,"Rol, v. 1243",PROPN|NOUN,Turpin,6
1984,227,7,:,:,1243,Pnc,Pnc,,,"Rol, v. 1243",PUNCT,:,9
1985,228,1,suz,suz,1244,Pre,Pre,sous,C/V\,"Rol, v. 1244",ADP,sous,10
1986,228,2,ciel,ciel,1244,N,N,,C/V\,"Rol, v. 1244",NOUN,ciel,8
1987,228,3,n',n',1244,Neg,Neg$$,ne,C/\,"Rol, v. 1244",ADV,ne,10
1988,228,4,at,at,1244,Vfin,Vfin,avoir,/V\,"Rol, v. 1244",VERB,avoir,10
1989,228,5,hume,hume,1244,N,N,,'/V\.C/(e)\,"Rol, v. 1244",NOUN,homme,8
1990,228,6,que,que,1244,Qux,Qux,que,C/(e)\,"Rol, v. 1244",PRON,que,10
1991,228,7,tant,tant,1244,QIs,QIs,tant,C/V\,"Rol, v. 1244",ADV,tant,10
1992,228,8,voeillet,voeillet,1244,Vfin,Vfin,vouloir,'C/V\.C/(e)\,"Rol, v. 1244",VERB,vouloir,10
1993,228,9,hair,hair,1244,Vinf,Vinf,haïr,C/V\.'C/V\,"Rol, v. 1244",VERB,haïr,10
1994,228,10,.,.,1244,Pnc,Pnc,,,"Rol, v. 1244",PUNCT,.,9
1995,229,1,sun,sun,1245,Det,Det,son,C/V\,"Rol, v. 1245",DET,son,10
1996,229,2,cheval,cheval,1245,N,N,,C/V\.'C/V\,"Rol, v. 1245",NOUN,cheval,8
1997,229,3,brochet,brochet,1245,Vfin,Vfin,,'C/V\.C/(e)\,"Rol, v. 1245",VERB,brocher,8
1998,229,4,des,des,1245,Pre+Det,Pre+Det,de.le,C/V\,"Rol, v. 1245",ADP.DET,de.le,10
1999,229,5,esperuns,esperuns,1245,N,N,,/V\.C/e\.'C/V\,"Rol, v. 1245",NOUN,éperon,9
2000,229,6,d',d',1245,Pre,Pre,de,C/\,"Rol, v. 1245",ADP,de,10
2001,229,7,or,or,1245,N,N,,/V\,"Rol, v. 1245",NOUN,or,8
2002,229,8,fin,fin,1245,Adj,Adj,fin2,C/V\,"Rol, v. 1245",ADJ,fin,10
2003,229,9,",",",",1245,Pnc,Pnc,,,"Rol, v. 1245",PUNCT,",",9
2004,230,1,par,par,1246,Pre,Pre,par,C/V\,"Rol, v. 1246",ADP,par,10
2005,230,2,grant,grant,1246,Adj,Adj,grand,C/V\,"Rol, v. 1246",ADJ,grand,10
2006,230,3,vertut,vertut,1246,N,N,,C/V\.'C/V\,"Rol, v. 1246",NOUN,vertu,8
2007,230,4,si,si,1246,Adv,Adv,si,C/V\,"Rol, v. 1246",ADV,si,10
2008,230,5,l',l',1246,Prn,Prn$$,le,C/\,"Rol, v. 1246",PRON,le,10
2009,230,6,est,est,1246,Vfin,Vfin,être,/V\,"Rol, v. 1246",VERB,être,10
2010,230,7,alét,alét,1246,Vpp,Vpp,aller,/V\.'C/V\,"Rol, v. 1246",VERB,aller,10
2011,230,8,ferir,ferir,1246,Vinf,Vinf,férir,C/V\.'C/V\,"Rol, v. 1246",VERB,férir,10
2012,230,9,.,.,1246,Pnc,Pnc,,,"Rol, v. 1246",PUNCT,.,9
2013,231,1,l',l',1247,Det,Det,le,C/\,"Rol, v. 1247",DET,le,10
2014,231,2,escut,escut,1247,N,N,,/V\.'C/V\,"Rol, v. 1247",NOUN,écu,8
2015,231,3,li,li,1247,Prn,Prn$$,le,C/V\,"Rol, v. 1247",PRON,le,10
2016,231,4,freinst,freinst,1247,Vfin,Vfin,fraindre,C/V\,"Rol, v. 1247",VERB,fraindre,10
2017,231,5,",",",",1247,Pnc,Pnc,,,"Rol, v. 1247",PUNCT,",",9
2018,231,6,l',l',1247,Det,Det,le,C/\,"Rol, v. 1247",DET,le,10
2019,231,7,osberc,osberc,1247,N,N,,/V\.'C/V\,"Rol, v. 1247",NOUN,haubert,9
2020,231,8,li,li,1247,Prn,Prn$$,le,C/V\,"Rol, v. 1247",PRON,le,10
2021,231,9,descumfist,descumfist,1247,Vfin,Vfin,déconfire,C/V\.C/V\.'C/V\,"Rol, v. 1247",VERB,déconfire,10
2022,231,10,",",",",1247,Pnc,Pnc,,,"Rol, v. 1247",PUNCT,",",9
2023,232,1,sun,sun,1248,Det,Det,son,C/V\,"Rol, v. 1248",DET,son,10
2024,232,2,grant,grant,1248,Adj,Adj,grand,C/V\,"Rol, v. 1248",ADJ,grand,10
2025,232,3,espiet,espiét,1248,N,N,,/V\.C/<V>\.'/V\,"Rol, v. 1248",NOUN,espiet,3
2026,232,4,par,par,1248,Pre,Pre,par,C/V\,"Rol, v. 1248",ADP,par,10
2027,232,5,mi,mi,1248,N,N,,C/V\,"Rol, v. 1248",NOUN,mi,8
2028,232,6,le,le,1248,Det,Det,le,C/(e)\,"Rol, v. 1248",DET,le,10
2029,232,7,cors,cors,1248,N,N,,C/V\,"Rol, v. 1248",NOUN,corps,3
2030,232,8,li,li,1248,Prn,Prn$$,le,C/V\,"Rol, v. 1248",PRON,le,10
2031,232,9,mist,mist,1248,Vfin,Vfin,mettre,C/V\,"Rol, v. 1248",VERB,mettre,10
2032,232,10,",",",",1248,Pnc,Pnc,,,"Rol, v. 1248",PUNCT,",",9
2033,233,1,empeint,empeint,1249,Vfin,Vfin,empeindre,/V\.'C/V\,"Rol, v. 1249",VERB,empeindre,10
2034,233,2,le,le,1249,Det,Det,le,C/(e)\,"Rol, v. 1249",DET,le,10
2035,233,3,ben,ben,1249,Adv,Adv,bien,C/V\,"Rol, v. 1249",ADV,bien,10
2036,233,4,",",",",1249,Pnc,Pnc,,,"Rol, v. 1249",PUNCT,",",9
2037,233,5,que,que,1249,Sub,Sub,que,C/(e)\,"Rol, v. 1249",SCONJ,que,10
2038,233,6,mort,mort,1249,Vpp,Vpp,mourir,C/V\,"Rol, v. 1249",VERB,mourir,10
2039,233,7,le,le,1249,Prn,Prn$$,le,C/(e)\,"Rol, v. 1249",PRON,le,10
2040,233,8,fait,fait,1249,Vfin,Vfin,faire,C/V\,"Rol, v. 1249",VERB,faire,10
2041,233,9,brandir,brandir,1249,Vinf,Vinf,,C/V\.'C/V\,"Rol, v. 1249",VERB,brandir,9
2042,233,10,",",",",1249,Pnc,Pnc,,,"Rol, v. 1249",PUNCT,",",9
2043,234,1,pleine,pleine,1250,Adj,Adj,plein,'C/V\.C/(e)\,"Rol, v. 1250",ADJ,plein,10
2044,234,2,sa,sa,1250,Det,Det,son,C/V\,"Rol, v. 1250",DET,son,10
2045,234,3,hanste,hanste,1250,N,N,,'C/V\.C/(e)\,"Rol, v. 1250",NOUN,hanste,8
2046,234,4,l',l',1250,Prn,Prn$$,le,C/\,"Rol, v. 1250",PRON,le,10
2047,234,5,abat,abat,1250,Vfin,Vfin,abattre,/V\.'C/V\,"Rol, v. 1250",VERB,abattre,10
2048,234,6,mort,mort,1250,Vpp,Vpp,mourir,C/V\,"Rol, v. 1250",VERB,mourir,10
2049,234,7,el,el,1250,Pre+Det,Pre+Det,en.le,/V\,"Rol, v. 1250",ADP.DET,en.le,10
2050,234,8,chemin,chemin,1250,N,N,,C/V\.'C/V\,"Rol, v. 1250",NOUN,chemin,8
2051,234,9,.,.,1250,Pnc,Pnc,,,"Rol, v. 1250",PUNCT,.,9
2052,235,1,guardet,guardet,1251,Vfin,Vfin,garder,'C/V\.C/(e)\,"Rol, v. 1251",VERB,garder,10
2053,235,2,arere,arere,1251,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,"Rol, v. 1251",ADV,arrière,10
2054,235,3,",",",",1251,Pnc,Pnc,,,"Rol, v. 1251",PUNCT,",",9
2055,235,4,veit,veit,1251,Vfin,Vfin,voir,C/V\,"Rol, v. 1251",VERB,voir,10
2056,235,5,le,le,1251,Det,Det,le,C/(e)\,"Rol, v. 1251",DET,le,10
2057,235,6,glutun,glutun,1251,N,N,,C/V\.'C/V\,"Rol, v. 1251",NOUN,glouton,3
2058,235,7,gesir,gesir,1251,Vinf,Vinf,gésir,C/V\.'C/V\,"Rol, v. 1251",VERB,gésir,10
2059,235,8,",",",",1251,Pnc,Pnc,,,"Rol, v. 1251",PUNCT,",",9
2060,236,1,ne,ne,1252,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1252",ADV,ne,10
2061,236,2,laisserat,laisserat,1252,Vfin,Vfin,laisser,C/V\.C/e\.'C/V\,"Rol, v. 1252",VERB,laisser,10
2062,236,3,que,que,1252,Sub,Sub,que,C/(e)\,"Rol, v. 1252",SCONJ,que,10
2063,236,4,n',n',1252,Neg,Neg$$,ne,C/\,"Rol, v. 1252",ADV,ne,10
2064,236,5,i,i,1252,Prn,Prn$$,y,/V\,"Rol, v. 1252",PRON,y,10
2065,236,6,parolt,parolt,1252,Vfin,Vfin,parler,C/V\.'C/V\,"Rol, v. 1252",VERB,parler,10
2066,236,7,",",",",1252,Pnc,Pnc,,,"Rol, v. 1252",PUNCT,",",9
2067,236,8,ço,ço,1252,Prn,Prn,ce,C/V\,"Rol, v. 1252",PRON,ce,10
2068,236,9,dit,dit,1252,Vfin,Vfin,dire,C/V\,"Rol, v. 1252",VERB,dire,10
2069,236,10,:,:,1252,Pnc,Pnc,,,"Rol, v. 1252",PUNCT,:,9
2070,237,1,"""","""",1253,Pnc,Pnc,,,"Rol, v. 1253",PUNCT,"""",9
2071,237,2,culvert,culvert,1253,Adj,Adj,,C/V\.'C/V\,"Rol, v. 1253",ADJ,culvert,8
2072,237,3,paien,paien,1253,N,N,,C/V\.'C/V\,"Rol, v. 1253",NOUN,païen,8
2073,237,4,",",",",1253,Pnc,Pnc,,,"Rol, v. 1253",PUNCT,",",9
2074,237,5,vos,vos,1253,Prn,Prn$,vous,C/V\,"Rol, v. 1253",PRON,vous,10
2075,237,6,i,i,1253,Prn,Prn$$,y,/V\,"Rol, v. 1253",PRON,y,10
2076,237,7,avez,avez,1253,Vfin,Vfin,avoir,/V\.'C/V\,"Rol, v. 1253",VERB,avoir,10
2077,237,8,mentit,mentit,1253,Vpp,Vpp,mentir,C/V\.'C/V\,"Rol, v. 1253",VERB,mentir,10
2078,237,9,!,!,1253,Pnc,Pnc,,,"Rol, v. 1253",PUNCT,!,9
2079,238,1,carles,carles,1254,N,N,,'C/V\.C/e\,"Rol, v. 1254",NOUN,Charles,5
2080,238,2,",",",",1254,Pnc,Pnc,,,"Rol, v. 1254",PUNCT,",",9
2081,238,3,mi,mi,1254,Det,Det,mon,C/V\,"Rol, v. 1254",DET,mon,10
2082,238,4,sire,sire,1254,N,N,,'C/V\.C/(e)\,"Rol, v. 1254",NOUN,sire,11
2083,238,5,",",",",1254,Pnc,Pnc,,,"Rol, v. 1254",PUNCT,",",9
2084,238,6,nus,nus,1254,Prn,Prn$$,nous,C/V\,"Rol, v. 1254",PRON,nous,10
2085,238,7,est,est,1254,Vfin,Vfin,être,/V\,"Rol, v. 1254",VERB,être,10
2086,238,8,guarant,guarant,1254,N,N,,C/V\.'C/V\,"Rol, v. 1254",NOUN,garant,8
2087,238,9,tuz,tuz,1254,QIs,QIs,tout,C/V\,"Rol, v. 1254",DET,tout,10
2088,238,10,dis,dis,1254,N,N,,C/V\,"Rol, v. 1254",NOUN,di,3
2089,238,11,;,;,1254,Pnc,Pnc,,,"Rol, v. 1254",PUNCT,;,3
2090,239,1,nostre,nostre,1255,Det,Det,notre,'C/V\.C/(e)\,"Rol, v. 1255",DET,notre,10
2091,239,2,franceis,franceis,1255,Adj,Adj,français,C/V\.'C/V\,"Rol, v. 1255",ADJ,français,10
2092,239,3,n',n',1255,Neg,Neg$$,ne,C/\,"Rol, v. 1255",ADV,ne,10
2093,239,4,unt,unt,1255,Vfin,Vfin,avoir,/V\,"Rol, v. 1255",VERB,avoir,10
2094,239,5,talent,talent,1255,N,N,,C/V\.'C/V\,"Rol, v. 1255",NOUN,talent,8
