wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
1546,217,10,?,?,5308,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 8",PUNCT,?,9
1547,218,1,dieux,dieux,5309,N,N,,10s,bal,C/V\,"ChrPis, ballade 53, v. 9",NOUN,dieu,3
1548,218,2,!,!,5309,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 9",PUNCT,!,9
1549,218,3,que,que,5309,Qux,Qux,que,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 9",PRON,que,10
1550,218,4,feist,feist,5309,Vfin,Vfin,faire,10s,bal,C/(V)\.'/V\,"ChrPis, ballade 53, v. 9",VERB,faire,10
1551,218,5,on,on,5309,Prn,Prn%,on,10s,bal,/V\,"ChrPis, ballade 53, v. 9",PRON,on,10
1552,218,6,de,de,5309,Pre,Pre,de,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 9",ADP,de,10
1553,218,7,telle,telle,5309,Adj,Adj,tel,10s,bal,'C/V\.C/(e)\,"ChrPis, ballade 53, v. 9",ADJ,tel,10
1554,218,8,gent,gent,5309,N,N,,10s,bal,C/V\,"ChrPis, ballade 53, v. 9",NOUN,gent,3
1555,218,9,justice,justice,5309,N,N,,10s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 53, v. 9",NOUN,justice,8
1556,218,10,?,?,5309,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 9",PUNCT,?,9
1557,219,1,on,on,5310,Prn,Prn$,on,10s,bal,/V\,"ChrPis, ballade 53, v. 10",PRON,on,10
1558,219,2,en,en,5310,Prn,Prn$$,en,10s,bal,/V\,"ChrPis, ballade 53, v. 10",PRON,en,10
1559,219,3,peut,peut,5310,Vfin,Vfin,pouvoir,10s,bal,C/V\,"ChrPis, ballade 53, v. 10",VERB,pouvoir,10
1560,219,4,maint,maint,5310,QIs,QIs,maint,10s,bal,C/V\,"ChrPis, ballade 53, v. 10",PRON,maint,10
1561,219,5,à,à,5310,Pre,Pre,à,10s,bal,/V\,"ChrPis, ballade 53, v. 10",ADP,à,10
1562,219,6,trop,trop,5310,Adv,Adv,trop,10s,bal,C/V\,"ChrPis, ballade 53, v. 10",ADV,trop,10
1563,219,7,moins,moins,5310,Adv,Adv,moins,10s,bal,C/V\,"ChrPis, ballade 53, v. 10",ADV,moins,10
1564,219,8,d',d',5310,Pre,Pre,de,10s,bal,C/\,"ChrPis, ballade 53, v. 10",ADP,de,10
1565,219,9,achoison,achoison,5310,N,N,,10s,bal,/V\.C/V\.'C/V\,"ChrPis, ballade 53, v. 10",NOUN,ochaison,3
1566,219,10,",",",",5310,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 10",PUNCT,",",9
1567,220,1,se,se,5311,Sub,Sub,si3,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 11",SCONJ,si,10
1568,220,2,m',m',5311,Prn,Prn$$,me,10s,bal,C/\,"ChrPis, ballade 53, v. 11",PRON,me,10
1569,220,3,en,en,5311,Prn,Prn$$,en,10s,bal,/V\,"ChrPis, ballade 53, v. 11",PRON,en,10
1570,220,4,venger,venger,5311,Vinf,Vinf,venger,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 11",VERB,venger,10
1571,220,5,peusse,peusse,5311,Vfin,Vfin,pouvoir,10s,bal,C/(V)\.'/V\.C/(e)\,"ChrPis, ballade 53, v. 11",VERB,pouvoir,10
1572,220,6,",",",",5311,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 11",PUNCT,",",9
1573,220,7,je,je,5311,Prn,Prn$,je,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 11",PRON,je,10
1574,220,8,garisse,garisse,5311,Vfin,Vfin,guérir,10s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 53, v. 11",VERB,guérir,10
1575,221,1,des,des,5312,Pre+Det,Pre+Det,de.le,10s,bal,C/V\,"ChrPis, ballade 53, v. 12",ADP.DET,de.le,10
1576,221,2,maulx,maulx,5312,N,N,mal,10s,bal,C/V\,"ChrPis, ballade 53, v. 12",NOUN,mal,10
1577,221,3,que,que,5312,Qux,Qux,que,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 12",PRON,que,10
1578,221,4,j',j',5312,Prn,Prn$,je,10s,bal,C/\,"ChrPis, ballade 53, v. 12",PRON,je,10
1579,221,5,ay,ay,5312,Vfin,Vfin,avoir,10s,bal,/V\,"ChrPis, ballade 53, v. 12",VERB,avoir,10
1580,221,6,pour,pour,5312,Pre,Pre,pour,10s,bal,C/V\,"ChrPis, ballade 53, v. 12",ADP,pour,10
1581,221,7,toy,toy,5312,Prn,Prn,toi,10s,bal,C/V\,"ChrPis, ballade 53, v. 12",PRON,toi,10
1582,221,8,à,à,5312,Pre,Pre,à,10s,bal,/V\,"ChrPis, ballade 53, v. 12",ADP,à,10
1583,221,9,grant,grant,5312,Adj,Adj,grand,10s,bal,C/V\,"ChrPis, ballade 53, v. 12",ADJ,grand,10
1584,221,10,foison,foison,5312,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 12",NOUN,foison,8
1585,221,11,.,.,5312,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 12",PUNCT,.,9
1586,222,1,que,que,5313,Qux,Qux,que,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 13",ADV,que,10
1587,222,2,fusses,fusses,5313,Vfin,Vfin,être,10s,bal,'C/V\.C/e\,"ChrPis, ballade 53, v. 13",VERB,être,10
1588,222,3,tu,tu,5313,Prn,Prn%,tu,10s,bal,C/V\,"ChrPis, ballade 53, v. 13",PRON,tu,10
1589,222,4,destroit,destroit,5313,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 13",PROPN|NOUN,détroit,8
1590,222,5,en,en,5313,Pre,Pre,en,10s,bal,/V\,"ChrPis, ballade 53, v. 13",ADP,en,10
1591,222,6,ma,ma,5313,Det,Det,mon,10s,bal,C/V\,"ChrPis, ballade 53, v. 13",DET,mon,10
1592,222,7,prison,prison,5313,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 13",NOUN,prison,8
1593,222,8,!,!,5313,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 13",PUNCT,!,9
1594,223,1,ton,ton,5314,Det,Det,ton,10s,bal,C/V\,"ChrPis, ballade 53, v. 14",DET,ton,10
1595,223,2,grant,grant,5314,Adj,Adj,grand,10s,bal,C/V\,"ChrPis, ballade 53, v. 14",ADJ,grand,10
1596,223,3,orgueil,orgueil,5314,N,N,,10s,bal,/V\.'C/V\,"ChrPis, ballade 53, v. 14",NOUN,orgueil,3
1597,223,4,m',m',5314,Prn,Prn$$,me,10s,bal,C/\,"ChrPis, ballade 53, v. 14",PRON,me,10
1598,223,5,atasse,atasse,5314,Vfin,Vfin,atasser,10s,bal,/V\.'C/V\.C/(e)\,"ChrPis, ballade 53, v. 14",VERB,atasser,10
1599,223,6,",",",",5314,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 14",PUNCT,",",9
1600,223,7,et,et,5314,Crd,Crd,et,10s,bal,/V\,"ChrPis, ballade 53, v. 14",CCONJ,et,10
1601,223,8,la,la,5314,Det,Det,le,10s,bal,C/V\,"ChrPis, ballade 53, v. 14",DET,le,10
1602,223,9,grandeur,grandeur,5314,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 14",NOUN,grandeur,8
1603,224,1,dont,dont,5315,Qux,Qux,dont,10s,bal,C/V\,"ChrPis, ballade 53, v. 15",PRON,dont,10
1604,224,2,tu,tu,5315,Prn,Prn$,tu,10s,bal,C/V\,"ChrPis, ballade 53, v. 15",PRON,tu,10
1605,224,3,me,me,5315,Prn,Prn$$,me,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 15",PRON,me,10
1606,224,4,fais,fais,5315,Vfin,Vfin,faire,10s,bal,C/V\,"ChrPis, ballade 53, v. 15",VERB,faire,10
1607,224,5,vivre,vivre,5315,Vinf,Vinf,vivre,10s,bal,'C/V\.C/(e)\,"ChrPis, ballade 53, v. 15",VERB,vivre,10
1608,224,6,à,à,5315,Pre,Pre,à,10s,bal,/V\,"ChrPis, ballade 53, v. 15",ADP,à,10
1609,224,7,tel,tel,5315,Adj,Adj,tel,10s,bal,C/V\,"ChrPis, ballade 53, v. 15",ADJ,tel,10
1610,224,8,cuisançon,cuisançon,5315,N,N,,10s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 53, v. 15",NOUN,cuisançon,9
1611,224,9,.,.,5315,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 15",PUNCT,.,9
1612,225,1,ha,ha,5316,Exc,Exc,,10s,bal,/V\,"ChrPis, ballade 53, v. 16",INTJ,haa,3
1613,225,2,!,!,5316,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 16",PUNCT,!,9
1614,225,3,desloyal,desloyal,5316,Adj,Adj,,10s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 53, v. 16",ADJ,déloyal,9
1615,225,4,!,!,5316,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 16",PUNCT,!,9
1616,225,5,comment,comment,5316,Qux,Qux,comment,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 16",ADV,comment,10
1617,225,6,as,as,5316,Vfin,Vfin,avoir,10s,bal,/V\,"ChrPis, ballade 53, v. 16",VERB,avoir,10
1618,225,7,tu,tu,5316,Prn,Prn%,tu,10s,bal,C/V\,"ChrPis, ballade 53, v. 16",PRON,tu,10
1619,225,8,le,le,5316,Det,Det,le,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 16",DET,le,10
1620,225,9,cuer,cuer,5316,N,N,,10s,bal,C/V\,"ChrPis, ballade 53, v. 16",NOUN,coeur,3
1621,225,10,?,?,5316,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 16",PUNCT,?,9
1622,226,1,de,de,5317,Pre,Pre,de,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 17",ADP,de,10
1623,226,2,mes,mes,5317,Det,Det,mon,10s,bal,C/V\,"ChrPis, ballade 53, v. 17",DET,mon,10
1624,226,3,bienfais,bienfais,5317,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 17",NOUN,bienfait,9
1625,226,4,me,me,5317,Prn,Prn$$,me,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 17",PRON,me,10
1626,226,5,rens,rens,5317,Vfin,Vfin,rendre,10s,bal,C/V\,"ChrPis, ballade 53, v. 17",VERB,rendre,10
1627,226,6,tel,tel,5317,Adj,Adj,tel,10s,bal,C/V\,"ChrPis, ballade 53, v. 17",ADJ,tel,10
1628,226,7,benefice,benefice,5317,N,N,,10s,bal,C/V\.C/e\.'C/V\.C/(e)\,"ChrPis, ballade 53, v. 17",NOUN,bénéfice,8
1629,226,8,",",",",5317,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 17",PUNCT,",",9
1630,227,1,ne,ne,5318,Crd,Crd,ne2,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 18",CCONJ,ne,10
1631,227,2,plus,plus,5318,Adv,Adv,plus,10s,bal,C/V\,"ChrPis, ballade 53, v. 18",ADV,plus,10
1632,227,3,ne,ne,5318,Crd,Crd,ne2,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 18",CCONJ,ne,10
1633,227,4,moins,moins,5318,Adv,Adv,moins,10s,bal,C/V\,"ChrPis, ballade 53, v. 18",ADV,moins,10
1634,227,5,quom,quom,5318,Sub,Sub,comme,10s,bal,C/V\,"ChrPis, ballade 53, v. 18",SCONJ,comme,10
1635,227,6,fist,fist,5318,Vfin,Vfin,faire,10s,bal,C/V\,"ChrPis, ballade 53, v. 18",VERB,faire,10
1636,227,7,le,le,5318,Det,Det,le,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 18",DET,le,10
1637,227,8,faulx,faulx,5318,Adj,Adj,,10s,bal,C/V\,"ChrPis, ballade 53, v. 18",ADJ,faux,8
1638,227,9,jason,jason,5318,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 18",NOUN,jarson,5
1639,228,1,a,a,5319,Pre,Pre,à,10s,bal,/V\,"ChrPis, ballade 53, v. 19",ADP,à,10
1640,228,2,medee,medee,5319,N,N,,10s,bal,C/V\.'C/V\./(e)\,"ChrPis, ballade 53, v. 19",NOUN,Medée,5
1641,228,3,",",",",5319,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 19",PUNCT,",",9
1642,228,4,qui,qui,5319,Qux,Qux,qui,10s,bal,C/V\,"ChrPis, ballade 53, v. 19",PRON,qui,10
1643,228,5,lui,lui,5319,Prn,Prn$$,lui,10s,bal,C/V\,"ChrPis, ballade 53, v. 19",PRON,lui,10
1644,228,6,fist,fist,5319,Vfin,Vfin,faire,10s,bal,C/V\,"ChrPis, ballade 53, v. 19",VERB,faire,10
1645,228,7,tel,tel,5319,Adj,Adj,tel,10s,bal,C/V\,"ChrPis, ballade 53, v. 19",ADJ,tel,10
1646,228,8,service,service,5319,N,N,,10s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 53, v. 19",NOUN,service,8
1647,229,1,qu',qu',5320,Sub,Sub,que,10s,bal,C/\,"ChrPis, ballade 53, v. 20",SCONJ,que,10
1648,229,2,il,il,5320,Prn,Prn$,il,10s,bal,/V\,"ChrPis, ballade 53, v. 20",PRON,il,10
1649,229,3,en,en,5320,Prn,Prn$$,en,10s,bal,/V\,"ChrPis, ballade 53, v. 20",PRON,en,10
1650,229,4,conquist,conquist,5320,Vfin,Vfin,conquérir,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 20",VERB,conquérir,10
1651,229,5,la,la,5320,Det,Det,le,10s,bal,C/V\,"ChrPis, ballade 53, v. 20",DET,le,10
1652,229,6,doree,doree,5320,Vpp,Vpp,dorer,10s,bal,C/V\.'C/V\./(e)\,"ChrPis, ballade 53, v. 20",VERB,dorer,10
1653,229,7,toyson,toyson,5320,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 20",NOUN,toison,9
1654,229,8,.,.,5320,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 20",PUNCT,.,9
1655,230,1,pour,pour,5321,Pre,Pre,pour,10s,bal,C/V\,"ChrPis, ballade 53, v. 21",ADP,pour,10
1656,230,2,lui,lui,5321,Prn,Prn,lui,10s,bal,C/V\,"ChrPis, ballade 53, v. 21",PRON,lui,10
1657,230,3,laissa,laissa,5321,Vfin,Vfin,laisser,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 21",VERB,laisser,10
1658,230,4,sa,sa,5321,Det,Det,son,10s,bal,C/V\,"ChrPis, ballade 53, v. 21",DET,son,10
1659,230,5,terre,terre,5321,N,N,,10s,bal,'C/V\.C/(e)\,"ChrPis, ballade 53, v. 21",NOUN,terre,8
1660,230,6,et,et,5321,Crd,Crd,et,10s,bal,/V\,"ChrPis, ballade 53, v. 21",CCONJ,et,10
1661,230,7,sa,sa,5321,Det,Det,son,10s,bal,C/V\,"ChrPis, ballade 53, v. 21",DET,son,10
1662,230,8,maison,maison,5321,N,N,,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 21",NOUN,maison,3
1663,230,9,",",",",5321,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 21",PUNCT,",",9
1664,231,1,dont,dont,5322,Qux,Qux,dont,10s,bal,C/V\,"ChrPis, ballade 53, v. 22",PRON,dont,10
1665,231,2,lui,lui,5322,Prn,Prn$$,lui,10s,bal,C/V\,"ChrPis, ballade 53, v. 22",PRON,lui,10
1666,231,3,rendi,rendi,5322,Vfin,Vfin,rendre,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 22",VERB,rendre,10
1667,231,4,aprés,aprés,5322,PrA,PrA,après,10s,bal,/V\.'C/V\,"ChrPis, ballade 53, v. 22",ADV,après,10
1668,231,5,petit,petit,5322,Adj,Adj,petit,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 22",ADJ,petit,10
1669,231,6,d',d',5322,Pre,Pre,de,10s,bal,C/\,"ChrPis, ballade 53, v. 22",ADP,de,10
1670,231,7,onneur,onneur,5322,N,N,,10s,bal,/V\.'C/V\,"ChrPis, ballade 53, v. 22",NOUN,honneur,8
1671,231,8,.,.,5322,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 22",PUNCT,.,9
1672,232,1,encor,encor,5323,Adv,Adv,encore,10s,bal,/V\.'C/V\,"ChrPis, ballade 53, v. 23",ADV,encore,10
1673,232,2,me,me,5323,Prn,Prn$$,me,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 23",PRON,me,10
1674,232,3,fais,fais,5323,Vfin,Vfin,faire,10s,bal,C/V\,"ChrPis, ballade 53, v. 23",VERB,faire,10
1675,232,4,pis,pis,5323,Adv,Adv,pis,10s,bal,C/V\,"ChrPis, ballade 53, v. 23",ADV,pis,10
1676,232,5,sanz,sanz,5323,Pre,Pre,sans,10s,bal,C/V\,"ChrPis, ballade 53, v. 23",ADP,sans,10
1677,232,6,comparoison,comparoison,5323,N,N,,10s,bal,C/V\.C/V\.C/V\.'C/V\,"ChrPis, ballade 53, v. 23",NOUN,comparaison,5
1678,232,7,.,.,5323,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 23",PUNCT,.,9
1679,233,1,ha,ha,5324,Exc,Exc,,10s,bal,/V\,"ChrPis, ballade 53, v. 24",INTJ,haa,3
1680,233,2,!,!,5324,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 24",PUNCT,!,9
1681,233,3,desloyal,desloyal,5324,Adj,Adj,,10s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 53, v. 24",ADJ,déloyal,9
1682,233,4,!,!,5324,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 24",PUNCT,!,9
1683,233,5,comment,comment,5324,Qux,Qux,comment,10s,bal,C/V\.'C/V\,"ChrPis, ballade 53, v. 24",ADV,comment,10
1684,233,6,as,as,5324,Vfin,Vfin,avoir,10s,bal,/V\,"ChrPis, ballade 53, v. 24",VERB,avoir,10
1685,233,7,tu,tu,5324,Prn,Prn%,tu,10s,bal,C/V\,"ChrPis, ballade 53, v. 24",PRON,tu,10
1686,233,8,le,le,5324,Det,Det,le,10s,bal,C/(e)\,"ChrPis, ballade 53, v. 24",DET,le,10
1687,233,9,cuer,cuer,5324,N,N,,10s,bal,C/V\,"ChrPis, ballade 53, v. 24",NOUN,coeur,3
1688,233,10,?,?,5324,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 53, v. 24",PUNCT,?,9
1689,234,1,ce,ce,8501,Prn,Prn$,ce,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 1",PRON,ce,10
1690,234,2,n',n',8501,Neg,Neg,ne,10s,bal,C/\,"ChrPis, ballade 85, v. 1",ADV,ne,10
1691,234,3,est,est,8501,Vfin,Vfin,être,10s,bal,/V\,"ChrPis, ballade 85, v. 1",VERB,être,10
1692,234,4,pas,pas,8501,Neg,Neg,pas,10s,bal,C/V\,"ChrPis, ballade 85, v. 1",ADV,pas,10
1693,234,5,droit,droit,8501,Adj,Adj,droit,10s,bal,C/V\,"ChrPis, ballade 85, v. 1",ADJ,droit,10
1694,234,6,que,que,8501,Sub,Sub,que,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 1",SCONJ,que,10
1695,234,7,vous,vous,8501,Prn,Prn$$,vous,10s,bal,C/V\,"ChrPis, ballade 85, v. 1",PRON,vous,10
1696,234,8,face,face,8501,Vfin,Vfin,faire,10s,bal,'C/V\.C/(e)\,"ChrPis, ballade 85, v. 1",VERB,faire,10
1697,234,9,priere,priere,8501,N,N,,10s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 85, v. 1",NOUN,prière,8
1698,235,1,de,de,8502,Pre,Pre,de,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 2",ADP,de,10
1699,235,2,moy,moy,8502,Prn,Prn,moi,10s,bal,C/V\,"ChrPis, ballade 85, v. 2",PRON,moi,10
1700,235,3,amer,amer,8502,Vinf,Vinf,aimer,10s,bal,/V\.'C/V\,"ChrPis, ballade 85, v. 2",VERB,aimer,10
1701,235,4,;,;,8502,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 85, v. 2",PUNCT,;,3
1702,235,5,car,car,8502,Crd,Crd,car,10s,bal,C/V\,"ChrPis, ballade 85, v. 2",CCONJ,car,10
1703,235,6,mie,mie,8502,Neg,Neg,mie,10s,bal,'C/V\./(e)\,"ChrPis, ballade 85, v. 2",ADV,mie,10
1704,235,7,n',n',8502,Neg,Neg,ne,10s,bal,C/\,"ChrPis, ballade 85, v. 2",ADV,ne,10
1705,235,8,appartient,appartient,8502,Vfin,Vfin,appartenir,10s,bal,/V\.C/V\.'C/V\,"ChrPis, ballade 85, v. 2",VERB,appartenir,10
1706,236,1,que,que,8503,Sub,Sub,que,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 3",SCONJ,que,10
1707,236,2,nul,nul,8503,QIs,QIs,nul,10s,bal,C/V\,"ChrPis, ballade 85, v. 3",DET,nul,10
1708,236,3,amant,amant,8503,Vprs,Vprs,aimer,10s,bal,/V\.'C/V\,"ChrPis, ballade 85, v. 3",VERB,aimer,10
1709,236,4,dame,dame,8503,N,N,,10s,bal,'C/V\.C/(e)\,"ChrPis, ballade 85, v. 3",NOUN,dame,8
1710,236,5,d',d',8503,Pre,Pre,de,10s,bal,C/\,"ChrPis, ballade 85, v. 3",ADP,de,10
1711,236,6,amours,amours,8503,N,N,,10s,bal,/V\.'C/V\,"ChrPis, ballade 85, v. 3",NOUN,amour,8
1712,236,7,requiere,requiere,8503,Vfin,Vfin,requérir,10s,bal,C/V\.'C/V\.C/(e)\,"ChrPis, ballade 85, v. 3",VERB,requérir,10
1713,237,1,car,car,8504,Crd,Crd,car,10s,bal,C/V\,"ChrPis, ballade 85, v. 4",CCONJ,car,10
1714,237,2,de,de,8504,Pre,Pre,de,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 4",ADP,de,10
1715,237,3,l',l',8504,Det,Det,le,10s,bal,C/\,"ChrPis, ballade 85, v. 4",DET,le,10
1716,237,4,amant,amant,8504,Vprs,Vprs,aimer,10s,bal,/V\.'C/V\,"ChrPis, ballade 85, v. 4",VERB,aimer,10
1717,237,5,ce,ce,8504,Prn,Prn,ce,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 4",PRON,ce,10
1718,237,6,communement,communement,8504,Adv,Adv,,10s,bal,C/V\.C/V\.C/e\.'C/V\,"ChrPis, ballade 85, v. 4",ADV,communément,9
1719,237,7,vient,vient,8504,Vfin,Vfin,venir,10s,bal,C/V\,"ChrPis, ballade 85, v. 4",VERB,venir,10
1720,237,8,.,.,8504,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 85, v. 4",PUNCT,.,9
1721,238,1,mais,mais,8505,Crd,Crd,mais,10s,bal,C/V\,"ChrPis, ballade 85, v. 5",CCONJ,mais,10
1722,238,2,vrayement,vrayement,8505,Adv,Adv,,10s,bal,C/V\.C/(V)\.'/V\,"ChrPis, ballade 85, v. 5",ADV,vraiment,9
1723,238,3,c',c',8505,Prn,Prn$,ce,10s,bal,C/\,"ChrPis, ballade 85, v. 5",PRON,ce,10
1724,238,4,est,est,8505,Vfin,Vfin,être,10s,bal,/V\,"ChrPis, ballade 85, v. 5",VERB,être,10
1725,238,5,grant,grant,8505,Adj,Adj,grand,10s,bal,C/V\,"ChrPis, ballade 85, v. 5",ADJ,grand,10
1726,238,6,dueil,dueil,8505,N,N,,10s,bal,C/V\,"ChrPis, ballade 85, v. 5",NOUN,deuil,8
1727,238,7,s',s',8505,Sub,Sub,si3,10s,bal,C/\,"ChrPis, ballade 85, v. 5",SCONJ,si,10
1728,238,8,il,il,8505,Prn,Prn$,il,10s,bal,/V\,"ChrPis, ballade 85, v. 5",PRON,il,10
1729,238,9,avient,avient,8505,Vfin,Vfin,advenir,10s,bal,/V\.'C/V\,"ChrPis, ballade 85, v. 5",VERB,advenir,10
1730,239,1,qu',qu',8506,Sub,Sub,que,10s,bal,C/\,"ChrPis, ballade 85, v. 6",SCONJ,que,10
1731,239,2,on,on,8506,Prn,Prn$,on,10s,bal,/V\,"ChrPis, ballade 85, v. 6",PRON,on,10
1732,239,3,ait,ait,8506,Vfin,Vfin,avoir,10s,bal,/V\,"ChrPis, ballade 85, v. 6",VERB,avoir,10
1733,239,4,un,un,8506,QIs,QIs,un,10s,bal,/V\,"ChrPis, ballade 85, v. 6",DET,un,10
1734,239,5,tel,tel,8506,Adj,Adj,tel,10s,bal,C/V\,"ChrPis, ballade 85, v. 6",ADJ,tel,10
1735,239,6,pour,pour,8506,Pre,Pre,pour,10s,bal,C/V\,"ChrPis, ballade 85, v. 6",ADP,pour,10
1736,239,7,ami,ami,8506,N,N,,10s,bal,/V\.'C/V\,"ChrPis, ballade 85, v. 6",NOUN,ami,3
1737,239,8,retenu,retenu,8506,Vpp,Vpp,retenir,10s,bal,C/V\.C/e\.'C/V\,"ChrPis, ballade 85, v. 6",VERB,retenir,10
1738,239,9,",",",",8506,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 85, v. 6",PUNCT,",",9
1739,240,1,qui,qui,8507,Qux,Qux,qui,10s,bal,C/V\,"ChrPis, ballade 85, v. 7",PRON,qui,10
1740,240,2,loyaulté,loyaulté,8507,N,N,,10s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 85, v. 7",NOUN,loyauté,8
1741,240,3,ne,ne,8507,Crd,Crd,ne2,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 7",CCONJ,ne,10
1742,240,4,verité,verité,8507,N,N,,10s,bal,C/V\.C/V\.'C/V\,"ChrPis, ballade 85, v. 7",NOUN,vérité,8
1743,240,5,ne,ne,8507,Neg,Neg,ne,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 7",ADV,ne,10
1744,240,6,tient,tient,8507,Vfin,Vfin,tenir,10s,bal,C/V\,"ChrPis, ballade 85, v. 7",VERB,tenir,10
1745,240,7,.,.,8507,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 85, v. 7",PUNCT,.,9
1746,241,1,ce,ce,8508,Prn,Prn,ce,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 8",PRON,ce,10
1747,241,2,poyse,poyse,8508,Vfin,Vfin,peser,10s,bal,'C/V\.C/(e)\,"ChrPis, ballade 85, v. 8",VERB,peser,10
1748,241,3,moy,moy,8508,Prn,Prn,moi,10s,bal,C/V\,"ChrPis, ballade 85, v. 8",PRON,moi,10
1749,241,4,quant,quant,8508,Sub,Sub,quand,10s,bal,C/V\,"ChrPis, ballade 85, v. 8",SCONJ,quand,10
1750,241,5,ce,ce,8508,Prn,Prn$,ce,10s,bal,C/(e)\,"ChrPis, ballade 85, v. 8",PRON,ce,10
1751,241,6,m',m',8508,Prn,Prn$$,me,10s,bal,C/\,"ChrPis, ballade 85, v. 8",PRON,me,10
1752,241,7,est,est,8508,Vfin,Vfin,être,10s,bal,/V\,"ChrPis, ballade 85, v. 8",VERB,être,10
1753,241,8,advenu,advenu,8508,Vpp,Vpp,advenir,10s,bal,/V\.C/e\.'C/V\,"ChrPis, ballade 85, v. 8",VERB,advenir,10
1754,241,9,.,.,8508,Pnc,Pnc,,10s,bal,,"ChrPis, ballade 85, v. 8",PUNCT,.,9
