wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,verstype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
217,37,7,",",",",137,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 37",PUNCT,",",9
218,38,1,de,de,138,Pre,Pre,de,7s,---,C/(e)\,"ConBeth, chanson 1, v. 38",ADP,de,10
219,38,2,ma,ma,138,Det,Det,mon,7s,---,C/V\,"ConBeth, chanson 1, v. 38",DET,mon,10
220,38,3,dame,dame,138,N,N,,7s,---,'C/V\.C/(e)\,"ConBeth, chanson 1, v. 38",NOUN,dame,8
221,38,4,",",",",138,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 38",PUNCT,",",9
222,38,5,et,et,138,Crd,Crd,et,7s,---,/V\,"ConBeth, chanson 1, v. 38",CCONJ,et,10
223,38,6,la,la,138,Det,Det,le,7s,---,C/V\,"ConBeth, chanson 1, v. 38",DET,le,10
224,38,7,samblance,samblance,138,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 1, v. 38",NOUN,semblance,8
225,39,1,ki,ki,139,Qux,Qux,qui,7s,---,C/V\,"ConBeth, chanson 1, v. 39",PRON,qui,10
226,39,2,tos,tos,139,QIs,QIs,tout,7s,---,C/V\,"ConBeth, chanson 1, v. 39",DET,tout,10
227,39,3,mes,mes,139,Det,Det,mon,7s,---,C/V\,"ConBeth, chanson 1, v. 39",DET,mon,10
228,39,4,maus,maus,139,N,N,mal,7s,---,C/V\,"ConBeth, chanson 1, v. 39",NOUN,mal,10
229,39,5,fait,fait,139,Vfin,Vfin,faire,7s,---,C/V\,"ConBeth, chanson 1, v. 39",VERB,faire,10
230,39,6,plaisans,plaisans,139,Vprs,Vprs,plaire,7s,---,C/V\.'C/V\,"ConBeth, chanson 1, v. 39",VERB,plaire,10
231,39,7,",",",",139,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 39",PUNCT,",",9
232,40,1,si,si,140,Adv,Adv,si,7s,---,C/V\,"ConBeth, chanson 1, v. 40",ADV,si,10
233,40,2,ke,ke,140,Sub,Sub,que,7s,---,C/(e)\,"ConBeth, chanson 1, v. 40",SCONJ,que,10
234,40,3,je,je,140,Prn,Prn$,je,7s,---,C/(e)\,"ConBeth, chanson 1, v. 40",PRON,je,10
235,40,4,muir,muir,140,Vfin,Vfin,mourir,7s,---,C/V\,"ConBeth, chanson 1, v. 40",VERB,mourir,10
236,40,5,tous,tous,140,QIs,QIs,tout,7s,---,C/V\,"ConBeth, chanson 1, v. 40",ADV,tout,10
237,40,6,joians,joians,140,Vprs,Vprs,jouir,7s,---,C/V\.'C/V\,"ConBeth, chanson 1, v. 40",VERB,jouir,10
238,40,7,;,;,140,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 40",PUNCT,;,3
239,41,1,ke,ke,141,Crd,Crd,que,7s,---,C/(e)\,"ConBeth, chanson 1, v. 41",CCONJ,que,10
240,41,2,tant,tant,141,QIs,QIs,tant,7s,---,C/V\,"ConBeth, chanson 1, v. 41",ADV,tant,10
241,41,3,desir,desir,141,Vfin,Vfin,désirer,7s,---,C/V\.'C/V\,"ConBeth, chanson 1, v. 41",VERB,désirer,10
242,41,4,sa,sa,141,Det,Det,son,7s,---,C/V\,"ConBeth, chanson 1, v. 41",DET,son,10
243,41,5,merite,merite,141,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 1, v. 41",NOUN,mérite,8
244,42,1,ke,ke,142,Sub,Sub,que,7s,---,C/(e)\,"ConBeth, chanson 1, v. 42",SCONJ,que,10
245,42,2,ceste,ceste,142,Dem,Dem,cist,7s,---,'C/V\.C/(e)\,"ConBeth, chanson 1, v. 42",DET,cist,10
246,42,3,mors,mors,142,N,N,,7s,---,C/V\,"ConBeth, chanson 1, v. 42",NOUN,moeurs,3
247,42,4,me,me,142,Prn,Prn$$,me,7s,---,C/(e)\,"ConBeth, chanson 1, v. 42",PRON,me,10
248,42,5,delite,delite,142,Vfin,Vfin,déliter,7s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 1, v. 42",VERB,déliter,10
249,42,6,.,.,142,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 42",PUNCT,.,9
250,43,1,noblet,noblet,143,Adj,Adj,,7s,---,C/V\.'C/V\,"ConBeth, chanson 1, v. 43",ADJ,Noblet,2
251,43,2,",",",",143,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 43",PUNCT,",",9
252,43,3,je,je,143,Prn,Prn$,je,7s,---,C/(e)\,"ConBeth, chanson 1, v. 43",PRON,je,10
253,43,4,sui,sui,143,Vfin,Vfin,être,7s,---,C/V\,"ConBeth, chanson 1, v. 43",VERB,être,10
254,43,5,fins,fins,143,Adj,Adj,fin2,7s,---,C/V\,"ConBeth, chanson 1, v. 43",ADJ,fin,10
255,43,6,amans,amans,143,Vprs,Vprs,aimer,7s,---,/V\.'C/V\,"ConBeth, chanson 1, v. 43",VERB,aimer,10
256,43,7,",",",",143,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 43",PUNCT,",",9
257,44,1,si,si,144,Adv,Adv,si,7s,---,C/V\,"ConBeth, chanson 1, v. 44",ADV,si,10
258,44,2,aim,aim,144,Vfin,Vfin,aimer,7s,---,/V\,"ConBeth, chanson 1, v. 44",VERB,aimer,10
259,44,3,la,la,144,Det,Det,le,7s,---,C/V\,"ConBeth, chanson 1, v. 44",DET,le,10
260,44,4,millor,millor,144,Adj,Adj,meilleur,7s,---,C/V\.'C/V\,"ConBeth, chanson 1, v. 44",ADJ,meilleur,10
261,44,5,eslite,eslite,144,N,N,,7s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 1, v. 44",NOUN,élite,8
262,45,1,dont,dont,145,Qux,Qux,dont,7s,---,C/V\,"ConBeth, chanson 1, v. 45",PRON,dont,10
263,45,2,onques,onques,145,Adv,Adv,onques,7s,---,'/V\.C/e\,"ConBeth, chanson 1, v. 45",ADV,onques,10
264,45,3,cançons,cançons,145,N,N,,7s,---,C/V\.'C/V\,"ConBeth, chanson 1, v. 45",NOUN,chanson,8
265,45,4,fust,fust,145,Vfin,Vfin,être,7s,---,C/V\,"ConBeth, chanson 1, v. 45",VERB,être,10
266,45,5,dite,dite,145,Vpp,Vpp,dire,7s,---,'C/V\.C/(e)\,"ConBeth, chanson 1, v. 45",VERB,dire,10
267,45,6,.,.,145,Pnc,Pnc,,7s,---,,"ConBeth, chanson 1, v. 45",PUNCT,.,9
268,46,1,si,si,201,Adv,Adv,si,10s,---,C/V\,"ConBeth, chanson 2, v. 1",ADV,si,10
269,46,2,voiremant,voiremant,201,Adv,Adv,,10s,---,C/V\.C/e\.'C/V\,"ConBeth, chanson 2, v. 1",ADV,voirement,9
270,46,3,con,con,201,Sub,Sub,comme,10s,---,C/V\,"ConBeth, chanson 2, v. 1",SCONJ,comme,10
271,46,4,cele,cele,201,Dem,Dem,cil,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 2, v. 1",PRON,cil,10
272,46,5,don,don,201,Qux,Qux,dont,10s,---,C/V\,"ConBeth, chanson 2, v. 1",ADJ|ADV|DET|PRON,dont,10
273,46,6,je,je,201,Prn,Prn$,je,10s,---,C/(e)\,"ConBeth, chanson 2, v. 1",PRON,je,10
274,46,7,chant,chant,201,Vfin,Vfin,chanter,10s,---,C/V\,"ConBeth, chanson 2, v. 1",VERB,chanter,10
275,47,1,valt,valt,202,Vfin,Vfin,valoir,10s,---,C/V\,"ConBeth, chanson 2, v. 2",VERB,valoir,10
276,47,2,melz,melz,202,Adv,Adv,mieux,10s,---,C/V\,"ConBeth, chanson 2, v. 2",ADV,mieux,10
277,47,3,que,que,202,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 2",SCONJ,que,10
278,47,4,totes,totes,202,QIs,QIs,tout,10s,---,'C/V\.C/e\,"ConBeth, chanson 2, v. 2",DET,tout,10
279,47,5,les,les,202,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 2, v. 2",DET,le,10
280,47,6,bones,bones,202,N,N,,10s,---,'C/V\.C/e\,"ConBeth, chanson 2, v. 2",NOUN,borne,3
281,47,7,qui,qui,202,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 2, v. 2",PRON,qui,10
282,47,8,sont,sont,202,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 2, v. 2",VERB,être,10
283,47,9,",",",",202,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 2",PUNCT,",",9
284,48,1,et,et,203,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 3",CCONJ,et,10
285,48,2,je,je,203,Prn,Prn$,je,10s,---,C/(e)\,"ConBeth, chanson 2, v. 3",PRON,je,10
286,48,3,l',l',203,Prn,Prn$$,le,10s,---,C/\,"ConBeth, chanson 2, v. 3",PRON,le,10
287,48,4,aim,aim,203,Vfin,Vfin,aimer,10s,---,/V\,"ConBeth, chanson 2, v. 3",VERB,aimer,10
288,48,5,plus,plus,203,Adv,Adv,plus,10s,---,C/V\,"ConBeth, chanson 2, v. 3",ADV,plus,10
289,48,6,que,que,203,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 3",SCONJ,que,10
290,48,7,rien,rien,203,N,N,rien,10s,---,C/V\,"ConBeth, chanson 2, v. 3",PROPN|NOUN,rien,10
291,48,8,qui,qui,203,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 2, v. 3",PRON,qui,10
292,48,9,soit,soit,203,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 2, v. 3",VERB,être,10
293,48,10,el,el,203,Pre+Det,Pre+Det,en.le,10s,---,/V\,"ConBeth, chanson 2, v. 3",ADP.DET,en.le,10
294,48,11,mont,mont,203,N,N,,10s,---,C/V\,"ConBeth, chanson 2, v. 3",NOUN,monde,3
295,48,12,",",",",203,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 3",PUNCT,",",9
296,49,1,si,si,204,Adv,Adv,si,10s,---,C/V\,"ConBeth, chanson 2, v. 4",ADV,si,10
297,49,2,me,me,204,Prn,Prn$$,me,10s,---,C/(e)\,"ConBeth, chanson 2, v. 4",PRON,me,10
298,49,3,doint,doint,204,Vfin,Vfin,donner,10s,---,C/V\,"ConBeth, chanson 2, v. 4",VERB,donner,10
299,49,4,deus,deus,204,N,N,,10s,---,C/V\,"ConBeth, chanson 2, v. 4",PROPN|NOUN,deux,0
300,49,5,s',s',204,Det,Det,son,10s,---,C/\,"ConBeth, chanson 2, v. 4",DET,son,10
301,49,6,amor,amor,204,N,N,,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 4",NOUN,amour,8
302,49,7,senz,senz,204,Pre,Pre,sans,10s,---,C/V\,"ConBeth, chanson 2, v. 4",ADP,sans,10
303,49,8,decevoir,decevoir,204,Vinf,Vinf,décevoir,10s,---,C/V\.C/e\.'C/V\,"ConBeth, chanson 2, v. 4",VERB,décevoir,10
304,49,9,;,;,204,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 4",PUNCT,;,3
305,50,1,que,que,205,Crd,Crd,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 5",CCONJ,que,10
306,50,2,tel,tel,205,Adj,Adj,tel,10s,---,C/V\,"ConBeth, chanson 2, v. 5",ADJ,tel,10
307,50,3,desir,desir,205,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 5",NOUN,désir,8
308,50,4,en,en,205,Prn,Prn$$,en,10s,---,/V\,"ConBeth, chanson 2, v. 5",PRON,en,10
309,50,5,ai,ai,205,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 2, v. 5",VERB,avoir,10
310,50,6,et,et,205,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 5",CCONJ,et,10
311,50,7,tel,tel,205,Adj,Adj,tel,10s,---,C/V\,"ConBeth, chanson 2, v. 5",ADJ,tel,10
312,50,8,voloir,voloir,205,Vinf,Vinf,vouloir,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 5",VERB,vouloir,10
313,50,9,",",",",205,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 5",PUNCT,",",9
314,51,1,ou,ou,206,Crd,Crd,ou,10s,---,/V\,"ConBeth, chanson 2, v. 6",CCONJ,ou,10
315,51,2,tant,tant,206,QIs,QIs,tant,10s,---,C/V\,"ConBeth, chanson 2, v. 6",ADV,tant,10
316,51,3,ou,ou,206,Crd,Crd,ou,10s,---,/V\,"ConBeth, chanson 2, v. 6",CCONJ,ou,10
317,51,4,plus,plus,206,Adv,Adv,plus,10s,---,C/V\,"ConBeth, chanson 2, v. 6",ADV,plus,10
318,51,5,",",",",206,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 6",PUNCT,",",9
319,51,6,deus,deus,206,N,N,,10s,---,C/V\,"ConBeth, chanson 2, v. 6",PROPN|NOUN,deux,0
320,51,7,en,en,206,Prn,Prn$$,en,10s,---,/V\,"ConBeth, chanson 2, v. 6",PRON,en,10
321,51,8,seit,seit,206,Vfin,Vfin,savoir,10s,---,C/V\,"ConBeth, chanson 2, v. 6",VERB,savoir,10
322,51,9,la,la,206,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 2, v. 6",DET,le,10
323,51,10,verté,verté,206,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 6",NOUN,vérité,3
324,51,11,",",",",206,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 6",PUNCT,",",9
325,52,1,si,si,207,Adv,Adv,si,10s,---,C/V\,"ConBeth, chanson 2, v. 7",ADV,si,10
326,52,2,con,con,207,Sub,Sub,comme,10s,---,C/V\,"ConBeth, chanson 2, v. 7",SCONJ,comme,10
327,52,3,malades,malades,207,Adj,Adj,,10s,---,C/V\.'C/V\.C/e\,"ConBeth, chanson 2, v. 7",ADJ,malade,8
328,52,4,desirre,desirre,207,Vfin,Vfin,désirer,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 2, v. 7",VERB,désirer,10
329,52,5,santé,santé,207,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 7",NOUN,santé,8
330,52,6,",",",",207,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 7",PUNCT,",",9
331,53,1,desir,desir,208,Vfin,Vfin,désirer,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 8",VERB,désirer,10
332,53,2,je,je,208,Prn,Prn%,je,10s,---,C/(e)\,"ConBeth, chanson 2, v. 8",PRON,je,10
333,53,3,li,li,208,Prn,Prn,li,10s,---,C/V\,"ConBeth, chanson 2, v. 8",PRON,li,10
334,53,4,et,et,208,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 8",CCONJ,et,10
335,53,5,s',s',208,Det,Det,son,10s,---,C/\,"ConBeth, chanson 2, v. 8",DET,son,10
336,53,6,amor,amor,208,N,N,,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 8",NOUN,amour,8
337,53,7,a,a,208,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 2, v. 8",ADP,à,10
338,53,8,avoir,avoir,208,Vinf,Vinf,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 8",VERB,avoir,10
339,53,9,.,.,208,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 8",PUNCT,.,9
340,54,1,or,or,209,Adv,Adv,or,10s,---,/V\,"ConBeth, chanson 2, v. 9",ADV,or,10
341,54,2,sai,sai,209,Vfin,Vfin,savoir,10s,---,C/V\,"ConBeth, chanson 2, v. 9",VERB,savoir,10
342,54,3,je,je,209,Prn,Prn%,je,10s,---,C/(e)\,"ConBeth, chanson 2, v. 9",PRON,je,10
343,54,4,bien,bien,209,Adv,Adv,bien,10s,---,C/V\,"ConBeth, chanson 2, v. 9",ADV,bien,10
344,54,5,que,que,209,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 9",SCONJ,que,10
345,54,6,riens,riens,209,N,N,rien,10s,---,C/V\,"ConBeth, chanson 2, v. 9",PROPN|NOUN,rien,10
346,54,7,ne,ne,209,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 2, v. 9",ADV,ne,10
347,54,8,puet,puet,209,Vfin,Vfin,pouvoir,10s,---,C/V\,"ConBeth, chanson 2, v. 9",VERB,pouvoir,10
348,54,9,valoir,valoir,209,Vinf,Vinf,valoir,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 9",VERB,valoir,10
349,55,1,tant,tant,210,QIs,QIs,tant,10s,---,C/V\,"ConBeth, chanson 2, v. 10",ADV,tant,10
350,55,2,con,con,210,Sub,Sub,comme,10s,---,C/V\,"ConBeth, chanson 2, v. 10",SCONJ,comme,10
351,55,3,celi,celi,210,Dem,Dem,cil,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 10",PRON,cil,10
352,55,4,de,de,210,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 2, v. 10",ADP,de,10
353,55,5,cui,cui,210,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 2, v. 10",PRON,qui,10
354,55,6,j',j',210,Prn,Prn$,je,10s,---,C/\,"ConBeth, chanson 2, v. 10",PRON,je,10
355,55,7,ai,ai,210,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 2, v. 10",VERB,avoir,10
356,55,8,tant,tant,210,QIs,QIs,tant,10s,---,C/V\,"ConBeth, chanson 2, v. 10",ADV,tant,10
357,55,9,chanté,chanté,210,Vpp,Vpp,chanter,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 10",VERB,chanter,10
358,55,10,",",",",210,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 10",PUNCT,",",9
359,56,1,c',c',211,Crd,Crd,que,10s,---,C/\,"ConBeth, chanson 2, v. 11",CCONJ,que,10
360,56,2,or,or,211,Adv,Adv,or,10s,---,/V\,"ConBeth, chanson 2, v. 11",ADV,or,10
361,56,3,ai,ai,211,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 2, v. 11",VERB,avoir,10
362,56,4,veü,veü,211,Vpp,Vpp,voir,10s,---,C/(V)\.'/V\,"ConBeth, chanson 2, v. 11",VERB,voir,10
363,56,5,et,et,211,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 11",CCONJ,et,10
364,56,6,li,li,211,Prn,Prn,li,10s,---,C/V\,"ConBeth, chanson 2, v. 11",PRON,li,10
365,56,7,et,et,211,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 11",CCONJ,et,10
366,56,8,sa,sa,211,Det,Det,son,10s,---,C/V\,"ConBeth, chanson 2, v. 11",DET,son,10
367,56,9,bealté,bealté,211,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 11",NOUN,beauté,8
368,57,1,et,et,212,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 12",CCONJ,et,10
369,57,2,si,si,212,Adv,Adv,si,10s,---,C/V\,"ConBeth, chanson 2, v. 12",ADV,si,10
370,57,3,sai,sai,212,Vfin,Vfin,savoir,10s,---,C/V\,"ConBeth, chanson 2, v. 12",VERB,savoir,10
371,57,4,bien,bien,212,Adv,Adv,bien,10s,---,C/V\,"ConBeth, chanson 2, v. 12",ADV,bien,10
372,57,5,que,que,212,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 12",SCONJ,que,10
373,57,6,tant,tant,212,QIs,QIs,tant,10s,---,C/V\,"ConBeth, chanson 2, v. 12",ADV,tant,10
374,57,7,a,a,212,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 2, v. 12",VERB,avoir,10
375,57,8,de,de,212,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 2, v. 12",ADP,de,10
376,57,9,valor,valor,212,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 12",NOUN,valeur,8
377,58,1,que,que,213,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 13",SCONJ,que,10
378,58,2,je,je,213,Prn,Prn$,je,10s,---,C/(e)\,"ConBeth, chanson 2, v. 13",PRON,je,10
379,58,3,doi,doi,213,Vfin,Vfin,devoir,10s,---,C/V\,"ConBeth, chanson 2, v. 13",VERB,devoir,10
380,58,4,faire,faire,213,Vinf,Vinf,faire,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 2, v. 13",VERB,faire,10
381,58,5,et,et,213,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 13",CCONJ,et,10
382,58,6,outrage,outrage,213,N,N,,10s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 2, v. 13",NOUN,outrage,8
383,58,7,et,et,213,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 13",CCONJ,et,10
384,58,8,folor,folor,213,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 13",NOUN,foleur,8
385,59,1,d',d',214,Pre,Pre,de,10s,---,C/\,"ConBeth, chanson 2, v. 14",ADP,de,10
386,59,2,amer,amer,214,Vinf,Vinf,aimer,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 14",VERB,aimer,10
387,59,3,plus,plus,214,Adv,Adv,plus,10s,---,C/V\,"ConBeth, chanson 2, v. 14",ADV,plus,10
388,59,4,halt,halt,214,Adv,Adv,haut,10s,---,C/V\,"ConBeth, chanson 2, v. 14",ADV,haut,10
389,59,5,que,que,214,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 14",SCONJ,que,10
390,59,6,ne,ne,214,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 2, v. 14",ADV,ne,10
391,59,7,m',m',214,Prn,Prn$$,me,10s,---,C/\,"ConBeth, chanson 2, v. 14",PRON,me,10
392,59,8,avroit,avroit,214,Vfin,Vfin,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 14",VERB,avoir,10
393,59,9,mestier,mestier,214,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 14",NOUN,métier,8
394,59,10,;,;,214,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 14",PUNCT,;,3
395,60,1,et,et,215,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 15",CCONJ,et,10
396,60,2,non,non,215,Neg,Neg,non,10s,---,C/V\,"ConBeth, chanson 2, v. 15",ADV,non,10
397,60,3,por,por,215,Pre,Pre,pour,10s,---,C/V\,"ConBeth, chanson 2, v. 15",ADP,pour,10
398,60,4,cant,cant,215,Qux,Qux,quant,10s,---,C/V\,"ConBeth, chanson 2, v. 15",ADJ|ADV|DET|PRON,quant,10
399,60,5,maint,maint,215,QIs,QIs,maint,10s,---,C/V\,"ConBeth, chanson 2, v. 15",DET,maint,10
400,60,6,povre,povre,215,Adj,Adj,pauvre,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 2, v. 15",ADJ,pauvre,10
401,60,7,chevalier,chevalier,215,N,N,,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 2, v. 15",NOUN,chevalier,8
402,61,1,fait,fait,216,Vfin,Vfin,faire,10s,---,C/V\,"ConBeth, chanson 2, v. 16",VERB,faire,10
403,61,2,riches,riches,216,Adj,Adj,riche,10s,---,'C/V\.C/e\,"ConBeth, chanson 2, v. 16",ADJ,riche,10
404,61,3,cuers,cuers,216,N,N,,10s,---,C/V\,"ConBeth, chanson 2, v. 16",NOUN,coeur,3
405,61,4,venir,venir,216,Vinf,Vinf,venir,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 16",VERB,venir,10
406,61,5,a,a,216,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 2, v. 16",ADP,à,10
407,61,6,halte,halte,216,Adj,Adj,haut,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 2, v. 16",ADJ,haut,10
408,61,7,honor,honor,216,N,N,,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 16",NOUN,honneur,8
409,61,8,.,.,216,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 16",PUNCT,.,9
410,62,1,ainz,ainz,217,PrA,PrA,ains,10s,---,/V\,"ConBeth, chanson 2, v. 17",ADV,ains,10
411,62,2,que,que,217,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 2, v. 17",SCONJ,que,10
412,62,3,fusse,fusse,217,Vfin,Vfin,être,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 2, v. 17",VERB,être,10
413,62,4,sospris,sospris,217,Vpp,Vpp,sousprendre,10s,---,C/V\.'C/V\,"ConBeth, chanson 2, v. 17",VERB,sousprendre,10
414,62,5,de,de,217,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 2, v. 17",ADP,de,10
415,62,6,ceste,ceste,217,Dem,Dem,cist,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 2, v. 17",DET,cist,10
416,62,7,amor,amor,217,N,N,,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 17",NOUN,amour,8
417,62,8,",",",",217,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 17",PUNCT,",",9
418,63,1,savoie,savoie,218,Vfin,Vfin,savoir,10s,---,C/V\.'C/V\./(e)\,"ConBeth, chanson 2, v. 18",VERB,savoir,10
419,63,2,je,je,218,Prn,Prn%,je,10s,---,C/(e)\,"ConBeth, chanson 2, v. 18",PRON,je,10
420,63,3,autre,autre,218,Adj,Adj,autre,10s,---,'/V\.C/(e)\,"ConBeth, chanson 2, v. 18",ADJ,autre,10
421,63,4,jent,jent,218,N,N,,10s,---,C/V\,"ConBeth, chanson 2, v. 18",NOUN,jent,-10
422,63,5,conseillier,conseillier,218,Vinf,Vinf,conseiller,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 2, v. 18",VERB,conseiller,10
423,63,6,",",",",218,Pnc,Pnc,,10s,---,,"ConBeth, chanson 2, v. 18",PUNCT,",",9
424,64,1,et,et,219,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 19",CCONJ,et,10
425,64,2,or,or,219,Adv,Adv,or,10s,---,/V\,"ConBeth, chanson 2, v. 19",ADV,or,10
426,64,3,sai,sai,219,Vfin,Vfin,savoir,10s,---,C/V\,"ConBeth, chanson 2, v. 19",VERB,savoir,10
427,64,4,bien,bien,219,Adv,Adv,bien,10s,---,C/V\,"ConBeth, chanson 2, v. 19",ADV,bien,10
428,64,5,d',d',219,Pre,Pre,de,10s,---,C/\,"ConBeth, chanson 2, v. 19",ADP,de,10
429,64,6,altrui,altrui,219,Adj,Adj,autrui,10s,---,/V\.'C/V\,"ConBeth, chanson 2, v. 19",ADJ,autrui,10
430,64,7,geu,geu,219,N,N,,10s,---,C/V\,"ConBeth, chanson 2, v. 19",NOUN,jeu,8
431,64,8,enseignier,enseignier,219,Vinf,Vinf,enseigner,10s,---,/V\.C/V\.'C/V\,"ConBeth, chanson 2, v. 19",VERB,enseigner,10
432,65,1,et,et,220,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 2, v. 20",CCONJ,et,10
433,65,2,si,si,220,Adv,Adv,si,10s,---,C/V\,"ConBeth, chanson 2, v. 20",ADV,si,10
434,65,3,ne,ne,220,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 2, v. 20",ADV,ne,10
435,65,4,sai,sai,220,Vfin,Vfin,savoir,10s,---,C/V\,"ConBeth, chanson 2, v. 20",VERB,savoir,10
