wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
1834,200,7,ne,ne,200,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 200",ADV,ne,10
1835,200,8,l',l',200,Prn,Prn$$,le,C/\,"Alexis, v. 200",PRON,le,10
1836,200,9,encumbrent,encumbrent,200,Vfin,Vfin,,/V\.'C/V\.C/e\,"Alexis, v. 200",VERB,encombrer,9
1837,200,10,.,.,200,Pnc,Pnc,,,"Alexis, v. 200",PUNCT,.,9
1838,201,1,‘,‘,201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,‘,3
1839,201,2,e,e,201,Exc,Exc,,/V\,"Alexis, v. 201",INTJ,hé,5
1840,201,3,deus,deus,201,N,N,,C/V\,"Alexis, v. 201",PROPN|NOUN,deux,0
1841,201,4,!,!,201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,!,9
1842,201,5,’,’,201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,’,3
1843,201,6,",",",",201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,",",9
1844,201,7,dist,dist,201,Vfin,Vfin,dire,C/V\,"Alexis, v. 201",VERB,dire,10
1845,201,8,il,il,201,Prn,Prn%,il,/V\,"Alexis, v. 201",PRON,il,10
1846,201,9,",",",",201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,",",9
1847,201,10,‘,‘,201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,‘,3
1848,201,11,bels,bels,201,Adj,Adj,beau,C/V\,"Alexis, v. 201",ADJ,beau,10
1849,201,12,reis,reis,201,N,N,,C/V\,"Alexis, v. 201",NOUN,roi,3
1850,201,13,qui,qui,201,Qux,Qux,qui,C/V\,"Alexis, v. 201",PRON,qui,10
1851,201,14,tut,tut,201,QIs,QIs,tout,C/V\,"Alexis, v. 201",PRON,tout,10
1852,201,15,guvernes,guvernes,201,Vfin,Vfin,,C/V\.'C/V\.C/e\,"Alexis, v. 201",VERB,gouverner,9
1853,201,16,",",",",201,Pnc,Pnc,,,"Alexis, v. 201",PUNCT,",",9
1854,202,1,se,se,202,Sub,Sub,si3,C/(e)\,"Alexis, v. 202",SCONJ,si,10
1855,202,2,tei,tei,202,Prn,Prn$$,toi,C/V\,"Alexis, v. 202",PRON,toi,10
1856,202,3,ploust,ploust,202,Vfin,Vfin,plaire,C/V\.'C/V\,"Alexis, v. 202",VERB,plaire,10
1857,202,4,",",",",202,Pnc,Pnc,,,"Alexis, v. 202",PUNCT,",",9
1858,202,5,ci,ci,202,Adv,Adv,ci,C/V\,"Alexis, v. 202",ADV,ci,10
1859,202,6,ne,ne,202,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 202",ADV,ne,10
1860,202,7,volisse,volisse,202,Vfin,Vfin,vouloir,C/V\.'C/V\.C/(e)\,"Alexis, v. 202",VERB,vouloir,10
1861,202,8,esträ,esträ,202,Vinf,Vinf,être,'/V\.C/(e)\,"Alexis, v. 202",VERB,être,10
1862,202,9,.,.,202,Pnc,Pnc,,,"Alexis, v. 202",PUNCT,.,9
1863,203,1,s',s',203,Sub,Sub,si3,C/\,"Alexis, v. 203",SCONJ,si,10
1864,203,2,or,or,203,Adv,Adv,or,/V\,"Alexis, v. 203",ADV,or,10
1865,203,3,me,me,203,Prn,Prn$$,me,C/(e)\,"Alexis, v. 203",PRON,me,10
1866,203,4,conuissent,conuissent,203,Vfin,Vfin,connaître,C/V\.'C/V\.C/e\,"Alexis, v. 203",VERB,connaître,10
1867,203,5,mi,mi,203,Det,Det,mon,C/V\,"Alexis, v. 203",DET,mon,10
1868,203,6,parent,parent,203,N,N,,C/V\.'C/V\,"Alexis, v. 203",NOUN,parent,3
1869,203,7,d',d',203,Pre,Pre,de,C/\,"Alexis, v. 203",ADP,de,10
1870,203,8,icestä,icestä,203,Dem,Dem,cist,/V\.'C/V\.C/(e)\,"Alexis, v. 203",DET,cist,10
1871,203,9,terre,terre,203,N,N,,'C/V\.C/(e)\,"Alexis, v. 203",NOUN,terre,8
1872,203,10,",",",",203,Pnc,Pnc,,,"Alexis, v. 203",PUNCT,",",9
1873,204,1,il,il,204,Prn,Prn$,il,/V\,"Alexis, v. 204",PRON,il,10
1874,204,2,me,me,204,Prn,Prn$$,me,C/(e)\,"Alexis, v. 204",PRON,me,10
1875,204,3,prendrunt,prendrunt,204,Vfin,Vfin,prendre,C/V\.'C/V\,"Alexis, v. 204",VERB,prendre,10
1876,204,4,par,par,204,Pre,Pre,par,C/V\,"Alexis, v. 204",ADP,par,10
1877,204,5,pri,pri,204,N,N,,C/V\,"Alexis, v. 204",NOUN,pri,8
1878,204,6,ou,ou,204,Qux,Qux,où,/V\,"Alexis, v. 204",ADJ|ADV|DET|PRON,où,10
1879,204,7,par,par,204,Pre,Pre,par,C/V\,"Alexis, v. 204",ADP,par,10
1880,204,8,poeste,poeste,204,N,N,,C/V\.'C/V\.C/(e)\,"Alexis, v. 204",NOUN,poeste,3
1881,204,9,;,;,204,Pnc,Pnc,,,"Alexis, v. 204",PUNCT,;,3
1882,205,1,se,se,205,Sub,Sub,si3,C/(e)\,"Alexis, v. 205",SCONJ,si,10
1883,205,2,jos,jos,205,Prn+Prn,Prn$+Prn$$,je.le,C/V\,"Alexis, v. 205",PRON.PRON,je.le,10
1884,205,3,an,an,205,Prn,Prn$$,en,/V\,"Alexis, v. 205",PRON,en,10
1885,205,4,creid,creid,205,Vfin,Vfin,croire,C/V\,"Alexis, v. 205",VERB,croire,10
1886,205,5,",",",",205,Pnc,Pnc,,,"Alexis, v. 205",PUNCT,",",9
1887,205,6,il,il,205,Prn,Prn$,il,/V\,"Alexis, v. 205",PRON,il,10
1888,205,7,me,me,205,Prn,Prn$$,me,C/(e)\,"Alexis, v. 205",PRON,me,10
1889,205,8,trairunt,trairunt,205,Vfin,Vfin,traire,C/V\.'C/V\,"Alexis, v. 205",VERB,traire,10
1890,205,9,a,a,205,Pre,Pre,à,/V\,"Alexis, v. 205",ADP,à,10
1891,205,10,perdra,perdrä,205,Vfin,Vfin,perdre,'C/V\.C/(e)\,"Alexis, v. 205",VERB,perdre,10
1892,205,11,.,.,205,Pnc,Pnc,,,"Alexis, v. 205",PUNCT,.,9
1893,206,1,mais,mais,206,Crd,Crd,mais,C/V\,"Alexis, v. 206",CCONJ,mais,10
1894,206,2,nepurhuec,nepurhuec,206,Adv,Adv,neporoec,C/e\.C/V\.'C/V\,"Alexis, v. 206",ADV,neporoec,10
1895,206,3,mun,mun,206,Det,Det,mon,C/V\,"Alexis, v. 206",DET,mon,10
1896,206,4,pedre,pedre,206,N,N,,'C/V\.C/(e)\,"Alexis, v. 206",NOUN,père,3
1897,206,5,me,me,206,Prn,Prn$$,me,C/(e)\,"Alexis, v. 206",PRON,me,10
1898,206,6,desirret,desirret,206,Vfin,Vfin,désirer,C/V\.'C/V\.C/(e)\,"Alexis, v. 206",VERB,désirer,10
1899,206,7,",",",",206,Pnc,Pnc,,,"Alexis, v. 206",PUNCT,",",9
1900,207,1,si,si,207,Adv,Adv,si,C/V\,"Alexis, v. 207",ADV,si,10
1901,207,2,fait,fait,207,Vfin,Vfin,faire,C/V\,"Alexis, v. 207",VERB,faire,10
1902,207,3,ma,ma,207,Det,Det,mon,C/V\,"Alexis, v. 207",DET,mon,10
1903,207,4,medrä,medrä,207,N,N,,'C/V\.C/(e)\,"Alexis, v. 207",NOUN,médreu,-10
1904,207,5,plus,plus,207,Adv,Adv,plus,C/V\,"Alexis, v. 207",ADV,plus,10
1905,207,6,que,que,207,Sub,Sub,que,C/(e)\,"Alexis, v. 207",SCONJ,que,10
1906,207,7,femme,femme,207,N,N,,'C/V\.C/(e)\,"Alexis, v. 207",NOUN,femme,3
1907,207,8,qui,qui,207,Qux,Qux,qui,C/V\,"Alexis, v. 207",PRON,qui,10
1908,207,9,vivet,vivet,207,Vfin,Vfin,vivre,'C/V\.C/(e)\,"Alexis, v. 207",VERB,vivre,10
1909,207,10,",",",",207,Pnc,Pnc,,,"Alexis, v. 207",PUNCT,",",9
1910,208,1,avoc,avoc,208,PrA,PrA,avec,/V\.'C/V\,"Alexis, v. 208",ADP,avec,10
1911,208,2,ma,ma,208,Det,Det,mon,C/V\,"Alexis, v. 208",DET,mon,10
1912,208,3,spuse,spuse,208,N,N,,'C/V\.C/(e)\,"Alexis, v. 208",NOUN,épouse,9
1913,208,4,que,que,208,Qux,Qux,que,C/(e)\,"Alexis, v. 208",PRON,que,10
1914,208,5,jo,jo,208,Prn,Prn$,je,C/V\,"Alexis, v. 208",PRON,je,10
1915,208,6,lur,lur,208,Prn,Prn$$,leur,C/V\,"Alexis, v. 208",PRON,leur,10
1916,208,7,ai,ai,208,Vfin,Vfin,avoir,/V\,"Alexis, v. 208",VERB,avoir,10
1917,208,8,guerpide,guerpide,208,Vpp,Vpp,guerpir,C/V\.'C/V\.C/(e)\,"Alexis, v. 208",VERB,guerpir,10
1918,208,9,.,.,208,Pnc,Pnc,,,"Alexis, v. 208",PUNCT,.,9
1919,209,1,or,or,209,Adv,Adv,or,/V\,"Alexis, v. 209",ADV,or,10
1920,209,2,ne,ne,209,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 209",ADV,ne,10
1921,209,3,lairai,lairai,209,Vfin,Vfin,laisser,C/V\.'C/V\,"Alexis, v. 209",VERB,laisser,10
1922,209,4,nem,nem,209,Neg+Prn,Neg$$+Prn$$,ne.me,C/V\,"Alexis, v. 209",ADV.PRON,ne.me,10
1923,209,5,mete,mete,209,Vfin,Vfin,mettre,'C/V\.C/(e)\,"Alexis, v. 209",VERB,mettre,10
1924,209,6,an,an,209,Pre,Pre,en,/V\,"Alexis, v. 209",ADP,en,10
1925,209,7,lur,lur,209,Det,Det,leur,C/V\,"Alexis, v. 209",DET,leur,10
1926,209,8,bailie,bailie,209,N,N,,C/V\.'C/V\./(e)\,"Alexis, v. 209",NOUN,baillie,9
1927,209,9,;,;,209,Pnc,Pnc,,,"Alexis, v. 209",PUNCT,;,3
1928,210,1,nem,nem,210,Neg+Prn,Neg$$+Prn$$,ne.me,C/V\,"Alexis, v. 210",ADV.PRON,ne.me,10
1929,210,2,conuistrunt,conuistrunt,210,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\,"Alexis, v. 210",VERB,connaître,10
1930,210,3,:,:,210,Pnc,Pnc,,,"Alexis, v. 210",PUNCT,:,9
1931,210,4,tanz,tanz,210,QIs,QIs,tant,C/V\,"Alexis, v. 210",DET,tant,10
1932,210,5,jurz,jurz,210,N,N,,C/V\,"Alexis, v. 210",NOUN,jour,8
1933,210,6,ad,ad,210,Vfin,Vfin,avoir,/V\,"Alexis, v. 210",VERB,avoir,10
1934,210,7,que,que,210,Sub,Sub,que,C/(e)\,"Alexis, v. 210",SCONJ,que,10
1935,210,8,nem,nem,210,Neg+Prn,Neg$$+Prn$$,ne.me,C/V\,"Alexis, v. 210",ADV.PRON,ne.me,10
1936,210,9,virent,virent,210,Vfin,Vfin,voir,'C/V\.C/e\,"Alexis, v. 210",VERB,voir,10
1937,210,10,’,’,210,Pnc,Pnc,,,"Alexis, v. 210",PUNCT,’,3
1938,210,11,.,.,210,Pnc,Pnc,,,"Alexis, v. 210",PUNCT,.,9
1939,211,1,eist,eist,211,Vfin,Vfin,issir,/V\,"Alexis, v. 211",VERB,issir,10
1940,211,2,de,de,211,Pre,Pre,de,C/(e)\,"Alexis, v. 211",ADP,de,10
1941,211,3,la,la,211,Det,Det,le,C/V\,"Alexis, v. 211",DET,le,10
1942,211,4,nef,nef,211,N,N,,C/V\,"Alexis, v. 211",NOUN,nef,3
1943,211,5,e,e,211,Crd,Crd,et,/V\,"Alexis, v. 211",CCONJ,et,10
1944,211,6,vint,vint,211,Vfin,Vfin,venir,C/V\,"Alexis, v. 211",VERB,venir,10
1945,211,7,andreit,andreit,211,PrA,PrA,endroit,/V\.'C/V\,"Alexis, v. 211",ADV,endroit,10
1946,211,8,a,a,211,Pre,Pre,à,/V\,"Alexis, v. 211",ADP,à,10
1947,211,9,rome,rome,211,N,N,,'C/V\.C/(e)\,"Alexis, v. 211",NOUN,Rome,5
1948,211,10,;,;,211,Pnc,Pnc,,,"Alexis, v. 211",PUNCT,;,3
1949,212,1,vait,vait,212,Vfin,Vfin,aller,C/V\,"Alexis, v. 212",VERB,aller,10
1950,212,2,par,par,212,Pre,Pre,par,C/V\,"Alexis, v. 212",ADP,par,10
1951,212,3,les,les,212,Det,Det,le,C/V\,"Alexis, v. 212",DET,le,10
1952,212,4,rues,rues,212,N,N,,'C/V\./e\,"Alexis, v. 212",NOUN,rue,8
1953,212,5,dunt,dunt,212,Qux,Qux,dont,C/V\,"Alexis, v. 212",PRON,dont,10
1954,212,6,il,il,212,Prn,Prn,il,/V\,"Alexis, v. 212",PRON,il,10
1955,212,7,ja,ja,212,Adv,Adv,jà,C/V\,"Alexis, v. 212",ADV,jà,10
1956,212,8,bien,bien,212,Adv,Adv,bien,C/V\,"Alexis, v. 212",ADV,bien,10
1957,212,9,fut,fut,212,Vfin,Vfin,être,C/V\,"Alexis, v. 212",VERB,être,10
1958,212,10,cointe,cointe,212,Adj,Adj,,'C/V\.C/(e)\,"Alexis, v. 212",ADJ,cointe,5
1959,212,11,",",",",212,Pnc,Pnc,,,"Alexis, v. 212",PUNCT,",",9
1960,213,1,alträ,alträ,213,Adj,Adj,autre,'/V\.C/(e)\,"Alexis, v. 213",ADJ,autre,10
1961,213,2,pur,pur,213,Pre,Pre,pour,C/V\,"Alexis, v. 213",ADP,pour,10
1962,213,3,altre,altre,213,Adj,Adj,autre,'/V\.C/(e)\,"Alexis, v. 213",ADJ,autre,10
1963,213,4,",",",",213,Pnc,Pnc,,,"Alexis, v. 213",PUNCT,",",9
1964,213,5,mais,mais,213,Crd,Crd,mais,C/V\,"Alexis, v. 213",CCONJ,mais,10
1965,213,6,sun,sun,213,Det,Det,son,C/V\,"Alexis, v. 213",DET,son,10
1966,213,7,pedre,pedre,213,N,N,,'C/V\.C/(e)\,"Alexis, v. 213",NOUN,père,3
1967,213,8,i,i,213,Prn,Prn$$,y,/V\,"Alexis, v. 213",PRON,y,10
1968,213,9,ancuntret,ancuntret,213,Vfin,Vfin,,/V\.'C/V\.C/(e)\,"Alexis, v. 213",VERB,encontrer,9
1969,213,10,",",",",213,Pnc,Pnc,,,"Alexis, v. 213",PUNCT,",",9
1970,214,1,ansembl',ansembl',214,Adv,Adv,ensemble,/V\.'C/V\,"Alexis, v. 214",ADV,ensemble,10
1971,214,2,ot,ot,214,Pre,Pre,o,/V\,"Alexis, v. 214",ADP,o,10
1972,214,3,lui,lui,214,Prn,Prn,lui,C/V\,"Alexis, v. 214",PRON,lui,10
1973,214,4,grant,grant,214,Adj,Adj,grand,C/V\,"Alexis, v. 214",ADJ,grand,10
1974,214,5,masse,masse,214,N,N,,'C/V\.C/(e)\,"Alexis, v. 214",NOUN,masse,3
1975,214,6,de,de,214,Pre,Pre,de,C/(e)\,"Alexis, v. 214",ADP,de,10
1976,214,7,ses,ses,214,Det,Det,son,C/V\,"Alexis, v. 214",DET,son,10
1977,214,8,humes,humes,214,N,N,,'/V\.C/e\,"Alexis, v. 214",NOUN,homme,8
1978,214,9,;,;,214,Pnc,Pnc,,,"Alexis, v. 214",PUNCT,;,3
1979,215,1,sil,sil,215,Adv+Prn,Adv+Prn$$,si.le,C/V\,"Alexis, v. 215",ADV.PRON,si.le,10
1980,215,2,reconut,reconut,215,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\,"Alexis, v. 215",VERB,reconnaître,10
1981,215,3,",",",",215,Pnc,Pnc,,,"Alexis, v. 215",PUNCT,",",9
1982,215,4,par,par,215,Pre,Pre,par,C/V\,"Alexis, v. 215",ADP,par,10
1983,215,5,sun,sun,215,Det,Det,son,C/V\,"Alexis, v. 215",DET,son,10
1984,215,6,dreit,dreit,215,Adj,Adj,droit,C/V\,"Alexis, v. 215",ADJ,droit,10
1985,215,7,num,num,215,N,N,,C/V\,"Alexis, v. 215",NOUN,nom,8
1986,215,8,le,le,215,Prn,Prn$$,le,C/(e)\,"Alexis, v. 215",PRON,le,10
1987,215,9,numet,numet,215,Vfin,Vfin,,'C/V\.C/(e)\,"Alexis, v. 215",VERB,nommer,9
1988,215,10,.,.,215,Pnc,Pnc,,,"Alexis, v. 215",PUNCT,.,9
1989,216,1,‘,‘,216,Pnc,Pnc,,,"Alexis, v. 216",PUNCT,‘,3
1990,216,2,eufemien,eufemien,216,N,N,,/V\.C/e\.C/V\.'C/V\,"Alexis, v. 216",NOUN,Euphémien,8
1991,216,3,",",",",216,Pnc,Pnc,,,"Alexis, v. 216",PUNCT,",",9
1992,216,4,bel,bel,216,Adj,Adj,beau,C/V\,"Alexis, v. 216",ADJ,beau,10
1993,216,5,sire,sire,216,N,N,,'C/V\.C/(e)\,"Alexis, v. 216",NOUN,sire,11
1994,216,6,",",",",216,Pnc,Pnc,,,"Alexis, v. 216",PUNCT,",",9
1995,216,7,riches,riches,216,Adj,Adj,riche,'C/V\.C/e\,"Alexis, v. 216",ADJ,riche,10
1996,216,8,hom,hom,216,N,N,,/V\,"Alexis, v. 216",NOUN,homme,8
1997,216,9,",",",",216,Pnc,Pnc,,,"Alexis, v. 216",PUNCT,",",9
1998,217,1,quar,quar,217,Crd,Crd,car,C/V\,"Alexis, v. 217",CCONJ,car,10
1999,217,2,me,me,217,Det,Det,mon,C/(e)\,"Alexis, v. 217",DET,mon,10
2000,217,3,herberges,herberges,217,N,N,,C/V\.'C/V\.C/e\,"Alexis, v. 217",PROPN|NOUN,héberge,5
2001,217,4,pur,pur,217,Pre,Pre,pour,C/V\,"Alexis, v. 217",ADP,pour,10
2002,217,5,deu,deu,217,N,N,,C/V\,"Alexis, v. 217",PROPN,Dieu,3
2003,217,6,an,an,217,Pre,Pre,en,/V\,"Alexis, v. 217",ADP,en,10
2004,217,7,ta,ta,217,Det,Det,ton,C/V\,"Alexis, v. 217",DET,ton,10
2005,217,8,maison,maison,217,N,N,,C/V\.'C/V\,"Alexis, v. 217",NOUN,maison,3
2006,217,9,;,;,217,Pnc,Pnc,,,"Alexis, v. 217",PUNCT,;,3
2007,218,1,suz,suz,218,Pre,Pre,sous,C/V\,"Alexis, v. 218",ADP,sous,10
2008,218,2,tun,tun,218,Det,Det,ton,C/V\,"Alexis, v. 218",DET,ton,10
2009,218,3,degrét,degrét,218,N,N,,C/V\.'C/V\,"Alexis, v. 218",NOUN,degré,9
2010,218,4,me,me,218,Prn,Prn$$,me,C/(e)\,"Alexis, v. 218",PRON,me,10
2011,218,5,fai,fai,218,Vfin,Vfin,faire,C/V\,"Alexis, v. 218",VERB,faire,10
2012,218,6,un,un,218,QIs,QIs,un,/V\,"Alexis, v. 218",DET,un,10
2013,218,7,grabatum,grabatum,218,N,N,,C/V\.C/V\.'C/V\,"Alexis, v. 218",NOUN,grabaton,9
2014,219,1,empur,empur,219,Adj,Adj,,/V\.'C/V\,"Alexis, v. 219",ADJ,pur,5
2015,219,2,tun,tun,219,Det,Det,ton,C/V\,"Alexis, v. 219",DET,ton,10
2016,219,3,filz,filz,219,N,N,,C/V\,"Alexis, v. 219",NOUN,fils,3
2017,219,4,dunt,dunt,219,Qux,Qux,dont,C/V\,"Alexis, v. 219",PRON,dont,10
2018,219,5,tu,tu,219,Prn,Prn$,tu,C/V\,"Alexis, v. 219",PRON,tu,10
2019,219,6,as,as,219,Vfin,Vfin,avoir,/V\,"Alexis, v. 219",VERB,avoir,10
2020,219,7,tel,tel,219,Adj,Adj,tel,C/V\,"Alexis, v. 219",ADJ,tel,10
2021,219,8,dolur,dolur,219,N,N,,C/V\.'C/V\,"Alexis, v. 219",NOUN,douleur,8
2022,219,9,;,;,219,Pnc,Pnc,,,"Alexis, v. 219",PUNCT,;,3
2023,220,1,tut,tut,220,QIs,QIs,tout,C/V\,"Alexis, v. 220",ADV,tout,10
2024,220,2,soi,soi,220,Vfin,Vfin,être,C/V\,"Alexis, v. 220",VERB,être,10
2025,220,3,amferm,amferm,220,Adj,Adj,,/V\.'C/V\,"Alexis, v. 220",ADJ,enferme,9
2026,220,4,",",",",220,Pnc,Pnc,,,"Alexis, v. 220",PUNCT,",",9
2027,220,5,sim,sim,220,Adv+Prn,Adv+Prn$$,si4+1ps,C/V\,"Alexis, v. 220",ADV.PRON,si4+1ps,10
2028,220,6,pais,pais,220,N,N,,C/V\,"Alexis, v. 220",PROPN|NOUN,paître,0
2029,220,7,pur,pur,220,Pre,Pre,pour,C/V\,"Alexis, v. 220",ADP,pour,10
2030,220,8,sue,sue,220,Det,Det,son,'C/V\./(e)\,"Alexis, v. 220",DET,son,10
2031,220,9,amor,amor,220,N,N,,/V\.'C/V\,"Alexis, v. 220",NOUN,amour,8
2032,220,10,’,’,220,Pnc,Pnc,,,"Alexis, v. 220",PUNCT,’,3
2033,220,11,.,.,220,Pnc,Pnc,,,"Alexis, v. 220",PUNCT,.,9
2034,221,1,quant,quant,221,Sub,Sub,quand,C/V\,"Alexis, v. 221",SCONJ,quand,10
2035,221,2,ot,ot,221,Vfin,Vfin,ouïr,/V\,"Alexis, v. 221",VERB,ouïr,10
2036,221,3,li,li,221,Det,Det,le,C/V\,"Alexis, v. 221",DET,le,10
2037,221,4,pedre,pedre,221,N,N,,'C/V\.C/(e)\,"Alexis, v. 221",NOUN,père,3
2038,221,5,le,le,221,Det,Det,le,C/(e)\,"Alexis, v. 221",DET,le,10
2039,221,6,clamor,clamor,221,N,N,,C/V\.'C/V\,"Alexis, v. 221",NOUN,clameur,9
2040,221,7,de,de,221,Pre,Pre,de,C/(e)\,"Alexis, v. 221",ADP,de,10
2041,221,8,sun,sun,221,Det,Det,son,C/V\,"Alexis, v. 221",DET,son,10
2042,221,9,filz,filz,221,N,N,,C/V\,"Alexis, v. 221",NOUN,fils,3
2043,221,10,",",",",221,Pnc,Pnc,,,"Alexis, v. 221",PUNCT,",",9
2044,222,1,plurent,plurent,222,Vfin,Vfin,pleurer,'C/V\.C/e\,"Alexis, v. 222",VERB,pleurer,10
2045,222,2,si,si,222,Det,Det,son,C/V\,"Alexis, v. 222",DET,son,10
2046,222,3,oil,oil,222,N,N,,/V\,"Alexis, v. 222",NOUN,oeil,3
2047,222,4,",",",",222,Pnc,Pnc,,,"Alexis, v. 222",PUNCT,",",9
2048,222,5,ne,ne,222,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 222",ADV,ne,10
2049,222,6,s',s',222,Prn,Prn$$,se,C/\,"Alexis, v. 222",PRON,se,10
2050,222,7,en,en,222,Prn,Prn$$,en,/V\,"Alexis, v. 222",PRON,en,10
2051,222,8,puet,puet,222,Vfin,Vfin,pouvoir,C/V\,"Alexis, v. 222",VERB,pouvoir,10
2052,222,9,astenir,astenir,222,Vinf,Vinf,abstenir,/V\.C/e\.'C/V\,"Alexis, v. 222",VERB,abstenir,10
2053,222,10,:,:,222,Pnc,Pnc,,,"Alexis, v. 222",PUNCT,:,9
2054,223,1,‘,‘,223,Pnc,Pnc,,,"Alexis, v. 223",PUNCT,‘,3
2055,223,2,por,por,223,Pre,Pre,pour,C/V\,"Alexis, v. 223",ADP,pour,10
2056,223,3,amor,amor,223,N,N,,/V\.'C/V\,"Alexis, v. 223",NOUN,amour,8
2057,223,4,deu,deu,223,N,N,,C/V\,"Alexis, v. 223",PROPN,Dieu,3
2058,223,5,e,e,223,Crd,Crd,et,/V\,"Alexis, v. 223",CCONJ,et,10
2059,223,6,pur,pur,223,Pre,Pre,pour,C/V\,"Alexis, v. 223",ADP,pour,10
2060,223,7,mun,mun,223,Det,Det,mon,C/V\,"Alexis, v. 223",DET,mon,10
2061,223,8,cher,cher,223,Adj,Adj,cher,C/V\,"Alexis, v. 223",ADJ,cher,10
2062,223,9,ami,ami,223,N,N,,/V\.'C/V\,"Alexis, v. 223",NOUN,ami,3
2063,223,10,",",",",223,Pnc,Pnc,,,"Alexis, v. 223",PUNCT,",",9
2064,224,1,tut,tut,224,QIs,QIs,tout,C/V\,"Alexis, v. 224",ADV,tout,10
2065,224,2,te,te,224,Prn,Prn$$,te,C/(e)\,"Alexis, v. 224",PRON,te,10
2066,224,3,durai,durai,224,Vfin,Vfin,durer,C/V\.'C/V\,"Alexis, v. 224",VERB,durer,10
2067,224,4,",",",",224,Pnc,Pnc,,,"Alexis, v. 224",PUNCT,",",9
2068,224,5,boens,boens,224,Adj,Adj,bon,C/V\,"Alexis, v. 224",ADJ,bon,10
2069,224,6,hom,hom,224,N,N,,/V\,"Alexis, v. 224",NOUN,homme,8
2070,224,7,",",",",224,Pnc,Pnc,,,"Alexis, v. 224",PUNCT,",",9
2071,224,8,quanque,quanque,224,Qux,Qux,quanque,'C/V\.C/(e)\,"Alexis, v. 224",PRON,quanque,10
2072,224,9,m',m',224,Prn,Prn$$,me,C/\,"Alexis, v. 224",PRON,me,10
2073,224,10,as,as,224,Vfin,Vfin,avoir,/V\,"Alexis, v. 224",VERB,avoir,10
2074,224,11,quis,quis,224,Vpp,Vpp,quérir,C/V\,"Alexis, v. 224",VERB,quérir,10
2075,224,12,",",",",224,Pnc,Pnc,,,"Alexis, v. 224",PUNCT,",",9
2076,225,1,lit,lit,225,N,N,,C/V\,"Alexis, v. 225",NOUN,lit,8
2077,225,2,ed,ed,225,Crd,Crd,et,/V\,"Alexis, v. 225",CCONJ,et,10
2078,225,3,ostel,ostel,225,N,N,,/V\.'C/V\,"Alexis, v. 225",NOUN,hôtel,3
2079,225,4,e,e,225,Crd,Crd,et,/V\,"Alexis, v. 225",CCONJ,et,10
2080,225,5,pain,pain,225,N,N,,C/V\,"Alexis, v. 225",NOUN,pain,8
2081,225,6,e,e,225,Crd,Crd,et,/V\,"Alexis, v. 225",CCONJ,et,10
2082,225,7,carn,carn,225,N,N,,C/V\,"Alexis, v. 225",NOUN,chair,8
2083,225,8,e,e,225,Crd,Crd,et,/V\,"Alexis, v. 225",CCONJ,et,10
2084,225,9,vin,vin,225,N,N,,C/V\,"Alexis, v. 225",NOUN,vin,8
2085,225,10,’,’,225,Pnc,Pnc,,,"Alexis, v. 225",PUNCT,’,3
2086,225,11,.,.,225,Pnc,Pnc,,,"Alexis, v. 225",PUNCT,.,9
2087,226,1,‘,‘,226,Pnc,Pnc,,,"Alexis, v. 226",PUNCT,‘,3
2088,226,2,e,e,226,Exc,Exc,,/V\,"Alexis, v. 226",INTJ,hé,5
2089,226,3,deus,deus,226,N,N,,C/V\,"Alexis, v. 226",PROPN|NOUN,deux,0
2090,226,4,’,’,226,Pnc,Pnc,,,"Alexis, v. 226",PUNCT,’,3
2091,226,5,",",",",226,Pnc,Pnc,,,"Alexis, v. 226",PUNCT,",",9
2092,226,6,dist,dist,226,Vfin,Vfin,dire,C/V\,"Alexis, v. 226",VERB,dire,10
2093,226,7,il,il,226,Prn,Prn%,il,/V\,"Alexis, v. 226",PRON,il,10
2094,226,8,",",",",226,Pnc,Pnc,,,"Alexis, v. 226",PUNCT,",",9
2095,226,9,‘,‘,226,Pnc,Pnc,,,"Alexis, v. 226",PUNCT,‘,3
2096,226,10,quer,quer,226,Crd,Crd,car,C/V\,"Alexis, v. 226",CCONJ,car,10
2097,226,11,ousse,ousse,226,Vfin,Vfin,avoir,/(V)\.'/V\.C/(e)\,"Alexis, v. 226",VERB,avoir,10
2098,226,12,un,un,226,QIs,QIs,un,/V\,"Alexis, v. 226",DET,un,10
2099,226,13,sergant,sergant,226,N,N,,C/V\.'C/V\,"Alexis, v. 226",NOUN,sergent,8
2100,226,14,",",",",226,Pnc,Pnc,,,"Alexis, v. 226",PUNCT,",",9
