wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
511,83,3,servir,servir,1931,Vinf,Vinf,servir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 31",VERB,servir,10
512,83,4,l',l',1931,Prn,Prn$$,le,7s,---,C/\,"GaceBrulé, chanson 19, v. 31",PRON,le,10
513,83,5,ai,ai,1931,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 19, v. 31",VERB,avoir,10
514,83,6,emprise,emprise,1931,Vpp,Vpp,emprendre,7s,---,/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 31",VERB,emprendre,10
515,83,7,",",",",1931,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 31",PUNCT,",",9
516,84,1,sel,sel,1932,Adv+Prn,Adv+Prn$$,si.le,7s,---,C/V\,"GaceBrulé, chanson 19, v. 32",ADV.PRON,si.le,10
517,84,2,ferai,ferai,1932,Vfin,Vfin,faire,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 32",VERB,faire,10
518,84,3,jusqu',jusqu',1932,PrA,PrA,jusque,7s,---,C/V\,"GaceBrulé, chanson 19, v. 32",ADP,jusque,10
519,84,4,al,al,1932,Pre+Det,Pre+Det,à.le,7s,---,/V\,"GaceBrulé, chanson 19, v. 32",ADP.DET,à.le,10
520,84,5,juise,juise,1932,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 32",NOUN,juise,3
521,84,6,.,.,1932,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 32",PUNCT,.,9
522,85,1,de,de,1933,Pre,Pre,de,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 33",ADP,de,10
523,85,2,li,li,1933,Prn,Prn,li,7s,---,C/V\,"GaceBrulé, chanson 19, v. 33",PRON,li,10
524,85,3,ne,ne,1933,Neg,Neg,ne,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 33",ADV,ne,10
525,85,4,partirai,partirai,1933,Vfin,Vfin,partir,7s,---,C/V\.C/V\.'C/V\,"GaceBrulé, chanson 19, v. 33",VERB,partir,10
526,85,5,mie,mie,1933,Neg,Neg,mie,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 19, v. 33",ADV,mie,10
527,86,1,pour,pour,1934,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 19, v. 34",ADP,pour,10
528,86,2,ennui,ennui,1934,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 34",NOUN,ennui,8
529,86,3,ne,ne,1934,Crd,Crd,ne2,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 34",CCONJ,ne,10
530,86,4,pour,pour,1934,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 19, v. 34",ADP,pour,10
531,86,5,pesance,pesance,1934,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 34",NOUN,pesance,8
532,86,6,;,;,1934,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 34",PUNCT,;,3
533,87,1,et,et,1935,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 19, v. 35",CCONJ,et,10
534,87,2,cil,cil,1935,Dem,Dem,cil,7s,---,C/V\,"GaceBrulé, chanson 19, v. 35",PRON,cil,10
535,87,3,qui,qui,1935,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 19, v. 35",PRON,qui,10
536,87,4,pluz,pluz,1935,Adv,Adv,plus,7s,---,C/V\,"GaceBrulé, chanson 19, v. 35",ADV,plus,10
537,87,5,m',m',1935,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 35",PRON,me,10
538,87,6,en,en,1935,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 35",PRON,en,10
539,87,7,chastie,chastie,1935,Vfin,Vfin,châtier,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 19, v. 35",VERB,châtier,10
540,88,1,ne,ne,1936,Neg,Neg,ne,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 36",ADV,ne,10
541,88,2,veut,veut,1936,Vfin,Vfin,vouloir,7s,---,C/V\,"GaceBrulé, chanson 19, v. 36",VERB,vouloir,10
542,88,3,pas,pas,1936,Neg,Neg,pas,7s,---,C/V\,"GaceBrulé, chanson 19, v. 36",ADV,pas,10
543,88,4,ma,ma,1936,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 19, v. 36",DET,mon,10
544,88,5,delivrance,delivrance,1936,N,N,,7s,---,C/V\.C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 36",NOUN,délivrance,8
545,88,6,",",",",1936,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 36",PUNCT,",",9
546,89,1,qu',qu',1937,Crd,Crd,que,7s,---,C/\,"GaceBrulé, chanson 19, v. 37",CCONJ,que,10
547,89,2,amours,amours,1937,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 37",NOUN,amour,8
548,89,3,a,a,1937,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 19, v. 37",VERB,avoir,10
549,89,4,grant,grant,1937,Adj,Adj,grand,7s,---,C/V\,"GaceBrulé, chanson 19, v. 37",ADJ,grand,10
550,89,5,seignorie,seignorie,1937,N,N,,7s,---,C/V\.C/V\.'C/V\./(e)\,"GaceBrulé, chanson 19, v. 37",NOUN,seigneurie,8
551,90,1,seul,seul,1938,Adj,Adj,seul,7s,---,C/V\,"GaceBrulé, chanson 19, v. 38",ADJ,seul,10
552,90,2,d',d',1938,Pre,Pre,de,7s,---,C/\,"GaceBrulé, chanson 19, v. 38",ADP,de,10
553,90,3,amembrer,amembrer,1938,Vinf,Vinf,amembrer,7s,---,/V\.C/V\.'C/V\,"GaceBrulé, chanson 19, v. 38",VERB,amembrer,10
554,90,4,sa,sa,1938,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 38",DET,son,10
555,90,5,samblance,samblance,1938,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 38",NOUN,semblance,8
556,90,6,.,.,1938,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 38",PUNCT,.,9
557,91,1,pour,pour,1939,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 19, v. 39",ADP,pour,10
558,91,2,ce,ce,1939,Prn,Prn,ce,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 39",PRON,ce,10
559,91,3,sui,sui,1939,Vfin,Vfin,être,7s,---,C/V\,"GaceBrulé, chanson 19, v. 39",VERB,être,10
560,91,4,en,en,1939,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 39",ADP,en,10
561,91,5,son,son,1939,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 39",DET,son,10
562,91,6,servise,servise,1939,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 39",NOUN,service,8
563,92,1,ja,ja,1940,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 19, v. 40",ADV,jà,10
564,92,2,m',m',1940,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 40",PRON,me,10
565,92,3,en,en,1940,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 40",PRON,en,10
566,92,4,a,a,1940,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 19, v. 40",VERB,avoir,10
567,92,5,joie,joie,1940,N,N,,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 19, v. 40",NOUN,joie,8
568,92,6,pramise,pramise,1940,Vpp,Vpp,promettre,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 40",VERB,promettre,10
569,92,7,.,.,1940,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 40",PUNCT,.,9
570,93,1,du,du,1941,Pre+Det,Pre+Det,de.le,7s,---,C/V\,"GaceBrulé, chanson 19, v. 41",ADP.DET,de.le,10
571,93,2,tout,tout,1941,QIs,QIs,tout,7s,---,C/V\,"GaceBrulé, chanson 19, v. 41",PRON,tout,10
572,93,3,sui,sui,1941,Vfin,Vfin,être,7s,---,C/V\,"GaceBrulé, chanson 19, v. 41",VERB,être,10
573,93,4,en,en,1941,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 41",ADP,en,10
574,93,5,sa,sa,1941,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 41",DET,son,10
575,93,6,baillie,baillie,1941,N,N,,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 19, v. 41",NOUN,baillie,3
576,93,7,;,;,1941,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 41",PUNCT,;,3
577,94,1,mal,mal,1942,Adv,Adv,mal,7s,---,C/V\,"GaceBrulé, chanson 19, v. 42",ADV,mal,10
578,94,2,fera,fera,1942,Vfin,Vfin,faire,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 42",VERB,faire,10
579,94,3,s',s',1942,Sub,Sub,si3,7s,---,C/\,"GaceBrulé, chanson 19, v. 42",SCONJ,si,10
580,94,4,el,el,1942,Prn,Prn$,elle,7s,---,/V\,"GaceBrulé, chanson 19, v. 42",PRON,elle,10
581,94,5,ne,ne,1942,Neg,Neg,ne,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 42",ADV,ne,10
582,94,6,m',m',1942,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 42",PRON,me,10
583,94,7,avance,avance,1942,Vfin,Vfin,avancer,7s,---,/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 42",VERB,avancer,10
584,94,8,;,;,1942,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 42",PUNCT,;,3
585,95,1,ne,ne,1943,Crd,Crd,ne2,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 43",CCONJ,ne,10
586,95,2,ja,ja,1943,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 19, v. 43",ADV,jà,10
587,95,3,pour,pour,1943,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 19, v. 43",ADP,pour,10
588,95,4,rienz,rienz,1943,N,N,rien,7s,---,C/V\,"GaceBrulé, chanson 19, v. 43",PROPN|NOUN,rien,10
589,95,5,que,que,1943,Qux,Qux,que,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 43",PRON,que,10
590,95,6,nus,nus,1943,QIs,QIs,nul,7s,---,C/V\,"GaceBrulé, chanson 19, v. 43",PRON,nul,10
591,95,7,die,die,1943,Vfin,Vfin,dire,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 19, v. 43",VERB,dire,10
592,96,1,n',n',1944,Neg,Neg,ne,7s,---,C/\,"GaceBrulé, chanson 19, v. 44",ADV,ne,10
593,96,2,avrai,avrai,1944,Vfin,Vfin,avoir,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 44",VERB,avoir,10
594,96,3,ailleurs,ailleurs,1944,Adv,Adv,ailleurs,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 44",ADV,ailleurs,10
595,96,4,ma,ma,1944,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 19, v. 44",DET,mon,10
596,96,5,fiance,fiance,1944,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 44",NOUN,fiance,3
597,96,6,",",",",1944,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 44",PUNCT,",",9
598,97,1,ainz,ainz,1945,Crd,Crd,ains,7s,---,/V\,"GaceBrulé, chanson 19, v. 45",CCONJ,ains,10
599,97,2,morrai,morrai,1945,Vfin,Vfin,mourir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 45",VERB,mourir,10
600,97,3,",",",",1945,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 45",PUNCT,",",9
601,97,4,se,se,1945,Sub,Sub,si3,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 45",SCONJ,si,10
602,97,5,ne,ne,1945,Neg,Neg,ne,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 45",ADV,ne,10
603,97,6,m',m',1945,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 45",PRON,me,10
604,97,7,aïe,aïe,1945,Vfin,Vfin,aider,7s,---,/V\.'C/V\./(e)\,"GaceBrulé, chanson 19, v. 45",VERB,aider,10
605,97,8,",",",",1945,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 45",PUNCT,",",9
606,98,1,en,en,1946,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 46",ADP,en,10
607,98,2,ceste,ceste,1946,Dem,Dem,cist,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 46",DET,cist,10
608,98,3,longe,longe,1946,Adj,Adj,long,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 46",ADJ,long,10
609,98,4,atendance,atendance,1946,N,N,,7s,---,/V\.C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 46",NOUN,attendance,9
610,98,5,.,.,1946,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 46",PUNCT,.,9
611,99,1,servir,servir,1947,Vinf,Vinf,servir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 47",VERB,servir,10
612,99,2,la,la,1947,Prn,Prn$$,le,7s,---,C/V\,"GaceBrulé, chanson 19, v. 47",PRON,le,10
613,99,3,vueill,vueill,1947,Vfin,Vfin,vouloir,7s,---,C/V\,"GaceBrulé, chanson 19, v. 47",VERB,vouloir,10
614,99,4,a,a,1947,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 19, v. 47",ADP,à,10
615,99,5,sa,sa,1947,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 47",DET,son,10
616,99,6,guise,guise,1947,N,N,,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 47",NOUN,guise,8
617,100,1,tant,tant,1948,QIs,QIs,tant,7s,---,C/V\,"GaceBrulé, chanson 19, v. 48",ADV,tant,10
618,100,2,que,que,1948,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 48",SCONJ,que,10
619,100,3,amours,amours,1948,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 48",NOUN,amour,8
620,100,4,l',l',1948,Prn,Prn$$,le,7s,---,C/\,"GaceBrulé, chanson 19, v. 48",PRON,le,10
621,100,5,ait,ait,1948,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 19, v. 48",VERB,avoir,10
622,100,6,esprise,esprise,1948,Vpp,Vpp,éprendre,7s,---,/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 48",VERB,éprendre,10
623,100,7,.,.,1948,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 48",PUNCT,.,9
624,101,1,odins,odins,1949,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 49",PROPN|NOUN,odin,-10
625,101,2,",",",",1949,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 49",PUNCT,",",9
626,101,3,lonc,lonc,1949,Adj,Adj,long,7s,---,C/V\,"GaceBrulé, chanson 19, v. 49",ADJ,long,10
627,101,4,tanz,tanz,1949,QIs,QIs,tant,7s,---,C/V\,"GaceBrulé, chanson 19, v. 49",ADV,tant,10
628,101,5,l',l',1949,Prn,Prn$$,le,7s,---,C/\,"GaceBrulé, chanson 19, v. 49",PRON,le,10
629,101,6,a,a,1949,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 19, v. 49",VERB,avoir,10
630,101,7,enquise,enquise,1949,Vpp,Vpp,enquérir,7s,---,/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 49",VERB,enquérir,10
631,102,1,gassos,gassos,1950,N,N,,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 50",NOUN,gassos,-10
632,102,2,",",",",1950,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 50",PUNCT,",",9
633,102,3,qui,qui,1950,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 19, v. 50",PRON,qui,10
634,102,4,tant,tant,1950,QIs,QIs,tant,7s,---,C/V\,"GaceBrulé, chanson 19, v. 50",ADV,tant,10
635,102,5,l',l',1950,Prn,Prn$$,le,7s,---,C/\,"GaceBrulé, chanson 19, v. 50",PRON,le,10
636,102,6,eime,eime,1950,Vfin,Vfin,aimer,7s,---,'/V\.C/(e)\,"GaceBrulé, chanson 19, v. 50",VERB,aimer,10
637,102,7,et,et,1950,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 19, v. 50",CCONJ,et,10
638,102,8,prise,prise,1950,Vfin,Vfin,priser,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 50",VERB,priser,10
639,102,9,.,.,1950,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 50",PUNCT,.,9
640,103,1,sanz,sanz,1601,Pre,Pre,sans,8s,---,C/V\,"GaceBrulé, chanson 16, v. 1",ADP,sans,10
641,103,2,atente,atente,1601,N,N,,8s,---,/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 16, v. 1",NOUN,attente,8
642,103,3,de,de,1601,Pre,Pre,de,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 1",ADP,de,10
643,103,4,guerredon,guerredon,1601,N,N,,8s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 16, v. 1",NOUN,guerdon,8
644,104,1,m',m',1602,Prn,Prn$$,me,8s,---,C/\,"GaceBrulé, chanson 16, v. 2",PRON,me,10
645,104,2,otroi,otroi,1602,Vfin,Vfin,octroyer,8s,---,/V\.'C/V\,"GaceBrulé, chanson 16, v. 2",VERB,octroyer,10
646,104,3,a,a,1602,Pre,Pre,à,8s,---,/V\,"GaceBrulé, chanson 16, v. 2",ADP,à,10
647,104,4,ma,ma,1602,Det,Det,mon,8s,---,C/V\,"GaceBrulé, chanson 16, v. 2",DET,mon,10
648,104,5,dame,dame,1602,N,N,,8s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 16, v. 2",NOUN,dame,8
649,104,6,servir,servir,1602,Vinf,Vinf,servir,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 2",VERB,servir,10
650,104,7,",",",",1602,Pnc,Pnc,,8s,---,,"GaceBrulé, chanson 16, v. 2",PUNCT,",",9
651,105,1,puis,puis,1603,PrA,PrA,puis,8s,---,C/V\,"GaceBrulé, chanson 16, v. 3",ADV,puis,10
652,105,2,que,que,1603,Sub,Sub,que,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 3",SCONJ,que,10
653,105,3,toute,toute,1603,QIs,QIs,tout,8s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 16, v. 3",DET,tout,10
654,105,4,s',s',1603,Det,Det,son,8s,---,C/\,"GaceBrulé, chanson 16, v. 3",DET,son,10
655,105,5,entention,entention,1603,N,N,,8s,---,/V\.C/V\.C/V\.'C/V\,"GaceBrulé, chanson 16, v. 3",NOUN,entention,3
656,106,1,a,a,1604,Vfin,Vfin,avoir,8s,---,/V\,"GaceBrulé, chanson 16, v. 4",VERB,avoir,10
657,106,2,si,si,1604,Adv,Adv,si,8s,---,C/V\,"GaceBrulé, chanson 16, v. 4",ADV,si,10
658,106,3,tournee,tournee,1604,Vpp,Vpp,tourner,8s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 16, v. 4",VERB,tourner,10
659,106,4,a,a,1604,Pre,Pre,à,8s,---,/V\,"GaceBrulé, chanson 16, v. 4",ADP,à,10
660,106,5,moi,moi,1604,Prn,Prn,moi,8s,---,C/V\,"GaceBrulé, chanson 16, v. 4",PRON,moi,10
661,106,6,hair,hair,1604,Vinf,Vinf,haïr,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 4",VERB,haïr,10
662,107,1,qu',qu',1605,Sub,Sub,que,8s,---,C/\,"GaceBrulé, chanson 16, v. 5",SCONJ,que,10
663,107,2,ele,ele,1605,Prn,Prn$,elle,8s,---,'/V\.C/(e)\,"GaceBrulé, chanson 16, v. 5",PRON,elle,10
664,107,3,m',m',1605,Prn,Prn$$,me,8s,---,C/\,"GaceBrulé, chanson 16, v. 5",PRON,me,10
665,107,4,ocit,ocit,1605,Vfin,Vfin,occire,8s,---,/V\.'C/V\,"GaceBrulé, chanson 16, v. 5",VERB,occire,10
666,107,5,a,a,1605,Pre,Pre,à,8s,---,/V\,"GaceBrulé, chanson 16, v. 5",ADP,à,10
667,107,6,desraison,desraison,1605,N,N,,8s,---,C/V\.C/V\.'C/V\,"GaceBrulé, chanson 16, v. 5",NOUN,déraison,8
668,107,7,.,.,1605,Pnc,Pnc,,8s,---,,"GaceBrulé, chanson 16, v. 5",PUNCT,.,9
669,108,1,ja,ja,1606,Adv,Adv,jà,8s,---,C/V\,"GaceBrulé, chanson 16, v. 6",ADV,jà,10
670,108,2,diex,diex,1606,N,N,,8s,---,C/V\,"GaceBrulé, chanson 16, v. 6",NOUN,dieu,8
671,108,3,maiz,maiz,1606,Adv,Adv,mais,8s,---,C/V\,"GaceBrulé, chanson 16, v. 6",ADV,mais,10
672,108,4,ne,ne,1606,Neg,Neg,ne,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 6",ADV,ne,10
673,108,5,mi,mi,1606,Prn,Prn$$,moi,8s,---,C/V\,"GaceBrulé, chanson 16, v. 6",PRON,moi,10
674,108,6,doint,doint,1606,Vfin,Vfin,donner,8s,---,C/V\,"GaceBrulé, chanson 16, v. 6",VERB,donner,10
675,108,7,joir,joir,1606,Vinf,Vinf,jouir,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 6",VERB,jouir,10
676,109,1,de,de,1607,Pre,Pre,de,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 7",ADP,de,10
677,109,2,rienz,rienz,1607,N,N,rien,8s,---,C/V\,"GaceBrulé, chanson 16, v. 7",PROPN|NOUN,rien,10
678,109,3,fors,fors,1607,PrA,PrA,hors,8s,---,C/V\,"GaceBrulé, chanson 16, v. 7",ADV,hors,10
679,109,4,que,que,1607,Sub,Sub,que,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 7",SCONJ,que,10
680,109,5,du,du,1607,Pre+Det,Pre+Det,de.le,8s,---,C/V\,"GaceBrulé, chanson 16, v. 7",ADP.DET,de.le,10
681,109,6,tost,tost,1607,Adv,Adv,tôt,8s,---,C/V\,"GaceBrulé, chanson 16, v. 7",ADV,tôt,10
682,109,7,morir,morir,1607,Vinf,Vinf,mourir,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 7",VERB,mourir,10
683,109,8,;,;,1607,Pnc,Pnc,,8s,---,,"GaceBrulé, chanson 16, v. 7",PUNCT,;,3
684,110,1,qu',qu',1608,Crd,Crd,que,8s,---,C/\,"GaceBrulé, chanson 16, v. 8",CCONJ,que,10
685,110,2,autrement,autrement,1608,Adv,Adv,,8s,---,/V\.C/e\.'C/V\,"GaceBrulé, chanson 16, v. 8",ADV,autrement,9
686,110,3,ne,ne,1608,Neg,Neg,ne,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 8",ADV,ne,10
687,110,4,me,me,1608,Prn,Prn$$,me,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 8",PRON,me,10
688,110,5,puet,puet,1608,Vfin,Vfin,pouvoir,8s,---,C/V\,"GaceBrulé, chanson 16, v. 8",VERB,pouvoir,10
689,110,6,faillir,faillir,1608,Vinf,Vinf,faillir,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 8",VERB,faillir,10
690,111,1,l',l',1609,Det,Det,le,8s,---,C/\,"GaceBrulé, chanson 16, v. 9",DET,le,10
691,111,2,ire,ire,1609,N,N,,8s,---,'/V\.C/(e)\,"GaceBrulé, chanson 16, v. 9",NOUN,ire,8
692,111,3,dont,dont,1609,Qux,Qux,dont,8s,---,C/V\,"GaceBrulé, chanson 16, v. 9",PRON,dont,10
693,111,4,el,el,1609,Prn,Prn$,elle,8s,---,/V\,"GaceBrulé, chanson 16, v. 9",PRON,elle,10
694,111,5,set,set,1609,Vfin,Vfin,savoir,8s,---,C/V\,"GaceBrulé, chanson 16, v. 9",VERB,savoir,10
695,111,6,l',l',1609,Det,Det,le,8s,---,C/\,"GaceBrulé, chanson 16, v. 9",DET,le,10
696,111,7,ochoison,ochoison,1609,N,N,,8s,---,/V\.C/V\.'C/V\,"GaceBrulé, chanson 16, v. 9",NOUN,ochaison,3
697,111,8,.,.,1609,Pnc,Pnc,,8s,---,,"GaceBrulé, chanson 16, v. 9",PUNCT,.,9
698,112,1,grant,grant,1610,Adj,Adj,grand,8s,---,C/V\,"GaceBrulé, chanson 16, v. 10",ADJ,grand,10
699,112,2,mestier,mestier,1610,N,N,,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 10",NOUN,métier,8
700,112,3,a,a,1610,Vfin,Vfin,avoir,8s,---,/V\,"GaceBrulé, chanson 16, v. 10",VERB,avoir,10
701,112,4,de,de,1610,Pre,Pre,de,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 10",ADP,de,10
702,112,5,guerredon,guerredon,1610,N,N,,8s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 16, v. 10",NOUN,guerdon,8
703,113,1,qui,qui,1611,Qux,Qux,qui,8s,---,C/V\,"GaceBrulé, chanson 16, v. 11",PRON,qui,10
704,113,2,ainc,ainc,1611,Adv,Adv,onques,8s,---,/V\,"GaceBrulé, chanson 16, v. 11",ADV,onques,10
705,113,3,ne,ne,1611,Neg,Neg,ne,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 11",ADV,ne,10
706,113,4,fina,fina,1611,Vfin,Vfin,finer,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 11",VERB,finer,10
707,113,5,de,de,1611,Pre,Pre,de,8s,---,C/(e)\,"GaceBrulé, chanson 16, v. 11",ADP,de,10
708,113,6,servir,servir,1611,Vinf,Vinf,servir,8s,---,C/V\.'C/V\,"GaceBrulé, chanson 16, v. 11",VERB,servir,10
709,113,7,",",",",1611,Pnc,Pnc,,8s,---,,"GaceBrulé, chanson 16, v. 11",PUNCT,",",9
710,114,1,et,et,1612,Crd,Crd,et,8s,---,/V\,"GaceBrulé, chanson 16, v. 12",CCONJ,et,10
711,114,2,g',g',1612,Prn,Prn$,je,8s,---,C/\,"GaceBrulé, chanson 16, v. 12",PRON,je,10
712,114,3,i,i,1612,Prn,Prn$$,y,8s,---,/V\,"GaceBrulé, chanson 16, v. 12",PRON,y,10
713,114,4,ai,ai,1612,Vfin,Vfin,avoir,8s,---,/V\,"GaceBrulé, chanson 16, v. 12",VERB,avoir,10
714,114,5,si,si,1612,Adv,Adv,si,8s,---,C/V\,"GaceBrulé, chanson 16, v. 12",ADV,si,10
715,114,6,m',m',1612,Det,Det,mon,8s,---,C/\,"GaceBrulé, chanson 16, v. 12",DET,mon,10
716,114,7,entention,entention,1612,N,N,,8s,---,/V\.C/V\.C/V\.'C/V\,"GaceBrulé, chanson 16, v. 12",NOUN,entention,3
717,115,1,qu',qu',1613,Sub,Sub,que,8s,---,C/\,"GaceBrulé, chanson 16, v. 13",SCONJ,que,10
