"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
561,84,5,"me","PRO:pers",84,"je_S"
562,84,6,"clamiés","VER",84,"<unknown>"
563,84,7,"!","PON",84,"!"
564,85,1,"tous","PRO:ind",85,"tot_S"
565,85,2,"li","PRO:pers",85,"il_S"
566,85,3,"avoirs","VER",85,"avoir_*+MIT"
567,85,4,"qui","PROCON",85,"qui_S"
568,85,5,"est","VER",85,"ester|estre1_+M|+I"
569,85,6,"en","PRE",85,"en1_+S"
570,85,7,"bruges","NPR",85,"<nolem>_C"
571,86,1,"repus","VER",86,"paistre_+M"
572,86,2,"en","PRE",86,"en1_+S"
573,86,3,"coffres","NOM",86,"cofre_*+I"
574,86,4,"et","CON:coord",86,"et_S"
575,86,5,"en","PRE",86,"en1_+S"
576,86,6,"huges","NPR",86,"<nolem>"
577,87,1,"ne","PRO:clit",87,"en2_S"
578,87,2,"m'","PRO:pers",87,"je_S"
579,87,3,"euist","VER",87,"<unknown>"
580,87,4,"valu","VER",87,"valoir_+MI"
581,87,5,"une","DET:ndf",87,"un_S"
582,87,6,"pomme","NOM",87,"pome_*+IT"
583,87,7,",","PON",87,","
584,88,1,"se","PRO:pers",88,"soi1_S"
585,88,2,"n'","PRO:clit",88,"en2_S"
586,88,3,"euissent","VER",88,"<unknown>"
587,88,4,"esté","VER",88,"ester|estre1_+MI|+I"
588,88,5,"chil","DET:demo",88,"cel_S"
589,88,6,"homme","NOM",88,"ome_+C"
590,89,1,"qui","PROCON",89,"qui_S"
591,89,2,"m'","PRO:pers",89,"je_S"
592,89,3,"ont","VER",89,"avoir|devoir_+CIM|+M"
593,89,4,"a","PRE",89,"a_S"
594,89,5,"mon","DET:poss",89,"mon1_S"
595,89,6,"besoing","NOM",89,"besoing_+IT"
596,89,7,"servi","VER",89,"servir_+MI"
597,89,8,".","PON",89,"."
598,90,1,"jamais","ADV",90,"ja|jamais_+IT|C"
599,90,2,"ne","PRO:clit",90,"en2_S"
600,90,3,"l'","PRO:pers",90,"il_S"
601,90,4,"arai","VER",90,"avoir_+M"
602,90,5,"desservi","VER",90,"deservir_+I"
603,90,6,".","PON",90,"."
604,90,7,"»","PON:cit",90,"»"
605,91,1,"pour","PRE",91,"por2_+S"
606,91,2,"sa","DET:poss",91,"son4_S"
607,91,3,"largece","NOM",91,"largece_+IT"
608,91,4,"fu","VER",91,"estre1|estre_+I|CMI"
609,91,5,"li","DET:def",91,"le_S"
610,91,6,"rois","NOM",91,"roi2|rois1|rois2|roix_+I|+T|+T|+T"
611,92,1,"amés","VER",92,"amer_M"
612,92,2,",","PON",92,","
613,92,3,"et","CON:coord",92,"et_S"
614,92,4,"certes","ADV",92,"certes_+IT"
615,92,5,"c'","PRO:invar",92,"ce1_S"
616,92,6,"estoit","VER",92,"ester|estre1_+IM|+I"
617,92,7,"drois","ADJ",92,"droit_Z"
618,92,8,",","PON",92,","
619,93,1,"car","CON:coord",93,"car_S"
620,93,2,"onques","ADV",93,"onque_+CIT"
621,93,3,"ne","PRO:clit",93,"en2_S"
622,93,4,"fu","VER",93,"estre1|estre_+I|CMI"
623,93,5,"soelés","VER",93,"soeler_M"
624,94,1,"de","PRE",94,"de_+S"
625,94,2,"donner","VER",94,"donner_M"
626,94,3,"le","DET:def",94,"le_S"
627,94,4,"sien","PRO:poss",94,"son4_S"
628,94,5,"a","PRE",94,"a_S"
629,94,6,"tous","DET:ind",94,"tot_S"
630,94,7,"les","DET:def",94,"le_S"
631,94,8,".","PON",94,"."
632,95,1,"diex","NOM",95,"dieu_*+CIT"
633,95,2,"li","PRO:pers",95,"il_S"
634,95,3,"face","VER",95,"faire|farre|feire_+CMI|M|M"
635,95,4,"vraie","ADJ",95,"verai_*+C"
636,95,5,"merci","NOM",95,"merci_+IT"
637,95,6,"!","PON",95,"!"
638,96,1,"vaillamment","GDF",96,"vaillantment_G"
639,96,2,"remest","VER",96,"remanoir_+I"
640,96,3,"a","PRE",96,"a_S"
641,96,4,"creci","NOM",96,"<unknown>"
642,96,5,",","PON",96,","
643,97,1,"car","CON:coord",97,"car_S"
644,97,2,",","PON",97,","
645,97,3,"ens","ADV",97,"enz_T"
646,97,4,"ou","PREDET:en",97,"en1+le_S"
647,97,5,"plus","ADV",97,"plus_CI"
648,97,6,"fort","ADJ",97,"fort_+IT"
649,97,7,"del","PREDET:de",97,"de+le_S"
650,97,8,"estour","NOM",97,"estor1|estor2_*+T|+IT"
651,97,9,",","PON",97,","
652,98,1,"l'","DET:def",98,"le_S"
653,98,2,"espee","NOM",98,"espee_+IT"
654,98,3,"ou","PREDET:en",98,"en1+le_S"
