"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
45,8,4,"hebergie","VER",8,"herbergier_+Md"
46,8,5,";","PON",8,";"
47,9,1,"vueve","NOM",9,"<nolem>"
48,9,2,"fame","NOM",9,"fame|feme_+T|+CI"
49,9,3,"fu","VER",9,"estre1|estre_+I|CMI"
50,9,4,",","PON",9,","
51,9,5,"sanz","PRE",9,"sans_+S"
52,9,6,"seigneur","NOM",9,"seignor_+CI"
53,9,7,";","PON",9,";"
54,10,1,"mout","ADV",10,"mout_I"
55,10,2,"feisoit","VER",10,"faire|feire_+IM|M"
56,10,3,"petit","ADV",10,"petit_I"
57,10,4,"de","PRE",10,"de_+S"
58,10,5,"labor","NOM",10,"labor1|labor2_+IT|+T"
59,10,6,".","PON",10,"."
60,11,1,"une","DET:ndf",11,"un_S"
61,11,2,"fille","NOM",11,"fille_+CIT"
62,11,3,"et","CON:coord",11,"et_S"
63,11,4,"un","DET:ndf",11,"un_S"
64,11,5,"fil","NOM",11,"fil1|fil2|fils1|fils2_+IT|+IT|+T|+T"
65,11,6,"avoit","VER",11,"avoiier|avoir_+MI|+MI"
66,11,7,";","PON",11,";"
67,12,1,"en","PRE",12,"en1_+S"
68,12,2,"ce","DET:demo",12,"cel|cist_S|S"
69,12,3,"lieu","NOM",12,"lieu_+CIT"
70,12,4,"norri","VER",12,"norrir_+I"
71,12,5,"les","PRO:pers",12,"il_S"
72,12,6,"avoit","VER",12,"avoiier|avoir_+MI|+MI"
73,13,1,"s'","PRO:pers",13,"soi1_S"
74,13,2,"estoient","VER",13,"ester|estre1_+M|+I"
75,13,3,"nonsachant","VER",13,"<nolem>"
76,13,4,"et","CON:coord",13,"et_S"
77,13,5,"nice","ADJ",13,"nice_+IT"
78,13,6,".","PON",13,"."
79,14,1,"norri","VER",14,"norrir_+I"
80,14,2,"orent","VER",14,"avoir|orer2_+IM|+I"
81,14,3,"une","DET:ndf",14,"un_S"
82,14,4,"genice","NOM",14,"genice_+T"
83,15,1,"si","ADV",15,"si_+IT"
84,15,2,"l'","PRO:pers",15,"il_S"
85,15,3,"avoient","VER",15,"avoiier|avoir_+M|+MI"
86,15,4,"mout","ADV",15,"mout_I"
87,15,5,"bien","ADV",15,"bien1|bien2|bien_+IT|C|I"
88,15,6,"peue","VER",15,"<unknown>"
89,16,1,"de","PRE",16,"de_+S"
90,16,2,"foin","NOM",16,"fein_+IT"
91,16,3,",","PON",16,","
92,16,4,"de","PRE",16,"de_+S"
93,16,5,"blé","NOM",16,"blé_+IT"
94,16,6,",","PON",16,","
95,16,7,"d'","PRE",16,"de_+S"
96,16,8,"erbe","NOM",16,"erbe_+CIT"
97,16,9,"menue","ADJ",16,"menu_+I"
98,16,10,".","PON",16,"."
99,17,1,"tant","ADV",17,"tant_CI"
100,17,2,"la","PRO:pers",17,"il_S"
101,17,3,"norrirent","VER",17,"norrir_*+IMT"
102,17,4,"que","PROCON",17,"que3_S"
103,17,5,"fu","VER",17,"estre1|estre_+I|CMI"
104,17,6,"granz","ADJ",17,"grant_+I"
105,17,7,".","PON",17,"."
106,18,1,"quant","ADV",18,"cant_C"
107,18,2,"ce","PRO:invar",18,"ce1_S"
108,18,3,"vint","VER",18,"venir|voir_+CI|M"
109,18,4,"au","PREDET:a",18,"a+le_S"
110,18,5,"chief","NOM",18,"chief1|chief2_+IT|+T"
111,18,6,"de","PRE",18,"de_+S"
112,18,7,"deus","ADJ:card",18,"deus_CIT"
113,18,8,"anz","NOM",18,"an_+CI"
114,18,9,",","PON",18,","
115,19,1,"si","ADV",19,"si_+IT"
116,19,2,"s'","PRO:pers",19,"soi1_S"
117,19,3,"est","VER",19,"ester|estre1_+M|+I"
118,19,4,"li","DET:def",19,"le_S"
119,19,5,"vallez","NOM",19,"vaslet_+I"
120,19,6,"porpensez","VER",19,"porpenser_*+IMT"
121,19,7,":","PON",19,":"
122,20,1,"«","PON:cit",20,"«"
123,20,2,"mere","NOM",20,"mere_+CIT"
124,20,3,",","PON",20,","
125,20,4,"fet","VER",20,"faire|feire|fere_+CMI|M|M"
126,20,5,"il","PRO:pers",20,"il_S"
127,20,6,",","PON",20,","
128,20,7,"vos","PRO:pers",20,"vos1_S"
129,20,8,"ne","PRO:clit",20,"en2_S"
130,20,9,"savez","VER",20,"savoir_+MI"
131,20,10,":","PON",20,":"
132,21,1,"alons","VER",21,"aler_+IM"
133,21,2,"vendre","VER",21,"vendre|venir_+IT|+C"
134,21,3,"nostre","DET:poss",21,"nostre_S"
135,21,4,"genice","NOM",21,"genice_+T"
136,22,1,"s'","PRO:pers",22,"soi1_S"
137,22,2,"avra","VER",22,"avoir_+IM"
138,22,3,"ma","DET:poss",22,"mon1_S"
139,22,4,"suer","NOM",22,"seror|suer_+I|C"
140,22,5,"une","DET:ndf",22,"un_S"
141,22,6,"pelice","NOM",22,"pelice_+IT"
142,22,7,",","PON",22,","
143,23,1,"que","PROCON",23,"que3_S"
144,23,2,"bien","ADV",23,"bien1|bien2|bien_+IT|C|I"
145,23,3,"veez","VER",23,"vëer|vëoir_+I|+I"
146,23,4,"qu'","PROCON",23,"que1|que2|que3|que4_S|S|S|S"
147,23,5,"elle","PRO:pers",23,"il_S"
148,23,6,"est","VER",23,"ester|estre1_+M|+I"
149,23,7,"trop","ADV",23,"trop_+IT"
150,23,8,"nue","ADJ",23,"nu_I"
151,23,9,".","PON",23,"."
152,24,1,"tant","ADV",24,"tant_CI"
153,24,2,"com","CON:subord",24,"come1_S"
154,24,3,"sera","VER",24,"estre1|estre|saveir|seoir_+I|CMI|M|M"
155,24,4,"si","DET:poss",24,"son4_S"
156,24,5,"mal","NOM",24,"mail|mal2|mautrait_+T|+T|+T"
157,24,6,"vestue","VER",24,"vestir_+IM"
158,24,7,",","PON",24,","
159,25,1,"ne","PRO:clit",25,"en2_S"
160,25,2,"troverons","VER",25,"trover_+I"
161,25,3,"qui","PROCON",25,"qui_S"
162,25,4,"la","PRO:pers",25,"il_S"
163,25,5,"demant","VER",25,"demander_+I"
164,25,6,".","PON",25,"."
165,26,1,"—","VER",26,"<unknown>"
166,26,2,"biaus","ADJ",26,"bel_I"
167,26,3,"fiz","NOM",26,"fil2|fius_+T|C"
168,26,4,",","PON",26,","
169,26,5,"fet","VER",26,"faire|feire|fere_+CMI|M|M"
170,26,6,"elle","PRO:pers",26,"il_S"
171,26,7,",","PON",26,","
172,26,8,"deus","NOM",26,"dieu_+I"
173,26,9,"t'","PRO:pers",26,"tu_S"
174,26,10,"ament","VER",26,"amer_M"
175,27,1,"quant","ADV",27,"cant_C"
176,27,2,"tu","PRO:pers",27,"tu_S"
177,27,3,"as","VER",27,"avoir_+MI"
178,27,4,"tel","ADJ",27,"tel_+CIT"
179,27,5,"chose","NOM",27,"chose_+CIT"
180,27,6,"pensé","VER",27,"penser_+M"
181,27,7,"!","PON",27,"!"
182,28,1,"moult","ADV",28,"mout_I"
183,28,2,"as","VER",28,"avoir_+MI"
184,28,3,"bien","ADV",28,"bien1|bien2|bien_+IT|C|I"
185,28,4,"dit","VER",28,"dire_+CMI"
186,28,5,"et","CON:coord",28,"et_S"
187,28,6,"bien","ADV",28,"bien1|bien2|bien_+IT|C|I"
188,28,7,"parlé","VER",28,"parler_+MI"
189,28,8,",","PON",28,","
190,29,1,"toutjorz","ADV",29,"toz_jors_Z"
191,29,2,"mes","VER",29,"manoir1_+T"
192,29,3,"t'","PRO:pers",29,"tu_S"
193,29,4,"en","PRE",29,"en1_+S"
194,29,5,"ameré","NOM",29,"amiral_+G"
195,29,6,"meus","VER",29,"movoir_*+Id"
196,29,7,";","PON",29,";"
197,30,1,"maine","VER",30,"mener_+MI"
198,30,2,"la","ADV",30,"là_+IIdTd"
199,30,3,"vendre","VER",30,"vendre|venir_+IT|+C"
200,30,4,"se","PRO:invar",30,"ce1_S"
201,30,5,"tu","PRO:pers",30,"tu_S"
202,30,6,"veus","VER",30,"voir_MMd"
203,30,7,".","PON",30,"."
204,30,8,"»","PON:cit",30,"»"
205,31,1,"cil","PRO:demo",31,"cel_S"
206,31,2,"par","PRE",31,"par_S"
207,31,3,"matin","NOM",31,"matin2|matin_+IT|I"
208,31,4,"sa","DET:poss",31,"son4_S"
209,31,5,"voie","NOM",31,"voie_+CIT"
210,31,6,"aqueut","VER",31,"acoillir_+M"
211,31,7,";","PON",31,";"
212,32,1,"au","PREDET:a",32,"a+le_S"
213,32,2,"chastel","NOM",32,"chastel|chatel_+IT|+C"
214,32,3,"ou","PRO:pers",32,"il|vos1_S|S"
215,32,4,"le","PRO:pers",32,"il_S"
216,32,5,"marchié","VER",32,"marchier2_+Z"
217,32,6,"queut","VER",32,"chëoir|cosdre_+M|+M"
218,33,1,"en","PRO:clit",33,"en2_S"
219,33,2,"a","PRE",33,"a_S"
220,33,3,"sa","DET:poss",33,"son4_S"
221,33,4,"genice","NOM",33,"genice_+T"
222,33,5,"menee","VER",33,"mener_+IM"
223,33,6,";","PON",33,";"
224,34,1,"un","DET:ndf",34,"un_S"
225,34,2,"macecrier","NOM",34,"maçacrier_+T"
226,34,3,"l'","PRO:pers",34,"il_S"
227,34,4,"a","VER",34,"avoir_+CMI"
228,34,5,"achetee","VER",34,"achater_+M"
229,34,6,";","PON",34,";"
230,35,1,"dis","ADJ:card",35,"dis1|dis_T|CI"
231,35,2,"sous","NOM",35,"souz2_+T"
232,35,3,"li","PRO:pers",35,"il_S"
233,35,4,"fit","VER",35,"faire|fire_+M|M"
234,35,5,",","PON",35,","
235,35,6,"sanz","PRE",35,"sans_+S"
236,35,7,"riens","ADV",35,"riens_Z"
237,35,8,"lessier","VER",35,"laissier_+IT"
238,35,9,":","PON",35,":"
239,36,1,"cil","PRO:demo",36,"cel_S"
240,36,2,"li","PRO:pers",36,"il_S"
241,36,3,"dona","VER",36,"doner|donner_+CI|M"
242,36,4,"mout","ADV",36,"mout_I"
243,36,5,"volentier","ADV",36,"volentiers_+Z"
244,36,6,".","PON",36,"."
245,37,1,"encor","ADV",37,"encore_+CIT"
246,37,2,"valoit","VER",37,"valoir_+MI"
247,37,3,"ele","PRO:pers",37,"il_S"
248,37,4,"vint","VER",37,"venir|voir_+CI|M"
249,37,5,"sous","NOM",37,"souz2_+T"
250,37,6,";","PON",37,";"
251,38,1,"mes","DET:poss",38,"mon1_S"
252,38,2,"cil","NOM",38,"cil_+T"
253,38,3,"estoit","VER",38,"ester|estre1_+IM|+I"
254,38,4,"nices","ADJ",38,"nice_+I"
255,38,5,"et","CON:coord",38,"et_S"
256,38,6,"fous","ADJ",38,"fol3|fol_*I|I"
257,38,7,",","PON",38,","
