"wd_id","line_id","linewd","lex_id","tag","NCA_line","NCA_taggerpos","NCA_lemma","NCA_src"
1658,276,7,"faire","VER:infi",378,"VER","faire","+MIT"
1659,277,1,"nes","ADV",379,"ADV","nëis","I"
1660,277,2,"les","DET:def:obj:femi:pl",379,"DET:def","le","CST"
1661,277,3,"braies","NOM:obj:femi:pl",379,"NOM","braie","+I"
1662,277,4,"s","PROCON",379,"PROCON","se","C"
1663,277,5,"eles","PRO:pers:suj:3:femi:pl",379,"PRO:pers","ele|il","C|IS"
1664,277,6,"sont","VER:pres:3:pl",379,"VER","estre1|estre","+I|CMI"
1665,277,7,"blances","ADJ:suj:femi:pl",379,"ADJ","blanc","*+I"
1666,278,1,"or","ADV",380,"ADV","or4|or","+IT|CI"
1667,278,2,"tost","ADV",380,"ADV","tost1|tost|tot","+T|CI|I"
1668,278,3,"si","PROCON",380,"PROCON","si","C"
1669,278,4,"deslachiés","VER:impe:2:pl",380,"VER","UNKNOWN",
1670,278,5,"vos","DET:poss:obj:femi:pl",380,"DET:poss","vostre","S"
1671,278,6,"mances","NOM:obj:femi:pl",380,"NOM","UNKNOWN",
1672,279,1,"nous","PRO:pers:1:pl",381,"PRO:pers","nos1|nos","S|C"
1673,279,2,"avons","VER:pres:1:pl",381,"VER","avoir","+MI"
1674,279,3,"aillors","ADV",381,"ADV","aillors","+IT"
1675,279,4,"a","PRE",381,"PRE","a3|a","+T|CGIS"
1676,279,5,"entendre","VER:infi",381,"VER","entendre","+MIT"
1677,280,1,"tenés","VER:impe:2:pl",382,"VER","tenir","M"
1678,280,2,"or","ADV",382,"ADV","or4|or","+IT|CI"
1679,280,3,"n","PRO:clit",382,"PRO:clit","en2|ne","S|C"
1680,280,4,"ai","VER:pres:1:sg",382,"VER","aidier|avoir","+Md|+CMI"
1681,280,5,"jou","PRO:pers:suj:1:sg:unb",382,"PRO:pers","je","ST"
1682,280,6,"plus","ADV",382,"ADV","plus","CI"
1683,280,7,"ke","PROCON",382,"PROCON","que1|que2|que3|que4|que2","S|S|S|S|T"
1684,280,8,"prendre","VER:infi",382,"VER","prendre","+MIT"
1685,281,1,"ne","PROCON",383,"PRO:clit","en2|ne","S|C"
1686,281,2,"denier","NOM:obj:masc:sg",383,"NOM","denier","+CIT"
1687,281,3,"ne","PROCON",383,"PROCON","ni","C"
1688,281,4,"goute","NOM:obj:femi:sg",383,"NOM","gote","*+IT"
1689,281,5,"d","PRE",383,"PRE","de","+CS"
1690,281,6,"argent","NOM:obj:masc:sg",383,"NOM","argent","+CIT"
1691,282,1,"ostes","NOM:suj:masc:sg",384,"NOM","oste","+I"
1692,282,2,"foi","NOM:obj:femi:sg",384,"NOM","foi","+CIT"
1693,282,3,"ke","PROCON",384,"PROCON","que1|que2|que3|que4|que2","S|S|S|S|T"
1694,282,4,"doi","VER:pres:1:sg",384,"VER","devoir","+IM"
1695,282,5,"toute","DET:ind:obj:femi:sg",384,"DET:ind","tot","CS"
1696,282,6,"gent","NOM:obj:femi:sg",384,"NOM","gent1|giant","+IT|+T"
1697,283,1,"je","PRO:pers:suj:1:sg:unb",385,"PRO:pers","je","CIST"
1698,283,2,"ne","PRO:clit",385,"PRO:clit","en2|ne","S|C"
1699,283,3,"sai","VER:pres:1:sg",385,"VER","savoir","+IM"
1700,283,4,"se","PROCON",385,"PROCON","se","C"
1701,283,5,"je","PRO:pers:suj:1:sg:unb",385,"PRO:pers","je","CIST"
1702,283,6,"fis","VER:simp:1:sg",385,"VER","faire|feire","+MI|M"
1703,283,7,"que","PROCON",385,"PROCON","que2|que3|que","T|S|C"
1704,283,8,"fous","ADJ:suj:masc:sg",385,"ADJ","fol3|fol","*I|I"
1705,284,1,"mais","CON:coord",386,"CON:coord","mais","S"
1706,284,2,"j","PRO:pers:suj:1:sg:unb",386,"PRO:pers","je","CS"
1707,284,3,"avoie","VER:impf:1:sg",386,"VER","avoiier|avoir","+MIMd|+IM"
1708,284,4,"soissante","ADJ:card",386,"ADJ:card","soissante","CIT"
1709,284,5,"sols","NOM:obj:masc:pl",386,"NOM","sou","+C"
1710,285,1,"hui","ADV",387,"ADV","ui","+IT"
1711,285,2,"main","ADV",387,"NOM","main2|main3","+IT|+T"
1712,285,3,"pendus","VER:pper:masc:pl",387,"VER","pendre","+M"
1713,285,4,"a","PRE",387,"PRE","a3|a","+T|CGIS"
1714,285,5,"mon","DET:poss:obj:masc:sg",387,"DET:poss","mon1|mon","S|C"
1715,285,6,"braier","NOM:obj:masc:sg",387,"NOM","braier","+T"
1716,286,1,"ains","ADV",388,"ADV","ainc|ains3","+T|G"
1717,286,2,"porre","NPR:suj:femi:sg",388,"VER","pondre","+M"
1718,286,3,"ne","PRO:clit",388,"PRO:clit","en2|ne","S|C"
1719,286,4,"m","PRO:pers:obj:1:sg:unb",388,"PRO:pers","je","S"
1720,286,5,"es","PRO:pers:acc:3:masc:pl",388,"PRO:pers","il","CS"
1721,286,6,"volt","VER:simp:3:sg",388,"VER","valoir|voler|voloir","+M|+I|+CI"
1722,286,7,"laier","VER:infi",388,"VER","laier|laisser|leissier","M|M|M"
1723,287,1,"ains","ADV",389,"ADV","ainc|ains3","+T|G"
1724,287,2,"les","PRO:pers:acc:3:masc:pl",389,"PRO:pers","il","CIST"
1725,287,3,"prist","VER:simp:3:sg",389,"VER","prendre|prisier","+MI|+M"
1726,287,4,"et","CON:coord",389,"CON:coord","et","ST"
1727,287,5,"le","DET:def:obj:femi:sg",389,"DET:def","le","CST"
1728,287,6,"borse","NOM:obj:femi:sg",389,"NOM","borse","+T"
1729,287,7,"avuec","PRE",389,"PRE","avuec","IST"
1730,288,1,"par","PRE",390,"PRE","par","CIS"
1731,288,2,"foi","NOM:obj:femi:sg",390,"NOM","foi","+CIT"
1732,288,3,"bien","ADV",390,"ADV","bien1|bien2|bien","+IT|C|I"
1733,288,4,"en","PRO:clit",390,"PRO:clit","en2|en","S|C"
1734,288,5,"estes","VER:pres:2:pl",390,"VER","ester|estre1","+M|+I"
1735,288,6,"senuec","ADV",390,"ADV","senuec","+T"
1736,289,1,"et","CON:coord",391,"CON:coord","et","ST"
1737,289,2,"de","PRE",391,"PRE","de","+CIST"
1738,289,3,"le","DET:def:obj:femi:sg",391,"DET:def","le","CST"
1739,289,4,"borse","NOM:obj:femi:sg",391,"NOM","borse","+T"
1740,289,5,"et","CON:coord",391,"CON:coord","et","ST"
1741,289,6,"de","PRE",391,"PRE","de","+CIST"
1742,289,7,"l","DET:def:obj:femi:sg",391,"DET:def","le","CS"
1743,289,8,"amie","NOM:obj:femi:sg",391,"NOM","ami|mie2","+IT|+T"
1744,290,1,"saciés","VER:impe:2:pl",392,"VER","savoir","+M"
1745,290,2,"qu","PROCON",392,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
1746,290,3,"el","PRO:pers:suj:3:femi:sg",392,"PRO:pers","il","IST"
1747,290,4,"ne","PRO:clit",392,"PRO:clit","en2|ne","S|C"
1748,290,5,"vous","PRO:pers:2:pl",392,"PRO:pers","ous2|vos1","T|S"
1749,290,6,"ama","VER:simp:3:sg",392,"VER","aamer|amer1","+M|+I"
1750,290,7,"mie","ADV",392,"ADV","mie","C"
1751,291,1,"si","PROCON",393,"PROCON","si","C"
1752,291,2,"com","CON:subord",393,"CON:subord","come1","ST"
1753,291,3,"par","PRE",393,"PRE","par","CIS"
1754,291,4,"tans","NOM:obj:masc:sg",393,"NOM","tens","+CI"
1755,291,5,"porés","VER:futu:2:pl",393,"VER","pouvoir","M"
1756,291,6,"prover","VER:infi",393,"VER","prover","+IMT"
1757,292,1,"mais","CON:coord",394,"CON:coord","mais","S"
1758,292,2,"se","PROCON",394,"PROCON","se","C"
1759,292,3,"vous","PRO:pers:2:pl",394,"PRO:pers","ous2|vos1","T|S"
1760,292,4,"le","PRO:pers:acc:3:femi:sg",394,"PRO:pers","il","CIST"
1761,292,5,"volés","VER:pres:2:pl",394,"VER","voler","*+IT"
1762,292,6,"trover","VER:infi",394,"VER","trover","+IT"
1763,293,1,"ne","PROCON",395,"PRO:clit","en2|ne","S|C"
1764,293,2,"novieles","NOM:obj:femi:pl",395,"NOM","UNKNOWN",
1765,293,3,"oïr","VER:infi",395,"VER","devoir|os3|öir","+M|+Td|+IdTd"
1766,293,4,"aucune","DET:ind:obj:femi:sg",395,"PRO:ind","aucun","CS"
1767,294,1,"si","PROCON",396,"PROCON","si","C"
1768,294,2,"en","PRO:clit",396,"PRO:clit","en2|en","S|C"
1769,294,3,"alés","VER:impe:2:pl",396,"VER","aler","+M"
1770,294,4,"droit","ADJ:obj:masc:sg",396,"ADJ","dreste|droit2|droit","+T|C|IT"
1771,294,5,"a","PRE",396,"PRE","a3|a","+T|CGIS"
1772,294,6,"bietune","NPR:obj:masc:sg",396,"NPR","UNKNOWN",
1773,295,1,"legiers","ADJ:suj:masc:sg",397,"ADJ","legier","I"
1774,295,2,"estes","VER:pres:2:pl",397,"VER","ester|estre1","+M|+I"
1775,295,3,"si","PROCON",397,"PROCON","si","C"
1776,295,4,"corés","VER:impe:2:pl",397,"VER","curer","*+TM"
1777,295,5,"fort","ADJ:obj:masc:sg",397,"ADJ","fort","+IT"
1778,296,1,"las","ADJ:suj:masc:sg",398,"ADJ","las","+IT"
1779,296,2,"com","CON:subord",398,"CON:subord","come1","ST"
1780,296,3,"chi","ADV",398,"ADV","ci|que/","+Z|I"
1781,296,4,"a","VER:pres:3:sg",398,"PRE","a3|a","+T|CGIS"
1782,296,5,"povre","ADJ:obj:masc:sg",398,"ADJ","povre","+IT"
1783,296,6,"confort","NOM:obj:masc:sg",398,"NOM","confort","+IT"
1784,297,1,"del","PREDET:de:obj:masc:sg",399,"PREDET:de","de+le","S"
1785,297,2,"corre","VER:infi",399,"VER","corir","+IT"
1786,297,3,"a","PRE",399,"PRE","a3|a","+T|CGIS"
1787,297,4,"l","DET:def:obj:masc:sg",399,"DET:def","le","CS"
1788,297,5,"orage","NOM:obj:masc:sg",399,"NOM","orage","+IT"
1789,297,6,"et","CON:coord",399,"CON:coord","et","ST"
1790,297,7,"au","PREDET:a:obj:masc:sg",399,"PREDET:a","a+le|le","S|C"
1791,297,8,"vent","NOM:obj:masc:sg",399,"NOM","vent","+IT"
1792,298,1,"bien","ADV",400,"ADV","bien1|bien2|bien","+IT|C|I"
1793,298,2,"me","PRO:pers:obj:1:sg:unb",400,"PRO:pers","je|moi","IS|T"
1794,298,3,"dist","VER:simp:3:sg",400,"VER","dire","+CMI"
1795,298,4,"mes","DET:poss:suj:masc:sg",400,"DET:poss","mon1|mon","S|C"
1796,298,5,"peres","NOM:suj:masc:sg",400,"NOM","pere","CI"
1797,298,6,"sovent","ADV",400,"ADV","sovent","IT"
1798,299,1,"que","PROCON",401,"PROCON","que2|que3|que","T|S|C"
1799,299,2,"je","PRO:pers:suj:1:sg:unb",401,"PRO:pers","je","CIST"
1800,299,3,"fuisse","VER:subi:1:sg",401,"VER","estre","M"
1801,299,4,"cois","ADJ:suj:masc:sg",401,"ADJ","coi1|coi","*+T|I"
1802,299,5,"en","PRE",401,"PRE","en1|en","+IST|CI"
1803,299,6,"maison","NOM:obj:femi:sg",401,"NOM","maison|mason","+CIT|+T"
1804,300,1,"mais","CON:coord",402,"CON:coord","mais","S"
1805,300,2,"ainc","ADV",402,"ADV","ainc","+IT"
1806,300,3,"n","PRO:clit",402,"PRO:clit","en2|ne","S|C"
1807,300,4,"en","PRO:clit",402,"PRO:clit","en2|en","S|C"
1808,300,5,"ot","VER:simp:3:sg",402,"VER","avoir|öir","+IM|+I"
1809,300,6,"en","PRE",402,"PRE","en1|en","+IST|CI"
1810,300,7,"moi","PRO:pers:obj:1:sg:bet",402,"PRO:pers","je|moi","S|CT"
1811,300,8,"raison","NOM:obj:femi:sg",402,"NOM","raison","+CIT"
1812,301,1,"s","PROCON",403,"PROCON","se","C"
1813,301,2,"est","VER:pres:3:sg",403,"VER","ester|estre1","+M|+I"
1814,301,3,"bien","ADV",403,"ADV","bien1|bien2|bien","+IT|C|I"
1815,301,4,"drois","NOM:suj:masc:sg",403,"ADJ","droit","Z"
1816,301,5,"ke","PROCON",403,"PROCON","que1|que2|que3|que4|que2","S|S|S|S|T"
1817,301,6,"je","PRO:pers:suj:1:sg:unb",403,"PRO:pers","je","CIST"
1818,301,7,"le","PRO:pers:obj:3:masc:sg:unb",403,"PRO:pers","il","CIST"
1819,301,8,"conpere","VER:subp:1:sg",403,"VER","comparer2|comparer","+I|I"
1820,302,1,"que","PROCON",404,"PROCON","que2|que3|que","T|S|C"
1821,302,2,"n","PRO:clit",404,"PRO:clit","en2|ne","S|C"
1822,302,3,"ai","VER:pres:1:sg",404,"VER","aidier|avoir","+Md|+CMI"
1823,302,4,"nul","DET:ind:obj:masc:sg",404,"DET:ind","nul","CS"
1824,302,5,"retor","NOM:obj:masc:sg",404,"NOM","retor1|retor2","+IT|+T"
1825,302,6,"a","PRE",404,"PRE","a3|a","+T|CGIS"
1826,302,7,"mon","DET:poss:obj:masc:sg",404,"DET:poss","mon1|mon","S|C"
1827,302,8,"pere","NOM:obj:masc:sg",404,"NOM","paire|pere1|piere","+T|+T|+T"
1828,303,1,"ne","PROCON",405,"PROCON","ni","C"
1829,303,2,"a","PRE",405,"PRE","a3|a","+T|CGIS"
1830,303,3,"parent","NOM:obj:masc:sg",405,"NOM","parent","+IT"
1831,303,4,"ne","PROCON",405,"PROCON","ni","C"
1832,303,5,"a","PRE",405,"PRE","a3|a","+T|CGIS"
1833,303,6,"ami","NOM:obj:masc:sg",405,"NOM","ami","+GIT"
1834,304,1,"par","PRE",406,"PRE","par","CIS"
1835,304,2,"foit","NOM:obj:femi:sg",406,"NOM","foi","+Z"
1836,304,3,"cortois","NPR:suj:masc:sg",406,"ADJ","cortois","+IT"
1837,304,4,"ce","PRO:invar",406,"PRO:invar","ce1|ce","S|C"
1838,304,5,"poise","VER:pres:3:sg",406,"VER","peser","+IIdM"
1839,304,6,"mi","PRO:pers:obj:1:sg:bet",406,"PRO:pers","je|moi","S|T"
1840,305,1,"que","PROCON",407,"PROCON","que2|que3|que","T|S|C"
1841,305,2,"vous","PRO:pers:2:pl",407,"PRO:pers","ous2|vos1","T|S"
1842,305,3,"avés","VER:pres:2:pl",407,"VER","avoir","+M"
1843,305,4,"si","PROCON",407,"PROCON","si","C"
1844,305,5,"esploitié","VER:pper:masc:sg",407,"VER","esploitier","+IM"
1845,306,1,"et","CON:coord",408,"CON:coord","et","ST"
1846,306,2,"s","PROCON",408,"PROCON","se","C"
1847,306,3,"ai","VER:pres:1:sg",408,"VER","aidier|avoir","+Md|+CMI"
1848,306,4,"pau","ADV",408,"ADV","poi","Z"
1849,306,5,"gage","NOM:obj:masc:sg",408,"NOM","gage","+IT"
1850,306,6,"le","DET:def:obj:femi:sg",408,"DET:def","le","CST"
1851,306,7,"moitié","NOM:obj:femi:sg",408,"NOM","moitie","C"
1852,307,1,"de","PRE",409,"PRE","de","+CIST"
1853,307,2,"cou","PRO:invar",409,"PRO:invar","ce1","S"
1854,307,3,"que","PROCON",409,"PROCON","que2|que3|que","T|S|C"
1855,307,4,"por","PRE",409,"PRE","por2|por","+IST|CI"
1856,307,5,"eles","PRO:pers:acc:3:femi:pl:bet",409,"PRO:pers","ele|il","C|IS"
1857,307,6,"deviés","VER:impf:2:pl",409,"VER","desvoiier1|devïer","*+M|+IdMdTd"
1858,308,1,"cortois","NPR:suj:masc:sg",410,"ADJ","cortois","+IT"
1859,308,2,"un","DET:ndf:obj:masc:sg",410,"DET:ndf","un","CS"
1860,308,3,"sorcotiel","NOM:obj:masc:sg",410,"NOM","UNKNOWN",
1861,308,4,"molt","ADV",410,"ADV","mout","I"
1862,308,5,"vies","ADJ:obj:masc:sg",410,"ADJ","vieil","+Z"
1863,309,1,"a","VER:pres:3:sg",411,"PRE","a3|a","+T|CGIS"
1864,309,2,"chaiens","ADV",411,"ADV","çaienz","+Z"
1865,309,3,"passét","VER:pper:masc:sg",411,"VER","passer","Z"
1866,309,4,"a","VER:pres:3:sg",411,"PRE","a3|a","+T|CGIS"
1867,309,5,"lonc","ADJ:obj:masc:sg",411,"ADJ","lonc","+CIT"
1868,309,6,"tans","NOM:obj:masc:sg",411,"NOM","tens","+CI"
1869,310,1,"c'","PROCON",412,"PROCON","ce|que1|que2|que3|que4|que|soi1","Z|Z|Z|Z|Z|C|Z"
1870,310,2,"on","PRO:invar",412,"PRO:invar","on","CS"
1871,310,3,"soloit","VER:impf:3:sg",412,"VER","soloir","+IM"
1872,310,4,"prester","VER:infi",412,"VER","prester","IM"
1873,310,5,"as","PREDET:a:obj:masc:pl",412,"PREDET:a","a+le|le","S|C"
1874,310,6,"pierdans","VER:ppre:pl",412,"VER","perdre","*+M"
1875,311,1,"vous","PRO:pers:2:pl",413,"PRO:pers","ous2|vos1","T|S"
1876,311,2,"l","PRO:pers:obj:3:masc:sg:unb",413,"PRO:pers","il","CS"
1877,311,3,"averés","VER:futu:2:pl",413,"VER","averer|avoir","+M|+M"
1878,311,4,"se","PROCON",413,"PROCON","se","C"
1879,311,5,"vous","PRO:pers:2:pl",413,"PRO:pers","ous2|vos1","T|S"
1880,311,6,"volés","VER:pres:2:pl",413,"VER","voler","*+IT"
1881,312,1,"se","PROCON",414,"PROCON","se","C"
1882,312,2,"n","PRO:clit",414,"PRO:clit","en2|ne","S|C"
1883,312,3,"irés","VER:futu:2:pl",414,"VER","aler","+M"
1884,312,4,"mie","ADV",414,"ADV","mie","C"
1885,312,5,"deffublés","VER:pper:masc:pl",414,"VER","UNKNOWN",
1886,313,1,"car","CON:coord",415,"CON:coord","car","ST"
1887,313,2,"laide","ADJ:suj:femi:sg",415,"ADJ","lait1|lait","+I|I"
1888,313,3,"cose","NOM:suj:femi:sg",415,"NOM","chose","+Z"
1889,313,4,"est","VER:pres:3:sg",415,"VER","ester|estre1","+M|+I"
1890,313,5,"a","PRE",415,"PRE","a3|a","+T|CGIS"
1891,313,6,"varlét","NOM:obj:masc:sg",415,"NOM","vaslet","+T"
1892,314,1,"va","VER:impe:2:sg",416,"VER","aler","+CMIT"
1893,314,2,"moi","PRO:pers:obj:1:sg:bet",416,"PRO:pers","je|moi","S|CT"
1894,314,3,"s","PROCON",416,"PROCON","se","C"
1895,314,4,"aporte","VER:impe:2:sg",416,"VER","aporter|porter","+I|+M"
1896,314,5,"li","PRO:pers:suj:3:masc:sg:bet",416,"DET:def","le","CST"
1897,314,6,"lequet","NPR:suj:masc:sg",416,"NPR","UNKNOWN",
1898,315,1,"si","PROCON",417,"PROCON","si","C"
1899,315,2,"sera","VER:futu:3:sg",417,"VER","estre1|estre|saveir|seoir","+I|CMI|M|M"
1900,315,3,"un","DET:ndf:obj:masc:sg",417,"DET:ndf","un","CS"
1901,315,4,"poi","ADV",417,"ADV","poi","I"
1902,315,5,"plus","ADV",417,"ADV","plus","CI"
1903,315,6,"honestes","ADJ:suj:masc:sg",417,"ADJ","oneste","+C"
1904,316,1,"par","PRE",418,"PRE","par","CIS"
1905,316,2,"foi","NOM:obj:femi:sg",418,"NOM","foi","+CIT"
1906,316,3,"cortois","NPR:suj:masc:sg",418,"ADJ","cortois","+IT"
1907,316,4,"eureus","ADJ:suj:masc:sg",418,"ADJ","ëuros","+Z"
1908,316,5,"iestes","VER:pres:2:pl",418,"VER","ester|estre1","+M|+I"
1909,317,1,"mout","ADV",419,"ADV","mout","I"
1910,317,2,"me","PRO:pers:obj:1:sg:unb",419,"PRO:pers","je|moi","IS|T"
1911,317,3,"vint","VER:simp:3:sg",419,"VER","venir|voir","+CI|M"
1912,317,4,"ore","ADV",419,"ADV","or4|or","+IT|I"
1913,317,5,"tost","ADV",419,"ADV","tost1|tost|tot","+T|CI|I"
1914,317,6,"a","PRE",419,"PRE","a3|a","+T|CGIS"
1915,317,7,"main","NOM:obj:femi:sg",419,"NOM","main2|main3","+IT|+T"
1916,318,1,"mais","CON:coord",420,"CON:coord","mais","S"
1917,318,2,"vous","PRO:pers:2:pl",420,"PRO:pers","ous2|vos1","T|S"
1918,318,3,"le","PRO:pers:obj:3:masc:sg:unb",420,"PRO:pers","il","CIST"
1919,318,4,"perderés","VER:futu:2:pl",420,"VER","perdre","+M"
1920,318,5,"demain","ADV",420,"ADV","demain","+IT"
1921,319,1,"qant","ADV",421,"ADV","cant","I"
1922,319,2,"vous","PRO:pers:2:pl",421,"PRO:pers","ous2|vos1","T|S"
1923,319,3,"venrés","VER:futu:2:pl",421,"VER","voir","M"
1924,319,4,"en","PRE",421,"PRE","en1|en","+IST|CI"
1925,319,5,"liu","NOM:obj:masc:sg",421,"NOM","lieu","+T"
1926,319,6,"estrange","ADJ:suj:masc:sg",421,"ADJ","estrange","+IT"
1927,320,1,"las","ADJ:suj:masc:sg",422,"ADJ","las","+IT"
1928,320,2,"com","CON:subord",422,"CON:subord","come1","ST"
1929,320,3,"chi","ADV",422,"ADV","ci|que/","+Z|I"
1930,320,4,"par","PRE",422,"PRE","par","CIS"
1931,320,5,"a","VER:pres:3:sg",422,"PRE","a3|a","+T|CGIS"
1932,320,6,"povre","ADJ:obj:masc:sg",422,"ADJ","povre","+IT"
1933,320,7,"cange","NOM:obj:masc:sg",422,"NOM","UNKNOWN",
1934,321,1,"com","CON:subord",423,"CON:subord","come1","ST"
1935,321,2,"je","PRO:pers:suj:1:sg:unb",423,"PRO:pers","je","CIST"
1936,321,3,"sui","VER:pres:1:sg",423,"VER","estre1|savoir|sivre","+I|+M|+MMd"
1937,321,4,"del","PREDET:de:obj:masc:sg",423,"PREDET:de","de+le","S"
1938,321,5,"tout","DET:ind:obj:masc:sg",423,"PRO:ind","tot","CS"
1939,321,6,"engingniés","VER:pper:masc:pl",423,"VER","engignier1","+Z"
1940,322,1,"bials","ADJ:suj:masc:sg",424,"ADJ","bel","Z"
1941,322,2,"ostes","NOM:suj:masc:sg",424,"NOM","oste","+I"
1942,322,3,"a","PRE",424,"PRE","a3|a","+T|CGIS"
1943,322,4,"dieu","NOM:obj:masc:sg",424,"NOM","dieu","+CIT"
1944,322,5,"remaingniés","VER:impe:2:pl",424,"VER","UNKNOWN",
1945,323,1,"chi","ADV",425,"ADV","ci|que/","+Z|I"
1946,323,2,"ne","PRO:clit",425,"PRO:clit","en2|ne","S|C"
1947,323,3,"fait","VER:pres:3:sg",425,"VER","faire|farre","+CMI|M"
1948,323,4,"preut","NOM:obj:masc:sg",425,"ADJ","UNKNOWN",
1949,323,5,"puisc","CON:subord",425,"CON:subord","puis","que_Z"
1950,323,6,"argens","NOM:suj:masc:sg",425,"NOM","argent","+Z"
1951,323,7,"faut","VER:pres:3:sg",425,"VER","falir","+IM"
1952,324,1,"a","PRE",426,"PRE","a3|a","+T|CGIS"
1953,324,2,"foi","NOM:obj:femi:sg",426,"NOM","foi","+CIT"
1954,324,3,"cortois","NPR:suj:masc:sg",426,"ADJ","cortois","+IT"
1955,324,4,"dieus","NOM:suj:masc:sg",426,"NOM","dieu","*+CIT"
1956,324,5,"te","PRO:pers:obj:2:sg:unb",426,"PRO:pers","tu","S"
1957,324,6,"consaut","VER:subp:3:sg",426,"VER","consoler","+M"
1958,325,1,"di","VER:impe:2:sg",447,"VER","dire","+MI"
1959,325,2,"varlés","NOM:suj:masc:sg",447,"NOM","vaslet","+Z"
1960,325,3,"qui","PROCON",447,"PROCON","qui","CST"
1961,325,4,"la","ADV",447,"PRO:pers","ele|il","C|IST"
1962,325,5,"te","PRO:pers:obj:2:sg:unb",447,"PRO:pers","tu","S"
1963,325,6,"dolouses","VER:pres:2:sg",447,"VER","dolouser","*M"
1964,326,1,"tu","PRO:pers:suj:2:sg:unb",448,"PRO:pers","tu","S"
1965,326,2,"n","PRO:clit",448,"PRO:clit","en2|ne","S|C"
1966,326,3,"as","VER:pres:2:sg",448,"VER","avoir","+MI"
1967,326,4,"pas","NOM:obj:masc:pl",448,"NOM","pas|past2","+IT|+T"
1968,326,5,"qanque","PRO:invar",448,"PRO:invar","cant2","S"
1969,326,6,"tu","PRO:pers:suj:2:sg:unb",448,"PRO:pers","tu","S"
1970,326,7,"golouses","VER:pres:2:sg",448,"VER","goloser","+M"
1971,327,1,"qui","PROCON",449,"PROCON","qui","CST"
1972,327,2,"t","PRO:pers:obj:2:sg:unb",449,"PRO:pers","tu","S"
1973,327,3,"a","VER:pres:3:sg",449,"VER","avoir","+CMI"
1974,327,4,"en","PRE",449,"PRE","en1|en","+IST|CI"
1975,327,5,"tel","ADJ:obj:femi:sg",449,"ADJ","tel","+CIT"
1976,327,6,"ire","NOM:obj:femi:sg",449,"NOM","ire","+IT"
1977,327,7,"embatu","VER:pper:masc:sg",449,"VER","embatre","+M"
1978,328,1,"t","PRO:pers:obj:2:sg:unb",450,"PRO:pers","tu","S"
1979,328,2,"a","VER:pres:3:sg",450,"PRE","a3|a","+T|CGIS"
1980,328,3,"on","PRO:invar",450,"PRO:invar","on","CS"
1981,328,4,"leidangiét","VER:pper:masc:sg",450,"VER","UNKNOWN",
1982,328,5,"ne","PROCON",450,"PRO:clit","en2|ne","S|C"
1983,328,6,"feru","VER:pper:masc:sg",450,"VER","ferir","+MI"
1984,329,1,"u","PROCON",451,"PROCON","o3|où","Z|TdZ"
1985,329,2,"dont","ADV",451,"PRO:invar","dont","CS"
1986,329,3,"t","PRO:pers:obj:2:sg:unb",451,"PRO:pers","tu","S"
1987,329,4,"est","VER:pres:3:sg",451,"VER","ester|estre1","+M|+I"
1988,329,5,"venue","VER:pper:femi:sg",451,"VER","venir","+I"
1989,329,6,"icele","DET:demo:suj:femi:sg",451,"DET:demo","icel","S"
1990,329,7,"ire","NOM:suj:femi:sg",451,"NOM","ire","+IT"
1991,330,1,"sire","NOM:suj:masc:sg",452,"NOM","seignor|sire2","+CIT|+T"
1992,330,2,"mout","ADV",452,"ADV","mout","I"
1993,330,3,"vous","PRO:pers:2:pl",452,"PRO:pers","ous2|vos1","T|S"
1994,330,4,"aroie","VER:cond:1:sg",452,"VER","avoir","+M"
1995,330,5,"a","PRE",452,"PRE","a3|a","+T|CGIS"
1996,330,6,"dire","VER:infi",452,"VER","dire","+MIT"
1997,331,1,"maiske","CON:subord",453,"CON:subord","mais","que_Z"
1998,331,2,"le","DET:def:obj:masc:sg",453,"DET:def","le","CST"
1999,331,3,"voir","ADJ:obj:masc:sg",453,"ADJ","voir","+IT"
2000,331,4,"vous","PRO:pers:2:pl",453,"PRO:pers","ous2|vos1","T|S"
2001,331,5,"en","PRO:clit",453,"PRO:clit","en2|en","S|C"
2002,331,6,"desponde","VER:subp:1:sg",453,"VER","UNKNOWN",
2003,332,1,"je","PRO:pers:suj:1:sg:unb",454,"PRO:pers","je","CIST"
2004,332,2,"sui","VER:pres:1:sg",454,"VER","estre1|savoir|sivre","+I|+M|+MMd"
2005,332,3,"li","DET:def:suj:masc:sg",454,"PRO:pers","ele|il","C|CIST"
2006,332,4,"plus","ADV",454,"ADV","plus","CI"
2007,332,5,"chaitis","ADJ:suj:masc:sg",454,"ADJ","chaitif","+Z"
2008,332,6,"del","PREDET:de:obj:masc:sg",454,"PREDET:de","de+le","S"
2009,332,7,"monde","NOM:obj:masc:sg",454,"NOM","monde1|monde","+IT|CI"
2010,333,1,"et","CON:coord",455,"CON:coord","et","ST"
2011,333,2,"del","PREDET:de:obj:masc:sg",455,"PREDET:de","de+le","S"
2012,333,3,"tout","PRO:ind:obj:masc:sg",455,"PRO:ind","tot","CS"
2013,333,4,"li","DET:def:suj:masc:sg",455,"PRO:pers","ele|il","C|CIST"
2014,333,5,"plus","ADV",455,"ADV","plus","CI"
2015,333,6,"mescavés","VER:pper:masc:pl",455,"VER","UNKNOWN",
2016,334,1,"taisiés","VER:impe:2:pl",456,"VER","taisir","M"
