"wd_id","line_id","linewd","word","lex_id","tag","textline","NCA_line","NCA_taggerpos","NCA_src","NCA_lemma"
2267,296,2,"le","le","PRO:pers:obj:3:masc:sg:unb",6363,297,"PRO:pers","CIST","il"
2268,296,3,"voit","voit","VER:pres:3:sg",6363,297,"VER","+M|+I","aler|vëoir"
2269,296,4,"c","c'","PROCON",6363,297,"PROCON","Z|Z|Z|Z|Z|C|Z","ce|que1|que2|que3|que4|que|soi1"
2270,296,5,"est","est","VER:pres:3:sg",6363,297,"VER","+M|+I","ester|estre1"
2271,296,6,"ancontre","ancontre","PRE",6363,297,"PRE","IS|CI","encontre1|encontre"
2272,296,7,"saillis","saillis","VER:pper:masc:pl",6363,297,"VER","+I","salir2"
2273,297,1,"""","""","PON:cit",6364,298,"PON:cit",,"QUOTES"
2274,297,2,"cousins","cousins","NOM:suj:masc:sg",6364,298,"NOM","*+I","cosin"
2275,297,3,"""","""","PON:cit",6364,298,"PON:cit",,"QUOTED"
2276,297,4,"dist","dist","VER:simp:3:sg",6364,298,"VER","+CMI","dire"
2277,297,5,"il","il","PRO:pers:suj:3:masc:sg:unb",6364,298,"PRO:pers","CIST","il"
2278,297,6,"""","""","PON:cit",6364,298,"PON:cit",,"QUOTES"
2279,297,7,"bien","bien","ADV",6364,298,"ADV","+IT|C|I","bien1|bien2|bien"
2280,297,8,"puissiés","puissiés","VER:subp:2:pl",6364,298,"VER","*+T","puisier1"
2281,297,9,"vos","vos","PRO:pers:2:pl",6364,298,"PRO:pers","T|S","ous2|vos1"
2282,297,10,"venir","venir","VER:infi",6364,298,"VER","+IT","venir"
2283,298,1,"que","que","PROCON",6365,299,"PROCON","T|S|C","que2|que3|que"
2284,298,2,"fait","fait","VER:pres:3:sg",6365,299,"VER","+CMI|M","faire|farre"
2285,298,3,"li","li","DET:def:suj:masc:sg",6365,299,"DET:def","CST","le"
2286,298,4,"rois","rois","NOM:suj:masc:sg",6365,299,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
2287,298,5,"conment","conment","ADV",6365,299,"ADV","*+T|I","coment1|coment"
2288,298,6,"se","se","PROCON",6365,299,"PROCON","c'","se"
2289,298,7,"contient","contient","VER:pres:3:sg",6365,299,"VER","+CI","contenir"
2290,298,8,"il","il","PRO:pers:suj:3:masc:sg:unb",6365,299,"PRO:pers","CIST","il"
2291,299,1,"par","par","PRE",6366,300,"PRE","CIS","par"
2292,299,2,"ma","ma","DET:poss:obj:femi:sg",6366,300,"DET:poss","S|C","mon1|mon"
2293,299,3,"foit","foit","NOM:obj:femi:sg",6366,300,"NOM","+Z","foi"
2294,299,4,"sire","sire","NOM:suj:masc:sg",6366,300,"NOM","+CIT|+T","seignor|sire2"
2295,299,5,"molt","molt","ADV",6366,300,"ADV","I","mout"
2296,299,6,"l","l'","PRO:pers:obj:3:masc:sg:unb",6366,300,"PRO:pers","CS","il"
2297,299,7,"ai","ai","VER:pres:1:sg",6366,300,"VER","+Md|+CMI","aidier|avoir"
2298,299,8,"laissiét","laissiét","VER:pper:masc:sg",6366,300,"VER","+Z","laissier"
2299,299,9,"marri","marri","VER:pper:masc:sg",6366,300,"VER","+M","marrir"
2300,300,1,"li","li","DET:def:suj:masc:sg",6367,301,"DET:def","CST","le"
2301,300,2,"rois","rois","NOM:suj:masc:sg",6367,301,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
2302,300,3,"vos","vos","PRO:pers:2:pl",6367,301,"PRO:pers","T|S","ous2|vos1"
2303,300,4,"mande","mande","VER:pres:3:sg",6367,301,"VER","+IIdM","mander"
2304,300,5,"je","je","PRO:pers:suj:1:sg:unb",6367,301,"PRO:pers","CIST","je"
2305,300,6,"sui","sui","VER:pres:1:sg",6367,301,"VER","+I|+M|+MMd","estre1|savoir|sivre"
2306,300,7,"qui","qui","PROCON",6367,301,"PROCON","CST","qui"
2307,300,8,"le","le","PRO:pers:obj:3:masc:sg:unb",6367,301,"PRO:pers","CIST","il"
2308,300,9,"vos","vos","PRO:pers:2:pl",6367,301,"PRO:pers","T|S","ous2|vos1"
2309,300,10,"dis","dis","VER:pres:1:sg",6367,301,"VER","+CMI","dire"
2310,301,1,"acordés","acordés","VER:impe:2:pl",6368,302,"VER","*+I","acorder"
2311,301,2,"vos","vos","PRO:pers:2:pl",6368,302,"PRO:pers","T|S","ous2|vos1"
2312,301,3,"et","et","CON:coord",6368,302,"CON:coord","ST","et"
2313,301,4,"soiés","soiés","VER:impe:2:pl",6368,302,"VER","m'","estre"
2314,301,5,"bon","bon","ADJ:suj:masc:pl",6368,302,"ADJ","+CIT","bon"
2315,301,6,"ami","ami","NOM:suj:masc:pl",6368,302,"NOM","+GIT","ami"
2316,301,7,"""","""","PON:cit",6368,302,"PON:cit",,"QUOTED"
2317,302,1,"et","et","CON:coord",6369,303,"CON:coord","ST","et"
2318,302,2,"dist","dist","VER:simp:3:sg",6369,303,"VER","+CMI","dire"
2319,302,3,"berniers","berniers","NPR:suj:masc:sg",6369,303,"NPR",,"UNKNOWN"
2320,302,4,"""","""","PON:cit",6369,303,"PON:cit",,"QUOTES"
2321,302,5,"de","de","PRE",6369,303,"PRE","+CIST","de"
2322,302,6,"dieu","dieu","NOM:obj:masc:sg",6369,303,"NOM","+CIT","dieu"
2323,302,7,"vostre","vostre","DET:poss:obj:femi:sg",6369,303,"DET:poss","S","vostre"
2324,302,8,"mercit","mercit","NOM:obj:femi:sg",6369,303,"NOM","+I","merci"
2325,303,1,"je","je","PRO:pers:suj:1:sg:unb",6370,304,"PRO:pers","CIST","je"
2326,303,2,"an","an","PRO:clit",6370,304,"PRO:clit","S|C","en2|en"
2327,303,3,"ferai","ferai","VER:futu:1:sg",6370,304,"VER","+CIM|M","faire|fere"
2328,303,4,"trestout","trestout","DET:ind:obj:masc:sg",6370,304,"DET:ind","S","trestot"
2329,303,5,"vostre","vostre","DET:poss:obj:masc:sg",6370,304,"DET:poss","S","vostre"
2330,303,6,"plaisir","plaisir","VER:infi",6370,304,"NOM","+IT","plaisir"
2331,303,7,"""","""","PON:cit",6370,304,"PON:cit",,"QUOTED"
2332,304,1,"guerri","guerri","NPR:suj:masc:sg",6371,305,"NPR",,"UNKNOWN"
2333,304,2,"apelle","apelle","VER:pres:3:sg",6371,305,"VER","+M","apeler"
2334,304,3,"en","en","PRO:clit",6371,305,"PRO:clit","S|C","en2|en"
2335,304,4,"riant","riant","VER:ppre",6371,305,"VER","+MIId|M","rire|ruire"
2336,304,5,"si","si","PROCON",6371,305,"PROCON","c'","si"
2337,304,6,"li","li","PRO:pers:suj:3:masc:sg:bet",6371,305,"PRO:pers","C|CIST","ele|il"
2338,304,7,"dit","dit","VER:pres:3:sg",6371,305,"VER","+CMI","dire"
2339,305,1,"""","""","PON:cit",6372,306,"PON:cit",,"QUOTES"
2340,305,2,"oiés","oiés","VER:impe:2:pl",6372,306,"VER","m'","oïr"
2341,305,3,"que","que","PROCON",6372,306,"PROCON","T|S|C","que2|que3|que"
2342,305,4,"mande","mande","VER:pres:3:sg",6372,306,"VER","+IIdM","mander"
2343,305,5,"li","li","DET:def:suj:masc:sg",6372,306,"DET:def","CST","le"
2344,305,6,"rois","rois","NOM:suj:masc:sg",6372,306,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
2345,305,7,"de","de","PRE",6372,306,"PRE","+CIST","de"
2346,305,8,"saint","saint","ADJ:obj:masc:sg",6372,306,"ADJ","T|CI","saint1|saint"
2347,305,9,"denis","denis","NPR:obj:masc:sg",6372,306,"NPR","Z","denis"
2348,306,1,"acordons","acordons","VER:impe:1:pl",6373,307,"VER","+Z","acorder"
2349,306,2,"nos","nos","PRO:pers:1:pl",6373,307,"PRO:pers","S|C","nos1|nos"
2350,306,3,"et","et","CON:coord",6373,307,"CON:coord","ST","et"
2351,306,4,"soiens","soiens","VER:impe:1:pl",6373,307,"VER","+I|CM","estre1|estre"
2352,306,5,"bon","bon","ADJ:suj:masc:pl",6373,307,"ADJ","+CIT","bon"
2353,306,6,"ami","ami","NOM:suj:masc:pl",6373,307,"NOM","+GIT","ami"
2354,306,7,"""","""","PON:cit",6373,307,"PON:cit",,"QUOTED"
2355,307,1,"et","et","CON:coord",6374,308,"CON:coord","ST","et"
2356,307,2,"dist","dist","VER:simp:3:sg",6374,308,"VER","+CMI","dire"
2357,307,3,"guerris","guerris","NPR:suj:masc:sg",6374,308,"NPR",,"UNKNOWN"
2358,307,4,"""","""","PON:cit",6374,308,"PON:cit",,"QUOTES"
2359,307,5,"par","par","PRE",6374,308,"PRE","CIS","par"
2360,307,6,"ma","ma","DET:poss:obj:femi:sg",6374,308,"DET:poss","S|C","mon1|mon"
2361,307,7,"foit","foit","NOM:obj:femi:sg",6374,308,"NOM","+Z","foi"
2362,307,8,"je","je","PRO:pers:suj:1:sg:unb",6374,308,"PRO:pers","CIST","je"
2363,307,9,"l","l'","PRO:pers:obj:3:masc:sg:unb",6374,308,"PRO:pers","CS","il"
2364,307,10,"ostri","ostri","VER:pres:1:sg",6374,308,"VER","+Z","otroiier"
2365,307,11,"""","""","PON:cit",6374,308,"PON:cit",,"QUOTED"
2366,308,1,"a","a","PRE",6375,309,"PRE","+T|CGIS","a3|a"
2367,308,2,"ces","ces","DET:demo:obj:masc:pl",6375,309,"DET:demo","S|CS","cel|cest"
2368,308,3,"mos","mos","NOM:obj:masc:pl",6375,309,"NOM","+Z","mot"
2369,308,4,"montent","montent","VER:pres:3:pl",6375,309,"VER","+I","monter"
2370,308,5,"li","li","DET:def:suj:masc:pl",6375,309,"DET:def","CST","le"
2371,308,6,"chevallier","chevallier","NOM:suj:masc:pl",6375,309,"NOM","*+IT","chevalier"
2372,308,7,"de","de","PRE",6375,309,"PRE","+CIST","de"
2373,308,8,"pris","pris","NOM:obj:masc:sg",6375,309,"NOM","+IT|+T","pris1|pris2"
2374,309,1,"et","et","CON:coord",6376,310,"CON:coord","ST","et"
2375,309,2,"avuec","avuec","PRE",6376,310,"PRE","IST","avuec"
2376,309,3,"iax","iax","PRO:pers:acc:3:masc:pl:bet",6376,310,"PRO:pers","S","il"
2377,309,4,"mil","mil","ADJ:card",6376,310,"ADJ:card","T|CI","mil1|mil"
2378,309,5,"chevallier","chevallier","NOM:suj:masc:pl",6376,310,"NOM","*+IT","chevalier"
2379,309,6,"de","de","PRE",6376,310,"PRE","+CIST","de"
2380,309,7,"pris","pris","NOM:obj:masc:sg",6376,310,"NOM","+IT|+T","pris1|pris2"
2381,310,1,"de","de","PRE",6377,311,"PRE","+CIST","de"
2382,310,2,"sain","sain","ADJ:obj:masc:sg",6377,311,"ADJ","+IT","sain"
2383,310,3,"quentin","quentin","NPR:obj:masc:sg",6377,311,"NPR","Z","quentin"
2384,310,4,"se","se","PROCON",6377,311,"PROCON","c'","se"
2385,310,5,"sont","sont","VER:pres:3:pl",6377,311,"VER","+I|CMI","estre1|estre"
2386,310,6,"tuit","tuit","PRO:ind:suj:masc:pl",6377,311,"PRO:ind","CS","tot"
2387,310,7,"departis","departis","VER:pper:masc:pl",6377,311,"VER","*+I","departir"
2388,311,1,"atant","atant","ADV",6378,312,"ADV","CI|I","atant|tant"
2389,311,2,"s","s","PROCON",6378,312,"PROCON","c'","se"
2390,311,3,"an","an","PRO:clit",6378,312,"PRO:clit","S|C","en2|en"
2391,311,4,"vont","vont","VER:pres:3:pl",6378,312,"VER","+MI","aler"
2392,311,5,"a","a","PRE",6378,312,"PRE","+T|CGIS","a3|a"
2393,311,6,"la","la","DET:def:obj:femi:sg",6378,312,"DET:def","CST","le"
2394,311,7,"voie","voie","NOM:obj:femi:sg",6378,312,"NOM","+CIT","voie"
2395,311,8,"sont","sont","VER:pres:3:pl",6378,312,"VER","+I|CMI","estre1|estre"
2396,311,9,"mis","mis","VER:pper:masc:sg",6378,312,"VER","M|CIM|M","manoir|metre|mettre"
2397,312,1,"tant","tant","ADV",6379,313,"ADV","CI","tant"
2398,312,2,"ont","ont","VER:pres:3:pl",6379,313,"VER","+CIM|+M","avoir|devoir"
2399,312,3,"errét","errét","VER:pper:masc:sg",6379,313,"VER","+Z|+Z","errer1|errer2"
2400,312,4,"les","les","DET:def:obj:masc:pl",6379,313,"DET:def","CST","le"
2401,312,5,"plains","plains","NOM:obj:masc:pl",6379,313,"ADJ","+I","plein"
2402,312,6,"et","et","CON:coord",6379,313,"CON:coord","ST","et"
2403,312,7,"les","les","DET:def:obj:masc:pl",6379,313,"DET:def","CST","le"
2404,312,8,"larris","larris","NOM:obj:masc:pl",6379,313,"NOM","*+T","larriz"
2405,313,1,"qu","qu","PROCON",6380,314,"PROCON","S|S|S|S|C","que1|que2|que3|que4|que"
2406,313,2,"il","il","PRO:pers:suj:3:masc:pl",6380,314,"PRO:pers","CIST","il"
2407,313,3,"sont","sont","VER:pres:3:pl",6380,314,"VER","+I|CMI","estre1|estre"
2408,313,4,"venus","venus","VER:pper:masc:pl",6380,314,"VER","*+I","venir"
2409,313,5,"a","a","PRE",6380,314,"PRE","+T|CGIS","a3|a"
2410,313,6,"la","la","DET:def:obj:femi:sg",6380,314,"DET:def","CST","le"
2411,313,7,"cort","cort","NOM:obj:femi:sg",6380,314,"NOM","+IT|CI","cort1|cort"
2412,313,8,"a","a","PRE",6380,314,"PRE","+T|CGIS","a3|a"
2413,313,9,"paris","paris","NPR:obj:masc:sg",6380,314,"NPR","CI|Z","paris"
2414,314,1,"le","le","DET:def:obj:masc:sg",6381,315,"DET:def","CST","le"
2415,314,2,"roi","roi","NOM:obj:masc:sg",6381,315,"NOM","+T|+T|+IT|+T|+T|+T|+T|+T","ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4"
2416,314,3,"trouverent","trouverent","VER:simp:3:pl",6381,315,"VER","*+I","trover"
2417,314,4,"et","et","CON:coord",6381,315,"CON:coord","ST","et"
2418,314,5,"morne","morne","ADJ:obj:masc:sg",6381,315,"ADJ","+IT","morne"
2419,314,6,"et","et","CON:coord",6381,315,"CON:coord","ST","et"
2420,314,7,"pencis","pencis","ADJ:obj:masc:sg",6381,315,"ADJ",,"UNKNOWN"
2421,315,1,"il","il","PRO:pers:suj:3:masc:pl",6382,316,"PRO:pers","CIST","il"
2422,315,2,"descendirent","descendirent","VER:simp:3:pl",6382,316,"VER","+I","descendre"
2423,315,3,"desos","desos","ADV",6382,316,"ADV","Z","desoz"
2424,315,4,"l","l'","DET:def:obj:masc:sg",6382,316,"DET:def","CS","le"
2425,315,5,"onbre","onbre","NOM:obj:masc:sg",6382,316,"NOM","+I","ombre"
2426,315,6,"d","d","PRE",6382,316,"PRE","+CS","de"
2427,315,7,"un","un","DET:ndf:obj:masc:sg",6382,316,"DET:ndf","CS","un"
2428,315,8,"pin","pin","NOM:obj:masc:sg",6382,316,"NOM","+IT","pin"
2429,316,1,"puis","puis","ADV",6383,317,"ADV","IT","puis"
2430,316,2,"sont","sont","VER:pres:3:pl",6383,317,"VER","+I|CMI","estre1|estre"
2431,316,3,"montés","montés","VER:pper:masc:pl",6383,317,"VER","*+I","monter"
2432,316,4,"el","el","PREDET:en:obj:masc:sg",6383,317,"PREDET:en","S","en1+le"
2433,316,5,"palais","palais","NOM:obj:masc:sg",6383,317,"NOM","+T|+T|+T","palais2|palais3|palé"
2434,316,6,"singnori","singnori","ADJ:obj:masc:sg",6383,317,"ADJ",,"UNKNOWN"
2435,317,1,"li","li","DET:def:suj:masc:sg",6384,318,"DET:def","CST","le"
2436,317,2,"rois","rois","NOM:suj:masc:sg",6384,318,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
2437,317,3,"les","les","PRO:pers:acc:3:masc:pl",6384,318,"PRO:pers","CIST","il"
2438,317,4,"voit","voit","VER:pres:3:sg",6384,318,"VER","+M|+I","aler|vëoir"
2439,317,5,"c","c'","PROCON",6384,318,"PROCON","Z|Z|Z|Z|Z|C|Z","ce|que1|que2|que3|que4|que|soi1"
2440,317,6,"est","est","VER:pres:3:sg",6384,318,"VER","+M|+I","ester|estre1"
2441,317,7,"encontre","encontre","PRE",6384,318,"PRE","IST|CI","encontre1|encontre"
2442,317,8,"saillis","saillis","VER:pper:masc:pl",6384,318,"VER","+I","salir2"
2443,318,1,"asses","assés","ADV",6385,319,"ADV","+Z","assez"
2444,318,2,"les","les","PRO:pers:acc:3:masc:pl",6385,319,"PRO:pers","CIST","il"
2445,318,3,"a","a","VER:pres:3:sg",6385,319,"VER","+CMI","avoir"
2446,318,4,"acolés","acolés","VER:pper:masc:pl",6385,319,"VER","*+I","acoler"
2447,318,5,"et","et","CON:coord",6385,319,"CON:coord","ST","et"
2448,318,6,"jois","joïs","VER:pper:masc:pl",6385,319,"VER","MMd","jouir"
2449,319,1,"bernier","bernier","NPR:obj:masc:sg",6386,320,"NPR",,"UNKNOWN"
2450,319,2,"baisa","baisa","VER:simp:3:sg",6386,320,"VER","+M","baisier"
2451,319,3,"et","et","CON:coord",6386,320,"CON:coord","ST","et"
2452,319,4,"puis","puis","ADV",6386,320,"ADV","IT","puis"
2453,319,5,"le","le","DET:def:obj:masc:sg",6386,320,"PRO:pers","CIST","il"
2454,319,6,"sor","sor","ADJ:obj:masc:sg",6386,320,"PRE","+IST|+T","sor2|sur1"
2455,319,7,"guerri","guerri","NPR:obj:masc:sg",6386,320,"NPR",,"UNKNOWN"
2456,320,1,"faite","faite","VER:pper:femi:sg",6387,321,"VER","+CMI","faire"
2457,320,2,"est","est","VER:pres:3:sg",6387,321,"VER","+M|+I","ester|estre1"
2458,320,3,"la","la","DET:def:suj:femi:sg",6387,321,"DET:def","CST","le"
2459,320,4,"pais","pais","NOM:suj:femi:sg",6387,321,"NOM","+CIT|+IdTd","pais|päis"
2460,320,5,"la","la","DET:def:obj:femi:sg",6387,321,"DET:def","CST","le"
2461,320,6,"damredieu","damredieu","NOM:obj:masc:sg",6387,321,"NOM",,"UNKNOWN"
2462,320,7,"mercit","mercit","NOM:obj:femi:sg",6387,321,"NOM","+I","merci"
2463,321,1,"entre","entre","PRE",6388,322,"PRE","+ST|CI","entre2|entre"
2464,321,2,"bernier","bernier","NPR:obj:masc:sg",6388,322,"NPR",,"UNKNOWN"
2465,321,3,"et","et","CON:coord",6388,322,"CON:coord","ST","et"
2466,321,4,"le","le","DET:def:obj:masc:sg",6388,322,"DET:def","CST","le"
2467,321,5,"roi","roi","NOM:obj:masc:sg",6388,322,"NOM","+T|+T|+IT|+T|+T|+T|+T|+T","ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4"
2468,321,6,"loeys","loeys","NPR:obj:masc:sg",6388,322,"NPR","Z","louis"
2469,322,1,"li","li","DET:def:suj:masc:sg",6389,323,"DET:def","CST","le"
2470,322,2,"rois","rois","NOM:suj:masc:sg",6389,323,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
2471,322,3,"li","li","PRO:pers:suj:3:masc:sg:bet",6389,323,"PRO:pers","C|CIST","ele|il"
2472,322,4,"rent","rent","VER:pres:3:sg",6389,323,"VER","+IM","rendre"
2473,322,5,"sa","sa","DET:poss:obj:femi:sg",6389,323,"DET:poss","S|C","son4|son"
2474,322,6,"terre","terre","NOM:obj:femi:sg",6389,323,"NOM","+CIT","terre"
2475,322,7,"et","et","CON:coord",6389,323,"CON:coord","ST","et"
2476,322,8,"son","son","DET:poss:obj:masc:sg",6389,323,"DET:poss","S|C","son4|son"
2477,322,9,"pais","païs","NOM:obj:masc:sg",6389,323,"NOM","+CIT|+IdTd","pais|päis"
2478,323,1,"et","et","CON:coord",6390,324,"CON:coord","ST","et"
2479,323,2,"des","des","PRE",6390,324,"PRE","+CIST","de"
2480,323,3,"deus","deus","ADJ:card",6390,324,"ADJ:card","*I|C","deus|ii"
2481,323,4,"pars","pars","NOM:obj:femi:pl",6390,324,"NOM","*T","per"
2482,323,5,"furent","furent","VER:simp:3:pl",6390,324,"VER","+I|CMI","estre1|estre"
2483,323,6,"rendus","rendus","VER:pper:masc:pl",6390,324,"VER","+M","rendre"
2484,323,7,"li","li","DET:def:suj:masc:pl",6390,324,"DET:def","CST","le"
2485,323,8,"pris","pris","NOM:suj:masc:pl",6390,324,"NOM","+IT|+T","pris1|pris2"
2486,324,1,"puis","puis","ADV",6391,325,"ADV","IT","puis"
2487,324,2,"s","s","PROCON",6391,325,"PROCON","c'","se"
2488,324,3,"en","en","PRO:clit",6391,325,"PRO:clit","S|C","en2|en"
2489,324,4,"departent","departent","VER:pres:3:pl",6391,325,"VER","+I","departir"
2490,324,5,"baus","baus","ADJ:suj:masc:pl",6391,325,"ADJ","+Z|Z","baut|bel"
2491,324,6,"et","et","CON:coord",6391,325,"CON:coord","ST","et"
2492,324,7,"joians","joians","ADJ:suj:masc:pl",6391,325,"ADJ","*+IT","joiant"
2493,324,8,"et","et","CON:coord",6391,325,"CON:coord","ST","et"
2494,324,9,"fis","fis","ADJ:suj:masc:pl",6391,325,"VER","+MI|M","faire|feire"
2495,325,1,"a","a","PRE",6392,326,"PRE","+T|CGIS","a3|a"
2496,325,2,"sain","sain","ADJ:obj:masc:sg",6392,326,"ADJ","+IT","sain"
2497,325,3,"quentin","quentin","NPR:obj:masc:sg",6392,326,"NPR","Z","quentin"
2498,325,4,"est","est","VER:pres:3:sg",6392,326,"VER","+M|+I","ester|estre1"
2499,325,5,"berniers","berniers","NPR:suj:masc:sg",6392,326,"NPR",,"UNKNOWN"
2500,325,6,"revertis","revertis","VER:pper:masc:pl",6392,326,"VER","+M","revertir"
2501,326,1,"et","et","CON:coord",6393,327,"CON:coord","ST","et"
2502,326,2,"a","a","PRE",6393,327,"PRE","+T|CGIS","a3|a"
2503,326,3,"arras","arras","NPR:obj:masc:sg",6393,327,"NPR","Z","arras"
2504,326,4,"ala","ala","VER:simp:3:sg",6393,327,"VER","+CIM","aler"
2505,326,5,"li","li","DET:def:suj:masc:sg",6393,327,"PRO:pers","C|CIST","ele|il"
2506,326,6,"sor","sor","ADJ:suj:masc:sg",6393,327,"PRE","+IST|+T","sor2|sur1"
2507,326,7,"guerris","guerris","NPR:suj:masc:sg",6393,327,"NPR",,"UNKNOWN"
2508,327,1,"o","o","PRE",6394,328,"PRE","+IST|I","o4|o"
2509,327,2,"lui","lui","PRO:pers:obj:3:masc:sg:bet",6394,328,"PRO:pers","CIST|S","il|loi1"
2510,327,3,"gautiers","gautiers","NPR:suj:masc:sg",6394,328,"NPR","C|Z","gautier"
2511,327,4,"qui","qui","PROCON",6394,328,"PROCON","CST","qui"
2512,327,5,"molt","molt","ADV",6394,328,"ADV","I","mout"
2513,327,6,"fu","fu","VER:simp:3:sg",6394,328,"VER","+I|CMI","estre1|estre"
2514,327,7,"ces","ces","DET:poss:suj:masc:sg",6394,328,"DET:demo","S|CS","cel|cest"
2515,327,8,"amis","amis","NOM:suj:masc:sg",6394,328,"NOM","+I","ami"
2516,328,1,"et","et","CON:coord",6395,329,"CON:coord","ST","et"
2517,328,2,"puis","puis","ADV",6395,329,"ADV","IT","puis"
2518,328,3,"d","d","PRE",6395,329,"PRE","+CS","de"
2519,328,4,"illuec","illuec","ADV",6395,329,"ADV","*+IT","iluec"
2520,328,5,"ala","ala","VER:simp:3:sg",6395,329,"VER","+CIM","aler"
2521,328,6,"en","en","PRO:clit",6395,329,"PRE","+IST|CI","en1|en"
2522,328,7,"canbresis","canbresis","NPR:obj:masc:sg",6395,329,"NPR",,"UNKNOWN"
2523,329,1,"veoir","veoir","VER:infi",6396,330,"VER","+IIdTd","vëoir"
2524,329,2,"s","s","DET:poss:obj:femi:sg",6396,330,"DET:poss","S|C","son4|son"
2525,329,3,"antain","antain","NOM:obj:femi:sg",6396,330,"NOM","G","antain1"
2526,329,4,"aalais","aalais","NPR:obj:femi:sg",6396,330,"NPR","c'","UNKNOWN"
2527,329,5,"au","au","PREDET:a:obj:masc:sg",6396,330,"PREDET:a","S|C","a+le|le"
2528,329,6,"cler","cler","ADJ:obj:masc:sg",6396,330,"ADJ","+IT","cler"
2529,329,7,"vis","vis","NOM:obj:masc:sg",6396,330,"NOM","+IT|+T","vis|viz"
2530,330,1,"a","a","PRE",6397,331,"PRE","+T|CGIS","a3|a"
2531,330,2,"ribuemont","ribuemont","NPR:obj:masc:sg",6397,331,"NPR",,"UNKNOWN"
2532,330,3,"est","est","VER:pres:3:sg",6397,331,"VER","+M|+I","ester|estre1"
2533,330,4,"ybers","ybers","NPR:suj:masc:sg",6397,331,"NPR",,"UNKNOWN"
2534,330,5,"revertis","revertis","VER:pper:masc:pl",6397,331,"VER","+M","revertir"
2535,331,1,"qui","qui","PROCON",6398,332,"PROCON","CST","qui"
2536,331,2,"a","a","PRE",6398,332,"PRE","+T|CGIS","a3|a"
2537,331,3,"grant","grant","ADJ:obj:femi:sg",6398,332,"ADJ","+CIT","grant"
2538,331,4,"joie","joie","NOM:obj:femi:sg",6398,332,"NOM","+IT|+Td|+Td","joie|joïe1|joïe2"
2539,331,5,"fu","fu","VER:simp:3:sg",6398,332,"VER","+I|CMI","estre1|estre"
2540,331,6,"cel","cel","DET:demo:obj:masc:sg",6398,332,"DET:demo","CS","cel"
2541,331,7,"jor","jor","NOM:obj:masc:sg",6398,332,"NOM","+CIT","jor"
2542,331,8,"recoillis","recoillis","VER:pper:masc:pl",6398,332,"VER","m'","recueillir"
2543,332,1,"a","a","PRE",6399,333,"PRE","+T|CGIS","a3|a"
2544,332,2,"ribuemont","ribuemont","NPR:obj:masc:sg",6399,333,"NPR",,"UNKNOWN"
2545,332,3,"fu","fu","VER:simp:3:sg",6399,333,"VER","+I|CMI","estre1|estre"
2546,332,4,"ybers","ybers","NPR:suj:masc:sg",6399,333,"NPR",,"UNKNOWN"
2547,332,5,"li","li","DET:def:suj:masc:sg",6399,333,"DET:def","CST","le"
2548,332,6,"cortois","cortois","ADJ:suj:masc:sg",6399,333,"ADJ","+IT","cortois"
2549,333,1,"et","et","CON:coord",6400,334,"CON:coord","ST","et"
2550,333,2,"bernecons","bernecons","NPR:suj:masc:sg",6400,334,"NPR",,"UNKNOWN"
2551,333,3,"a","a","PRE",6400,334,"PRE","+T|CGIS","a3|a"
2552,333,4,"sain","sain","ADJ:obj:masc:sg",6400,334,"ADJ","+IT","sain"
2553,333,5,"quentin","quentin","NPR:obj:masc:sg",6400,334,"NPR","Z","quentin"
2554,333,6,"cest","cest","DET:poss:suj:masc:sg",6400,334,"DET:poss","S|C","son4|son"
2555,333,7,"drois","drois","NOM:suj:masc:sg",6400,334,"NOM","Z","droit"
2556,334,1,"avuec","avuec","PRE",6401,335,"PRE","IST","avuec"
2557,334,2,"sa","sa","DET:poss:obj:femi:sg",6401,335,"DET:poss","S|C","son4|son"
2558,334,3,"fenme","fenme","NOM:obj:femi:sg",6401,335,"NOM","+CI","feme"
2559,334,4,"qui","qui","PROCON",6401,335,"PROCON","CST","qui"
2560,334,5,"molt","molt","ADV",6401,335,"ADV","I","mout"
2561,334,6,"l","l'","PRO:pers:obj:3:masc:sg:unb",6401,335,"PRO:pers","CS","il"
2562,334,7,"anma","anma","VER:simp:3:sg",6401,335,"VER","*+M|+I","aamer|amer1"
2563,334,8,"en","en","PRO:clit",6401,335,"PRE","+IST|CI","en1|en"
2564,334,9,"foi","foi","NOM:obj:femi:sg",6401,335,"NOM","+CIT","foi"
2565,335,1,"puis","puis","ADV",6402,336,"ADV","IT","puis"
2566,335,2,"fu","fu","VER:simp:3:sg",6402,336,"VER","+I|CMI","estre1|estre"
2567,335,3,"ainsis","ainsis","ADV",6402,336,"ADV","+Z","ainsi"
2568,335,4,"un","un","DET:ndf:obj:masc:sg",6402,336,"DET:ndf","S","un"
2569,335,5,"an","an","NOM:obj:masc:sg",6402,336,"NOM","+CIT","an"
2570,335,6,"et","et","CON:coord",6402,336,"CON:coord","ST","et"
