"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
780,114,6,";","PON",115,";"
781,115,1,"si","ADV",116,"si_+IT"
782,115,2,"vos","PRO:pers",116,"vos1_S"
783,115,3,"prie","VER",116,"priier_+I"
784,115,4,",","PON",116,","
785,115,5,"amor","NOM",116,"amor_+GIT"
786,115,6,"debonnaire","ADJ",116,"debonaire_*+IT"
787,115,7,",","PON",116,","
788,116,1,"qui","PROCON",117,"qui_S"
789,116,2,"à","PRE",117,"a_S"
790,116,3,"ce","PRO:invar",117,"ce1_S"
791,116,4,"vus","PRO:pers",117,"vos1_S"
792,116,5,"me","PRO:pers",117,"je_S"
793,116,6,"veulhiés","VER",117,"<unknown>"
794,116,7,"aidier","VER",117,"aidier_+MIMdT"
795,116,8,".","PON",117,"."
796,117,1,"foy","NOM",118,"foi_+C"
797,117,2,",","PON",118,","
798,117,3,"g'","PRO:pers",118,"je_S"
799,117,4,"yray","VER",118,"aler_+M"
800,117,5,",","PON",118,","
801,117,6,"sans","PRE",118,"sans_+S"
802,117,7,"plus","ADV",118,"plus_CI"
803,117,8,"atargier","VER",118,"atargier|estargier_+IT|+T"
804,117,9,",","PON",118,","
805,118,1,"volentire","NOM",119,"<unknown>"
806,118,2,"à","PRE",119,"a_S"
807,118,3,"honeur","NOM",119,"onor_*+IT"
808,118,4,"parler","VER",119,"parler_+MIT"
809,119,1,"et","CON:coord",120,"et_S"
810,119,2,"se","PRO:pers",120,"soi1_S"
811,119,3,"ie","PRO:pers",120,"je_S"
812,119,4,"puis","VER",120,"pondre|pöoir_+M|+I"
813,119,5,"à","PRE",120,"a_S"
814,119,6,"ly","PRO:pers",120,"il_S"
815,119,7,"fineir","VER",120,"fineir_M"
816,119,8,",","PON",120,","
817,120,1,"volés","VER",121,"voler_*+IT"
818,120,2,"vos","DET:poss",121,"vostre_S"
819,120,3,"loyalment","NOM",121,"<unknown>"
820,120,4,"auoir","VER",121,"avoir_*+MIT"
821,121,1,"en","PRE",122,"en1_+S"
822,121,2,"mariage","NOM",122,"marïage_+IIdTd"
823,121,3,"?","PON",122,"?"
824,121,4,"/","PON",122,"/"
825,121,5,"oÿl","ADV",122,"öil_I"
826,121,6,"voir","ADJ",122,"voir_+IT"
827,121,7,"!","PON",122,"!"
828,122,1,"s'","PRO:pers",123,"soi1_S"
829,122,2,"il","PRO:pers",123,"il_S"
830,122,3,"plaist","VER",123,"plaire_+MI"
831,122,4,"à","PRE",123,"a_S"
832,122,5,"vos","PRO:pers",123,"vos1_S"
833,122,6,"et","CON:coord",123,"et_S"
834,122,7,"à","PRE",123,"a_S"
835,122,8,"honneur","NOM",123,"onor_*+IT"
836,122,9,"ensi","ADV",123,"ainsi_+IT"
837,122,10,".","PON",123,"."
838,123,1,"et","CON:coord",124,"et_S"
839,123,2,"ie","PRO:pers",124,"je_S"
840,123,3,"m'","PRO:pers",124,"je_S"
841,123,4,"en","PRO:clit",124,"en2_S"
842,123,5,"voy","VER",124,"aler|voir_+M|M"
843,123,6,"parler","VER",124,"parler_+MIT"
844,123,7,"à","PRE",124,"a_S"
845,123,8,"luy","PRO:pers",124,"il|loi1_S|S"
846,123,9,";","PON",124,";"
847,124,1,"allés","VER",125,"<unknown>"
848,124,2,"en","PRO:clit",125,"en2_S"
849,124,3,"toudit","VER",125,"<unknown>"
850,124,4,"champier","VER",125,"champiier_+M"
851,124,5,".","PON",125,"."
852,125,1,"ie","PRO:pers",126,"je_S"
853,125,2,"voy","VER",126,"aler|voir_+M|M"
854,125,3,"deuers","PRE",126,"devers_S"
855,125,4,"nos","PRO:pers",126,"nos1_S"
856,125,5,"approchier","VER",126,"aprochier_*+IT"
857,126,1,"amour","NOM",127,"amor_+G"
858,126,2,",","PON",127,","
859,126,3,"qui","PROCON",127,"qui_S"
860,126,4,"vient","VER",127,"venir_+I"
861,126,5,"cy","ADV",127,"ci_*+CIT"
862,126,6,",","PON",127,","
863,126,7,"tout","PRO:ind",127,"tot_S"
864,126,8,"pensant","VER",127,"penser_+M"
865,126,9,".","PON",127,"."
866,127,1,"ie","PRO:pers",128,"je_S"
867,127,2,"luy","PRO:pers",128,"il|loi1_S|S"
868,127,3,"veulh","VER",128,"<unknown>"
869,127,4,"aleir","VER",128,"aler_+M"
870,127,5,"adeuant","VER",128,"<unknown>"
871,127,6,",","PON",128,","
872,128,1,"por","PRE",129,"por2_+S"
873,128,2,"sauoir","VER",129,"savoir_*+MIT"
874,128,3,"queil","ADJ",129,"quel_C"
875,128,4,"cose","NOM",129,"chose_+Z"
876,128,5,"l'","PRO:pers",129,"il_S"
877,128,6,"amayne","VER",129,"<unknown>"
878,128,7,".","PON",129,"."
879,129,1,"honneur","NOM",130,"onor_*+IT"
880,129,2,",","PON",130,","
881,129,3,"en","PRE",130,"en1_+S"
882,129,4,"tres","ADV",130,"tres|très_I|IIdTd"
883,129,5,"bonne","ADJ",130,"bon_+C"
884,129,6,"samayne","NOM",130,"<unknown>"
885,130,1,"vos","PRO:pers",131,"vos1_S"
886,130,2,"mete","VER",131,"metre_IMMd"
887,130,3,"dieu","NOM",131,"dieu_+CIT"
888,130,4,"de","PRE",131,"de_+S"
889,130,5,"paradis","NOM",131,"paradis_+IT"
890,130,6,"!","PON",131,"!"
891,131,1,"amour","NOM",132,"amor_+G"
892,131,2,",","PON",132,","
893,131,3,"bien","ADV",132,"bien1|bien2|bien_+IT|C|I"
894,131,4,"vengniés","VER",132,"<unknown>"
895,131,5,"vus","PRO:pers",132,"vos1_S"
896,131,6,",","PON",132,","
897,131,7,"amis","NOM",132,"ami_+I"
898,131,8,"!","PON",132,"!"
899,132,1,"queil","ADJ",133,"quel_C"
900,132,2,"cose","NOM",133,"chose_+Z"
901,132,3,"aueis","VER",133,"avoir_*+M"
902,132,4,"de","PRE",133,"de_+S"
903,132,5,"moy","PRO:pers",133,"je_S"
904,132,6,"affaire","NOM",133,"afaire_G"
905,132,7,"?","PON",133,"?"
906,133,1,"le","DET:def",134,"le_S"
907,133,2,"vray","ADJ",134,"verai_*+T"
908,133,3,"vos","PRO:pers",134,"vos1_S"
909,133,4,"en","PRO:clit",134,"en2_S"
910,133,5,"voraie","VER",134,"<unknown>"
911,133,6,"retraire","VER",134,"retraire_+IT"
912,133,7,":","PON",134,":"
913,134,1,"i'","PRO:clit",135,"i2_S"
914,134,2,"aie","VER",135,"aidier|avoir_+MIdMd|+CMIMd"
915,134,3,"unc","ADV",135,"onque_+I"
916,134,4,"pastureil","NOM",135,"<unknown>"
917,134,5,"en","PRE",135,"en1_+S"
918,134,6,"maison","NOM",135,"maison|mason_+CIT|+T"
919,134,7,",","PON",135,","
920,135,1,"laqueil","NOM",136,"<unknown>"
921,135,2,"at","VER",136,"avoir|estre_+IM|M"
922,135,3,"grant","ADJ",136,"grant_+CIT"
923,135,4,"deuocion","NOM",136,"<unknown>"
924,136,1,"qu'","PROCON",137,"que1|que2|que3|que4_S|S|S|S"
925,136,2,"il","PRO:pers",137,"il_S"
926,136,3,"puist","VER",137,"pöoir_+I"
927,136,4,"estre","VER",137,"entr'estre|estre1_+M|+IT"
928,136,5,"mariées","VER",137,"<unknown>"
929,136,6,".","PON",137,"."
930,137,1,"por","PRE",138,"por2_+S"
931,137,2,"coy","PRO:invar",138,"coi2_S"
932,137,3,",","PON",138,","
933,137,4,"honneur","NOM",138,"onor_*+IT"
934,137,5,",","PON",138,","
935,137,6,"se","PRO:invar",138,"ce1_S"
936,137,7,"vos","PRO:pers",138,"vos1_S"
937,137,8,"volés","VER",138,"voler_*+IT"
938,137,9,",","PON",138,","
939,138,1,"nos","PRO:pers",139,"nos1_S"
940,138,2,"yrons","VER",139,"aler_*+CIM"
941,138,3,"entre","PRE",139,"entre2_+S"
942,138,4,"vos","PRO:pers",139,"vos1_S"
943,138,5,"et","CON:coord",139,"et_S"
944,138,6,"my","PRO:pers",139,"je_S"
945,139,1,"parleir","VER",140,"parler_*+M"
946,139,2,"à","PRE",140,"a_S"
947,139,3,"loyalté","VER",140,"<unknown>"
948,139,4,"ossy","VER",140,"<unknown>"
949,139,5,",","PON",140,","
950,140,1,"assauoir","VER",141,"<unknown>"
951,140,2,"s'","PRO:pers",141,"soi1_S"
952,140,3,"ele","PRO:pers",141,"il_S"
953,140,4,"le","PRO:pers",141,"il_S"
954,140,5,"voroit","VER",141,"voloir_+Z"
955,140,6,",","PON",141,","
956,141,1,"car","CON:coord",142,"car_S"
957,141,2,"foy","NOM",142,"foi_+C"
958,141,3,"mult","ADV",142,"mout_I"
959,141,4,"volentire","NOM",142,"<unknown>"
960,141,5,"l'","PRO:pers",142,"il_S"
961,141,6,"aroit","VER",142,"arer|avoir_+M|+M"
962,142,1,"et","CON:coord",143,"et_S"
963,142,2,"il","PRO:pers",143,"il_S"
964,142,3,"seroient","VER",143,"estre1|estre_+I|CMI"
965,142,4,"bons","ADJ",143,"bon_+CI"
966,142,5,"ensemble","ADV",143,"ensemble_CIT"
967,142,6,",","PON",143,","
968,143,1,"se","PRO:invar",144,"ce1_S"
969,143,2,"ce","PRO:invar",144,"ce1_S"
970,143,3,"astoit","VER",144,"estre_M"
971,143,4,"vos","PRO:pers",144,"vos1_S"
972,143,5,"grés","VER",144,"<unknown>"
973,143,6,".","PON",144,"."
974,143,7,"/","PON",144,"/"
975,143,8,"ilh","PRO:pers",144,"il_S"
976,143,9,"me","PRO:pers",144,"je_S"
977,143,10,"semble","VER",144,"sanler_M"
978,144,1,"que","PROCON",145,"que3_S"
979,144,2,"vos","PRO:pers",145,"vos1_S"
980,144,3,"ne","PRO:clit",145,"en2_S"
981,144,4,"querés","VER",145,"querre_+Z"
982,144,5,"que","PROCON",145,"que3_S"
983,144,6,"raison","NOM",145,"raison_+CIT"
984,144,7,".","PON",145,"."
985,145,1,"nos","PRO:pers",146,"nos1_S"
986,145,2,"yrons","VER",146,"aler_*+CIM"
987,145,3,"en","PRE",146,"en1_+S"
988,145,4,"ma","DET:poss",146,"mon1_S"
989,145,5,"maison","NOM",146,"maison|mason_+CIT|+T"
990,146,1,"attendre","VER",147,"contratendre_+M"
991,146,2,"qu'","PROCON",147,"que1|que2|que3|que4_S|S|S|S"
992,146,3,"ele","PRO:pers",147,"il_S"
993,146,4,"reuenrat","VER",147,"<unknown>"
994,147,1,"des","PREDET:de",148,"de+le_S"
995,147,2,"champs","NOM",148,"champ_*+CIT"
996,147,3,",","PON",148,","
997,147,4,"où","ADV:inter",148,"où_T"
998,147,5,"el","ADV",148,"el1_Z"
999,147,6,",","PON",148,","
1000,147,7,"orains","ADV",148,"orainz_+Z"
1001,147,8,",","PON",148,","
1002,147,9,"allat","VER",148,"<unknown>"
1003,148,1,"meneir","VER",149,"meneir_M"
1004,148,2,"ses","DET:poss",149,"son4_S"
1005,148,3,"berbis","NOM",149,"brebiz_+Z"
1006,148,4,"pastureir","VER",149,"<unknown>"
1007,148,5,".","PON",149,"."
1008,149,1,"loyalté","VER",173,"<unknown>"
1009,149,2,",","PON",173,","
1010,149,3,"le","DET:def",173,"le_S"
1011,149,4,"dieu","NOM",173,"dieu_+CIT"
1012,149,5,"qui","PROCON",173,"qui_S"
1013,149,6,"ne","PRO:clit",173,"en2_S"
1014,149,7,"ment","VER",173,"mentir_+M"
1015,149,8,",","PON",173,","
1016,150,1,"vos","PRO:pers",174,"vos1_S"
1017,150,2,"veulhe","VER",174,"<unknown>"
1018,150,3,"de","PRE",174,"de_+S"
1019,150,4,"tous","DET:ind",174,"tot_S"
1020,150,5,"mal","NOM",174,"mail|mal2|mautrait_+T|+T|+T"
1021,150,6,"gardeir","VER",174,"garder|guarder_+M|M"
1022,150,7,"!","PON",174,"!"
1023,151,1,"que","PROCON",175,"que3_S"
1024,151,2,"vos","PRO:pers",175,"vos1_S"
1025,151,3,"faut","VER",175,"falir_+IM"
1026,151,4,"il","PRO:pers",175,"il_S"
1027,151,5,",","PON",175,","
1028,151,6,"à","PRE",175,"a_S"
1029,151,7,"lamenteir","NOM",175,"<unknown>"
1030,151,8,"?","PON",175,"?"
1031,152,1,"par","PRE",176,"par_S"
1032,152,2,"fine","ADJ",176,"fin2|fin_+I|I"
1033,152,3,"amour","NOM",176,"amor_+G"
1034,152,4,",","PON",176,","
1035,152,5,"dites","VER",176,"dire_+CMI"
1036,152,6,"le","DET:def",176,"le_S"
1037,152,7,"moy","NOM",176,"mai|mui_*+T|+T"
1038,152,8,".","PON",176,"."
1039,153,1,"ilh","PRO:pers",177,"il_S"
1040,153,2,"me","PRO:pers",177,"je_S"
1041,153,3,"souient","VER",177,"estre1|estre_*+I|CMI"
1042,153,4,"de","PRE",177,"de_+S"
1043,153,5,"grant","ADJ",177,"grant_+CIT"
1044,153,6,"defroy","NOM",177,"<unknown>"
1045,154,1,"qui","PROCON",178,"qui_S"
1046,154,2,"ons","PRO:invar",178,"on_S"
1047,154,3,"voit","VER",178,"aler|vëoir_+M|+I"
1048,154,4,"en","PRE",178,"en1_+S"
1049,154,5,"ce","DET:demo",178,"cel|cist_S|S"
1050,154,6,"monde","NOM",178,"monde1|monde_+IT|CI"
1051,154,7,"courir","VER",178,"corir_+T"
1052,154,8,".","PON",178,"."
1053,155,1,"foy","NOM",179,"foi_+C"
1054,155,2,",","PON",179,","
1055,155,3,"ie","PRO:pers",179,"je_S"
1056,155,4,"n'","PRO:clit",179,"en2_S"
1057,155,5,"oseroie","VER",179,"oser_+I"
1058,155,6,"plus","ADV",179,"plus_CI"
1059,155,7,"venir","VER",179,"venir_+IT"
1060,156,1,"sur","PRE",180,"sor2_+S"
1061,156,2,"les","DET:def",180,"le_S"
1062,156,3,"champ","NOM",180,"champ_+CIT"
1063,156,4,"mes","DET:poss",180,"mon1_S"
1064,156,5,"berbis","NOM",180,"brebiz_+Z"
1065,156,6,",","PON",180,","
1066,157,1,"por","PRE",181,"por2_+S"
1067,157,2,"les","DET:def",181,"le_S"
1068,157,3,"leu","NOM",181,"lieu|lou_+CIT|+T"
1069,157,4,",","PON",181,","
1070,157,5,"qui","PROCON",181,"qui_S"
1071,157,6,"son","DET:poss",181,"son4_S"
1072,157,7,"tous","NOM",181,"tos1|tos2_*+T|+T"
1073,157,8,"rauis","VER",181,"ravir_*+Z"
1074,158,1,"de","PRE",182,"de_+S"
1075,158,2,"rauir","VER",182,"ravir_*+T"
1076,158,3,"moutons","NOM",182,"mouton_*+IT"
1077,158,4,"et","CON:coord",182,"et_S"
1078,158,5,"angneaux","NOM",182,"<unknown>"
1079,158,6,".","PON",182,"."
1080,159,1,"et","CON:coord",183,"et_S"
1081,159,2,"appellés","VER",183,"<unknown>"
1082,159,3,"vos","PRO:pers",183,"vos1_S"
1083,159,4,"ces","DET:demo",183,"cel|cest_S|S"
1084,159,5,"louviaux","NOM",183,"<unknown>"
1085,159,6,",","PON",183,","
1086,160,1,"qui","PROCON",184,"qui_S"
1087,160,2,"sont","VER",184,"estre1|estre_+I|CMI"
1088,160,3,"gens","NOM",184,"gent1|giens_+I|+T"
1089,160,4,"d'","PRE",184,"de_+S"
1090,160,5,"arme","NOM",184,"ame|arme_+CT|+IT"
1091,160,6,",","PON",184,","
1092,160,7,"loyalté","VER",184,"<unknown>"
1093,160,8,"?","PON",184,"?"
1094,161,1,"et","CON:coord",185,"et_S"
1095,161,2,"n'","PRO:clit",185,"en2_S"
1096,161,3,"est","VER",185,"ester|estre1_+M|+I"
1097,161,4,"ce","PRO:invar",185,"ce1_S"
1098,161,5,"point","VER",185,"peindre1|poindre_+I|+MI"
1099,161,6,"grant","ADJ",185,"grant_+CIT"
1100,161,7,"crualté","NOM",185,"crüauté_+I"
1101,162,1,"qui","PROCON",186,"qui_S"
1102,162,2,"ons","PRO:invar",186,"on_S"
1103,162,3,"voit","VER",186,"aler|vëoir_+M|+I"
1104,162,4,"courir","VER",186,"corir_+T"
1105,162,5,"en","PRE",186,"en1_+S"
1106,162,6,"ce","DET:demo",186,"cel|cist_S|S"
1107,162,7,"pays","NOM",186,"pais|päis_*+CIT|+IdTd"
1108,162,8,",","PON",186,","
1109,163,1,"quant","ADV",187,"cant_C"
1110,163,2,"les","DET:def",187,"le_S"
1111,163,3,"gentiels","ADJ",187,"<unknown>"
1112,163,4,"homme","NOM",187,"ome_+C"
1113,163,5,"sont","VER",187,"estre1|estre_+I|CMI"
1114,163,6,"pris","VER",187,"prendre|prisier_+CMI|+IM"
1115,164,1,"et","CON:coord",188,"et_S"
1116,164,2,"les","DET:def",188,"le_S"
1117,164,3,"laboureur","NOM",188,"<unknown>"
1118,164,4,"enmyneis","VER",188,"<unknown>"
1119,164,5,",","PON",188,","
1120,165,1,"batus","VER",189,"batre_+M"
1121,165,2,",","PON",189,","
1122,165,3,"pilliés","NOM",189,"<unknown>"
1123,165,4,"et","CON:coord",189,"et_S"
1124,165,5,"desrobeis","VER",189,"<unknown>"
1125,165,6,",","PON",189,","
1126,166,1,"sens","PRE",190,"sans_+S"
1127,166,2,"ce","PRO:invar",190,"ce1_S"
1128,166,3,"que","PROCON",190,"que3_S"
1129,166,4,"nuls","PRO:ind",190,"nul_S"
1130,166,5,"voist","VER",190,"aler|voir_+MI|M"
1131,166,6,"adeuant","VER",190,"<unknown>"
1132,166,7,".","PON",190,"."
1133,167,1,"par","PRE",191,"par_S"
1134,167,2,"dieu","NOM",191,"dieu_+CIT"
1135,167,3,",","PON",191,","
1136,167,4,"foy","NOM",191,"foi_+C"
1137,167,5,",","PON",191,","
1138,167,6,"i'","PRO:clit",191,"i2_S"
1139,167,7,"en","PRO:clit",191,"en2_S"
1140,167,8,"aie","VER",191,"aidier|avoir_+MIdMd|+CMIMd"
1141,167,9,"d'","PRE",191,"de_+S"
1142,167,10,"anoy","VER",191,"<unknown>"
1143,167,11,"tant","ADV",191,"tant_CI"
1144,168,1,"qui","PROCON",192,"qui_S"
1145,168,2,"à","PRE",192,"a_S"
1146,168,3,"paine","NOM",192,"peine_+CT"
1147,168,4,"les","DET:def",192,"le_S"
1148,168,5,"puy","NPR",192,"<nolem>_*I"
1149,168,6,"porteir","VER",192,"porter_*+MIT"
1150,168,7,".","PON",192,"."
1151,169,1,"ne","PRO:clit",193,"en2_S"
1152,169,2,"vos","PRO:pers",193,"vos1_S"
1153,169,3,"veulhiés","VER",193,"<unknown>"
1154,169,4,"desconforteir","VER",193,"<unknown>"
1155,169,5,",","PON",193,","
1156,170,1,"loyalté","VER",194,"<unknown>"
1157,170,2,",","PON",194,","
1158,170,3,"c'","PROCON",194,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
1159,170,4,"est","VER",194,"ester|estre1_+M|+I"
1160,170,5,"monde","NOM",194,"monde1|monde_+IT|CI"
1161,170,6,"qui","PROCON",194,"qui_S"
1162,170,7,"regne","NOM",194,"regne|renge1|renge2|resne2_+IT|+T|+T|+IT"
1163,170,8,".","PON",194,"."
1164,171,1,"quant","ADV",195,"cant_C"
1165,171,2,"i","PRO:clit",195,"i2_S"
1166,171,3,"cheuals","NOM",195,"cheval_*+I"
1167,171,4,"n'","PRO:clit",195,"en2_S"
1168,171,5,"at","VER",195,"avoir|estre_+IM|M"
1169,171,6,"point","NOM",195,"point_+CIT"
1170,171,7,"de","PRE",195,"de_+S"
1171,171,8,"renne","NOM",195,"regne_+T"
1172,171,9,",","PON",195,","
1173,172,1,"ons","PRO:invar",196,"on_S"
1174,172,2,"ne","PRO:clit",196,"en2_S"
1175,172,3,"le","PRO:pers",196,"il_S"
1176,172,4,"sceit","VER",196,"savoir_+Z"
1177,172,5,"por","PRE",196,"por2_+S"
1178,172,6,"où","ADV:inter",196,"où_T"
1179,172,7,"tenir","VER",196,"tenir1|tenir|tenoir_+T|MI|M"
1180,172,8,".","PON",196,"."
1181,173,1,"veulhons","NOM",197,"<unknown>"
1182,173,2,"nos","PRO:pers",197,"nos1_S"
1183,173,3,"chi","ADV",197,"ci_+Z"
1184,173,4,"endroit","PRE",197,"endroit_S"
1185,173,5,"assier","VER",197,"<unknown>"
1186,174,1,"et","CON:coord",198,"et_S"
1187,174,2,"deuiseir","VER",198,"<unknown>"
1188,174,3,"d'","PRE",198,"de_+S"
1189,174,4,"aultre","ADJ",198,"autre_Z"
1190,174,5,"propos","NOM",198,"propos_+T"
1191,174,6,".","PON",198,"."
1192,175,1,"foy","NOM",199,"foi_+C"
1193,175,2,",","PON",199,","
1194,175,3,"mains","ADV",199,"moins_I"
1195,175,4,"fuions","VER",199,"fuir_+M"
1196,175,5,"nos","PRO:pers",199,"nos1_S"
1197,175,6,"en","PRE",199,"en1_+S"
1198,175,7,"bien","ADV",199,"bien1|bien2|bien_+IT|C|I"
1199,175,8,"toust","ADV",199,"tost1|tost_*+T|CI"
1200,175,9,",","PON",199,","
1201,176,1,"car","CON:coord",200,"car_S"
1202,176,2,"ie","PRO:pers",200,"je_S"
1203,176,3,"doubte","VER",200,"doter2_+Z"
1204,176,4,"trop","ADV",200,"trop_+IT"
1205,176,5,"ces","DET:demo",200,"cel|cest_S|S"
1206,176,6,"pillars","NOM",200,"<nolem>"
1207,176,7,",","PON",200,","
1208,177,1,"qui","PROCON",201,"qui_S"
1209,177,2,"prendent","VER",201,"prendre_+M"
1210,177,3,"argent","NOM",201,"argent_+CIT"
1211,177,4,",","PON",201,","
1212,177,5,"pois","NOM",201,"pois1|pois2|pois3|poiz_+IT|+IT|+IT|+T"
1213,177,6,"et","CON:coord",201,"et_S"
1214,177,7,"lars","NOM",201,"<unknown>"
1215,178,1,"et","CON:coord",202,"et_S"
1216,178,2,"tout","PRO:ind",202,"tot_S"
1217,178,3,"ce","PRO:invar",202,"ce1_S"
1218,178,4,"qui","PROCON",202,"qui_S"
1219,178,5,"leur","PRO:pers",202,"lor2_S"
1220,178,6,"est","VER",202,"ester|estre1_+M|+I"
1221,178,7,"besongne","NOM",202,"<nolem>"
1222,178,8,".","PON",202,"."
1223,179,1,"loyalté","VER",203,"<unknown>"
1224,179,2,",","PON",203,","
1225,179,3,"d'","PRE",203,"de_+S"
1226,179,4,"eaus","PRO:pers",203,"il_S"
1227,179,5,"n'","PRO:clit",203,"en2_S"
1228,179,6,"aies","VER",203,"aidier|avoir_+M|+IM"
1229,179,7,"nul","DET:ind",203,"nul_S"
1230,179,8,"songne","NOM",203,"<nolem>"
1231,179,9,",","PON",203,","
1232,180,1,"car","CON:coord",204,"car_S"
1233,180,2,"point","NOM",204,"point_+CIT"
1234,180,3,"ne","PRO:clit",204,"en2_S"
1235,180,4,"vos","PRO:pers",204,"vos1_S"
1236,180,5,"approcheront","VER",204,"<unknown>"
1237,180,6,";","PON",204,";"
1238,181,1,"non","ADV",205,"ne1_+Z"
1239,181,2,"feront","VER",205,"faire_+CMI"
1240,181,3,"il","PRO:pers",205,"il_S"
1241,181,4,"moy","PRO:pers",205,"je_S"
1242,181,5,",","PON",205,","
1243,181,6,"car","CON:coord",205,"car_S"
1244,181,7,"il","PRO:pers",205,"il_S"
1245,181,8,"n'","PRO:clit",205,"en2_S"
1246,181,9,"ont","VER",205,"avoir|devoir_+CIM|+M"
1247,182,1,"de","PRE",206,"de_+S"
1248,182,2,"moy","PRO:pers",206,"je_S"
1249,182,3,"ne","PRO:clit",206,"en2_S"
1250,182,4,"de","PRE",206,"de_+S"
1251,182,5,"leaulté","VER",206,"<unknown>"
1252,182,6,"curre","NOM",206,"curre_+T"
1253,182,7,".","PON",206,"."
1254,183,1,"l'","DET:def",207,"le_S"
1255,183,2,"anemy","NOM",207,"enemi_*+I"
1256,183,3,",","PON",207,","
1257,183,4,"qui","PROCON",207,"qui_S"
1258,183,5,"por","PRE",207,"por2_+S"
1259,183,6,"eaus","PRO:pers",207,"il_S"
1260,183,7,"procure","VER",207,"procurer_*+T"
1261,183,8,",","PON",207,","
1262,184,1,"leur","PRO:pers",208,"lor2_S"
1263,184,2,"fait","VER",208,"faire|farre_+CMI|M"
1264,184,3,"oblieir","VER",208,"oblïer|oublier_*+IIdTd|M"
1265,184,4,"vos","PRO:pers",208,"vos1_S"
1266,184,5,"et","CON:coord",208,"et_S"
1267,184,6,"my","DET:poss",208,"mon1_S"
1268,184,7,".","PON",208,"."
1269,185,1,"foy","NOM",209,"foi_+C"
1270,185,2,",","PON",209,","
1271,185,3,"regardés","VER",209,"regarder_*+I"
1272,185,4,"qui","PROCON",209,"qui_S"
1273,185,5,"vient","VER",209,"venir_+I"
1274,185,6,"droy","VER",209,"<unknown>"
1275,185,7,"cy","ADV",209,"ci_*+CIT"
1276,186,1,"aueuc","PRE",210,"avuec_S"
1277,186,2,"nos","PRO:pers",210,"nos1_S"
1278,186,3,"esbanoieir","VER",210,"<unknown>"
1279,186,4,"?","PON",210,"?"
1280,187,1,"loyalté","VER",211,"<unknown>"
1281,187,2,",","PON",211,","
1282,187,3,"c'","PROCON",211,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
1283,187,4,"est","VER",211,"ester|estre1_+M|+I"
1284,187,5,",","PON",211,","
1285,187,6,"à","PRE",211,"a_S"
1286,187,7,"mon","DET:poss",211,"mon1_S"
1287,187,8,"cuydier","NOM",211,"<unknown>"
1288,187,9,",","PON",211,","
1289,188,1,"pais","NOM",212,"pais|päis_+CIT|+IdTd"
1290,188,2,",","PON",212,","
1291,188,3,"de","PRE",212,"de_+S"
1292,188,4,"qui","PROCON",212,"qui_S"
1293,188,5,"grant","ADJ",212,"grant_+CIT"
1294,188,6,"mestier","NOM",212,"mestier_+CIT"
1295,188,7,"auons","VER",212,"avoir_+C"
1296,188,8,".","PON",212,"."
1297,189,1,"se","PRO:pers",213,"soi1_S"
1298,189,2,"cy","ADV",213,"ci_*+CIT"
1299,189,3,"vient","VER",213,"venir_+I"
1300,189,4,",","PON",213,","
1301,189,5,"se","PRO:invar",213,"ce1_S"
1302,189,6,"le","PRO:pers",213,"il_S"
1303,189,7,"saluirons","VER",213,"<unknown>"
1304,190,1,"et","CON:coord",214,"et_S"
1305,190,2,"le","PRO:pers",214,"il_S"
1306,190,3,"faisons","VER",214,"faire_+CM"
1307,190,4,"leis","NOM",214,"loi_I"
1308,190,5,"nos","PRO:pers",214,"nos1_S"
1309,190,6,"seioir","VER",214,"<unknown>"
1310,190,7,".","PON",214,"."
1311,191,1,"c'","PROCON",215,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
1312,191,2,"est","VER",215,"ester|estre1_+M|+I"
1313,191,3,"paix","NOM",215,"pais_+Z"
1314,191,4,"voirement","ADV",215,"voirement_I"
1315,191,5,",","PON",215,","
1316,191,6,"vus","PRO:pers",215,"vos1_S"
1317,191,7,"dit","VER",215,"dire_+CMI"
1318,191,8,"voir","ADJ",215,"voir_+IT"
1319,191,9,",","PON",215,","
1320,192,1,"maintenant","ADV",216,"maintenant_+IT"
1321,192,2,"le","PRO:pers",216,"il_S"
1322,192,3,"recognoy","VER",216,"<unknown>"
1323,192,4,".","PON",216,"."
1324,193,1,"dieu","NOM",217,"dieu_+CIT"
1325,193,2,"vos","PRO:pers",217,"vos1_S"
1326,193,3,"veule","VER",217,"voloir_*+C"
1327,193,4,"gardeir","VER",217,"garder|guarder_+M|M"
1328,193,5,"d'","PRE",217,"de_+S"
1329,193,6,"anoy","NPR",217,"<unknown>"
1330,193,7,",","PON",217,","
1331,194,1,"foy","NOM",218,"foi_+C"
1332,194,2,"et","CON:coord",218,"et_S"
1333,194,3,"loyalté","VER",218,"<unknown>"
1334,194,4,",","PON",218,","
1335,194,5,"coment","ADV",218,"coment1|coment_+T|I"
1336,194,6,"va","VER",218,"aler_+CMIT"
1337,194,7,"?","PON",218,"?"
1338,195,1,"bien","ADV",219,"bien1|bien2|bien_+IT|C|I"
1339,195,2,"vengnant","VER",219,"<unknown>"
1340,195,3,",","PON",219,","
